TimeUS,RPM,Curr,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,Guasto
42012807,6459,3.98,2.03,1.38,-6.1,-5.37,8.27,8.29,-0.01771653,0.06941976,-0.05249881,-0.7058949,0.8278583,-9.338781,2
42113841,6480,3.94,1.82,0.68,-6.06,-5.39,8.27,7.98,-0.1052684,-0.06233355,-0.03664749,-0.6316723,1.106047,-9.411166,2
42219463,6371,4.2,1.7,0.47,-5.96,-5.44,8.27,7.76,-0.01578198,0.05106765,-0.03133323,-0.4499776,0.9377387,-9.436571,2
42330654,6418,4.12,1.56,0.73,-5.71,-5.43,8.28,7.66,0.09079068,0.03927986,-0.02614738,-0.6483346,0.9006814,-9.541196,2
42439044,6512,4.03,1.4,0.68,-5.4,-5.1,8.29,7.77,-0.1059776,0.0545267,0.06045774,-0.3686484,0.9493509,-9.791162,2
42540170,6471,4.24,1.06,0.72,-5.05,-4.83,8.3,7.85,0.03019665,0.004390106,0.02684828,-0.5409195,0.8555812,-10.19717,2
42651847,6470,4.13,0.6,0.48,-4.6,-4.6,8.3,8.0,0.07173889,0.03725661,0.05891904,-0.3967576,0.9852695,-9.93463,2
42766385,6465,4.07,0.15,0.06,-4.2,-4.41,8.31,8.21,-0.01844856,0.01197362,0.04887398,-0.7531497,0.8907665,-9.910582,2
42866743,6559,4.29,-0.1,-0.31,-3.85,-4.09,8.31,8.34,-0.0814521899999999,0.09228926,0.01412071,-0.6219076,0.6922101,-9.893941,2
42984236,6724,4.19,-0.44,-1.0,-3.42,-3.76,8.3,8.52,-0.2192127,0.04141996,0.04608622,-0.5855327,1.042724,-9.363901,2
43198439,6471,3.97,-0.84,-1.18,-2.81,-3.11,8.3,8.62,-0.05685017,0.061508,0.03128504,-0.7207388,0.9436796,-9.548169,2
43302450,6469,4.14,-0.96,-1.2,-2.8,-2.85,8.3,8.59,-0.16178,-0.04205704,-0.02077743,-0.5714552,0.7857254,-9.819234,2
43412855,6431,4.08,-0.97,-1.1,-2.87,-2.72,8.3,8.64,0.1585761,0.1015317,-0.0007438806,-0.6377103,0.8058706,-9.935034,2
43527523,6482,4.19,-1.1,-1.09,-2.84,-2.86,8.3,8.67,0.07753627,0.02561842,-0.02807814,-0.5770178,0.7703777,-9.992071,2
43740750,6454,3.67,-4.46,-4.51,-2.71,-2.8,8.29,8.82,-0.5519772,0.01428034,0.03365035,-0.6207312,0.9313093,-9.200356,2
43851876,6375,4.0,-5.75,-7.13,-2.63,-2.86,8.28,9.0,-0.2985902,0.04128245,0.03882503,-0.6749896,1.010513,-9.353871,2
43961753,6299,4.0,-6.11,-8.32,-2.66,-3.01,8.29,9.21,0.02030662,-0.05158885,0.03443674,-0.2628338,0.9579167,-9.274363,2
44067329,6447,4.22,-5.94,-8.06,-2.67,-3.35,8.29,9.33,-0.01806134,-0.03100851,0.02607717,-0.6564478,0.770216,-9.424709,2
44177822,6518,4.13,-5.41,-7.67,-2.9,-3.33,8.31,9.17,0.2008526,0.04430542,-0.05322843,-0.7516075,0.7753779,-9.675125,2
44397458,6426,4.17,-4.81,-5.88,-3.61,-3.04,8.37,8.77,0.09851894,-0.1118629,-0.0489254,-0.8123831,0.9707727,-9.7363,2
44614165,6387,4.2,-5.01,-5.02,-4.41,-4.18,8.44,8.19,-0.1667133,-0.07002371,-0.02266356,-0.9919143,0.8219477,-9.654528,2
44722622,6506,4.27,-5.8,-5.39,-4.64,-4.94,8.46,7.66,-0.1669855,-0.05137647,-0.08155115,-0.6039307,0.6268706,-9.809824,2
44828774,6421,4.01,-7.68,-7.26,-4.84,-5.15,8.49,7.17,-0.4297545,-0.04235519,-0.06908353,-0.7634702,0.8310342,-9.485168,2
44929274,6501,3.87,-9.26,-9.54,-4.91,-5.08,8.5,6.91,-0.4247415,0.01349782,-0.0102214,-0.5928036,0.8173257,-9.871943,2
45044943,6561,3.99,-9.12,-11.03,-4.99,-4.76,8.51,6.88,-0.007357385,0.04970515,0.0335776,-0.9707,1.231929,-9.742773,2
45148150,6417,4.41,-8.16,-10.41,-5.21,-4.39,8.54,7.03,0.1618296,0.04547651,0.06255852,-0.7596067,1.197942,-10.12033,2
45258746,6488,4.33,-7.1,-8.61,-5.45,-4.64,8.58,7.45,0.2917845,-0.08201094,0.08361382,-0.9092742,1.02146,-10.1025,2
45364757,6542,4.62,-6.19,-6.54,-5.73,-5.41,8.61,7.99,0.2546027,-0.1914786,0.08115143,-0.8686664,0.8888826,-9.782648,2
45475211,6544,4.58,-5.35,-4.89,-5.88,-6.14,8.62,8.45,0.329622,-0.1121725,0.03524667,-0.7916697,1.258902,-9.72138,2
45584287,6693,4.31,-5.0,-3.07,-5.97,-6.03,8.63,8.59,0.3038307,0.01940437,0.0004999395,-0.4307203,0.6890646,-10.05381,2
45697958,6568,4.25,-5.15,-2.77,-5.78,-6.18,8.61,8.55,0.04090079,-0.04231247,0.01447792,-0.4031999,0.9999669,-9.63774,2
45799611,6542,4.14,-5.57,-3.41,-5.57,-6.25,8.6,8.48,-0.2598512,0.1492069,-0.01419563,-0.8323663,1.051275,-9.770758,2
45907730,6569,4.12,-6.13,-4.23,-5.4,-5.86,8.58,8.38,-0.1128886,0.106325,0.0307324,-0.6368921,1.074738,-9.931995,2
46022271,6476,4.0,-6.34,-5.1,-5.13,-5.46,8.55,8.23,-0.1044966,0.00911368,-0.02554196,-0.8772525,0.8843149,-9.703692,2
46138249,6288,3.98,-6.32,-5.72,-4.91,-5.15,8.52,8.14,-0.09090664,0.10253,0.01213121,-0.7513638,1.003747,-9.869629,2
46242819,6334,4.3,-6.35,-5.69,-4.77,-4.85,8.51,8.12,-0.03303566,0.0237059,-0.007770767,-0.7335454,0.9055368,-9.669632,2
46355815,6430,4.67,-7.46,-5.88,-4.71,-4.5,8.5,8.05,-0.1821765,-0.05151492,-0.00538678,-0.4854141,0.6520526,-9.392382,2
46458584,6646,4.11,-9.33,-7.55,-4.66,-4.54,8.49,7.88,-0.3381715,-0.0157069,-0.05137628,-0.768595,0.7098023,-9.449533,2
46573289,6408,3.77,-11.46,-10.37,-4.7,-4.24,8.5,7.71,-0.2835398,0.1260875,-0.05742402,-0.4363352,1.532066,-9.632491,2
46683027,6326,3.48,-12.18,-12.39,-4.68,-4.34,8.5,7.68,-0.2210143,-0.05363975,-0.03812142,-0.9022449,1.373365,-9.425112,2
46789837,6309,4.15,-11.62,-12.22,-4.75,-4.58,8.51,7.8,0.1353439,0.01494099,0.01529134,-0.5522446,1.598386,-9.560806,2
46899071,6407,4.3,-10.08,-10.04,-4.52,-5.43,8.47,8.33,0.4850048,-0.002737051,0.0377583,-0.9234192,1.247215,-9.888287,2
47002919,6558,5.05,-8.39,-7.2,-4.33,-5.34,8.44,8.75,0.6578824,0.06613238,0.09085868,-0.666154,1.08558,-10.31067,2
47230460,6660,4.69,-6.98,-3.75,-2.98,-4.55,8.26,10.06,0.0687023799999999,0.1396193,0.1216573,-0.4971842,1.191219,-9.614511,2
47339864,6745,4.99,-7.31,-4.36,-2.49,-3.5,8.2,10.73,-0.1434261,0.1860402,0.1410374,-0.3478669,1.042019,-10.03816,2
47453642,6919,4.87,-7.66,-5.28,-2.2,-2.6,8.16,11.42,-0.1132081,0.1521704,0.1126634,-0.3573745,1.182842,-9.68674,2
47661301,6829,5.12,-7.45,-6.79,-2.19,-1.6,8.16,12.62,-0.1337758,0.02704788,0.1140134,-0.2970831,1.249577,-10.37384,2
47769259,6885,5.02,-7.06,-6.51,-2.3,-1.73,8.17,13.16,0.08316611,-0.06804154,0.05619744,-0.3843835,1.071065,-10.23964,2
47881609,6903,5.24,-6.72,-5.96,-2.41,-2.1,8.19,13.57,-0.1057137,0.003349854,0.06627133,-0.4254135,0.7651612,-10.29216,2
47998266,6967,5.35,-6.46,-5.59,-2.58,-2.33,8.21,13.72,0.03404886,0.05851716,-0.006670708,-0.7791688,0.9750358,-10.15561,2
48217630,6926,5.08,-6.28,-5.59,-0.9,-0.75,8.02,13.13,-0.1671873,0.3957376,-0.05545956,-0.4674151,0.8387792,-10.31001,2
48316454,6898,5.0,-6.15,-5.45,0.07,0.57,7.92,12.66,0.001570622,0.2167015,-0.09254948,-0.243109,1.127514,-9.640884,2
48425260,6843,4.73,-6.0,-5.36,1.17,1.5,7.8,11.97,0.1000911,0.08069076,-0.1043839,-0.4434501,1.067407,-9.456746,2
48549238,6924,4.5,-5.71,-5.14,1.51,2.24,7.76,11.14,0.03990946,-0.008148739,-0.08629774,-0.1643617,1.093942,-9.336506,2
48656936,6867,4.54,-5.44,-4.88,1.35,2.3,7.78,10.5,0.1587316,-0.03895306,-0.08092202,-0.3932691,0.9597182,-9.775001,2
48754802,6520,4.16,-5.15,-4.82,0.74,1.74,7.84,10.16,0.01931907,-0.218339,-0.03956954,-0.2457575,0.9361652,-9.883567,2
48860306,6650,4.12,-4.82,-5.05,0.05,0.16,7.9,9.93,-0.0987223899999999,-0.2747193,-0.001993133,-0.7899774,1.078369,-9.751646,2
48968756,6563,4.32,-4.66,-5.06,-0.33,-1.33,7.93,9.76,0.1029772,-0.2087848,-0.02187949,-0.9239895,1.004864,-9.274905,2
49072030,6479,4.59,-4.45,-5.02,-0.58,-1.84,7.95,9.56,-0.04667642,-0.1143842,-0.04218785,-0.7150259,0.9654382,-9.744508,2
49181840,6576,4.56,-4.21,-4.96,-0.55,-1.9,7.95,9.38,-0.120192,0.02992277,-0.01868317,-0.2635349,1.020552,-9.115293,2
49293221,6499,4.39,-3.96,-4.56,-0.22,-1.89,7.92,9.11,0.1495337,-0.005928752,-0.04333708,-0.5799783,0.8946965,-9.773578,2
49400283,6619,4.27,-3.72,-4.52,0.0,-1.77,7.91,8.77,0.0952687,0.05879338,-0.1064021,-0.1449693,0.8945324,-9.338695,2
49502448,6550,4.36,-3.44,-4.7,0.3,-1.28,7.89,8.38,-0.1167722,0.07857976,-0.03329198,-0.6226256,0.857671,-9.537608,2
49612656,6669,4.52,-3.18,-4.01,0.67,-0.2,7.87,8.07,0.1580625,0.04348963,0.01657493,-0.2995132,0.8848949,-9.745048,2
49731319,6660,4.47,-3.0,-3.05,1.36,0.14,7.83,8.38,-0.1022113,0.07661881,0.1127672,-0.306251,0.9485157,-10.11446,2
49826218,6695,4.73,-3.09,-2.38,1.71,0.56,7.81,8.98,0.1661422,0.1187935,0.1764648,-0.006914897,1.203929,-9.896115,2
49937804,6823,4.62,-3.46,-2.1,1.9,0.96,7.8,9.85,0.002942757,-0.0838617599999999,0.0857569599999999,-0.05298584,0.9218317,-9.566352,2
50055255,6724,4.54,-3.94,-2.57,2.1,0.58,7.79,10.53,-0.06574807,-0.09679994,0.06998899,-0.4542974,1.031941,-9.423075,2
50154627,6565,4.74,-4.41,-3.4,2.12,0.23,7.79,11.06,-0.172722,-0.09131668,0.0631009,-0.02262914,1.024841,-9.114007,2
50258285,6757,4.63,-4.78,-3.96,2.47,0.15,7.76,11.48,-0.1023359,0.09410562,0.035566,-0.3317644,1.09198,-9.597965,2
50365781,6756,4.52,-4.89,-4.25,2.97,0.44,7.71,11.61,-0.05087059,0.0503788,0.01125665,-0.1127633,1.042304,-9.672605,2
50478074,6740,4.51,-4.94,-4.33,3.52,1.17,7.67,11.43,-0.04384022,0.1323018,-0.04793181,-0.05222151,1.010132,-9.144516,2
50584758,6714,4.71,-4.98,-4.35,4.11,1.63,7.62,10.98,-0.0407678,0.003682808,-0.0640907899999999,-0.0806940399999999,0.9381371,-9.804884,2
50702246,6712,4.49,-4.9,-4.75,4.51,2.28,7.58,10.39,-0.1305832,0.0277083,-0.08175079,0.1331698,0.878316,-9.857841,2
50813634,6582,4.45,-4.76,-4.82,4.78,2.66,7.56,9.77,0.04488953,0.1657478,-0.08914101,0.09614431,0.7602203,-9.616172,2
50912913,6555,4.38,-4.54,-4.86,4.82,3.23,7.55,9.28,-0.03673858,0.1852559,-0.05762434,0.1786246,1.088999,-9.484304,2
51019209,6535,4.71,-4.4,-4.19,4.68,3.86,7.57,8.83,0.0965218,0.1050973,-0.04287399,-0.1868795,1.104184,-10.09772,2
51130260,6675,4.38,-4.39,-3.34,4.48,3.75,7.58,8.52,0.1829735,-0.06425007,-0.05454667,0.2007588,0.9232956,-9.570901,2
51239436,6695,3.99,-4.4,-3.71,4.12,3.64,7.61,8.52,0.02319201,-0.02950067,0.03501184,0.1210892,0.8456553,-9.846978,2
51334076,6542,4.19,-4.54,-4.44,3.62,3.47,7.65,8.71,-0.0945347,-0.008206029,0.01743537,0.1116334,0.9678294,-9.179978,2
51450999,6550,5.0,-4.78,-4.55,3.17,2.8,7.69,9.21,-0.0298227,-0.0948117599999999,0.0700701299999999,-0.3622595,1.077518,-10.65362,2
51549835,6647,4.72,-4.81,-4.24,2.59,1.95,7.73,9.68,0.03937594,-0.1264824,0.05171347,-0.02200098,1.105681,-9.969793,2
51661388,6767,4.67,-4.85,-4.15,2.41,1.34,7.75,10.04,0.009452855,-0.08677155,0.02697785,0.01353655,0.9243222,-9.842856,2
51772248,6705,4.42,-4.98,-4.64,2.33,1.19,7.76,10.08,-0.08581194,0.04974181,0.0127478,-0.05935029,1.020608,-9.777703,2
51880417,6621,4.39,-5.21,-5.1,2.26,1.29,7.76,9.95,-0.2240455,0.04588786,-0.018192,-0.07649889,0.8337938,-9.618338,2
51988374,6559,4.4,-5.4,-5.42,2.13,1.38,7.77,9.72,-0.03874072,-0.01282828,-0.06552183,-0.02109597,1.233324,-9.522234,2
52101817,6595,4.35,-5.48,-5.51,1.79,1.84,7.81,9.37,0.0003487644,0.05718685,-0.0864745,0.2407128,1.200998,-9.422884,2
52217032,6698,4.6,-5.28,-5.38,1.3,1.41,7.85,9.15,0.001270682,-0.09950352,-0.06720913,0.1808204,1.186381,-9.937694,2
52324412,6764,4.5,-5.08,-4.7,0.9,0.49,7.89,8.97,0.2126867,-0.1164703,-0.009567279,-0.1349531,1.249619,-9.865087,2
52433041,6706,4.37,-4.98,-4.2,0.67,-0.19,7.91,8.69,0.1382137,0.06411693,-0.04728977,-0.2291422,0.7166067,-10.00672,2
52756023,6625,4.5,-5.12,-4.8,-0.13,-0.09,7.98,8.23,-0.1154009,0.0375239,0.03194853,-0.1206381,1.016629,-10.00419,2
52861849,6563,4.39,-5.09,-4.96,-0.43,-0.27,8.01,8.33,-0.1267053,-0.07842388,-0.00137883,0.1068045,1.132553,-9.478539,2
52976081,6508,4.39,-5.14,-4.86,-0.72,-0.75,8.03,8.52,0.08723634,-0.0766061299999999,0.04914309,0.08360822,0.6752554,-9.721838,2
53079163,6707,4.84,-5.15,-4.38,-0.73,-0.91,8.04,8.75,0.1706074,-0.05748542,0.05562967,0.1096016,0.9503405,-10.24693,2
53189608,6792,4.24,-5.21,-3.97,-0.48,-1.02,8.01,9.11,0.0764981,0.02436802,0.04619094,-0.2715174,0.8583277,-9.69387,2
53306003,6648,4.0,-5.18,-4.77,-0.41,-1.13,8.01,9.39,-0.1222215,-0.1228436,0.02839675,-0.1041538,0.9850032,-9.613467,2
53517201,6549,4.18,-4.97,-5.79,0.0,-1.0,7.97,9.32,-0.01654266,0.03553265,-0.06408285,-0.2108486,0.9027149,-9.738334,2
53629876,6347,4.22,-4.66,-5.17,0.15,-0.92,7.95,8.95,0.2276013,-0.008093865,-0.05936815,0.04888856,1.063875,-9.458727,2
53737158,6394,4.09,-4.44,-4.59,0.05,-1.03,7.96,8.44,0.1198756,-0.07816072,-0.08037017,0.1708813,1.22668,-9.966613,2
53846447,6491,3.78,-4.41,-4.12,-0.03,-1.25,7.97,7.92,0.08754573,-0.05001146,-0.1034067,0.05601639,0.99016,-9.773708,2
53947463,6430,3.94,-4.49,-4.0,-0.31,-1.49,7.99,7.57,-0.06677978,-0.0887454399999999,-0.03095685,-0.2173443,1.099202,-9.51214,2
54058826,6454,4.07,-4.78,-3.64,-0.25,-1.79,7.99,7.4,-0.05218587,-0.01125604,-0.00280911,0.1491088,1.12435,-9.941064,2
54178589,6420,4.05,-5.15,-3.96,-0.19,-1.78,7.98,7.31,-0.1782191,0.0403587,0.01562581,-0.01711291,0.9818112,-9.684256,2
54279177,6466,3.87,-5.52,-4.4,-0.66,-1.8,8.03,7.34,0.002103871,0.03882324,0.01729316,0.08728713,1.038192,-9.174163,2
54387765,6318,4.59,-5.84,-5.15,-1.48,-2.29,8.11,7.49,0.08724523,-0.08335595,0.0092932729999999,-0.0779197799999999,1.06968,-9.921928,2
54489026,6569,4.49,-5.99,-5.49,-1.97,-2.69,8.16,7.82,0.1435502,0.02238488,0.02661223,0.165048,1.738271,-9.623085,2
54605618,6490,4.43,-6.19,-5.26,-2.19,-3.04,8.18,8.5,0.1166579,-0.0811566299999999,0.0993007,-0.06405646,1.142504,-9.852757,2
54714268,6593,4.61,-6.34,-5.3,-2.08,-3.13,8.17,9.23,-0.1411953,0.01462113,0.1266108,-0.1493007,0.907764,-9.843281,2
54826969,6690,4.61,-6.6,-5.75,-2.03,-2.61,8.16,9.86,-0.1911311,0.164897,0.1341438,-0.474408,0.7973275,-9.370197,2
54935189,6612,5.02,-6.81,-6.49,-2.26,-1.57,8.19,10.26,-0.2372658,0.1013725,0.05608445,-0.09629739,1.552927,-9.903897,2
55047760,6780,4.74,-6.99,-6.75,-2.52,-1.41,8.22,10.58,-0.1739001,-0.06841305,0.06834177,-0.1497819,1.203222,-10.28493,2
55153994,6886,4.94,-6.86,-6.75,-2.91,-1.56,8.27,10.53,-0.1007152,0.02396738,0.001083658,-0.1653194,1.304942,-10.09592,2
55256773,6914,4.87,-6.59,-6.67,-3.28,-1.73,8.31,10.39,0.1135872,-0.05996628,-0.01803228,-0.1399838,1.119572,-9.949172,2
55373443,6925,5.09,-6.14,-6.53,-4.31,-1.87,8.43,10.08,0.07074765,-0.1161448,-0.06339192,-0.05874098,1.124701,-10.42338,2
55475723,6897,4.96,-5.69,-6.19,-6.46,-3.61,8.65,9.83,0.2138493,-0.4379219,-0.08428913,0.08382104,1.302565,-10.29971,2
55587883,6838,4.71,-5.4,-6.29,-9.65,-6.88,8.96,9.66,-0.09673234,-0.572639,-0.1022522,-0.2275671,1.14749,-10.45772,2
55697238,6747,5.04,-5.24,-6.14,-12.95,-10.8,9.28,9.21,0.1878922,-0.5607865,-0.1368379,-0.472533,1.312347,-10.00302,2
55807961,6864,5.22,-5.24,-5.22,-13.91,-13.44,9.37,8.4,0.2507605,-0.2430415,-0.1814787,-1.127929,1.195689,-10.49516,2
55913411,6949,4.7,-5.34,-4.54,-13.69,-13.01,9.35,7.84,0.2098269,0.194189,-0.002735782,-0.3846847,1.050959,-10.70408,2
56022816,6859,4.75,-5.58,-3.84,-12.81,-11.52,9.26,7.98,0.2843466,0.235889,0.06171896,-0.1273854,1.110505,-10.47392,2
56248206,6869,4.11,-6.24,-4.39,-6.9,-6.11,8.65,9.0,-0.1797335,0.5683546,0.1233003,0.2296454,1.203811,-10.01376,2
56345766,6631,4.2,-6.54,-5.31,-4.97,-3.84,8.43,9.4,-0.02982215,0.272152,0.1084902,-0.2210847,1.326679,-8.935694,2
56454242,6474,4.08,-6.7,-6.56,-3.67,-2.05,8.28,9.64,-0.2878729,0.137333,0.07552986,0.06981713,1.377369,-9.508656,2
56564771,6550,4.34,-6.57,-7.09,-3.1,-1.62,8.21,9.76,-0.0354443,0.1328455,0.01452417,-0.3723902,1.502906,-9.194916,2
56674409,6425,4.34,-6.25,-6.93,-3.04,-1.78,8.2,9.71,-0.03529469,0.0840907,-0.01979721,-0.1893445,1.255839,-9.427685,2
56782827,6557,4.18,-5.9,-6.32,-3.01,-2.44,8.2,9.52,0.1018329,-0.02420013,-0.03156689,-0.342121,1.084398,-9.660428,2
56890834,6388,4.23,-5.62,-6.04,-3.12,-2.4,8.21,9.33,-0.01208413,0.09322155,-0.03101736,-0.4768825,1.214111,-9.54276,2
56994804,6623,4.44,-5.43,-5.81,-3.19,-2.11,8.22,9.13,0.08157422,0.0266711,-0.05878164,-0.3704854,1.180369,-9.975456,2
57114718,6535,4.23,-5.18,-5.91,-3.18,-2.28,8.22,8.85,0.02161795,-0.01951968,-0.04345217,-0.3253063,1.171291,-10.13028,2
57212730,6472,4.25,-4.96,-5.76,-3.66,-2.48,8.26,8.64,0.06057083,-0.0009455397,-0.03449655,0.05580635,1.094813,-9.341343,2
57319844,6498,4.49,-4.78,-5.15,-4.57,-3.76,8.34,8.69,0.145271,-0.1701798,0.002131949,-0.5212498,1.177718,-10.12075,2
57430983,6486,4.5,-4.68,-4.42,-4.99,-4.88,8.37,8.88,0.1769672,-0.1978951,-0.002830049,-0.2173635,1.214167,-9.336913,2
57537472,6637,4.28,-4.79,-4.23,-4.76,-5.4,8.35,9.05,0.005366951,-0.04184699,0.01281098,-0.2472171,1.050101,-9.869332,2
57649234,6571,4.53,-5.02,-4.53,-4.26,-4.76,8.31,9.14,-0.1687875,0.1541839,0.005791205,-0.5307645,1.120778,-9.517236,2
57750403,6574,4.52,-5.26,-4.82,-3.62,-4.26,8.25,9.19,-0.2983415,0.2005984,0.02889128,-0.6406253,1.569114,-10.19221,2
57865960,6647,4.15,-5.59,-4.76,-3.18,-3.36,8.21,9.11,-0.0607453,0.1656599,-0.01315841,-0.3190444,0.9210497,-10.00142,2
57967158,6558,3.93,-5.69,-5.27,-2.89,-3.0,8.18,8.96,-0.2412779,-0.003669475,-0.04560108,-0.2147836,0.9910566,-9.231905,2
58078257,6653,4.01,-5.56,-5.89,-2.68,-2.91,8.16,8.77,-0.2110381,-0.07274978,-0.0351278,-0.2052738,1.140367,-9.379676,2
58194049,6475,4.34,-5.29,-6.33,-2.79,-2.06,8.17,8.43,-0.1132308,0.1272963,-0.03879995,-0.5030141,0.7984919,-9.857126,2
58298375,6541,4.25,-4.95,-6.18,-3.02,-1.47,8.19,8.17,0.01201122,0.2131649,-0.009140308,-0.6018528,1.21228,-9.796409,2
58405322,6513,5.0,-5.07,-6.0,-3.22,-1.19,8.21,8.0,0.04088096,0.04669306,-0.007084715,-0.6505579,1.110382,-9.239785,2
58520077,6506,4.9,-7.29,-7.6,-3.48,-1.11,8.24,7.92,-0.405023,-0.05358792,-0.01686741,-0.2109181,1.105362,-9.912696,2
58636017,6826,4.87,-8.99,-9.92,-3.77,-1.58,8.28,8.0,-0.2935014,-0.1029786,-0.0094146,-0.4433538,1.381389,-9.637698,2
58735624,7007,4.63,-9.75,-11.4,-4.09,-2.15,8.33,8.17,-0.2987779,-0.01772922,0.02494832,-0.3673933,1.427719,-10.04084,2
58849048,6868,4.95,-9.69,-11.53,-4.38,-2.8,8.38,8.27,0.0712769199999999,-0.1242305,-0.03973501,-0.5722976,1.542862,-10.3226,2
58960671,6812,4.82,-9.82,-10.84,-4.51,-3.41,8.4,8.32,0.09974054,-0.03706307,0.02961423,-0.2875895,1.136405,-10.24323,2
59071202,6792,5.01,-9.99,-10.24,-4.51,-3.49,8.4,8.37,0.1263054,0.03323864,0.01917058,-0.3940236,0.8648734,-10.22491,2
59174308,6883,4.68,-10.46,-10.57,-4.47,-3.51,8.4,8.4,-0.164088,-0.022234,-0.01336914,-0.4784558,1.210353,-9.75771,2
59283918,7009,4.87,-10.81,-11.57,-4.45,-3.49,8.39,8.36,-0.05799698,-0.03018821,-0.0229322,-0.03725169,1.472044,-9.764846,2
59390775,6720,4.98,-10.93,-11.5,-4.35,-3.8,8.37,8.33,0.01497621,0.02809065,-0.009074133,-0.4507799,1.321264,-9.727074,2
59613187,7003,4.99,-10.78,-10.71,-4.18,-3.81,8.34,8.25,0.0639855899999999,-0.009696016,0.02793371,-0.4350957,1.189992,-10.28149,2
59717651,7048,4.83,-10.86,-10.61,-4.07,-3.77,8.32,8.27,0.0353222,-0.02886494,-0.03765556,-0.3415578,1.420652,-9.96707,2
59826968,6758,4.91,-10.97,-10.72,-3.91,-3.72,8.29,8.36,-0.09478011,0.05426396,0.005236517,-0.5630628,1.509585,-10.14597,2
59938289,6787,4.95,-11.0,-10.94,-3.76,-3.65,8.26,8.42,-0.146698,0.0219224,0.03160515,-0.3960855,1.380709,-9.624975,2
60153013,6857,5.02,-11.31,-10.79,-3.51,-3.32,8.21,8.48,0.01812536,0.01328735,-0.01744499,-0.2677048,1.423451,-9.972151,2
60263044,6904,4.92,-11.35,-10.99,-3.29,-3.27,8.16,8.51,-0.02176486,0.01760494,0.02742689,-0.4539928,1.598195,-9.858052,2
60372916,6716,4.68,-11.32,-10.87,-3.03,-3.2,8.11,8.39,-0.00377933,0.0195639,-0.01329037,-0.3011986,1.199,-9.986481,2
60494744,6932,4.82,-11.19,-10.84,-2.75,-2.87,8.06,7.98,-0.03317371,0.02690121,-0.06409793,-0.2021894,1.402305,-9.72395,2
60604470,6971,4.78,-11.31,-10.89,-2.59,-2.59,8.03,7.54,0.01623657,0.01357865,-0.07340961,-0.2446674,1.438683,-9.54167,2
60703862,6944,4.71,-11.49,-11.36,-2.47,-2.5,8.0,7.07,-0.06310447,0.01147528,-0.09339198,-0.5251065,1.750548,-9.679572,2
60811955,6674,4.53,-11.57,-11.49,-2.4,-2.42,7.99,6.59,-0.03971499,0.03068749,-0.09921344,-0.3799183,1.607477,-9.651784,2
60925568,6839,4.61,-11.43,-11.48,-2.33,-2.44,7.97,6.19,0.05533249,-0.06197586,-0.05627536,-0.4206032,1.694144,-9.813485,2
61040150,6707,4.62,-11.29,-11.22,-2.21,-2.46,7.95,5.84,0.1058951,-0.01389994,-0.0525566,-0.3262058,1.604818,-9.509412,2
61146184,6759,4.86,-11.17,-10.92,-2.09,-2.4,7.93,5.56,-0.01373284,-0.02892372,-0.08812744,-0.3917599,1.597556,-9.461061,2
61253291,6777,4.5,-11.38,-11.0,-1.95,-2.44,7.9,5.4,-0.185013,-0.03983046,-0.01495492,-0.4129754,1.606374,-9.277109,2
61367799,6694,4.98,-11.77,-11.61,-1.95,-2.4,7.9,5.28,0.02092356,0.0917589999999999,-0.01669124,-0.5042143,1.806165,-9.810684,2
61586182,6770,4.79,-12.2,-11.88,-2.21,-2.19,7.95,5.59,-0.08530432,-0.0673257699999999,0.03888986,-0.3523125,1.561042,-10.09772,2
61685962,6755,4.48,-12.32,-11.95,-2.31,-2.3,7.97,5.73,-0.03541953,-0.03983843,-0.0283279,-0.459809,1.927089,-9.390614,2
61800163,6681,4.67,-12.53,-12.55,-2.56,-2.42,8.03,5.75,-0.09238631,-0.02123348,-0.009521388,-0.3693346,1.835788,-9.124538,2
61908422,6912,4.74,-12.74,-13.1,-2.69,-2.91,8.06,5.71,-0.1484608,-0.0881615699999999,-0.04570808,-0.5483677,1.884225,-9.538467,2
62014052,6898,4.96,-12.94,-12.88,-2.69,-3.14,8.06,5.68,0.1745715,-0.04523933,0.007996267,-0.6007371,1.914865,-10.01984,2
62128613,6859,4.6,-12.82,-12.44,-2.54,-3.27,8.02,5.81,0.1046448,-0.0272202,-0.05499277,-0.2447432,1.782133,-9.587957,2
62240447,6701,4.78,-12.96,-12.33,-2.35,-3.32,7.98,5.9,-0.03754762,0.09666453,0.03862584,-0.3202298,1.871497,-9.276569,2
62343207,6715,4.57,-12.99,-12.31,-2.24,-3.03,7.96,5.86,0.0288861,0.03332522,0.0422041,-0.4113421,2.014799,-9.500531,2
62558246,6723,5.13,-12.83,-12.73,-2.04,-3.15,7.91,5.61,-0.04986325,-0.1094985,-0.02968958,-0.4588604,1.883395,-9.174755,2
62663146,6607,4.67,-12.8,-12.48,-2.15,-3.27,7.94,5.54,0.03910125,0.01704074,-0.01522029,-0.3264694,1.853155,-9.703173,2
62773272,6748,4.3,-12.5,-12.12,-2.1,-3.28,7.92,5.46,-0.139428,-0.03174494,-0.04230045,-0.4870802,1.345366,-9.355852,2
