TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,RPM(ESC_0),Curr(ESC_0),RPM(ESC_1),Curr(ESC_1),RPM(ESC_3),Curr(ESC_3),RPM(ESC_4),Curr(ESC_4),RPM(ESC_5),Curr(ESC_5),C9,C10,C11,C12,C13,C14,Guasto
00:00:00.883488,-0.3118568,0.07537973,0.1682036,-0.04838282,0.5942822,-10.23005,-3.54,-0.95,0.0,0.51,13.23,17.91,6266.0,4.03,5224.0,2.31,5522.0,2.51,5733.0,2.5,5726.0,3.78,1595.0,1508.0,1581.0,1523.0,1477.0,1620.0,0
00:00:00.886616,-0.274965,0.08733984,0.1770932,-0.0004349685,0.5847738,-10.18173,-3.54,-0.95,0.0,0.51,13.23,17.91,6266.0,4.03,5224.0,2.31,5522.0,2.51,5733.0,2.5,5726.0,3.78,1595.0,1508.0,1581.0,1523.0,1477.0,1620.0,0
00:00:00.888200,-0.2865204,0.07262521,0.1806648,0.1020465,0.5512099,-10.07193,-3.54,-0.95,0.0,0.51,13.23,17.91,6266.0,4.03,5224.0,2.31,5522.0,2.51,5733.0,2.5,5726.0,3.78,1595.0,1508.0,1581.0,1523.0,1477.0,1620.0,0
00:00:00.890568,-0.2924991,0.0524528,0.1781948,0.1647099,0.5493968,-10.0747,-3.63,-1.16,0.0,0.55,13.23,18.05,6266.0,4.03,5224.0,2.31,5522.0,2.51,5733.0,2.5,5726.0,3.78,1614.0,1484.0,1585.0,1518.0,1502.0,1599.0,0
00:00:00.892973,-0.3121736,0.0627922499999999,0.1811323,0.2244842,0.5807435,-10.18823,-3.63,-1.16,0.0,0.55,13.23,18.05,6266.0,4.03,5224.0,2.31,5522.0,2.51,5733.0,2.5,5726.0,3.78,1614.0,1484.0,1585.0,1518.0,1502.0,1599.0,0
00:00:00.895834,-0.2674779,0.08664745,0.1782826,0.3080171,0.5452571,-10.13569,-3.63,-1.16,0.0,0.55,13.23,18.05,6266.0,4.03,5224.0,2.31,5522.0,2.51,5733.0,2.5,5726.0,3.78,1614.0,1484.0,1585.0,1518.0,1502.0,1599.0,0
00:00:00.898720,-0.2721824,0.04481943,0.1668622,0.3519096,0.5504713,-10.15889,-3.63,-1.16,0.0,0.55,13.23,18.05,6266.0,4.03,5224.0,2.31,5522.0,2.51,5733.0,2.5,5726.0,3.78,1614.0,1484.0,1585.0,1518.0,1502.0,1599.0,0
00:00:00.901320,-0.3016374,0.04390615,0.1711281,0.2956821,0.6082878,-10.28148,-3.7,-1.33,0.0,0.58,13.23,18.15,6266.0,4.03,5224.0,2.31,5522.0,2.51,5733.0,2.5,5726.0,3.78,1615.0,1483.0,1590.0,1513.0,1506.0,1595.0,0
00:00:00.903600,-0.2661352,0.08085372,0.1752463,0.3023433,0.6062451,-10.23708,-3.7,-1.33,0.0,0.58,13.23,18.15,6266.0,4.03,5224.0,2.31,5522.0,2.51,5586.0,2.2,5726.0,3.78,1615.0,1483.0,1590.0,1513.0,1506.0,1595.0,0
00:00:00.906229,-0.225029,0.006838357,0.160981,0.2697946,0.6065173,-10.16709,-3.7,-1.33,0.0,0.58,13.23,18.15,6266.0,4.03,5224.0,2.31,5522.0,2.51,5586.0,2.2,5726.0,3.78,1615.0,1483.0,1590.0,1513.0,1506.0,1595.0,0
00:00:00.909153,-0.2558213,-0.01155738,0.159275,0.1709221,0.6357446,-10.22996,-3.7,-1.33,0.0,0.58,13.23,18.15,6266.0,4.03,5224.0,2.31,5522.0,2.51,5586.0,2.2,5726.0,3.78,1615.0,1483.0,1590.0,1513.0,1506.0,1595.0,0
00:00:00.911582,-0.2900856,0.05741426,0.1747396,0.1121796,0.6403318,-10.18868,-3.75,-1.49,0.0,0.61,13.23,18.26,6266.0,4.03,5224.0,2.31,5522.0,2.51,5586.0,2.2,5726.0,3.78,1616.0,1481.0,1615.0,1482.0,1534.0,1569.0,0
00:00:00.914014,-0.232766,0.02437837,0.1620545,0.1216698,0.5891264,-9.959328,-3.75,-1.49,0.0,0.61,13.23,18.26,6266.0,4.03,5224.0,2.31,5522.0,2.51,5586.0,2.2,5726.0,3.78,1616.0,1481.0,1615.0,1482.0,1534.0,1569.0,0
00:00:00.916772,-0.217751,-0.02878311,0.1507165,0.0796499299999999,0.5794013,-9.954547,-3.75,-1.49,0.0,0.61,13.23,18.26,6266.0,4.03,5224.0,2.31,5522.0,2.51,5586.0,2.2,5726.0,3.78,1616.0,1481.0,1615.0,1482.0,1534.0,1569.0,0
00:00:00.919682,-0.2207083,0.02626376,0.1587495,-0.04825671,0.6161178,-10.10097,-3.75,-1.49,0.0,0.61,13.23,18.26,6266.0,4.03,5224.0,2.31,5522.0,2.51,5586.0,2.2,5726.0,3.78,1616.0,1481.0,1615.0,1482.0,1534.0,1569.0,0
00:00:00.923200,-0.2534992,0.1060264,0.1860701,-0.01599014,0.6355484,-10.07248,-3.8,-1.63,0.0,0.65,13.23,18.36,6266.0,4.03,5224.0,2.31,5522.0,2.51,5586.0,2.2,5726.0,3.78,1621.0,1474.0,1610.0,1488.0,1531.0,1571.0,0
00:00:00.924784,-0.217839,0.05555645,0.1837349,-0.008149863,0.6184659,-10.02379,-3.8,-1.63,0.0,0.65,13.23,18.36,6266.0,4.03,5224.0,2.31,5522.0,2.51,5586.0,2.2,5726.0,3.78,1621.0,1474.0,1610.0,1488.0,1531.0,1571.0,0
00:00:00.927476,-0.1986335,0.006475082,0.1764804,-0.09344985,0.6628011,-10.24213,-3.8,-1.63,0.0,0.65,13.23,18.36,6266.0,4.03,5224.0,2.31,5522.0,2.51,5586.0,2.2,5929.0,4.03,1621.0,1474.0,1610.0,1488.0,1531.0,1571.0,0
00:00:00.930577,-0.1904831,0.0534618,0.182898,-0.07034057,0.6966973,-10.33872,-3.8,-1.63,0.0,0.65,13.23,18.36,6266.0,4.03,5224.0,2.31,5522.0,2.51,5586.0,2.2,5929.0,4.03,1621.0,1474.0,1610.0,1488.0,1531.0,1571.0,0
00:00:00.932832,-0.2100815,0.04646554,0.1811337,0.01493988,0.7414312,-10.38417,-3.85,-1.75,0.0,0.71,13.23,18.48,6266.0,4.03,5224.0,2.31,5522.0,2.51,5586.0,2.2,5929.0,4.03,1625.0,1470.0,1595.0,1505.0,1517.0,1585.0,0
00:00:00.935806,-0.1905409,-0.005991678,0.1633913,0.01522106,0.7595692,-10.388,-3.85,-1.75,0.0,0.71,13.23,18.48,6266.0,4.03,5224.0,2.31,5522.0,2.51,5586.0,2.2,5929.0,4.03,1625.0,1470.0,1595.0,1505.0,1517.0,1585.0,0
00:00:00.938682,-0.1989117,0.008759226,0.1604291,0.06189834,0.7666389,-10.3696,-3.85,-1.75,0.0,0.71,13.23,18.48,6227.0,3.98,5224.0,2.31,5522.0,2.51,5586.0,2.2,5929.0,4.03,1625.0,1470.0,1595.0,1505.0,1517.0,1585.0,0
00:00:00.940943,-0.2267995,-0.004913904,0.1638899,0.1501066,0.7806645,-10.31279,-3.85,-1.75,0.0,0.71,13.23,18.48,6227.0,3.98,5224.0,2.31,5522.0,2.51,5586.0,2.2,5929.0,4.03,1625.0,1470.0,1595.0,1505.0,1517.0,1585.0,0
00:00:00.946095,-0.1606743,0.01323603,0.1744879,0.2083528,0.7165387,-10.17584,-3.89,-1.9,0.0,0.71,13.23,18.58,6227.0,3.98,5224.0,2.31,5522.0,2.51,5586.0,2.2,5929.0,4.03,1608.0,1489.0,1604.0,1493.0,1506.0,1593.0,0
00:00:00.948511,-0.1937696,-0.003566071,0.1780331,0.2316224,0.7176968,-10.20794,-3.89,-1.9,0.0,0.71,13.23,18.58,6227.0,3.98,5224.0,2.31,5522.0,2.51,5586.0,2.2,5929.0,4.03,1608.0,1489.0,1604.0,1493.0,1506.0,1593.0,0
00:00:00.951377,-0.2325486,-0.01247081,0.1867047,0.2019538,0.7153918,-10.28138,-3.89,-1.9,0.0,0.71,13.23,18.58,6227.0,3.98,5224.0,2.31,5522.0,2.51,5586.0,2.2,5929.0,4.03,1608.0,1489.0,1604.0,1493.0,1506.0,1593.0,0
00:00:00.954838,-0.1641739,0.00700671,0.1799716,0.210156,0.6737666,-10.32852,-3.92,-2.02,0.0,0.71,13.23,18.69,6227.0,3.98,5224.0,2.31,5522.0,2.51,5586.0,2.2,5929.0,4.03,1597.0,1501.0,1610.0,1485.0,1498.0,1599.0,0
00:00:00.956708,-0.1569587,-0.04137902,0.1653388,0.227662,0.683203,-10.38999,-3.92,-2.02,0.0,0.71,13.23,18.69,6227.0,3.98,5224.0,2.31,5522.0,2.51,5586.0,2.2,5929.0,4.03,1597.0,1501.0,1610.0,1485.0,1498.0,1599.0,0
00:00:00.958837,-0.2024949,-0.06172357,0.1612127,0.1526076,0.7378,-10.59151,-3.92,-2.02,0.0,0.71,13.23,18.69,6227.0,3.98,5181.0,2.18,5522.0,2.51,5586.0,2.2,5929.0,4.03,1597.0,1501.0,1610.0,1485.0,1498.0,1599.0,0
00:00:00.961808,-0.2108946,-0.0006594876,0.1683369,0.1714559,0.7550798,-10.56878,-3.92,-2.02,0.0,0.71,13.23,18.69,6227.0,3.98,5181.0,2.18,5522.0,2.51,5586.0,2.2,5929.0,4.03,1597.0,1501.0,1610.0,1485.0,1498.0,1599.0,0
00:00:00.965017,-0.1366209,-0.05558622,0.1566172,0.2620149,0.7529084,-10.31869,-3.94,-2.13,0.0,0.73,13.23,18.8,6227.0,3.98,5181.0,2.18,5522.0,2.51,5586.0,2.2,5929.0,4.03,1589.0,1508.0,1604.0,1492.0,1479.0,1614.0,0
00:00:00.966829,-0.1318029,-0.1248104,0.1518281,0.2143436,0.792326,-10.36052,-3.94,-2.13,0.0,0.73,13.23,18.8,6227.0,3.98,5181.0,2.18,5522.0,2.51,5586.0,2.2,5929.0,4.03,1589.0,1508.0,1604.0,1492.0,1479.0,1614.0,0
00:00:00.969554,-0.1749364,-0.02812475,0.1795102,0.1523113,0.868833,-10.44275,-3.94,-2.13,0.0,0.73,13.23,18.8,6227.0,3.98,5181.0,2.18,5522.0,2.51,5586.0,2.2,5929.0,4.03,1589.0,1508.0,1604.0,1492.0,1479.0,1614.0,0
00:00:00.971840,-0.1677697,0.02941394,0.1903112,0.2343176,0.8580962,-10.2076,-3.94,-2.13,0.0,0.73,13.23,18.8,6227.0,3.98,5181.0,2.18,5522.0,2.51,5586.0,2.2,5929.0,4.03,1589.0,1508.0,1604.0,1492.0,1479.0,1614.0,0
00:00:00.974043,-0.09568464,-0.09160342,0.1663592,0.1892825,0.8290454,-10.05109,-3.96,-2.21,0.0,0.73,13.23,18.91,6227.0,3.98,5181.0,2.18,5522.0,2.51,5586.0,2.2,5929.0,4.03,1600.0,1494.0,1576.0,1520.0,1457.0,1629.0,0
00:00:00.977078,-0.1177853,-0.1003912,0.1620203,0.1255989,0.8302066,-10.11367,-3.96,-2.21,0.0,0.73,13.23,18.91,6227.0,3.98,5181.0,2.18,5522.0,2.51,5586.0,2.2,5929.0,4.03,1600.0,1494.0,1576.0,1520.0,1457.0,1629.0,0
00:00:00.979043,-0.1427348,-0.0087743349999999,0.1717124,0.03252321,0.816156,-10.2876,-3.96,-2.21,0.0,0.73,13.23,18.91,6227.0,3.98,5181.0,2.18,5522.0,2.51,5586.0,2.2,5929.0,4.03,1600.0,1494.0,1576.0,1520.0,1457.0,1629.0,0
00:00:00.981841,-0.1580474,0.02736243,0.1742744,0.09197593,0.7608681,-10.15472,-3.96,-2.21,0.0,0.73,13.23,18.91,6227.0,3.98,5181.0,2.18,5522.0,2.51,5586.0,2.2,5929.0,4.03,1600.0,1494.0,1576.0,1520.0,1457.0,1629.0,0
00:00:00.984849,-0.1003677,-0.09047726,0.1502019,-0.003995183,0.662268,-10.11906,-3.98,-2.3,0.0,0.69,13.23,19.01,6227.0,3.98,5181.0,2.18,5522.0,2.51,5586.0,2.2,5929.0,4.03,1594.0,1500.0,1573.0,1522.0,1444.0,1638.0,0
00:00:00.986849,-0.1083627,-0.04898779,0.1567049,-0.1030624,0.6219225,-10.24055,-3.98,-2.3,0.0,0.69,13.23,19.01,6227.0,3.98,5181.0,2.18,5522.0,2.51,5586.0,2.2,5929.0,4.03,1594.0,1500.0,1573.0,1522.0,1444.0,1638.0,0
00:00:00.989539,-0.1319643,-0.001647388,0.1727591,-0.06678637,0.5626001,-10.19763,-3.98,-2.3,0.0,0.69,13.23,19.01,6227.0,3.98,5181.0,2.18,5397.0,2.13,5586.0,2.2,5929.0,4.03,1594.0,1500.0,1573.0,1522.0,1444.0,1638.0,0
00:00:00.992253,-0.1280895,-0.03321416,0.1744484,-0.03954434,0.5078301,-10.11527,-3.98,-2.3,0.0,0.69,13.23,19.01,6227.0,3.98,5181.0,2.18,5397.0,2.13,5586.0,2.2,5929.0,4.03,1594.0,1500.0,1573.0,1522.0,1444.0,1638.0,0
00:00:00.994698,-0.0857774,-0.0568126,0.165703,-0.124549,0.443732,-10.18767,-3.98,-2.3,0.0,0.69,13.23,19.01,6227.0,3.98,5181.0,2.18,5397.0,2.13,5586.0,2.2,5929.0,4.03,1594.0,1500.0,1573.0,1522.0,1444.0,1638.0,0
00:00:00.997063,-0.09973654,-0.01435424,0.1711449,-0.06116704,0.4424548,-10.15343,-4.01,-2.32,0.0,0.61,13.23,19.12,6227.0,3.98,5181.0,2.18,5397.0,2.13,5586.0,2.2,5929.0,4.03,1613.0,1474.0,1598.0,1492.0,1495.0,1596.0,0
00:00:00.999737,-0.1087505,-0.03174467,0.170472,-0.02669142,0.4654354,-10.10353,-4.01,-2.32,0.0,0.61,13.23,19.12,6227.0,3.98,5181.0,2.18,5397.0,2.13,5586.0,2.2,5929.0,4.03,1613.0,1474.0,1598.0,1492.0,1495.0,1596.0,0
00:00:01.002205,-0.09878983,-0.03580216,0.1610112,-0.05922743,0.4991686,-10.12791,-4.01,-2.32,0.0,0.61,13.23,19.12,6227.0,3.98,5181.0,2.18,5397.0,2.13,5586.0,2.2,5929.0,4.03,1613.0,1474.0,1598.0,1492.0,1495.0,1596.0,0
00:00:01.005236,-0.06026585,-0.00295196,0.1530261,-0.01691308,0.5139366,-10.07175,-4.01,-2.32,0.0,0.61,13.23,19.12,6227.0,3.98,5181.0,2.18,5397.0,2.13,5586.0,2.2,5929.0,4.03,1613.0,1474.0,1598.0,1492.0,1495.0,1596.0,0
00:00:01.008281,-0.09798803,-0.05061885,0.1497369,0.03592952,0.576249,-10.07809,-4.03,-2.35,0.0,0.63,13.23,19.23,6227.0,3.98,5181.0,2.18,5397.0,2.13,5586.0,2.2,5929.0,4.03,1632.0,1447.0,1590.0,1500.0,1508.0,1583.0,0
00:00:01.010458,-0.1047263,-0.02961677,0.1561049,0.0211877,0.6526108,-10.16952,-4.03,-2.35,0.0,0.63,13.23,19.23,6227.0,3.98,5181.0,2.18,5397.0,2.13,5392.0,2.44,5929.0,4.03,1632.0,1447.0,1590.0,1500.0,1508.0,1583.0,0
00:00:01.012948,-0.09041359,-0.01616868,0.1557646,0.05153083,0.6718061,-10.17925,-4.03,-2.35,0.0,0.63,13.23,19.23,6227.0,3.98,5181.0,2.18,5397.0,2.13,5392.0,2.44,5929.0,4.03,1632.0,1447.0,1590.0,1500.0,1508.0,1583.0,0
00:00:01.015481,-0.05139265,-0.05145948,0.1481813,0.1407941,0.6694789,-10.09752,-4.03,-2.35,0.0,0.63,13.23,19.23,6227.0,3.98,5181.0,2.18,5397.0,2.13,5392.0,2.44,5929.0,4.03,1632.0,1447.0,1590.0,1500.0,1508.0,1583.0,0
00:00:01.018208,-0.07925888,-0.09605142,0.1493251,0.1245185,0.6750537,-10.19788,-4.05,-2.41,0.0,0.6,13.23,19.33,6227.0,3.98,5181.0,2.18,5397.0,2.13,5392.0,2.44,5929.0,4.03,1633.0,1444.0,1588.0,1499.0,1506.0,1582.0,0
00:00:01.020638,-0.1056713,0.003711299,0.1584376,0.1573698,0.6172323,-10.19913,-4.05,-2.41,0.0,0.6,13.23,19.33,6227.0,3.98,5181.0,2.18,5397.0,2.13,5392.0,2.44,5929.0,4.03,1633.0,1444.0,1588.0,1499.0,1506.0,1582.0,0
00:00:01.022842,-0.08276033,0.007103081,0.1481649,0.2393036,0.5475707,-10.0259,-4.05,-2.41,0.0,0.6,13.23,19.33,6227.0,3.98,5181.0,2.18,5397.0,2.13,5392.0,2.44,5929.0,4.03,1633.0,1444.0,1588.0,1499.0,1506.0,1582.0,0
00:00:01.025071,-0.04249225,-0.0804351,0.12886,0.2146934,0.5057888,-9.94921,-4.05,-2.41,0.0,0.6,13.23,19.33,6227.0,3.98,5181.0,2.18,5397.0,2.13,5392.0,2.44,5929.0,4.03,1633.0,1444.0,1588.0,1499.0,1506.0,1582.0,0
00:00:01.027565,-0.08192676,-0.0537836,0.1393527,0.1133824,0.5173423,-10.10524,-4.06,-2.46,0.0,0.57,13.23,19.41,6227.0,3.98,5181.0,2.18,5397.0,2.13,5392.0,2.44,5929.0,4.03,1622.0,1455.0,1594.0,1491.0,1498.0,1587.0,0
00:00:01.030811,-0.1009814,0.04215006,0.162287,0.1528919,0.4931538,-9.904204,-4.06,-2.46,0.0,0.57,13.23,19.41,6227.0,3.98,5181.0,2.18,5397.0,2.13,5392.0,2.44,6052.0,3.78,1622.0,1455.0,1594.0,1491.0,1498.0,1587.0,0
00:00:01.032951,-0.09778277,-0.03549854,0.1601382,0.1315628,0.5000154,-9.830262,-4.06,-2.46,0.0,0.57,13.23,19.41,6227.0,3.98,5181.0,2.18,5397.0,2.13,5392.0,2.44,6052.0,3.78,1622.0,1455.0,1594.0,1491.0,1498.0,1587.0,0
00:00:01.035561,-0.06985302,-0.08272662,0.1531258,-0.05676943,0.5319152,-10.10894,-4.06,-2.46,0.0,0.57,13.23,19.41,6227.0,3.98,5181.0,2.18,5397.0,2.13,5392.0,2.44,6052.0,3.78,1622.0,1455.0,1594.0,1491.0,1498.0,1587.0,0
00:00:01.043078,-0.09534173,-0.0777259,0.1418517,-0.09844919,0.6166483,-10.14879,-4.07,-2.5,0.0,0.55,13.23,19.5,6227.0,3.98,5181.0,2.18,5397.0,2.13,5392.0,2.44,6052.0,3.78,1616.0,1463.0,1609.0,1472.0,1507.0,1579.0,0
00:00:01.046093,-0.08627773,-0.02107837,0.1366866,-0.1420477,0.6557399,-10.23534,-4.07,-2.5,0.0,0.55,13.23,19.5,6214.0,4.15,5181.0,2.18,5397.0,2.13,5392.0,2.44,6052.0,3.78,1616.0,1463.0,1609.0,1472.0,1507.0,1579.0,0
00:00:01.048384,-0.09249888,0.005241003,0.1421983,-0.03406521,0.7165574,-10.08954,-4.07,-2.57,0.0,0.57,13.23,19.59,6214.0,4.15,5181.0,2.18,5397.0,2.13,5392.0,2.44,6052.0,3.78,1621.0,1456.0,1615.0,1464.0,1517.0,1569.0,0
00:00:01.051846,-0.04623723,-0.06021914,0.1401438,-0.02001234,0.7504552,-9.968464,-4.07,-2.57,0.0,0.57,13.23,19.59,6214.0,4.15,5181.0,2.18,5397.0,2.13,5392.0,2.44,6052.0,3.78,1621.0,1456.0,1615.0,1464.0,1517.0,1569.0,0
00:00:01.054042,-0.04560104,-0.03215274,0.1431586,-0.06953307,0.7687374,-10.07214,-4.07,-2.57,0.0,0.57,13.23,19.59,6214.0,4.15,5181.0,2.18,5397.0,2.13,5392.0,2.44,6052.0,3.78,1621.0,1456.0,1615.0,1464.0,1517.0,1569.0,0
00:00:01.056155,-0.04495472,0.03132209,0.1530861,0.01995145,0.7725882,-10.04013,-4.07,-2.57,0.0,0.57,13.23,19.59,6214.0,4.15,5181.0,2.18,5397.0,2.13,5392.0,2.44,6052.0,3.78,1621.0,1456.0,1615.0,1464.0,1517.0,1569.0,0
00:00:01.058510,-0.06326893,0.01228253,0.153836,0.06175881,0.7607155,-9.979638,-4.06,-2.6,0.0,0.6,13.23,19.69,6214.0,4.15,5181.0,2.18,5397.0,2.13,5392.0,2.44,6052.0,3.78,1630.0,1444.0,1585.0,1499.0,1493.0,1591.0,0
00:00:01.060780,-0.02938707,-0.01060704,0.1361163,-0.01100215,0.7053874,-10.15172,-4.06,-2.6,0.0,0.6,13.23,19.69,6214.0,4.15,5181.0,2.18,5397.0,2.13,5392.0,2.44,6052.0,3.78,1630.0,1444.0,1585.0,1499.0,1493.0,1591.0,0
00:00:01.063988,-0.01841142,0.02317759,0.1266486,0.02368452,0.6872644,-10.13959,-4.06,-2.6,0.0,0.6,13.23,19.69,6214.0,4.15,5181.0,2.18,5397.0,2.13,5392.0,2.44,6052.0,3.78,1630.0,1444.0,1585.0,1499.0,1493.0,1591.0,0
00:00:01.066714,-0.03444611,-0.03118979,0.122093,0.05657037,0.6789128,-10.13408,-4.06,-2.6,0.0,0.6,13.23,19.69,6214.0,4.15,5112.0,1.97,5397.0,2.13,5392.0,2.44,6052.0,3.78,1630.0,1444.0,1585.0,1499.0,1493.0,1591.0,0
00:00:01.068935,-0.0821861,-0.01439633,0.1322261,0.001770743,0.631219,-10.13958,-4.02,-2.64,0.0,0.58,13.23,19.77,6214.0,4.15,5112.0,1.97,5397.0,2.13,5392.0,2.44,6052.0,3.78,1621.0,1456.0,1595.0,1487.0,1491.0,1592.0,0
00:00:01.072218,-0.07548747,0.01770286,0.1344433,0.0117125,0.6060733,-10.08619,-4.02,-2.64,0.0,0.58,13.23,19.77,6214.0,4.15,5112.0,1.97,5397.0,2.13,5392.0,2.44,6052.0,3.78,1621.0,1456.0,1595.0,1487.0,1491.0,1592.0,0
00:00:01.074458,-0.03838833,-0.03553455,0.1298503,0.07183634,0.5537241,-9.821184,-4.02,-2.64,0.0,0.58,13.23,19.77,6214.0,4.15,5112.0,1.97,5397.0,2.13,5392.0,2.44,6052.0,3.78,1621.0,1456.0,1595.0,1487.0,1491.0,1592.0,0
00:00:01.076802,-0.01949198,-0.05336394,0.1301156,0.03630198,0.5271181,-9.805833,-4.02,-2.64,0.0,0.58,13.23,19.77,6214.0,4.15,5112.0,1.97,5397.0,2.13,5392.0,2.44,6052.0,3.78,1621.0,1456.0,1595.0,1487.0,1491.0,1592.0,0
00:00:01.079709,-0.03548335,0.01009354,0.1405081,0.006259242,0.480697,-9.84409,-3.99,-2.65,0.0,0.56,13.23,19.86,6214.0,4.15,5112.0,1.97,5397.0,2.13,5392.0,2.44,6052.0,3.78,1618.0,1458.0,1607.0,1473.0,1501.0,1583.0,0
00:00:01.082218,-0.04586517,0.01702565,0.1384698,0.05888432,0.4473186,-9.749677,-3.99,-2.65,0.0,0.56,13.23,19.86,6214.0,4.15,5112.0,1.97,5397.0,2.13,5392.0,2.44,6052.0,3.78,1618.0,1458.0,1607.0,1473.0,1501.0,1583.0,0
00:00:01.084203,-0.06347684,-0.04355246,0.1305687,0.04703158,0.4622979,-9.747564,-3.99,-2.65,0.0,0.56,13.23,19.86,6214.0,4.15,5112.0,1.97,5397.0,2.13,5392.0,2.44,6052.0,3.78,1618.0,1458.0,1607.0,1473.0,1501.0,1583.0,0
00:00:01.086945,-0.02700496,-0.01850577,0.1303955,-0.004866627,0.4809759,-9.936231,-3.99,-2.65,0.0,0.56,13.23,19.86,6214.0,4.15,5112.0,1.97,5397.0,2.13,5392.0,2.44,6052.0,3.78,1618.0,1458.0,1607.0,1473.0,1501.0,1583.0,0
00:00:01.089010,0.007861104,0.03557106,0.127668,0.08638516,0.5211754,-9.90286,-3.94,-2.67,0.0,0.57,13.23,19.93,6214.0,4.15,5112.0,1.97,5397.0,2.13,5392.0,2.44,6052.0,3.78,1612.0,1468.0,1609.0,1471.0,1494.0,1590.0,0
00:00:01.092479,-0.0004988128,-0.02508978,0.118461,0.1051051,0.5778843,-9.885645,-3.94,-2.67,0.0,0.57,13.23,19.93,6214.0,4.15,5112.0,1.97,5397.0,2.13,5392.0,2.44,6052.0,3.78,1612.0,1468.0,1609.0,1471.0,1494.0,1590.0,0
00:00:01.094450,-0.05016597,-0.04361734,0.1163396,0.03483606,0.6717662,-10.05706,-3.94,-2.67,0.0,0.57,13.23,19.93,6214.0,4.15,5112.0,1.97,5397.0,2.13,5392.0,2.44,6052.0,3.78,1612.0,1468.0,1609.0,1471.0,1494.0,1590.0,0
00:00:01.096830,-0.03870808,0.01038364,0.1198703,0.0901144,0.7174574,-9.997468,-3.94,-2.67,0.0,0.57,13.23,19.93,6214.0,4.15,5112.0,1.97,5240.0,2.1,5392.0,2.44,6052.0,3.78,1612.0,1468.0,1609.0,1471.0,1494.0,1590.0,0
00:00:01.099770,0.01401154,-0.05308843,0.117341,0.1726038,0.7797316,-9.777931,-3.88,-2.7,0.0,0.58,13.23,20.0,6214.0,4.15,5112.0,1.97,5240.0,2.1,5392.0,2.44,6052.0,3.78,1602.0,1480.0,1612.0,1469.0,1484.0,1599.0,0
00:00:01.101846,0.03821066,-0.09286488,0.1196007,0.1100139,0.8126796,-9.830808,-3.88,-2.7,0.0,0.58,13.23,20.0,6214.0,4.15,5112.0,1.97,5240.0,2.1,5392.0,2.44,6052.0,3.78,1602.0,1480.0,1612.0,1469.0,1484.0,1599.0,0
00:00:01.104581,0.0005952478,0.00304382,0.139727,0.06798437,0.8453196,-9.939117,-3.88,-2.7,0.0,0.58,13.23,20.0,6214.0,4.15,5112.0,1.97,5240.0,2.1,5392.0,2.44,6052.0,3.78,1602.0,1480.0,1612.0,1469.0,1484.0,1599.0,0
00:00:01.107016,0.01009431,0.01426513,0.14168,0.1126382,0.8491426,-9.903307,-3.88,-2.7,0.0,0.58,13.23,20.0,6214.0,4.15,5112.0,1.97,5240.0,2.1,5392.0,2.44,6052.0,3.78,1602.0,1480.0,1612.0,1469.0,1484.0,1599.0,0
00:00:01.109200,0.03796788,-0.04143501,0.1298923,0.1154474,0.8096787,-9.808561,-3.81,-2.7,0.0,0.58,13.23,20.09,6214.0,4.15,5112.0,1.97,5240.0,2.1,5392.0,2.44,6052.0,3.78,1605.0,1477.0,1591.0,1494.0,1459.0,1619.0,0
00:00:01.112220,0.05686561,-0.0614788,0.1146161,0.009489043,0.7757794,-9.978164,-3.81,-2.7,0.0,0.58,13.23,20.09,6214.0,4.15,5112.0,1.97,5240.0,2.1,5392.0,2.44,6052.0,3.78,1605.0,1477.0,1591.0,1494.0,1459.0,1619.0,0
00:00:01.114006,0.02973378,0.0113692,0.1052307,-0.01896297,0.7565339,-10.02054,-3.81,-2.7,0.0,0.58,13.23,20.09,6214.0,4.15,5112.0,1.97,5240.0,2.1,5392.0,2.44,6052.0,3.78,1605.0,1477.0,1591.0,1494.0,1459.0,1619.0,0
00:00:01.117218,0.03297404,-0.005865969,0.1004753,-0.01203406,0.7506444,-9.935481,-3.81,-2.7,0.0,0.58,13.23,20.09,6214.0,4.15,5112.0,1.97,5240.0,2.1,5294.0,2.2,6052.0,3.78,1605.0,1477.0,1591.0,1494.0,1459.0,1619.0,0
00:00:01.119641,0.0695244,-0.06271385,0.09420455,-0.0972422399999999,0.7138377,-9.967031,-3.73,-2.69,0.0,0.56,13.23,20.15,6214.0,4.15,5112.0,1.97,5240.0,2.1,5294.0,2.2,6052.0,3.78,1595.0,1489.0,1596.0,1488.0,1453.0,1624.0,0
00:00:01.122055,0.04423358,-0.01185772,0.1035721,-0.1140363,0.718875,-10.05989,-3.73,-2.69,0.0,0.56,13.23,20.15,6214.0,4.15,5112.0,1.97,5240.0,2.1,5294.0,2.2,6052.0,3.78,1595.0,1489.0,1596.0,1488.0,1453.0,1624.0,0
00:00:01.125259,0.02624752,-0.02317874,0.115646,-0.0813934,0.7363974,-10.03791,-3.73,-2.69,0.0,0.56,13.23,20.15,6214.0,4.15,5112.0,1.97,5240.0,2.1,5294.0,2.2,6052.0,3.78,1595.0,1489.0,1596.0,1488.0,1453.0,1624.0,0
