TimeUS,RPM,Curr,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,Guasto
0,4112,3.05,-0.15,0.27,-0.35,0.93,22.79,22.93,-0.3955233,0.04387007,0.007665787,0.3309942,-0.0713956,-9.785621,1
112834,4856,3.41,-0.21,0.58,-0.38,1.09,22.79,22.98,0.1215922,0.04496859,0.01001932,0.0894105699999999,0.2674747,-9.996786,1
218194,5301,3.75,-0.4,0.91,-0.52,1.05,22.79,23.27,0.0421144,-0.04546681,0.09060195,0.07017887,0.2711536,-11.22859,1
328161,5763,3.42,-0.85,1.33,-0.83,0.38,22.79,24.01,0.007449036,-0.2042711,0.1262819,0.02717651,0.259441,-11.94492,1
433606,6072,2.91,-1.18,0.77,-0.97,-0.9,22.79,24.97,-0.06555263,-0.1324936,0.1773206,-0.3959289,0.4169896,-11.05667,1
542118,5717,2.85,-1.73,0.12,-0.96,-1.58,22.79,26.0,-0.1481108,-0.04848266,0.1759225,-0.1263043,0.4014382,-10.11437,1
757370,5772,3.43,-2.52,-0.89,-0.36,-0.54,22.77,28.27,-0.06852075,0.1683592,0.1885603,-0.1207122,0.4364789,-9.682377,1
878262,6015,3.2,-2.86,-1.28,0.07,-0.18,22.75,29.51,-0.0294927,0.03581886,0.1792007,-0.2734571,0.1964469,-10.0787,1
985154,6026,3.46,-2.95,-1.52,0.18,0.25,22.74,30.64,0.07537114,-0.03073519,0.1715944,0.07667994,0.4460926,-9.863052,1
1096049,6010,3.17,-3.3,-0.98,0.26,0.16,22.5,31.6,0.08718375,-0.03074425,0.1292415,0.149219,0.2924038,-9.616832,1
1200749,5961,3.69,-3.67,-1.24,0.41,-0.31,20.74,31.97,-0.2425553,-0.03162026,0.02345964,0.01365351,0.1527967,-10.10936,1
1426358,6075,4.12,-4.1,-3.61,1.02,0.46,17.92,30.38,-0.04276489,0.1316488,-0.1907398,0.1769894,0.4489146,-9.768944,1
1534145,6456,3.5,-4.05,-2.95,1.43,0.9,17.89,29.29,0.1390777,0.08936746,-0.1425528,0.319608,0.5167755,-9.779041,1
1638704,6300,3.52,-3.83,-1.79,1.79,1.23,17.87,28.45,0.1820471,0.1053593,-0.1262337,0.0889891,0.5646457,-10.14644,1
1749373,6280,3.37,-3.81,-1.06,2.09,1.46,17.85,27.69,-0.06344337,0.0748782499999999,-0.1079907,0.2237675,0.391728,-9.893238,1
1855817,6086,3.17,-4.08,-0.83,2.27,1.84,17.83,26.91,0.01757438,0.09847756,-0.1286815,0.1751925,0.3694564,-10.00881,1
1966644,6109,3.25,-4.2,-1.56,2.26,2.22,17.83,26.12,-0.1221594,0.05270522,-0.1376529,0.2122054,0.5566627,-9.489389,1
2190838,5843,3.05,-4.6,-2.67,2.31,1.68,17.83,24.75,-0.1291344,-0.004779704,-0.09550928,0.1167736,0.6406171,-9.432408,1
2301765,5880,3.2,-4.75,-3.14,2.52,1.54,17.81,24.2,0.03675765,-0.05538418,-0.0836495399999999,0.1515699,0.518216,-9.494979,1
2405278,5968,3.03,-4.57,-3.29,2.73,1.75,17.8,23.75,0.1326916,-0.02987151,-0.0795608399999999,0.1770296,0.6233606,-9.477366,1
2514271,5909,3.17,-4.42,-3.13,2.9,2.2,17.78,23.28,0.03634669,0.1597575,-0.0627689,0.1100245,0.4810579,-9.858679,1
2628285,5683,2.97,-4.4,-2.68,2.93,2.7,17.78,22.95,0.0890208599999999,0.09714134,-0.04137938,0.367601,0.4792292,-9.790082,1
2736377,5871,2.8,-4.51,-2.52,2.89,2.83,17.78,22.78,-0.03024867,-0.02259485,-0.01880535,0.4815144,0.6502731,-9.725009,1
2846175,5703,3.1,-4.75,-2.91,2.8,2.64,17.79,22.8,-0.06444339,-0.06786575,0.001892844,0.3830511,0.5702086,-8.784132,1
2951233,5772,4.19,-4.78,-3.57,2.68,2.9,17.8,22.96,0.01579408,0.02051889,0.03777124,0.4179304,0.8047451,-9.601441,1
3058450,6080,4.22,-4.78,-3.33,2.4,3.21,17.82,23.15,-0.01117771,0.1385513,0.05840714,0.1422832,0.7647911,-10.54269,1
3164175,6322,4.44,-4.55,-2.87,1.85,3.42,17.87,23.55,-0.08075713,0.06602047,0.05866465,0.1263654,0.475433,-10.69158,1
3286200,6504,4.56,-4.18,-3.22,1.11,3.11,17.93,23.87,-0.1496956,-0.1151828,0.04067102,0.1092937,0.5599545,-10.62384,1
3390765,6542,4.27,-3.97,-3.36,0.64,1.72,17.96,24.2,0.03750703,-0.2710618,0.04507238,0.2967702,0.8629498,-10.4503,1
3490719,6542,4.59,-3.84,-3.06,0.28,0.73,17.98,24.61,0.08586928,-0.06781738,0.07415004,-0.002329015,0.5169781,-10.81052,1
3608604,6586,4.31,-3.35,-3.18,0.35,0.19,17.98,25.19,-0.02938352,-0.07425617,0.05581152,0.0797538,0.6031517,-10.46622,1
3824211,6600,4.62,-2.94,-2.9,0.92,0.38,17.95,25.65,0.1136213,0.03066959,0.02430899,0.07259073,0.5262284,-10.77083,1
3937589,6630,4.32,-2.83,-2.63,0.98,1.11,17.95,25.73,0.02107036,0.150945,0.03525607,0.0425582,0.7496228,-10.47754,1
4041176,6649,4.18,-2.83,-2.13,0.75,1.5,17.96,25.87,0.1369437,0.0171735,0.03214509,0.206631,0.4870729,-9.959636,1
4150238,6507,4.27,-2.95,-1.88,0.5,1.24,17.97,26.1,-0.03681759,-0.01086719,0.04769304,0.1164574,0.3933822,-10.55721,1
4266138,6416,4.38,-2.88,-2.38,0.33,1.36,17.98,26.42,-0.1301476,-0.08277277,0.05367843,0.4805428,0.5613976,-10.28687,1
4361145,6441,3.98,-2.7,-2.92,0.6,0.81,17.97,26.68,-0.07856876,-0.105849,0.02584203,0.088065,0.5637963,-10.10743,1
4480355,6409,4.15,-2.19,-2.99,0.65,1.49,17.75,26.89,0.00372421,0.2104411,0.09560768,0.1707712,0.5754846,-9.785559,1
4591376,6574,3.79,-1.55,-2.1,0.41,1.91,17.75,28.1,0.1707211,-0.03588672,0.2233246,0.3118866,0.6197165,-9.279744,1
4706283,6493,4.33,-1.08,-0.9,-0.08,1.91,17.77,29.8,0.05457825,-0.04016479,0.2092862,0.3145429,0.4276048,-9.788859,1
4802122,6694,3.72,-1.1,-0.63,-0.73,0.79,17.78,31.47,-0.236719,-0.2244183,0.1407395,0.03045038,0.6567817,-10.12549,1
4916206,6329,3.92,-1.42,-0.62,-1.43,-0.55,17.79,32.35,0.08690865,-0.2172032,0.06631548,-0.06223634,0.5690102,-9.305012,1
5032496,6423,3.79,-1.91,-1.26,-1.91,-1.41,17.81,32.25,0.02285972,-0.1828522,-0.05495609,-0.214763,0.6934962,-9.388266,1
5141794,6380,4.01,-2.21,-1.86,-2.24,-1.48,17.82,31.41,-0.02956337,0.03821559,-0.1458482,-0.152888,0.6718475,-9.095169,1
5241043,6320,3.13,-2.39,-1.6,-2.43,-1.29,17.83,30.51,-0.004050759,0.003137413,-0.136669,-0.04601834,0.5651913,-9.126275,1
5366162,6109,2.93,-2.53,-1.26,-2.22,-1.7,17.82,29.31,0.00688937,-0.1424781,-0.1357378,-0.04518013,0.68725,-9.310821,1
5573374,5966,3.03,-3.22,-2.35,-1.48,-1.99,17.78,27.65,-0.2758163,0.04517364,-0.1428941,-0.03846666,0.6702986,-9.225002,1
5790503,5757,3.37,-4.03,-3.25,-0.96,-1.33,17.41,26.33,0.005750488,-0.0185453,-0.1586601,-0.06263484,0.9692191,-9.379166,1
5904058,5926,3.81,-4.37,-3.23,-1.1,-0.92,15.08,25.13,0.04827332,-0.02881721,-0.2492147,0.01278237,0.7929632,-9.547153,1
6015245,6163,3.54,-4.68,-3.21,-0.96,-0.63,13.31,22.34,0.05391925,0.03551365,-0.3408644,-0.2365136,1.071031,-10.04947,1
6119702,6211,3.02,-4.96,-3.06,-0.65,-0.25,13.28,19.8,-0.07843322,0.1203679,-0.2804826,-0.03439439,0.7667506,-9.685479,1
6342109,5905,3.31,-5.41,-4.16,0.16,1.71,13.2,15.86,-0.1398239,0.1583087,-0.1275811,0.1683756,0.8771014,-9.762106,1
6447897,6010,3.0,-5.51,-4.2,0.23,1.85,13.2,14.94,-0.06446966,-0.00421597,-0.08093247,-0.2716897,1.069546,-10.00022,1
6548365,5832,3.75,-5.49,-4.54,-0.23,2.29,13.24,14.27,-0.06398893,0.09069871,-0.04971208,-0.233931,0.8040701,-9.5774,1
6659697,6144,3.75,-5.28,-4.94,-1.37,2.84,13.35,13.85,0.02300752,-0.1061484,0.03129446,-0.01582223,0.8758156,-9.71533,1
6766751,6270,3.3,-5.13,-4.77,-2.45,1.33,13.45,13.9,0.08996596,-0.3767786,0.01075361,-0.4833508,0.7867693,-10.0643,1
6886682,6197,3.4,-5.02,-4.18,-3.54,-0.53,13.54,14.36,0.09628666,-0.2134437,0.1155643,-0.005884418,0.9574752,-9.640227,1
6995740,6061,3.19,-4.97,-4.18,-3.77,-1.83,13.57,15.3,-0.07174658,-0.03329384,0.1872829,-0.5059764,0.7442428,-9.582146,1
7099222,5971,3.41,-5.0,-4.34,-3.59,-2.37,13.55,16.33,-0.04636015,-0.06171977,0.1917872,-0.486931,0.9281554,-9.60509,1
7216138,5993,3.7,-5.06,-4.53,-3.15,-2.28,13.51,17.41,-0.04203803,0.09392349,0.1377742,-0.1564959,0.7983989,-10.13615,1
7316124,6093,3.6,-5.03,-4.74,-2.85,-1.93,13.48,18.01,-0.08923762,-0.04478667,0.1013891,-0.183152,0.9580471,-10.05184,1
7537282,6276,3.45,-4.78,-4.83,-2.4,-1.58,13.44,18.25,0.006326784,0.05619893,0.01704723,-0.3956733,0.9151381,-9.733013,1
7644791,6093,3.23,-4.51,-4.87,-2.2,-1.93,13.43,18.33,0.07267416,-0.01734825,0.0309336,-0.1269974,0.9268368,-9.571006,1
7752508,6034,3.37,-4.39,-4.36,-1.75,-1.99,13.39,18.62,0.05184112,0.0794832,0.03669318,-0.09467675,0.7937929,-10.31916,1
7855483,6183,3.57,-4.42,-3.56,-1.16,-1.5,13.35,18.73,0.1641788,0.1454026,-0.02302382,0.0094421379999999,0.981511,-9.532778,1
7970027,6094,3.45,-4.45,-3.39,-0.87,-0.57,13.33,18.59,0.014252,0.0969333099999999,0.05460837,-0.0513473,0.7366031,-9.442276,1
8078161,6042,3.35,-4.53,-3.59,-0.75,-0.39,13.32,18.5,-0.1096917,0.04476951,0.01844877,0.08559584,0.890606,-10.25273,1
8185071,6042,3.2,-4.72,-3.62,-0.75,-0.87,13.32,18.24,0.03332466,-0.1080282,-0.01542414,-0.1295843,1.014768,-9.379395,1
8294578,6038,3.14,-4.93,-3.77,-0.79,-1.25,13.32,17.97,0.0890502,-0.0671769,-0.03088392,0.2141183,0.775705,-9.495258,1
8411143,5812,3.56,-4.89,-4.08,-0.37,-1.47,13.28,17.78,0.1424407,-0.03801399,0.009874801,0.100254,0.8065645,-9.561933,1
8518145,5949,4.19,-4.8,-4.55,0.09,-0.73,13.24,17.71,-0.1034914,0.1696451,-0.01087972,-0.4384242,1.003305,-9.967442,1
8618704,6174,4.73,-4.67,-5.64,0.03,0.59,13.25,17.57,-0.3093552,0.1063019,-0.02498944,-0.3989576,0.6907942,-9.994299,1
8729247,6534,4.64,-4.2,-6.63,-0.11,0.3,13.26,17.23,-0.008142149,-0.1529223,-0.1068285,-0.5026445,0.4052086,-10.64141,1
8830142,6630,5.3,-3.44,-6.5,-0.48,0.01,13.28,16.78,0.05879092,-0.0122467,-0.07688501,-0.6027238,0.7369819,-10.69592,1
8946823,6720,5.03,-2.37,-5.49,-0.92,0.14,13.31,16.12,0.114433,0.0728450499999999,-0.1201333,-0.2500973,0.9412604,-10.54785,1
9056511,6810,4.98,-1.27,-4.79,-1.17,0.08,13.32,15.46,0.05805132,-0.02153861,-0.1212625,-0.2611971,0.6361411,-10.11022,1
9166216,6762,5.06,-0.22,-4.35,-1.41,-0.01,13.32,14.75,0.05811948,0.02291464,-0.1189675,-0.1442388,0.5863768,-10.11046,1
9277612,6819,4.76,0.76,-3.67,-1.76,-0.29,13.32,13.98,0.06108977,-0.03595941,-0.1099596,-0.3458002,0.901625,-9.779466,1
9382599,6864,4.61,1.51,-2.56,-2.31,-0.81,13.31,13.25,0.1812254,-0.1006664,-0.1030069,-0.4658311,0.3346105,-9.992847,1
9489341,6794,4.52,2.17,-1.38,-2.98,-1.34,13.28,12.55,0.1332767,-0.02191106,-0.07987195,-0.6851022,0.3231112,-9.630187,1
9597858,6716,4.71,2.62,-0.52,-3.79,-1.68,13.25,12.24,0.004543953,0.006531143,0.01846357,-0.5511131,0.346818,-9.872948,1
9706365,6744,4.48,2.98,-0.43,-4.45,-1.83,13.22,12.29,0.1023151,-0.09263869,0.04003436,-0.4595895,0.4652059,-9.525031,1
9814998,6757,3.73,2.93,0.32,-4.8,-2.62,13.2,12.25,0.1175768,-0.1224669,0.03382782,-0.216068,0.5709835,-9.16972,1
9921137,6462,3.07,2.52,1.88,-4.87,-3.76,13.19,12.61,0.2664936,-0.309199,0.1117411,-0.1671233,0.4657978,-9.600717,1
10029044,5972,3.28,1.79,2.33,-4.49,-4.69,13.21,13.34,-0.070652,-0.04078792,0.1620125,-0.2541343,0.6798053,-8.896809,1
10131762,6000,3.55,1.05,1.69,-4.16,-4.74,13.22,14.17,-0.1003899,0.007539123,0.1219783,-0.3954166,0.9231807,-8.629759,1
10248306,6042,3.55,-0.07,0.53,-3.81,-3.76,13.22,14.93,-0.1929384,0.1389329,0.07980158,-0.4620103,0.6751885,-8.957037,1
10468686,6049,3.42,-1.42,-0.68,-3.57,-2.61,13.22,14.72,-0.05461193,-0.08059961,-0.0650208699999999,-0.3487269,0.6547727,-8.514835,1
10581096,6194,3.45,-1.72,-1.92,-3.62,-2.78,13.22,14.4,-0.08027796,-0.1509931,-0.05722121,-0.364128,0.7156632,-8.121296,1
10794088,6055,3.23,-2.08,-1.19,-3.77,-3.3,13.22,14.13,0.3469693,0.04453883,-0.03074996,-0.3021894,0.5189151,-9.500899,1
10899700,6010,3.13,-2.32,-0.85,-3.46,-2.94,13.21,14.01,-0.1063311,0.1578594,-0.01755967,-0.4060988,0.5283151,-9.046697,1
11006143,5790,3.71,-2.92,-1.86,-3.42,-2.25,13.21,13.93,-0.1756249,0.09683074,-0.003956316,-0.6998854,0.3924695,-8.943856,1
11123785,6098,3.54,-3.64,-3.41,-3.77,-1.74,13.23,13.87,-0.1739181,-0.02335761,0.01267757,-0.6823884,0.8032727,-9.261933,1
11223235,6077,3.79,-3.76,-4.31,-4.21,-2.07,13.26,13.8,-0.05495729,-0.194957,0.01633045,-0.2479816,0.9022602,-8.645412,1
11335035,6214,3.76,-3.9,-4.31,-4.49,-3.36,13.17,13.8,0.1035547,-0.3035881,-0.03847584,-0.4049896,0.959258,-9.338408,1
11452086,6233,4.5,-4.17,-4.33,-4.73,-4.26,10.88,13.68,-0.1524155,-0.06030563,-0.04015992,-0.443672,0.7029947,-9.503958,1
11552613,6306,5.72,-4.13,-4.4,-4.81,-4.47,6.44,12.72,-0.05868571,0.07367177,-0.2293708,-0.6893798,0.6126502,-9.764058,1
11662509,6773,6.49,-3.73,-4.39,-4.97,-4.11,359.26,9.95,-0.01289652,0.1066751,-0.5677622,-0.6621334,0.5555235,-9.839471,1
11769227,7174,7.7,-3.01,-3.96,-5.28,-3.74,350.25,5.23,0.03055802,0.2373363,-0.8866601,-0.6461179,0.9279068,-10.17911,1
11882834,7569,7.6,-2.47,-1.78,-6.14,-2.76,338.88,358.35,0.1006061,0.1703231,-1.204296,-0.6722738,0.6287909,-11.45976,1
11995729,7838,6.82,-2.1,-0.29,-7.1,-2.83,329.14,349.0,0.005931874,-0.03589942,-1.490555,-0.7320477,0.6023259,-10.959,1
12105261,7742,5.35,-1.9,-0.19,-8.18,-4.02,322.03,339.3,-0.1801105,-0.2618912,-1.568492,-1.090997,0.2669817,-10.37769,1
12199999,7297,4.8,-1.64,-1.09,-8.89,-5.22,317.9,330.45,-0.4547325,-0.1768038,-1.533745,-0.8679358,0.4657913,-9.803419,1
12307274,6882,4.17,-1.6,-2.71,-9.21,-6.23,315.84,321.52,-0.381637,0.01509636,-1.322237,-1.231491,0.1951647,-9.857709,1
12518739,6630,1.79,-1.09,-4.62,-8.46,-6.51,319.2,308.24,-0.06689341,0.1303786,-0.6742846,-0.6343458,0.2085758,-9.717987,1
12627694,5563,1.55,-0.43,-4.49,-8.13,-6.12,323.23,305.81,0.1238247,0.08665156,-0.1165877,-0.7071089,0.4252161,-9.840574,1
12741361,5052,1.28,0.17,-3.05,-8.0,-6.6,327.83,306.27,0.2348648,-0.2461345,0.2714354,-0.7285378,-0.09023497,-9.222791,1
12840162,4558,2.13,0.63,-1.92,-8.21,-6.7,332.31,308.35,0.255818,0.04493283,0.5196114,-0.6299927,0.163423,-9.525219,1
12949050,4677,2.37,0.9,-0.9,-8.43,-6.24,337.31,312.77,0.2039348,0.05901789,0.8159859,-0.8329859,0.006827397,-9.864753,1
13068726,4849,2.4,1.01,-0.05,-8.39,-6.24,341.4,319.34,0.1423169,0.0090366289999999,1.035488,-1.179987,-0.01135765,-9.354015,1
13171728,5114,3.38,1.05,-0.07,-8.43,-6.08,344.0,325.26,0.162544,-0.02949596,1.099001,-0.9128711,0.1223565,-9.585873,1
13283177,5602,3.49,0.81,0.29,-8.26,-6.13,346.79,332.17,0.1906514,-0.008841628,1.104032,-0.6031091,0.08924462,-9.546215,1
13393363,5894,4.03,0.69,0.55,-7.94,-6.45,347.63,339.44,0.1372487,-0.08229375,1.048814,-0.7407247,0.1409315,-9.298833,1
13491771,6151,5.06,0.64,0.16,-7.63,-6.41,347.64,344.85,0.15571,-0.02805234,0.8630238,-0.9575076,0.4743822,-10.05397,1
13612326,6560,5.32,0.23,0.03,-7.18,-5.95,347.64,350.03,0.1055139,0.07234285,0.6667326,-0.426697,0.3708962,-9.68195,1
13832113,6805,4.7,-0.87,0.2,-6.27,-5.45,350.14,355.29,0.04303907,0.04565672,0.2811883,-0.6017682,0.6565062,-9.949691,1
13936803,6921,4.33,-1.44,0.1,-5.83,-5.08,351.91,356.85,0.03394633,0.04075866,0.2607183,-0.8265333,0.4592009,-10.29703,1
14046254,6631,4.02,-1.92,-0.45,-5.39,-4.77,354.11,358.06,-0.04900481,-0.03823939,0.1689923,-0.6181057,0.4682291,-9.646156,1
14164688,6505,3.98,-2.4,-1.39,-4.84,-4.29,358.45,359.29,-0.1538659,0.1420958,0.2428113,-0.797881,0.6050097,-9.60687,1
14260970,6433,3.67,-2.86,-1.9,-4.46,-3.73,2.08,0.93,0.004987431,0.02564515,0.3539008,-0.6295507,0.5093224,-9.916473,1
14375368,6241,3.92,-2.82,-1.91,-4.13,-3.51,3.76,3.53,0.1029531,0.03432779,0.4290043,-0.8226338,0.5484124,-10.3879,1
14590768,6147,4.39,-4.65,-2.61,-3.85,-3.65,3.78,7.37,-0.1466119,-0.11264,0.1734053,-0.8290152,0.3623628,-9.756922,1
14697714,6537,4.42,-5.47,-4.09,-3.63,-3.66,3.76,8.11,-0.2137861,0.05495054,0.08096404,-0.4666102,0.6905313,-9.691975,1
14794234,6600,4.26,-6.61,-5.28,-3.17,-3.5,3.72,8.12,-0.2449511,0.06761373,-0.02492721,-0.5451404,0.5711156,-9.795907,1
14908375,6629,4.62,-7.64,-6.88,-2.46,-2.55,3.63,7.68,-0.2075211,0.2411371,-0.05929534,-0.8088949,0.4396787,-9.94734,1
15027902,6646,4.36,-7.95,-8.02,-1.89,-1.66,3.55,6.89,-0.1101862,0.105478,-0.09883966,-0.5326319,0.7098832,-9.527385,1
15130994,6548,4.22,-7.67,-8.07,-1.58,-1.23,3.5,6.08,-0.009823214,0.1138243,-0.0999332099999999,-0.7713264,0.5671895,-9.841596,1
15239717,6592,3.93,-7.09,-7.53,-1.49,-1.28,3.49,5.39,0.04531975,-0.00770689,-0.06325959,-0.7783172,0.5263535,-10.39071,1
15351970,6423,3.77,-6.48,-6.18,-1.57,-1.27,3.5,5.2,0.2148638,-0.08535977,-0.0277544,-0.7386751,0.531296,-10.09123,1
15463466,6365,3.73,-6.09,-4.94,-1.5,-1.41,3.49,5.15,0.2171327,-0.0904751,-0.02342076,-0.4883351,0.5485055,-10.096,1
15568502,6314,3.88,-5.89,-4.37,-1.48,-1.96,3.49,4.97,0.007665244,-0.0753712099999999,-0.03436304,-0.8263729,0.4094374,-9.785022,1
15674736,6314,3.85,-5.76,-4.59,-1.58,-1.76,3.5,4.68,-0.0932601599999999,0.07647519,-0.04133923,-0.734874,0.7047178,-9.771615,1
15782549,6308,3.81,-5.78,-4.8,-1.45,-1.52,3.49,4.36,0.03523347,0.02133028,-0.05504891,-0.8409894,0.8214282,-9.891686,1
15895371,6162,3.41,-5.85,-4.81,-1.28,-1.67,3.47,3.91,-0.006871225,-0.04302887,-0.06826949,-0.9363549,0.6241962,-10.02582,1
16005508,6054,3.47,-5.89,-4.68,-1.03,-1.87,3.45,3.39,-0.001670053,0.06643308,-0.03030352,-0.1875904,0.5437515,-9.486494,1
16115535,6033,3.44,-5.97,-4.91,-0.72,-1.9,3.41,3.24,-0.1941388,0.159425,0.03662094,-0.740827,0.6881088,-10.20075,1
16217816,6136,3.33,-6.18,-4.89,-0.24,-1.78,3.36,3.54,0.1697518,-0.05096112,0.06005738,-0.4217686,0.7427149,-9.167398,1
16334121,6058,4.0,-6.32,-5.21,0.08,-1.04,3.33,3.9,-0.04705559,0.1195265,0.08159259,-0.7642166,0.5603899,-10.32238,1
16443045,6306,3.68,-6.37,-5.24,0.1,-0.9,3.33,4.17,-0.05152132,0.05780828,0.07910597,-0.33898,0.497747,-9.347072,1
16553758,6221,3.9,-6.45,-5.08,0.0,-0.8,3.34,4.35,0.1132816,-0.04017993,0.08222878,-0.6268371,0.9193249,-9.830636,1
16661678,6310,3.68,-6.62,-5.17,0.14,-0.49,3.32,4.5,0.03087992,0.001926926,0.1004367,-0.7563234,0.6620402,-10.15202,1
16771284,6266,3.45,-6.62,-5.25,0.93,-0.07,3.23,4.69,0.05625523,0.0285925,0.05959792,-0.4376436,0.5653073,-9.44627,1
16883687,6235,4.08,-6.4,-5.54,2.35,1.65,3.07,4.75,0.03309665,0.2350203,0.03506148,-0.2510476,0.8317031,-9.824736,1
16985236,6301,3.24,-6.23,-5.51,3.78,3.02,2.91,4.57,-0.1520663,0.2615302,0.04045417,-0.7923664,0.335895,-10.41282,1
17098349,6322,4.01,-5.74,-5.44,5.08,4.63,2.77,4.29,0.01235498,0.1177701,0.0091444419999999,-0.2131712,0.7634997,-9.819762,1
17197771,6259,3.4,-5.0,-4.98,5.44,4.99,2.74,4.01,0.06880942,-0.02355504,0.007661674,-0.2755255,0.7684312,-9.878984,1
17309174,6311,3.44,-4.2,-3.74,5.71,4.53,2.71,3.92,0.2294814,-0.08943505,0.01596513,-0.3518524,0.4407051,-10.06768,1
17416771,6253,3.26,-3.44,-2.61,5.81,4.19,2.71,4.1,0.06316787,0.009073067,0.04619051,-0.02422482,0.3726622,-9.512568,1
17530609,6105,3.04,-3.14,-1.87,6.05,3.62,2.69,4.48,0.0807786499999999,-0.1044779,0.04006368,-0.3441545,0.5914398,-9.305787,1
17636054,5942,3.3,-3.17,-1.77,6.3,3.6,2.68,4.89,-0.03571642,0.07475007,0.06225689,-0.5869458,0.391822,-9.9282,1
17756609,5985,3.29,-3.24,-1.86,6.48,3.72,2.67,5.07,0.0127136,0.03102675,0.04430146,-0.2215607,0.5565664,-10.0302,1
17968262,5983,3.45,-3.62,-2.75,6.6,4.16,2.66,5.05,-0.140689,0.1062341,-0.002920065,0.0733416499999999,0.7027162,-9.750666,1
18085478,5928,3.27,-3.67,-3.09,6.48,3.87,2.67,5.12,-0.002519273,-0.01965473,0.03215563,0.07199071,0.5678287,-9.826272,1
18190084,5922,3.08,-3.57,-3.0,6.52,3.31,2.67,5.17,-0.01964569,-0.07700723,-0.004905881,0.06183887,0.5543677,-10.05209,1
18293261,5865,2.88,-3.52,-2.59,6.56,2.82,2.66,5.16,0.05878844,-0.009663199,0.005759207,-0.1954711,0.6661991,-9.780583,1
18395742,5728,2.91,-3.62,-2.1,6.81,3.01,2.65,5.14,0.08447713,0.1283481,0.007933169,0.2550187,0.6340809,-9.790626,1
18511480,5730,2.89,-3.79,-2.19,7.13,3.42,2.63,5.09,0.0001241944,0.06242769,0.002943518,-0.02739282,0.7501494,-9.502131,1
18623478,5789,3.47,-4.07,-3.24,6.8,3.96,2.65,5.0,-0.2769145,0.07867803,0.01642466,0.3004597,0.8740193,-9.480644,1
18730189,5965,3.33,-4.56,-3.82,6.52,4.28,2.67,4.8,-0.08831555,0.1448566,0.02215595,0.1102582,1.254732,-9.402578,1
18840489,5889,2.92,-5.0,-3.96,6.06,4.01,2.71,4.77,-0.1340325,-0.07359311,0.03915048,0.2026719,1.131334,-9.952094,1
18945804,5954,3.14,-5.34,-3.76,5.4,3.25,2.77,4.87,0.004340352,-0.07611384,0.04663118,0.1855562,1.017945,-9.569525,1
19056117,5894,2.38,-6.06,-3.42,5.09,2.49,2.8,5.1,0.005088969,-0.09929742,0.06106998,0.07268722,0.9446471,-10.37615,1
19162162,5651,3.02,-6.58,-4.04,4.38,2.37,2.88,5.39,-0.2287264,-0.0002809619,0.03785835,0.3932155,0.9523169,-9.93153,1
19390189,5779,2.67,-7.4,-5.99,2.09,0.04,3.17,5.78,-0.1728995,-0.1146759,-0.02669167,0.2954707,1.15948,-9.319127,1
19489026,5669,2.76,-7.87,-6.69,1.34,-0.98,3.27,5.81,-0.1987537,-0.1662313,-0.01536966,-0.109885,1.074574,-9.813353,1
19605074,5590,3.23,-7.76,-7.55,0.74,-1.3,3.35,5.86,-0.05242006,-0.0391411,0.01215037,-0.02448446,1.071697,-9.161899,1
19827081,5734,3.22,-6.82,-6.05,0.35,-0.5,3.4,6.04,0.2782951,0.04399221,0.04416064,0.282764,1.219703,-9.949087,1
19938523,5873,3.21,-5.79,-4.84,0.11,-0.2,3.42,6.18,0.2902404,0.0166337,0.03193554,0.1589316,1.200385,-10.12272,1
20036067,5903,3.15,-5.31,-3.84,-0.07,-0.19,3.44,6.41,0.1326503,-0.06432667,0.03282189,0.3430728,0.8682179,-10.0232,1
20155372,6059,3.12,-4.97,-3.37,-0.22,-0.57,3.46,6.91,0.1304678,-0.1169889,0.06093647,0.1636203,1.109862,-9.730455,1
20254462,5914,3.37,-4.96,-3.56,-0.32,-0.79,3.47,7.24,0.1190795,-0.1146929,0.08243755,0.08380875,1.112971,-9.671014,1
20362105,5942,3.5,-5.23,-4.43,-0.42,-0.57,3.47,7.53,-0.1706553,0.0881759399999999,0.05133608,0.3736609,1.280406,-9.672124,1
20482559,5953,3.34,-5.61,-5.21,-0.41,-0.33,3.47,7.77,-0.20034,0.03082469,0.05086816,0.2254867,1.162674,-10.03121,1
20579010,6071,3.4,-5.32,-5.6,-0.5,-0.32,3.48,7.81,-0.1099838,0.0337341,-0.02981864,0.3311054,1.052729,-9.364018,1
20691159,6069,3.04,-4.72,-5.03,-0.52,-0.72,3.48,7.76,0.2571288,-0.1041404,-0.01163971,0.1964679,0.8604944,-9.730667,1
20793016,5967,3.33,-4.17,-4.2,-0.62,-0.59,3.49,7.67,0.2028003,0.09521474,-0.00889964,0.2472314,0.9329973,-9.499027,1
20896760,5902,3.11,-3.77,-3.42,-0.66,-0.55,3.49,7.59,0.07114854,0.02475352,0.01262279,0.08047765,1.008069,-9.861073,1
21006888,6058,3.4,-3.45,-3.29,-0.81,-0.59,3.5,7.43,-0.0907151499999999,0.04680694,-0.02018593,0.02687485,1.04781,-9.35256,1
