LineNo,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
1.3807e+05,4.8275e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.002824,0.032689,0.13061
1.3811e+05,4.8285e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0026838,0.029702,0.11894
1.3816e+05,4.8295e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.002552,0.026819,0.10816
1.382e+05,4.8305e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0024547,0.024148,0.098289
1.3824e+05,4.8317e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0024547,0.024148,0.098289
1.3828e+05,4.8329e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0022781,0.025764,0.099124
1.3833e+05,4.8339e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.00361,0.046063,0.1793
1.3838e+05,4.835e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0034015,0.042118,0.16397
1.3842e+05,4.836e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0032042,0.03848,0.14949
1.3846e+05,4.837e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0030134,0.034989,0.13603
1.3851e+05,4.8381e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0030134,0.034989,0.13603
1.3856e+05,4.8391e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0028322,0.031787,0.12363
1.386e+05,4.8401e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0026618,0.028751,0.11221
1.3865e+05,4.8411e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.002498,0.025893,0.10178
1.3869e+05,4.8425e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0019661,0.026058,0.095549
1.3874e+05,4.8435e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0033321,0.047286,0.17997
1.3878e+05,4.8449e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0031175,0.043144,0.16407
1.3883e+05,4.846e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0029134,0.039352,0.14906
1.3887e+05,4.847e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0027612,0.03574,0.13496
1.3892e+05,4.8481e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0025789,0.032279,0.12191
1.3896e+05,4.8491e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0024077,0.02905,0.10969
1.3901e+05,4.8501e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0022469,0.026041,0.098564
1.3905e+05,4.8511e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0022469,0.026041,0.098564
1.391e+05,4.8522e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0036027,0.049199,0.18999
1.3914e+05,4.8535e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.003382,0.046208,0.17379
1.3918e+05,4.8546e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0032123,0.042123,0.15776
1.3923e+05,4.8556e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0030503,0.038254,0.14269
1.3927e+05,4.8566e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0028974,0.034578,0.12858
1.3932e+05,4.8577e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0027162,0.031169,0.11548
1.3936e+05,4.8587e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.002547,0.027878,0.10328
1.3941e+05,4.8598e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0024206,0.024809,0.092033
1.3946e+05,4.8609e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0022684,0.02195,0.082021
1.395e+05,4.862e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0022684,0.02195,0.082021
1.3954e+05,4.8631e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.002029,0.019334,0.073208
1.3959e+05,4.8645e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.003525,0.038831,0.15071
1.3963e+05,4.8656e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.00333,0.035192,0.1363
1.3968e+05,4.8667e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.003185,0.031795,0.12274
1.3972e+05,4.8677e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.003185,0.031795,0.12274
1.3977e+05,4.8688e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0030098,0.028581,0.1102
1.3981e+05,4.8698e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0028801,0.0256,0.098618
1.3986e+05,4.8708e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0027581,0.022783,0.088009
1.399e+05,4.8718e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0026094,0.020224,0.078709
1.3995e+05,4.8729e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0025054,0.01791,0.070668
1.4e+05,4.8747e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0021377,0.015252,0.059725
1.4004e+05,4.8759e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0033635,0.034863,0.13819
1.4009e+05,4.8768e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0031833,0.031075,0.12302
1.4013e+05,4.8779e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.002968,0.027588,0.10884
1.4018e+05,4.8789e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.002968,0.027588,0.10884
1.4022e+05,4.88e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.002767,0.024255,0.095611
1.4027e+05,4.881e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0025768,0.021077,0.083232
1.4032e+05,4.882e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0024023,0.018076,0.071845
1.4036e+05,4.883e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0024023,0.018076,0.071845
1.404e+05,4.8841e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0022676,0.015243,0.061564
1.4044e+05,4.8853e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0021356,0.015283,0.062308
1.4049e+05,4.8864e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0033728,0.031864,0.13568
1.4053e+05,4.8875e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0031613,0.028234,0.12056
1.4058e+05,4.8885e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0030059,0.024826,0.10634
1.4062e+05,4.8895e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0028173,0.021616,0.093043
1.4067e+05,4.8905e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0026107,0.018597,0.08075
1.4072e+05,4.8916e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0024519,0.015827,0.069423
1.4076e+05,4.8926e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0024519,0.015827,0.069423
1.4081e+05,4.8936e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0023038,0.013206,0.059369
1.4085e+05,4.8946e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0021695,0.010899,0.050753
1.409e+05,4.8963e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0015672,0.018707,0.068483
1.4094e+05,4.8974e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0028622,0.032385,0.13011
1.4098e+05,4.8984e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.002664,0.028837,0.11566
1.4103e+05,4.8994e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.002664,0.028837,0.11566
1.4107e+05,4.9004e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0024793,0.025534,0.10208
1.4112e+05,4.9014e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0023047,0.022512,0.089633
1.4117e+05,4.9024e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0021729,0.019712,0.078241
1.4121e+05,4.9034e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.002015,0.017146,0.068263
1.4126e+05,4.9045e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.002015,0.017146,0.068263
1.413e+05,4.9055e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0018355,0.014961,0.059916
1.4134e+05,4.9068e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0013883,0.020943,0.072911
1.4138e+05,4.9079e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0027727,0.035353,0.13581
1.4143e+05,4.9089e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0026,0.031696,0.12106
1.4147e+05,4.9099e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0024407,0.028313,0.1073
1.4152e+05,4.9109e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0022925,0.025153,0.094594
1.4156e+05,4.9119e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0021547,0.022252,0.083014
1.4162e+05,4.9129e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0021547,0.022252,0.083014
1.4166e+05,4.9139e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0020274,0.019562,0.072725
1.417e+05,4.915e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0019093,0.01719,0.063913
1.4175e+05,4.9167e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0031774,0.034793,0.13922
1.4179e+05,4.9178e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0029648,0.03166,0.12422
1.4184e+05,4.9189e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0028268,0.027997,0.10911
1.4188e+05,4.92e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0028268,0.027997,0.10911
1.4193e+05,4.921e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0026618,0.024536,0.095
1.4197e+05,4.922e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0025053,0.021276,0.08195
1.4202e+05,4.923e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0023584,0.018284,0.070067
1.4207e+05,4.9241e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0021928,0.015555,0.059655
1.4211e+05,4.9251e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0020922,0.013147,0.05088
1.4216e+05,4.9261e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.001947,0.011151,0.044471
1.422e+05,4.9271e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.001947,0.011151,0.044471
1.4224e+05,4.9284e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.001663,0.010177,0.042352
1.4229e+05,4.9295e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0028105,0.024289,0.10384
1.4233e+05,4.9305e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0026097,0.020736,0.088975
1.4238e+05,4.9316e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0024579,0.01744,0.074899
1.4242e+05,4.9327e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0023138,0.014301,0.061735
1.4247e+05,4.9337e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0022064,0.011355,0.049622
1.4252e+05,4.9347e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0020755,0.0086692,0.038976
1.4256e+05,4.9358e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0019776,0.006289,0.030427
1.4261e+05,4.9372e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0032143,0.027081,0.11438
1.4265e+05,4.9388e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0034182,0.022967,0.099717
1.427e+05,4.9398e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0032788,0.019448,0.084263
1.4274e+05,4.9409e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0031427,0.016129,0.069648
1.4278e+05,4.9419e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0031427,0.016129,0.069648
1.4283e+05,4.9429e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0029807,0.012912,0.055797
1.4287e+05,4.9439e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0028282,0.0099145,0.0427
1.4292e+05,4.9449e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0026859,0.0070851,0.030437
1.4297e+05,4.9459e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0025799,0.0044394,0.019367
1.4301e+05,4.947e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0025799,0.0044394,0.019367
1.4306e+05,4.948e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0024791,0.0023347,0.011376
1.431e+05,4.95e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0034473,0.019889,0.088074
1.4315e+05,4.951e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0032388,0.016434,0.073026
1.4319e+05,4.952e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.003043,0.013216,0.058776
1.4324e+05,4.9531e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0028573,0.010217,0.045327
1.4328e+05,4.9541e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0028573,0.010217,0.045327
1.4333e+05,4.9551e+07,0,0,0,0,0,4.36,0.05,0,0,0.5,0.0026794,0.0073121,0.032694
1.4338e+05,4.9562e+07,0,0,0,0,0,4.36,0.05,0,0,0.5,0.0025106,0.0046561,0.021134
1.4342e+05,4.9572e+07,0,0,0,0,0,4.36,0.05,0,0,0.5,0.0025106,0.0046561,0.021134
1.4346e+05,4.9582e+07,0,0,0,0,0,4.36,0.05,0,0,0.5,0.0023501,0.0024545,0.011804
1.4351e+05,4.9592e+07,0,0,0,0,0,4.36,0.05,0,0,0.5,0.0022316,0.0021835,0.010779
1.4355e+05,4.9603e+07,0,0,0,0,0,4.36,0.05,0,0,0.5,0.0017702,0.0079279,0.034728
1.436e+05,4.9614e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0030291,0.020405,0.083077
1.4364e+05,4.9626e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0028259,0.016894,0.068535
1.4368e+05,4.9636e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0026733,0.013604,0.054781
1.4373e+05,4.9646e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0024905,0.010504,0.04208
1.4378e+05,4.9656e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0024905,0.010504,0.04208
1.4382e+05,4.9666e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0022508,0.00767,0.030879
1.4386e+05,4.9676e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0020997,0.0050308,0.021672
1.4391e+05,4.9687e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0019571,0.0029778,0.017092
1.4396e+05,4.9698e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0019571,0.0029778,0.017092
1.44e+05,4.971e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0018119,0.0085727,0.035314
1.4404e+05,4.972e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0030491,0.020049,0.08287
1.4408e+05,4.9732e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.002904,0.016561,0.06818
1.4413e+05,4.9743e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.002733,0.013339,0.054384
1.4418e+05,4.9754e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0026061,0.010284,0.041526
1.4422e+05,4.9764e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0024541,0.0074559,0.030021
1.4427e+05,4.9774e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0022824,0.0050216,0.020769
1.4431e+05,4.9784e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0021503,0.0032246,0.016145
1.4436e+05,4.9794e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0021503,0.0032246,0.016145
1.444e+05,4.9805e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0034561,0.026198,0.10033
1.4445e+05,4.9816e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0037708,0.020163,0.08136
1.4449e+05,4.9828e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0036208,0.016784,0.066937
1.4453e+05,4.9838e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0034752,0.013549,0.053475
1.4458e+05,4.9848e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0033397,0.010477,0.040987
1.4462e+05,4.9859e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0033397,0.010477,0.040987
1.4467e+05,4.9868e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0031799,0.0077237,0.030176
1.4471e+05,4.9879e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0030263,0.0053356,0.022189
1.4476e+05,4.9889e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0028822,0.0037572,0.019494
1.448e+05,4.9899e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0027436,0.003801,0.023069
1.4485e+05,4.9917e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0021525,0.0031588,0.026646
1.449e+05,4.9927e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.003203,0.018398,0.07014
1.4494e+05,4.9938e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0029749,0.014908,0.055481
1.4498e+05,4.9948e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0027581,0.011698,0.041533
1.4503e+05,4.9958e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.002554,0.0086519,0.028307
1.4508e+05,4.9969e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.002554,0.0086519,0.028307
1.4512e+05,4.9979e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0023616,0.0058209,0.015653
1.4517e+05,4.9988e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0022138,0.0032946,0.0036489
1.4521e+05,4.9998e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0020364,0.0019908,0.0080646
1.4526e+05,5.0012e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0031586,0.022388,0.085124
1.453e+05,5.0023e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.002976,0.018016,0.067471
1.4534e+05,5.0035e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0028208,0.01466,0.052926
1.4539e+05,5.0045e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0026724,0.011444,0.039158
1.4543e+05,5.0055e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0024951,0.0084026,0.026114
1.4548e+05,5.0065e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0024951,0.0084026,0.026114
1.4552e+05,5.0075e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.002331,0.0055829,0.013701
1.4557e+05,5.0085e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0021808,0.0030311,0.0028238
1.4561e+05,5.0096e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0020414,0.0017531,0.010155
1.4566e+05,5.0106e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0019131,0.0032195,0.020748
1.4571e+05,5.0123e+07,0,0,0,0,0,4.37,0.05,0,0,0.5,0.0016464,0.0095921,0.0442
1.4575e+05,5.0137e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0028755,0.016966,0.058181
1.458e+05,5.0147e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0026886,0.013574,0.044578
1.4584e+05,5.0158e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0025171,0.010451,0.031962
1.4589e+05,5.0168e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0025171,0.010451,0.031962
1.4593e+05,5.0178e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.002357,0.0074877,0.020762
1.4598e+05,5.0188e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.002206,0.0047713,0.01287
1.4603e+05,5.0198e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0020942,0.0026915,0.013783
1.4607e+05,5.0208e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0019607,0.0026827,0.021504
1.4612e+05,5.0218e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0018357,0.004503,0.030735
1.4616e+05,5.0235e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0022431,0.01187,0.049729
1.4621e+05,5.0245e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0034115,0.015717,0.058167
1.4625e+05,5.0255e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0032811,0.012468,0.045219
1.463e+05,5.0265e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0030943,0.0095451,0.033811
1.4634e+05,5.0276e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0029528,0.0069276,0.024596
1.4639e+05,5.0286e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0029528,0.0069276,0.024596
1.4643e+05,5.0296e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0028192,0.0047453,0.019616
1.4648e+05,5.0306e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0027208,0.0036975,0.020998
1.4652e+05,5.0316e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0026035,0.0043265,0.027035
1.4657e+05,5.0331e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0026682,0.019022,0.066786
1.4662e+05,5.0342e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0037812,0.017423,0.060697
1.4666e+05,5.0353e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0036079,0.014733,0.049321
1.467e+05,5.0363e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0036079,0.014733,0.049321
1.4675e+05,5.0373e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0033974,0.012462,0.039867
1.4679e+05,5.0383e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0032353,0.010709,0.033226
1.4684e+05,5.0393e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0030377,0.0096002,0.030526
1.4689e+05,5.0403e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.002849,0.0091893,0.032028
1.4693e+05,5.0413e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0026708,0.0095335,0.036768
1.4698e+05,5.0423e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0026708,0.0095335,0.036768
1.4702e+05,5.0433e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0025004,0.010403,0.043228
1.4706e+05,5.0451e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0023504,0.020561,0.0726
1.4711e+05,5.0464e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0032616,0.014228,0.047144
1.4716e+05,5.0474e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.003039,0.012053,0.036885
1.472e+05,5.0485e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0028698,0.010425,0.029356
1.4725e+05,5.0495e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0027088,0.0094637,0.026164
1.473e+05,5.0505e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0025139,0.0093107,0.028077
1.4734e+05,5.0515e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0023311,0.0098718,0.033653
1.4738e+05,5.0526e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0023311,0.0098718,0.033653
1.4743e+05,5.0536e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0021257,0.010905,0.040997
1.4747e+05,5.0547e+07,0,0,0,0,0,4.38,0.05,0,0,0.5,0.0014248,0.018866,0.066712
1.4752e+05,5.0558e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.002582,0.017383,0.050505
1.4756e+05,5.0569e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0023796,0.014585,0.039996
1.476e+05,5.0579e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.002193,0.012234,0.031885
1.4765e+05,5.059e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.002022,0.010346,0.027669
1.477e+05,5.0601e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.002022,0.010346,0.027669
1.4774e+05,5.0611e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.0018653,0.0091258,0.028274
1.4779e+05,5.0621e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.001748,0.0087043,0.032849
1.4783e+05,5.0631e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.001611,0.0090522,0.039649
1.4787e+05,5.0643e+07,0,0,0,0,0,4.39,0.05,0,0,0.5,0.0012788,0.014472,0.058429
1.4792e+05,5.0654e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0024064,0.015672,0.047931
1.4796e+05,5.0665e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0022439,0.012659,0.037004
1.48e+05,5.0675e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0020956,0.0099713,0.028337
1.4805e+05,5.0685e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0019862,0.0077155,0.023663
1.4809e+05,5.0695e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0019862,0.0077155,0.023663
1.4814e+05,5.0705e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0018564,0.0061398,0.024303
1.4819e+05,5.0716e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.001739,0.005593,0.029329
1.4823e+05,5.0726e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0016312,0.0062116,0.036616
1.4828e+05,5.0737e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.001551,0.0075964,0.044657
1.4832e+05,5.0748e+07,0,0,0,0,0,4.4,0.05,0,0,0.5,0.001551,0.0075964,0.044657
1.4836e+05,5.0764e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0023278,0.011919,0.035965
1.4841e+05,5.0774e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0022114,0.0088217,0.024926
1.4845e+05,5.0784e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0022114,0.0088217,0.024926
1.485e+05,5.0794e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0020711,0.0059801,0.017049
1.4854e+05,5.0804e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.001941,0.0035122,0.015825
1.4859e+05,5.0814e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0018182,0.0022731,0.021587
1.4864e+05,5.0824e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0017031,0.00351,0.029969
1.4868e+05,5.0834e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0017031,0.00351,0.029969
1.4873e+05,5.0844e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0015963,0.0056008,0.038907
1.4876e+05,5.0857e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.001176,0.012753,0.059554
1.4881e+05,5.0868e+07,0,0,0,0,0,4.41,0.05,0,0,0.5,0.0021489,0.0087576,0.025949
