LineNo,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
2.7017e+05,7.9733e+07,-4.5358,0.21305,0.0054892,-6.1877,-2.6339,-0.0058257,0.054436,-1.0313,-0.00033734,-23.143,-23.143,0
2.7022e+05,7.9746e+07,-4.4889,-1.0214,-0.00079305,-6.0624,-1.9974,-0.013074,0.05278,-1.8996,0.00027315,-44.751,-44.751,0
2.7026e+05,7.9756e+07,-4.4967,0.16355,-0.013515,-6.035,-0.56826,-0.019288,0.052634,-1.7134,0.00099194,-32.857,-32.857,0
2.7031e+05,7.9767e+07,-4.3607,-2.8246,0.0091108,-6.0481,0.34096,-0.021015,0.051156,-1.5645,0.0014596,-8.1496,-8.1496,0
2.7035e+05,7.9778e+07,-4.1351,-4.6758,0.010377,-6.1093,1.2466,-0.023056,0.048996,-1.1428,0.0018008,12.1,12.1,0
2.704e+05,7.9789e+07,-4.0153,-2.3245,-0.011551,-6.2117,2.1009,-0.025015,0.048382,-0.20679,0.0018148,22.874,22.874,0
2.7044e+05,7.9799e+07,-3.9155,-2.1694,-0.0049931,-6.3279,2.6172,-0.024453,0.04806,0.62728,0.0014918,26.862,26.862,0
2.7048e+05,7.9809e+07,-3.7993,-2.7149,-0.00068107,-6.4083,1.75,-0.016907,0.047228,1.8256,0.00082552,23.363,23.363,0
2.7053e+05,7.9819e+07,-3.7655,-0.66168,-0.016018,-6.4932,1.7095,-0.019019,0.04743,2.9249,-0.00021822,15.725,15.725,0
2.7058e+05,7.9829e+07,-3.8296,1.3975,-0.0228,-6.5434,1.0784,-0.015293,0.048605,3.9663,-0.0014738,-3.8138,-3.8138,0
2.7062e+05,7.984e+07,-3.9064,1.5999,-0.016448,-6.5779,0.70668,-0.014898,0.049846,4.8939,-0.0029693,-14.414,-14.414,0
2.7067e+05,7.985e+07,-4.0158,2.0418,-0.017384,-6.5795,-0.065637,-0.011775,0.051255,5.4328,-0.0045339,-16.498,-16.498,0
2.7071e+05,7.986e+07,-4.1668,3.2422,-0.023481,-6.5542,-0.6219,-0.0096902,0.052973,5.0634,-0.0059373,-17.77,-17.77,0
2.7076e+05,7.9871e+07,-4.3432,3.8891,-0.024018,-6.5005,-1.2673,-0.0086074,0.054762,4.4706,-0.0069343,-12.823,-12.823,0
2.708e+05,7.9881e+07,-4.5078,3.6227,-0.019895,-6.4054,-2.1223,-0.0048889,0.056008,3.3784,-0.0074773,-3.1873,-3.1873,0
2.7085e+05,7.9891e+07,-4.6551,3.2357,-0.017802,-6.2797,-2.839,-0.003637,0.056698,2.0596,-0.0075282,7.8218,7.8218,0
2.7089e+05,7.9903e+07,-4.8434,3.2202,-0.019671,-6.0772,-3.5952,-0.0012831,0.057088,-0.25911,-0.0066984,17.484,17.484,0
2.7094e+05,7.9913e+07,-4.9788,3.0533,-0.018707,-5.9161,-3.5786,-0.0041218,0.057131,-1.681,-0.0054607,15.543,15.543,0
2.7098e+05,7.9924e+07,-5.0698,2.0175,-0.011972,-5.7583,-3.5147,-0.0045181,0.056621,-2.652,-0.0039414,7.9127,7.9127,0
2.7103e+05,7.9937e+07,-5.1663,1.3742,-0.012149,-5.5774,-2.7772,-0.0085287,0.055888,-3.937,-0.0018477,-0.80729,-0.80729,0
2.7107e+05,7.9948e+07,-5.2278,1.3542,-0.014202,-5.4816,-2.0887,-0.011485,0.055577,-4.0808,-9.5577e-05,-8.036,-8.036,0
2.7112e+05,7.9959e+07,-5.2718,0.88606,-0.012217,-5.4306,-0.91586,-0.0161,0.055525,-3.6799,0.001343,-11.096,-11.096,0
2.7116e+05,7.997e+07,-5.2837,0.2311,-0.010264,-5.4511,0.54829,-0.022251,0.055859,-2.4477,0.0022644,-12.559,-12.559,0
2.7121e+05,7.998e+07,-5.2717,-0.30079,-0.0086469,-5.5247,1.6165,-0.024135,0.056487,-1.3928,0.0026863,-6.678,-6.678,0
2.7125e+05,7.999e+07,-5.2485,-0.56739,-0.0087507,-5.6467,2.802,-0.027445,0.05748,0.14092,0.0025675,-6.6451,-6.6451,0
2.713e+05,8.0001e+07,-5.2138,-0.82257,-0.0085798,-5.7783,2.9884,-0.02372,0.058436,1.7283,0.001842,-1.2787,-1.2787,0
2.7134e+05,8.0011e+07,-5.1743,-0.79141,-0.0088979,-5.9304,3.1119,-0.022829,0.059518,2.7534,0.00074625,9.224,9.224,0
2.7139e+05,8.0022e+07,-5.2159,1.2014,-0.027177,-6.0623,2.994,-0.021997,0.061328,3.481,-0.00044363,30.919,30.919,0
2.7143e+05,8.0033e+07,-5.1641,-0.72872,-0.014007,-6.1691,2.1304,-0.018318,0.061791,2.9011,-0.0016215,-24.748,-24.748,0
2.7148e+05,8.0043e+07,-5.1499,-0.31097,-0.0099577,-6.1893,0.37727,-0.0045723,0.061828,4.4796,-0.0029865,1.8778,1.8778,0
2.7153e+05,8.0053e+07,-5.1638,0.086688,-0.011938,-6.2403,1.0272,-0.016904,0.062502,1.4436,-0.0034522,-33.376,-33.376,0
2.7157e+05,8.0063e+07,-5.2899,2.9419,-0.031118,-6.1859,-1.278,-0.00052657,0.06347,2.2894,-0.0038163,-21.109,-21.109,0
2.7162e+05,8.0074e+07,-5.3958,2.6257,-0.028238,-6.1866,0.055975,-0.018248,0.064746,-0.73971,-0.0034811,-21.213,-21.213,0
2.7166e+05,8.0084e+07,-5.4974,2.3226,-0.020419,-6.114,-1.5369,-0.0053834,0.065192,-0.62364,-0.0028686,-10.871,-10.871,0
2.7171e+05,8.0095e+07,-5.6,1.5959,-0.012367,-6.0615,-0.98135,-0.013553,0.065844,-3.2166,-0.0015069,-6.1365,-6.1365,0
2.7175e+05,8.0106e+07,-5.6918,1.3021,-0.0080454,-5.9873,-1.5552,-0.0069239,0.066098,-3.8407,-7.114e-05,20.299,20.299,0
2.718e+05,8.0117e+07,-5.7438,0.72324,-0.0082925,-5.9555,-0.55785,-0.015507,0.066343,-4.4761,0.0015924,18.34,18.34,0
2.7184e+05,8.0127e+07,-5.7488,0.099472,-0.0099538,-5.92,-0.58784,-0.013792,0.066005,-5.1672,0.0032354,24.564,24.564,0
2.7189e+05,8.0138e+07,-5.7173,-0.57229,-0.0083851,-5.915,-0.046554,-0.017069,0.065592,-3.8419,0.0044761,20.645,20.645,0
2.7193e+05,8.0149e+07,-5.5599,-3.0082,0.00432,-5.9029,-0.10488,-0.014499,0.063655,-3.2813,0.0053241,12.22,12.22,0
2.7197e+05,8.0159e+07,-5.3947,-3.7598,0.0024787,-5.8835,-0.36241,-0.011863,0.061562,-2.1586,0.0055881,17.375,17.375,0
2.7202e+05,8.017e+07,-5.2922,-2.345,-0.011133,-5.8445,-0.83225,-0.0097117,0.059993,-1.5072,0.0056604,14.228,14.228,0
2.7206e+05,8.018e+07,-5.2197,-1.6854,-0.011905,-5.8453,0.068775,-0.017852,0.059179,0.31999,0.005113,-18.725,-18.725,0
2.7211e+05,8.0191e+07,-5.1825,-0.72877,-0.01405,-5.8553,0.20463,-0.015195,0.05886,2.3642,0.0039394,-12.849,-12.849,0
2.7215e+05,8.0202e+07,-5.1518,-0.67556,-0.012395,-5.9414,1.8409,-0.025715,0.059368,2.5305,0.0025452,-33.361,-33.361,0
2.722e+05,8.0213e+07,-5.2977,3.026,-0.037002,-6.0338,1.9326,-0.023572,0.062001,4.5946,0.00090127,-37.372,-37.372,0
2.7224e+05,8.0224e+07,-5.5251,4.6023,-0.033975,-6.2217,4.0542,-0.034619,0.066674,4.1259,-0.00077051,-28.044,-28.044,0
2.7229e+05,8.0234e+07,-5.683,3.4223,-0.019981,-6.3332,2.5274,-0.018436,0.069814,5.0889,-0.0024197,-3.0185,-3.0185,0
2.7233e+05,8.0244e+07,-5.7966,2.3483,-0.015869,-6.4372,2.3443,-0.019117,0.072377,2.9125,-0.0034702,16.827,16.827,0
2.7238e+05,8.0254e+07,-5.9668,3.5954,-0.026435,-6.4914,1.189,-0.012799,0.075128,2.7015,-0.0040276,6.6871,6.6871,0
2.7243e+05,8.0264e+07,-6.0868,2.1427,-0.0095126,-6.5082,0.3225,-0.011149,0.076839,1.3211,-0.0042285,19.907,19.907,0
2.7247e+05,8.0274e+07,-6.1081,0.41498,-0.0084276,-6.4367,-1.5955,-0.0006659,0.076257,-0.67414,-0.0036676,14.802,14.802,0
2.7252e+05,8.0285e+07,-6.0838,-0.40689,-0.010634,-6.3245,-2.5429,-0.00242,0.074632,-1.2668,-0.0029154,17.36,17.36,0
2.7256e+05,8.0295e+07,-6.0145,-1.5757,-0.0047108,-6.2117,-2.5244,-0.0066476,0.07246,-2.6288,-0.0016764,-3.9106,-3.9106,0
2.7261e+05,8.0305e+07,-5.9133,-2.3318,0.00039415,-6.0602,-3.416,-0.00094245,0.069509,-2.3272,-0.00061589,-2.0868,-2.0868,0
2.7265e+05,8.0316e+07,-5.7777,-2.8197,-0.0032845,-5.926,-2.7655,-0.0082833,0.066404,-3.1848,0.00061218,-8.3462,-8.3462,0
2.727e+05,8.0326e+07,-5.6939,-1.4905,-0.015365,-5.7936,-2.7003,-0.006725,0.06399,-2.3104,0.0014529,-6.1669,-6.1669,0
2.7274e+05,8.0337e+07,-5.6372,-0.96584,-0.016607,-5.7144,-1.4493,-0.016039,0.062483,-1.6869,0.002063,0.12608,0.12608,0
2.7278e+05,8.0347e+07,-5.6228,-0.37544,-0.016468,-5.6197,-2.0487,-0.0073989,0.061288,-1.2695,0.0023587,11.29,11.29,0
2.7283e+05,8.0358e+07,-5.6856,1.2637,-0.023372,-5.5504,-1.5365,-0.011202,0.061203,-0.31127,0.0023268,4.8571,4.8571,0
2.7287e+05,8.0369e+07,-5.8372,3.0644,-0.029882,-5.4659,-1.7336,-0.0072509,0.061883,0.022394,0.0021654,-4.6801,-4.6801,0
2.7292e+05,8.038e+07,-6.0187,3.3349,-0.0255,-5.3947,-1.2383,-0.01175,0.062977,0.26637,0.0017778,-12.395,-12.395,0
2.7296e+05,8.039e+07,-6.1987,3.8989,-0.028568,-5.3287,-1.4627,-0.0097184,0.064058,0.61553,0.0014997,-20.428,-20.428,0
2.7301e+05,8.04e+07,-6.4491,5.6642,-0.038866,-5.3119,-0.34935,-0.016937,0.066441,0.61923,0.0010829,18.927,18.927,0
2.7305e+05,8.041e+07,-6.6486,4.5513,-0.02532,-5.3559,1.0553,-0.022775,0.069058,-0.22071,0.00091382,19.709,19.709,0
2.731e+05,8.0421e+07,-6.7732,2.8085,-0.015032,-5.4265,1.5691,-0.02124,0.071285,0.48531,0.00080014,5.5486,5.5486,0
2.7314e+05,8.0432e+07,-6.8591,1.6568,-0.014296,-5.5893,3.3261,-0.031014,0.074352,-0.3228,0.00071275,-24.136,-24.136,0
2.7319e+05,8.0443e+07,-6.9347,1.6624,-0.017057,-5.8176,4.5544,-0.031264,0.078242,0.71033,0.00051157,-41.604,-41.604,0
2.7323e+05,8.0453e+07,-6.8282,-2.3897,0.0063915,-6.0315,4.6934,-0.0283,0.079883,-0.13261,0.00039279,-34.684,-34.684,0
2.7328e+05,8.0463e+07,-6.6475,-4.1845,0.005795,-6.2136,4.0461,-0.022498,0.080114,0.18534,0.00038485,-19.706,-19.706,0
2.7332e+05,8.0473e+07,-6.492,-3.2137,-0.0075387,-6.382,3.4222,-0.021364,0.080365,0.22711,0.00030674,-37.01,-37.01,0
2.7337e+05,8.0483e+07,-6.3228,-3.4651,-0.0032666,-6.4718,1.7649,-0.011023,0.079367,-0.0024039,0.00023546,18.433,18.433,0
2.7342e+05,8.0494e+07,-6.1163,-4.6191,0.0014649,-6.4669,-0.14592,-0.0053308,0.07672,-0.66764,0.00043123,56.096,56.096,0
2.7346e+05,8.0504e+07,-6.0111,-2.282,-0.019424,-6.4196,-1.0679,-0.0064134,0.074846,-0.42394,0.00058452,57.902,57.902,0
2.7351e+05,8.0515e+07,-5.9908,-0.21617,-0.026084,-6.3367,-1.6623,-0.0074778,0.073634,-0.83574,0.00077714,48.64,48.64,0
2.7355e+05,8.0525e+07,-6.0088,0.3471,-0.019015,-6.2339,-2.2727,-0.0041053,0.072655,-1.2194,0.0011181,29.857,29.857,0
2.736e+05,8.0535e+07,-6.1187,2.3662,-0.029627,-6.1609,-1.6893,-0.012616,0.073117,-0.95651,0.0014185,-9.1331,-9.1331,0
2.7364e+05,8.0548e+07,-6.3572,2.939,-0.019784,-6.1037,-0.15423,-0.02459,0.075258,-1.1659,0.001771,-29.606,-29.606,0
2.7368e+05,8.0559e+07,-6.6433,5.7606,-0.032314,-6.0566,-0.12769,-0.015543,0.078041,-1.7411,0.0023119,-33.28,-33.28,0
2.7373e+05,8.0569e+07,-6.9036,5.2503,-0.029905,-6.1023,1.7101,-0.036479,0.081711,-1.292,0.0025424,-39.814,-39.814,0
2.7378e+05,8.0579e+07,-7.0532,2.7283,-0.011097,-6.0419,-0.5881,-0.0085485,0.082657,-1.6144,0.0030423,-14.534,-14.534,0
2.7382e+05,8.059e+07,-7.216,2.9811,-0.015101,-6.0681,1.1071,-0.025906,0.084928,-0.8705,0.0030462,-11.935,-11.935,0
2.7387e+05,8.06e+07,-7.3407,1.4992,-0.011865,-6.0209,-0.21395,-0.01357,0.085726,-1.1275,0.0033388,1.8569,1.8569,0
2.7391e+05,8.0611e+07,-7.346,0.052339,-0.0055317,-6.0098,-0.022108,-0.014536,0.085625,-0.55277,0.0031547,9.3844,9.3844,0
2.7396e+05,8.0621e+07,-7.2343,-2.3975,0.0017086,-6.0114,0.30923,-0.01929,0.084345,0.82625,0.0028099,14.605,14.605,0
2.74e+05,8.0631e+07,-7.0528,-4.0747,0.0030793,-6.0057,-0.024313,-0.013825,0.08215,1.0063,0.0021744,7.7951,7.7951,0
2.7405e+05,8.0642e+07,-6.8383,-4.8969,0.002764,-6.0791,1.675,-0.02649,0.08063,2.4398,0.0012235,-10.412,-10.412,0
2.7409e+05,8.0653e+07,-6.5526,-6.252,0.011055,-6.1572,1.5889,-0.019784,0.078252,3.268,8.7512e-05,-27.959,-27.959,0
2.7414e+05,8.0663e+07,-6.3286,-5.105,-0.0024445,-6.2511,2.1311,-0.021124,0.076735,4.2615,-0.0014097,-21.403,-21.403,0
2.7418e+05,8.0673e+07,-6.1363,-4.3145,-0.0092652,-6.3439,2.1397,-0.022247,0.075503,4.0543,-0.0026637,-15.667,-15.667,0
2.7423e+05,8.0683e+07,-6.0145,-2.7081,-0.015437,-6.3886,1.1305,-0.013509,0.074528,3.9319,-0.003863,6.9468,6.9468,0
2.7428e+05,8.0693e+07,-5.973,-1.1261,-0.020474,-6.4415,1.3283,-0.019188,0.074634,2.7195,-0.0044838,5.9182,5.9182,0
2.7432e+05,8.0704e+07,-5.9345,-1.1728,-0.0083197,-6.3347,-2.4122,0.0076018,0.072918,2.6094,-0.0049313,28.538,28.538,0
2.7436e+05,8.0714e+07,-5.9481,0.22813,-0.01944,-6.2924,-0.83884,-0.013534,0.072597,1.263,-0.0049344,14.33,14.33,0
2.7441e+05,8.0725e+07,-5.9986,1.2651,-0.02606,-6.138,-3.3881,0.0019237,0.071414,0.50599,-0.0046583,10.318,10.318,0
2.7445e+05,8.0734e+07,-6.0633,1.6174,-0.022962,-5.9986,-2.7856,-0.0054385,0.070544,-0.98671,-0.0038452,-6.6843,-6.6843,0
2.745e+05,8.0747e+07,-6.0677,0.024209,-0.0093125,-5.8469,-2.3289,-0.012251,0.068808,-1.9498,-0.0025153,-22.477,-22.477,0
2.7454e+05,8.0759e+07,-6.0387,-0.63049,-0.008885,-5.757,-1.7132,-0.012633,0.067423,-2.2972,-0.0014066,-18.453,-18.453,0
2.7458e+05,8.0769e+07,-5.9978,-0.98835,-0.0083986,-5.7549,0.073177,-0.022256,0.066954,-2.6435,-0.00027217,-10.264,-10.264,0
2.7463e+05,8.0779e+07,-5.9266,-1.6129,-0.0057987,-5.7674,0.41416,-0.018356,0.066298,-2.5246,0.00074627,7.1849,7.1849,0
2.7468e+05,8.0789e+07,-5.8753,-1.225,-0.01107,-5.8272,1.4273,-0.022249,0.066407,-2.0335,0.0015002,10.869,10.869,0
2.7472e+05,8.08e+07,-5.8276,-1.0527,-0.012232,-5.8937,1.5457,-0.01924,0.066613,-1.345,0.0019384,16.29,16.29,0
2.7477e+05,8.081e+07,-5.8416,0.47127,-0.022719,-5.992,2.0646,-0.021732,0.067887,-0.28097,0.0020181,-5.2116,-5.2116,0
2.7481e+05,8.082e+07,-5.8642,0.56873,-0.01764,-6.0804,2.0132,-0.020469,0.069163,0.97089,0.0016043,-3.8465,-3.8465,0
2.7486e+05,8.0831e+07,-5.886,0.48417,-0.015757,-6.1669,1.9666,-0.018423,0.070407,2.0882,0.00084693,-11.197,-11.197,0
2.749e+05,8.0841e+07,-5.9411,1.1128,-0.020867,-6.2555,1.8839,-0.019847,0.072088,2.8462,-0.00022758,-2.7603,-2.7603,0
2.7495e+05,8.0851e+07,-6.0291,1.8802,-0.0226,-6.3047,1.2009,-0.014872,0.073727,3.5887,-0.0013727,3.9683,3.9683,0
2.7499e+05,8.0862e+07,-6.0992,1.534,-0.016844,-6.3466,0.98942,-0.015631,0.075079,3.5846,-0.0025293,8.4608,8.4608,0
2.7504e+05,8.0872e+07,-6.132,0.62346,-0.013075,-6.3574,0.236,-0.012199,0.075613,3.4737,-0.0034892,1.9399,1.9399,0
2.7508e+05,8.0883e+07,-6.1469,0.30143,-0.013906,-6.3673,0.33928,-0.01541,0.075913,2.7864,-0.0041954,-1.2802,-1.2802,0
2.7513e+05,8.0893e+07,-6.1451,-0.068869,-0.01224,-6.3528,-0.21831,-0.012438,0.075719,1.8439,-0.0044646,-7.9763,-7.9763,0
2.7517e+05,8.0904e+07,-6.1051,-0.89097,-0.0081026,-6.3164,-0.72599,-0.0097883,0.074799,0.30154,-0.0042393,-5.2775,-5.2775,0
2.7522e+05,8.0913e+07,-6.0673,-0.91034,-0.011295,-6.2604,-1.2503,-0.0084828,0.073668,-0.58666,-0.0036454,0.4879,0.4879,0
2.7526e+05,8.0924e+07,-6.0583,-0.23957,-0.016,-6.1857,-1.6086,-0.0078299,0.072687,-2.2557,-0.002558,6.1928,6.1928,0
2.7531e+05,8.0938e+07,-6.101,0.78486,-0.020077,-6.0441,-2.3393,-0.0052483,0.071523,-3.6217,-0.00077474,16.829,16.829,0
2.7535e+05,8.0948e+07,-6.1704,1.4759,-0.022549,-5.9213,-2.5151,-0.0060462,0.070864,-4.3178,0.00086066,16.335,16.335,0
2.754e+05,8.0958e+07,-6.2786,2.3904,-0.026335,-5.8092,-2.505,-0.0065046,0.070745,-4.4618,0.0024143,4.7688,4.7688,0
2.7544e+05,8.0969e+07,-6.4497,3.8298,-0.033026,-5.7234,-1.8974,-0.011334,0.071595,-3.9732,0.0036932,-6.965,-6.965,0
2.7549e+05,8.0979e+07,-6.6512,4.4919,-0.031626,-5.6712,-1.1394,-0.014522,0.07316,-3.0967,0.0045353,-11.244,-11.244,0
2.7554e+05,8.0989e+07,-6.8817,5.1129,-0.033101,-5.6624,-0.19887,-0.018194,0.075579,-1.501,0.0048092,-17.014,-17.014,0
2.7558e+05,8.1e+07,-7.1242,4.868,-0.02917,-5.7164,1.175,-0.023352,0.078983,-0.025671,0.0044365,-14.846,-14.846,0
2.7563e+05,8.101e+07,-7.3478,4.38,-0.025751,-5.8323,2.4501,-0.027148,0.08312,1.9786,0.0034943,-17.227,-17.227,0
2.7567e+05,8.1021e+07,-7.5011,3.2677,-0.020364,-5.9685,3.0634,-0.026196,0.08683,3.0661,0.0021115,-14.682,-14.682,0
2.7572e+05,8.1032e+07,-7.6389,2.5996,-0.019307,-6.125,3.2179,-0.024135,0.090747,4.3473,0.00046271,-6.2085,-6.2085,0
2.7576e+05,8.1043e+07,-7.6702,0.33664,-0.0075752,-6.2299,2.0991,-0.015575,0.092682,4.098,-0.0010942,-3.6286,-3.6286,0
2.7581e+05,8.1054e+07,-7.65,-0.63936,-0.0082828,-6.2755,0.88241,-0.010535,0.09312,3.981,-0.0024409,-1.181,-1.181,0
2.7585e+05,8.1064e+07,-7.6364,-0.60424,-0.015785,-6.2776,0.0020884,-0.010107,0.092978,2.9114,-0.0032828,0.33855,0.33855,0
2.759e+05,8.1074e+07,-7.5663,-0.94353,0.0016194,-6.1971,-1.7864,0.0016706,0.090943,3.011,-0.003891,55.486,55.486,0
2.7594e+05,8.1085e+07,-7.628,2.5057,-0.037437,-6.2168,1.3011,-0.033479,0.091974,0.09792,-0.0034903,38.491,38.491,0
2.7599e+05,8.1095e+07,-7.6841,1.883,-0.042843,-6.0741,-2.6184,-0.0080447,0.090531,-0.44755,-0.0030161,2.8642,2.8642,0
2.7603e+05,8.1105e+07,-7.6112,-1.3293,-0.008191,-6.0194,-0.51271,-0.02331,0.088861,-2.9289,-0.0018152,-51.315,-51.315,0
2.7608e+05,8.1115e+07,-7.5243,-2.333,0.0043698,-5.9291,-2.0099,-0.0036473,0.08653,-3.8367,-0.00022059,-61.323,-61.323,0
2.7612e+05,8.1125e+07,-7.5957,1.9947,-0.034023,-5.9511,0.33378,-0.02232,0.087669,-4.1812,0.001297,-37.372,-37.372,0
2.7617e+05,8.1136e+07,-7.7521,4.6764,-0.061398,-5.9778,0.4361,-0.018764,0.089875,-4.8927,0.0028895,6.9165,6.9165,0
2.7621e+05,8.1153e+07,-7.7199,0.022285,-0.010788,-6.0101,1.0873,-0.019947,0.089988,-3.6184,0.0043239,45.392,45.392,0
2.7626e+05,8.1163e+07,-7.7177,0.38704,-0.023209,-6.007,-0.19131,-0.010191,0.089916,-1.0323,0.0045464,14.098,14.098,0
2.763e+05,8.1174e+07,-7.6887,-0.35947,-0.018086,-6.0309,0.50336,-0.017342,0.089932,-0.66204,0.0043581,-32.802,-32.802,0
2.7635e+05,8.1184e+07,-7.5662,-2.6773,-0.0019844,-6.015,-0.30644,-0.0099574,0.088268,0.72338,0.0037819,-36.221,-36.221,0
2.7639e+05,8.1194e+07,-7.3034,-5.6166,0.013245,-5.9846,-0.71771,-0.010983,0.084774,1.6062,0.0028859,-25.31,-25.31,0
2.7644e+05,8.1204e+07,-7.0503,-5.833,0.0046833,-5.9329,-1.2217,-0.0065606,0.081127,1.5964,0.0019587,-20.566,-20.566,0
2.7649e+05,8.1214e+07,-6.8639,-4.0048,-0.013391,-5.9089,-0.62132,-0.013319,0.078662,1.8778,0.0010955,-4.5158,-4.5158,0
2.7653e+05,8.1224e+07,-6.5832,-6.2127,0.0035233,-5.8761,-0.83112,-0.010953,0.075031,0.74759,0.00050137,14.254,14.254,0
2.7658e+05,8.1235e+07,-6.2917,-6.6543,0.0062298,-5.8582,-0.50435,-0.012008,0.071485,1.2644,7.6416e-05,27.115,27.115,0
2.7662e+05,8.1245e+07,-6.0514,-5.6983,-0.0011962,-5.9129,1.1315,-0.02289,0.069399,-0.069576,-6.1311e-05,28.463,28.463,0
2.7666e+05,8.1255e+07,-5.919,-3.1259,-0.015145,-6.004,2.2039,-0.024875,0.068925,-0.066906,-3.1992e-05,24.772,24.772,0
2.7671e+05,8.1266e+07,-5.7839,-2.8213,-0.011544,-6.1175,2.5646,-0.025501,0.068631,-1.4363,0.00041082,5.9112,5.9112,0
2.7675e+05,8.1276e+07,-5.7204,-1.5646,-0.015106,-6.2037,2.0594,-0.019335,0.068834,-1.4798,0.00090328,-3.133,-3.133,0
2.768e+05,8.1286e+07,-5.7703,0.997,-0.026939,-6.2873,2.019,-0.019781,0.070367,-2.0606,0.0015545,-13.886,-13.886,0
2.7684e+05,8.1297e+07,-5.8813,2.2983,-0.027476,-6.3111,0.56964,-0.010654,0.072,-2.2753,0.00218,-11.131,-11.131,0
2.7689e+05,8.1306e+07,-5.9988,2.59,-0.024997,-6.2928,-0.30549,-0.0096627,0.073214,-1.9678,0.002755,-11.546,-11.546,0
2.7694e+05,8.1317e+07,-6.1555,3.4331,-0.027468,-6.2299,-1.2993,-0.0068656,0.074381,-1.6952,0.0031151,-11.577,-11.577,0
2.7698e+05,8.1327e+07,-6.3791,4.5311,-0.030507,-6.1269,-2.0769,-0.0048156,0.075802,-1.02,0.0032454,-4.9832,-4.9832,0
2.7703e+05,8.1337e+07,-6.5388,3.5575,-0.021424,-6.0157,-2.4071,-0.0057953,0.0763,-0.75946,0.0032241,1.1127,1.1127,0
2.7707e+05,8.1354e+07,-6.7253,2.0045,-0.014964,-5.8344,-2.1833,-0.0099328,0.076099,0.19413,0.002696,1.7023,1.7023,0
2.7712e+05,8.1365e+07,-6.7682,0.83244,-0.010955,-5.7674,-1.4743,-0.012847,0.075706,0.73148,0.0022103,0.62637,0.62637,0
2.7716e+05,8.1375e+07,-6.7479,-0.59886,-0.0062065,-5.7411,-0.49717,-0.016776,0.075137,0.84654,0.0016825,-1.6712,-1.6712,0
2.7721e+05,8.1386e+07,-6.6614,-2.0733,-0.0015812,-5.7571,0.38912,-0.019703,0.074382,0.84711,0.0011834,-10.613,-10.613,0
2.7725e+05,8.1396e+07,-6.5564,-2.2951,-0.0064211,-5.797,0.89144,-0.018866,0.073715,0.59045,0.00084247,-9.3943,-9.3943,0
2.773e+05,8.1406e+07,-6.4481,-2.4163,-0.008056,-5.8491,1.2068,-0.019378,0.073152,0.24338,0.00061663,-6.667,-6.667,0
2.7734e+05,8.1416e+07,-6.3198,-2.5721,-0.0081945,-5.8867,0.7432,-0.014126,0.072155,-0.1704,0.00060385,-1.7406,-1.7406,0
2.7739e+05,8.1427e+07,-6.2229,-2.2081,-0.01054,-5.9273,0.87824,-0.016017,0.071538,-0.44132,0.00067939,-0.48208,-0.48208,0
2.7744e+05,8.1437e+07,-6.1769,-0.99737,-0.016916,-5.9546,0.51178,-0.01341,0.071342,-0.44735,0.00080547,2.0427,2.0427,0
2.7748e+05,8.1448e+07,-6.1747,-0.19449,-0.016637,-5.9728,0.42986,-0.014135,0.071535,-0.56469,0.00093951,4.3569,4.3569,0
2.7752e+05,8.1458e+07,-6.2262,1.052,-0.022811,-5.9823,0.30127,-0.014279,0.072247,-0.3835,0.0010543,0.47913,0.47913,0
2.7757e+05,8.1468e+07,-6.304,1.7196,-0.024817,-5.987,0.24226,-0.015617,0.073201,-0.010163,0.00098846,-6.6019,-6.6019,0
2.7761e+05,8.1479e+07,-6.3794,1.6946,-0.021103,-5.9898,0.15517,-0.014581,0.074116,0.24908,0.00086101,-12.203,-12.203,0
2.7766e+05,8.149e+07,-6.442,1.1199,-0.015146,-6.0023,0.2631,-0.015482,0.074992,0.4949,0.00062414,-17.856,-17.856,0
2.7771e+05,8.15e+07,-6.4773,0.54135,-0.012459,-6.0276,0.40722,-0.014998,0.075728,1.0884,0.00025217,-14.034,-14.034,0
2.7775e+05,8.1511e+07,-6.4885,0.25128,-0.013472,-6.0654,0.8074,-0.017455,0.076334,1.345,-0.00021519,-7.1338,-7.1338,0
2.778e+05,8.1521e+07,-6.4446,-0.93555,-0.007685,-6.1049,0.7263,-0.015814,0.076314,1.4898,-0.00069811,5.9233,5.9233,0
2.7784e+05,8.1532e+07,-6.3534,-2.1074,-0.0029212,-6.1278,0.49712,-0.014135,0.075508,1.4341,-0.0011344,15.101,15.101,0
2.7789e+05,8.1543e+07,-6.2261,-2.6138,-0.0041156,-6.1375,0.16061,-0.012827,0.074113,1.178,-0.001428,17.657,17.657,0
2.7793e+05,8.1553e+07,-6.0629,-3.213,-0.0040278,-6.12,-0.3658,-0.010988,0.071967,0.70195,-0.0015675,2.8997,2.8997,0
2.7797e+05,8.1563e+07,-5.8904,-3.8628,-0.0012281,-6.0838,-0.85281,-0.0089501,0.069508,0.64228,-0.0016302,-9.3986,-9.3986,0
2.7802e+05,8.1573e+07,-5.7184,-3.9794,-0.00076678,-6.0438,-0.89542,-0.010228,0.067036,0.31177,-0.0015665,-19.713,-19.713,0
