LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip
77140,3.365e+07,2,0,0,0,0
77185,3.366e+07,2,0,0,0,0
77229,3.367e+07,2,0,0,0,0
77274,3.368e+07,2,0,0,0,0
77319,3.369e+07,2,0,0,0,0
77364,3.37e+07,2,0,0,0,0
77405,3.3712e+07,2,0,0,0,0
77446,3.3724e+07,2,0,0,0,0
77490,3.3734e+07,2,0,0,0,0
77538,3.3745e+07,2,0,0,0,0
77586,3.3754e+07,2,0,0,0,0
77632,3.3764e+07,2,0,0,0,0
77676,3.3774e+07,2,0,0,0,0
77721,3.3785e+07,2,0,0,0,0
77768,3.3801e+07,2,0,0,0,0
77813,3.3815e+07,2,0,0,0,0
77857,3.3825e+07,2,0,0,0,0
77901,3.3835e+07,2,0,0,0,0
77947,3.3845e+07,2,0,0,0,0
77997,3.3856e+07,2,0,0,0,0
78042,3.3866e+07,2,0,0,0,0
78087,3.3875e+07,2,0,0,0,0
78133,3.3886e+07,2,0,0,0,0
78178,3.3899e+07,2,0,0,0,0
78222,3.391e+07,2,0,0,0,0
78268,3.392e+07,2,0,0,0,0
78311,3.3932e+07,2,0,0,0,0
78355,3.3942e+07,2,0,0,0,0
78400,3.3952e+07,2,0,0,0,0
78448,3.3963e+07,2,0,0,0,0
78493,3.3974e+07,2,0,0,0,0
78538,3.3984e+07,2,0,0,0,0
78584,3.3994e+07,2,0,0,0,0
78629,3.4012e+07,2,0,0,0,0
78674,3.4023e+07,2,0,0,0,0
78718,3.4033e+07,2,0,0,0,0
78763,3.4043e+07,2,0,0,0,0
78807,3.4054e+07,2,0,0,0,0
78855,3.4064e+07,2,0,0,0,0
78903,3.4074e+07,2,0,0,0,0
78947,3.4084e+07,2,0,0,0,0
78992,3.4095e+07,2,0,0,0,0
79036,3.4109e+07,2,0,0,0,0
79081,3.4123e+07,2,0,0,0,0
79125,3.4133e+07,2,0,0,0,0
79172,3.4144e+07,2,0,0,0,0
79217,3.4154e+07,2,0,0,0,0
79261,3.4164e+07,2,0,0,0,0
79312,3.4174e+07,2,0,0,0,0
79357,3.4184e+07,2,0,0,0,0
79401,3.4195e+07,2,0,0,0,0
79446,3.4205e+07,2,0,0,0,0
79488,3.4217e+07,2,0,0,0,0
79530,3.4229e+07,2,0,0,0,0
79575,3.424e+07,2,0,0,0,0
79620,3.4249e+07,2,0,0,0,0
79665,3.426e+07,2,0,0,0,0
79710,3.427e+07,2,0,0,0,0
79759,3.428e+07,2,0,0,0,0
79804,3.429e+07,2,0,0,0,0
79849,3.43e+07,2,0,0,0,0
79895,3.431e+07,2,0,0,0,0
79939,3.432e+07,2,0,0,0,0
79982,3.4333e+07,2,0,0,0,0
80024,3.4344e+07,2,0,0,0,0
80068,3.4355e+07,2,0,0,0,0
80113,3.4365e+07,2,0,0,0,0
80157,3.4375e+07,2,0,0,0,0
80210,3.4385e+07,2,0,0,0,0
80257,3.4395e+07,2,0,0,0,0
80301,3.4405e+07,2,0,0,0,0
80346,3.4415e+07,2,0,0,0,0
80390,3.4425e+07,2,0,0,0,0
80432,3.4438e+07,2,0,0,0,0
80473,3.445e+07,2,0,0,0,0
80520,3.446e+07,2,0,0,0,0
80564,3.447e+07,2,0,0,0,0
80609,3.448e+07,2,0,0,0,0
80657,3.449e+07,2,0,0,0,0
80702,3.45e+07,2,0,0,0,0
80746,3.451e+07,2,0,0,0,0
80793,3.452e+07,2,0,0,0,0
80831,3.4533e+07,2,0,0,0,0
80877,3.4544e+07,2,0,0,0,0
80922,3.4554e+07,2,0,0,0,0
80967,3.4565e+07,2,0,0,0,0
81012,3.4575e+07,2,0,0,0,0
81057,3.4585e+07,2,0,0,0,0
81106,3.4595e+07,2,0,0,0,0
81150,3.4606e+07,2,0,0,0,0
81196,3.4615e+07,2,0,0,0,0
81240,3.4626e+07,2,0,0,0,0
81285,3.4645e+07,2,0,0,0,0
81331,3.4655e+07,2,0,0,0,0
81377,3.4665e+07,2,0,0,0,0
81421,3.4675e+07,2,0,0,0,0
81466,3.4685e+07,2,0,0,0,0
81513,3.4696e+07,2,0,0,0,0
81559,3.4706e+07,2,0,0,0,0
81605,3.4716e+07,2,0,0,0,0
81650,3.4726e+07,2,0,0,0,0
81694,3.4737e+07,2,0,0,0,0
81735,3.4749e+07,2,0,0,0,0
81780,3.4759e+07,2,0,0,0,0
81825,3.4769e+07,2,0,0,0,0
81867,3.4781e+07,2,0,0,0,0
81912,3.4793e+07,2,0,0,0,0
81959,3.4803e+07,2,0,0,0,0
82005,3.4813e+07,2,0,0,0,0
82050,3.4823e+07,2,0,0,0,0
82096,3.4833e+07,2,0,0,0,0
82141,3.4852e+07,2,0,0,0,0
82186,3.4862e+07,2,0,0,0,0
82230,3.4873e+07,2,0,0,0,0
82277,3.4883e+07,2,0,0,0,0
82321,3.4894e+07,2,0,0,0,0
82367,3.4904e+07,2,0,0,0,0
82416,3.4914e+07,2,0,0,0,0
82460,3.4924e+07,2,0,0,0,0
82505,3.4934e+07,2,0,0,0,0
82552,3.4944e+07,2,0,0,0,0
82597,3.4958e+07,2,0,0,0,0
82641,3.497e+07,2,0,0,0,0
82686,3.498e+07,2,0,0,0,0
82729,3.4992e+07,2,0,0,0,0
82775,3.5002e+07,2,0,0,0,0
82819,3.5013e+07,2,0,0,0,0
82868,3.5022e+07,2,0,0,0,0
82913,3.5033e+07,2,0,0,0,0
82958,3.5043e+07,2,0,0,0,0
83004,3.5054e+07,2,0,0,0,0
83045,3.507e+07,2,0,0,0,0
83089,3.508e+07,2,0,0,0,0
83134,3.5091e+07,2,0,0,0,0
83178,3.5101e+07,2,0,0,0,0
83222,3.5111e+07,2,0,0,0,0
83269,3.5121e+07,2,0,0,0,0
83316,3.5132e+07,2,0,0,0,0
83362,3.5142e+07,2,0,0,0,0
83407,3.5152e+07,2,0,0,0,0
83452,3.5166e+07,2,0,0,0,0
83493,3.5177e+07,2,0,0,0,0
83538,3.5188e+07,2,0,0,0,0
83584,3.5199e+07,2,0,0,0,0
83628,3.5209e+07,2,0,0,0,0
83674,3.522e+07,2,0,0,0,0
83722,3.523e+07,2,0,0,0,0
83767,3.524e+07,2,0,0,0,0
83811,3.525e+07,2,0,0,0,0
83857,3.526e+07,2,0,0,0,0
83899,3.5271e+07,2,0,0,0,0
83940,3.5283e+07,2,0,0,0,0
83986,3.5294e+07,2,0,0,0,0
84030,3.5304e+07,2,0,0,0,0
84077,3.5314e+07,2,0,0,0,0
84122,3.5324e+07,2,0,0,0,0
84172,3.5335e+07,2,0,0,0,0
84218,3.5345e+07,2,0,0,0,0
84263,3.5356e+07,2,0,0,0,0
84309,3.5366e+07,2,0,0,0,0
84352,3.5383e+07,2,0,0,0,0
84396,3.5393e+07,2,0,0,0,0
84441,3.5403e+07,2,0,0,0,0
84485,3.5414e+07,2,0,0,0,0
84531,3.5423e+07,2,0,0,0,0
84576,3.5434e+07,2,0,0,0,0
84626,3.5444e+07,2,0,0,0,0
84671,3.5454e+07,2,0,0,0,0
84716,3.5465e+07,2,0,0,0,0
84761,3.5475e+07,2,0,0,0,0
84803,3.5486e+07,2,0,0,0,0
84851,3.5499e+07,2,0,0,0,0
84896,3.5509e+07,2,0,0,0,0
84937,3.5521e+07,2,0,0,0,0
84983,3.5532e+07,2,0,0,0,0
85029,3.5542e+07,2,0,0,0,0
85078,3.5552e+07,2,0,0,0,0
85122,3.5562e+07,2,0,0,0,0
85166,3.5573e+07,2,0,0,0,0
85211,3.5584e+07,2,0,0,0,0
85256,3.5601e+07,2,0,0,0,0
85301,3.5612e+07,2,0,0,0,0
85347,3.5622e+07,2,0,0,0,0
85391,3.5632e+07,2,0,0,0,0
85436,3.5643e+07,2,0,0,0,0
85486,3.5653e+07,2,0,0,0,0
85531,3.5663e+07,2,0,0,0,0
85576,3.5673e+07,2,0,0,0,0
85620,3.5684e+07,2,0,0,0,0
85665,3.5694e+07,2,0,0,0,0
85708,3.571e+07,2,0,0,0,0
85753,3.5721e+07,2,0,0,0,0
85798,3.5731e+07,2,0,0,0,0
85845,3.5742e+07,2,0,0,0,0
85889,3.5752e+07,2,0,0,0,0
85938,3.5762e+07,2,0,0,0,0
85982,3.5772e+07,2,0,0,0,0
86028,3.5782e+07,2,0,0,0,0
86075,3.5796e+07,2,0,0,0,0
86120,3.581e+07,2,0,0,0,0
86165,3.582e+07,2,0,0,0,0
86207,3.5831e+07,2,0,0,0,0
86252,3.5842e+07,2,0,0,0,0
86297,3.5852e+07,2,0,0,0,0
86345,3.5863e+07,2,0,0,0,0
86393,3.5873e+07,2,0,0,0,0
86437,3.5883e+07,2,0,0,0,0
86483,3.5893e+07,2,0,0,0,0
86527,3.5903e+07,2,0,0,0,0
86569,3.5915e+07,2,0,0,0,0
86611,3.5927e+07,2,0,0,0,0
86655,3.5937e+07,2,0,0,0,0
86700,3.5948e+07,2,0,0,0,0
86746,3.5958e+07,2,0,0,0,0
86793,3.5968e+07,2,0,0,0,0
86839,3.5978e+07,2,0,0,0,0
86883,3.5988e+07,2,0,0,0,0
86929,3.5998e+07,2,0,0,0,0
86973,3.6009e+07,2,0,0,0,0
87018,3.6023e+07,2,0,0,0,0
87062,3.6037e+07,2,0,0,0,0
87107,3.6047e+07,2,0,0,0,0
87153,3.6057e+07,2,0,0,0,0
87199,3.6067e+07,2,0,0,0,0
87247,3.6077e+07,2,0,0,0,0
87292,3.6087e+07,2,0,0,0,0
87336,3.6097e+07,2,0,0,0,0
87381,3.6107e+07,2,0,0,0,0
87422,3.6122e+07,2,0,0,0,0
87468,3.6133e+07,2,0,0,0,0
87512,3.6143e+07,2,0,0,0,0
87557,3.6154e+07,2,0,0,0,0
87602,3.6164e+07,2,0,0,0,0
87647,3.6174e+07,2,0,0,0,0
87695,3.6184e+07,2,0,0,0,0
87740,3.6194e+07,2,0,0,0,0
87786,3.6204e+07,2,0,0,0,0
87830,3.6215e+07,2,0,0,0,0
87876,3.6229e+07,2,0,0,0,0
87923,3.6241e+07,2,0,0,0,0
87968,3.6255e+07,2,0,0,0,0
88012,3.6265e+07,2,0,0,0,0
88059,3.6275e+07,2,0,0,0,0
88108,3.6285e+07,2,0,0,0,0
88153,3.6295e+07,2,0,0,0,0
88197,3.6305e+07,2,0,0,0,0
88243,3.6315e+07,2,0,0,0,0
88287,3.6325e+07,2,0,0,0,0
88326,3.6337e+07,2,0,0,0,0
88373,3.6352e+07,2,0,0,0,0
88417,3.6363e+07,2,0,0,0,0
88464,3.6373e+07,2,0,0,0,0
88510,3.6384e+07,2,0,0,0,0
88558,3.6394e+07,2,0,0,0,0
88605,3.6404e+07,2,0,0,0,0
88649,3.6414e+07,2,0,0,0,0
88697,3.6427e+07,2,0,0,0,0
88742,3.6445e+07,2,0,0,0,0
88787,3.6455e+07,2,0,0,0,0
88832,3.6466e+07,2,0,0,0,0
88877,3.6476e+07,2,0,0,0,0
88921,3.6486e+07,2,0,0,0,0
88974,3.6496e+07,2,0,0,0,0
89018,3.6506e+07,2,0,0,0,0
89063,3.6516e+07,2,0,0,0,0
89107,3.6526e+07,2,0,0,0,0
89154,3.6536e+07,2,0,0,0,0
89196,3.6548e+07,2,0,0,0,0
89238,3.656e+07,2,0,0,0,0
89282,3.657e+07,2,0,0,0,0
89326,3.658e+07,2,0,0,0,0
89372,3.659e+07,2,0,0,0,0
89421,3.6601e+07,2,0,0,0,0
89466,3.6611e+07,2,0,0,0,0
89511,3.6621e+07,2,0,0,0,0
89557,3.6632e+07,2,0,0,0,0
89599,3.6643e+07,2,0,0,0,0
89641,3.6655e+07,2,0,0,0,0
89685,3.6664e+07,2,0,0,0,0
89730,3.6675e+07,2,0,0,0,0
89775,3.6685e+07,2,0,0,0,0
89821,3.6695e+07,2,0,0,0,0
89870,3.6705e+07,2,0,0,0,0
89914,3.6715e+07,2,0,0,0,0
89961,3.6725e+07,2,0,0,0,0
90005,3.6736e+07,2,0,0,0,0
90048,3.6751e+07,2,0,0,0,0
90093,3.6762e+07,2,0,0,0,0
90137,3.6772e+07,2,0,0,0,0
90182,3.6782e+07,2,0,0,0,0
90226,3.6792e+07,2,0,0,0,0
90272,3.6803e+07,2,0,0,0,0
90322,3.6813e+07,2,0,0,0,0
90366,3.6823e+07,2,0,0,0,0
90411,3.6833e+07,2,0,0,0,0
90456,3.6844e+07,2,0,0,0,0
90498,3.6859e+07,2,0,0,0,0
90544,3.6869e+07,2,0,0,0,0
90590,3.688e+07,2,0,0,0,0
90635,3.689e+07,2,0,0,0,0
90679,3.69e+07,2,0,0,0,0
90727,3.6911e+07,2,0,0,0,0
90773,3.6921e+07,2,0,0,0,0
90818,3.6931e+07,2,0,0,0,0
90866,3.6941e+07,2,0,0,0,0
90910,3.6951e+07,2,0,0,0,0
90949,3.6965e+07,2,0,0,0,0
90994,3.6975e+07,2,0,0,0,0
91038,3.6985e+07,2,0,0,0,0
91083,3.6995e+07,2,0,0,0,0
91128,3.7006e+07,2,0,0,0,0
91175,3.7016e+07,2,0,0,0,0
91222,3.7026e+07,2,0,0,0,0
91266,3.7037e+07,2,0,0,0,0
91312,3.7046e+07,2,0,0,0,0
91356,3.7057e+07,2,0,0,0,0
91401,3.7075e+07,2,0,0,0,0
91446,3.7086e+07,2,0,0,0,0
91491,3.7096e+07,2,0,0,0,0
91536,3.7106e+07,2,0,0,0,0
91582,3.7117e+07,2,0,0,0,0
91631,3.7127e+07,2,0,0,0,0
91677,3.7138e+07,2,0,0,0,0
91721,3.7149e+07,2,0,0,0,0
91767,3.7159e+07,2,0,0,0,0
91808,3.717e+07,2,0,0,0,0
91852,3.718e+07,2,0,0,0,0
91893,3.7191e+07,2,0,0,0,0
91938,3.7202e+07,2,0,0,0,0
91982,3.7212e+07,2,0,0,0,0
92026,3.7223e+07,2,0,0,0,0
92076,3.7233e+07,2,0,0,0,0
92121,3.7243e+07,2,0,0,0,0
92167,3.7253e+07,2,0,0,0,0
92211,3.7263e+07,2,0,0,0,0
92256,3.7274e+07,2,0,0,0,0
92298,3.7285e+07,2,0,0,0,0
92339,3.7297e+07,2,0,0,0,0
92385,3.7308e+07,2,0,0,0,0
92430,3.7318e+07,2,0,0,0,0
92477,3.7329e+07,2,0,0,0,0
92525,3.7339e+07,2,0,0,0,0
92570,3.735e+07,2,0,0,0,0
92614,3.736e+07,2,0,0,0,0
92663,3.737e+07,2,0,0,0,0
92704,3.7381e+07,2,0,0,0,0
92745,3.7393e+07,2,0,0,0,0
92789,3.7403e+07,2,0,0,0,0
92835,3.7414e+07,2,0,0,0,0
92879,3.7424e+07,2,0,0,0,0
92924,3.7434e+07,2,0,0,0,0
92973,3.7444e+07,2,0,0,0,0
93018,3.7455e+07,2,0,0,0,0
93063,3.7465e+07,2,0,0,0,0
93109,3.7474e+07,2,0,0,0,0
93154,3.7484e+07,2,0,0,0,0
93195,3.75e+07,2,0,0,0,0
93240,3.751e+07,2,0,0,0,0
93285,3.7521e+07,2,0,0,0,0
93330,3.7531e+07,2,0,0,0,0
93376,3.7541e+07,2,0,0,0,0
93427,3.7552e+07,2,0,0,0,0
93472,3.7562e+07,2,0,0,0,0
93518,3.7573e+07,2,0,0,0,0
93562,3.7583e+07,2,0,0,0,0
93604,3.7595e+07,2,0,0,0,0
93646,3.7607e+07,2,0,0,0,0
93691,3.7617e+07,2,0,0,0,0
93736,3.7627e+07,2,0,0,0,0
93781,3.7638e+07,2,0,0,0,0
93825,3.7648e+07,2,0,0,0,0
93875,3.7659e+07,2,0,0,0,0
93920,3.7669e+07,2,0,0,0,0
93965,3.7679e+07,2,0,0,0,0
94010,3.7689e+07,2,0,0,0,0
94052,3.7701e+07,2,0,0,0,0
94096,3.7715e+07,2,0,0,0,0
94145,3.7728e+07,2,0,0,0,0
94191,3.7739e+07,2,0,0,0,0
94236,3.7749e+07,2,0,0,0,0
94285,3.7759e+07,2,0,0,0,0
94330,3.777e+07,2,0,0,0,0
94375,3.778e+07,2,0,0,0,0
94420,3.779e+07,2,0,0,0,0
94461,3.7801e+07,2,0,0,0,0
94503,3.7813e+07,2,0,0,0,0
94547,3.7823e+07,2,0,0,0,0
94592,3.7834e+07,2,0,0,0,0
94637,3.7844e+07,2,0,0,0,0
94683,3.7855e+07,2,0,0,0,0
94733,3.7865e+07,2,0,0,0,0
94778,3.7875e+07,2,0,0,0,0
94822,3.7885e+07,2,0,0,0,0
94867,3.7895e+07,2,0,0,0,0
94909,3.7907e+07,2,0,0,0,0
94953,3.7917e+07,2,0,0,0,0
95001,3.7928e+07,2,0,0,0,0
95046,3.7939e+07,2,0,0,0,0
95088,3.795e+07,2,0,0,0,0
95133,3.796e+07,2,0,0,0,0
95181,3.7971e+07,2,0,0,0,0
95226,3.798e+07,2,0,0,0,0
95272,3.7991e+07,2,0,0,0,0
95317,3.8001e+07,2,0,0,0,0
95362,3.8015e+07,2,0,0,0,0
95410,3.8028e+07,2,0,0,0,0
95455,3.8043e+07,2,0,0,0,0
95501,3.8053e+07,2,0,0,0,0
95545,3.8063e+07,2,0,0,0,0
95593,3.8073e+07,2,0,0,0,0
95638,3.8084e+07,2,0,0,0,0
95683,3.8094e+07,2,0,0,0,0
95728,3.8104e+07,2,0,0,0,0
95773,3.8114e+07,2,0,0,0,0
95816,3.8125e+07,2,0,0,0,0
95857,3.8135e+07,2,0,0,0,0
95904,3.8145e+07,2,0,0,0,0
95945,3.8157e+07,2,0,0,0,0
95990,3.8167e+07,2,0,0,0,0
96038,3.8177e+07,2,0,0,0,0
96084,3.8187e+07,2,0,0,0,0
96129,3.8197e+07,2,0,0,0,0
96174,3.8207e+07,2,0,0,0,0
96218,3.8222e+07,2,0,0,0,0
96261,3.8236e+07,2,0,0,0,0
96309,3.8249e+07,2,0,0,0,0
96354,3.8259e+07,2,0,0,0,0
96399,3.8269e+07,2,0,0,0,0
96445,3.8279e+07,2,0,0,0,0
96496,3.8292e+07,2,0,0,0,0
96541,3.8302e+07,2,0,0,0,0
96585,3.8313e+07,2,0,0,0,0
96631,3.8323e+07,2,0,0,0,0
96672,3.8336e+07,2,0,0,0,0
96713,3.8346e+07,2,0,0,0,0
96761,3.8357e+07,2,0,0,0,0
96806,3.8366e+07,2,0,0,0,0
96850,3.8377e+07,2,0,0,0,0
96899,3.8387e+07,2,0,0,0,0
96944,3.8397e+07,2,0,0,0,0
96989,3.8407e+07,2,0,0,0,0
97033,3.8417e+07,2,0,0,0,0
97078,3.8435e+07,2,0,0,0,0
97122,3.8448e+07,2,0,0,0,0
97168,3.8458e+07,2,0,0,0,0
97214,3.8468e+07,2,0,0,0,0
97259,3.8478e+07,2,0,0,0,0
97303,3.8488e+07,2,0,0,0,0
97353,3.8498e+07,2,0,0,0,0
97398,3.8508e+07,2,0,0,0,0
97443,3.8518e+07,2,0,0,0,0
97488,3.8528e+07,2,0,0,0,0
97526,3.8541e+07,2,0,0,0,0
97570,3.8552e+07,2,0,0,0,0
97615,3.8562e+07,2,0,0,0,0
97661,3.8572e+07,2,0,0,0,0
97706,3.8582e+07,2,0,0,0,0
97750,3.8592e+07,2,0,0,0,0
97801,3.8603e+07,2,0,0,0,0
97845,3.8613e+07,2,0,0,0,0
97890,3.8623e+07,2,0,0,0,0
97935,3.8633e+07,2,0,0,0,0
97980,3.8647e+07,2,0,0,0,0
98022,3.8659e+07,2,0,0,0,0
98067,3.867e+07,2,0,0,0,0
98113,3.868e+07,2,0,0,0,0
98158,3.869e+07,2,0,0,0,0
98206,3.87e+07,2,0,0,0,0
98252,3.8711e+07,2,0,0,0,0
98296,3.8721e+07,2,0,0,0,0
98343,3.8731e+07,2,0,0,0,0
98388,3.8745e+07,2,0,0,0,0
98430,3.8756e+07,2,0,0,0,0
98472,3.8767e+07,2,0,0,0,0
98518,3.8778e+07,2,0,0,0,0
98562,3.8788e+07,2,0,0,0,0
98607,3.8799e+07,2,0,0,0,0
98655,3.8809e+07,2,0,0,0,0
98701,3.882e+07,2,0,0,0,0
98745,3.883e+07,2,0,0,0,0
98790,3.884e+07,2,0,0,0,0
98837,3.885e+07,2,0,0,0,0
98878,3.8866e+07,2,0,0,0,0
98927,3.8878e+07,2,0,0,0,0
98973,3.8888e+07,2,0,0,0,0
99018,3.8899e+07,2,0,0,0,0
99062,3.8909e+07,2,0,0,0,0
99111,3.892e+07,2,0,0,0,0
99158,3.893e+07,2,0,0,0,0
99203,3.8941e+07,2,0,0,0,0
99249,3.8955e+07,2,0,0,0,0
99290,3.8967e+07,2,0,0,0,0
99335,3.8978e+07,2,0,0,0,0
99379,3.8989e+07,2,0,0,0,0
99425,3.8999e+07,2,0,0,0,0
99470,3.9009e+07,2,0,0,0,0
99517,3.902e+07,2,0,0,0,0
99564,3.903e+07,2,0,0,0,0
99608,3.904e+07,2,0,0,0,0
99653,3.905e+07,2,0,0,0,0
99697,3.906e+07,2,0,0,0,0
99739,3.9071e+07,2,0,0,0,0
99784,3.9083e+07,2,0,0,0,0
99826,3.9095e+07,2,0,0,0,0
99871,3.9105e+07,2,0,0,0,0
99917,3.9115e+07,2,0,0,0,0
99964,3.9125e+07,2,0,0,0,0
1.0001e+05,3.9135e+07,2,0,0,0,0
1.0006e+05,3.9145e+07,2,0,0,0,0
1.001e+05,3.9155e+07,2,0,0,0,0
1.0014e+05,3.9169e+07,2,0,0,0,0
1.0019e+05,3.9179e+07,2,0,0,0,0
1.0023e+05,3.9191e+07,2,0,0,0,0
1.0028e+05,3.9201e+07,2,0,0,0,0
1.0032e+05,3.9211e+07,2,0,0,0,0
1.0037e+05,3.9221e+07,2,0,0,0,0
1.0042e+05,3.9232e+07,2,0,0,0,0
1.0046e+05,3.9242e+07,2,0,0,0,0
1.005e+05,3.9252e+07,2,0,0,0,0
1.0055e+05,3.9262e+07,2,0,0,0,0
1.006e+05,3.9273e+07,2,0,0,0,0
1.0064e+05,3.9285e+07,2,0,0,0,0
1.0068e+05,3.9296e+07,2,0,0,0,0
1.0072e+05,3.9306e+07,2,0,0,0,0
1.0077e+05,3.9316e+07,2,0,0,0,0
1.0081e+05,3.9326e+07,2,0,0,0,0
1.0086e+05,3.9337e+07,2,0,0,0,0
1.0091e+05,3.9348e+07,2,0,0,0,0
1.0096e+05,3.9358e+07,2,0,0,0,0
1.01e+05,3.9368e+07,2,0,0,0,0
1.0104e+05,3.9379e+07,2,0,0,0,0
1.0109e+05,3.9394e+07,2,0,0,0,0
1.0113e+05,3.9404e+07,2,0,0,0,0
1.0118e+05,3.9414e+07,2,0,0,0,0
1.0122e+05,3.9424e+07,2,0,0,0,0
1.0127e+05,3.9434e+07,2,0,0,0,0
1.0132e+05,3.9444e+07,2,0,0,0,0
1.0136e+05,3.9454e+07,2,0,0,0,0
1.0141e+05,3.9464e+07,2,0,0,0,0
1.0145e+05,3.9474e+07,2,0,0,0,0
1.0149e+05,3.9486e+07,2,0,0,0,0
1.0154e+05,3.9497e+07,2,0,0,0,0
1.0158e+05,3.9509e+07,2,0,0,0,0
1.0162e+05,3.9519e+07,2,0,0,0,0
1.0167e+05,3.9529e+07,2,0,0,0,0
1.0171e+05,3.954e+07,2,0,0,0,0
1.0176e+05,3.955e+07,2,0,0,0,0
1.0181e+05,3.956e+07,2,0,0,0,0
1.0186e+05,3.957e+07,2,0,0,0,0
1.019e+05,3.958e+07,2,0,0,0,0
1.0194e+05,3.959e+07,2,0,0,0,0
1.0199e+05,3.9606e+07,2,0,0,0,0
1.0203e+05,3.9615e+07,2,0,0,0,0
1.0208e+05,3.9626e+07,2,0,0,0,0
1.0212e+05,3.9635e+07,2,0,0,0,0
1.0216e+05,3.9646e+07,2,0,0,0,0
1.0222e+05,3.9656e+07,2,0,0,0,0
1.0226e+05,3.9666e+07,2,0,0,0,0
1.0231e+05,3.9676e+07,2,0,0,0,0
1.0236e+05,3.9689e+07,2,0,0,0,0
1.024e+05,3.9704e+07,2,0,0,0,0
1.0244e+05,3.9715e+07,2,0,0,0,0
1.0248e+05,3.9725e+07,2,0,0,0,0
1.0253e+05,3.9735e+07,2,0,0,0,0
1.0258e+05,3.9746e+07,2,0,0,0,0
1.0262e+05,3.9756e+07,2,0,0,0,0
1.0267e+05,3.9766e+07,2,0,0,0,0
1.0272e+05,3.9776e+07,2,0,0,0,0
1.0276e+05,3.9786e+07,2,0,0,0,0
1.028e+05,3.9796e+07,2,0,0,0,0
1.0285e+05,3.9808e+07,2,0,0,0,0
1.0289e+05,3.9822e+07,2,0,0,0,0
1.0294e+05,3.9832e+07,2,0,0,0,0
1.0298e+05,3.9842e+07,2,0,0,0,0
1.0303e+05,3.9852e+07,2,0,0,0,0
1.0308e+05,3.9863e+07,2,0,0,0,0
1.0312e+05,3.9873e+07,2,0,0,0,0
1.0317e+05,3.9883e+07,2,0,0,0,0
1.0321e+05,3.9893e+07,2,0,0,0,0
1.0325e+05,3.9904e+07,2,0,0,0,0
1.033e+05,3.9922e+07,2,0,0,0,0
1.0334e+05,3.9933e+07,2,0,0,0,0
1.0339e+05,3.9943e+07,2,0,0,0,0
1.0344e+05,3.9954e+07,2,0,0,0,0
1.0348e+05,3.9964e+07,2,0,0,0,0
1.0353e+05,3.9974e+07,2,0,0,0,0
1.0358e+05,3.9984e+07,2,0,0,0,0
1.0362e+05,3.9994e+07,2,0,0,0,0
1.0366e+05,4.0004e+07,2,0,0,0,0
1.037e+05,4.002e+07,2,0,0,0,0
1.0375e+05,4.003e+07,2,0,0,0,0
1.0379e+05,4.0041e+07,2,0,0,0,0
1.0384e+05,4.0051e+07,2,0,0,0,0
1.0388e+05,4.0061e+07,2,0,0,0,0
1.0393e+05,4.0072e+07,2,0,0,0,0
1.0397e+05,4.0082e+07,2,0,0,0,0
1.0402e+05,4.0092e+07,2,0,0,0,0
1.0407e+05,4.0104e+07,2,0,0,0,0
1.0411e+05,4.012e+07,2,0,0,0,0
1.0415e+05,4.0131e+07,2,0,0,0,0
1.042e+05,4.0141e+07,2,0,0,0,0
1.0424e+05,4.0151e+07,2,0,0,0,0
1.0429e+05,4.0161e+07,2,0,0,0,0
1.0433e+05,4.0172e+07,2,0,0,0,0
1.0438e+05,4.0182e+07,2,0,0,0,0
1.0443e+05,4.0192e+07,2,0,0,0,0
1.0447e+05,4.0202e+07,2,0,0,0,0
1.0452e+05,4.0213e+07,2,0,0,0,0
1.0456e+05,4.0224e+07,2,0,0,0,0
1.046e+05,4.0235e+07,2,0,0,0,0
1.0465e+05,4.0246e+07,2,0,0,0,0
1.0469e+05,4.0257e+07,2,0,0,0,0
1.0474e+05,4.0267e+07,2,0,0,0,0
1.0478e+05,4.0277e+07,2,0,0,0,0
1.0483e+05,4.0287e+07,2,0,0,0,0
1.0488e+05,4.0297e+07,2,0,0,0,0
1.0492e+05,4.0307e+07,2,0,0,0,0
1.0497e+05,4.0317e+07,2,0,0,0,0
1.0501e+05,4.0329e+07,2,0,0,0,0
1.0505e+05,4.0341e+07,2,0,0,0,0
1.051e+05,4.0354e+07,2,0,0,0,0
1.0514e+05,4.0364e+07,2,0,0,0,0
1.0519e+05,4.0374e+07,2,0,0,0,0
1.0524e+05,4.0385e+07,2,0,0,0,0
1.0528e+05,4.0395e+07,2,0,0,0,0
1.0533e+05,4.0405e+07,2,0,0,0,0
1.0537e+05,4.0415e+07,2,0,0,0,0
1.0542e+05,4.043e+07,2,0,0,0,0
1.0546e+05,4.0444e+07,2,0,0,0,0
1.0551e+05,4.0454e+07,2,0,0,0,0
1.0555e+05,4.0464e+07,2,0,0,0,0
1.056e+05,4.0474e+07,2,0,0,0,0
1.0564e+05,4.0484e+07,2,0,0,0,0
1.0569e+05,4.0494e+07,2,0,0,0,0
1.0573e+05,4.0505e+07,2,0,0,0,0
1.0578e+05,4.0515e+07,2,0,0,0,0
1.0582e+05,4.0525e+07,2,0,0,0,0
1.0587e+05,4.0544e+07,2,0,0,0,0
