LineNo,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
70270,3.1999e+07,-8.63,-5.06,7.51,89.49,43.601,13.482,0.99427,-0.072121,-0.04887,0.061905
70308,3.2012e+07,-8.66,-5.01,7.52,89.49,43.601,13.482,0.99426,-0.0724,-0.048506,0.061991
70352,3.2023e+07,-8.66,-4.99,7.5,89.49,43.601,13.482,0.99428,-0.072467,-0.048304,0.061834
70397,3.2034e+07,-8.63,-4.97,7.51,89.49,43.601,13.482,0.9943,-0.072229,-0.048118,0.061937
70442,3.2044e+07,-8.64,-4.84,7.5,89.49,43.601,13.482,0.99434,-0.07241,-0.046972,0.061953
70486,3.2054e+07,-8.69,-4.75,7.5,89.49,43.601,13.482,0.99434,-0.072863,-0.046245,0.062011
70535,3.2065e+07,-8.68,-4.68,7.5,89.16,43.601,13.482,0.99436,-0.072831,-0.045649,0.062079
70579,3.2075e+07,-8.59,-4.61,7.5,89.16,43.601,13.482,0.99444,-0.07209,-0.044999,0.062129
70626,3.2085e+07,-8.56,-4.57,7.49,89.16,43.601,13.482,0.99449,-0.07181,-0.044593,0.062081
70671,3.2095e+07,-8.59,-4.5,7.5,89.16,43.601,13.482,0.99448,-0.07213,-0.043988,0.062188
70712,3.2107e+07,-8.49,-4.5,7.51,89.16,43.601,13.482,0.99454,-0.071262,-0.043941,0.062307
70757,3.2117e+07,-8.48,-4.47,7.51,89.16,43.601,13.482,0.99455,-0.071245,-0.043692,0.062334
70804,3.2128e+07,-8.53,-4.46,7.52,89.16,43.601,13.482,0.99452,-0.071648,-0.043666,0.062428
70846,3.214e+07,-8.54,-4.47,7.52,89.16,43.601,13.482,0.99451,-0.071688,-0.043757,0.062448
70891,3.2151e+07,-8.46,-4.42,7.54,89.16,43.601,13.482,0.99456,-0.071061,-0.043269,0.062617
70935,3.216e+07,-8.43,-4.42,7.54,89.16,43.601,13.482,0.99458,-0.07078,-0.043242,0.062652
70984,3.2171e+07,-8.44,-4.41,7.54,89.11,43.601,13.482,0.99458,-0.070879,-0.043171,0.062626
71028,3.218e+07,-8.44,-4.38,7.52,89.11,43.601,13.482,0.99459,-0.070915,-0.042896,0.06255
71074,3.2191e+07,-8.42,-4.38,7.53,89.11,43.601,13.482,0.9946,-0.070724,-0.042922,0.062618
71119,3.2201e+07,-8.38,-4.32,7.53,89.11,43.601,13.482,0.99465,-0.070456,-0.042361,0.062616
71165,3.2211e+07,-8.35,-4.32,7.55,89.11,43.601,13.482,0.99465,-0.070145,-0.04239,0.062856
71207,3.2223e+07,-8.31,-4.3,7.55,89.11,43.601,13.482,0.99469,-0.069782,-0.04212,0.062877
71249,3.2234e+07,-8.28,-4.34,7.55,89.11,43.601,13.482,0.99469,-0.069546,-0.042468,0.062821
71294,3.2244e+07,-8.32,-4.34,7.54,89.11,43.601,13.482,0.99467,-0.069844,-0.042478,0.062778
71339,3.2255e+07,-8.33,-4.35,7.56,89.11,43.601,13.482,0.99465,-0.069945,-0.042637,0.062878
71383,3.2265e+07,-8.25,-4.3,7.55,89.11,43.601,13.482,0.99472,-0.069271,-0.04209,0.062885
71434,3.2275e+07,-8.23,-4.3,7.55,89.41,43.601,13.482,0.99473,-0.06911,-0.042122,0.062932
71479,3.2285e+07,-8.2,-4.31,7.53,89.41,43.601,13.482,0.99476,-0.068888,-0.042212,0.062697
71525,3.2296e+07,-8.18,-4.34,7.53,89.41,43.601,13.482,0.99477,-0.068654,-0.042385,0.062704
71569,3.2305e+07,-8.14,-4.34,7.53,89.41,43.601,13.482,0.99479,-0.068318,-0.042388,0.062708
71614,3.2319e+07,-8.16,-4.33,7.53,89.41,43.601,13.482,0.99478,-0.068467,-0.042293,0.062754
71657,3.2332e+07,-8.14,-4.33,7.51,89.41,43.601,13.482,0.9948,-0.068321,-0.042313,0.062581
71703,3.2343e+07,-8.01,-4.32,7.51,89.41,43.601,13.482,0.99488,-0.067251,-0.042102,0.062595
71748,3.2353e+07,-8.03,-4.37,7.51,89.41,43.601,13.482,0.99485,-0.067375,-0.042592,0.062539
71792,3.2363e+07,-8.02,-4.39,7.51,89.41,43.601,13.482,0.99485,-0.067295,-0.042717,0.062603
71837,3.2373e+07,-7.96,-4.38,7.5,89.41,43.601,13.482,0.9949,-0.066755,-0.042631,0.062484
71886,3.2384e+07,-7.94,-4.32,7.48,90,43.601,13.482,0.99493,-0.066624,-0.042117,0.062395
71932,3.2394e+07,-7.97,-4.38,7.47,90,43.601,13.482,0.99491,-0.066843,-0.04258,0.062241
71977,3.2404e+07,-7.91,-4.38,7.47,90,43.601,13.482,0.99494,-0.066327,-0.042601,0.06227
72023,3.2418e+07,-7.85,-4.4,7.45,90,43.601,13.482,0.99498,-0.065828,-0.042677,0.062083
72068,3.2428e+07,-7.82,-4.42,7.44,90,43.601,13.482,0.995,-0.065513,-0.042852,0.062064
72110,3.244e+07,-7.76,-4.39,7.42,90,43.601,13.482,0.99505,-0.065022,-0.042593,0.061864
72154,3.2451e+07,-7.68,-4.42,7.41,90,43.601,13.482,0.9951,-0.064309,-0.042731,0.061805
72200,3.2461e+07,-7.59,-4.42,7.37,90,43.601,13.482,0.99516,-0.063597,-0.042706,0.061503
72245,3.2471e+07,-7.57,-4.44,7.35,90,43.601,13.482,0.99518,-0.063368,-0.042821,0.061312
72292,3.2481e+07,-7.51,-4.47,7.36,90,43.601,13.482,0.9952,-0.062846,-0.043045,0.061374
72338,3.2491e+07,-7.45,-4.51,7.34,89.2,43.601,13.482,0.99523,-0.062283,-0.043367,0.06122
72383,3.2502e+07,-7.32,-4.51,7.33,89.2,43.601,13.482,0.9953,-0.061182,-0.043335,0.061242
72428,3.2512e+07,-7.29,-4.49,7.28,89.2,43.601,13.482,0.99535,-0.060948,-0.043124,0.060813
72473,3.2522e+07,-7.22,-4.49,7.28,89.2,43.601,13.482,0.99539,-0.060325,-0.043067,0.060845
72513,3.2535e+07,-7.13,-4.49,7.23,89.2,43.601,13.482,0.99547,-0.0596,-0.042967,0.0604
72557,3.2547e+07,-7.11,-4.46,7.24,89.2,43.601,13.482,0.99548,-0.059418,-0.042746,0.060532
72603,3.2557e+07,-7.05,-4.37,7.21,89.2,43.601,13.482,0.99555,-0.058918,-0.041911,0.060354
72648,3.2567e+07,-6.97,-4.33,7.21,89.2,43.601,13.482,0.9956,-0.058315,-0.041529,0.060401
72692,3.2578e+07,-6.96,-4.33,7.21,89.2,43.601,13.482,0.99561,-0.05821,-0.041527,0.060416
72740,3.2588e+07,-6.91,-4.31,7.21,89.2,43.601,13.482,0.99564,-0.05782,-0.041305,0.060381
72786,3.2598e+07,-6.84,-4.29,7.2,89.4,43.601,13.482,0.99569,-0.057211,-0.041085,0.060392
72831,3.2609e+07,-6.74,-4.3,7.18,89.4,43.601,13.482,0.99575,-0.056293,-0.041136,0.060237
72876,3.2619e+07,-6.68,-4.3,7.2,89.4,43.601,13.482,0.99577,-0.055791,-0.041063,0.060429
72920,3.2628e+07,-6.61,-4.28,7.22,89.4,43.601,13.482,0.99579,-0.05519,-0.040925,0.060619
72966,3.2644e+07,-6.54,-4.28,7.24,89.4,43.601,13.482,0.99582,-0.054586,-0.040848,0.06086
73012,3.2658e+07,-6.43,-4.29,7.27,89.4,43.601,13.482,0.99585,-0.053585,-0.040941,0.061084
73057,3.2668e+07,-6.36,-4.27,7.3,89.4,43.601,13.482,0.99587,-0.053023,-0.040704,0.061423
73102,3.2679e+07,-6.28,-4.26,7.31,89.4,43.601,13.482,0.99591,-0.05231,-0.040558,0.061544
73146,3.2689e+07,-6.23,-4.36,7.34,89.4,43.601,13.482,0.99589,-0.051753,-0.041408,0.06176
73195,3.2699e+07,-6.19,-4.37,7.36,88.71,43.601,13.482,0.99589,-0.051404,-0.041496,0.06193
73240,3.271e+07,-6.16,-4.38,7.38,88.71,43.601,13.482,0.99589,-0.051127,-0.041617,0.062163
73284,3.272e+07,-6.13,-4.46,7.44,88.71,43.601,13.482,0.99585,-0.050844,-0.042296,0.062598
73331,3.2734e+07,-6.16,-4.47,7.45,88.71,43.601,13.482,0.99582,-0.051122,-0.04237,0.062737
73375,3.2744e+07,-6.1,-4.49,7.48,88.71,43.601,13.482,0.99583,-0.050496,-0.04255,0.062995
73418,3.2756e+07,-6.06,-4.53,7.49,88.71,43.601,13.482,0.99582,-0.050202,-0.042867,0.063067
73463,3.2766e+07,-6.07,-4.57,7.53,88.71,43.601,13.482,0.99579,-0.050253,-0.043254,0.063371
73508,3.2776e+07,-6.08,-4.6,7.55,88.71,43.601,13.482,0.99576,-0.050245,-0.043507,0.063521
73552,3.2786e+07,-6.06,-4.64,7.59,88.71,43.601,13.482,0.99573,-0.050098,-0.043884,0.063861
73596,3.2797e+07,-5.97,-4.69,7.61,88.71,43.601,13.482,0.99574,-0.049272,-0.044281,0.064088
73645,3.2807e+07,-5.93,-4.71,7.62,88.79,43.601,13.482,0.99575,-0.048841,-0.044405,0.064172
73690,3.2817e+07,-5.91,-4.77,7.65,88.79,43.601,13.482,0.99572,-0.048671,-0.044952,0.064417
73734,3.2827e+07,-5.95,-4.87,7.66,88.79,43.601,13.482,0.99567,-0.048897,-0.045847,0.064443
73780,3.2837e+07,-5.9,-4.91,7.69,88.79,43.601,13.482,0.99566,-0.048431,-0.046185,0.064633
73818,3.2851e+07,-5.78,-5.04,7.7,88.79,43.601,13.482,0.99566,-0.047313,-0.047273,0.064752
73863,3.2861e+07,-5.76,-5.11,7.74,88.79,43.601,13.482,0.99562,-0.047115,-0.047852,0.065069
73909,3.2871e+07,-5.68,-5.21,7.72,88.79,43.601,13.482,0.99562,-0.046403,-0.048666,0.064926
73953,3.2882e+07,-5.6,-5.31,7.72,88.79,43.601,13.482,0.99562,-0.045639,-0.049507,0.064878
74000,3.2892e+07,-5.6,-5.4,7.73,88.79,43.601,13.482,0.99558,-0.045522,-0.050302,0.064894
74044,3.2903e+07,-5.57,-5.46,7.73,88.79,43.601,13.482,0.99557,-0.045242,-0.050746,0.064904
74095,3.2913e+07,-5.53,-5.53,7.74,88.4,43.601,13.482,0.99555,-0.044844,-0.051385,0.064956
74139,3.2923e+07,-5.43,-5.59,7.69,88.4,43.601,13.482,0.9956,-0.043929,-0.051809,0.064591
74184,3.2933e+07,-5.35,-5.6,7.71,88.4,43.601,13.482,0.99561,-0.043261,-0.051892,0.064744
74231,3.2943e+07,-5.3,-5.62,7.7,88.4,43.601,13.482,0.99563,-0.042785,-0.052018,0.06466
74272,3.2955e+07,-5.29,-5.67,7.67,88.4,43.601,13.482,0.99563,-0.042734,-0.052428,0.064445
74318,3.2969e+07,-5.23,-5.65,7.63,88.4,43.601,13.482,0.99568,-0.042185,-0.052202,0.064141
74367,3.2982e+07,-5.17,-5.63,7.61,88.4,43.601,13.482,0.99572,-0.041685,-0.051984,0.064
74412,3.2992e+07,-5.18,-5.63,7.59,88.4,43.601,13.482,0.99573,-0.041853,-0.051986,0.063776
74456,3.3003e+07,-5.18,-5.6,7.57,88.4,43.601,13.482,0.99575,-0.041873,-0.051718,0.063591
74505,3.3013e+07,-5.17,-5.57,7.56,87.91,43.601,13.482,0.99577,-0.041819,-0.051499,0.063558
74550,3.3023e+07,-5.18,-5.55,7.52,87.91,43.601,13.482,0.9958,-0.041934,-0.051255,0.063232
74594,3.3033e+07,-5.21,-5.52,7.5,87.91,43.601,13.482,0.99581,-0.042206,-0.050984,0.06306
74638,3.3043e+07,-5.22,-5.46,7.47,87.91,43.601,13.482,0.99585,-0.042342,-0.0505,0.062794
74682,3.3054e+07,-5.25,-5.42,7.43,87.91,43.601,13.482,0.99588,-0.042642,-0.050105,0.062434
74723,3.3065e+07,-5.3,-5.38,7.41,87.91,43.601,13.482,0.99589,-0.043062,-0.049819,0.062251
74768,3.3075e+07,-5.28,-5.35,7.38,87.91,43.601,13.482,0.99592,-0.042964,-0.049502,0.062012
74813,3.309e+07,-5.35,-5.32,7.35,87.91,43.601,13.482,0.99592,-0.043584,-0.049278,0.06176
74858,3.31e+07,-5.37,-5.29,7.31,87.91,43.601,13.482,0.99594,-0.043814,-0.049041,0.061433
74904,3.311e+07,-5.4,-5.25,7.27,87.91,43.601,13.482,0.99597,-0.044098,-0.048673,0.0611
74953,3.3121e+07,-5.39,-5.19,7.26,87.52,43.601,13.482,0.996,-0.044079,-0.048124,0.060985
74999,3.3132e+07,-5.41,-5.11,7.23,87.52,43.601,13.482,0.99604,-0.044244,-0.047477,0.060757
75044,3.3142e+07,-5.51,-5.05,7.2,87.52,43.601,13.482,0.99604,-0.045174,-0.04701,0.060521
75088,3.3153e+07,-5.56,-5.05,7.18,87.52,43.601,13.482,0.99602,-0.045666,-0.047043,0.060306
75130,3.3164e+07,-5.56,-5.11,7.16,87.52,43.601,13.482,0.99602,-0.045591,-0.047539,0.060077
75174,3.3174e+07,-5.55,-5.11,7.14,87.52,43.601,13.482,0.99603,-0.045531,-0.047523,0.059926
75219,3.3184e+07,-5.53,-5.2,7.09,87.52,43.601,13.482,0.99603,-0.0453,-0.048259,0.059518
75266,3.3194e+07,-5.53,-5.28,7.08,87.52,43.601,13.482,0.996,-0.045311,-0.048933,0.059399
75308,3.3205e+07,-5.5,-5.42,7.07,87.52,43.601,13.482,0.99597,-0.044957,-0.050127,0.059228
75353,3.3216e+07,-5.37,-5.56,7.02,87.52,43.601,13.482,0.99599,-0.043791,-0.051319,0.058815
75401,3.3226e+07,-5.31,-5.69,7,87.3,43.601,13.482,0.99598,-0.04316,-0.052335,0.058545
75446,3.3236e+07,-5.2,-5.82,6.97,87.3,43.601,13.482,0.99597,-0.042154,-0.053425,0.058345
75491,3.3246e+07,-5.09,-6.03,6.92,87.3,43.601,13.482,0.99595,-0.041153,-0.055152,0.057846
75536,3.3256e+07,-4.97,-6.16,6.91,87.3,43.601,13.482,0.99594,-0.039999,-0.056257,0.057723
75581,3.3266e+07,-4.79,-6.32,6.87,87.3,43.601,13.482,0.99595,-0.038372,-0.057543,0.057458
75623,3.3279e+07,-4.59,-6.54,6.84,87.3,43.601,13.482,0.99593,-0.036564,-0.059359,0.057205
75665,3.3291e+07,-4.39,-6.71,6.81,87.3,43.601,13.482,0.99593,-0.03469,-0.060689,0.056978
75710,3.3301e+07,-4.21,-6.88,6.78,87.3,43.601,13.482,0.99591,-0.033105,-0.062034,0.056764
75755,3.3311e+07,-4,-7.02,6.71,87.3,43.601,13.482,0.99593,-0.031181,-0.063192,0.05625
75800,3.3321e+07,-3.8,-7.22,6.7,87.3,43.601,13.482,0.99588,-0.029429,-0.064781,0.056143
75852,3.3331e+07,-3.63,-7.39,6.65,87.38,43.601,13.482,0.99586,-0.02784,-0.0662,0.055812
75898,3.3342e+07,-3.48,-7.49,6.62,87.38,43.601,13.482,0.99585,-0.026544,-0.066976,0.05556
75943,3.3353e+07,-3.29,-7.6,6.59,87.38,43.601,13.482,0.99585,-0.024849,-0.067814,0.055411
75987,3.3363e+07,-3.22,-7.75,6.56,87.38,43.601,13.482,0.99579,-0.024179,-0.069059,0.055155
76033,3.3382e+07,-3.01,-7.99,6.51,87.38,43.601,13.482,0.99572,-0.022266,-0.071052,0.054787
76079,3.3392e+07,-2.86,-8.04,6.49,87.38,43.601,13.482,0.99573,-0.02092,-0.071387,0.054653
76124,3.3403e+07,-2.85,-8.14,6.47,87.38,43.601,13.482,0.99568,-0.020788,-0.072318,0.054455
76169,3.3413e+07,-2.78,-8.2,6.46,87.38,43.601,13.482,0.99566,-0.020196,-0.072757,0.054423
76213,3.3423e+07,-2.7,-8.24,6.44,87.38,43.601,13.482,0.99566,-0.019435,-0.073041,0.054304
76261,3.3433e+07,-2.68,-8.27,6.42,87.38,43.601,13.482,0.99565,-0.019238,-0.073324,0.054149
76307,3.3443e+07,-2.66,-8.3,6.44,87.11,43.601,13.482,0.99562,-0.019083,-0.073609,0.054303
76352,3.3454e+07,-2.58,-8.31,6.44,87.11,43.601,13.482,0.99564,-0.018378,-0.073625,0.054323
76397,3.3464e+07,-2.49,-8.24,6.42,87.11,43.601,13.482,0.9957,-0.017684,-0.07301,0.054228
76442,3.3474e+07,-2.5,-8.2,6.45,87.11,43.601,13.482,0.99571,-0.017768,-0.07263,0.054519
76484,3.3486e+07,-2.43,-8.15,6.47,87.11,43.601,13.482,0.99575,-0.017152,-0.072133,0.0547
76528,3.35e+07,-2.37,-8.11,6.47,87.11,43.601,13.482,0.99577,-0.016654,-0.071825,0.054815
76576,3.3513e+07,-2.29,-8.09,6.52,87.11,43.601,13.482,0.99577,-0.015881,-0.071603,0.055284
76621,3.3524e+07,-2.25,-8.11,6.54,87.11,43.601,13.482,0.99576,-0.015571,-0.071726,0.055453
76669,3.3534e+07,-2.21,-8.09,6.56,87.11,43.601,13.482,0.99576,-0.015233,-0.071557,0.05569
76718,3.3544e+07,-2.15,-8.03,6.6,87.17,43.601,13.482,0.99579,-0.01465,-0.071054,0.05603
76763,3.3554e+07,-2.09,-8.02,6.61,87.17,43.601,13.482,0.9958,-0.014133,-0.070865,0.056209
76807,3.3565e+07,-2.09,-7.98,6.66,87.17,43.601,13.482,0.9958,-0.014163,-0.070533,0.056632
76855,3.3577e+07,-1.99,-7.87,6.7,87.17,43.601,13.482,0.99585,-0.013348,-0.069579,0.057102
76903,3.3595e+07,-1.93,-7.82,6.79,87.17,43.601,13.482,0.99585,-0.012775,-0.06909,0.057854
76948,3.3609e+07,-1.86,-7.71,6.84,87.17,43.601,13.482,0.99589,-0.012188,-0.068153,0.058429
76992,3.3619e+07,-1.83,-7.62,6.89,87.17,43.601,13.482,0.99592,-0.011972,-0.067361,0.058865
77038,3.3629e+07,-1.85,-7.58,6.95,87.17,43.601,13.482,0.99591,-0.012116,-0.067004,0.059391
77084,3.3639e+07,-1.84,-7.5,7.01,87.17,43.601,13.482,0.99593,-0.011981,-0.066322,0.059926
77133,3.3649e+07,-1.8,-7.42,7.07,87.37,43.601,13.482,0.99595,-0.0117,-0.065551,0.060486
77178,3.366e+07,-1.78,-7.38,7.13,87.37,43.601,13.482,0.99594,-0.0115,-0.065266,0.060982
77222,3.367e+07,-1.79,-7.28,7.19,87.37,43.601,13.482,0.99596,-0.011591,-0.064352,0.061567
77267,3.368e+07,-1.79,-7.16,7.25,87.37,43.601,13.482,0.99599,-0.01166,-0.063319,0.062116
77312,3.369e+07,-1.81,-7.1,7.33,87.37,43.601,13.482,0.99598,-0.011778,-0.062822,0.062822
77357,3.37e+07,-1.75,-7,7.39,87.37,43.601,13.482,0.996,-0.011345,-0.061945,0.063322
77398,3.3712e+07,-1.76,-6.92,7.45,87.37,43.601,13.482,0.99601,-0.011442,-0.061299,0.063892
77439,3.3724e+07,-1.8,-6.85,7.52,87.37,43.601,13.482,0.99601,-0.011737,-0.060638,0.064456
77483,3.3734e+07,-1.78,-6.73,7.58,87.37,43.601,13.482,0.99603,-0.011662,-0.059658,0.065058
77531,3.3744e+07,-1.76,-6.66,7.59,87.37,43.601,13.482,0.99606,-0.011525,-0.059005,0.065161
77579,3.3754e+07,-1.74,-6.6,7.67,87.11,43.601,13.482,0.99605,-0.011287,-0.058451,0.06587
77625,3.3764e+07,-1.76,-6.51,7.72,87.11,43.601,13.482,0.99606,-0.011475,-0.057707,0.06629
77669,3.3774e+07,-1.76,-6.44,7.78,87.11,43.601,13.482,0.99606,-0.011484,-0.057086,0.066825
77714,3.3785e+07,-1.77,-6.35,7.81,87.11,43.601,13.482,0.99608,-0.01162,-0.056372,0.067135
77761,3.3801e+07,-1.77,-6.2,7.9,87.11,43.601,13.482,0.9961,-0.011708,-0.055065,0.06793
77806,3.3815e+07,-1.85,-6.07,7.98,87.11,43.601,13.482,0.99611,-0.012443,-0.053971,0.068597
77850,3.3825e+07,-1.89,-6.01,8.01,87.11,43.601,13.482,0.99611,-0.012832,-0.053461,0.068812
77894,3.3835e+07,-1.95,-5.95,8.04,87.11,43.601,13.482,0.99612,-0.013332,-0.05298,0.069066
77940,3.3845e+07,-2.05,-5.91,8.08,87.11,43.601,13.482,0.9961,-0.014261,-0.052691,0.06936
77990,3.3855e+07,-2.2,-5.83,8.12,87.42,43.601,13.482,0.99609,-0.015539,-0.05211,0.069671
78035,3.3866e+07,-2.3,-5.79,8.13,87.42,43.601,13.482,0.99608,-0.016466,-0.051851,0.069738
78080,3.3875e+07,-2.44,-5.69,8.16,87.42,43.601,13.482,0.99609,-0.017736,-0.051026,0.069952
78126,3.3885e+07,-2.64,-5.55,8.2,87.42,43.601,13.482,0.99609,-0.019561,-0.049958,0.070219
78171,3.3899e+07,-2.98,-5.35,8.23,87.42,43.601,13.482,0.99608,-0.022586,-0.048447,0.070409
78215,3.3909e+07,-3.23,-5.15,8.25,87.42,43.601,13.482,0.9961,-0.024888,-0.046876,0.070524
78261,3.392e+07,-3.51,-4.92,8.28,87.42,43.601,13.482,0.9961,-0.02743,-0.045074,0.07071
78304,3.3931e+07,-3.91,-4.71,8.3,87.42,43.601,13.482,0.99606,-0.031039,-0.043455,0.070793
78348,3.3941e+07,-4.25,-4.46,8.3,87.42,43.601,13.482,0.99604,-0.034151,-0.041486,0.070832
78393,3.3952e+07,-4.58,-4.22,8.33,87.42,43.601,13.482,0.99599,-0.037198,-0.039676,0.071042
78441,3.3963e+07,-4.91,-4,8.35,87.1,43.601,13.482,0.99593,-0.040183,-0.037919,0.071171
78486,3.3973e+07,-5.37,-3.77,8.35,87.1,43.601,13.482,0.99582,-0.044323,-0.036247,0.071151
78531,3.3984e+07,-5.78,-3.55,8.37,87.1,43.601,13.482,0.9957,-0.048024,-0.034591,0.071247
78577,3.3994e+07,-6.13,-3.39,8.37,87.1,43.601,13.482,0.99559,-0.051167,-0.033415,0.071208
78622,3.4012e+07,-6.74,-3.1,8.41,87.1,43.601,13.482,0.99533,-0.056618,-0.031331,0.071575
78667,3.4023e+07,-7.07,-2.92,8.41,87.1,43.601,13.482,0.9952,-0.059676,-0.029972,0.071545
78711,3.4033e+07,-7.47,-2.79,8.43,87.1,43.601,13.482,0.995,-0.063184,-0.029092,0.071698
78756,3.4043e+07,-7.7,-2.76,8.44,87.1,43.601,13.482,0.99487,-0.065234,-0.028997,0.07171
78800,3.4053e+07,-7.96,-2.74,8.47,87.1,43.601,13.482,0.99471,-0.067433,-0.028965,0.071924
78848,3.4064e+07,-8.17,-2.71,8.49,87.1,43.601,13.482,0.99457,-0.069355,-0.02882,0.072089
78896,3.4074e+07,-8.37,-2.74,8.49,87.13,43.601,13.482,0.99444,-0.071059,-0.029205,0.072048
78940,3.4084e+07,-8.65,-2.72,8.52,87.13,43.601,13.482,0.99424,-0.073501,-0.029285,0.072239
78985,3.4095e+07,-8.84,-2.71,8.55,87.13,43.601,13.482,0.99411,-0.075065,-0.029343,0.072423
79029,3.4109e+07,-9.12,-2.74,8.56,87.13,43.601,13.482,0.99391,-0.077528,-0.029781,0.072477
79074,3.4123e+07,-9.34,-2.82,8.58,87.13,43.601,13.482,0.99373,-0.079405,-0.030561,0.072503
79118,3.4133e+07,-9.53,-2.81,8.58,87.13,43.601,13.482,0.9936,-0.081059,-0.030615,0.072424
79165,3.4144e+07,-9.74,-2.81,8.59,87.13,43.601,13.482,0.99345,-0.082849,-0.030743,0.072472
79210,3.4154e+07,-9.95,-2.81,8.6,87.13,43.601,13.482,0.99329,-0.084636,-0.03088,0.072482
79254,3.4164e+07,-10.13,-2.81,8.59,87.13,43.601,13.482,0.99316,-0.086195,-0.031059,0.072358
79305,3.4174e+07,-10.28,-2.76,8.56,86.83,43.601,13.482,0.99307,-0.087585,-0.030622,0.072141
79350,3.4184e+07,-10.46,-2.69,8.57,86.83,43.601,13.482,0.99294,-0.089135,-0.03019,0.072237
79394,3.4195e+07,-10.67,-2.62,8.55,86.83,43.601,13.482,0.9928,-0.091014,-0.029712,0.07202
79439,3.4205e+07,-10.82,-2.59,8.53,86.83,43.601,13.482,0.99269,-0.092384,-0.029484,0.071857
79481,3.4216e+07,-10.99,-2.47,8.49,86.83,43.601,13.482,0.99259,-0.093905,-0.028579,0.071581
79523,3.4229e+07,-11.21,-2.39,8.47,86.83,43.601,13.482,0.99244,-0.095866,-0.027994,0.071384
79568,3.4239e+07,-11.35,-2.28,8.43,86.83,43.601,13.482,0.99236,-0.097159,-0.027087,0.071099
79613,3.4249e+07,-11.53,-2.15,8.39,86.83,43.601,13.482,0.99224,-0.098806,-0.025985,0.070839
79658,3.426e+07,-11.65,-2,8.35,86.83,43.601,13.482,0.99217,-0.099986,-0.024791,0.070617
79703,3.427e+07,-11.79,-1.91,8.3,86.83,43.601,13.482,0.99209,-0.10129,-0.023999,0.070221
79752,3.428e+07,-11.92,-1.84,8.28,86.52,43.601,13.482,0.99199,-0.10243,-0.023483,0.070074
79797,3.429e+07,-12,-1.72,8.22,86.52,43.601,13.482,0.99196,-0.10324,-0.022439,0.069673
79842,3.43e+07,-12.02,-1.61,8.15,86.52,43.601,13.482,0.99199,-0.1035,-0.021468,0.069173
79888,3.431e+07,-12.12,-1.53,8.12,86.52,43.601,13.482,0.99192,-0.10439,-0.020801,0.06898
79932,3.432e+07,-12.14,-1.41,8.06,86.52,43.601,13.482,0.99195,-0.10463,-0.019654,0.068541
79975,3.4332e+07,-12.23,-1.26,8.03,86.52,43.601,13.482,0.99189,-0.10557,-0.018433,0.068379
80017,3.4344e+07,-12.2,-1.06,7.95,86.52,43.601,13.482,0.99197,-0.10537,-0.016557,0.06789
80061,3.4355e+07,-12.15,-0.92,7.91,86.52,43.601,13.482,0.99204,-0.10506,-0.01532,0.067675
80106,3.4365e+07,-12.13,-0.79,7.84,86.52,43.601,13.482,0.9921,-0.10495,-0.014151,0.067185
80150,3.4375e+07,-12.07,-0.67,7.81,86.52,43.601,13.482,0.99217,-0.10453,-0.01306,0.067093
80203,3.4385e+07,-11.96,-0.54,7.76,87.25,43.601,13.482,0.9923,-0.10364,-0.011827,0.066798
80250,3.4395e+07,-11.87,-0.39,7.72,87.25,43.601,13.482,0.9924,-0.10297,-0.010358,0.066542
80294,3.4405e+07,-11.77,-0.24,7.67,87.25,43.601,13.482,0.99252,-0.10216,-0.0090148,0.066253
80339,3.4415e+07,-11.62,-0.1,7.62,87.25,43.601,13.482,0.99267,-0.10096,-0.0076199,0.06597
80383,3.4425e+07,-11.41,0.03,7.54,87.25,43.601,13.482,0.99289,-0.099221,-0.0062241,0.06545
80425,3.4437e+07,-11.12,0.18,7.5,87.25,43.601,13.482,0.99315,-0.096828,-0.0047524,0.065182
80466,3.4449e+07,-10.86,0.34,7.47,87.25,43.601,13.482,0.99337,-0.094682,-0.0031933,0.06507
80513,3.4459e+07,-10.62,0.44,7.41,87.25,43.601,13.482,0.9936,-0.092604,-0.0021674,0.064705
80557,3.447e+07,-10.35,0.53,7.38,87.25,43.601,13.482,0.99382,-0.090387,-0.0011948,0.064481
80602,3.448e+07,-10.01,0.61,7.31,87.25,43.601,13.482,0.99412,-0.087406,-0.00028251,0.063981
80650,3.449e+07,-9.69,0.71,7.29,88.11,43.601,13.482,0.99435,-0.084742,0.00082042,0.063874
80695,3.45e+07,-9.34,0.78,7.26,88.11,43.601,13.482,0.99462,-0.081685,0.0016456,0.063658
80739,3.451e+07,-8.99,0.85,7.23,88.11,43.601,13.482,0.99487,-0.078757,0.0024369,0.06337
80786,3.452e+07,-8.63,0.92,7.2,88.11,43.601,13.482,0.99513,-0.075644,0.0033303,0.063163
80824,3.4533e+07,-8.18,1.02,7.16,88.11,43.601,13.482,0.99543,-0.071787,0.0044274,0.062898
80870,3.4544e+07,-7.8,1.14,7.14,88.11,43.601,13.482,0.99566,-0.06857,0.0056937,0.062736
80915,3.4554e+07,-7.43,1.23,7.11,88.11,43.601,13.482,0.99588,-0.06535,0.0067363,0.062522
