LineNo,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4
1.6646e+05,5.5101e+07,0,11.075,0.81064,337.6,7.1179,10.875,13.744,25.936,1.9452e-05,0.010798,0.90528,0.083883,1.9452e-05
1.6651e+05,5.5111e+07,0,11.062,0.81069,337.59,7.1052,10.862,13.731,25.924,1.9452e-05,0.010798,0.90528,0.083883,1.9452e-05
1.6655e+05,5.5121e+07,0,11.066,0.81073,337.59,7.1088,10.866,13.735,25.927,1.9452e-05,0.010798,0.90528,0.083883,1.9452e-05
1.666e+05,5.5132e+07,0,11.066,0.81073,337.59,7.1088,10.866,13.735,25.927,1.9452e-05,0.010798,0.90528,0.083883,1.9452e-05
1.6665e+05,5.5142e+07,0,11.052,0.81079,338.41,7.1431,10.788,13.567,25.397,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6669e+05,5.5153e+07,0,10.983,0.79801,338.41,7.1464,10.792,13.57,25.399,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6674e+05,5.5163e+07,0,10.984,0.79807,338.41,7.1476,10.793,13.571,25.4,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6678e+05,5.5174e+07,0,10.984,0.79807,338.41,7.1476,10.793,13.571,25.4,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6683e+05,5.5184e+07,0,10.951,0.79812,338.38,7.1144,10.76,13.538,25.367,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6688e+05,5.5198e+07,0,10.996,0.7982,338.43,7.1598,10.805,13.583,25.412,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6692e+05,5.5209e+07,0,10.97,0.79824,338.4,7.1334,10.779,13.557,25.386,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6696e+05,5.522e+07,0,10.973,0.7983,338.4,7.136,10.781,13.56,25.389,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6701e+05,5.523e+07,0,10.966,0.79836,338.4,7.1298,10.775,13.553,25.382,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6705e+05,5.5241e+07,0,10.992,0.79846,338.42,7.1556,10.801,13.579,25.408,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.671e+05,5.5252e+07,0,10.992,0.79846,338.42,7.1556,10.801,13.579,25.408,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6714e+05,5.5262e+07,0,10.956,0.79854,338.39,7.1191,10.764,13.543,25.372,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6719e+05,5.5272e+07,0,10.953,0.7986,338.38,7.1162,10.761,13.54,25.369,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6723e+05,5.5282e+07,0,10.974,0.79866,338.4,7.1377,10.783,13.561,25.39,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6728e+05,5.5292e+07,0,10.974,0.79866,338.4,7.1377,10.783,13.561,25.39,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6732e+05,5.5305e+07,0,10.938,0.79874,338.37,7.1018,10.747,13.525,25.354,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6736e+05,5.5316e+07,0,10.915,0.79879,338.34,7.0782,10.723,13.502,25.331,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6741e+05,5.5326e+07,0,10.921,0.79884,338.35,7.0849,10.73,13.508,25.337,1.9319e-05,0.010816,0.90598,0.083167,1.9319e-05
1.6745e+05,5.5337e+07,0,10.894,0.79892,339.37,7.3371,10.868,13.555,25.004,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.675e+05,5.5347e+07,0,11.043,0.7875,339.36,7.3246,10.856,13.542,24.991,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6755e+05,5.5358e+07,0,11.043,0.7875,339.36,7.3246,10.856,13.542,24.991,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6759e+05,5.5367e+07,0,11.006,0.78757,339.32,7.2869,10.818,13.505,24.953,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6764e+05,5.5378e+07,0,10.989,0.78763,339.3,7.2698,10.801,13.488,24.936,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6768e+05,5.5388e+07,0,10.964,0.78771,339.28,7.2447,10.776,13.462,24.91,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6772e+05,5.54e+07,0,10.943,0.78777,339.26,7.2238,10.755,13.441,24.889,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6777e+05,5.5415e+07,0,10.926,0.78783,339.24,7.2069,10.738,13.425,24.872,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6781e+05,5.5425e+07,0,10.912,0.78787,339.23,7.1934,10.724,13.411,24.859,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6786e+05,5.5435e+07,0,10.882,0.78796,339.2,7.1631,10.694,13.381,24.828,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.679e+05,5.5445e+07,0,10.86,0.78802,339.17,7.1409,10.672,13.358,24.806,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6795e+05,5.5455e+07,0,10.818,0.78808,339.13,7.0987,10.63,13.316,24.764,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.68e+05,5.5466e+07,0,10.804,0.78813,339.12,7.0852,10.616,13.303,24.75,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6804e+05,5.5476e+07,0,10.804,0.78813,339.12,7.0852,10.616,13.303,24.75,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6809e+05,5.5486e+07,0,10.777,0.78817,339.09,7.0585,10.589,13.276,24.723,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6813e+05,5.5496e+07,0,10.749,0.78823,339.06,7.0305,10.562,13.248,24.695,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6817e+05,5.5509e+07,0,10.715,0.78828,339.03,6.9957,10.527,13.213,24.66,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6822e+05,5.552e+07,0,10.662,0.78833,338.98,6.9432,10.474,13.161,24.608,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6826e+05,5.553e+07,0,10.648,0.78837,338.96,6.9294,10.46,13.147,24.594,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6831e+05,5.554e+07,0,10.603,0.78843,338.92,6.8845,10.415,13.102,24.549,1.9904e-05,0.010563,0.90543,0.083966,1.9904e-05
1.6835e+05,5.5551e+07,0,10.572,0.78849,339.82,7.171,10.608,13.22,24.352,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.684e+05,5.5562e+07,0,10.767,0.77813,339.8,7.143,10.58,13.192,24.324,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6845e+05,5.5573e+07,0,10.767,0.77813,339.8,7.143,10.58,13.192,24.324,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6849e+05,5.5583e+07,0,10.749,0.77819,339.78,7.1249,10.562,13.174,24.306,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6854e+05,5.5593e+07,0,10.681,0.77825,339.71,7.057,10.494,13.106,24.238,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6858e+05,5.5604e+07,0,10.655,0.7783,339.69,7.031,10.468,13.08,24.212,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6862e+05,5.5618e+07,0,10.65,0.77835,339.68,7.0258,10.463,13.075,24.206,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6867e+05,5.5628e+07,0,10.639,0.77839,339.67,7.0152,10.452,13.064,24.196,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6871e+05,5.5639e+07,0,10.605,0.77847,339.63,6.9806,10.418,13.029,24.161,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6876e+05,5.565e+07,0,10.603,0.77852,339.63,6.979,10.416,13.028,24.159,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.688e+05,5.566e+07,0,10.572,0.77856,339.6,6.9476,10.385,12.996,24.128,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6885e+05,5.5671e+07,0,10.572,0.77856,339.6,6.9476,10.385,12.996,24.128,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6889e+05,5.5681e+07,0,10.555,0.77862,339.59,6.931,10.368,12.98,24.111,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6894e+05,5.5691e+07,0,10.543,0.77871,339.57,6.9194,10.357,12.968,24.1,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6899e+05,5.5701e+07,0,10.531,0.77875,339.56,6.9069,10.344,12.956,24.087,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6903e+05,5.5718e+07,0,10.507,0.77881,339.54,6.8832,10.32,12.932,24.063,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6908e+05,5.5729e+07,0,10.476,0.77886,339.51,6.8524,10.29,12.901,24.032,1.9992e-05,0.010261,0.90453,0.08517,2.0148e-05
1.6912e+05,5.574e+07,0,10.472,0.77891,340.33,7.1144,10.467,13.012,23.862,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6917e+05,5.575e+07,0,10.643,0.76985,340.32,7.1042,10.457,13.002,23.852,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6921e+05,5.576e+07,0,10.645,0.7699,340.33,7.1066,10.46,13.004,23.854,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6926e+05,5.5771e+07,0,10.645,0.7699,340.33,7.1066,10.46,13.004,23.854,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6931e+05,5.5781e+07,0,10.625,0.76996,340.31,7.0865,10.44,12.984,23.834,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6935e+05,5.5791e+07,0,10.628,0.77002,340.31,7.0899,10.443,12.988,23.838,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.694e+05,5.5801e+07,0,10.617,0.77008,340.3,7.0788,10.432,12.977,23.826,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6944e+05,5.5811e+07,0,10.591,0.77014,340.27,7.0522,10.405,12.95,23.8,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6948e+05,5.5824e+07,0,10.571,0.77019,340.25,7.0329,10.386,12.931,23.78,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6952e+05,5.5835e+07,0,10.55,0.77024,340.23,7.0114,10.364,12.909,23.759,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6957e+05,5.5845e+07,0,10.526,0.7703,340.21,6.9876,10.341,12.885,23.735,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6961e+05,5.5855e+07,0,10.523,0.77036,340.2,6.9849,10.338,12.883,23.732,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6966e+05,5.5865e+07,0,10.523,0.77036,340.2,6.9849,10.338,12.883,23.732,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.697e+05,5.5875e+07,0,10.523,0.77042,340.2,6.9849,10.338,12.883,23.732,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6975e+05,5.5885e+07,0,10.49,0.77047,340.17,6.9514,10.304,12.849,23.699,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.698e+05,5.5896e+07,0,10.483,0.77052,340.16,6.9446,10.298,12.842,23.692,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6984e+05,5.5906e+07,0,10.483,0.77052,340.16,6.9446,10.298,12.842,23.692,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6988e+05,5.5916e+07,0,10.474,0.77058,340.15,6.9356,10.289,12.833,23.683,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6993e+05,5.5928e+07,0,10.458,0.77063,340.14,6.9193,10.272,12.817,23.666,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.6997e+05,5.5938e+07,0,10.457,0.77068,340.14,6.9191,10.272,12.817,23.666,1.9826e-05,0.010018,0.90379,0.086148,2.0228e-05
1.7002e+05,5.5948e+07,0,10.445,0.77074,340.82,6.9846,10.251,12.727,23.296,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7006e+05,5.5958e+07,0,10.445,0.77074,340.82,6.9846,10.251,12.727,23.296,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.701e+05,5.597e+07,0,10.455,0.76281,340.84,7.0085,10.275,12.751,23.319,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7015e+05,5.598e+07,0,10.429,0.76289,340.81,6.9821,10.249,12.724,23.292,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.702e+05,5.599e+07,0,10.463,0.76297,340.85,7.0165,10.283,12.759,23.327,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7024e+05,5.6e+07,0,10.481,0.76303,340.87,7.0345,10.301,12.777,23.345,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7029e+05,5.601e+07,0,10.46,0.7631,340.85,7.0134,10.28,12.756,23.324,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7033e+05,5.6021e+07,0,10.46,0.7631,340.85,7.0134,10.28,12.756,23.324,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7037e+05,5.6032e+07,0,10.487,0.76315,340.87,7.0411,10.308,12.783,23.351,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7042e+05,5.6042e+07,0,10.493,0.7632,340.88,7.047,10.314,12.789,23.357,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7046e+05,5.6054e+07,0,10.484,0.76326,340.87,7.0374,10.304,12.78,23.348,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.705e+05,5.6064e+07,0,10.477,0.76334,340.86,7.0306,10.297,12.773,23.341,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7055e+05,5.6074e+07,0,10.48,0.7634,340.87,7.0341,10.301,12.776,23.344,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7059e+05,5.6084e+07,0,10.48,0.7634,340.87,7.0341,10.301,12.776,23.344,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7064e+05,5.6094e+07,0,10.452,0.76345,340.84,7.0058,10.272,12.748,23.316,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7069e+05,5.6104e+07,0,10.398,0.76351,340.78,6.9519,10.219,12.694,23.262,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7073e+05,5.6114e+07,0,10.384,0.76358,340.77,6.9377,10.204,12.68,23.248,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7078e+05,5.6124e+07,0,10.384,0.76358,340.77,6.9377,10.204,12.68,23.248,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7082e+05,5.6135e+07,0,10.386,0.76364,340.77,6.9392,10.206,12.682,23.249,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.7086e+05,5.6148e+07,0,10.324,0.76369,340.71,6.8777,10.144,12.62,23.187,2.048e-05,0.0099882,0.90404,0.085931,2.048e-05
1.709e+05,5.6157e+07,0,10.283,0.76377,341.2,6.9783,10.188,12.619,22.999,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7095e+05,5.6167e+07,0,10.354,0.75818,341.19,6.9661,10.176,12.607,22.987,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7099e+05,5.6178e+07,0,10.354,0.75818,341.19,6.9661,10.176,12.607,22.987,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7104e+05,5.6188e+07,0,10.301,0.75824,341.14,6.913,10.123,12.554,22.934,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7109e+05,5.6198e+07,0,10.293,0.75831,341.13,6.9049,10.115,12.545,22.926,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7113e+05,5.6208e+07,0,10.279,0.75836,341.11,6.8912,10.101,12.532,22.912,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7118e+05,5.6218e+07,0,10.279,0.75836,341.11,6.8912,10.101,12.532,22.912,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7122e+05,5.6228e+07,0,10.289,0.75845,341.12,6.9013,10.112,12.542,22.922,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7126e+05,5.6241e+07,0,10.314,0.75851,341.15,6.926,10.136,12.567,22.947,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7131e+05,5.6252e+07,0,10.361,0.75857,341.19,6.9733,10.184,12.614,22.994,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7135e+05,5.6262e+07,0,10.437,0.75863,341.27,7.0488,10.259,12.69,23.07,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.714e+05,5.6272e+07,0,10.437,0.75863,341.27,7.0488,10.259,12.69,23.07,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7144e+05,5.6282e+07,0,10.456,0.75869,341.29,7.0681,10.278,12.709,23.09,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7148e+05,5.6292e+07,0,10.563,0.75878,341.4,7.1746,10.385,12.816,23.197,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7154e+05,5.6302e+07,0,10.627,0.75884,341.46,7.2386,10.449,12.88,23.261,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7158e+05,5.6313e+07,0,10.627,0.75884,341.46,7.2386,10.449,12.88,23.261,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7163e+05,5.6323e+07,0,10.697,0.7589,341.53,7.3088,10.519,12.95,23.331,1.9877e-05,0.0098713,0.90373,0.086363,2.0253e-05
1.7167e+05,5.6333e+07,0,10.802,0.75899,342.09,7.5763,10.744,13.141,23.38,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7172e+05,5.6343e+07,0,11.004,0.75476,342.17,7.6594,10.827,13.224,23.463,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7176e+05,5.6355e+07,0,11.099,0.75481,342.27,7.7542,10.922,13.319,23.558,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.718e+05,5.6366e+07,0,11.233,0.75493,342.4,7.8879,11.055,13.453,23.693,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7184e+05,5.6376e+07,0,11.233,0.75493,342.4,7.8879,11.055,13.453,23.693,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7189e+05,5.6386e+07,0,11.317,0.75499,342.49,7.9719,11.139,13.537,23.777,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7193e+05,5.6397e+07,0,11.46,0.75508,342.63,8.1153,11.282,13.68,23.921,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7198e+05,5.6407e+07,0,11.548,0.75513,342.72,8.2033,11.37,13.768,24.009,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7203e+05,5.6418e+07,0,11.548,0.75513,342.72,8.2033,11.37,13.768,24.009,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7207e+05,5.6428e+07,0,11.666,0.7552,342.84,8.3213,11.488,13.887,24.127,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7212e+05,5.6438e+07,0,11.74,0.75526,342.91,8.395,11.562,13.96,24.201,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7216e+05,5.6454e+07,0,11.831,0.75532,343,8.4862,11.653,14.052,24.293,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.722e+05,5.6465e+07,0,11.914,0.75536,343.08,8.5693,11.736,14.135,24.376,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7225e+05,5.6475e+07,0,11.988,0.75543,343.16,8.643,11.81,14.209,24.45,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7229e+05,5.6485e+07,0,11.988,0.75543,343.16,8.643,11.81,14.209,24.45,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7234e+05,5.6495e+07,0,12.074,0.75552,343.24,8.729,11.896,14.295,24.536,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7239e+05,5.6505e+07,0,12.127,0.7556,343.3,8.7821,11.949,14.348,24.59,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7243e+05,5.6515e+07,0,12.197,0.75565,343.37,8.8522,12.019,14.418,24.66,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7248e+05,5.6525e+07,0,12.259,0.75573,343.43,8.9141,12.081,14.48,24.722,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7252e+05,5.6536e+07,0,12.259,0.75573,343.43,8.9141,12.081,14.48,24.722,1.9925e-05,0.0097263,0.90319,0.087047,2.0528e-05
1.7257e+05,5.6546e+07,0,12.309,0.7558,343.81,9.0691,12.203,14.576,24.71,1.9873e-05,0.0096381,0.90288,0.087445,2.0579e-05
1.7261e+05,5.6558e+07,0,12.385,0.75268,344.05,9.1488,12.26,14.615,24.676,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7265e+05,5.6568e+07,0,12.494,0.75056,344.11,9.2056,12.317,14.672,24.733,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.727e+05,5.6579e+07,0,12.507,0.75062,344.12,9.2187,12.33,14.685,24.746,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7274e+05,5.6589e+07,0,12.511,0.75074,344.12,9.2224,12.334,14.689,24.75,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7278e+05,5.66e+07,0,12.551,0.7508,344.16,9.2631,12.375,14.73,24.791,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7283e+05,5.661e+07,0,12.551,0.7508,344.16,9.2631,12.375,14.73,24.791,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7288e+05,5.6621e+07,0,12.571,0.75085,344.18,9.2825,12.394,14.749,24.81,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7292e+05,5.6631e+07,0,12.587,0.75092,344.2,9.2985,12.41,14.765,24.826,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7297e+05,5.6641e+07,0,12.574,0.75099,344.19,9.2854,12.397,14.752,24.813,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7301e+05,5.6651e+07,0,12.574,0.75099,344.19,9.2854,12.397,14.752,24.813,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7305e+05,5.6663e+07,0,12.596,0.75105,344.21,9.3076,12.419,14.774,24.835,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.731e+05,5.6677e+07,0,12.564,0.75118,344.18,9.2756,12.387,14.742,24.803,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7315e+05,5.6688e+07,0,12.61,0.75123,344.22,9.3218,12.434,14.788,24.85,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7319e+05,5.6698e+07,0,12.61,0.75123,344.22,9.3218,12.434,14.788,24.85,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7324e+05,5.6708e+07,0,12.575,0.75128,344.19,9.2871,12.399,14.754,24.815,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7329e+05,5.6718e+07,0,12.596,0.75134,344.21,9.3082,12.42,14.775,24.836,1.9069e-05,0.0095757,0.90265,0.087735,2.0641e-05
1.7333e+05,5.6728e+07,0,12.545,0.75143,344.34,9.3559,12.455,14.799,24.816,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7338e+05,5.6739e+07,0,12.545,0.75143,344.34,9.3559,12.455,14.799,24.816,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7342e+05,5.6749e+07,0,12.649,0.75012,344.36,9.373,12.472,14.816,24.833,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7347e+05,5.6759e+07,0,12.63,0.75019,344.34,9.3536,12.452,14.797,24.814,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7351e+05,5.677e+07,0,12.601,0.75023,344.31,9.3254,12.424,14.768,24.785,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7355e+05,5.6781e+07,0,12.625,0.75029,344.33,9.3494,12.448,14.792,24.809,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7359e+05,5.6792e+07,0,12.574,0.75034,344.28,9.2983,12.397,14.741,24.758,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7364e+05,5.6802e+07,0,12.58,0.7504,344.29,9.3041,12.403,14.747,24.764,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7368e+05,5.6812e+07,0,12.58,0.7504,344.29,9.3041,12.403,14.747,24.764,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7373e+05,5.6822e+07,0,12.532,0.75045,344.24,9.2566,12.355,14.699,24.716,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7378e+05,5.6833e+07,0,12.501,0.75055,344.21,9.2256,12.324,14.668,24.684,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7382e+05,5.6843e+07,0,12.518,0.7506,344.23,9.2427,12.341,14.685,24.702,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7387e+05,5.6853e+07,0,12.466,0.75067,344.17,9.1898,12.288,14.632,24.648,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7391e+05,5.6863e+07,0,12.466,0.75067,344.17,9.1898,12.288,14.632,24.648,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7395e+05,5.6879e+07,0,12.402,0.75079,344.11,9.1264,12.225,14.569,24.585,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.74e+05,5.6889e+07,0,12.379,0.75083,344.09,9.1035,12.202,14.546,24.562,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7404e+05,5.6899e+07,0,12.379,0.75083,344.09,9.1035,12.202,14.546,24.562,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7409e+05,5.6909e+07,0,12.343,0.7509,344.05,9.0675,12.166,14.51,24.526,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7413e+05,5.6919e+07,0,12.318,0.75096,344.03,9.0418,12.14,14.484,24.5,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7418e+05,5.6929e+07,0,12.278,0.75103,343.99,9.0025,12.101,14.445,24.46,1.9445e-05,0.009483,0.9022,0.088272,2.1141e-05
1.7423e+05,5.6939e+07,0,12.293,0.75108,344.16,9.1247,12.214,14.55,24.534,2.0102e-05,0.009382,0.90169,0.08889,2.1817e-05
1.7427e+05,5.6949e+07,0,12.293,0.75108,344.16,9.1247,12.214,14.55,24.534,2.0102e-05,0.009382,0.90169,0.08889,2.1817e-05
1.7432e+05,5.6959e+07,0,12.327,0.75017,344.1,9.0591,12.148,14.485,24.468,2.0102e-05,0.009382,0.90169,0.08889,2.1817e-05
