LineNo,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4
53710,2.8045e+07,1,20.28,2.1614,253.87,347.39,14.906,33.303,87.513,2.1566e-05,0.0033075,0.69843,0.29822,2.1566e-05
53755,2.8056e+07,1,20.213,2.1615,253.81,347.32,14.839,33.236,87.446,2.1566e-05,0.0033075,0.69843,0.29822,2.1566e-05
53800,2.8066e+07,1,20.213,2.1615,253.81,347.32,14.839,33.236,87.446,2.1566e-05,0.0033075,0.69843,0.29822,2.1566e-05
53844,2.8076e+07,1,20.158,2.1615,253.75,347.27,14.785,33.181,87.391,2.1566e-05,0.0033075,0.69843,0.29822,2.1566e-05
53885,2.8088e+07,1,20.133,2.1615,253.73,347.24,14.76,33.156,87.366,2.1566e-05,0.0033075,0.69843,0.29822,2.1566e-05
53927,2.81e+07,1,20.067,2.1615,253.66,347.18,14.693,33.09,87.3,2.1566e-05,0.0033075,0.69843,0.29822,2.1566e-05
53971,2.811e+07,1,20.033,2.1615,253.63,347.14,14.659,33.056,87.266,2.1566e-05,0.0033075,0.69843,0.29822,2.1566e-05
54017,2.8121e+07,1,19.96,2.1616,253.55,347.07,14.586,32.983,87.193,2.1566e-05,0.0033075,0.69843,0.29822,2.1566e-05
54063,2.8131e+07,1,19.913,2.1616,253.51,347.02,14.54,32.936,87.146,2.1566e-05,0.0033075,0.69843,0.29822,2.1566e-05
54109,2.8142e+07,1,19.836,2.1616,257.43,349.53,14.393,30.923,82.335,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54156,2.8153e+07,1,19.836,2.1616,257.43,349.53,14.393,30.923,82.335,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54203,2.8163e+07,1,18.828,2.0147,257.37,349.46,14.324,30.851,82.266,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54247,2.8173e+07,1,18.782,2.0147,257.32,349.41,14.278,30.805,82.219,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54292,2.8183e+07,1,18.782,2.0147,257.32,349.41,14.278,30.805,82.219,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54337,2.8193e+07,1,18.718,2.0147,257.26,349.35,14.215,30.741,82.156,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54376,2.8207e+07,1,18.663,2.0147,257.2,349.29,14.159,30.686,82.1,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54420,2.8218e+07,1,18.586,2.0147,257.12,349.22,14.083,30.609,82.023,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54466,2.8228e+07,1,18.532,2.0148,257.07,349.16,14.029,30.555,81.97,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54510,2.8239e+07,1,18.468,2.0148,257.01,349.1,13.964,30.49,81.905,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54555,2.825e+07,1,18.468,2.0148,257.01,349.1,13.964,30.49,81.905,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54603,2.826e+07,1,18.422,2.0148,256.96,349.05,13.919,30.445,81.86,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54649,2.827e+07,1,18.357,2.0148,256.9,348.99,13.854,30.379,81.794,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54694,2.828e+07,1,18.268,2.0148,256.81,348.9,13.765,30.29,81.705,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54738,2.829e+07,1,18.268,2.0148,256.81,348.9,13.765,30.29,81.705,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54783,2.8301e+07,1,18.21,2.0149,256.75,348.84,13.706,30.232,81.647,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54822,2.8314e+07,1,18.144,2.0149,256.68,348.78,13.641,30.166,81.581,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54869,2.8325e+07,1,18.144,2.0149,256.68,348.78,13.641,30.166,81.581,2.1021e-05,0.002772,0.71946,0.27772,2.1021e-05
54914,2.8336e+07,1,18.103,2.0149,259.28,350.15,13.408,28.907,78.62,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
54960,2.8347e+07,1,17.331,1.9133,259.2,350.07,13.327,28.825,78.54,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55004,2.8358e+07,1,17.297,1.9133,259.17,350.03,13.293,28.791,78.506,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55053,2.8368e+07,1,17.249,1.9133,259.12,349.99,13.246,28.743,78.458,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55098,2.8378e+07,1,17.229,1.9134,259.1,349.97,13.225,28.723,78.438,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55143,2.8388e+07,1,17.195,1.9134,259.07,349.93,13.192,28.689,78.405,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55187,2.8399e+07,1,17.195,1.9134,259.07,349.93,13.192,28.689,78.405,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55231,2.8409e+07,1,17.145,1.9134,259.02,349.88,13.142,28.639,78.355,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55272,2.8421e+07,1,17.107,1.9135,258.98,349.84,13.104,28.601,78.317,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55319,2.8433e+07,1,17.107,1.9135,258.98,349.84,13.104,28.601,78.317,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55361,2.8444e+07,1,17.048,1.9135,258.92,349.79,13.045,28.542,78.258,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55405,2.8454e+07,1,16.986,1.9135,258.86,349.72,12.983,28.479,78.196,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55452,2.8465e+07,1,16.952,1.9136,258.82,349.69,12.948,28.445,78.162,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55499,2.8475e+07,1,16.952,1.9136,258.82,349.69,12.948,28.445,78.162,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55545,2.8485e+07,1,16.914,1.9136,258.78,349.65,12.91,28.407,78.124,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55590,2.8495e+07,1,16.878,1.9136,258.75,349.62,12.874,28.371,78.088,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55635,2.8505e+07,1,16.878,1.9136,258.75,349.62,12.874,28.371,78.088,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55680,2.8519e+07,1,16.763,1.9136,258.63,349.5,12.76,28.256,77.974,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55724,2.853e+07,1,16.763,1.9136,258.63,349.5,12.76,28.256,77.974,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55768,2.8541e+07,1,16.669,1.9137,258.54,349.41,12.666,28.162,77.881,2.0852e-05,0.0024837,0.73444,0.26304,2.0852e-05
55813,2.8552e+07,1,16.639,1.9137,260.34,351,13.124,27.803,75.642,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
55858,2.8562e+07,1,16.639,1.9137,260.34,351,13.124,27.803,75.642,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
55904,2.8572e+07,1,16.855,1.837,260.24,350.91,13.032,27.71,75.55,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
55952,2.8582e+07,1,16.855,1.837,260.24,350.91,13.032,27.71,75.55,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
55997,2.8592e+07,1,16.792,1.837,260.18,350.85,12.969,27.647,75.488,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56042,2.8602e+07,1,16.755,1.837,260.15,350.81,12.931,27.609,75.451,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56087,2.8612e+07,1,16.755,1.837,260.15,350.81,12.931,27.609,75.451,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56132,2.8622e+07,1,16.68,1.837,260.07,350.74,12.857,27.535,75.377,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56177,2.8636e+07,1,16.604,1.8371,260,350.66,12.781,27.459,75.302,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56219,2.8648e+07,1,16.549,1.8371,259.94,350.61,12.726,27.403,75.247,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56263,2.8658e+07,1,16.522,1.8371,259.91,350.58,12.699,27.376,75.22,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56310,2.8668e+07,1,16.467,1.8371,259.86,350.52,12.644,27.321,75.166,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56355,2.8678e+07,1,16.467,1.8371,259.86,350.52,12.644,27.321,75.166,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56403,2.8689e+07,1,16.43,1.8372,259.82,350.49,12.607,27.283,75.129,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56448,2.8699e+07,1,16.392,1.8372,259.79,350.45,12.569,27.245,75.092,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56492,2.8709e+07,1,16.366,1.8373,259.76,350.42,12.544,27.22,75.066,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56538,2.872e+07,1,16.345,1.8373,259.74,350.4,12.522,27.198,75.046,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56585,2.8734e+07,1,16.307,1.8373,259.7,350.37,12.484,27.16,75.008,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56626,2.8746e+07,1,16.289,1.8373,259.68,350.35,12.467,27.142,74.991,2.0946e-05,0.0020195,0.73352,0.26441,2.0946e-05
56670,2.8756e+07,1,16.294,1.8374,260.53,350.87,12.493,26.847,74.103,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
56714,2.8766e+07,1,16.294,1.8374,260.53,350.87,12.493,26.847,74.103,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
56759,2.8776e+07,1,16.126,1.8034,260.46,350.8,12.426,26.779,74.037,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
56804,2.8786e+07,1,16.104,1.8035,260.44,350.78,12.403,26.756,74.015,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
56853,2.8796e+07,1,16.073,1.8035,260.41,350.75,12.372,26.725,73.985,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
56899,2.8806e+07,1,16.045,1.8035,260.38,350.72,12.344,26.697,73.957,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
56943,2.8817e+07,1,16.045,1.8035,260.38,350.72,12.344,26.697,73.957,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
56988,2.8827e+07,1,16.029,1.8035,260.37,350.7,12.328,26.681,73.942,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
57030,2.8844e+07,1,15.995,1.8035,260.33,350.67,12.295,26.647,73.908,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
57075,2.8854e+07,1,16.002,1.8036,260.34,350.68,12.301,26.654,73.915,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
57119,2.8864e+07,1,15.974,1.8036,260.31,350.65,12.273,26.625,73.887,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
57165,2.8874e+07,1,15.974,1.8036,260.31,350.65,12.273,26.625,73.887,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
57210,2.8884e+07,1,15.98,1.8036,260.32,350.66,12.279,26.632,73.894,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
57258,2.8894e+07,1,15.89,1.8081,260.17,350.55,12.147,26.664,73.85,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
57303,2.8905e+07,1,15.89,1.8081,260.17,350.55,12.147,26.664,73.85,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
57348,2.8915e+07,1,15.903,1.8081,260.18,350.57,12.16,26.677,73.863,2.0206e-05,0.0019006,0.7365,0.26156,2.0206e-05
57398,2.8925e+07,1,15.897,1.8081,259.87,350.61,12.346,26.881,73.935,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
57442,2.8935e+07,1,15.897,1.8081,259.87,350.61,12.346,26.881,73.935,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
57487,2.8945e+07,1,16.164,1.8043,259.87,350.61,12.347,26.882,73.936,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
57531,2.8956e+07,1,16.162,1.8044,259.87,350.61,12.344,26.88,73.933,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
57569,2.8969e+07,1,16.166,1.8044,259.87,350.62,12.348,26.884,73.937,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
57614,2.898e+07,1,16.168,1.8045,259.87,350.62,12.35,26.886,73.939,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
57660,2.899e+07,1,16.168,1.8045,259.87,350.62,12.35,26.886,73.939,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
57709,2.9001e+07,1,16.16,1.8045,259.87,350.61,12.342,26.878,73.931,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
57755,2.9011e+07,1,16.181,1.8045,259.89,350.63,12.363,26.899,73.951,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
57800,2.9021e+07,1,16.181,1.8046,259.89,350.63,12.363,26.899,73.952,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
57844,2.9031e+07,1,16.181,1.8046,259.89,350.63,12.363,26.899,73.952,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
57889,2.9042e+07,1,16.188,1.8046,259.89,350.64,12.37,26.906,73.959,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
57927,2.9055e+07,1,16.185,1.8046,259.89,350.63,12.367,26.903,73.955,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
57972,2.9065e+07,1,16.23,1.8001,260,350.69,12.456,26.826,73.958,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
58018,2.9075e+07,1,16.236,1.8002,260,350.7,12.461,26.832,73.964,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
58062,2.9086e+07,1,16.247,1.8002,260.01,350.71,12.473,26.843,73.976,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
58109,2.9096e+07,1,16.247,1.8002,260.01,350.71,12.473,26.843,73.976,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
58158,2.9107e+07,1,16.269,1.8002,260.04,350.73,12.495,26.865,73.998,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
58204,2.9117e+07,1,16.263,1.8002,260.03,350.73,12.489,26.859,73.991,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
58249,2.9128e+07,1,16.282,1.8003,260.05,350.75,12.508,26.878,74.011,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
58295,2.9138e+07,1,16.348,1.8003,260.11,350.81,12.574,26.944,74.076,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
58340,2.9153e+07,1,16.339,1.8004,260.11,350.8,12.565,26.935,74.068,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
58382,2.9165e+07,1,16.339,1.8004,260.11,350.8,12.565,26.935,74.068,2.1324e-05,0.001791,0.73195,0.26621,2.1457e-05
58427,2.9175e+07,1,16.378,1.8004,260.84,350.85,12.435,26.677,73.467,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
58473,2.9185e+07,1,16.119,1.7852,260.84,350.85,12.436,26.677,73.467,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
58517,2.9196e+07,1,16.119,1.7852,260.84,350.85,12.436,26.677,73.467,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
58563,2.9206e+07,1,16.13,1.7852,260.85,350.86,12.447,26.689,73.478,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
58611,2.9216e+07,1,16.158,1.7852,260.88,350.89,12.475,26.717,73.507,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
58657,2.9226e+07,1,16.166,1.7853,260.89,350.9,12.483,26.725,73.514,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
58702,2.9236e+07,1,16.172,1.7853,260.9,350.9,12.489,26.731,73.52,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
58746,2.9247e+07,1,16.172,1.7853,260.9,350.9,12.489,26.731,73.52,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
58791,2.9258e+07,1,16.213,1.7853,260.94,350.94,12.53,26.772,73.561,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
58832,2.9269e+07,1,16.237,1.7853,260.96,350.97,12.554,26.796,73.585,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
58874,2.9281e+07,1,16.279,1.7854,261,351.01,12.596,26.838,73.627,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
58919,2.9291e+07,1,16.309,1.7854,261.03,351.04,12.626,26.868,73.657,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
58966,2.9301e+07,1,16.315,1.7855,261.04,351.05,12.632,26.874,73.663,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
59010,2.9311e+07,1,16.315,1.7855,261.04,351.05,12.632,26.874,73.663,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
59059,2.9321e+07,1,16.363,1.7855,261.09,351.09,12.679,26.922,73.711,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
59105,2.9332e+07,1,16.363,1.7855,261.09,351.09,12.679,26.922,73.711,2.0297e-05,0.0018154,0.73593,0.26221,2.0297e-05
59150,2.9343e+07,1,16.362,1.7855,263.16,350.72,11.736,25.613,71.538,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59194,2.9353e+07,1,15.048,1.7437,263.18,350.74,11.757,25.632,71.557,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59237,2.9365e+07,1,15.071,1.7438,263.2,350.77,11.78,25.655,71.58,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59285,2.9378e+07,1,15.087,1.7438,263.22,350.78,11.796,25.671,71.597,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59329,2.9388e+07,1,15.087,1.7438,263.22,350.78,11.796,25.671,71.597,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59371,2.9399e+07,1,15.11,1.7438,263.24,350.81,11.818,25.693,71.619,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59416,2.9409e+07,1,15.11,1.7438,263.24,350.81,11.818,25.693,71.619,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59463,2.942e+07,1,15.137,1.7439,263.27,350.83,11.846,25.721,71.646,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59513,2.943e+07,1,15.165,1.7439,263.3,350.86,11.873,25.748,71.674,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59557,2.9441e+07,1,15.165,1.7439,263.3,350.86,11.873,25.748,71.674,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59602,2.9451e+07,1,15.155,1.7483,263.23,350.84,11.823,25.868,71.711,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59646,2.9461e+07,1,15.248,1.744,263.38,350.95,11.957,25.832,71.759,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59689,2.9473e+07,1,15.248,1.744,263.38,350.95,11.957,25.832,71.759,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59734,2.9483e+07,1,15.248,1.744,263.38,350.95,11.957,25.832,71.759,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59778,2.9493e+07,1,15.285,1.744,263.42,350.98,11.994,25.869,71.797,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59823,2.9503e+07,1,15.295,1.7441,263.43,351,12.004,25.879,71.808,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59868,2.9518e+07,1,15.307,1.7441,263.44,351.01,12.015,25.89,71.821,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59915,2.9529e+07,1,15.325,1.7442,263.46,351.03,12.034,25.908,71.842,2.2451e-05,0.0020346,0.75679,0.24113,2.2451e-05
59963,2.9539e+07,1,15.333,1.7442,265.62,351.28,11.562,24.941,69.652,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60009,2.955e+07,1,15.333,1.7442,265.62,351.28,11.562,24.941,69.652,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60054,2.956e+07,1,14.565,1.6918,265.63,351.29,11.569,24.945,69.659,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60101,2.9573e+07,1,14.556,1.6918,265.62,351.28,11.56,24.936,69.65,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60140,2.9586e+07,1,14.506,1.6918,265.57,351.23,11.509,24.885,69.601,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60184,2.9596e+07,1,14.513,1.6918,265.58,351.24,11.516,24.892,69.608,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60230,2.9607e+07,1,14.47,1.6919,265.53,351.2,11.473,24.849,69.565,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60276,2.9617e+07,1,14.47,1.6919,265.53,351.2,11.473,24.849,69.565,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60320,2.9627e+07,1,14.438,1.6919,265.5,351.17,11.442,24.818,69.534,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60369,2.9637e+07,1,14.396,1.6919,265.46,351.12,11.399,24.775,69.491,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60415,2.9647e+07,1,14.396,1.6919,265.46,351.12,11.399,24.775,69.491,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60460,2.9657e+07,1,14.392,1.6919,265.46,351.12,11.395,24.771,69.487,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60505,2.9667e+07,1,14.309,1.692,265.37,351.04,11.313,24.688,69.405,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60549,2.9677e+07,1,14.279,1.692,265.34,351.01,11.283,24.658,69.375,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60597,2.9691e+07,1,14.237,1.692,265.3,350.96,11.241,24.616,69.332,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60639,2.9707e+07,1,14.2,1.692,265.26,350.93,11.204,24.579,69.295,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60683,2.9717e+07,1,14.2,1.692,265.26,350.93,11.204,24.579,69.295,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60729,2.9727e+07,1,14.121,1.6921,265.19,350.85,11.125,24.5,69.217,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60777,2.9737e+07,1,14.072,1.6921,265.14,350.8,11.076,24.451,69.168,2.1517e-05,0.0021127,0.76984,0.228,2.1517e-05
60825,2.9748e+07,1,14.047,1.6921,267.9,350.04,9.448,22.283,65.997,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
60870,2.9758e+07,1,11.804,1.6295,267.81,349.94,9.3538,22.185,65.9,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
60914,2.9768e+07,1,11.775,1.6296,267.78,349.91,9.3249,22.156,65.871,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
60959,2.9779e+07,1,11.731,1.6296,267.74,349.87,9.281,22.112,65.827,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61001,2.9795e+07,1,11.704,1.6296,267.71,349.84,9.2541,22.085,65.801,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61046,2.9806e+07,1,11.704,1.6296,267.71,349.84,9.2541,22.085,65.801,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61091,2.9816e+07,1,11.649,1.6296,267.65,349.78,9.1983,22.029,65.745,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61135,2.9826e+07,1,11.608,1.6297,267.61,349.74,9.1583,21.989,65.705,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61181,2.9836e+07,1,11.571,1.6297,267.57,349.71,9.1205,21.951,65.667,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61226,2.9847e+07,1,11.571,1.6297,267.57,349.71,9.1205,21.951,65.667,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61275,2.9857e+07,1,11.562,1.6297,267.57,349.7,9.1119,21.942,65.658,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61320,2.9868e+07,1,11.525,1.6298,267.53,349.66,9.0744,21.905,65.621,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61364,2.9878e+07,1,11.505,1.6298,267.51,349.64,9.055,21.885,65.601,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61409,2.9888e+07,1,11.505,1.6298,267.51,349.64,9.055,21.885,65.601,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61453,2.9898e+07,1,11.477,1.6298,267.48,349.61,9.0269,21.857,65.573,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61498,2.991e+07,1,11.47,1.6298,267.47,349.61,9.0204,21.851,65.567,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61540,2.9922e+07,1,11.466,1.6299,267.47,349.6,9.016,21.846,65.562,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61589,2.9932e+07,1,11.452,1.6299,267.46,349.59,9.0021,21.832,65.548,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61633,2.9942e+07,1,11.452,1.6299,267.46,349.59,9.0021,21.832,65.548,2.5721e-05,0.0026105,0.8017,0.19564,2.5721e-05
61678,2.9952e+07,1,11.44,1.63,269.39,349.28,8.0537,20.473,63.353,2.2649e-05,0.0029297,0.81972,0.17731,2.2649e-05
61727,2.9962e+07,1,11.44,1.63,269.39,349.28,8.0537,20.473,63.353,2.2649e-05,0.0029297,0.81972,0.17731,2.2649e-05
61772,2.9972e+07,1,10.185,1.5834,269.38,349.27,8.0464,20.464,63.344,2.2649e-05,0.0029297,0.81972,0.17731,2.2649e-05
61817,2.9982e+07,1,10.185,1.5834,269.38,349.27,8.0464,20.464,63.344,2.2649e-05,0.0029297,0.81972,0.17731,2.2649e-05
61861,2.9992e+07,1,10.167,1.5834,269.36,349.25,8.0282,20.445,63.326,2.2649e-05,0.0029297,0.81972,0.17731,2.2649e-05
61906,3.0003e+07,1,10.147,1.5834,269.34,349.23,8.0083,20.425,63.306,2.2649e-05,0.0029297,0.81972,0.17731,2.2649e-05
61947,3.0014e+07,1,10.134,1.5835,269.33,349.22,7.9952,20.412,63.293,2.2649e-05,0.0029297,0.81972,0.17731,2.2649e-05
61989,3.0026e+07,1,10.133,1.5835,269.33,349.22,7.9948,20.412,63.293,2.2649e-05,0.0029297,0.81972,0.17731,2.2649e-05
62034,3.0036e+07,1,10.117,1.5835,269.31,349.2,7.9782,20.395,63.276,2.2649e-05,0.0029297,0.81972,0.17731,2.2649e-05
62078,3.0046e+07,1,10.117,1.5835,269.31,349.2,7.9782,20.395,63.276,2.2649e-05,0.0029297,0.81972,0.17731,2.2649e-05
62123,3.0056e+07,1,10.121,1.5836,269.32,349.21,7.9821,20.399,63.28,2.2649e-05,0.0029297,0.81972,0.17731,2.2649e-05
62173,3.0066e+07,1,10.113,1.5836,269.31,349.2,7.9748,20.392,63.273,2.2649e-05,0.0029297,0.81972,0.17731,2.2649e-05
