LineNo,TimeUS,C,AX,AY,AZ,VWN,VWE,MN,ME,MD,MX,MY,MZ,IDX,IDY,IS
47025,2.6455e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
47075,2.6465e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
47121,2.6476e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
47166,2.6486e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
47212,2.6496e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
47259,2.651e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
47304,2.6524e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47351,2.6535e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47392,2.6547e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47437,2.6558e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47484,2.6567e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47532,2.6577e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47577,2.6587e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47621,2.6597e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47666,2.6608e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47711,2.6619e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47756,2.663e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47798,2.6642e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47842,2.6652e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47887,2.6662e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47931,2.6672e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
47981,2.6682e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
48026,2.6692e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
48070,2.6702e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
48115,2.6712e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
48157,2.6724e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
48202,2.6734e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48245,2.6745e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48291,2.6756e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48336,2.6766e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48381,2.6776e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48430,2.6786e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48475,2.6796e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48519,2.6806e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48564,2.6816e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48613,2.6834e+07,0,0,0,0.01,0,0,178,11,354,0,0,1,0,0,0
48654,2.6846e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48699,2.6856e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48743,2.6866e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48788,2.6876e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48835,2.6886e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48882,2.6897e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48928,2.6907e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
48973,2.6918e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49017,2.6929e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49059,2.6942e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49103,2.6953e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49150,2.6963e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49195,2.6973e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49239,2.6983e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49290,2.6993e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49335,2.7004e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49380,2.7014e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49425,2.7024e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49474,2.7041e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49515,2.7053e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49560,2.7063e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49605,2.7073e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49649,2.7084e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49695,2.7094e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49744,2.7104e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49788,2.7115e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49835,2.7125e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49880,2.7135e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49927,2.7149e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
49968,2.7161e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50013,2.7172e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50058,2.7182e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50103,2.7192e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50147,2.7202e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50196,2.7212e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50240,2.7222e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50287,2.7232e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50331,2.7242e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50373,2.7253e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50417,2.7264e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50462,2.7275e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50504,2.7286e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50548,2.7296e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50594,2.7306e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50642,2.7317e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50687,2.7327e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50735,2.7337e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50779,2.7347e+07,0,0,0,0.01,0,0,179,11,354,0,0,1,0,0,0
50821,2.7359e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
50865,2.7374e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
50910,2.7385e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
50955,2.7395e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51000,2.7405e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51048,2.7415e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51094,2.7425e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51138,2.7435e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51184,2.7444e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51231,2.7463e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51276,2.7473e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51321,2.7484e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51365,2.7494e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51410,2.7504e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51455,2.7514e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51504,2.7524e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51551,2.7534e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51595,2.7545e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51640,2.7555e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51685,2.7565e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51725,2.7577e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51766,2.7589e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51811,2.7599e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51855,2.7609e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51900,2.7619e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51951,2.7629e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
51995,2.7639e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52040,2.7649e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52084,2.7659e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52127,2.7671e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52168,2.7683e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52212,2.7693e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52258,2.7703e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52303,2.7713e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52350,2.7724e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52398,2.7734e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52443,2.7744e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52487,2.7754e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52532,2.7764e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52573,2.7776e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52613,2.7788e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52658,2.7798e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52703,2.7809e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52748,2.7819e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52794,2.7829e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52842,2.784e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52888,2.785e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52932,2.786e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
52980,2.7873e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53018,2.7886e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53064,2.7896e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53108,2.7906e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53153,2.7916e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53198,2.7927e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53246,2.7938e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53296,2.7948e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53341,2.7958e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53385,2.7968e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53434,2.7982e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53479,2.7991e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53517,2.8005e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53562,2.8015e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53606,2.8025e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53652,2.8035e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53704,2.8045e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53749,2.8056e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53794,2.8066e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53838,2.8076e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53879,2.8088e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
53921,2.81e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
53965,2.811e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54011,2.8121e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54057,2.8131e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54103,2.8142e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54150,2.8153e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54197,2.8163e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54241,2.8173e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54286,2.8183e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54331,2.8193e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54370,2.8207e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54414,2.8218e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54460,2.8228e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54504,2.8239e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54549,2.825e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54597,2.826e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54643,2.827e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54688,2.828e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54732,2.829e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54777,2.8301e+07,0,0,0,0.01,0,0,179,11,355,0,0,0,0,0,0
54816,2.8314e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
54863,2.8325e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
54908,2.8336e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
54954,2.8347e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
54998,2.8358e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55047,2.8368e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55092,2.8378e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55137,2.8388e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55181,2.8399e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55225,2.8409e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55266,2.8421e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55311,2.8433e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55355,2.8444e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55399,2.8454e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55446,2.8465e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55493,2.8475e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55539,2.8485e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55584,2.8495e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55629,2.8505e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55674,2.8519e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55718,2.853e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55762,2.8541e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55807,2.8552e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55852,2.8562e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55898,2.8572e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55946,2.8582e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
55991,2.8592e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56036,2.8602e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56081,2.8612e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56126,2.8622e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56171,2.8636e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56213,2.8648e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56257,2.8658e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56304,2.8668e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56349,2.8678e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56397,2.8689e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56442,2.8699e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56486,2.8709e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56532,2.872e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56579,2.8734e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56620,2.8746e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56664,2.8756e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56708,2.8766e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56753,2.8776e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56798,2.8786e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56847,2.8796e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56893,2.8806e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56937,2.8817e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
56982,2.8827e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57024,2.8844e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57069,2.8854e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57113,2.8864e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57159,2.8874e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57204,2.8884e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57252,2.8894e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57297,2.8905e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57342,2.8915e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57390,2.8925e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57436,2.8935e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57481,2.8945e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57525,2.8956e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57563,2.8969e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57608,2.898e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57654,2.899e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57703,2.9001e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57749,2.9011e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57794,2.9021e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57838,2.9031e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57883,2.9042e+07,0,0,0,0.01,0,0,179,11,355,0,0,1,0,0,0
57921,2.9055e+07,0,0,0,0.01,0,0,180,11,355,0,0,1,0,0,0
57966,2.9065e+07,0,0,-0.01,0.01,0,0,180,11,355,0,0,1,0,0,0
58012,2.9075e+07,0,0,-0.01,0.01,0,0,180,11,355,0,0,1,0,0,0
58056,2.9086e+07,0,0,-0.01,0.01,0,0,180,11,355,0,0,1,0,0,0
58103,2.9096e+07,0,0,-0.01,0.01,0,0,180,11,355,0,0,1,0,0,0
58152,2.9107e+07,0,0,-0.01,0.01,0,0,180,11,355,0,0,1,0,0,0
58198,2.9117e+07,0,0,-0.01,0.01,0,0,180,11,355,0,0,1,0,0,0
58243,2.9128e+07,0,0,-0.01,0.01,0,0,180,11,355,0,0,1,0,0,0
58289,2.9138e+07,0,0,-0.01,0.01,0,0,180,11,355,0,0,1,0,0,0
58334,2.9153e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58376,2.9165e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58421,2.9175e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58467,2.9185e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58511,2.9196e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58557,2.9206e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58605,2.9216e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58651,2.9226e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58696,2.9236e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58740,2.9247e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58785,2.9258e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58826,2.9269e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58868,2.9281e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58913,2.9291e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
58960,2.9301e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
59004,2.9311e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
59053,2.9321e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
59099,2.9332e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
59144,2.9343e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
59188,2.9353e+07,0,0,-0.02,0.01,0,0,180,11,355,0,0,0,0,0,0
59231,2.9365e+07,0,0,-0.02,0.01,0,0,180,11,356,0,0,0,0,0,0
59279,2.9378e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59323,2.9388e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59365,2.9399e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59410,2.9409e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59455,2.942e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59507,2.943e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59551,2.9441e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59596,2.9451e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59640,2.9461e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59683,2.9473e+07,0,0,-0.02,0.01,0,0,180,11,356,0,0,0,0,0,0
59728,2.9483e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59772,2.9493e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59817,2.9503e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59862,2.9518e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59909,2.9529e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
59957,2.9539e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
60003,2.955e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
60048,2.956e+07,0,0,-0.03,0.01,0,0,180,11,356,0,0,0,0,0,0
60095,2.9573e+07,0,0,-0.04,0.01,0,0,180,11,356,0,0,0,0,0,0
60134,2.9586e+07,0,0,-0.04,0.01,0,0,180,11,356,0,0,0,0,0,0
60178,2.9596e+07,0,0,-0.04,0.01,0,0,180,11,356,0,0,0,0,0,0
60224,2.9607e+07,0,0,-0.04,0.01,0,0,180,11,356,0,0,0,0,0,0
60270,2.9617e+07,0,0,-0.04,0.01,0,0,180,11,356,0,0,0,0,0,0
60314,2.9627e+07,0,0,-0.04,0.01,0,0,180,11,356,0,0,0,0,0,0
60363,2.9637e+07,0,0,-0.04,0.01,0,0,180,11,356,0,0,0,0,0,0
60409,2.9647e+07,0,0,-0.04,0.01,0,0,180,11,356,0,0,0,0,0,0
60454,2.9657e+07,0,0,-0.04,0.01,0,0,180,11,356,0,0,0,0,0,0
60499,2.9667e+07,0,0,-0.04,0.01,0,0,180,11,356,0,0,0,0,0,0
60543,2.9677e+07,0,0,-0.04,0.01,0,0,180,11,356,0,0,0,0,0,0
60591,2.9691e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
60633,2.9707e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
60677,2.9717e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
60723,2.9727e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
60771,2.9737e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
60819,2.9748e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
60864,2.9758e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
60908,2.9768e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
60953,2.9779e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
60995,2.9795e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
61040,2.9806e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
61085,2.9816e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
61129,2.9826e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
61175,2.9836e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
61220,2.9847e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
61269,2.9857e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
61314,2.9868e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
61358,2.9878e+07,0,0,-0.05,0.01,0,0,180,11,356,0,0,0,0,0,0
