LineNo,TimeUS,C,AX,AY,AZ,VWN,VWE,MN,ME,MD,MX,MY,MZ,IDX,IDY,IS
1.7804e+05,5.7846e+07,1,0,-0.15,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7809e+05,5.7856e+07,1,0,-0.15,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7814e+05,5.7866e+07,1,0,-0.15,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7818e+05,5.7876e+07,1,0,-0.15,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7823e+05,5.7886e+07,1,0,-0.15,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7827e+05,5.7896e+07,1,0,-0.15,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7832e+05,5.7907e+07,1,0,-0.15,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7836e+05,5.7925e+07,1,0,-0.15,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7841e+05,5.7935e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7845e+05,5.7945e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.785e+05,5.7955e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7854e+05,5.7966e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7859e+05,5.7976e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7864e+05,5.7986e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7868e+05,5.7996e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7873e+05,5.8006e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7877e+05,5.8018e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7881e+05,5.803e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7886e+05,5.804e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.789e+05,5.8051e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7894e+05,5.8061e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7899e+05,5.8071e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7904e+05,5.8081e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7908e+05,5.8091e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7913e+05,5.8102e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7917e+05,5.8112e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7921e+05,5.8127e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7926e+05,5.8138e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.793e+05,5.8148e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7935e+05,5.8158e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.794e+05,5.8169e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7944e+05,5.8178e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7949e+05,5.8188e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7953e+05,5.8199e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7958e+05,5.8209e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7962e+05,5.8219e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7966e+05,5.8231e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7971e+05,5.8245e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7975e+05,5.8255e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.798e+05,5.8266e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7984e+05,5.8276e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7989e+05,5.8286e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7994e+05,5.8296e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.7998e+05,5.8306e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8003e+05,5.8317e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8007e+05,5.8327e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8012e+05,5.8345e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8016e+05,5.8356e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.802e+05,5.8366e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8025e+05,5.8377e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8029e+05,5.8387e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8034e+05,5.8397e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8039e+05,5.8407e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8043e+05,5.8418e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8048e+05,5.8428e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8052e+05,5.8438e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8057e+05,5.8449e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8061e+05,5.846e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8065e+05,5.8472e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8069e+05,5.8482e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8074e+05,5.8492e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8079e+05,5.8502e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8083e+05,5.8512e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8088e+05,5.8522e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8092e+05,5.8532e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8097e+05,5.8542e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8101e+05,5.8554e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8106e+05,5.8564e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.811e+05,5.8574e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8114e+05,5.8585e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8119e+05,5.8595e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8124e+05,5.8606e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8128e+05,5.8616e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8133e+05,5.8626e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8137e+05,5.8636e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8142e+05,5.8651e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8146e+05,5.8665e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8151e+05,5.8678e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8155e+05,5.8688e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.816e+05,5.8698e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8164e+05,5.8709e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8169e+05,5.8719e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8174e+05,5.8729e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8178e+05,5.874e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8183e+05,5.8751e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8186e+05,5.8764e+07,1,0,-0.16,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8191e+05,5.8774e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8196e+05,5.8785e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.82e+05,5.8795e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8204e+05,5.8806e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8209e+05,5.8816e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8214e+05,5.8827e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8218e+05,5.8837e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8223e+05,5.8847e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8227e+05,5.8863e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8232e+05,5.8876e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8236e+05,5.8886e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8241e+05,5.8896e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8245e+05,5.8906e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.825e+05,5.8916e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8255e+05,5.8926e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8259e+05,5.8937e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8264e+05,5.8948e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8268e+05,5.8958e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8273e+05,5.8969e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8277e+05,5.8983e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8282e+05,5.8997e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8286e+05,5.9007e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.829e+05,5.9017e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8295e+05,5.9027e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.83e+05,5.9037e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8304e+05,5.9048e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8309e+05,5.9057e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8313e+05,5.9073e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8318e+05,5.9083e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8322e+05,5.9094e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8326e+05,5.9105e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8331e+05,5.9115e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8335e+05,5.9125e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.834e+05,5.9135e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8345e+05,5.9146e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.835e+05,5.9156e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8354e+05,5.9167e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8358e+05,5.9177e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8363e+05,5.9196e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8367e+05,5.9207e+07,1,0,-0.17,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8372e+05,5.9217e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8376e+05,5.9227e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8381e+05,5.9238e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8386e+05,5.9248e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.839e+05,5.9258e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8395e+05,5.9268e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8399e+05,5.9278e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,0,2,0,0,0
1.8403e+05,5.9291e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8407e+05,5.9302e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8412e+05,5.9311e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8416e+05,5.9322e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8421e+05,5.9331e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8426e+05,5.9342e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.843e+05,5.9352e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8435e+05,5.9362e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.844e+05,5.9372e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8444e+05,5.9382e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8448e+05,5.9392e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8452e+05,5.9404e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8457e+05,5.9418e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8462e+05,5.9429e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8466e+05,5.9439e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8471e+05,5.9449e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8475e+05,5.9459e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.848e+05,5.9469e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8484e+05,5.9479e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8489e+05,5.9489e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8493e+05,5.9504e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8497e+05,5.9515e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8502e+05,5.9526e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8506e+05,5.9536e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8511e+05,5.9546e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8516e+05,5.9556e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.852e+05,5.9567e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8525e+05,5.9578e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8529e+05,5.9588e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8534e+05,5.9598e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8538e+05,5.9614e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8542e+05,5.9624e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8547e+05,5.9634e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8552e+05,5.9644e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8556e+05,5.9654e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8561e+05,5.9664e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8566e+05,5.9674e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.857e+05,5.9685e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8574e+05,5.9695e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8579e+05,5.9706e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8583e+05,5.9717e+07,1,0,-0.18,0.02,0,0,179,11,359,-8,1,2,0,0,0
1.8588e+05,5.9728e+07,1,0,-0.18,0.02,0,0,179,11,358,-8,1,3,0,0,0
1.8592e+05,5.9739e+07,1,0,-0.18,0.02,0,0,179,11,358,-8,1,3,0,0,0
1.8596e+05,5.9749e+07,1,0,-0.18,0.02,0,0,179,11,358,-8,1,3,0,0,0
1.8601e+05,5.976e+07,1,0,-0.18,0.02,0,0,179,11,358,-8,1,3,0,0,0
1.8606e+05,5.977e+07,1,0,-0.18,0.02,0,0,179,11,358,-8,1,3,0,0,0
1.861e+05,5.9781e+07,1,0,-0.18,0.02,0,0,179,11,358,-8,1,3,0,0,0
1.8615e+05,5.9791e+07,1,0,-0.18,0.02,0,0,179,11,358,-8,1,3,0,0,0
1.8619e+05,5.9801e+07,1,0,-0.18,0.02,0,0,179,11,358,-8,1,3,0,0,0
1.8624e+05,5.9817e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8628e+05,5.9827e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8632e+05,5.9837e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8637e+05,5.9848e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8641e+05,5.9859e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8646e+05,5.9868e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8651e+05,5.9879e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8655e+05,5.9889e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.866e+05,5.9899e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8664e+05,5.9913e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8669e+05,5.9924e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8673e+05,5.9935e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8677e+05,5.9946e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8682e+05,5.9956e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8686e+05,5.9966e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8691e+05,5.9977e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8696e+05,5.9987e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.87e+05,5.9997e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8705e+05,6.0008e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8709e+05,6.0018e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8713e+05,6.0031e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8718e+05,6.0042e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8722e+05,6.0052e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8726e+05,6.0062e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8731e+05,6.0072e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8736e+05,6.0082e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.874e+05,6.0092e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8745e+05,6.0102e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8749e+05,6.0112e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8754e+05,6.0122e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8759e+05,6.0136e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8763e+05,6.0149e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8767e+05,6.016e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8772e+05,6.017e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8776e+05,6.018e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8781e+05,6.019e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8785e+05,6.0201e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.879e+05,6.0211e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8795e+05,6.0224e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8799e+05,6.0238e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8803e+05,6.025e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8808e+05,6.026e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8812e+05,6.027e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8817e+05,6.028e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8821e+05,6.029e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8826e+05,6.0301e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8831e+05,6.0312e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8835e+05,6.0322e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.884e+05,6.0333e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8844e+05,6.0349e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8848e+05,6.0359e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8853e+05,6.037e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8857e+05,6.038e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8862e+05,6.039e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8867e+05,6.04e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8871e+05,6.041e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8876e+05,6.042e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.888e+05,6.043e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8885e+05,6.0441e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8889e+05,6.0454e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8893e+05,6.0464e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8898e+05,6.0474e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8902e+05,6.0485e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8906e+05,6.0495e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8911e+05,6.0505e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8916e+05,6.0515e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.892e+05,6.0525e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8925e+05,6.0535e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.893e+05,6.055e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8934e+05,6.0561e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8938e+05,6.0571e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8942e+05,6.0583e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8947e+05,6.0593e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8951e+05,6.0603e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8956e+05,6.0613e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8961e+05,6.0623e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8965e+05,6.0633e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.897e+05,6.0643e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8974e+05,6.0654e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8979e+05,6.0673e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8984e+05,6.0686e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8988e+05,6.0696e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8992e+05,6.0707e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.8998e+05,6.0718e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.9002e+05,6.0728e+07,1,0,-0.18,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.9007e+05,6.0739e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
1.9011e+05,6.0748e+07,1,0,-0.19,0.02,0,0,180,11,358,-8,1,3,0,0,0
