LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
10069,1.7537e+07,2.5487e-05,0.03171,-0.0028799,-0.00051839,0,0,0,1,0,1
10108,1.7546e+07,2.3198e-05,0.0078483,-0.0017085,-0.00030753,0,0,0,1,0,1
10147,1.7557e+07,2.2535e-05,0.036767,-0.0053221,-0.00095797,0,0,0,1,0,1
10188,1.7567e+07,2.1152e-05,0.011596,-0.0034326,-0.00061786,0,0,0,1,0,1
10228,1.7577e+07,1.9895e-05,0.047631,-0.0075664,-0.001362,0,0,0,1,0,1
10270,1.7587e+07,1.6572e-05,0.0050217,-0.0053063,-0.00095513,0,0,0,1,0,1
10310,1.7597e+07,1.5722e-05,0.040247,-0.0083482,-0.0015027,0,0,0,1,0,1
10356,1.7607e+07,1.5978e-05,0.0011309,-0.0054471,-0.00098047,0,0,0,1,0,1
10397,1.7617e+07,1.7195e-05,0.037523,-0.0084655,-0.0015238,0,0,0,1,0,1
10437,1.7627e+07,1.5317e-05,-0.0049218,-0.0053202,-0.00095764,0,0,0,1,0,1
10479,1.7636e+07,1.5908e-05,0.02009,-0.0067989,-0.0012238,0,0,0,1,0,1
10516,1.7649e+07,1.7902e-05,0.012037,-0.0036966,-0.00066539,0,0,0,1,0,1
10558,1.766e+07,2.0102e-05,0.0045021,-0.0048503,-0.00087306,0,0,0,1,0,1
10600,1.767e+07,1.9561e-05,0.0011555,-0.0026771,-0.00048187,0,0,0,1,0,1
10641,1.768e+07,1.9705e-05,0.014687,-0.004297,-0.00077345,0,0,0,1,0,1
10682,1.769e+07,2.1074e-05,-0.0082699,-0.0020492,-0.00036886,0,0,0,1,0,1
10725,1.77e+07,2.3212e-05,0.02929,-0.0052535,-0.00094563,0,0,0,1,0,1
10768,1.771e+07,1.9593e-05,-0.01038,-0.0035762,-0.00064372,0,0,0,1,0,1
10808,1.772e+07,1.6657e-05,0.018219,-0.0068261,-0.0012287,0,0,0,1,0,1
10849,1.773e+07,1.6717e-05,-0.010176,-0.0044417,-0.0007995,0,0,0,1,0,1
10892,1.7741e+07,1.6894e-05,0.024254,-0.008897,-0.0016015,0,0,0,1,0,1
10932,1.7753e+07,1.712e-05,0.035277,-0.0067445,-0.001214,0,0,0,1,0,1
10975,1.7763e+07,1.0994e-05,-0.012234,-0.008896,-0.0016013,0,0,0,1,0,1
11015,1.7773e+07,1.2218e-05,0.045695,-0.0072984,-0.0013137,0,0,0,1,0,1
11056,1.7784e+07,9.233e-06,-0.023091,-0.0090242,-0.0016244,0,0,0,1,0,1
11096,1.7793e+07,6.8994e-06,0.042983,-0.0065981,-0.0011877,0,0,0,1,0,1
11144,1.7803e+07,6.6477e-06,-0.033191,-0.006953,-0.0012515,0,0,0,1,0,1
11185,1.7813e+07,1.2173e-05,0.054197,-0.0052551,-0.00094591,0,0,0,1,0,1
11225,1.7824e+07,1.1535e-05,-0.030768,-0.0062185,-0.0011193,0,0,0,1,0,1
11267,1.7833e+07,1.4061e-05,0.055984,-0.004797,-0.00086346,0,0,0,1,0,1
11307,1.7843e+07,1.3376e-05,-0.03423,-0.0050022,-0.00090039,0,0,0,1,0,1
11345,1.7854e+07,2.398e-05,0.071433,-0.0059519,-0.0010713,0,0,0,1,0,1
11386,1.7863e+07,2.0864e-05,-0.028121,-0.0058099,-0.0010458,0,0,0,1,0,1
11430,1.7876e+07,2.3371e-05,0.040805,-0.007474,-0.0013453,0,0,0,1,0,1
11471,1.7886e+07,2.2691e-05,-0.026032,-0.0047319,-0.00085174,0,0,0,1,0,1
11513,1.7896e+07,2.4462e-05,0.043726,-0.0086808,-0.0015625,0,0,0,1,0,1
11558,1.7906e+07,1.9854e-05,-0.022731,-0.0064637,-0.0011635,0,0,0,1,0,1
11599,1.7916e+07,1.7344e-05,0.027887,-0.0088966,-0.0016014,0,0,0,1,0,1
11639,1.7926e+07,1.5427e-05,-0.029243,-0.0059647,-0.0010737,0,0,0,1,0,1
11680,1.7936e+07,1.6873e-05,0.028036,-0.0085404,-0.0015373,0,0,0,1,0,1
11722,1.7946e+07,1.2622e-05,-0.028833,-0.0057488,-0.0010348,0,0,0,1,0,1
11760,1.7956e+07,8.033e-06,0.013242,-0.0068643,-0.0012356,0,0,0,1,0,1
11801,1.7967e+07,9.6069e-06,-0.029924,-0.0040068,-0.00072123,0,0,0,1,0,1
11844,1.7977e+07,1.2667e-05,0.025143,-0.0065494,-0.0011789,0,0,0,1,0,1
11885,1.7987e+07,1.1964e-05,-0.028885,-0.0038526,-0.00069348,0,0,0,1,0,1
11925,1.7997e+07,1.3437e-05,0.01577,-0.005447,-0.00098047,0,0,0,1,0,1
11972,1.8007e+07,1.7006e-05,-0.025899,-0.0027992,-0.00050386,0,0,0,1,0,1
12012,1.8017e+07,2.2951e-05,0.035601,-0.0065036,-0.0011706,0,0,0,1,0,1
12054,1.8027e+07,2.3064e-05,-0.027405,-0.0038761,-0.0006977,0,0,0,1,0,1
12098,1.8042e+07,2.3027e-05,-0.027034,-0.0060498,-0.001089,0,0,0,1,0,1
12139,1.8052e+07,2.8309e-05,0.060311,-0.0062035,-0.0011166,0,0,0,1,0,1
12179,1.8063e+07,2.7225e-05,-0.035713,-0.0067489,-0.0012148,0,0,0,1,0,1
12222,1.8072e+07,2.7167e-05,0.065449,-0.0066805,-0.0012025,0,0,0,1,0,1
12262,1.8083e+07,2.1451e-05,-0.038781,-0.006566,-0.0011819,0,0,0,1,0,1
12304,1.8092e+07,2.5256e-05,0.075434,-0.0071286,-0.0012832,0,0,0,1,0,1
12347,1.8102e+07,1.8658e-05,-0.047753,-0.0069665,-0.001254,0,0,0,1,0,1
12389,1.8113e+07,1.8661e-05,0.062866,-0.006038,-0.0010868,0,0,0,1,0,1
12435,1.8125e+07,1.2992e-05,-0.051844,-0.0031312,-0.00056361,0,0,0,1,0,1
12475,1.8135e+07,1.5226e-05,0.056544,-0.007033,-0.0012659,0,0,0,1,0,1
12520,1.8147e+07,8.3835e-06,-0.011923,-0.0024105,-0.00043389,0,0,0,1,0,1
12557,1.8158e+07,9.545e-06,0.0054411,-0.0056857,-0.0010234,0,0,0,1,0,1
12598,1.8168e+07,1.4887e-05,0.026414,-0.0024495,-0.0004409,0,0,0,1,0,1
12639,1.8178e+07,1.6664e-05,-0.0046949,-0.0068074,-0.0012253,0,0,0,1,0,1
12681,1.8189e+07,1.9564e-05,0.023159,-0.003255,-0.0005859,0,0,0,1,0,1
12722,1.8199e+07,1.9296e-05,-0.011083,-0.0066247,-0.0011924,0,0,0,1,0,1
12766,1.8208e+07,2.6611e-05,0.035731,-0.0037456,-0.0006742,0,0,0,1,0,1
12807,1.8218e+07,2.5484e-05,-0.011009,-0.0078761,-0.0014177,0,0,0,1,0,1
12847,1.8228e+07,2.5727e-05,0.028384,-0.0044942,-0.00080895,0,0,0,1,0,1
12889,1.8239e+07,2.1294e-05,-0.018825,-0.0071385,-0.0012849,0,0,0,1,0,1
12927,1.8249e+07,2.5613e-05,0.037619,-0.0048693,-0.00087648,0,0,0,1,0,1
12964,1.8259e+07,2.0881e-05,-0.024456,-0.007278,-0.00131,0,0,0,1,0,1
13005,1.8269e+07,1.9061e-05,0.029909,-0.0044218,-0.00079592,0,0,0,1,0,1
13046,1.8279e+07,1.3485e-05,-0.02682,-0.0059984,-0.0010797,0,0,0,1,0,1
13088,1.8289e+07,1.5852e-05,0.046595,-0.0044035,-0.00079263,0,0,0,1,0,1
13128,1.8299e+07,1.2129e-05,-0.031398,-0.0063036,-0.0011346,0,0,0,1,0,1
13173,1.8309e+07,1.1468e-05,0.043115,-0.0042748,-0.00076946,0,0,0,1,0,1
13213,1.8319e+07,9.43e-06,-0.033129,-0.0053341,-0.00096013,0,0,0,1,0,1
13256,1.8329e+07,1.3567e-05,0.05908,-0.0050407,-0.00090733,0,0,0,1,0,1
13297,1.8339e+07,1.3305e-05,-0.031689,-0.0063468,-0.0011424,0,0,0,1,0,1
13335,1.8352e+07,1.4452e-05,0.058568,-0.0074099,-0.0013338,0,0,0,1,0,1
13375,1.8362e+07,1.6813e-05,-0.034821,-0.0046571,-0.00083827,0,0,0,1,0,1
13416,1.8372e+07,1.9943e-05,0.0635,-0.0087765,-0.0015798,0,0,0,1,0,1
13458,1.8382e+07,2.0454e-05,-0.042952,-0.0052581,-0.00094646,0,0,0,1,0,1
13498,1.8392e+07,2.1292e-05,0.050063,-0.0080464,-0.0014484,0,0,0,1,0,1
13540,1.8402e+07,2.3496e-05,-0.031937,-0.0041614,-0.00074906,0,0,0,1,0,1
13584,1.8412e+07,2.377e-05,0.034939,-0.0081487,-0.0014668,0,0,0,1,0,1
13624,1.8423e+07,2.0848e-05,-0.028745,-0.0039679,-0.00071423,0,0,0,1,0,1
13665,1.8432e+07,1.6855e-05,0.017636,-0.0068324,-0.0012298,0,0,0,1,0,1
