LineNo,TimeUS,C,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IYAW,IVT,RErr,ErSc
68424,3.1561e+07,1,0,0,0,-0.65,0.66,0.39,-1,-5,5,0,0,0.69642,0.0014573
68469,3.1576e+07,1,0,0,0,-0.65,0.66,0.39,-1,-5,5,0,0,0.69866,0.0014573
68513,3.1587e+07,1,0,0,0,-0.65,0.66,0.39,-1,-5,5,0,0,0.69955,0.0014573
68558,3.1597e+07,1,0,0,0,-0.61,0.82,0.51,-1,-5,5,0,0,0.70216,0.0024888
68600,3.1609e+07,1,0,0,0,-0.61,0.82,0.51,0,-4,0,0,0,0.70476,0.0024888
68645,3.162e+07,1,0,0,0,-0.61,0.82,0.51,0,-4,0,0,0,0.70736,0.0024888
68691,3.163e+07,1,0,0,0,-0.61,0.82,0.51,0,-4,0,0,0,0.70996,0.0024888
68739,3.164e+07,1,0,0,0,-0.61,0.82,0.51,0,-4,0,0,0,0.71256,0.0024888
68785,3.165e+07,1,0,0,0,-0.61,0.82,0.51,0,-4,0,0,0,0.71517,0.0024888
68831,3.166e+07,1,0,0,0,-0.61,0.82,0.51,0,-4,0,0,0,0.71777,0.0024888
68875,3.167e+07,1,0,0,0,-0.61,0.82,0.51,0,-4,0,0,0,0.72037,0.0024888
68917,3.1682e+07,1,0,0,0,-0.61,0.82,0.51,0,-7,5,0,0,0.72297,0.0024888
68958,3.1694e+07,1,0,0,0,-0.55,0.98,1.23,0,-7,5,0,0,0.76148,0.014459
69003,3.1705e+07,1,0,0,0,-0.55,0.98,1.23,0,-7,5,0,0,0.769,0.014459
69049,3.1715e+07,1,0,0,0,-0.55,0.98,1.23,0,-7,5,0,0,0.77652,0.014459
69093,3.1725e+07,1,0,0,0,-0.55,0.98,1.23,0,-7,5,0,0,0.78404,0.014459
69138,3.1735e+07,1,0,0,0,-0.55,0.98,1.23,0,-7,5,0,0,0.79156,0.014459
69189,3.1745e+07,1,0,0,0,-0.55,0.98,1.23,0,-7,5,0,0,0.79908,0.014459
69234,3.1755e+07,1,0,0,0,-0.55,0.98,1.23,0,-7,5,0,0,0.8066,0.014459
69280,3.1765e+07,1,0,0,0,-0.55,0.98,1.23,0,-7,5,0,0,0.81412,0.014459
69324,3.1775e+07,1,0,0,0,-0.55,0.98,1.23,0,-7,5,0,0,0.82164,0.014459
69362,3.1788e+07,1,0,0,0,-0.55,0.98,1.23,5,0,4,0,0,0.82916,0.014459
69407,3.1798e+07,1,0,0,0,-0.47,1.11,0.77,5,0,4,0,0,0.84406,0.0057559
69452,3.1809e+07,1,0,0,0,-0.47,1.11,0.77,5,0,4,0,0,0.84892,0.0057559
69496,3.182e+07,1,0,0,0,-0.47,1.11,0.77,5,0,4,0,0,0.85379,0.0057559
69542,3.183e+07,1,0,0,0,-0.47,1.11,0.77,5,0,4,0,0,0.85865,0.0057559
69587,3.1841e+07,1,0,0,0,-0.47,1.11,0.77,5,0,4,0,0,0.86351,0.0057559
69635,3.1851e+07,1,0,0,0,-0.47,1.11,0.77,5,0,4,0,0,0.86838,0.0057559
69681,3.1861e+07,1,0,0,0,-0.47,1.11,0.77,5,0,4,0,0,0.87324,0.0057559
69725,3.1871e+07,1,0,0,0,-0.47,1.11,0.77,5,0,4,0,0,0.8781,0.0057559
69771,3.1882e+07,1,0,0,0,-0.47,1.11,0.77,5,0,4,0,0,0.88297,0.0057559
69814,3.1893e+07,1,0,0,0,-0.47,1.11,0.77,5,0,4,0,0,0.88783,0.0057559
69859,3.1904e+07,1,0,0,0,-0.47,1.11,0.77,5,0,4,0,0,0.89643,0.0057559
69900,3.1915e+07,1,0,0,0,-0.47,1.11,0.77,0,-9,-2,0,0,0.90627,0.0057559
69944,3.1925e+07,1,0,0,0,-0.47,1.11,0.77,0,-9,-2,0,0,0.91612,0.0057559
69991,3.1936e+07,1,0,0,0,-0.38,1.27,0.69,0,-9,-2,0,0,0.92234,0.0045501
70037,3.1946e+07,1,0,0,0,-0.38,1.27,0.69,0,-9,-2,0,0,0.92736,0.0045501
70085,3.1956e+07,1,0,0,0,-0.38,1.27,0.69,0,-9,-2,0,0,0.93238,0.0045501
70131,3.1966e+07,1,0,0,0,-0.38,1.27,0.69,0,-9,-2,0,0,0.93741,0.0045501
70175,3.1976e+07,1,0,0,0,-0.38,1.27,0.69,0,-9,-2,0,0,0.94243,0.0045501
70221,3.1987e+07,1,0,0,0,-0.38,1.27,0.69,0,-9,-2,0,0,0.94745,0.0045501
70267,3.1997e+07,1,0,0,0,-0.38,1.27,0.69,0,-9,-2,0,0,0.95247,0.0045501
70305,3.201e+07,1,0,0,0,-0.38,1.27,0.69,-3,0,0,0,0,0.95749,0.0045501
70349,3.2021e+07,1,0,0,0,-0.31,1.36,1.76,-3,0,0,0,0,0.96384,0.029481
70394,3.2032e+07,1,0,0,0,-0.31,1.36,1.76,-3,0,0,0,0,0.97654,0.029481
70439,3.2042e+07,1,0,0,0,-0.31,1.36,1.76,-3,0,0,0,0,0.98924,0.029481
70483,3.2053e+07,1,0,0,0,-0.31,1.36,1.76,-3,0,0,0,0,1,0.029481
70532,3.2063e+07,1,0,0,0,-0.31,1.36,1.76,-3,0,0,0,0,1,0.029481
70576,3.2073e+07,1,0,0,0,-0.31,1.36,1.76,-3,0,0,0,0,1,0.029481
70623,3.2083e+07,1,0,0,0,-0.31,1.36,1.76,-3,0,0,0,0,1,0.029481
70668,3.2093e+07,1,0,0,0,-0.31,1.36,1.76,-3,0,0,0,0,1,0.029481
70709,3.2105e+07,1,0,0,0,-0.22,1.43,1.37,-3,0,0,0,0,1,0.017892
70754,3.2115e+07,1,0,0,0,-0.22,1.43,1.37,-3,0,0,0,0,1,0.017892
70801,3.2126e+07,1,0,0,0,-0.22,1.43,1.37,-3,0,0,0,0,1,0.017892
70843,3.2138e+07,1,0,0,0,-0.22,1.43,1.37,-2,-2,0,0,0,1,0.017892
70888,3.2148e+07,1,0,0,0,-0.22,1.43,1.37,-2,-2,0,0,0,1,0.017892
70932,3.2159e+07,1,0,0,0,-0.22,1.43,1.37,-2,-2,0,0,0,1,0.017892
70981,3.2168e+07,1,0,0,0,-0.22,1.43,1.37,-2,-2,0,0,0,1,0.017892
71025,3.2178e+07,1,0,0,0,-0.22,1.43,1.37,-2,-2,0,0,0,1,0.017892
71071,3.2188e+07,1,0,0,0,-0.22,1.43,1.37,-2,-2,0,0,0,1,0.017892
71116,3.2199e+07,1,0,0,0,-0.22,1.43,1.37,-2,-2,0,0,0,1,0.017892
71162,3.2209e+07,1,0,0,0,-0.22,1.43,1.37,-2,-2,0,0,0,1,0.017892
71204,3.2221e+07,1,0,0,0,-0.13,1.52,1.29,-2,-2,0,0,0,1,0.015938
71246,3.2233e+07,1,0,0,0,-0.13,1.52,1.29,0,-1,2,0,0,1,0.015938
71291,3.2243e+07,1,0,0,0,-0.13,1.52,1.29,0,-1,2,0,0,1,0.015938
71336,3.2253e+07,1,0,0,0,-0.13,1.52,1.29,0,-1,2,0,0,1,0.015938
71380,3.2263e+07,1,0,0,0,-0.13,1.52,1.29,0,-1,2,0,0,1,0.015938
71431,3.2274e+07,1,0,0,0,-0.13,1.52,1.29,0,-1,2,0,0,1,0.015938
71476,3.2284e+07,1,0,0,0,-0.13,1.52,1.29,0,-1,2,0,0,1,0.015938
71522,3.2294e+07,1,0,0,0,-0.13,1.52,1.29,0,-1,2,0,0,1,0.015938
71566,3.2304e+07,1,0,0,0,-0.13,1.52,1.29,0,-1,2,0,0,1,0.015938
71611,3.2317e+07,1,0,0,0,-0.13,1.52,1.29,0,-1,2,0,0,1,0.015938
71654,3.233e+07,1,0,0,0,-0.13,1.52,1.29,-2,-2,0,0,0,1,0.015938
71700,3.234e+07,1,0,0,0,-0.04,1.62,1.58,-2,-2,0,0,0,1,0.023795
71745,3.2351e+07,1,0,0,0,-0.04,1.62,1.58,-2,-2,0,0,0,1,0.023795
71789,3.2362e+07,1,0,0,0,-0.04,1.62,1.58,-2,-2,0,0,0,1,0.023795
71834,3.2371e+07,1,0,0,0,-0.04,1.62,1.58,-2,-2,0,0,0,1,0.023795
71883,3.2382e+07,1,0,0,0,-0.04,1.62,1.58,-2,-2,0,0,0,1,0.023795
71929,3.2392e+07,1,0,0,0,-0.04,1.62,1.58,-2,-2,0,0,0,1,0.023795
71974,3.2402e+07,1,0,0,0,-0.04,1.62,1.58,-2,-2,0,0,0,1,0.023795
72020,3.2416e+07,1,0,0,0,-0.04,1.62,1.58,-2,-2,0,0,0,1,0.023795
72065,3.2427e+07,1,0,0,0,-0.04,1.62,1.58,-2,-2,0,0,0,1,0.023795
72107,3.2438e+07,1,0,0,0,-0.04,1.62,1.58,0,-3,-1,0,0,1,0.023795
72151,3.2449e+07,1,0,0,0,0.04,1.67,2.13,0,-3,-1,0,0,1,0.043051
72197,3.2459e+07,1,0,0,0,0.04,1.67,2.13,0,-3,-1,0,0,1,0.043051
72242,3.2469e+07,1,0,0,0,0.04,1.67,2.13,0,-3,-1,0,0,1,0.043051
72289,3.2479e+07,1,0,0,0,0.04,1.67,2.13,0,-3,-1,0,0,1,0.043051
72335,3.2489e+07,1,0,0,0,0.04,1.67,2.13,0,-3,-1,0,0,1,0.043051
72380,3.25e+07,1,0,0,0,0.04,1.67,2.13,0,-3,-1,0,0,1,0.043051
72425,3.251e+07,1,0,0,0,0.04,1.67,2.13,0,-3,-1,0,0,1,0.043051
72470,3.252e+07,1,0,0,0,0.04,1.67,2.13,0,-3,-1,0,0,1,0.043051
72510,3.2533e+07,1,0,0,0,0.04,1.67,2.13,0,-5,-2,0,0,1,0.043051
72554,3.2544e+07,1,0,0,0,0.14,1.71,1.26,0,-5,-2,0,0,1,0.015217
72600,3.2555e+07,1,0,0,0,0.14,1.71,1.26,0,-5,-2,0,0,1,0.015217
72645,3.2566e+07,1,0,0,0,0.14,1.71,1.26,0,-5,-2,0,0,1,0.015217
72689,3.2576e+07,1,0,0,0,0.14,1.71,1.26,0,-5,-2,0,0,1,0.015217
72737,3.2586e+07,1,0,0,0,0.14,1.71,1.26,0,-5,-2,0,0,1,0.015217
72783,3.2596e+07,1,0,0,0,0.14,1.71,1.26,0,-5,-2,0,0,1,0.015217
72828,3.2606e+07,1,0,0,0,0.14,1.71,1.26,0,-5,-2,0,0,1,0.015217
72873,3.2616e+07,1,0,0,0,0.14,1.71,1.26,0,-5,-2,0,0,1,0.015217
72917,3.2627e+07,1,0,0,0,0.14,1.71,1.26,0,-5,-2,0,0,1,0.015217
72963,3.2641e+07,1,0,0,0,0.2,1.72,1.43,0,-5,-2,0,0,1,0.019467
73009,3.2656e+07,1,0,0,0,0.2,1.72,1.43,-3,-2,0,0,0,1,0.019467
73054,3.2666e+07,1,0,0,0,0.2,1.72,1.43,-3,-2,0,0,0,1,0.019467
73099,3.2676e+07,1,0,0,0,0.2,1.72,1.43,-3,-2,0,0,0,1,0.019467
73143,3.2687e+07,1,0,0,0,0.2,1.72,1.43,-3,-2,0,0,0,1,0.019467
73192,3.2697e+07,1,0,0,0,0.2,1.72,1.43,-3,-2,0,0,0,1,0.019467
73237,3.2708e+07,1,0,0,0,0.2,1.72,1.43,-3,-2,0,0,0,1,0.019467
73281,3.2717e+07,1,0,0,0,0.2,1.72,1.43,-3,-2,0,0,0,1,0.019467
73328,3.2732e+07,1,0,0,0,0.2,1.72,1.43,-3,-2,0,0,0,1,0.019467
73372,3.2743e+07,1,0,0,0,0.26,1.74,0.71,-3,-2,0,0,0,1,0.0048717
73415,3.2755e+07,1,0,0,0,0.26,1.74,0.71,0,0,-2,0,0,1,0.0048717
73460,3.2765e+07,1,0,0,0,0.26,1.74,0.71,0,0,-2,0,0,1,0.0048717
73505,3.2775e+07,1,0,0,0,0.26,1.74,0.71,0,0,-2,0,0,1,0.0048717
73549,3.2785e+07,1,0,0,0,0.26,1.74,0.71,0,0,-2,0,0,1,0.0048717
73593,3.2795e+07,1,0,0,0,0.26,1.74,0.71,0,0,-2,0,0,1,0.0048717
73642,3.2805e+07,1,0,0,0,0.26,1.74,0.71,0,0,-2,0,0,1,0.0048717
73687,3.2815e+07,1,0,0,0,0.26,1.74,0.71,0,0,-2,0,0,1,0.0048717
73731,3.2825e+07,1,0,0,0,0.26,1.74,0.71,0,0,-2,0,0,1,0.0048717
73777,3.2836e+07,1,0,0,0,0.26,1.74,0.71,0,0,-2,0,0,1,0.0048717
73815,3.2849e+07,1,0,0,0,0.26,1.74,0.71,-3,-1,3,0,0,1,0.0048717
73860,3.2859e+07,1,0,0,0,0.33,1.77,0.81,-3,-1,3,0,0,1,0.0063465
73906,3.2869e+07,1,0,0,0,0.33,1.77,0.81,-3,-1,3,0,0,1,0.0063465
73950,3.288e+07,1,0,0,0,0.33,1.77,0.81,-3,-1,3,0,0,1,0.0063465
73997,3.289e+07,1,0,0,0,0.33,1.77,0.81,-3,-1,3,0,0,1,0.0063465
74041,3.2901e+07,1,0,0,0,0.33,1.77,0.81,-3,-1,3,0,0,1,0.0063465
74092,3.2911e+07,1,0,0,0,0.33,1.77,0.81,-3,-1,3,0,0,1,0.0063465
74136,3.2922e+07,1,0,0,0,0.33,1.77,0.81,-3,-1,3,0,0,1,0.0063465
74181,3.2931e+07,1,0,0,0,0.33,1.77,0.81,-3,-1,3,0,0,1,0.0063465
74228,3.2942e+07,1,0,0,0,0.33,1.77,0.81,-3,-1,3,0,0,1,0.0063465
74269,3.2953e+07,1,0,0,0,0.33,1.77,0.81,-3,-1,3,0,0,1,0.0063465
74315,3.2967e+07,1,0,0,0,0.33,1.77,0.81,0,-1,0,0,0,1,0.0063465
74364,3.298e+07,1,0,0,0,0.41,1.81,0.45,0,-1,0,0,0,1,0.0019251
74409,3.299e+07,1,0,0,0,0.41,1.81,0.45,0,-1,0,0,0,1,0.0019251
74453,3.3001e+07,1,0,0,0,0.41,1.81,0.45,0,-1,0,0,0,1,0.0019251
74502,3.3011e+07,1,0,0,0,0.41,1.81,0.45,0,-1,0,0,0,1,0.0019251
74547,3.3021e+07,1,0,0,0,0.41,1.81,0.45,0,-1,0,0,0,1,0.0019251
74591,3.3032e+07,1,0,0,0,0.41,1.81,0.45,0,-1,0,0,0,1,0.0019251
74635,3.3042e+07,1,0,0,0,0.41,1.81,0.45,0,-1,0,0,0,1,0.0019251
74679,3.3052e+07,1,0,0,0,0.41,1.81,0.45,0,-1,0,0,0,1,0.0019251
74720,3.3063e+07,1,0,0,0,0.41,1.81,0.45,0,-1,0,0,0,1,0.0019251
74765,3.3074e+07,1,0,0,0,0.44,1.79,-0.01,0,-1,0,0,0,1,0.00027229
74810,3.3088e+07,1,0,0,0,0.44,1.79,-0.01,-3,0,6,0,0,1,0.00027229
74855,3.3098e+07,1,0,0,0,0.44,1.79,-0.01,-3,0,6,0,0,1,0.00027229
74901,3.3108e+07,1,0,0,0,0.44,1.79,-0.01,-3,0,6,0,0,1,0.00027229
74950,3.3119e+07,1,0,0,0,0.44,1.79,-0.01,-3,0,6,0,0,1,0.00027229
74996,3.3129e+07,1,0,0,0,0.44,1.79,-0.01,-3,0,6,0,0,1,0.00027229
75041,3.314e+07,1,0,0,0,0.44,1.79,-0.01,-3,0,6,0,0,1,0.00027229
75085,3.315e+07,1,0,0,0,0.44,1.79,-0.01,-3,0,6,0,0,1,0.00027229
75127,3.3162e+07,1,0,0,0,0.44,1.79,-0.01,-3,0,6,0,0,1,0.00027229
75171,3.3172e+07,1,0,0,0,0.44,1.79,-0.01,-3,0,6,0,0,1,0.00027229
75216,3.3182e+07,1,0,0,0,0.44,1.79,-0.01,-3,0,6,0,0,1,0.00027229
75263,3.3192e+07,1,0,0,0,0.44,1.79,-0.01,-3,0,6,0,0,1,0.00027229
75305,3.3204e+07,1,0,0,0,0.44,1.79,-0.01,-3,-4,0,0,0,1,0.00027229
75350,3.3214e+07,1,0,0,0,0.51,1.83,-0.32,-3,-4,0,0,0,1,0.00099123
75398,3.3224e+07,1,0,0,0,0.51,1.83,-0.32,-3,-4,0,0,0,1,0.00099123
75443,3.3234e+07,1,0,0,0,0.51,1.83,-0.32,-3,-4,0,0,0,1,0.00099123
75488,3.3244e+07,1,0,0,0,0.51,1.83,-0.32,-3,-4,0,0,0,1,0.00099123
75533,3.3254e+07,1,0,0,0,0.51,1.83,-0.32,-3,-4,0,0,0,1,0.00099123
75578,3.3265e+07,1,0,0,0,0.51,1.83,-0.32,-3,-4,0,0,0,1,0.00099123
75620,3.3277e+07,1,0,0,0,0.54,1.81,-0.46,-3,-4,0,0,0,1,0.0020869
75662,3.3289e+07,1,0,0,0,0.54,1.81,-0.46,2,-7,-1,0,0,1,0.0020869
75707,3.3299e+07,1,0,0,0,0.54,1.81,-0.46,2,-7,-1,0,0,1,0.0020869
75752,3.3309e+07,1,0,0,0,0.54,1.81,-0.46,2,-7,-1,0,0,1,0.0020869
75797,3.3319e+07,1,0,0,0,0.54,1.81,-0.46,2,-7,-1,0,0,1,0.0020869
75849,3.3329e+07,1,0,0,0,0.54,1.81,-0.46,2,-7,-1,0,0,1,0.0020869
75895,3.334e+07,1,0,0,0,0.54,1.81,-0.46,2,-7,-1,0,0,1,0.0020869
75940,3.335e+07,1,0,0,0,0.54,1.81,-0.46,2,-7,-1,0,0,1,0.0020869
75984,3.3361e+07,1,0,0,0,0.54,1.81,-0.46,2,-7,-1,0,0,1,0.0020869
76030,3.338e+07,1,0,0,0,0.54,1.81,-0.46,4,-7,-3,0,0,1,0.0020869
76076,3.339e+07,1,0,0,0,0.63,1.84,-0.27,4,-7,-3,0,0,1,0.00071128
76121,3.3401e+07,1,0,0,0,0.63,1.84,-0.27,4,-7,-3,0,0,1,0.00071128
76166,3.3411e+07,1,0,0,0,0.63,1.84,-0.27,4,-7,-3,0,0,1,0.00071128
76210,3.3421e+07,1,0,0,0,0.63,1.84,-0.27,4,-7,-3,0,0,1,0.00071128
76258,3.3431e+07,1,0,0,0,0.63,1.84,-0.27,4,-7,-3,0,0,1,0.00071128
76304,3.3441e+07,1,0,0,0,0.63,1.84,-0.27,4,-7,-3,0,0,1,0.00071128
76349,3.3451e+07,1,0,0,0,0.63,1.84,-0.27,4,-7,-3,0,0,1,0.00071128
76394,3.3462e+07,1,0,0,0,0.63,1.84,-0.27,4,-7,-3,0,0,1,0.00071128
76439,3.3472e+07,1,0,0,0,0.63,1.84,-0.27,4,-7,-3,0,0,1,0.00071128
76481,3.3484e+07,1,0,0,0,0.63,1.84,-0.27,4,-7,-3,0,0,1,0.00071128
76525,3.3498e+07,1,0,0,0,0.63,1.84,-0.27,-1,-4,2,0,0,1,0.00071128
76573,3.3511e+07,1,0,0,0,0.69,1.85,-0.45,-1,-4,2,0,0,1,0.0019939
76618,3.3522e+07,1,0,0,0,0.69,1.85,-0.45,-1,-4,2,0,0,1,0.0019939
76666,3.3532e+07,1,0,0,0,0.69,1.85,-0.45,-1,-4,2,0,0,1,0.0019939
76715,3.3542e+07,1,0,0,0,0.69,1.85,-0.45,-1,-4,2,0,0,1,0.0019939
76760,3.3553e+07,1,0,0,0,0.69,1.85,-0.45,-1,-4,2,0,0,1,0.0019939
76804,3.3563e+07,1,0,0,0,0.69,1.85,-0.45,-1,-4,2,0,0,1,0.0019939
76852,3.3576e+07,1,0,0,0,0.69,1.85,-0.45,-1,-4,2,0,0,1,0.0019939
76900,3.3593e+07,1,0,0,0,0.74,1.84,-0.3,-1,-4,2,0,0,1,0.00088157
76945,3.3607e+07,1,0,0,0,0.74,1.84,-0.3,-3,-8,3,0,0,1,0.00088157
76989,3.3617e+07,1,0,0,0,0.74,1.84,-0.3,-3,-8,3,0,0,1,0.00088157
77035,3.3627e+07,1,0,0,0,0.74,1.84,-0.3,-3,-8,3,0,0,1,0.00088157
77081,3.3637e+07,1,0,0,0,0.74,1.84,-0.3,-3,-8,3,0,0,1,0.00088157
77130,3.3647e+07,1,0,0,0,0.74,1.84,-0.3,-3,-8,3,0,0,1,0.00088157
77175,3.3658e+07,1,0,0,0,0.74,1.84,-0.3,-3,-8,3,0,0,1,0.00088157
77219,3.3668e+07,1,0,0,0,0.74,1.84,-0.3,-3,-8,3,0,0,1,0.00088157
77264,3.3678e+07,1,0,0,0,0.74,1.84,-0.3,-3,-8,3,0,0,1,0.00088157
77309,3.3688e+07,1,0,0,0,0.74,1.84,-0.3,-3,-8,3,0,0,1,0.00088157
77354,3.3698e+07,1,0,0,0,0.74,1.84,-0.3,-3,-8,3,0,0,1,0.00088157
77395,3.371e+07,1,0,0,0,0.74,1.84,-0.3,-3,-8,3,0,0,1,0.00088157
77436,3.3722e+07,1,0,0,0,0.74,1.84,-0.3,4,0,-2,0,0,1,0.00088157
77480,3.3732e+07,1,0,0,0,0.83,1.87,-0.01,4,0,-2,0,0,1,0.00033651
77528,3.3742e+07,1,0,0,0,0.83,1.87,-0.01,4,0,-2,0,0,1,0.00033651
77576,3.3753e+07,1,0,0,0,0.83,1.87,-0.01,4,0,-2,0,0,1,0.00033651
77622,3.3763e+07,1,0,0,0,0.83,1.87,-0.01,4,0,-2,0,0,1,0.00033651
77666,3.3773e+07,1,0,0,0,0.83,1.87,-0.01,4,0,-2,0,0,1,0.00033651
77711,3.3783e+07,1,0,0,0,0.83,1.87,-0.01,4,0,-2,0,0,1,0.00033651
77758,3.3799e+07,1,0,0,0,0.87,1.86,-0.24,4,0,-2,0,0,1,0.0005441
77803,3.3813e+07,1,0,0,0,0.87,1.86,-0.24,0,-5,0,0,0,1,0.0005441
77847,3.3823e+07,1,0,0,0,0.87,1.86,-0.24,0,-5,0,0,0,1,0.0005441
77891,3.3833e+07,1,0,0,0,0.87,1.86,-0.24,0,-5,0,0,0,1,0.0005441
77937,3.3843e+07,1,0,0,0,0.87,1.86,-0.24,0,-5,0,0,0,1,0.0005441
77987,3.3853e+07,1,0,0,0,0.87,1.86,-0.24,0,-5,0,0,0,1,0.0005441
78032,3.3864e+07,1,0,0,0,0.87,1.86,-0.24,0,-5,0,0,0,1,0.0005441
78077,3.3874e+07,1,0,0,0,0.87,1.86,-0.24,0,-5,0,0,0,1,0.0005441
78123,3.3884e+07,1,0,0,0,0.87,1.86,-0.24,0,-5,0,0,0,1,0.0005441
78168,3.3898e+07,1,0,0,0,0.87,1.86,-0.24,0,-5,0,0,0,1,0.0005441
78212,3.3908e+07,1,0,0,0,0.87,1.86,-0.24,0,-5,0,0,0,1,0.0005441
78258,3.3918e+07,1,0,0,0,0.96,1.88,0.12,0,-5,0,0,0,1,0.00035718
78301,3.3929e+07,1,0,0,0,0.96,1.88,0.12,0,-5,-1,0,0,1,0.00035718
78345,3.394e+07,1,0,0,0,0.96,1.88,0.12,0,-5,-1,0,0,1,0.00035718
78390,3.395e+07,1,0,0,0,0.96,1.88,0.12,0,-5,-1,0,0,1,0.00035718
78438,3.396e+07,1,0,0,0,0.96,1.88,0.12,0,-5,-1,0,0,1,0.00035718
78483,3.3971e+07,1,0,0,0,0.96,1.88,0.12,0,-5,-1,0,0,1,0.00035718
78528,3.3982e+07,1,0,0,0,0.96,1.88,0.12,0,-5,-1,0,0,1,0.00035718
78574,3.3992e+07,1,0,0,0,0.96,1.88,0.12,0,-5,-1,0,0,1,0.00035718
78619,3.401e+07,1,0,0,0,0.96,1.88,0.12,-5,-7,-1,0,0,1,0.00035718
78664,3.402e+07,1,0,0,0,1.05,1.89,-0.18,-5,-7,-1,0,0,1,0.00037642
78708,3.4031e+07,1,0,0,0,1.05,1.89,-0.18,-5,-7,-1,0,0,1,0.00037642
78753,3.4042e+07,1,0,0,0,1.05,1.89,-0.18,-5,-7,-1,0,0,1,0.00037642
78797,3.4051e+07,1,0,0,0,1.05,1.89,-0.18,-5,-7,-1,0,0,1,0.00037642
78845,3.4062e+07,1,0,0,0,1.05,1.89,-0.18,-5,-7,-1,0,0,1,0.00037642
78893,3.4072e+07,1,0,0,0,1.05,1.89,-0.18,-5,-7,-1,0,0,1,0.00037642
78937,3.4083e+07,1,0,0,0,1.05,1.89,-0.18,-5,-7,-1,0,0,1,0.00037642
78982,3.4093e+07,1,0,0,0,1.05,1.89,-0.18,-5,-7,-1,0,0,1,0.00037642
79026,3.4107e+07,1,0,0,0,1.1,1.88,-0.13,-5,-7,-1,0,0,1,0.00038369
79071,3.4121e+07,1,0,0,0,1.1,1.88,-0.13,-2,-6,-1,0,0,1,0.00038369
79115,3.4131e+07,1,0,0,0,1.1,1.88,-0.13,-2,-6,-1,0,0,1,0.00038369
79162,3.4141e+07,1,0,0,0,1.1,1.88,-0.13,-2,-6,-1,0,0,1,0.00038369
79207,3.4152e+07,1,0,0,0,1.1,1.88,-0.13,-2,-6,-1,0,0,1,0.00038369
79251,3.4162e+07,1,0,0,0,1.1,1.88,-0.13,-2,-6,-1,0,0,1,0.00038369
79302,3.4172e+07,1,0,0,0,1.1,1.88,-0.13,-2,-6,-1,0,0,1,0.00038369
79347,3.4182e+07,1,0,0,0,1.1,1.88,-0.13,-2,-6,-1,0,0,1,0.00038369
79391,3.4193e+07,1,0,0,0,1.1,1.88,-0.13,-2,-6,-1,0,0,1,0.00038369
79436,3.4203e+07,1,0,0,0,1.1,1.88,-0.13,-2,-6,-1,0,0,1,0.00038369
79478,3.4215e+07,1,0,0,0,1.1,1.88,-0.13,-2,-6,-1,0,0,1,0.00038369
79520,3.4227e+07,1,0,0,0,1.1,1.88,-0.13,6,-4,-3,0,0,1,0.00038369
79565,3.4237e+07,1,0,0,0,1.21,1.91,-0.43,6,-4,-3,0,0,1,0.0018025
79610,3.4247e+07,1,0,0,0,1.21,1.91,-0.43,6,-4,-3,0,0,1,0.0018025
79655,3.4257e+07,1,0,0,0,1.21,1.91,-0.43,6,-4,-3,0,0,1,0.0018025
79700,3.4268e+07,1,0,0,0,1.21,1.91,-0.43,6,-4,-3,0,0,1,0.0018025
79749,3.4278e+07,1,0,0,0,1.21,1.91,-0.43,6,-4,-3,0,0,1,0.0018025
79794,3.4288e+07,1,0,0,0,1.21,1.91,-0.43,6,-4,-3,0,0,1,0.0018025
79839,3.4298e+07,1,0,0,0,1.21,1.91,-0.43,6,-4,-3,0,0,1,0.0018025
79885,3.4308e+07,1,0,0,0,1.21,1.91,-0.43,6,-4,-3,0,0,1,0.0018025
79929,3.4319e+07,1,0,0,0,1.21,1.91,-0.43,6,-4,-3,0,0,1,0.0018025
79972,3.433e+07,1,0,0,0,1.21,1.91,-0.43,6,-4,-3,0,0,1,0.0018025
80014,3.4342e+07,1,0,0,0,1.21,1.91,-0.43,-3,-7,0,0,0,1,0.0018025
80058,3.4353e+07,1,0,0,0,1.28,1.9,-0.73,-3,-7,0,0,0,1,0.0051517
80103,3.4363e+07,1,0,0,0,1.28,1.9,-0.73,-3,-7,0,0,0,1,0.0051517
80147,3.4373e+07,1,0,0,0,1.28,1.9,-0.73,-3,-7,0,0,0,1,0.0051517
80200,3.4383e+07,1,0,0,0,1.28,1.9,-0.73,-3,-7,0,0,0,1,0.0051517
80247,3.4393e+07,1,0,0,0,1.28,1.9,-0.73,-3,-7,0,0,0,1,0.0051517
80291,3.4403e+07,1,0,0,0,1.28,1.9,-0.73,-3,-7,0,0,0,1,0.0051517
80336,3.4413e+07,1,0,0,0,1.28,1.9,-0.73,-3,-7,0,0,0,1,0.0051517
80380,3.4424e+07,1,0,0,0,1.28,1.9,-0.73,-3,-7,0,0,0,1,0.0051517
80422,3.4436e+07,1,0,0,0,1.32,1.88,0.01,-3,-7,0,0,0,1,0.00042635
80463,3.4447e+07,1,0,0,0,1.32,1.88,0.01,0,-4,-3,0,0,1,0.00042635
80510,3.4457e+07,1,0,0,0,1.32,1.88,0.01,0,-4,-3,0,0,1,0.00042635
80554,3.4467e+07,1,0,0,0,1.32,1.88,0.01,0,-4,-3,0,0,1,0.00042635
