LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
2.4018e+05,7.2733e+07,-0.049746,0.0013588,-0.051105,-0.0068991,0,0.0028142,0,1,0,1
2.4022e+05,7.2744e+07,-0.049123,-0.0078015,-0.041321,-0.0055784,0,0.0045182,0,1,0,1
2.4027e+05,7.2754e+07,-0.048219,-0.0093158,-0.038903,-0.0052519,0,0.0045948,0,1,0,1
2.4031e+05,7.2764e+07,-0.047135,-0.0049968,-0.042138,-0.0056887,0,0.0026225,0,1,0,1
2.4036e+05,7.2775e+07,-0.045925,-0.014125,-0.031801,-0.0042931,0,0.0053727,0,1,0,1
2.404e+05,7.2785e+07,-0.044679,-0.020964,-0.023714,-0.0032015,0,0.0075598,0,1,0,1
2.4045e+05,7.2795e+07,-0.043069,-0.018348,-0.024722,-0.0033374,0,0.0040532,0,1,0,1
2.4049e+05,7.2805e+07,-0.041379,-0.018983,-0.022396,-0.0030234,0,0.0027955,0,1,0,1
2.4054e+05,7.2816e+07,-0.039758,-0.017261,-0.022497,-0.003037,0,0.0027282,0,1,0,1
2.4058e+05,7.2826e+07,-0.038442,-0.0035024,-0.03494,-0.0047169,0,-0.00013671,0,1,0,1
2.4063e+05,7.2836e+07,-0.037441,-0.00021896,-0.037222,-0.005025,0,0.00080612,0,1,0,1
2.4067e+05,7.2846e+07,-0.036567,0.010109,-0.046675,-0.0063011,0,-0.0019116,0,1,0,1
2.4072e+05,7.2856e+07,-0.035776,0.012863,-0.048639,-0.0065662,0,-0.0031335,0,1,0,1
2.4076e+05,7.2866e+07,-0.035081,0.014106,-0.049187,-0.0066403,0,-0.0026406,0,1,0,1
2.4081e+05,7.2876e+07,-0.034492,0.022305,-0.056796,-0.0076675,0,-0.0043904,0,1,0,1
2.4085e+05,7.2886e+07,-0.033797,0.016607,-0.050404,-0.0068045,0,-0.0020428,0,1,0,1
2.409e+05,7.2897e+07,-0.032996,0.0070127,-0.040008,-0.0054011,0,0.00086964,0,1,0,1
2.4094e+05,7.2907e+07,-0.031908,0.002036,-0.033944,-0.0045825,0,5.9973e-05,0,1,0,1
2.4099e+05,7.2918e+07,-0.030735,-0.0014633,-0.029271,-0.0039516,0,-5.4048e-05,0,1,0,1
