LineNo,TimeUS,RMSRollP,RMSRollD,RMSPitchP,RMSPitchD,RMSYaw
1.4172e+05,4.9152e+07,0.012992,0.028461,0.0090432,0.022384,0.023334
1.4177e+05,4.9169e+07,0.012856,0.02898,0.0090509,0.022138,0.023061
1.4181e+05,4.9181e+07,0.012685,0.02861,0.0090345,0.021917,0.022893
1.4186e+05,4.9191e+07,0.012448,0.028128,0.0090424,0.021723,0.02273
1.419e+05,4.9202e+07,0.012258,0.0278,0.0089165,0.021499,0.022571
1.4195e+05,4.9212e+07,0.012072,0.027404,0.0088391,0.02121,0.022428
1.4199e+05,4.9222e+07,0.011931,0.027206,0.0087428,0.021229,0.022297
1.4204e+05,4.9233e+07,0.011889,0.027557,0.0087919,0.021532,0.022169
1.4209e+05,4.9243e+07,0.011768,0.027574,0.0087492,0.021487,0.022058
1.4213e+05,4.9253e+07,0.011726,0.027652,0.0086114,0.021258,0.021961
1.4218e+05,4.9263e+07,0.011584,0.027301,0.0084999,0.020982,0.021867
1.4222e+05,4.9274e+07,0.011463,0.026925,0.0083887,0.02084,0.02178
1.4226e+05,4.9285e+07,0.01131,0.02687,0.0083169,0.020723,0.021715
1.423e+05,4.9297e+07,0.011143,0.026421,0.0081764,0.020409,0.021662
1.4235e+05,4.9308e+07,0.011295,0.027163,0.0081817,0.020391,0.021608
1.4239e+05,4.9319e+07,0.01111,0.026804,0.0082523,0.020442,0.021557
1.4244e+05,4.9329e+07,0.011123,0.026732,0.0081025,0.020213,0.021525
1.4249e+05,4.934e+07,0.01105,0.026855,0.0080557,0.020101,0.0215
1.4254e+05,4.935e+07,0.011115,0.027224,0.0083693,0.020929,0.021465
1.4258e+05,4.9361e+07,0.011125,0.027353,0.0085843,0.021195,0.021451
1.4263e+05,4.9374e+07,0.011168,0.027611,0.0087439,0.020985,0.021461
1.4267e+05,4.939e+07,0.011061,0.027349,0.0089265,0.020546,0.021498
1.4271e+05,4.94e+07,0.010962,0.027179,0.0092846,0.020215,0.02155
1.4276e+05,4.9411e+07,0.01115,0.027462,0.0096494,0.020356,0.021645
1.428e+05,4.9421e+07,0.011356,0.028101,0.0099037,0.020844,0.021742
1.4285e+05,4.9431e+07,0.01137,0.027921,0.010486,0.021021,0.021865
1.4289e+05,4.9441e+07,0.011256,0.027442,0.010842,0.020786,0.02199
1.4294e+05,4.9451e+07,0.011116,0.027192,0.011371,0.021157,0.022157
1.4299e+05,4.9461e+07,0.011068,0.027225,0.011658,0.021319,0.02234
1.4303e+05,4.9472e+07,0.010964,0.0272,0.012033,0.02104,0.022516
1.4308e+05,4.9483e+07,0.010902,0.027287,0.01245,0.020956,0.022697
1.4312e+05,4.9502e+07,0.01074,0.027094,0.012652,0.0207,0.022997
1.4317e+05,4.9512e+07,0.010612,0.026945,0.012819,0.020393,0.023207
1.4321e+05,4.9523e+07,0.010425,0.02649,0.012889,0.020104,0.023452
1.4326e+05,4.9533e+07,0.010377,0.026479,0.01293,0.020405,0.023703
1.433e+05,4.9543e+07,0.010615,0.027792,0.012878,0.0203,0.023966
1.4335e+05,4.9554e+07,0.010466,0.027427,0.012773,0.019985,0.024224
1.4339e+05,4.9564e+07,0.010523,0.027662,0.012742,0.019785,0.024485
1.4344e+05,4.9574e+07,0.010543,0.027746,0.012568,0.019987,0.024759
1.4348e+05,4.9584e+07,0.010504,0.027565,0.012515,0.020393,0.025031
1.4353e+05,4.9594e+07,0.010449,0.027254,0.012302,0.020461,0.025351
1.4357e+05,4.9605e+07,0.010469,0.026852,0.012067,0.020181,0.025669
1.4362e+05,4.9616e+07,0.01041,0.026789,0.011854,0.019923,0.025986
1.4366e+05,4.9628e+07,0.010638,0.027094,0.011633,0.019604,0.026303
1.437e+05,4.9638e+07,0.011038,0.027471,0.011475,0.019684,0.026625
1.4374e+05,4.9649e+07,0.011471,0.027678,0.011387,0.020047,0.026936
1.4379e+05,4.9659e+07,0.011612,0.027974,0.011384,0.020709,0.027265
1.4384e+05,4.9669e+07,0.011484,0.028011,0.011347,0.020723,0.027578
1.4388e+05,4.9679e+07,0.011483,0.028175,0.011357,0.020479,0.027873
1.4393e+05,4.969e+07,0.011382,0.028143,0.011305,0.020836,0.028172
1.4397e+05,4.97e+07,0.0113,0.027914,0.011321,0.020687,0.028446
1.4402e+05,4.9712e+07,0.011178,0.027447,0.011339,0.02044,0.028689
1.4406e+05,4.9722e+07,0.011362,0.027863,0.011336,0.020548,0.02894
1.4411e+05,4.9735e+07,0.011389,0.027694,0.011242,0.020788,0.029169
1.4415e+05,4.9745e+07,0.011831,0.027686,0.01132,0.020642,0.029386
1.442e+05,4.9756e+07,0.012343,0.028478,0.011199,0.02072,0.029563
1.4424e+05,4.9766e+07,0.012858,0.030388,0.011127,0.020628,0.029719
1.4429e+05,4.9776e+07,0.01328,0.03147,0.010996,0.020408,0.029845
1.4433e+05,4.9786e+07,0.013427,0.031578,0.010915,0.02056,0.029957
1.4438e+05,4.9796e+07,0.013369,0.03115,0.010853,0.020318,0.030031
1.4442e+05,4.9806e+07,0.013736,0.031521,0.010733,0.020676,0.030075
1.4446e+05,4.9818e+07,0.013814,0.032689,0.010668,0.02102,0.030104
1.4451e+05,4.983e+07,0.013593,0.032672,0.010486,0.020743,0.030106
1.4455e+05,4.984e+07,0.013374,0.032283,0.010371,0.020762,0.030088
1.446e+05,4.985e+07,0.013158,0.031727,0.010338,0.021009,0.030062
1.4464e+05,4.9861e+07,0.013021,0.031697,0.010328,0.0207,0.030018
1.4469e+05,4.9871e+07,0.012814,0.031264,0.010328,0.020752,0.029949
1.4473e+05,4.9881e+07,0.012787,0.031405,0.010197,0.020781,0.029856
1.4478e+05,4.9891e+07,0.012603,0.031184,0.010163,0.020651,0.029742
1.4482e+05,4.9901e+07,0.012586,0.0311,0.01015,0.021047,0.029605
1.4487e+05,4.9919e+07,0.01244,0.030278,0.010053,0.021455,0.029373
1.4491e+05,4.993e+07,0.012506,0.031114,0.010005,0.021597,0.029201
1.4496e+05,4.994e+07,0.012687,0.032416,0.0098525,0.021437,0.029012
1.45e+05,4.995e+07,0.012573,0.032303,0.0098043,0.02155,0.028822
1.4505e+05,4.996e+07,0.012673,0.032984,0.0096575,0.021301,0.028631
1.4509e+05,4.997e+07,0.012687,0.03309,0.0095354,0.021018,0.028425
1.4514e+05,4.998e+07,0.012817,0.033454,0.009496,0.021098,0.028236
1.4519e+05,4.9991e+07,0.012789,0.033737,0.0096014,0.021655,0.028052
1.4523e+05,5.0001e+07,0.012583,0.033473,0.0095799,0.021431,0.027854
1.4528e+05,5.0013e+07,0.012345,0.03291,0.0095407,0.021388,0.027605
1.4532e+05,5.0025e+07,0.012111,0.032302,0.0094789,0.021219,0.027422
1.4536e+05,5.0037e+07,0.011976,0.032042,0.0093061,0.020993,0.027239
1.4541e+05,5.0047e+07,0.011849,0.031739,0.0091653,0.020759,0.027067
1.4545e+05,5.0057e+07,0.012141,0.032615,0.0090813,0.020773,0.026902
1.455e+05,5.0067e+07,0.012285,0.032682,0.0090795,0.021129,0.026733
1.4554e+05,5.0077e+07,0.01216,0.032208,0.0090249,0.021253,0.026566
1.4559e+05,5.0088e+07,0.012232,0.032124,0.0088937,0.020989,0.026405
1.4563e+05,5.0098e+07,0.012311,0.033027,0.0088392,0.021103,0.026253
1.4568e+05,5.0108e+07,0.012311,0.033238,0.0090659,0.022354,0.026092
1.4573e+05,5.0125e+07,0.012212,0.033092,0.009116,0.022693,0.02585
1.4577e+05,5.0139e+07,0.01197,0.032465,0.0089358,0.022317,0.025652
1.4582e+05,5.015e+07,0.011935,0.032329,0.0088151,0.02211,0.02548
1.4586e+05,5.016e+07,0.011899,0.032564,0.0087108,0.021836,0.0253
1.4591e+05,5.017e+07,0.01176,0.032287,0.0086719,0.021599,0.025115
1.4595e+05,5.018e+07,0.011625,0.032005,0.0087551,0.021731,0.024921
1.46e+05,5.019e+07,0.011498,0.031594,0.0088736,0.022138,0.02471
1.4605e+05,5.02e+07,0.011271,0.030988,0.0091049,0.022712,0.024492
1.4609e+05,5.0211e+07,0.011125,0.03054,0.0091194,0.022477,0.024268
1.4614e+05,5.0221e+07,0.01115,0.030906,0.009141,0.022197,0.024028
1.4618e+05,5.0237e+07,0.010914,0.030348,0.0090687,0.022004,0.023707
1.4622e+05,5.0247e+07,0.010923,0.030199,0.0090145,0.021619,0.023447
1.4627e+05,5.0257e+07,0.010854,0.029757,0.0090297,0.021506,0.023185
1.4632e+05,5.0268e+07,0.010771,0.029184,0.0089769,0.021527,0.022902
1.4636e+05,5.0278e+07,0.010799,0.028829,0.0089513,0.021315,0.022617
1.4641e+05,5.0288e+07,0.010702,0.028659,0.00903,0.021742,0.022325
1.4645e+05,5.0298e+07,0.010852,0.02962,0.0090943,0.021996,0.022034
1.465e+05,5.0309e+07,0.010812,0.029424,0.008978,0.021877,0.021728
1.4654e+05,5.0319e+07,0.010687,0.029122,0.0088535,0.02149,0.021429
1.4659e+05,5.0333e+07,0.010631,0.029066,0.0087932,0.021115,0.021055
1.4664e+05,5.0344e+07,0.010555,0.028893,0.0087049,0.020728,0.020755
1.4668e+05,5.0355e+07,0.010431,0.028586,0.0087161,0.02086,0.020442
1.4672e+05,5.0365e+07,0.010245,0.028104,0.0087077,0.020934,0.020143
1.4677e+05,5.0375e+07,0.010143,0.027908,0.0087969,0.021,0.019842
1.4681e+05,5.0385e+07,0.010031,0.027635,0.0087255,0.020993,0.019541
1.4686e+05,5.0395e+07,0.01003,0.027304,0.0087624,0.02085,0.019237
1.469e+05,5.0405e+07,0.010513,0.02957,0.0086288,0.020524,0.018932
1.4695e+05,5.0415e+07,0.010584,0.030026,0.0086628,0.020437,0.018636
1.4699e+05,5.0425e+07,0.010605,0.030273,0.008843,0.021307,0.01834
1.4704e+05,5.0435e+07,0.010613,0.030431,0.0089766,0.021711,0.018052
1.4708e+05,5.0453e+07,0.010741,0.030821,0.0088276,0.021577,0.017616
1.4713e+05,5.0466e+07,0.010659,0.030583,0.0086675,0.021402,0.017252
1.4718e+05,5.0477e+07,0.010527,0.030056,0.0086107,0.021416,0.016962
1.4722e+05,5.0487e+07,0.01062,0.030054,0.0086649,0.021825,0.016677
1.4727e+05,5.0497e+07,0.010637,0.029698,0.0086458,0.021935,0.016395
1.4732e+05,5.0507e+07,0.010692,0.029437,0.0084999,0.021595,0.016113
1.4736e+05,5.0517e+07,0.010645,0.029137,0.0084655,0.021619,0.01583
1.474e+05,5.0528e+07,0.010545,0.028755,0.0084916,0.021638,0.015553
1.4745e+05,5.0538e+07,0.010565,0.028872,0.0083822,0.021381,0.015279
1.4749e+05,5.055e+07,0.01055,0.028809,0.0083492,0.021199,0.015009
1.4754e+05,5.056e+07,0.010447,0.02865,0.0082192,0.020979,0.014745
1.4758e+05,5.0571e+07,0.0103,0.028292,0.0081291,0.020781,0.014488
1.4762e+05,5.0582e+07,0.01023,0.028187,0.0080464,0.020502,0.014235
1.4767e+05,5.0593e+07,0.010092,0.02784,0.0080208,0.020184,0.013993
1.4772e+05,5.0603e+07,0.010215,0.028462,0.0080355,0.020088,0.013762
1.4776e+05,5.0613e+07,0.010084,0.028197,0.0081299,0.020756,0.013541
1.478e+05,5.0623e+07,0.010185,0.028666,0.0081446,0.021235,0.013328
1.4785e+05,5.0633e+07,0.01024,0.029058,0.0080043,0.020906,0.013127
1.4789e+05,5.0645e+07,0.010088,0.028666,0.0078643,0.020568,0.012945
1.4794e+05,5.0655e+07,0.010107,0.02885,0.0077958,0.020456,0.012776
1.4798e+05,5.0667e+07,0.010288,0.029314,0.0077495,0.020436,0.01263
1.4802e+05,5.0677e+07,0.010223,0.029302,0.0078085,0.020681,0.012501
1.4807e+05,5.0687e+07,0.010165,0.029195,0.0077738,0.020363,0.012404
1.4811e+05,5.0697e+07,0.0099866,0.028657,0.0077151,0.019997,0.012345
1.4816e+05,5.0708e+07,0.0098491,0.02832,0.0078549,0.019867,0.012287
1.4821e+05,5.0718e+07,0.0097316,0.028036,0.0078384,0.019566,0.012256
1.4826e+05,5.0729e+07,0.00965,0.02771,0.0081322,0.020062,0.012241
1.483e+05,5.074e+07,0.0096174,0.02781,0.0082878,0.020158,0.012278
1.4834e+05,5.075e+07,0.0096998,0.028248,0.0084744,0.020076,0.012342
1.4838e+05,5.0765e+07,0.0094943,0.027657,0.0087465,0.020022,0.012472
1.4843e+05,5.0776e+07,0.0093762,0.027347,0.0088928,0.019716,0.012593
1.4847e+05,5.0786e+07,0.009648,0.028365,0.0093486,0.020352,0.012745
1.4852e+05,5.0796e+07,0.0099096,0.029197,0.010244,0.022247,0.012904
1.4856e+05,5.0806e+07,0.0099842,0.029704,0.010793,0.022147,0.013095
1.4861e+05,5.0816e+07,0.010113,0.030151,0.011368,0.021776,0.013331
1.4866e+05,5.0826e+07,0.010014,0.029883,0.012154,0.021554,0.013603
1.487e+05,5.0836e+07,0.0099778,0.029846,0.012717,0.02139,0.013875
1.4874e+05,5.0846e+07,0.0099431,0.02977,0.013313,0.021048,0.014152
1.4878e+05,5.0859e+07,0.0098473,0.029442,0.014199,0.021029,0.014471
1.4883e+05,5.087e+07,0.0096987,0.028889,0.014919,0.021015,0.014814
1.4887e+05,5.088e+07,0.0095832,0.028565,0.015471,0.021031,0.015164
1.4892e+05,5.089e+07,0.0094959,0.028329,0.016153,0.020956,0.015519
1.4896e+05,5.0901e+07,0.0093921,0.028087,0.016751,0.020708,0.015894
1.4901e+05,5.0911e+07,0.0092741,0.027767,0.017343,0.020688,0.016276
1.4906e+05,5.0922e+07,0.0091031,0.027246,0.017864,0.020449,0.016666
1.491e+05,5.0932e+07,0.0090254,0.026914,0.018201,0.020361,0.017064
1.4915e+05,5.0942e+07,0.0092138,0.027341,0.018353,0.02059,0.017453
1.4919e+05,5.0953e+07,0.0092929,0.028036,0.018479,0.020511,0.017828
1.4923e+05,5.0965e+07,0.0092465,0.027932,0.018467,0.020304,0.018238
1.4928e+05,5.0979e+07,0.0092529,0.027907,0.018405,0.020235,0.018736
1.4932e+05,5.0989e+07,0.0093451,0.028239,0.018385,0.019891,0.019129
1.4937e+05,5.1e+07,0.0097358,0.029647,0.018232,0.019554,0.019509
1.4941e+05,5.101e+07,0.0096138,0.029257,0.017957,0.01968,0.019907
1.4946e+05,5.1021e+07,0.0096364,0.029039,0.017788,0.020045,0.020287
1.4951e+05,5.1031e+07,0.00996,0.029301,0.017555,0.019832,0.020651
1.4955e+05,5.1041e+07,0.0098164,0.028922,0.017241,0.019672,0.021027
1.496e+05,5.1051e+07,0.0098117,0.028578,0.016952,0.019651,0.021401
1.4964e+05,5.1061e+07,0.0098029,0.028092,0.016655,0.019559,0.021778
1.4969e+05,5.1079e+07,0.0098095,0.028315,0.016201,0.019368,0.022295
1.4973e+05,5.109e+07,0.0097311,0.027883,0.015968,0.019543,0.022635
1.4978e+05,5.1101e+07,0.0097632,0.027494,0.015677,0.019261,0.022959
1.4982e+05,5.1111e+07,0.0098784,0.027504,0.015388,0.018921,0.023276
1.4986e+05,5.1121e+07,0.010094,0.028669,0.015235,0.019167,0.023587
1.4991e+05,5.1131e+07,0.010326,0.029686,0.015058,0.019677,0.023868
1.4996e+05,5.1141e+07,0.010373,0.029823,0.014847,0.019919,0.024133
1.5e+05,5.1152e+07,0.010484,0.030255,0.014599,0.01957,0.024392
1.5005e+05,5.1162e+07,0.010651,0.030811,0.014429,0.019626,0.024631
1.501e+05,5.1176e+07,0.011183,0.031852,0.014334,0.020837,0.024903
1.5014e+05,5.1186e+07,0.011317,0.031567,0.014162,0.02079,0.025121
1.5018e+05,5.1198e+07,0.011283,0.031486,0.013994,0.020823,0.025316
1.5023e+05,5.1209e+07,0.011174,0.030896,0.013781,0.020947,0.025493
1.5027e+05,5.1219e+07,0.011182,0.03042,0.013553,0.020896,0.025665
1.5032e+05,5.1229e+07,0.011101,0.030074,0.013354,0.020662,0.025828
1.5037e+05,5.1239e+07,0.011137,0.029808,0.013219,0.021176,0.025989
1.5041e+05,5.1249e+07,0.011064,0.029755,0.013125,0.021916,0.026133
1.5046e+05,5.126e+07,0.010958,0.029591,0.01291,0.021718,0.026266
1.505e+05,5.127e+07,0.010917,0.029642,0.012669,0.021374,0.02639
1.5055e+05,5.128e+07,0.010719,0.029169,0.012481,0.021246,0.026522
1.5059e+05,5.1293e+07,0.010594,0.028912,0.012304,0.02111,0.026645
1.5063e+05,5.1304e+07,0.010492,0.028756,0.012143,0.02123,0.026749
1.5067e+05,5.1314e+07,0.010452,0.028811,0.012133,0.022077,0.026855
1.5072e+05,5.1324e+07,0.010397,0.028818,0.011968,0.02208,0.026965
1.5076e+05,5.1334e+07,0.010233,0.028383,0.011743,0.021689,0.027058
1.5081e+05,5.1345e+07,0.01004,0.027838,0.011529,0.02134,0.027141
1.5086e+05,5.1355e+07,0.0099223,0.027603,0.011336,0.021126,0.027231
1.509e+05,5.1365e+07,0.0098057,0.02732,0.011121,0.020738,0.027309
1.5095e+05,5.1375e+07,0.0097573,0.02727,0.01102,0.020895,0.027378
1.5099e+05,5.1385e+07,0.0099493,0.028034,0.010885,0.0209,0.027434
1.5104e+05,5.1397e+07,0.0098369,0.027769,0.010766,0.020931,0.027489
1.5108e+05,5.1409e+07,0.009878,0.028047,0.010665,0.020739,0.027542
1.5112e+05,5.142e+07,0.0099591,0.028497,0.010501,0.020483,0.027598
1.5117e+05,5.143e+07,0.0099875,0.028726,0.010431,0.020657,0.027633
1.5121e+05,5.144e+07,0.0099761,0.028554,0.010357,0.020657,0.02766
1.5126e+05,5.145e+07,0.0099749,0.028288,0.010209,0.020313,0.027674
1.513e+05,5.1461e+07,0.0099092,0.02796,0.010125,0.020176,0.027695
1.5135e+05,5.1471e+07,0.0097386,0.027484,0.010031,0.01993,0.027692
1.5139e+05,5.1481e+07,0.0096027,0.027126,0.010035,0.019781,0.027687
1.5144e+05,5.1495e+07,0.0096017,0.027226,0.010252,0.019624,0.027685
1.5148e+05,5.151e+07,0.0096847,0.027421,0.010259,0.020137,0.027661
1.5153e+05,5.152e+07,0.009683,0.027516,0.01052,0.020092,0.027635
1.5157e+05,5.153e+07,0.0096179,0.027371,0.010817,0.019938,0.027619
1.5162e+05,5.154e+07,0.0096081,0.027375,0.010763,0.019883,0.027581
1.5166e+05,5.155e+07,0.0095487,0.027211,0.010802,0.019782,0.027539
1.5171e+05,5.156e+07,0.0094176,0.026923,0.010968,0.019897,0.027469
1.5176e+05,5.1571e+07,0.0093041,0.026656,0.01097,0.01976,0.027395
1.518e+05,5.1581e+07,0.0093621,0.026627,0.011058,0.019935,0.027296
1.5185e+05,5.1592e+07,0.0093097,0.026616,0.011017,0.019679,0.0272
1.5189e+05,5.1604e+07,0.009422,0.027024,0.011114,0.019632,0.027086
1.5193e+05,5.1615e+07,0.0095612,0.027449,0.011083,0.019309,0.026946
1.5198e+05,5.1626e+07,0.0095948,0.027099,0.011253,0.019398,0.026789
1.5202e+05,5.1636e+07,0.0095158,0.026683,0.011558,0.019514,0.026624
1.5206e+05,5.1646e+07,0.0094507,0.026317,0.011614,0.019286,0.026444
1.5211e+05,5.1656e+07,0.0094793,0.025885,0.011784,0.019281,0.026248
1.5216e+05,5.1667e+07,0.009438,0.025473,0.011978,0.019095,0.026043
1.522e+05,5.1677e+07,0.0098238,0.025903,0.012294,0.018884,0.025818
1.5225e+05,5.1687e+07,0.0098235,0.025851,0.012468,0.019075,0.025581
1.5229e+05,5.1698e+07,0.010116,0.026172,0.012499,0.01906,0.02534
1.5234e+05,5.1712e+07,0.01035,0.026661,0.012807,0.019144,0.025027
1.5238e+05,5.1724e+07,0.010335,0.026604,0.012815,0.018929,0.024763
1.5243e+05,5.1735e+07,0.010409,0.026767,0.013124,0.019747,0.024492
1.5247e+05,5.1745e+07,0.010817,0.027349,0.013368,0.019821,0.02423
1.5252e+05,5.1755e+07,0.010746,0.02697,0.01354,0.019596,0.023964
1.5257e+05,5.1765e+07,0.010722,0.026595,0.013561,0.019272,0.02369
1.5261e+05,5.1776e+07,0.010824,0.026417,0.01372,0.01916,0.02342
1.5266e+05,5.1785e+07,0.011215,0.026158,0.013679,0.018973,0.023169
1.527e+05,5.1796e+07,0.011486,0.025923,0.013802,0.018801,0.022916
1.5275e+05,5.1806e+07,0.011437,0.025793,0.013671,0.019027,0.022661
1.5279e+05,5.1815e+07,0.011522,0.025887,0.013635,0.019183,0.022416
1.5283e+05,5.1827e+07,0.011546,0.025593,0.013501,0.019283,0.022193
1.5287e+05,5.184e+07,0.011466,0.025631,0.013374,0.018962,0.021972
1.5292e+05,5.185e+07,0.011596,0.026212,0.013338,0.018846,0.021763
1.5296e+05,5.186e+07,0.011507,0.026111,0.013296,0.018642,0.021565
1.5301e+05,5.187e+07,0.011406,0.025836,0.013165,0.018465,0.021406
1.5306e+05,5.188e+07,0.01122,0.025389,0.013136,0.018473,0.02126
1.531e+05,5.189e+07,0.011045,0.025073,0.013012,0.018487,0.021121
1.5315e+05,5.19e+07,0.01092,0.024983,0.012984,0.018486,0.021016
1.5319e+05,5.191e+07,0.01076,0.024702,0.012892,0.018201,0.020954
1.5324e+05,5.1926e+07,0.010703,0.025046,0.012747,0.018602,0.02092
1.5328e+05,5.1937e+07,0.010777,0.025748,0.012725,0.018618,0.020937
1.5332e+05,5.1948e+07,0.010721,0.025888,0.012547,0.018535,0.02101
1.5337e+05,5.1959e+07,0.010602,0.025786,0.012752,0.018688,0.021132
1.5341e+05,5.1969e+07,0.010467,0.025627,0.013036,0.018466,0.021293
1.5346e+05,5.1979e+07,0.010541,0.025618,0.014197,0.019314,0.021539
1.5351e+05,5.1989e+07,0.010941,0.025515,0.015865,0.020038,0.021847
1.5355e+05,5.2e+07,0.011451,0.025415,0.017848,0.020234,0.0222
1.536e+05,5.201e+07,0.012024,0.025183,0.019402,0.019894,0.022639
1.5364e+05,5.2024e+07,0.012385,0.024975,0.020356,0.020254,0.023285
1.5369e+05,5.2035e+07,0.012396,0.024681,0.020412,0.021246,0.023834
1.5373e+05,5.2046e+07,0.012276,0.02434,0.020285,0.02115,0.024435
1.5377e+05,5.2057e+07,0.01215,0.024705,0.019944,0.02124,0.025039
1.5382e+05,5.2067e+07,0.012101,0.025369,0.019766,0.02312,0.025649
1.5386e+05,5.2077e+07,0.012294,0.02612,0.019868,0.023642,0.026307
1.5391e+05,5.2087e+07,0.013392,0.026954,0.020667,0.024977,0.026945
1.5396e+05,5.2097e+07,0.014341,0.026501,0.022174,0.025773,0.027567
1.54e+05,5.2107e+07,0.01551,0.026318,0.023551,0.025619,0.028203
1.5405e+05,5.2117e+07,0.016233,0.026306,0.025735,0.026024,0.028819
1.5409e+05,5.2133e+07,0.017889,0.027067,0.028501,0.025698,0.029586
1.5414e+05,5.2143e+07,0.018996,0.026624,0.029655,0.025802,0.030179
1.5418e+05,5.2154e+07,0.019718,0.026731,0.031023,0.025943,0.030779
1.5422e+05,5.2164e+07,0.020142,0.028188,0.032185,0.025813,0.031358
1.5427e+05,5.2175e+07,0.020747,0.028448,0.032539,0.025739,0.03196
1.5431e+05,5.2185e+07,0.020723,0.028927,0.033248,0.025577,0.032553
1.5436e+05,5.2195e+07,0.020626,0.029114,0.033519,0.025223,0.033147
1.5441e+05,5.2205e+07,0.020536,0.031256,0.033578,0.024973,0.033747
1.5445e+05,5.2215e+07,0.020377,0.032445,0.033586,0.024663,0.034326
1.545e+05,5.2225e+07,0.020358,0.034038,0.033488,0.024272,0.034892
1.5454e+05,5.2237e+07,0.020281,0.034957,0.033279,0.024288,0.035463
1.5458e+05,5.2247e+07,0.020197,0.035272,0.032966,0.023852,0.036012
1.5463e+05,5.2257e+07,0.02022,0.03504,0.032583,0.023601,0.036559
1.5467e+05,5.2267e+07,0.020189,0.034477,0.032036,0.023948,0.037106
1.5471e+05,5.2279e+07,0.020507,0.035048,0.031804,0.026561,0.037622
1.5476e+05,5.2289e+07,0.021047,0.037259,0.031416,0.02717,0.038131
1.5481e+05,5.2299e+07,0.021082,0.038234,0.030864,0.02689,0.038621
1.5485e+05,5.2309e+07,0.021246,0.037949,0.030499,0.026884,0.039083
1.549e+05,5.232e+07,0.021175,0.037438,0.030002,0.02662,0.039518
1.5494e+05,5.233e+07,0.021244,0.036944,0.029523,0.026595,0.039898
1.5499e+05,5.2341e+07,0.021307,0.03771,0.029093,0.026784,0.040267
1.5503e+05,5.2352e+07,0.021759,0.039559,0.028553,0.026667,0.04058
1.5507e+05,5.2364e+07,0.021843,0.039459,0.02802,0.02652,0.040876
1.5512e+05,5.2374e+07,0.021687,0.039365,0.027482,0.026164,0.041127
1.5516e+05,5.2384e+07,0.021426,0.039309,0.026958,0.02584,0.041348
1.5521e+05,5.2395e+07,0.021286,0.039654,0.026445,0.025528,0.041532
1.5526e+05,5.2405e+07,0.021333,0.040134,0.026053,0.026079,0.041689
1.553e+05,5.2415e+07,0.021142,0.039692,0.025557,0.025735,0.041837
1.5535e+05,5.2426e+07,0.020831,0.039203,0.025084,0.025401,0.041918
1.5539e+05,5.2436e+07,0.020674,0.038999,0.024622,0.025193,0.041979
1.5543e+05,5.2447e+07,0.020354,0.038913,0.02415,0.02486,0.042005
1.5548e+05,5.2458e+07,0.020106,0.038782,0.023691,0.024515,0.041983
1.5552e+05,5.2472e+07,0.019698,0.038352,0.023214,0.02506,0.041928
1.5556e+05,5.2482e+07,0.019365,0.037817,0.022806,0.024986,0.041833
1.5561e+05,5.2493e+07,0.019003,0.03725,0.022392,0.024884,0.041727
1.5566e+05,5.2503e+07,0.01871,0.036735,0.021968,0.024587,0.041586
1.557e+05,5.2513e+07,0.018468,0.036317,0.021586,0.024594,0.041411
1.5575e+05,5.2523e+07,0.018293,0.036251,0.021202,0.024514,0.04121
1.5579e+05,5.2534e+07,0.01812,0.036513,0.020829,0.024432,0.040977
1.5584e+05,5.2545e+07,0.017866,0.036439,0.020621,0.025609,0.040721
1.5588e+05,5.256e+07,0.017516,0.035912,0.020132,0.025152,0.040379
1.5593e+05,5.257e+07,0.017751,0.037213,0.019785,0.024787,0.040068
1.5598e+05,5.2583e+07,0.017755,0.038024,0.019308,0.024408,0.039644
1.5602e+05,5.2594e+07,0.017477,0.03777,0.019043,0.024813,0.039282
1.5606e+05,5.2604e+07,0.017287,0.037785,0.018819,0.025232,0.038897
1.5611e+05,5.2614e+07,0.017011,0.037446,0.01846,0.024851,0.038503
1.5616e+05,5.2624e+07,0.016862,0.037504,0.018133,0.024672,0.038087
1.562e+05,5.2634e+07,0.016719,0.037663,0.017792,0.024314,0.037651
1.5625e+05,5.2644e+07,0.016428,0.037069,0.017473,0.024064,0.037203
1.5629e+05,5.2654e+07,0.01615,0.036536,0.017153,0.023821,0.036748
1.5633e+05,5.2665e+07,0.01591,0.03612,0.016919,0.024002,0.036273
1.5638e+05,5.2676e+07,0.015696,0.035609,0.016643,0.023955,0.035799
1.5642e+05,5.2687e+07,0.015623,0.035227,0.016345,0.023601,0.035319
1.5646e+05,5.2698e+07,0.01555,0.034724,0.016061,0.023327,0.034829
1.5651e+05,5.2708e+07,0.015541,0.034166,0.015853,0.023422,0.034323
1.5656e+05,5.2718e+07,0.015326,0.033848,0.015567,0.022991,0.033823
1.5661e+05,5.2729e+07,0.015022,0.033437,0.015293,0.022645,0.033319
1.5665e+05,5.2739e+07,0.014869,0.032986,0.015008,0.022315,0.032819
1.567e+05,5.2749e+07,0.01469,0.032431,0.014729,0.021929,0.03231
1.5674e+05,5.276e+07,0.014681,0.032608,0.014479,0.0217,0.031802
1.5679e+05,5.2777e+07,0.014389,0.032114,0.014148,0.021413,0.03104
1.5683e+05,5.2788e+07,0.014209,0.031872,0.013963,0.021273,0.03054
1.5688e+05,5.2798e+07,0.014027,0.031784,0.013716,0.021013,0.03004
