LineNo,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
95036,1.6651e+09,1,0.14,0.01,0.1,0.07,0,0.010395,0.057927,-0.59777,0,48,1.0733e+05,0,0
95082,1.6651e+09,1,0.14,0.01,0.1,0.07,0,0.010412,0.057927,-0.59777,0,48,1.0733e+05,0,0
95126,1.6651e+09,1,0.14,0.01,0.1,0.07,0,0.010412,0.057927,-0.59777,0,48,1.0733e+05,0,0
95170,1.6651e+09,1,0.14,0.01,0.1,0.07,0,0.010407,0.057927,-0.59777,0,48,1.0733e+05,0,0
95214,1.6651e+09,1,0.14,0.01,0.1,0.07,0,0.010436,0.057927,-0.59777,0,48,1.0733e+05,0,0
95263,1.6651e+09,1,0.14,0.01,0.1,0.07,0,0.010414,0.057927,-0.59777,0,48,1.0733e+05,0,0
95307,1.6652e+09,1,0.14,0.01,0.1,0.07,0,0.010429,0.057927,-0.59777,0,48,1.0733e+05,0,0
95355,1.6652e+09,1,0.13,0.01,0.1,0.07,0,0.010451,0.057927,-0.59777,0,48,1.0733e+05,0,0
95399,1.6652e+09,1,0.13,0.01,0.1,0.07,0,0.010269,0.057927,-0.59777,0,48,1.0733e+05,0,0
95443,1.6652e+09,1,0.13,0.01,0.1,0.07,0,0.010269,0.057927,-0.59777,0,48,1.0733e+05,0,0
95484,1.6652e+09,1,0.13,0.01,0.1,0.05,0,0.010265,0.057927,-0.59777,0,48,1.0733e+05,0,0
95529,1.6652e+09,1,0.13,0.01,0.12,0.05,0,0.010291,0.057927,-0.59777,0,48,1.0733e+05,0,0
95575,1.6652e+09,1,0.13,0.01,0.12,0.05,0,0.010316,0.057927,-0.59777,0,48,1.0733e+05,0,0
95619,1.6652e+09,1,0.13,0.01,0.12,0.05,0,0.010317,0.057927,-0.59777,0,48,1.0733e+05,0,0
95665,1.6653e+09,1,0.13,0.01,0.12,0.05,0,0.010338,0.057927,-0.59777,0,48,1.0733e+05,0,0
95713,1.6653e+09,1,0.13,0.01,0.12,0.05,0,0.010338,0.057927,-0.59777,0,48,1.0733e+05,0,0
95759,1.6653e+09,1,0.13,0.01,0.12,0.05,0,0.010337,0.057927,-0.59777,0,48,1.0733e+05,0,0
95803,1.6653e+09,1,0.13,0.01,0.12,0.05,0,0.010313,0.057927,-0.59777,0,48,1.0733e+05,0,0
95847,1.6653e+09,1,0.13,0.01,0.12,0.05,0,0.01034,0.057927,-0.59777,0,48,1.0733e+05,0,0
95892,1.6653e+09,1,0.13,0.01,0.12,0.05,0,0.01037,0.057927,-0.59777,0,48,1.0733e+05,0,0
95933,1.6653e+09,1,0.13,0.01,0.12,0.05,0,0.010365,0.057927,-0.59777,0,48,1.0733e+05,0,0
95977,1.6653e+09,1,0.13,0.01,0.12,0.05,0,0.010392,0.057927,-0.59777,0,48,1.0733e+05,0,0
96024,1.6653e+09,1,0.13,0.01,0.12,0.05,0,0.010392,0.057927,-0.59777,0,48,1.0733e+05,0,0
96069,1.6654e+09,1,0.13,0.01,0.12,0.05,0,0.010412,0.057927,-0.59777,0,48,1.0733e+05,0,0
96116,1.6654e+09,1,0.13,0.01,0.12,0.05,0,0.010434,0.057927,-0.59777,0,48,1.0733e+05,0,0
96158,1.6654e+09,1,0.1,0.01,0.12,0.05,0,0.01052,0.057927,-0.59777,0,48,1.0733e+05,0,0
96203,1.6654e+09,1,0.1,0.01,0.12,0.05,0,0.01052,0.057927,-0.59777,0,48,1.0733e+05,0,0
96248,1.6654e+09,1,0.1,0.01,0.12,0.05,0,0.010373,0.057927,-0.59777,0,48,1.0733e+05,0,0
96293,1.6654e+09,1,0.1,0.01,0.12,0.05,0,0.010385,0.057927,-0.59777,0,48,1.0733e+05,0,0
96331,1.6654e+09,1,0.1,0.01,0.12,0.05,0,0.010468,0.057927,-0.59777,0,48,1.0733e+05,0,0
96377,1.6654e+09,1,0.1,0.01,0.01,0.05,0,0.010494,0.057927,-0.59777,0,48,1.0733e+05,0,0
96423,1.6654e+09,1,0.1,0.01,0.01,0.05,0,0.010541,0.057927,-0.59777,0,48,1.0733e+05,0,0
96468,1.6655e+09,1,0.1,0.01,0.01,0.05,0,0.010541,0.057927,-0.59777,0,48,1.0733e+05,0,0
96514,1.6655e+09,1,0.1,0.01,0.01,0.05,0,0.010577,0.057927,-0.59777,0,48,1.0733e+05,0,0
96563,1.6655e+09,1,0.1,0.01,0.01,0.05,0,0.010577,0.057927,-0.59777,0,48,1.0733e+05,0,0
96608,1.6655e+09,1,0.1,0.01,0.01,0.05,0,0.010627,0.057927,-0.59777,0,48,1.0733e+05,0,0
96653,1.6655e+09,1,0.1,0.01,0.01,0.05,0,0.010664,0.057927,-0.59777,0,48,1.0733e+05,0,0
96698,1.6655e+09,1,0.1,0.01,0.01,0.05,0,0.010759,0.057927,-0.59777,0,48,1.0733e+05,0,0
96742,1.6655e+09,1,0.1,0.01,0.01,0.05,0,0.010827,0.057927,-0.59777,0,48,1.0733e+05,0,0
96784,1.6655e+09,1,0.1,0.01,0.01,0.04,0,0.010847,0.057927,-0.59777,0,48,1.0733e+05,0,0
96829,1.6655e+09,1,0.1,0.01,0,0.04,0,0.010838,0.057927,-0.59777,0,48,1.0733e+05,0,0
96873,1.6655e+09,1,0.1,0.01,0,0.04,0,0.010838,0.057927,-0.59777,0,48,1.0733e+05,0,0
96920,1.6656e+09,1,0.1,0.01,0,0.04,0,0.010925,0.057927,-0.59777,0,48,1.0733e+05,0,0
96965,1.6656e+09,1,0.1,0.01,0,0.04,0,0.010938,0.057927,-0.59777,0,48,1.0733e+05,0,0
97013,1.6656e+09,1,0.1,0.01,0,0.04,0,0.010868,0.057927,-0.59777,0,48,1.0733e+05,0,0
97059,1.6656e+09,1,0.1,0.01,0,0.04,0,0.010868,0.057927,-0.59777,0,48,1.0733e+05,0,0
97106,1.6656e+09,1,0.1,0.01,0,0.04,0,0.010893,0.057927,-0.59777,0,48,1.0733e+05,0,0
97150,1.6656e+09,1,0.1,0.01,0,0.04,0,0.010909,0.057927,-0.59777,0,48,1.0733e+05,0,0
97195,1.6656e+09,1,0.1,0.01,0,0.04,0,0.010913,0.057927,-0.59777,0,48,1.0733e+05,0,0
97236,1.6656e+09,1,0.1,0.01,0,0.05,0,0.010964,0.057927,-0.59777,0,48,1.0733e+05,0,0
97281,1.6656e+09,1,0.1,0.01,0.03,0.05,0,0.010916,0.057927,-0.59777,0,48,1.0733e+05,0,0
97326,1.6657e+09,1,0.1,0.01,0.03,0.05,0,0.010932,0.057927,-0.59777,0,48,1.0733e+05,0,0
97371,1.6657e+09,1,0.1,0.01,0.03,0.05,0,0.010932,0.057927,-0.59777,0,48,1.0733e+05,0,0
97417,1.6657e+09,1,0.1,0.01,0.03,0.05,0,0.010899,0.057927,-0.59777,0,48,1.0733e+05,0,0
97465,1.6657e+09,1,0.1,0.01,0.03,0.05,0,0.010901,0.057927,-0.59777,0,48,1.0733e+05,0,0
97509,1.6657e+09,1,0.1,0.01,0.03,0.05,0,0.010881,0.057927,-0.59777,0,48,1.0733e+05,0,0
97553,1.6657e+09,1,0.1,0.01,0.03,0.05,0,0.010881,0.057927,-0.59777,0,48,1.0733e+05,0,0
97598,1.6657e+09,1,0.1,0.01,0.03,0.05,0,0.010883,0.057927,-0.59777,0,48,1.0733e+05,0,0
97643,1.6657e+09,1,0.1,0.01,0.03,0.04,0,0.010825,0.057927,-0.59777,0,48,1.0733e+05,0,0
97686,1.6658e+09,1,0.16,0,0.03,0.04,0,0.010807,0.057927,-0.59777,0,48,1.0733e+05,0,0
97728,1.6658e+09,1,0.16,0,0.03,0.04,0,0.01071,0.057927,-0.59777,0,48,1.0733e+05,0,0
97773,1.6658e+09,1,0.16,0,0.03,0.04,0,0.010766,0.057927,-0.59777,0,48,1.0733e+05,0,0
97819,1.6658e+09,1,0.16,0,0.03,0.04,0,0.010796,0.057927,-0.59777,0,48,1.0733e+05,0,0
97868,1.6658e+09,1,0.16,0,0.03,0.04,0,0.010796,0.057927,-0.59777,0,48,1.0733e+05,0,0
97913,1.6658e+09,1,0.16,0,0.03,0.04,0,0.010814,0.057927,-0.59777,0,48,1.0733e+05,0,0
97957,1.6658e+09,1,0.16,0,0.03,0.04,0,0.010823,0.057927,-0.59777,0,48,1.0733e+05,0,0
98003,1.6658e+09,1,0.16,0,0.03,0.04,0,0.010854,0.057927,-0.59777,0,48,1.0733e+05,0,0
98044,1.6658e+09,1,0.16,0,0.03,0.02,0,0.010909,0.057927,-0.59777,0,48,1.0733e+05,0,0
98090,1.6659e+09,1,0.16,0,0,0.02,0,0.010941,0.057927,-0.59777,0,48,1.0733e+05,0,0
98135,1.6659e+09,1,0.16,0,0,0.02,0,0.010941,0.057927,-0.59777,0,48,1.0733e+05,0,0
98179,1.6659e+09,1,0.16,0,0,0.02,0,0.010951,0.057927,-0.59777,0,48,1.0733e+05,0,0
98224,1.6659e+09,1,0.16,0,0,0.02,0,0.010945,0.057927,-0.59777,0,48,1.0733e+05,0,0
98268,1.6659e+09,1,0.16,0,0,0.02,0,0.010981,0.057927,-0.59777,0,48,1.0733e+05,0,0
98317,1.6659e+09,1,0.16,0,0,0.02,0,0.010981,0.057927,-0.59777,0,48,1.0733e+05,0,0
98361,1.6659e+09,1,0.16,0,0,0.02,0,0.010995,0.057927,-0.59777,0,48,1.0733e+05,0,0
98407,1.6659e+09,1,0.16,0,0,0.02,0,0.011034,0.057927,-0.59777,0,48,1.0733e+05,0,0
98452,1.6659e+09,1,0.16,0,0,0.02,0,0.011016,0.057927,-0.59777,0,48,1.0733e+05,0,0
98496,1.6659e+09,1,0.16,0,0,0.02,0,0.011016,0.057927,-0.59777,0,48,1.0733e+05,0,0
98538,1.666e+09,1,0.16,0,0,0.02,0,0.011043,0.057927,-0.59777,0,48,1.0733e+05,0,0
98582,1.666e+09,1,0.16,0,0,0.04,0,0.01105,0.057927,-0.59777,0,48,1.0733e+05,0,0
98620,1.666e+09,1,0.09,0.01,0,0.04,0,0.011054,0.057927,-0.59777,0,48,1.0733e+05,0,0
98665,1.666e+09,1,0.09,0.01,0,0.04,0,0.010977,0.057927,-0.59777,0,48,1.0733e+05,0,0
98709,1.666e+09,1,0.09,0.01,0,0.04,0,0.010977,0.057927,-0.59777,0,48,1.0733e+05,0,0
98757,1.666e+09,1,0.09,0.01,0,0.04,0,0.010973,0.057927,-0.59777,0,48,1.0733e+05,0,0
98802,1.666e+09,1,0.09,0.01,0,0.04,0,0.010961,0.057927,-0.59777,0,48,1.0733e+05,0,0
98847,1.666e+09,1,0.09,0.01,0,0.04,0,0.010986,0.057927,-0.59777,0,48,1.0733e+05,0,0
98892,1.666e+09,1,0.09,0.01,0,0.04,0,0.010995,0.057927,-0.59777,0,48,1.0733e+05,0,0
98934,1.6661e+09,1,0.09,0.01,0,0.03,0,0.010981,0.057927,-0.59777,0,48,1.0733e+05,0,0
98976,1.6661e+09,1,0.09,0.01,0.03,0.03,0,0.010968,0.057927,-0.59777,0,48,1.0733e+05,0,0
99021,1.6661e+09,1,0.09,0.01,0.03,0.03,0,0.010946,0.057927,-0.59777,0,48,1.0733e+05,0,0
99065,1.6661e+09,1,0.09,0.01,0.03,0.03,0,0.010927,0.057927,-0.59777,0,48,1.0733e+05,0,0
99114,1.6661e+09,1,0.09,0.01,0.03,0.03,0,0.010885,0.057927,-0.59777,0,48,1.0733e+05,0,0
99159,1.6661e+09,1,0.09,0.01,0.03,0.03,0,0.010885,0.057927,-0.59777,0,48,1.0733e+05,0,0
99208,1.6661e+09,1,0.09,0.01,0.03,0.03,0,0.010894,0.057927,-0.59777,0,48,1.0733e+05,0,0
99253,1.6661e+09,1,0.09,0.01,0.03,0.03,0,0.01091,0.057927,-0.59777,0,48,1.0733e+05,0,0
99299,1.6661e+09,1,0.09,0.01,0.03,0.03,0,0.010896,0.057927,-0.59777,0,48,1.0733e+05,0,0
99344,1.6662e+09,1,0.09,0.01,0.03,0.03,0,0.010886,0.057927,-0.59777,0,48,1.0733e+05,0,0
99387,1.6662e+09,1,0.09,0.01,0.03,0.03,0,0.010886,0.057927,-0.59777,0,48,1.0733e+05,0,0
99426,1.6662e+09,1,0.09,0.01,0.03,0.04,0,0.010899,0.057927,-0.59777,0,48,1.0733e+05,0,0
99467,1.6662e+09,1,0.14,0.01,0.03,0.04,0,0.010871,0.057927,-0.59777,0,48,1.0733e+05,0,0
99513,1.6662e+09,1,0.14,0.01,0.03,0.04,0,0.01076,0.057927,-0.59777,0,48,1.1142e+05,0,0
99557,1.6662e+09,1,0.14,0.01,0.03,0.04,0,0.010732,0.057927,-0.59777,0,48,1.1142e+05,0,0
99602,1.6662e+09,1,0.14,0.01,0.03,0.04,0,0.010732,0.057927,-0.59777,0,48,1.1142e+05,0,0
99650,1.6662e+09,1,0.14,0.01,0.03,0.04,0,0.010769,0.057927,-0.59777,0,48,1.1142e+05,0,0
99696,1.6662e+09,1,0.14,0.01,0.03,0.04,0,0.010756,0.057927,-0.59777,0,48,1.1142e+05,0,0
99741,1.6662e+09,1,0.14,0.01,0.03,0.04,0,0.010756,0.057927,-0.59777,0,48,1.1142e+05,0,0
99786,1.6663e+09,1,0.14,0.01,0.03,0.04,0,0.010766,0.057927,-0.59777,0,48,1.1142e+05,0,0
99828,1.6663e+09,1,0.14,0.01,0.03,0.04,0,0.010764,0.057927,-0.59777,0,48,1.1142e+05,0,0
99872,1.6663e+09,1,0.14,0.01,0.03,0.04,0,0.010772,0.057927,-0.59777,0,48,1.1142e+05,0,0
99918,1.6663e+09,1,0.14,0.01,0.03,0.04,0,0.010783,0.057927,-0.59777,0,48,1.1142e+05,0,0
99962,1.6663e+09,1,0.14,0.01,0.03,0.04,0,0.010814,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0001e+05,1.6663e+09,1,0.14,0.01,0.03,0.04,0,0.010814,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0005e+05,1.6663e+09,1,0.14,0.01,0.03,0.04,0,0.010838,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.001e+05,1.6663e+09,1,0.14,0.01,0.03,0.04,0,0.010868,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0015e+05,1.6663e+09,1,0.14,0.01,0.03,0.04,0,0.010863,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0019e+05,1.6664e+09,1,0.14,0.01,0.03,0.04,0,0.010875,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0023e+05,1.6664e+09,1,0.14,0.01,0.03,0.04,0,0.010808,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0028e+05,1.6664e+09,1,0.14,0.01,0.03,0.04,0,0.010808,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0032e+05,1.6664e+09,1,0.14,0.01,0.03,0.04,0,0.010821,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0036e+05,1.6664e+09,1,0.14,0.01,0.03,0.04,0,0.010831,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0041e+05,1.6664e+09,1,0.14,0.01,0.03,0.04,0,0.010811,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0045e+05,1.6664e+09,1,0.14,0.01,0.03,0.04,0,0.010764,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.005e+05,1.6664e+09,1,0.14,0.01,0.03,0.04,0,0.010764,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0054e+05,1.6665e+09,1,0.14,0.01,0.03,0.04,0,0.010741,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0059e+05,1.6665e+09,1,0.14,0.01,0.03,0.04,0,0.010715,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0063e+05,1.6665e+09,1,0.14,0.01,0.03,0.04,0,0.010689,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0068e+05,1.6665e+09,1,0.14,0.01,0.03,0.04,0,0.010689,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0072e+05,1.6665e+09,1,0.14,0.01,0.03,0.04,0,0.010675,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0077e+05,1.6665e+09,1,0.14,0.01,0,0.04,0,0.010675,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0081e+05,1.6665e+09,1,0.14,0.01,0,0.03,0,0.010658,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0086e+05,1.6665e+09,1,0.14,0.01,0,0.03,0,0.010628,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.009e+05,1.6665e+09,1,0.14,0.01,0,0.03,0,0.010603,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0095e+05,1.6665e+09,1,0.14,0.01,0,0.03,0,0.010603,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0099e+05,1.6666e+09,1,0.14,0,0,0.03,0,0.010558,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0104e+05,1.6666e+09,1,0.14,0,0,0.03,0,0.010425,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0108e+05,1.6666e+09,1,0.14,0,0,0.03,0,0.010388,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0113e+05,1.6666e+09,1,0.14,0,0.01,0.03,0,0.010367,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0117e+05,1.6666e+09,1,0.14,0,0.01,0.07,0,0.010318,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0121e+05,1.6666e+09,1,0.14,0,0.01,0.07,0,0.010283,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0126e+05,1.6666e+09,1,0.14,0,0.01,0.07,0,0.010271,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.013e+05,1.6666e+09,1,0.14,0,0.01,0.07,0,0.010243,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0135e+05,1.6666e+09,1,0.14,0,0.01,0.07,0,0.010243,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.014e+05,1.6667e+09,1,0.14,0,0.01,0.07,0,0.010187,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0144e+05,1.6667e+09,1,0.14,0,0.01,0.07,0,0.010161,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0149e+05,1.6667e+09,1,0.14,0,0.01,0.07,0,0.01013,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0153e+05,1.6667e+09,1,0.14,0,0.01,0.07,0,0.010137,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0158e+05,1.6667e+09,1,0.14,0,0.01,0.07,0,0.010137,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0162e+05,1.6667e+09,1,0.14,0,0.01,0.04,0,0.010116,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0166e+05,1.6667e+09,1,0.14,0,0,0.04,0,0.010084,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.017e+05,1.6667e+09,1,0.14,0,0,0.04,0,0.010059,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0175e+05,1.6667e+09,1,0.14,0,0,0.04,0,0.010059,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0179e+05,1.6668e+09,1,0.14,0,0,0.04,0,0.010079,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0185e+05,1.6668e+09,1,0.14,0,0,0.04,0,0.010075,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0189e+05,1.6668e+09,1,0.13,0.01,0,0.04,0,0.010104,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0193e+05,1.6668e+09,1,0.13,0.01,0,0.04,0,0.0099797,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0198e+05,1.6668e+09,1,0.13,0.01,0,0.04,0,0.0099663,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0202e+05,1.6668e+09,1,0.13,0.01,0,0.04,0,0.0099399,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0206e+05,1.6668e+09,1,0.13,0.01,0,0.04,0,0.0099399,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0211e+05,1.6668e+09,1,0.13,0.01,0,0.03,0,0.0099013,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0215e+05,1.6668e+09,1,0.13,0.01,0,0.03,0,0.0099202,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.022e+05,1.6669e+09,1,0.13,0.01,0,0.03,0,0.0099117,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0224e+05,1.6669e+09,1,0.13,0.01,0,0.03,0,0.0099335,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0229e+05,1.6669e+09,1,0.13,0.01,0,0.03,0,0.00993,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0234e+05,1.6669e+09,1,0.13,0.01,0,0.03,0,0.0098901,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0238e+05,1.6669e+09,1,0.13,0.01,0,0.03,0,0.0098901,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0242e+05,1.6669e+09,1,0.13,0.01,0,0.03,0,0.0098898,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0246e+05,1.6669e+09,1,0.13,0.01,0,0.05,0,0.009891,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0251e+05,1.6669e+09,1,0.13,0.01,0.01,0.05,0,0.0098145,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0255e+05,1.6669e+09,1,0.13,0.01,0.01,0.05,0,0.0097656,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.026e+05,1.667e+09,1,0.13,0.01,0.01,0.05,0,0.0097656,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0264e+05,1.667e+09,1,0.13,0.01,0.01,0.05,0,0.0096975,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0269e+05,1.667e+09,1,0.1,0.01,0.01,0.05,0,0.0096484,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0274e+05,1.667e+09,1,0.1,0.01,0.01,0.05,0,0.0094395,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0278e+05,1.667e+09,1,0.1,0.01,0.01,0.05,0,0.0093384,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0282e+05,1.667e+09,1,0.1,0.01,0.01,0.05,0,0.0093384,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0287e+05,1.667e+09,1,0.1,0.01,0.01,0.05,0,0.0092443,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0292e+05,1.667e+09,1,0.1,0.01,0.01,0.05,0,0.0091843,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0296e+05,1.667e+09,1,0.1,0.01,0.01,0.04,0,0.0091132,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.03e+05,1.6671e+09,1,0.1,0.01,0.01,0.04,0,0.0089849,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0305e+05,1.6671e+09,1,0.1,0.01,0.01,0.04,0,0.0088176,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.031e+05,1.6671e+09,1,0.1,0.01,0.01,0.04,0,0.0088176,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0314e+05,1.6671e+09,1,0.1,0.01,0.01,0.04,0,0.0087565,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0319e+05,1.6671e+09,1,0.1,0.01,0.01,0.04,0,0.0086948,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0324e+05,1.6671e+09,1,0.1,0.01,0.01,0.04,0,0.0086948,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0328e+05,1.6671e+09,1,0.1,0.01,0.01,0.04,0,0.008615,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0332e+05,1.6671e+09,1,0.1,0.01,0.01,0.04,0,0.0085629,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0336e+05,1.6671e+09,1,0.1,0.01,0.01,0.07,0,0.0085175,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0341e+05,1.6672e+09,1,0.1,0.01,0.02,0.07,0,0.0084661,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0345e+05,1.6672e+09,1,0.13,0.01,0.02,0.07,0,0.0084374,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.035e+05,1.6672e+09,1,0.13,0.01,0.02,0.07,0,0.0082485,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0354e+05,1.6672e+09,1,0.13,0.01,0.02,0.07,0,0.0082231,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0359e+05,1.6672e+09,1,0.13,0.01,0.02,0.07,0,0.0082231,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0363e+05,1.6672e+09,1,0.13,0.01,0.02,0.07,0,0.0082323,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0368e+05,1.6672e+09,1,0.13,0.01,0.02,0.07,0,0.008193,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0372e+05,1.6672e+09,1,0.13,0.01,0.02,0.07,0,0.0081918,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0377e+05,1.6672e+09,1,0.13,0.01,0.02,0.08,0,0.0081916,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0381e+05,1.6673e+09,1,0.13,0.01,0,0.08,0,0.0081894,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0385e+05,1.6673e+09,1,0.13,0.01,0,0.08,0,0.0081894,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.039e+05,1.6673e+09,1,0.13,0.01,0,0.08,0,0.0081907,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0394e+05,1.6673e+09,1,0.13,0.01,0,0.08,0,0.0081907,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0399e+05,1.6673e+09,1,0.13,0.01,0,0.08,0,0.0081908,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0404e+05,1.6673e+09,1,0.13,0.01,0,0.08,0,0.0081959,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0408e+05,1.6673e+09,1,0.13,0.01,0,0.08,0,0.008211,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0413e+05,1.6673e+09,1,0.13,0.01,0,0.08,0,0.0082227,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0417e+05,1.6673e+09,1,0.13,0.01,0,0.08,0,0.0082227,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0421e+05,1.6673e+09,1,0.13,0.01,0,0.08,0,0.0082284,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0425e+05,1.6674e+09,1,0.1,0.01,0.01,0.08,0,0.0082534,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0429e+05,1.6674e+09,1,0.1,0.01,0.01,0.06,0,0.0081217,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0434e+05,1.6674e+09,1,0.1,0.01,0.01,0.06,0,0.008163,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0438e+05,1.6674e+09,1,0.1,0.01,0.01,0.06,0,0.0081922,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0443e+05,1.6674e+09,1,0.1,0.01,0.01,0.06,0,0.0081922,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0448e+05,1.6674e+09,1,0.1,0.01,0.01,0.06,0,0.0082101,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0452e+05,1.6674e+09,1,0.1,0.01,0.01,0.06,0,0.0082298,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0457e+05,1.6674e+09,1,0.1,0.01,0.01,0.06,0,0.0082521,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0461e+05,1.6674e+09,1,0.1,0.01,0.01,0.06,0,0.008273,0.057927,-0.59777,0,48,1.1142e+05,0,0
1.0465e+05,1.6675e+09,1,0.1,0.01,0.01,0.06,0,0.0082822,0.057927,-0.59777,0,48,1.1142e+05,0,0
