LineNo,TimeUS,C,Q1,Q2,Q3,Q4
1.2353e+05,1.6721e+09,1,0.99731,-0.052629,-0.017394,0.047947
1.2357e+05,1.6721e+09,1,0.99731,-0.05286,-0.015902,0.048136
1.2362e+05,1.6721e+09,1,0.99733,-0.052838,-0.013843,0.048513
1.2366e+05,1.6721e+09,1,0.9973,-0.053238,-0.011999,0.049053
1.2371e+05,1.6721e+09,1,0.99727,-0.053854,-0.0098316,0.049536
1.2376e+05,1.6722e+09,1,0.99722,-0.055031,-0.0080218,0.049627
1.238e+05,1.6722e+09,1,0.99716,-0.055723,-0.0054281,0.050375
1.2384e+05,1.6722e+09,1,0.99716,-0.055959,-0.0022031,0.050425
1.2389e+05,1.6722e+09,1,0.9971,-0.05664,-0.00019336,0.050919
1.2393e+05,1.6722e+09,1,0.99695,-0.058638,0.0042654,0.051297
1.2398e+05,1.6722e+09,1,0.9969,-0.058902,0.0066448,0.051824
1.2402e+05,1.6722e+09,1,0.99685,-0.058925,0.010343,0.051985
1.2407e+05,1.6722e+09,1,0.99676,-0.059665,0.013065,0.052242
1.2411e+05,1.6723e+09,1,0.99667,-0.06044,0.016392,0.052178
1.2416e+05,1.6723e+09,1,0.99655,-0.061119,0.019671,0.052671
1.242e+05,1.6723e+09,1,0.9964,-0.062345,0.022716,0.052722
1.2425e+05,1.6723e+09,1,0.99633,-0.062328,0.025932,0.052595
1.243e+05,1.6723e+09,1,0.99617,-0.063384,0.028681,0.053017
1.2434e+05,1.6723e+09,1,0.99598,-0.06408,0.033143,0.053149
1.2438e+05,1.6723e+09,1,0.99581,-0.064881,0.036009,0.053379
1.2443e+05,1.6723e+09,1,0.99575,-0.064604,0.0383,0.053215
1.2447e+05,1.6723e+09,1,0.9956,-0.06536,0.04094,0.053209
1.2452e+05,1.6724e+09,1,0.99551,-0.065967,0.04193,0.053349
1.2456e+05,1.6724e+09,1,0.9953,-0.067439,0.044163,0.053733
1.2461e+05,1.6724e+09,1,0.99525,-0.066991,0.045887,0.053641
1.2466e+05,1.6724e+09,1,0.99517,-0.067665,0.047112,0.053229
1.247e+05,1.6724e+09,1,0.99516,-0.06725,0.048,0.053173
1.2475e+05,1.6724e+09,1,0.99508,-0.067868,0.048776,0.053132
1.2478e+05,1.6724e+09,1,0.99497,-0.068492,0.050142,0.053152
1.2483e+05,1.6724e+09,1,0.99498,-0.068516,0.05024,0.052891
1.2487e+05,1.6724e+09,1,0.99501,-0.068026,0.050669,0.05252
1.2492e+05,1.6725e+09,1,0.99501,-0.068357,0.050497,0.052209
1.2497e+05,1.6725e+09,1,0.99503,-0.06809,0.050609,0.05207
1.2501e+05,1.6725e+09,1,0.99508,-0.068189,0.050074,0.051545
1.2506e+05,1.6725e+09,1,0.99506,-0.069126,0.04969,0.051099
1.251e+05,1.6725e+09,1,0.99516,-0.068307,0.049171,0.050707
1.2515e+05,1.6725e+09,1,0.99523,-0.068373,0.047969,0.050363
1.2519e+05,1.6725e+09,1,0.99532,-0.068113,0.046818,0.050039
1.2524e+05,1.6725e+09,1,0.99541,-0.068232,0.045556,0.049344
1.2528e+05,1.6725e+09,1,0.99557,-0.067878,0.043375,0.048487
1.2533e+05,1.6726e+09,1,0.9957,-0.067816,0.041378,0.047636
1.2538e+05,1.6726e+09,1,0.99578,-0.067991,0.039506,0.047376
1.2542e+05,1.6726e+09,1,0.99584,-0.068308,0.038078,0.046803
1.2547e+05,1.6726e+09,1,0.99599,-0.067596,0.036224,0.04602
1.2552e+05,1.6726e+09,1,0.99609,-0.067484,0.034299,0.045451
1.2556e+05,1.6726e+09,1,0.99624,-0.066641,0.032534,0.044775
1.2561e+05,1.6726e+09,1,0.99634,-0.066523,0.030477,0.044214
1.2565e+05,1.6726e+09,1,0.9964,-0.066817,0.028743,0.043609
1.2569e+05,1.6726e+09,1,0.99648,-0.066737,0.026682,0.043105
1.2574e+05,1.6727e+09,1,0.9966,-0.066168,0.024742,0.042397
1.2578e+05,1.6727e+09,1,0.99664,-0.066429,0.022809,0.042088
1.2582e+05,1.6727e+09,1,0.9967,-0.06644,0.021158,0.041525
1.2587e+05,1.6727e+09,1,0.99674,-0.066645,0.019069,0.041321
1.2592e+05,1.6727e+09,1,0.99682,-0.066078,0.016987,0.041132
1.2596e+05,1.6727e+09,1,0.99693,-0.065358,0.014911,0.040567
1.2601e+05,1.6727e+09,1,0.997,-0.064992,0.012905,0.040004
1.2605e+05,1.6727e+09,1,0.99696,-0.065885,0.010978,0.040086
1.2609e+05,1.6727e+09,1,0.99702,-0.065847,0.0086668,0.039295
1.2614e+05,1.6727e+09,1,0.99708,-0.065211,0.0071686,0.039074
1.2618e+05,1.6728e+09,1,0.99711,-0.065161,0.0047746,0.038774
1.2623e+05,1.6728e+09,1,0.99714,-0.065034,0.0024326,0.038524
1.2627e+05,1.6728e+09,1,0.99715,-0.065008,0.0010777,0.03827
1.2632e+05,1.6728e+09,1,0.99713,-0.065357,-0.00044537,0.038232
1.2637e+05,1.6728e+09,1,0.99713,-0.065373,-0.0018881,0.038093
1.2641e+05,1.6728e+09,1,0.99713,-0.065373,-0.0030074,0.037946
1.2646e+05,1.6728e+09,1,0.99707,-0.0662,-0.0042024,0.038169
1.265e+05,1.6728e+09,1,0.99707,-0.066141,-0.0048226,0.038136
1.2654e+05,1.6728e+09,1,0.99701,-0.066839,-0.005738,0.038231
1.2659e+05,1.6729e+09,1,0.99696,-0.06746,-0.006378,0.038385
1.2663e+05,1.6729e+09,1,0.99687,-0.068703,-0.0070418,0.038442
1.2667e+05,1.6729e+09,1,0.99682,-0.069353,-0.0072325,0.038598
1.2672e+05,1.6729e+09,1,0.99683,-0.069198,-0.0072961,0.038467
1.2676e+05,1.6729e+09,1,0.99673,-0.070361,-0.0083247,0.038887
1.2681e+05,1.6729e+09,1,0.99665,-0.0714,-0.0082403,0.038934
1.2686e+05,1.6729e+09,1,0.99661,-0.071943,-0.0082781,0.039096
1.269e+05,1.6729e+09,1,0.99658,-0.072257,-0.0086681,0.039167
1.2695e+05,1.6729e+09,1,0.99655,-0.072536,-0.008488,0.039346
1.2699e+05,1.673e+09,1,0.9965,-0.073102,-0.0089911,0.039652
1.2703e+05,1.673e+09,1,0.99651,-0.072851,-0.0089438,0.039657
1.2707e+05,1.673e+09,1,0.99652,-0.072868,-0.0089553,0.039568
1.2712e+05,1.673e+09,1,0.99651,-0.07305,-0.0089928,0.039487
1.2716e+05,1.673e+09,1,0.99641,-0.074121,-0.0093085,0.039921
1.2721e+05,1.673e+09,1,0.99642,-0.074112,-0.0090443,0.039722
1.2726e+05,1.673e+09,1,0.99645,-0.073669,-0.0088253,0.039884
1.273e+05,1.673e+09,1,0.99642,-0.073972,-0.0091054,0.039898
1.2735e+05,1.673e+09,1,0.99641,-0.07409,-0.0089233,0.040048
1.274e+05,1.6731e+09,1,0.99639,-0.073933,-0.0091422,0.040818
1.2744e+05,1.6731e+09,1,0.99642,-0.073437,-0.0094309,0.040828
1.2748e+05,1.6731e+09,1,0.99645,-0.072955,-0.0098055,0.040833
1.2753e+05,1.6731e+09,1,0.99642,-0.073052,-0.010402,0.041377
1.2757e+05,1.6731e+09,1,0.99641,-0.072758,-0.011103,0.041877
1.2762e+05,1.6731e+09,1,0.99645,-0.071866,-0.011567,0.042242
1.2767e+05,1.6731e+09,1,0.99647,-0.071221,-0.01224,0.042774
1.2771e+05,1.6731e+09,1,0.99647,-0.070757,-0.013142,0.043149
1.2776e+05,1.6731e+09,1,0.99649,-0.069948,-0.014125,0.043699
1.278e+05,1.6732e+09,1,0.99653,-0.068845,-0.015203,0.04427
1.2784e+05,1.6732e+09,1,0.99652,-0.068349,-0.016482,0.04481
1.2788e+05,1.6732e+09,1,0.9965,-0.067686,-0.018215,0.045612
1.2793e+05,1.6732e+09,1,0.99644,-0.067524,-0.020035,0.0464
1.2797e+05,1.6732e+09,1,0.99641,-0.067113,-0.021448,0.046887
1.2802e+05,1.6732e+09,1,0.99641,-0.065871,-0.02381,0.04748
1.2806e+05,1.6732e+09,1,0.99636,-0.065351,-0.026102,0.048209
1.2811e+05,1.6732e+09,1,0.99626,-0.065156,-0.02865,0.049053
1.2815e+05,1.6732e+09,1,0.99614,-0.064959,-0.031537,0.049891
1.282e+05,1.6733e+09,1,0.99605,-0.064902,-0.033959,0.050275
1.2824e+05,1.6733e+09,1,0.99591,-0.064761,-0.036817,0.051142
1.2828e+05,1.6733e+09,1,0.99571,-0.065094,-0.040067,0.052119
1.2833e+05,1.6733e+09,1,0.9956,-0.06446,-0.042624,0.052987
1.2837e+05,1.6733e+09,1,0.99545,-0.064442,-0.045329,0.053593
1.2842e+05,1.6733e+09,1,0.99528,-0.064859,-0.047402,0.054418
1.2846e+05,1.6733e+09,1,0.99513,-0.064733,-0.049667,0.055351
1.2851e+05,1.6733e+09,1,0.99497,-0.064675,-0.052033,0.056011
1.2856e+05,1.6733e+09,1,0.99481,-0.064807,-0.053785,0.057122
1.286e+05,1.6733e+09,1,0.99468,-0.06448,-0.055826,0.05771
1.2864e+05,1.6734e+09,1,0.9945,-0.064714,-0.05776,0.058673
1.2869e+05,1.6734e+09,1,0.99435,-0.064783,-0.059542,0.059428
1.2873e+05,1.6734e+09,1,0.99416,-0.064906,-0.061452,0.060481
1.2877e+05,1.6734e+09,1,0.99401,-0.065548,-0.062507,0.061235
1.2882e+05,1.6734e+09,1,0.99383,-0.065125,-0.064598,0.06243
1.2886e+05,1.6734e+09,1,0.99368,-0.065352,-0.065764,0.063235
1.2891e+05,1.6734e+09,1,0.99355,-0.065649,-0.06663,0.064076
1.2895e+05,1.6734e+09,1,0.99343,-0.065875,-0.067756,0.064598
1.29e+05,1.6734e+09,1,0.99332,-0.065682,-0.068498,0.065598
1.2904e+05,1.6735e+09,1,0.99322,-0.065898,-0.069197,0.066251
1.2909e+05,1.6735e+09,1,0.99314,-0.065766,-0.069691,0.066961
1.2913e+05,1.6735e+09,1,0.99303,-0.065909,-0.070246,0.067922
1.2917e+05,1.6735e+09,1,0.993,-0.065651,-0.070277,0.068582
1.2922e+05,1.6735e+09,1,0.99293,-0.065925,-0.070362,0.069252
1.2926e+05,1.6735e+09,1,0.99287,-0.065884,-0.070478,0.069967
1.2931e+05,1.6735e+09,1,0.99288,-0.065295,-0.070309,0.070588
1.2935e+05,1.6735e+09,1,0.99282,-0.065508,-0.0702,0.071333
1.294e+05,1.6736e+09,1,0.9928,-0.0656,-0.069337,0.072309
1.2945e+05,1.6736e+09,1,0.9928,-0.065587,-0.068817,0.072891
1.295e+05,1.6736e+09,1,0.99277,-0.06577,-0.068392,0.073579
1.2954e+05,1.6736e+09,1,0.99276,-0.065928,-0.067758,0.074044
1.2959e+05,1.6736e+09,1,0.99278,-0.065777,-0.067206,0.074524
1.2962e+05,1.6736e+09,1,0.9928,-0.065791,-0.066079,0.075176
1.2967e+05,1.6736e+09,1,0.99281,-0.065712,-0.065405,0.075687
1.2971e+05,1.6736e+09,1,0.99286,-0.065285,-0.064751,0.075945
1.2976e+05,1.6736e+09,1,0.99286,-0.065597,-0.063928,0.07643
1.298e+05,1.6736e+09,1,0.99292,-0.065332,-0.062753,0.076869
1.2986e+05,1.6737e+09,1,0.993,-0.064938,-0.061418,0.077183
1.299e+05,1.6737e+09,1,0.99307,-0.064535,-0.060247,0.077555
1.2994e+05,1.6737e+09,1,0.99309,-0.064447,-0.059333,0.078067
1.2999e+05,1.6737e+09,1,0.99315,-0.064422,-0.058049,0.078279
1.3004e+05,1.6737e+09,1,0.99322,-0.064455,-0.05655,0.07852
1.3007e+05,1.6737e+09,1,0.99328,-0.064204,-0.05522,0.078939
1.3012e+05,1.6737e+09,1,0.99331,-0.0642,-0.054332,0.079146
1.3016e+05,1.6737e+09,1,0.99335,-0.063859,-0.053528,0.079476
1.3021e+05,1.6737e+09,1,0.99336,-0.064207,-0.052314,0.079802
1.3026e+05,1.6738e+09,1,0.99338,-0.06442,-0.051273,0.080098
1.303e+05,1.6738e+09,1,0.9934,-0.064625,-0.050081,0.08047
1.3034e+05,1.6738e+09,1,0.99338,-0.064762,-0.049646,0.080835
1.3039e+05,1.6738e+09,1,0.99338,-0.064834,-0.048941,0.081181
1.3044e+05,1.6738e+09,1,0.99339,-0.064793,-0.048442,0.081429
1.3048e+05,1.6738e+09,1,0.9934,-0.064946,-0.04779,0.081617
1.3053e+05,1.6738e+09,1,0.99338,-0.06486,-0.04694,0.08234
1.3057e+05,1.6738e+09,1,0.99341,-0.064611,-0.046194,0.082615
1.3062e+05,1.6739e+09,1,0.9934,-0.064644,-0.045959,0.082882
1.3066e+05,1.6739e+09,1,0.99341,-0.06424,-0.0457,0.08316
1.3071e+05,1.6739e+09,1,0.99341,-0.064092,-0.045661,0.083354
1.3075e+05,1.6739e+09,1,0.99342,-0.063893,-0.045405,0.083562
1.308e+05,1.6739e+09,1,0.99342,-0.063572,-0.044974,0.083934
1.3084e+05,1.6739e+09,1,0.99341,-0.063458,-0.044959,0.084205
1.3089e+05,1.6739e+09,1,0.99345,-0.062568,-0.04485,0.084485
1.3093e+05,1.6739e+09,1,0.99347,-0.062136,-0.044737,0.084602
1.3098e+05,1.6739e+09,1,0.99347,-0.061831,-0.044555,0.084881
1.3102e+05,1.6739e+09,1,0.9935,-0.061368,-0.044629,0.084812
1.3107e+05,1.674e+09,1,0.99347,-0.061656,-0.044801,0.084956
1.3111e+05,1.674e+09,1,0.9935,-0.061219,-0.044505,0.085016
1.3115e+05,1.674e+09,1,0.99348,-0.061208,-0.044878,0.085073
1.312e+05,1.674e+09,1,0.99351,-0.060932,-0.044695,0.085061
1.3125e+05,1.674e+09,1,0.9935,-0.060986,-0.044645,0.085119
1.3129e+05,1.674e+09,1,0.99351,-0.060944,-0.0445,0.08516
1.3134e+05,1.674e+09,1,0.99349,-0.061338,-0.044376,0.085172
1.3138e+05,1.674e+09,1,0.99347,-0.061563,-0.044308,0.085274
1.3142e+05,1.6741e+09,1,0.99348,-0.061506,-0.044562,0.08505
1.3147e+05,1.6741e+09,1,0.99344,-0.06194,-0.044509,0.085154
1.3152e+05,1.6741e+09,1,0.99345,-0.062028,-0.04459,0.085009
1.3156e+05,1.6741e+09,1,0.99342,-0.062281,-0.044631,0.085126
1.3161e+05,1.6741e+09,1,0.99343,-0.062214,-0.044575,0.085069
1.3165e+05,1.6741e+09,1,0.99346,-0.061945,-0.044386,0.085076
1.317e+05,1.6741e+09,1,0.99345,-0.061991,-0.044464,0.085065
1.3174e+05,1.6741e+09,1,0.99347,-0.061979,-0.044461,0.084817
1.3179e+05,1.6741e+09,1,0.99348,-0.062285,-0.044137,0.084692
1.3184e+05,1.6742e+09,1,0.99352,-0.06201,-0.044022,0.084461
1.3188e+05,1.6742e+09,1,0.99352,-0.062131,-0.043944,0.084407
1.3192e+05,1.6742e+09,1,0.99356,-0.062006,-0.043544,0.084272
1.3197e+05,1.6742e+09,1,0.99355,-0.062301,-0.043548,0.084135
1.3201e+05,1.6742e+09,1,0.99357,-0.062078,-0.043437,0.084168
1.3206e+05,1.6742e+09,1,0.99358,-0.062199,-0.043291,0.083962
1.321e+05,1.6742e+09,1,0.99361,-0.062174,-0.042898,0.083916
1.3215e+05,1.6742e+09,1,0.9936,-0.062718,-0.042389,0.083852
1.322e+05,1.6742e+09,1,0.99359,-0.062815,-0.042206,0.083924
1.3224e+05,1.6743e+09,1,0.99361,-0.062958,-0.041992,0.083695
1.3228e+05,1.6743e+09,1,0.99361,-0.063264,-0.041538,0.083719
1.3233e+05,1.6743e+09,1,0.99366,-0.062961,-0.041296,0.083471
1.3237e+05,1.6743e+09,1,0.99365,-0.062995,-0.041101,0.08368
1.3242e+05,1.6743e+09,1,0.99367,-0.063479,-0.040814,0.08324
1.3247e+05,1.6743e+09,1,0.99367,-0.063955,-0.040105,0.083236
1.3251e+05,1.6743e+09,1,0.99366,-0.064641,-0.039689,0.082991
1.3256e+05,1.6743e+09,1,0.99365,-0.065595,-0.038714,0.082868
1.326e+05,1.6743e+09,1,0.99366,-0.066288,-0.0376,0.082666
1.3264e+05,1.6744e+09,1,0.99366,-0.067377,-0.036021,0.082461
1.3269e+05,1.6744e+09,1,0.99367,-0.068236,-0.034687,0.082217
1.3273e+05,1.6744e+09,1,0.99364,-0.069445,-0.033262,0.082148
1.3277e+05,1.6744e+09,1,0.99363,-0.070865,-0.031529,0.081772
1.3282e+05,1.6744e+09,1,0.9936,-0.072093,-0.029992,0.081628
1.3286e+05,1.6744e+09,1,0.99358,-0.073296,-0.028883,0.081205
1.3291e+05,1.6744e+09,1,0.99349,-0.075129,-0.027877,0.081008
1.3296e+05,1.6744e+09,1,0.9934,-0.076898,-0.026819,0.080822
1.33e+05,1.6744e+09,1,0.99328,-0.078911,-0.025384,0.080732
1.3305e+05,1.6745e+09,1,0.9932,-0.080698,-0.024386,0.080307
1.3309e+05,1.6745e+09,1,0.99306,-0.082713,-0.023559,0.080196
1.3313e+05,1.6745e+09,1,0.99294,-0.084902,-0.022502,0.079742
1.3317e+05,1.6745e+09,1,0.99271,-0.087719,-0.021888,0.079738
1.3322e+05,1.6745e+09,1,0.9925,-0.090553,-0.020816,0.079454
1.3326e+05,1.6745e+09,1,0.9923,-0.093204,-0.020159,0.079048
1.3331e+05,1.6745e+09,1,0.99211,-0.09545,-0.020307,0.078662
1.3336e+05,1.6745e+09,1,0.99189,-0.098145,-0.019484,0.078383
1.334e+05,1.6745e+09,1,0.99163,-0.10093,-0.018934,0.078201
1.3345e+05,1.6745e+09,1,0.99141,-0.10369,-0.018634,0.07755
1.3349e+05,1.6746e+09,1,0.99115,-0.10659,-0.018234,0.077038
1.3353e+05,1.6746e+09,1,0.9909,-0.10922,-0.01855,0.076432
1.3357e+05,1.6746e+09,1,0.9906,-0.1121,-0.018661,0.076168
1.3362e+05,1.6746e+09,1,0.99043,-0.11395,-0.018931,0.075496
1.3366e+05,1.6746e+09,1,0.99018,-0.11648,-0.019607,0.074825
1.3371e+05,1.6746e+09,1,0.99001,-0.11829,-0.019615,0.074177
1.3375e+05,1.6746e+09,1,0.98974,-0.12072,-0.019945,0.073735
1.338e+05,1.6746e+09,1,0.9896,-0.12209,-0.020579,0.073199
1.3384e+05,1.6746e+09,1,0.98944,-0.12366,-0.021194,0.072523
1.3389e+05,1.6747e+09,1,0.98927,-0.12539,-0.021677,0.071813
1.3393e+05,1.6747e+09,1,0.98919,-0.1263,-0.021921,0.071183
1.3398e+05,1.6747e+09,1,0.98904,-0.12806,-0.02239,0.070023
1.3402e+05,1.6747e+09,1,0.98886,-0.12965,-0.022792,0.069438
1.3407e+05,1.6747e+09,1,0.98885,-0.13025,-0.022906,0.068469
1.3411e+05,1.6747e+09,1,0.98874,-0.13144,-0.022979,0.067819
1.3416e+05,1.6747e+09,1,0.9886,-0.13284,-0.022941,0.067078
1.342e+05,1.6747e+09,1,0.98852,-0.13379,-0.022991,0.066279
1.3425e+05,1.6747e+09,1,0.98837,-0.13514,-0.023093,0.065776
1.3429e+05,1.6748e+09,1,0.98827,-0.13642,-0.023068,0.064639
1.3434e+05,1.6748e+09,1,0.98821,-0.13709,-0.022927,0.064212
1.3438e+05,1.6748e+09,1,0.98816,-0.13779,-0.022836,0.063462
1.3442e+05,1.6748e+09,1,0.98799,-0.13946,-0.022437,0.062572
1.3447e+05,1.6748e+09,1,0.98788,-0.14052,-0.022656,0.061972
1.3451e+05,1.6748e+09,1,0.98777,-0.14155,-0.022402,0.061362
1.3456e+05,1.6748e+09,1,0.9877,-0.14232,-0.022038,0.060916
1.346e+05,1.6748e+09,1,0.98765,-0.14282,-0.022434,0.06045
1.3465e+05,1.6748e+09,1,0.98752,-0.14389,-0.022755,0.059833
1.347e+05,1.6749e+09,1,0.98743,-0.14465,-0.022383,0.05966
1.3474e+05,1.6749e+09,1,0.98746,-0.14468,-0.022621,0.058952
1.3479e+05,1.6749e+09,1,0.98741,-0.14512,-0.022985,0.058555
1.3483e+05,1.6749e+09,1,0.98744,-0.145,-0.023748,0.058051
1.3488e+05,1.6749e+09,1,0.98728,-0.14609,-0.024242,0.057856
1.3492e+05,1.6749e+09,1,0.98729,-0.14614,-0.02432,0.057511
1.3497e+05,1.6749e+09,1,0.98747,-0.14498,-0.024583,0.057261
1.3501e+05,1.6749e+09,1,0.98743,-0.14526,-0.025181,0.056974
1.3506e+05,1.675e+09,1,0.98745,-0.14525,-0.025707,0.056459
1.351e+05,1.675e+09,1,0.98758,-0.14438,-0.025828,0.056368
1.3515e+05,1.675e+09,1,0.98771,-0.14354,-0.025991,0.056088
1.3519e+05,1.675e+09,1,0.98781,-0.14296,-0.026328,0.055712
1.3524e+05,1.675e+09,1,0.98797,-0.14195,-0.026282,0.055452
1.3528e+05,1.675e+09,1,0.98813,-0.14091,-0.026727,0.055137
1.3532e+05,1.675e+09,1,0.98811,-0.14099,-0.026735,0.055127
1.3537e+05,1.675e+09,1,0.98834,-0.13946,-0.026953,0.054882
1.3541e+05,1.675e+09,1,0.98844,-0.13865,-0.02746,0.054896
1.3546e+05,1.675e+09,1,0.98861,-0.13752,-0.027705,0.054438
1.355e+05,1.6751e+09,1,0.9888,-0.13623,-0.027678,0.054273
1.3555e+05,1.6751e+09,1,0.98889,-0.13546,-0.028006,0.054489
1.356e+05,1.6751e+09,1,0.98893,-0.13505,-0.028364,0.054458
1.3564e+05,1.6751e+09,1,0.98923,-0.13296,-0.028448,0.054278
1.3569e+05,1.6751e+09,1,0.9894,-0.13167,-0.028589,0.054121
1.3573e+05,1.6751e+09,1,0.9897,-0.12946,-0.028721,0.054008
1.3578e+05,1.6751e+09,1,0.98975,-0.12891,-0.02928,0.054006
1.3582e+05,1.6751e+09,1,0.98983,-0.1282,-0.029237,0.054274
1.3587e+05,1.6751e+09,1,0.99003,-0.12661,-0.029625,0.054135
1.3591e+05,1.6752e+09,1,0.99017,-0.12551,-0.029776,0.054144
1.3596e+05,1.6752e+09,1,0.99031,-0.12405,-0.030397,0.054491
1.36e+05,1.6752e+09,1,0.99039,-0.12328,-0.031068,0.054508
1.3605e+05,1.6752e+09,1,0.9904,-0.12309,-0.031485,0.05451
1.3609e+05,1.6752e+09,1,0.99051,-0.12196,-0.031977,0.054703
1.3614e+05,1.6752e+09,1,0.99064,-0.12044,-0.03306,0.055073
1.3618e+05,1.6752e+09,1,0.99071,-0.11973,-0.033691,0.055015
1.3623e+05,1.6752e+09,1,0.9908,-0.11863,-0.034493,0.055273
1.3627e+05,1.6753e+09,1,0.99085,-0.11791,-0.035261,0.055426
1.3632e+05,1.6753e+09,1,0.99084,-0.1176,-0.036281,0.055568
1.3636e+05,1.6753e+09,1,0.99086,-0.11708,-0.037001,0.055793
1.3641e+05,1.6753e+09,1,0.99095,-0.11594,-0.037937,0.056043
1.3646e+05,1.6753e+09,1,0.99096,-0.1155,-0.038835,0.056136
1.365e+05,1.6753e+09,1,0.99095,-0.11531,-0.039187,0.056524
1.3654e+05,1.6753e+09,1,0.99091,-0.11522,-0.039863,0.056895
1.3659e+05,1.6753e+09,1,0.99092,-0.11496,-0.040559,0.05671
1.3663e+05,1.6753e+09,1,0.99087,-0.11505,-0.04086,0.057259
1.3668e+05,1.6754e+09,1,0.99091,-0.1145,-0.041406,0.057284
1.3672e+05,1.6754e+09,1,0.9909,-0.11438,-0.041647,0.057451
1.3676e+05,1.6754e+09,1,0.99088,-0.11439,-0.041685,0.057663
1.3681e+05,1.6754e+09,1,0.99083,-0.11456,-0.042214,0.057864
1.3686e+05,1.6754e+09,1,0.99087,-0.11399,-0.042788,0.057933
1.369e+05,1.6754e+09,1,0.99089,-0.11362,-0.043182,0.058062
1.3695e+05,1.6754e+09,1,0.99089,-0.11353,-0.043385,0.057979
1.3699e+05,1.6754e+09,1,0.99097,-0.11237,-0.043997,0.058402
1.3703e+05,1.6754e+09,1,0.99101,-0.11198,-0.044272,0.058271
1.3708e+05,1.6755e+09,1,0.99094,-0.11242,-0.044419,0.058461
1.3712e+05,1.6755e+09,1,0.99102,-0.11169,-0.044727,0.058432
1.3717e+05,1.6755e+09,1,0.99109,-0.11098,-0.044996,0.058375
1.3722e+05,1.6755e+09,1,0.99112,-0.11064,-0.045004,0.058518
1.3726e+05,1.6755e+09,1,0.9912,-0.11012,-0.044842,0.058205
1.3731e+05,1.6755e+09,1,0.99122,-0.10993,-0.044834,0.058163
1.3735e+05,1.6755e+09,1,0.99133,-0.10887,-0.044883,0.058282
1.374e+05,1.6755e+09,1,0.9914,-0.10837,-0.044777,0.058169
1.3744e+05,1.6755e+09,1,0.99156,-0.10732,-0.043977,0.057997
1.3748e+05,1.6755e+09,1,0.99164,-0.10689,-0.043509,0.057747
1.3753e+05,1.6756e+09,1,0.9917,-0.10639,-0.043304,0.05779
1.3757e+05,1.6756e+09,1,0.99188,-0.10499,-0.043141,0.057428
1.3762e+05,1.6756e+09,1,0.99206,-0.10351,-0.042786,0.057147
1.3766e+05,1.6756e+09,1,0.99217,-0.10278,-0.042479,0.056778
1.3771e+05,1.6756e+09,1,0.99244,-0.10061,-0.041682,0.056655
1.3775e+05,1.6756e+09,1,0.99268,-0.098638,-0.040917,0.056356
1.378e+05,1.6756e+09,1,0.99284,-0.097545,-0.040153,0.056028
1.3784e+05,1.6756e+09,1,0.99322,-0.094231,-0.039277,0.05566
1.3789e+05,1.6757e+09,1,0.99362,-0.090876,-0.037912,0.054922
1.3793e+05,1.6757e+09,1,0.9939,-0.088315,-0.037166,0.054658
1.3798e+05,1.6757e+09,1,0.99408,-0.08644,-0.036801,0.05454
1.3802e+05,1.6757e+09,1,0.99429,-0.08465,-0.035941,0.054105
1.3807e+05,1.6757e+09,1,0.99453,-0.08226,-0.035335,0.05376
1.3811e+05,1.6757e+09,1,0.99472,-0.080227,-0.035083,0.053442
1.3816e+05,1.6757e+09,1,0.99493,-0.078085,-0.034196,0.053294
1.3821e+05,1.6757e+09,1,0.99508,-0.076593,-0.033816,0.052954
1.3825e+05,1.6757e+09,1,0.9953,-0.074251,-0.032906,0.05275
1.383e+05,1.6757e+09,1,0.99546,-0.072706,-0.0322,0.05235
1.3834e+05,1.6758e+09,1,0.9956,-0.070968,-0.031754,0.052272
1.3838e+05,1.6758e+09,1,0.9958,-0.068636,-0.031087,0.052015
1.3842e+05,1.6758e+09,1,0.99595,-0.066864,-0.030915,0.051609
1.3847e+05,1.6758e+09,1,0.99608,-0.065227,-0.030606,0.05138
1.3851e+05,1.6758e+09,1,0.99617,-0.064058,-0.030189,0.051362
1.3856e+05,1.6758e+09,1,0.99629,-0.06231,-0.030118,0.051164
1.3861e+05,1.6758e+09,1,0.99638,-0.060968,-0.030378,0.050855
1.3865e+05,1.6758e+09,1,0.99642,-0.060483,-0.0302,0.050799
1.387e+05,1.6758e+09,1,0.99647,-0.05957,-0.030361,0.050688
1.3874e+05,1.6759e+09,1,0.9965,-0.058933,-0.030885,0.050571
1.3878e+05,1.6759e+09,1,0.99655,-0.058163,-0.031263,0.050232
1.3883e+05,1.6759e+09,1,0.99656,-0.057619,-0.031778,0.050371
1.3887e+05,1.6759e+09,1,0.99659,-0.056901,-0.03248,0.050118
1.3892e+05,1.6759e+09,1,0.99661,-0.056276,-0.033057,0.05005
1.3896e+05,1.6759e+09,1,0.99658,-0.056773,-0.033742,0.049742
1.3901e+05,1.6759e+09,1,0.99651,-0.057849,-0.034209,0.049599
1.3906e+05,1.6759e+09,1,0.9965,-0.057792,-0.034754,0.049405
1.391e+05,1.6759e+09,1,0.99645,-0.058116,-0.0356,0.049345
1.3915e+05,1.676e+09,1,0.99645,-0.057774,-0.036698,0.048921
1.3919e+05,1.676e+09,1,0.99641,-0.058482,-0.037102,0.048635
1.3924e+05,1.676e+09,1,0.99643,-0.057968,-0.037745,0.048484
