LineNo,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
4.1472e+05,1.7443e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.73,0.235,346.77,-0.034,0,1
4.1561e+05,1.7446e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.73,0.296,359.17,0.073,0,1
4.1637e+05,1.7448e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.71,0.27,358.54,0.064,0,1
4.1717e+05,1.7449e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.7,0.311,358.69,0.026,0,1
4.1806e+05,1.7452e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.69,0.288,4.0607,0.015,0,1
4.1883e+05,1.7454e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.69,0.347,2.5242,0.013,0,1
4.1963e+05,1.7456e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.68,0.23,2.7094,0.022,0,1
4.2049e+05,1.7458e+09,0,3,4.7018e+08,2231,16,0.64,43.601,13.482,94.66,0.243,3.8199,0.05,0,1
4.2126e+05,1.746e+09,0,3,4.7018e+08,2231,16,0.64,43.601,13.482,94.65,0.246,0.49599,-0.008,0,1
4.2203e+05,1.7462e+09,0,3,4.7018e+08,2231,16,0.64,43.601,13.482,94.63,0.265,5.9271,0.106,0,1
4.2282e+05,1.7463e+09,0,3,4.7018e+08,2231,16,0.64,43.601,13.482,94.6,0.261,357.64,0.061,0,1
4.2368e+05,1.7466e+09,0,3,4.7018e+08,2231,16,0.64,43.601,13.482,94.58,0.242,357.79,0.099,0,1
4.2448e+05,1.7468e+09,0,3,4.7018e+08,2231,16,0.65,43.601,13.482,94.55,0.243,359.19,0.172,0,1
4.2528e+05,1.747e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.53,0.156,359.19,0.173,0,1
4.2606e+05,1.7472e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.5,0.21,9.9917,0.201,0,1
4.2686e+05,1.7474e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.4,0.198,9.9917,0.523,0,1
4.2763e+05,1.7475e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.34,0.296,43.666,0.307,0,1
4.2842e+05,1.7477e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.32,0.188,43.666,0.382,0,1
4.2919e+05,1.7479e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.23,0.295,66.011,0.378,0,1
4.3008e+05,1.7482e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.2,0.135,66.011,0.298,0,1
4.3087e+05,1.7484e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.17,0.135,66.011,0.126,0,1
4.3168e+05,1.7485e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.17,0.132,66.011,0.058,0,1
4.3256e+05,1.7488e+09,0,3,4.7018e+08,2231,16,0.64,43.601,13.482,94.19,0.087,66.011,-0.064,0,1
4.333e+05,1.749e+09,0,3,4.7018e+08,2231,16,0.64,43.601,13.482,94.19,0.153,66.011,-0.027,0,1
4.341e+05,1.7491e+09,0,3,4.7018e+08,2231,16,0.64,43.601,13.482,94.17,0.142,66.011,0.149,0,1
4.3489e+05,1.7493e+09,0,3,4.7018e+08,2231,16,0.64,43.601,13.482,94.14,0.203,66.011,0.079,0,1
4.3577e+05,1.7496e+09,0,3,4.7018e+08,2231,16,0.64,43.601,13.482,94.09,0.169,66.011,0.299,0,1
4.3663e+05,1.7498e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.08,0.333,60.925,-0.137,0,1
4.3743e+05,1.75e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.09,0.222,60.925,0.035,0,1
4.3824e+05,1.7502e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.1,0.124,60.925,0.044,0,1
4.3904e+05,1.7504e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.09,0.073,60.925,-0.108,0,1
4.3984e+05,1.7506e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.1,0.08,60.925,-0.007,0,1
4.406e+05,1.7508e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.09,0.003,60.925,-0.09,0,1
4.414e+05,1.7509e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.09,0.031,60.925,0.01,0,1
4.4226e+05,1.7512e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.08,0.027,60.925,0.012,0,1
4.4306e+05,1.7513e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.05,0.019,60.925,0.029,0,1
4.4394e+05,1.7516e+09,0,3,4.7018e+08,2231,17,0.62,43.601,13.482,94.04,0.019,60.925,0.054,0,1
4.4476e+05,1.7518e+09,0,3,4.7018e+08,2231,16,0.64,43.601,13.482,94.02,0.045,60.925,0.019,0,1
4.4556e+05,1.752e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.98,0.023,60.925,-0.004,0,1
4.4637e+05,1.7522e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.95,0.047,60.925,0.022,0,1
4.4726e+05,1.7524e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.94,0.02,60.925,-0.019,0,1
4.4802e+05,1.7526e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.94,0.067,60.925,-0.064,0,1
4.4882e+05,1.7528e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.9,0.017,60.925,0.007,0,1
4.4971e+05,1.753e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.87,0.075,60.925,-0.012,0,1
4.5045e+05,1.7532e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.87,0.045,60.925,-0.033,0,1
4.5125e+05,1.7533e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.86,0.081,60.925,-0.003,0,1
4.5214e+05,1.7536e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.84,0.04,60.925,-0.074,0,1
4.5303e+05,1.7538e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.81,0.052,60.925,-0.075,0,1
4.5383e+05,1.754e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.79,0.019,60.925,-0.024,0,1
4.5463e+05,1.7541e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.77,0.027,60.925,-0.042,0,1
4.5549e+05,1.7544e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.74,0.041,60.925,-0.016,0,1
4.5625e+05,1.7545e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.73,0.029,60.925,0.033,0,1
4.571e+05,1.7548e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.7,0.031,60.925,-0.079,0,1
4.5786e+05,1.7549e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.7,0.036,60.925,0.023,0,1
4.5875e+05,1.7551e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.69,0.109,60.925,-0.079,0,1
4.5961e+05,1.7554e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.67,0.046,60.925,-0.143,0,1
4.6038e+05,1.7555e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.64,0.075,60.925,0.143,0,1
4.6126e+05,1.7558e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.61,0.022,60.925,-0.003,0,1
4.6204e+05,1.7559e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.59,0.03,60.925,-0.001,0,1
4.6283e+05,1.7561e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.56,0.065,60.925,-0.026,0,1
4.6378e+05,1.7564e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.53,0.016,60.925,-0.046,0,1
4.6455e+05,1.7566e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.52,0.036,60.925,-0.005,0,1
4.6541e+05,1.7568e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.51,0.05,60.925,-0.001,0,1
4.6612e+05,1.7569e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.5,0.012,60.925,-0.041,0,1
4.6701e+05,1.7572e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.48,0.043,60.925,-0.001,0,1
4.6781e+05,1.7573e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.46,0.041,60.925,-0.004,0,1
4.6862e+05,1.7575e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.44,0.019,60.925,-0.05,0,1
4.6947e+05,1.7577e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.42,0.042,60.925,-0.021,0,1
4.7036e+05,1.758e+09,0,3,4.7019e+08,2231,16,0.64,43.601,13.482,93.39,0.054,60.925,0.007,0,1
4.7116e+05,1.7582e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.37,0.05,60.925,0.029,0,1
4.7202e+05,1.7584e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.36,0.049,60.925,0.03,0,1
4.7282e+05,1.7586e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.36,0.024,60.925,-0.027,0,1
4.7366e+05,1.7588e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.37,0.011,60.925,-0.031,0,1
4.7442e+05,1.759e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.34,0.033,60.925,-0.032,0,1
4.7523e+05,1.7591e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.34,0.047,60.925,0.01,0,1
4.7612e+05,1.7594e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.34,0.04,60.925,-0.099,0,1
4.7688e+05,1.7595e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.34,0.038,60.925,-0.002,0,1
4.7773e+05,1.7598e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.34,0.013,60.925,0.001,0,1
4.7853e+05,1.7599e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.33,0.056,60.925,-0.02,0,1
4.7942e+05,1.7602e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.35,0.043,60.925,-0.002,0,1
4.8023e+05,1.7604e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.39,0.106,60.925,-0.155,0,1
4.8104e+05,1.7605e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.39,0.017,60.925,-0.073,0,1
4.8193e+05,1.7608e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.41,0.027,60.925,-0.055,0,1
4.8269e+05,1.7609e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.41,0.019,60.925,-0.079,0,1
4.8355e+05,1.7612e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.42,0.017,60.925,-0.009,0,1
4.8434e+05,1.7613e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.44,0.04,60.925,0.003,0,1
4.8511e+05,1.7615e+09,0,3,4.7019e+08,2231,15,0.69,43.601,13.482,93.46,0.033,60.925,0.026,0,1
4.86e+05,1.7618e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.49,0.018,60.925,-0.025,0,1
4.8689e+05,1.762e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.52,0.023,60.925,-0.073,0,1
4.877e+05,1.7622e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.56,0.012,60.925,-0.036,0,1
4.886e+05,1.7624e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.59,0.013,60.925,-0.008,0,1
4.8938e+05,1.7626e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.61,0.049,60.925,-0.006,0,1
4.9024e+05,1.7628e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.64,0.015,60.925,0.028,0,1
4.9104e+05,1.763e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.66,0.026,60.925,0.01,0,1
4.9185e+05,1.7631e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.7,0.022,60.925,-0.01,0,1
4.9272e+05,1.7634e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.73,0.026,60.925,-0.017,0,1
4.9362e+05,1.7636e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.75,0.054,60.925,-0.025,0,1
4.944e+05,1.7638e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.77,0.024,60.925,-0.042,0,1
4.953e+05,1.764e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.81,0.068,60.925,0.018,0,1
4.9607e+05,1.7642e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.85,0.063,60.925,0.004,0,1
4.9688e+05,1.7643e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.84,0.013,60.925,-0.075,0,1
4.9778e+05,1.7645e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.86,0.018,60.925,0.084,0,1
4.9864e+05,1.7648e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.89,0.043,60.925,-0.051,0,1
4.9941e+05,1.7649e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.91,0.079,60.925,0.007,0,1
5.0031e+05,1.7652e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.92,0.077,60.925,-0.058,0,1
5.0121e+05,1.7654e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.93,0.113,60.925,0.111,0,1
5.0198e+05,1.7656e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.94,0.081,60.925,-0.097,0,1
5.0285e+05,1.7658e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,93.98,0.034,60.925,0.013,0,1
5.0366e+05,1.766e+09,0,3,4.702e+08,2231,15,0.69,43.601,13.482,93.99,0.081,60.925,-0.137,0,1
5.0453e+05,1.7662e+09,0,3,4.702e+08,2231,15,0.69,43.601,13.482,94,0.241,60.925,-0.064,0,1
5.0543e+05,1.7664e+09,0,3,4.702e+08,2231,15,0.69,43.601,13.482,94.01,0.078,60.925,-0.146,0,1
5.062e+05,1.7666e+09,0,3,4.702e+08,2231,15,0.69,43.601,13.482,94.03,0.134,60.925,-0.054,0,1
5.0709e+05,1.7668e+09,0,3,4.702e+08,2231,15,0.69,43.601,13.482,94.06,0.099,60.925,-0.09,0,1
5.0787e+05,1.767e+09,0,3,4.702e+08,2231,15,0.69,43.601,13.482,94.06,0.17,60.925,-0.114,0,1
5.0877e+05,1.7672e+09,0,3,4.702e+08,2231,16,0.66,43.601,13.482,94.07,0.197,60.925,-0.067,0,1
5.0953e+05,1.7674e+09,0,3,4.702e+08,2231,16,0.66,43.601,13.482,94.07,0.145,60.925,-0.151,0,1
5.1034e+05,1.7676e+09,0,3,4.702e+08,2231,16,0.66,43.601,13.482,94.09,0.062,60.925,-0.165,0,1
5.1123e+05,1.7678e+09,0,3,4.702e+08,2231,16,0.66,43.601,13.482,94.07,0.143,60.925,0.035,0,1
5.12e+05,1.768e+09,0,3,4.702e+08,2231,16,0.65,43.601,13.482,94.05,0.134,60.925,-0.01,0,1
5.1289e+05,1.7682e+09,0,3,4.702e+08,2231,17,0.62,43.601,13.482,94.14,0.05,60.925,-0.037,0,1
5.1365e+05,1.7683e+09,0,3,4.702e+08,2231,17,0.62,43.601,13.482,94.17,0.121,60.925,-0.082,0,1
5.145e+05,1.7686e+09,0,3,4.702e+08,2231,17,0.62,43.601,13.482,94.14,0.083,60.925,-0.058,0,1
5.1539e+05,1.7688e+09,0,3,4.702e+08,2231,17,0.62,43.601,13.482,94.15,0.068,60.925,-0.056,0,1
5.1625e+05,1.769e+09,0,3,4.702e+08,2231,17,0.62,43.601,13.482,94.18,0.211,27.489,-0.175,0,1
5.1701e+05,1.7692e+09,0,3,4.702e+08,2231,17,0.62,43.601,13.482,94.25,0.238,112.86,-0.831,0,1
5.179e+05,1.7694e+09,0,3,4.702e+08,2231,17,0.62,43.601,13.482,94.59,0.638,196.43,-1.845,0,1
5.1866e+05,1.7695e+09,0,3,4.702e+08,2231,18,0.6,43.601,13.482,95.05,0.655,192.68,-1.832,0,1
5.1955e+05,1.7698e+09,0,3,4.702e+08,2231,17,0.62,43.601,13.482,95.33,0.553,189.94,-0.911,0,1
5.2032e+05,1.7699e+09,0,3,4.702e+08,2231,17,0.62,43.601,13.482,95.39,0.902,195.72,-0.059,0,1
5.2121e+05,1.7702e+09,0,3,4.702e+08,2231,17,0.62,43.601,13.482,95.41,0.879,199.29,-0.11,0,1
5.2198e+05,1.7703e+09,0,3,4.702e+08,2231,16,0.64,43.601,13.482,95.48,0.647,204.01,-0.168,0,1
5.2286e+05,1.7706e+09,0,3,4.702e+08,2231,16,0.64,43.601,13.482,95.49,0.67,192.51,0.039,0,1
5.2375e+05,1.7708e+09,0,3,4.702e+08,2231,16,0.64,43.601,13.482,95.46,0.792,204.48,0.228,0,1
5.2451e+05,1.771e+09,0,3,4.702e+08,2231,16,0.64,43.601,13.482,95.47,1.066,211.1,-0.187,0,1
5.2531e+05,1.7711e+09,0,3,4.702e+08,2231,15,0.68,43.601,13.482,95.48,0.884,214.26,-0.091,0,1
5.2613e+05,1.7713e+09,0,3,4.702e+08,2231,16,0.64,43.601,13.482,95.51,1.175,222.16,-0.076,0,1
5.2699e+05,1.7716e+09,0,3,4.702e+08,2231,14,0.74,43.601,13.482,95.64,0.835,222.88,-0.232,0,1
5.2787e+05,1.7718e+09,0,3,4.702e+08,2231,14,0.74,43.601,13.482,95.67,0.769,212.28,-0.101,0,1
5.2867e+05,1.772e+09,0,3,4.7021e+08,2231,15,0.69,43.601,13.482,95.63,1.031,203.53,0.212,0,1
5.2953e+05,1.7722e+09,0,3,4.7021e+08,2231,14,0.78,43.601,13.482,95.61,1.026,204.84,-0.225,0,1
5.3029e+05,1.7724e+09,0,3,4.7021e+08,2231,13,0.83,43.601,13.482,95.69,1.02,189.87,0.025,0,1
5.3118e+05,1.7726e+09,0,3,4.7021e+08,2231,15,0.69,43.601,13.482,95.7,0.994,193.24,0.043,0,1
5.3194e+05,1.7728e+09,0,3,4.7021e+08,2231,14,0.74,43.601,13.482,95.67,0.819,184.34,-0.341,0,1
5.3283e+05,1.773e+09,0,3,4.7021e+08,2231,16,0.65,43.601,13.482,95.76,0.842,181.76,0.037,0,1
5.3364e+05,1.7731e+09,0,3,4.7021e+08,2231,16,0.65,43.601,13.482,95.8,0.923,177.02,0.087,0,1
5.3448e+05,1.7734e+09,0,3,4.7021e+08,2231,16,0.65,43.601,13.482,95.82,0.908,174.34,-0.209,0,1
5.3534e+05,1.7736e+09,0,3,4.7021e+08,2231,16,0.65,43.601,13.482,95.92,1.095,162.93,-0.082,0,1
5.3614e+05,1.7738e+09,0,3,4.7021e+08,2231,16,0.65,43.601,13.482,96.21,0.355,163.5,-0.73,0,1
5.3703e+05,1.774e+09,0,3,4.7021e+08,2231,16,0.65,43.601,13.482,96.36,0.834,136.83,-0.707,0,1
5.3783e+05,1.7742e+09,0,3,4.7021e+08,2231,15,0.69,43.601,13.482,96.39,1.033,141.65,-0.26,0,1
5.3868e+05,1.7744e+09,0,3,4.7021e+08,2231,15,0.69,43.601,13.482,96.45,1.379,145.61,-0.737,0,1
5.3944e+05,1.7745e+09,0,3,4.7021e+08,2231,15,0.69,43.601,13.482,96.48,1.139,148.51,-0.401,0,1
5.4033e+05,1.7748e+09,0,3,4.7021e+08,2231,15,0.69,43.601,13.482,96.52,0.923,152.07,-0.092,0,1
5.4113e+05,1.7749e+09,0,3,4.7021e+08,2231,15,0.69,43.601,13.482,96.47,0.913,147.31,-0.393,0,1
5.4199e+05,1.7752e+09,0,3,4.7021e+08,2231,15,0.69,43.601,13.482,96.36,0.786,143.67,0.28,0,1
5.4288e+05,1.7754e+09,0,3,4.7021e+08,2231,15,0.69,43.601,13.482,96.24,0.993,123.9,0.569,0,1
5.4361e+05,1.7756e+09,0,3,4.7021e+08,2231,15,0.69,43.601,13.482,96.27,1.114,140.05,-0.189,0,1
5.445e+05,1.7758e+09,0,3,4.7021e+08,2231,14,0.78,43.601,13.482,96.36,1.506,162.77,-0.224,0,1
5.453e+05,1.7759e+09,0,3,4.7021e+08,2231,17,0.62,43.601,13.482,96.57,0.926,161.58,-0.334,0,1
5.4615e+05,1.7762e+09,0,3,4.7021e+08,2231,16,0.65,43.601,13.482,96.72,0.777,157.31,-0.336,0,1
5.4692e+05,1.7763e+09,0,3,4.7021e+08,2231,16,0.65,43.601,13.482,96.88,0.757,157.42,-0.284,0,1
5.4781e+05,1.7766e+09,0,3,4.7021e+08,2231,16,0.65,43.601,13.482,97.06,0.973,165.98,-0.489,0,1
