LineNo,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
3.3276e+05,1.724e+09,-5.53,-4.04,15.67,93.37,43.601,13.482,0.98913,-0.042996,-0.04147,0.13437
3.328e+05,1.724e+09,-5.43,-4.17,15.66,93.37,43.601,13.482,0.98915,-0.041934,-0.042524,0.13422
3.3285e+05,1.724e+09,-5.36,-4.25,15.65,93.37,43.601,13.482,0.98917,-0.041296,-0.043092,0.13412
3.329e+05,1.724e+09,-5.35,-4.39,15.64,93.37,43.601,13.482,0.98914,-0.041033,-0.044295,0.13402
3.3294e+05,1.7241e+09,-5.22,-4.49,15.63,93.37,43.601,13.482,0.98917,-0.039759,-0.045003,0.13393
3.3298e+05,1.7241e+09,-5.15,-4.58,15.6,93.37,43.601,13.482,0.9892,-0.039072,-0.045713,0.13369
3.3302e+05,1.7241e+09,-5.05,-4.66,15.6,93.37,43.601,13.482,0.98921,-0.038106,-0.046249,0.13367
3.3307e+05,1.7241e+09,-5,-4.69,15.59,93.37,43.601,13.482,0.98923,-0.037699,-0.046465,0.13356
3.3311e+05,1.7241e+09,-5,-4.78,15.58,93.37,43.601,13.482,0.98921,-0.03758,-0.047269,0.13349
3.3316e+05,1.7241e+09,-4.89,-4.88,15.56,93.37,43.601,13.482,0.98924,-0.036481,-0.047981,0.13333
3.3321e+05,1.7241e+09,-4.77,-4.95,15.56,93.48,43.601,13.482,0.98926,-0.035359,-0.048408,0.13327
3.3325e+05,1.7241e+09,-4.72,-5.02,15.54,93.48,43.601,13.482,0.98928,-0.034893,-0.048969,0.1331
3.333e+05,1.7241e+09,-4.68,-5.03,15.54,93.48,43.601,13.482,0.98928,-0.034552,-0.048978,0.13314
3.3334e+05,1.7242e+09,-4.6,-5.02,15.52,93.48,43.601,13.482,0.98933,-0.033881,-0.048845,0.13298
3.3339e+05,1.7242e+09,-4.5,-4.99,15.49,93.48,43.601,13.482,0.98941,-0.033018,-0.048453,0.13276
3.3343e+05,1.7242e+09,-4.41,-5.03,15.49,93.48,43.601,13.482,0.98941,-0.032221,-0.048722,0.13285
3.3348e+05,1.7242e+09,-4.38,-5,15.48,93.48,43.601,13.482,0.98945,-0.03203,-0.048368,0.13275
3.3352e+05,1.7242e+09,-4.32,-4.98,15.46,93.48,43.601,13.482,0.98949,-0.031476,-0.048142,0.13266
3.3356e+05,1.7242e+09,-4.22,-4.91,15.44,93.48,43.601,13.482,0.98957,-0.030703,-0.047437,0.13254
3.3361e+05,1.7242e+09,-4.23,-4.91,15.45,93.48,43.601,13.482,0.98956,-0.030788,-0.047409,0.13257
3.3366e+05,1.7242e+09,-4.1,-4.93,15.44,93.51,43.601,13.482,0.98959,-0.02968,-0.047461,0.13257
3.337e+05,1.7242e+09,-3.97,-4.94,15.42,93.51,43.601,13.482,0.98964,-0.028513,-0.047389,0.13248
3.3375e+05,1.7243e+09,-3.93,-4.9,15.43,93.51,43.601,13.482,0.98966,-0.028217,-0.046995,0.13258
3.3379e+05,1.7243e+09,-3.89,-4.89,15.41,93.51,43.601,13.482,0.98969,-0.027953,-0.046893,0.13244
3.3383e+05,1.7243e+09,-3.84,-4.9,15.41,93.51,43.601,13.482,0.98971,-0.027465,-0.046837,0.1324
3.3388e+05,1.7243e+09,-3.76,-4.9,15.39,93.51,43.601,13.482,0.98974,-0.026817,-0.04682,0.13228
3.3392e+05,1.7243e+09,-3.71,-4.88,15.39,93.51,43.601,13.482,0.98977,-0.026361,-0.046507,0.13227
3.3397e+05,1.7243e+09,-3.7,-4.88,15.39,93.51,43.601,13.482,0.98977,-0.026306,-0.04651,0.13228
3.3401e+05,1.7243e+09,-3.64,-4.86,15.37,93.51,43.601,13.482,0.98981,-0.025845,-0.046271,0.13217
3.3406e+05,1.7243e+09,-3.59,-4.86,15.37,93.46,43.601,13.482,0.98983,-0.025352,-0.04624,0.13215
3.341e+05,1.7243e+09,-3.56,-4.84,15.37,93.46,43.601,13.482,0.98984,-0.02513,-0.046032,0.13218
3.3415e+05,1.7244e+09,-3.6,-4.83,15.33,93.46,43.601,13.482,0.98987,-0.025549,-0.045953,0.13187
3.342e+05,1.7244e+09,-3.57,-4.86,15.34,93.46,43.601,13.482,0.98986,-0.02524,-0.046222,0.13196
3.3424e+05,1.7244e+09,-3.52,-4.84,15.32,93.46,43.601,13.482,0.9899,-0.024853,-0.046009,0.13178
3.3429e+05,1.7244e+09,-3.64,-4.8,15.3,93.46,43.601,13.482,0.98991,-0.025932,-0.045785,0.1316
3.3433e+05,1.7244e+09,-3.65,-4.83,15.31,93.46,43.601,13.482,0.98989,-0.02593,-0.046024,0.13167
3.3438e+05,1.7244e+09,-3.68,-4.8,15.3,93.46,43.601,13.482,0.9899,-0.026236,-0.045796,0.1316
3.3442e+05,1.7244e+09,-3.71,-4.75,15.28,93.46,43.601,13.482,0.98994,-0.026599,-0.045375,0.13136
3.3447e+05,1.7244e+09,-3.74,-4.79,15.3,93.4,43.601,13.482,0.98989,-0.026761,-0.045782,0.13153
3.3451e+05,1.7245e+09,-3.71,-4.72,15.29,93.4,43.601,13.482,0.98993,-0.026597,-0.045142,0.13149
3.3456e+05,1.7245e+09,-3.77,-4.68,15.29,93.4,43.601,13.482,0.98993,-0.027163,-0.044876,0.13151
3.346e+05,1.7245e+09,-3.72,-4.68,15.28,93.4,43.601,13.482,0.98995,-0.026752,-0.044842,0.13144
3.3465e+05,1.7245e+09,-3.72,-4.58,15.28,93.4,43.601,13.482,0.98998,-0.026868,-0.043976,0.13148
3.3469e+05,1.7245e+09,-3.75,-4.62,15.29,93.4,43.601,13.482,0.98995,-0.027101,-0.044303,0.13152
3.3474e+05,1.7245e+09,-3.87,-4.53,15.31,93.4,43.601,13.482,0.98993,-0.028182,-0.043693,0.13164
3.3478e+05,1.7245e+09,-3.93,-4.54,15.31,93.4,43.601,13.482,0.98991,-0.028708,-0.043856,0.13164
3.3482e+05,1.7245e+09,-3.83,-4.56,15.31,93.4,43.601,13.482,0.98993,-0.027829,-0.043914,0.13168
3.3487e+05,1.7245e+09,-3.8,-4.49,15.31,93.4,43.601,13.482,0.98996,-0.027654,-0.043257,0.13171
3.3492e+05,1.7246e+09,-3.95,-4.49,15.35,93.17,43.601,13.482,0.98988,-0.028937,-0.043476,0.13196
3.3496e+05,1.7246e+09,-3.96,-4.51,15.35,93.17,43.601,13.482,0.98986,-0.028962,-0.043633,0.13201
3.3501e+05,1.7246e+09,-4.01,-4.54,15.36,93.17,43.601,13.482,0.98984,-0.029345,-0.043957,0.13201
3.3505e+05,1.7246e+09,-4.04,-4.54,15.38,93.17,43.601,13.482,0.98981,-0.0296,-0.044023,0.13218
3.3509e+05,1.7246e+09,-4.06,-4.49,15.39,93.17,43.601,13.482,0.9898,-0.02982,-0.043594,0.13234
3.3514e+05,1.7246e+09,-4.07,-4.42,15.39,93.17,43.601,13.482,0.98982,-0.029998,-0.042975,0.1323
3.3518e+05,1.7246e+09,-4.2,-4.46,15.41,93.17,43.601,13.482,0.98974,-0.031107,-0.043528,0.13245
3.3523e+05,1.7246e+09,-4.16,-4.42,15.45,93.17,43.601,13.482,0.98973,-0.030787,-0.043142,0.13277
3.3527e+05,1.7246e+09,-4.18,-4.35,15.43,93.17,43.601,13.482,0.98977,-0.031071,-0.042562,0.13261
3.3532e+05,1.7247e+09,-4.19,-4.36,15.46,93.17,43.601,13.482,0.98973,-0.031094,-0.042666,0.13286
3.3537e+05,1.7247e+09,-4.17,-4.31,15.43,93.41,43.601,13.482,0.98977,-0.030983,-0.042198,0.13272
3.3541e+05,1.7247e+09,-4.25,-4.24,15.47,93.41,43.601,13.482,0.98973,-0.031763,-0.041695,0.13302
3.3546e+05,1.7247e+09,-4.22,-4.15,15.46,93.41,43.601,13.482,0.98977,-0.0316,-0.040859,0.133
3.355e+05,1.7247e+09,-4.21,-4.04,15.49,93.41,43.601,13.482,0.98977,-0.031706,-0.039867,0.13325
3.3555e+05,1.7247e+09,-4.34,-4.01,15.51,93.41,43.601,13.482,0.98972,-0.032818,-0.039763,0.13338
3.3559e+05,1.7247e+09,-4.32,-3.95,15.5,93.41,43.601,13.482,0.98975,-0.032688,-0.039231,0.13336
3.3564e+05,1.7247e+09,-4.3,-3.85,15.52,93.41,43.601,13.482,0.98976,-0.032687,-0.038407,0.13356
3.3568e+05,1.7247e+09,-4.3,-3.85,15.54,93.41,43.601,13.482,0.98974,-0.032619,-0.03842,0.1337
3.3572e+05,1.7248e+09,-4.34,-3.72,15.53,93.41,43.601,13.482,0.98977,-0.033121,-0.037288,0.1337
3.3577e+05,1.7248e+09,-4.34,-3.69,15.56,93.43,43.601,13.482,0.98974,-0.033137,-0.037087,0.13397
3.3582e+05,1.7248e+09,-4.34,-3.62,15.58,93.43,43.601,13.482,0.98973,-0.033265,-0.03649,0.13416
3.3586e+05,1.7248e+09,-4.36,-3.54,15.6,93.43,43.601,13.482,0.98972,-0.033488,-0.03577,0.1344
3.359e+05,1.7248e+09,-4.36,-3.55,15.61,93.43,43.601,13.482,0.9897,-0.033532,-0.03591,0.13445
3.3595e+05,1.7248e+09,-4.3,-3.5,15.63,93.43,43.601,13.482,0.98972,-0.033038,-0.035342,0.13461
3.3599e+05,1.7248e+09,-4.29,-3.43,15.62,93.43,43.601,13.482,0.98974,-0.033076,-0.034734,0.13461
3.3603e+05,1.7248e+09,-4.26,-3.36,15.66,93.43,43.601,13.482,0.98971,-0.032809,-0.034158,0.13499
3.3608e+05,1.7248e+09,-4.21,-3.28,15.67,93.43,43.601,13.482,0.98973,-0.032547,-0.033401,0.1351
3.3612e+05,1.7249e+09,-4.27,-3.21,15.7,93.43,43.601,13.482,0.9897,-0.033116,-0.032876,0.13537
3.3617e+05,1.7249e+09,-4.16,-3.16,15.71,93.43,43.601,13.482,0.98972,-0.032184,-0.032302,0.13553
3.3622e+05,1.7249e+09,-4.1,-3.05,15.76,93.52,43.601,13.482,0.98971,-0.031779,-0.031321,0.13599
3.3626e+05,1.7249e+09,-4.13,-3.02,15.78,93.52,43.601,13.482,0.98968,-0.032097,-0.031076,0.13616
3.3631e+05,1.7249e+09,-4.08,-2.96,15.82,93.52,43.601,13.482,0.98965,-0.031762,-0.030521,0.13658
3.3635e+05,1.7249e+09,-4,-2.91,15.84,93.52,43.601,13.482,0.98966,-0.031066,-0.030032,0.13674
3.364e+05,1.7249e+09,-3.91,-2.88,15.9,93.52,43.601,13.482,0.98962,-0.030366,-0.029677,0.13728
3.3644e+05,1.7249e+09,-3.87,-2.8,15.94,93.52,43.601,13.482,0.9896,-0.030035,-0.028916,0.13766
3.3649e+05,1.7249e+09,-3.78,-2.79,16.01,93.52,43.601,13.482,0.98954,-0.02929,-0.028738,0.13829
3.3653e+05,1.725e+09,-3.72,-2.76,16.03,93.52,43.601,13.482,0.98953,-0.028827,-0.028458,0.13855
3.3657e+05,1.725e+09,-3.69,-2.69,16.07,93.52,43.601,13.482,0.98951,-0.028611,-0.027744,0.13888
3.3662e+05,1.725e+09,-3.74,-2.65,16.12,93.52,43.601,13.482,0.98943,-0.029114,-0.027482,0.13936
3.3666e+05,1.725e+09,-3.69,-2.7,16.16,93.4,43.601,13.482,0.98939,-0.028571,-0.027927,0.13967
3.3671e+05,1.725e+09,-3.56,-2.72,16.18,93.4,43.601,13.482,0.9894,-0.027424,-0.027865,0.13985
3.3676e+05,1.725e+09,-3.51,-2.71,16.23,93.4,43.601,13.482,0.98935,-0.026999,-0.02776,0.14032
3.368e+05,1.725e+09,-3.44,-2.74,16.28,93.4,43.601,13.482,0.9893,-0.026328,-0.027911,0.14074
3.3684e+05,1.725e+09,-3.34,-2.7,16.29,93.4,43.601,13.482,0.98931,-0.025508,-0.027505,0.14091
3.3688e+05,1.725e+09,-3.45,-2.78,16.33,93.4,43.601,13.482,0.98923,-0.026358,-0.028286,0.14118
3.3693e+05,1.7251e+09,-3.36,-2.77,16.37,93.4,43.601,13.482,0.9892,-0.02564,-0.028133,0.14158
3.3697e+05,1.7251e+09,-3.26,-2.78,16.41,93.4,43.601,13.482,0.98918,-0.024737,-0.028103,0.14187
3.3702e+05,1.7251e+09,-3.34,-2.87,16.42,93.4,43.601,13.482,0.98913,-0.025255,-0.028982,0.14193
3.3706e+05,1.7251e+09,-3.34,-2.88,16.47,93.4,43.601,13.482,0.98906,-0.025256,-0.029094,0.14238
3.3711e+05,1.7251e+09,-3.35,-2.9,16.47,93.2,43.601,13.482,0.98906,-0.025342,-0.029315,0.14237
3.3715e+05,1.7251e+09,-3.4,-2.94,16.51,93.2,43.601,13.482,0.98899,-0.025664,-0.02965,0.14268
3.372e+05,1.7251e+09,-3.38,-2.94,16.52,93.2,43.601,13.482,0.98898,-0.02557,-0.02963,0.14277
3.3724e+05,1.7251e+09,-3.38,-2.97,16.53,93.2,43.601,13.482,0.98896,-0.025452,-0.029929,0.14285
3.3729e+05,1.7251e+09,-3.38,-3,16.56,93.2,43.601,13.482,0.98893,-0.025399,-0.030192,0.14307
3.3734e+05,1.7251e+09,-3.49,-3.12,16.58,93.2,43.601,13.482,0.98885,-0.026273,-0.031384,0.14318
3.3738e+05,1.7252e+09,-3.53,-3.16,16.58,93.2,43.601,13.482,0.98883,-0.026502,-0.031788,0.14321
3.3742e+05,1.7252e+09,-3.53,-3.2,16.57,93.2,43.601,13.482,0.98883,-0.026455,-0.032083,0.14313
3.3746e+05,1.7252e+09,-3.61,-3.26,16.59,93.2,43.601,13.482,0.98878,-0.027101,-0.032758,0.14318
3.3751e+05,1.7252e+09,-3.8,-3.25,16.61,93.16,43.601,13.482,0.98871,-0.028712,-0.032858,0.14332
3.3756e+05,1.7252e+09,-3.73,-3.29,16.58,93.16,43.601,13.482,0.98875,-0.028116,-0.033181,0.14312
3.376e+05,1.7252e+09,-3.71,-3.36,16.58,93.16,43.601,13.482,0.98875,-0.027793,-0.033716,0.14307
3.3765e+05,1.7252e+09,-3.9,-3.36,16.59,93.16,43.601,13.482,0.98869,-0.029453,-0.033971,0.14308
3.3769e+05,1.7252e+09,-3.91,-3.31,16.57,93.16,43.601,13.482,0.98872,-0.029659,-0.033532,0.14293
3.3773e+05,1.7252e+09,-3.89,-3.28,16.56,93.16,43.601,13.482,0.98875,-0.029469,-0.033207,0.14284
3.3778e+05,1.7253e+09,-4,-3.35,16.56,93.16,43.601,13.482,0.98869,-0.03036,-0.033963,0.14286
3.3782e+05,1.7253e+09,-3.98,-3.28,16.55,93.16,43.601,13.482,0.98873,-0.030284,-0.033386,0.14273
3.3787e+05,1.7253e+09,-4.02,-3.25,16.5,93.16,43.601,13.482,0.98879,-0.030646,-0.033115,0.14235
3.3791e+05,1.7253e+09,-4.07,-3.25,16.49,93.16,43.601,13.482,0.98879,-0.031102,-0.03319,0.14224
3.3796e+05,1.7253e+09,-4.1,-3.21,16.47,93.37,43.601,13.482,0.98881,-0.031409,-0.03284,0.14208
3.38e+05,1.7253e+09,-4.11,-3.17,16.46,93.37,43.601,13.482,0.98883,-0.031547,-0.032548,0.142
3.3805e+05,1.7253e+09,-4.06,-3.17,16.43,93.37,43.601,13.482,0.98888,-0.031134,-0.032481,0.14172
3.3809e+05,1.7253e+09,-4.12,-3.17,16.42,93.37,43.601,13.482,0.98888,-0.031692,-0.032541,0.14164
3.3814e+05,1.7253e+09,-4.2,-3.04,16.35,93.37,43.601,13.482,0.98897,-0.032537,-0.031492,0.14104
3.3818e+05,1.7254e+09,-4.34,-3.04,16.35,93.37,43.601,13.482,0.98893,-0.033692,-0.031678,0.14098
3.3823e+05,1.7254e+09,-4.38,-2.97,16.3,93.37,43.601,13.482,0.98899,-0.034156,-0.031105,0.14056
3.3827e+05,1.7254e+09,-4.31,-2.88,16.26,93.37,43.601,13.482,0.98907,-0.033657,-0.030265,0.14031
3.3831e+05,1.7254e+09,-4.43,-2.9,16.22,93.37,43.601,13.482,0.98909,-0.034692,-0.030499,0.13991
3.3836e+05,1.7254e+09,-4.52,-2.85,16.21,93.37,43.601,13.482,0.98908,-0.035549,-0.03019,0.1398
3.3841e+05,1.7254e+09,-4.52,-2.81,16.14,93.36,43.601,13.482,0.98917,-0.035646,-0.02986,0.13923
3.3845e+05,1.7254e+09,-4.57,-2.76,16.09,93.36,43.601,13.482,0.98922,-0.036126,-0.029421,0.13885
3.385e+05,1.7254e+09,-4.64,-2.6,16.05,93.36,43.601,13.482,0.98927,-0.036974,-0.028154,0.13854
3.3854e+05,1.7254e+09,-4.77,-2.51,16.01,93.36,43.601,13.482,0.98929,-0.038175,-0.027512,0.13816
3.3858e+05,1.7255e+09,-4.78,-2.46,15.94,93.36,43.601,13.482,0.98938,-0.038315,-0.027066,0.13761
3.3863e+05,1.7255e+09,-4.84,-2.34,15.88,93.36,43.601,13.482,0.98944,-0.038998,-0.026107,0.13712
3.3867e+05,1.7255e+09,-4.88,-2.31,15.85,93.36,43.601,13.482,0.98947,-0.039418,-0.025856,0.13685
3.3872e+05,1.7255e+09,-4.89,-2.18,15.79,93.36,43.601,13.482,0.98956,-0.039635,-0.024709,0.13635
3.3876e+05,1.7255e+09,-4.83,-2.1,15.71,93.36,43.601,13.482,0.98967,-0.039237,-0.023971,0.13576
3.3881e+05,1.7255e+09,-4.87,-2.14,15.66,93.36,43.601,13.482,0.98972,-0.039544,-0.024363,0.13525
3.3886e+05,1.7255e+09,-4.99,-2.03,15.61,93.36,43.601,13.482,0.98975,-0.040714,-0.02349,0.13486
3.389e+05,1.7255e+09,-4.91,-1.92,15.53,93.36,43.601,13.482,0.98988,-0.040223,-0.022434,0.13422
3.3895e+05,1.7255e+09,-4.85,-1.92,15.44,93.36,43.601,13.482,0.99,-0.039739,-0.022288,0.13349
3.3899e+05,1.7256e+09,-4.87,-1.75,15.38,93.36,43.601,13.482,0.99008,-0.040137,-0.020829,0.13301
3.3903e+05,1.7256e+09,-4.82,-1.67,15.31,93.36,43.601,13.482,0.99019,-0.039771,-0.020056,0.13245
3.3907e+05,1.7256e+09,-4.88,-1.59,15.19,93.36,43.601,13.482,0.99031,-0.040424,-0.019439,0.13143
3.3912e+05,1.7256e+09,-4.82,-1.57,15.12,93.36,43.601,13.482,0.99041,-0.039909,-0.019118,0.13087
3.3916e+05,1.7256e+09,-4.85,-1.52,15.06,93.36,43.601,13.482,0.99048,-0.040198,-0.018731,0.13033
3.3921e+05,1.7256e+09,-4.91,-1.52,14.98,93.36,43.601,13.482,0.99054,-0.040795,-0.018787,0.12965
3.3926e+05,1.7256e+09,-4.92,-1.41,14.92,93.33,43.601,13.482,0.99062,-0.040976,-0.017836,0.12912
3.393e+05,1.7256e+09,-4.88,-1.35,14.83,93.33,43.601,13.482,0.99074,-0.040709,-0.017258,0.12838
3.3935e+05,1.7256e+09,-4.98,-1.45,14.78,93.33,43.601,13.482,0.99076,-0.041474,-0.018142,0.12788
3.3939e+05,1.7257e+09,-5,-1.4,14.72,93.33,43.601,13.482,0.99081,-0.041693,-0.017774,0.12741
3.3944e+05,1.7257e+09,-5.02,-1.38,14.63,93.33,43.601,13.482,0.99091,-0.041982,-0.017549,0.12661
3.3948e+05,1.7257e+09,-4.98,-1.36,14.57,93.33,43.601,13.482,0.99099,-0.04166,-0.017365,0.1261
3.3953e+05,1.7257e+09,-4.93,-1.37,14.51,93.33,43.601,13.482,0.99107,-0.041157,-0.017316,0.12565
3.3957e+05,1.7257e+09,-4.89,-1.42,14.46,93.33,43.601,13.482,0.99113,-0.040754,-0.017702,0.12522
3.3961e+05,1.7257e+09,-4.93,-1.37,14.41,93.33,43.601,13.482,0.99118,-0.041184,-0.017316,0.12473
3.3966e+05,1.7257e+09,-4.98,-1.34,14.37,93.33,43.601,13.482,0.99121,-0.041644,-0.017081,0.12439
3.3971e+05,1.7257e+09,-4.9,-1.37,14.31,93.43,43.601,13.482,0.9913,-0.040941,-0.017269,0.12391
3.3975e+05,1.7257e+09,-4.81,-1.39,14.28,93.43,43.601,13.482,0.99137,-0.040188,-0.017266,0.12361
3.398e+05,1.7258e+09,-4.81,-1.37,14.24,93.43,43.601,13.482,0.9914,-0.040225,-0.017125,0.12333
3.3984e+05,1.7258e+09,-4.8,-1.4,14.2,93.43,43.601,13.482,0.99145,-0.04008,-0.017327,0.12299
3.3988e+05,1.7258e+09,-4.64,-1.45,14.16,93.43,43.601,13.482,0.99154,-0.038625,-0.017545,0.12264
3.3992e+05,1.7258e+09,-4.61,-1.42,14.14,93.43,43.601,13.482,0.99158,-0.038407,-0.017315,0.12242
3.3997e+05,1.7258e+09,-4.54,-1.42,14.11,93.43,43.601,13.482,0.99163,-0.037779,-0.01724,0.12223
3.4001e+05,1.7258e+09,-4.47,-1.51,14.09,93.43,43.601,13.482,0.99167,-0.037076,-0.017915,0.12201
3.4005e+05,1.7258e+09,-4.46,-1.51,14.12,93.43,43.601,13.482,0.99165,-0.036994,-0.017861,0.12225
3.4009e+05,1.7258e+09,-4.43,-1.54,14.1,93.43,43.601,13.482,0.99168,-0.036739,-0.018164,0.12204
3.4014e+05,1.7258e+09,-4.35,-1.62,14.07,93.41,43.601,13.482,0.99172,-0.036006,-0.018704,0.12183
3.4018e+05,1.7259e+09,-4.35,-1.59,14.07,93.41,43.601,13.482,0.99173,-0.036025,-0.018484,0.12182
3.4022e+05,1.7259e+09,-4.32,-1.65,14.07,93.41,43.601,13.482,0.99174,-0.035701,-0.018912,0.12176
3.4027e+05,1.7259e+09,-4.29,-1.63,14.06,93.41,43.601,13.482,0.99175,-0.035407,-0.018759,0.12177
3.4031e+05,1.7259e+09,-4.36,-1.62,14.09,93.41,43.601,13.482,0.9917,-0.036032,-0.018705,0.12196
3.4035e+05,1.7259e+09,-4.33,-1.65,14.09,93.41,43.601,13.482,0.99171,-0.035773,-0.018971,0.12198
3.4039e+05,1.7259e+09,-4.29,-1.65,14.12,93.41,43.601,13.482,0.99169,-0.035428,-0.018897,0.12222
3.4043e+05,1.7259e+09,-4.43,-1.67,14.14,93.41,43.601,13.482,0.99162,-0.036585,-0.019245,0.12236
3.4048e+05,1.7259e+09,-4.48,-1.67,14.13,93.41,43.601,13.482,0.99161,-0.037014,-0.019273,0.12233
3.4052e+05,1.7259e+09,-4.5,-1.6,14.16,93.41,43.601,13.482,0.99159,-0.037244,-0.018759,0.12255
3.4057e+05,1.7259e+09,-4.62,-1.59,14.18,92.88,43.601,13.482,0.99152,-0.038351,-0.018801,0.12271
3.4061e+05,1.726e+09,-4.76,-1.53,14.21,92.88,43.601,13.482,0.99145,-0.039557,-0.018418,0.12297
3.4065e+05,1.726e+09,-4.88,-1.5,14.22,92.88,43.601,13.482,0.99139,-0.040662,-0.018277,0.1231
3.4069e+05,1.726e+09,-4.93,-1.48,14.24,92.88,43.601,13.482,0.99136,-0.041104,-0.018182,0.12327
3.4073e+05,1.726e+09,-5.1,-1.45,14.27,92.88,43.601,13.482,0.99127,-0.042581,-0.01813,0.12349
3.4078e+05,1.726e+09,-5.26,-1.46,14.32,92.88,43.601,13.482,0.99115,-0.043933,-0.018427,0.12389
3.4082e+05,1.726e+09,-5.25,-1.43,14.33,92.88,43.601,13.482,0.99115,-0.043933,-0.018147,0.12398
3.4086e+05,1.726e+09,-5.32,-1.44,14.37,92.88,43.601,13.482,0.99108,-0.044502,-0.018301,0.12428
3.4091e+05,1.726e+09,-5.38,-1.49,14.38,92.88,43.601,13.482,0.99104,-0.04497,-0.018811,0.12439
3.4095e+05,1.726e+09,-5.45,-1.53,14.42,92.88,43.601,13.482,0.99096,-0.045499,-0.019224,0.12471
3.41e+05,1.7261e+09,-5.56,-1.56,14.44,93.03,43.601,13.482,0.99089,-0.046407,-0.019654,0.12485
3.4104e+05,1.7261e+09,-5.63,-1.65,14.45,93.03,43.601,13.482,0.99085,-0.046954,-0.020517,0.12487
3.4109e+05,1.7261e+09,-5.55,-1.72,14.51,93.03,43.601,13.482,0.99082,-0.046167,-0.021016,0.12534
3.4114e+05,1.7261e+09,-5.54,-1.79,14.5,93.03,43.601,13.482,0.99082,-0.04601,-0.021662,0.12529
3.4117e+05,1.7261e+09,-5.59,-1.93,14.53,93.03,43.601,13.482,0.99075,-0.046258,-0.022948,0.12548
3.4122e+05,1.7261e+09,-5.64,-1.98,14.58,93.03,43.601,13.482,0.99068,-0.046606,-0.023445,0.12585
3.4126e+05,1.7261e+09,-5.64,-2.16,14.61,93.03,43.601,13.482,0.99062,-0.04643,-0.025,0.12605
3.4131e+05,1.7261e+09,-5.56,-2.29,14.63,93.03,43.601,13.482,0.99062,-0.045554,-0.026017,0.12617
3.4136e+05,1.7261e+09,-5.56,-2.44,14.66,93.03,43.601,13.482,0.99056,-0.045419,-0.027332,0.12638
3.414e+05,1.7262e+09,-5.48,-2.58,14.69,93.03,43.601,13.482,0.99055,-0.044586,-0.028446,0.12656
3.4144e+05,1.7262e+09,-5.46,-2.75,14.72,92.95,43.601,13.482,0.9905,-0.044186,-0.029884,0.12673
3.4149e+05,1.7262e+09,-5.37,-2.91,14.76,92.95,43.601,13.482,0.99046,-0.043175,-0.031212,0.12708
3.4153e+05,1.7262e+09,-5.29,-3.06,14.77,92.95,43.601,13.482,0.99045,-0.042326,-0.032475,0.12713
3.4158e+05,1.7262e+09,-5.31,-3.3,14.83,92.95,43.601,13.482,0.99034,-0.042221,-0.034527,0.12748
3.4162e+05,1.7262e+09,-5.19,-3.38,14.86,92.95,43.601,13.482,0.99033,-0.041106,-0.035099,0.12775
3.4167e+05,1.7262e+09,-5.12,-3.47,14.89,92.95,43.601,13.482,0.9903,-0.04036,-0.035805,0.12803
3.4171e+05,1.7262e+09,-5.09,-3.62,14.9,92.95,43.601,13.482,0.99027,-0.039977,-0.037068,0.12805
3.4175e+05,1.7262e+09,-5.08,-3.68,14.93,92.95,43.601,13.482,0.99023,-0.039756,-0.03763,0.12825
3.418e+05,1.7263e+09,-5.06,-3.81,14.96,92.95,43.601,13.482,0.99017,-0.039427,-0.038688,0.12847
3.4184e+05,1.7263e+09,-4.96,-3.91,14.98,92.95,43.601,13.482,0.99016,-0.038444,-0.039439,0.12863
3.4189e+05,1.7263e+09,-4.88,-4.04,14.98,93.19,43.601,13.482,0.99015,-0.037634,-0.040503,0.12866
3.4194e+05,1.7263e+09,-4.8,-4.19,15.01,93.19,43.601,13.482,0.9901,-0.03675,-0.041755,0.12888
3.4198e+05,1.7263e+09,-4.7,-4.25,15.03,93.19,43.601,13.482,0.99009,-0.035812,-0.042182,0.12908
3.4202e+05,1.7263e+09,-4.69,-4.26,15.05,93.19,43.601,13.482,0.99007,-0.035686,-0.04219,0.12924
3.4207e+05,1.7263e+09,-4.69,-4.38,15.06,93.19,43.601,13.482,0.99003,-0.035586,-0.043263,0.12923
3.4211e+05,1.7263e+09,-4.62,-4.38,15.1,93.19,43.601,13.482,0.99001,-0.034969,-0.043167,0.12959
3.4216e+05,1.7263e+09,-4.58,-4.46,15.1,93.19,43.601,13.482,0.98999,-0.034516,-0.043865,0.12964
3.422e+05,1.7264e+09,-4.49,-4.59,15.14,93.19,43.601,13.482,0.98994,-0.03359,-0.044853,0.12991
3.4224e+05,1.7264e+09,-4.42,-4.59,15.13,93.19,43.601,13.482,0.98997,-0.032921,-0.044783,0.12989
3.4229e+05,1.7264e+09,-4.39,-4.54,15.13,93.02,43.601,13.482,0.98999,-0.032763,-0.044328,0.12992
3.4234e+05,1.7264e+09,-4.45,-4.62,15.17,93.02,43.601,13.482,0.98991,-0.033196,-0.045069,0.13017
3.4238e+05,1.7264e+09,-4.24,-4.62,15.19,93.02,43.601,13.482,0.98994,-0.031346,-0.044886,0.13043
3.4243e+05,1.7264e+09,-4.23,-4.66,15.17,93.02,43.601,13.482,0.98995,-0.031238,-0.045193,0.1303
