LineNo,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
3.4944e+05,1.7282e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00014921,0.0031185,0.0038874
3.4948e+05,1.7282e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00031077,0.0099073,0.011279
3.4953e+05,1.7282e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.0003002,0.0093663,0.010797
3.4957e+05,1.7282e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00029081,0.0088824,0.01032
3.4962e+05,1.7282e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00028262,0.0084235,0.0099116
3.4967e+05,1.7282e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00027699,0.007971,0.0095554
3.4971e+05,1.7282e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00026972,0.0075588,0.0093321
3.4976e+05,1.7282e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00026972,0.0075588,0.0093321
3.498e+05,1.7282e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00026491,0.0071489,0.0090508
3.4984e+05,1.7282e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00025832,0.0067145,0.0087379
3.4988e+05,1.7283e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00025607,0.0063282,0.0075517
3.4993e+05,1.7283e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.0002425,0.0059611,0.0072161
3.4997e+05,1.7283e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00022554,0.0056197,0.006958
3.5002e+05,1.7283e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.0002091,0.0052868,0.0067555
3.5006e+05,1.7283e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00019635,0.0049695,0.0065962
3.5011e+05,1.7283e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00018384,0.0046687,0.0064621
3.5015e+05,1.7283e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00016777,0.0043839,0.0063763
3.502e+05,1.7283e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00016777,0.0043839,0.0063763
3.5024e+05,1.7283e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00015095,0.0048798,0.01932
3.5029e+05,1.7284e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00015723,0.0046202,0.017966
3.5033e+05,1.7284e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00014584,0.0043022,0.016622
3.5037e+05,1.7284e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00020718,0.0062992,0.013906
3.5042e+05,1.7284e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00020756,0.0059577,0.012831
3.5046e+05,1.7284e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00020857,0.0056577,0.011856
3.5051e+05,1.7284e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00020966,0.0053743,0.010908
3.5055e+05,1.7284e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00021096,0.005112,0.010002
3.506e+05,1.7284e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00021285,0.0048651,0.0091488
3.5064e+05,1.7284e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.0002147,0.005128,0.020928
3.5069e+05,1.7285e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00021831,0.0048982,0.019454
3.5074e+05,1.7285e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.0002207,0.0046449,0.017972
3.5078e+05,1.7285e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00021029,0.0044042,0.016604
3.5082e+05,1.7285e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00020001,0.0041759,0.015289
3.5087e+05,1.7285e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00020001,0.0041759,0.015289
3.5091e+05,1.7285e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00018657,0.0039669,0.014019
3.5096e+05,1.7285e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00017337,0.0037633,0.012824
3.5101e+05,1.7285e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00016035,0.0035721,0.011701
3.5105e+05,1.7285e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00014973,0.0033922,0.01063
3.511e+05,1.7286e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.0001694,0.0054798,0.0097976
3.5114e+05,1.7286e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00015674,0.0049272,0.0087906
3.5118e+05,1.7286e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.0001485,0.0046397,0.0078872
3.5123e+05,1.7286e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00014463,0.0043499,0.0070897
3.5127e+05,1.7286e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00014134,0.0040793,0.0063622
3.5132e+05,1.7286e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00013979,0.0038191,0.0057746
3.5137e+05,1.7286e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00013979,0.0038191,0.0057746
3.5141e+05,1.7286e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00013956,0.0035743,0.0053072
3.5146e+05,1.7286e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00014047,0.0033502,0.0048341
3.515e+05,1.7287e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00014241,0.0031281,0.0043645
3.5154e+05,1.7287e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00012527,0.0029269,0.0040952
3.5159e+05,1.7287e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00011656,0.002526,0.0056494
3.5163e+05,1.7287e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00011068,0.0023179,0.0048373
3.5168e+05,1.7287e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.0001034,0.0021242,0.0040689
3.5172e+05,1.7287e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,9.7567e-05,0.0019442,0.0033835
3.5176e+05,1.7287e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,9.0156e-05,0.0017782,0.0027114
3.5181e+05,1.7287e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,8.2973e-05,0.0016179,0.0022194
3.5186e+05,1.7287e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,7.7124e-05,0.0014746,0.0019288
3.519e+05,1.7288e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,7.7124e-05,0.0014746,0.0019288
3.5194e+05,1.7288e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00018734,0.0048403,0.006952
3.5198e+05,1.7288e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00025508,0.0047663,0.0070212
3.5203e+05,1.7288e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00024745,0.0039862,0.0060261
3.5207e+05,1.7288e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00024346,0.003758,0.005412
3.5212e+05,1.7288e+09,0,0,0,0,0,8.07,0.66,0,0,0.5,0.00024346,0.003758,0.005412
3.5216e+05,1.7288e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00023978,0.0035358,0.0048181
3.5221e+05,1.7288e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00023708,0.0033344,0.0042889
3.5226e+05,1.7288e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00023461,0.0031398,0.0039086
3.523e+05,1.7289e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00023186,0.0029731,0.0036717
3.5235e+05,1.7289e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00022474,0.0028028,0.0035054
3.5239e+05,1.7289e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00022474,0.0028028,0.0035054
3.5243e+05,1.7289e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00030637,0.0028318,0.0035668
3.5248e+05,1.7289e+09,0,0,0,0,0,8.08,0.66,0,0,0.5,0.00028339,0.0028067,0.0076684
3.5252e+05,1.7289e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00026888,0.002697,0.0078337
3.5257e+05,1.7289e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00026888,0.002697,0.0078337
3.5261e+05,1.7289e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00025483,0.0025827,0.0079804
3.5266e+05,1.7289e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00024126,0.0024867,0.0080821
3.527e+05,1.729e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00022612,0.0030882,0.012099
3.5275e+05,1.729e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00021735,0.0029643,0.012003
3.5279e+05,1.729e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00020687,0.0028559,0.011932
3.5284e+05,1.729e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00016257,0.0028044,0.011902
3.5288e+05,1.729e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00015031,0.0023401,0.0088693
3.5292e+05,1.729e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00013911,0.0022639,0.0090228
3.5297e+05,1.729e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00012619,0.0021989,0.0092087
3.5301e+05,1.729e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00011485,0.0021402,0.0093996
3.5306e+05,1.7291e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00010694,0.0020927,0.0095324
3.5311e+05,1.7291e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00010694,0.0020927,0.0095324
3.5315e+05,1.7291e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,9.4236e-05,0.0020505,0.0096988
3.532e+05,1.7291e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,8.2731e-05,0.0020151,0.0098211
3.5324e+05,1.7291e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,7.4176e-05,0.0019899,0.0099457
3.5328e+05,1.7291e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,6.1915e-05,0.0019506,0.010062
3.5333e+05,1.7291e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,5.5702e-05,0.00123,0.004122
3.5338e+05,1.7291e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,5.0607e-05,0.0012579,0.0045048
3.5342e+05,1.7291e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,4.5692e-05,0.0012894,0.0047912
3.5347e+05,1.7292e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.0001534,0.0051602,0.0091661
3.5352e+05,1.7292e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00015357,0.0048357,0.0089865
3.5356e+05,1.7292e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00015442,0.0045465,0.0088613
3.5361e+05,1.7292e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00015524,0.0042683,0.0087504
3.5365e+05,1.7292e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00015637,0.0040066,0.0086726
3.537e+05,1.7292e+09,0,0,0,0,0,8.1,0.66,0,0,0.5,0.00022151,0.0036604,0.008606
3.5374e+05,1.7292e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00022075,0.003275,0.0071301
3.5379e+05,1.7292e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00022192,0.0030321,0.0063266
3.5383e+05,1.7293e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00022294,0.0028088,0.0055707
3.5388e+05,1.7293e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00021763,0.0025908,0.0048478
3.5392e+05,1.7293e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00021214,0.0023882,0.0042345
3.5397e+05,1.7293e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00020484,0.0022007,0.0036676
3.5401e+05,1.7293e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00020484,0.0022007,0.0036676
3.5406e+05,1.7293e+09,0,0,0,0,0,8.09,0.66,0,0,0.5,0.00019771,0.0020301,0.003171
3.541e+05,1.7293e+09,0,0,0,0,0,8.11,0.66,0,0,0.5,0.00019354,0.0024713,0.012103
3.5414e+05,1.7293e+09,0,0,0,0,0,8.11,0.66,0,0,0.5,0.00023713,0.0023595,0.012018
3.5419e+05,1.7293e+09,0,0,0,0,0,8.11,0.66,0,0,0.5,0.00022582,0.0022435,0.011978
3.5423e+05,1.7293e+09,0,0,0,0,0,8.11,0.66,0,0,0.5,0.00021424,0.0021363,0.011918
3.5428e+05,1.7294e+09,0,0,0,0,0,8.11,0.66,0,0,0.5,0.00019949,0.0020421,0.011853
3.5432e+05,1.7294e+09,0,0,0,0,0,8.11,0.66,0,0,0.5,0.00018795,0.0019615,0.011787
3.5436e+05,1.7294e+09,0,0,0,0,0,8.11,0.66,0,0,0.5,0.00022159,0.0052942,0.015428
3.5441e+05,1.7294e+09,0,0,0,0,0,8.12,0.66,0,0,0.5,0.00021239,0.0049861,0.015089
3.5445e+05,1.7294e+09,0,0,0,0,0,8.12,0.66,0,0,0.5,0.00020567,0.0047181,0.014794
3.5449e+05,1.7294e+09,0,0,0,0,0,8.12,0.66,0,0,0.5,0.00020567,0.0047181,0.014794
3.5454e+05,1.7294e+09,0,0,0,0,0,8.12,0.66,0,0,0.5,0.00019781,0.0044612,0.014505
3.5458e+05,1.7294e+09,0,0,0,0,0,8.12,0.66,0,0,0.5,0.00024193,0.0043545,0.014239
3.5462e+05,1.7294e+09,0,0,0,0,0,8.12,0.66,0,0,0.5,0.00023128,0.0042232,0.015396
3.5466e+05,1.7295e+09,0,0,0,0,0,8.12,0.66,0,0,0.5,0.00022347,0.0040054,0.015162
3.547e+05,1.7295e+09,0,0,0,0,0,8.12,0.66,0,0,0.5,0.00021636,0.0038035,0.014905
3.5474e+05,1.7295e+09,0,0,0,0,0,8.12,0.66,0,0,0.5,0.00020983,0.0036074,0.014683
3.5479e+05,1.7295e+09,0,0,0,0,0,8.12,0.66,0,0,0.5,0.00019761,0.0034286,0.014488
3.5483e+05,1.7295e+09,0,0,0,0,0,8.13,0.66,0,0,0.5,0.0001826,0.0032665,0.014257
3.5488e+05,1.7295e+09,0,0,0,0,0,8.13,0.66,0,0,0.5,0.00016835,0.0031119,0.014039
3.5492e+05,1.7295e+09,0,0,0,0,0,8.13,0.66,0,0,0.5,0.00015532,0.003415,0.018666
3.5496e+05,1.7295e+09,0,0,0,0,0,8.13,0.66,0,0,0.5,0.00015532,0.003415,0.018666
3.55e+05,1.7295e+09,0,0,0,0,0,8.14,0.66,0,0,0.5,0.00014026,0.0031548,0.017849
3.5504e+05,1.7296e+09,0,0,0,0,0,8.14,0.66,0,0,0.5,0.00014026,0.0031548,0.017849
3.5509e+05,1.7296e+09,0,0,0,0,0,8.14,0.66,0,0,0.5,0.00012812,0.0030259,0.017443
3.5514e+05,1.7296e+09,0,0,0,0,0,8.14,0.66,0,0,0.5,0.00031069,0.0097346,0.02562
3.5518e+05,1.7296e+09,0,0,0,0,0,8.14,0.66,0,0,0.5,0.00030801,0.0092211,0.024816
3.5523e+05,1.7296e+09,0,0,0,0,0,8.14,0.66,0,0,0.5,0.00030597,0.0087589,0.02406
3.5528e+05,1.7296e+09,0,0,0,0,0,8.15,0.66,0,0,0.5,0.00030456,0.0083133,0.023284
3.5532e+05,1.7296e+09,0,0,0,0,0,8.15,0.66,0,0,0.5,0.00030355,0.0078943,0.022603
3.5537e+05,1.7296e+09,0,0,0,0,0,8.15,0.66,0,0,0.5,0.00030279,0.0075035,0.021927
3.5541e+05,1.7296e+09,0,0,0,0,0,8.15,0.66,0,0,0.5,0.00032984,0.0071272,0.021321
3.5545e+05,1.7297e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00032938,0.0073193,0.028156
3.555e+05,1.7297e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00032841,0.0069585,0.027249
3.5554e+05,1.7297e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00030843,0.0066154,0.026377
3.5559e+05,1.7297e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00029309,0.0062812,0.025511
3.5563e+05,1.7297e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00027781,0.0059708,0.024723
3.5568e+05,1.7297e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00027781,0.0059708,0.024723
3.5573e+05,1.7297e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00025889,0.0056739,0.024033
3.5577e+05,1.7297e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00024047,0.0053956,0.023344
3.5582e+05,1.7297e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00022557,0.005123,0.022666
3.5586e+05,1.7298e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00023468,0.0047917,0.021965
3.559e+05,1.7298e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.000258,0.0071367,0.02816
3.5594e+05,1.7298e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00024181,0.0067477,0.027157
3.5599e+05,1.7298e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.000226,0.0063798,0.026206
3.5603e+05,1.7298e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00021102,0.0060317,0.025316
3.5608e+05,1.7298e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00019341,0.005705,0.024505
3.5613e+05,1.7298e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00018042,0.0053918,0.023696
3.5617e+05,1.7298e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00016209,0.0050936,0.022907
3.5622e+05,1.7298e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00016209,0.0050936,0.022907
3.5626e+05,1.7299e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00015123,0.004813,0.022147
3.563e+05,1.7299e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00011216,0.0046407,0.021466
3.5634e+05,1.7299e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.0001028,0.0043573,0.020577
3.5639e+05,1.7299e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,9.5275e-05,0.0041163,0.01991
3.5644e+05,1.7299e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,8.7942e-05,0.0038883,0.019311
3.5648e+05,1.7299e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,8.7942e-05,0.0038883,0.019311
3.5652e+05,1.7299e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,8.3896e-05,0.0036724,0.018709
3.5657e+05,1.7299e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,8.1284e-05,0.0034717,0.018153
3.5662e+05,1.7299e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,7.9877e-05,0.003281,0.01759
3.5666e+05,1.7299e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,8.0314e-05,0.0031087,0.017097
3.5671e+05,1.73e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,9.2475e-05,0.0024553,0.0141
3.5675e+05,1.73e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00013285,0.0023806,0.013693
3.5679e+05,1.73e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00013005,0.0021501,0.012186
3.5683e+05,1.73e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00012789,0.0020238,0.011824
3.5688e+05,1.73e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00012544,0.0019191,0.011517
3.5692e+05,1.73e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00012346,0.0018298,0.011225
3.5697e+05,1.73e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00012063,0.0017543,0.010958
3.5702e+05,1.73e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00012063,0.0017543,0.010958
3.5706e+05,1.73e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00011741,0.0016952,0.01071
3.5711e+05,1.7301e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00011461,0.0016493,0.010472
3.5715e+05,1.7301e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00011096,0.001664,0.010808
3.572e+05,1.7301e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,5.3404e-05,0.0016638,0.010544
3.5724e+05,1.7301e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,4.7742e-05,0.0016497,0.010266
3.5729e+05,1.7301e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,4.2204e-05,0.0016455,0.010042
3.5733e+05,1.7301e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,4.2204e-05,0.0016455,0.010042
3.5738e+05,1.7301e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,3.5277e-05,0.001642,0.0098057
3.5742e+05,1.7301e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,2.9048e-05,0.0016468,0.0096364
3.5747e+05,1.7301e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00029664,0.0091272,0.020086
3.5751e+05,1.7302e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00029921,0.0085596,0.019236
3.5755e+05,1.7302e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00030138,0.0080438,0.018378
3.576e+05,1.7302e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.0003065,0.0075485,0.017602
3.5764e+05,1.7302e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00030797,0.0070963,0.017076
3.5769e+05,1.7302e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00030797,0.0070963,0.017076
3.5773e+05,1.7302e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00030904,0.0066446,0.016372
3.5777e+05,1.7302e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00031029,0.0062166,0.0157
3.5782e+05,1.7302e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00031147,0.0058068,0.015092
3.5787e+05,1.7302e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00031252,0.0054205,0.014452
3.5791e+05,1.7303e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.0002983,0.0050428,0.013887
3.5796e+05,1.7303e+09,0,0,0,0,0,8.18,0.66,0,0,0.5,0.00028012,0.0046892,0.013309
3.58e+05,1.7303e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.0002655,0.0042715,0.011214
3.5804e+05,1.7303e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.0002655,0.0042715,0.011214
3.5809e+05,1.7303e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00025307,0.0041459,0.010837
3.5813e+05,1.7303e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00023352,0.0038273,0.010415
3.5818e+05,1.7303e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00021819,0.0035227,0.0099728
3.5822e+05,1.7303e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00020265,0.0032314,0.0095199
3.5826e+05,1.7303e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00016246,0.0040483,0.012985
3.5832e+05,1.7304e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00014769,0.0038006,0.012467
3.5836e+05,1.7304e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00013017,0.003574,0.011964
3.584e+05,1.7304e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00011444,0.0033589,0.011513
3.5845e+05,1.7304e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,9.8604e-05,0.0031726,0.011053
3.5849e+05,1.7304e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,8.832e-05,0.003053,0.01131
3.5854e+05,1.7304e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,8.2073e-05,0.0028937,0.01096
3.5858e+05,1.7304e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,7.7421e-05,0.0027523,0.010572
3.5863e+05,1.7304e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,7.3409e-05,0.0026281,0.010247
3.5867e+05,1.7304e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,7.0156e-05,0.0025241,0.0098652
3.5872e+05,1.7305e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,6.6991e-05,0.0024393,0.0095804
3.5877e+05,1.7305e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,6.4584e-05,0.0023751,0.0093379
3.5881e+05,1.7305e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,6.4584e-05,0.0023751,0.0093379
3.5886e+05,1.7305e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,6.3067e-05,0.0023207,0.0090687
3.589e+05,1.7305e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,4.7446e-05,0.0022869,0.0091026
3.5894e+05,1.7305e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,4.4908e-05,0.0022672,0.008856
3.5899e+05,1.7305e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,4.4908e-05,0.0022672,0.008856
3.5903e+05,1.7305e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,4.1727e-05,0.0022561,0.0087391
3.5908e+05,1.7305e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,3.8173e-05,0.0022573,0.0085945
3.5912e+05,1.7306e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00053074,0.013591,0.024919
3.5917e+05,1.7306e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00053131,0.012773,0.023706
3.5921e+05,1.7306e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00053131,0.012773,0.023706
3.5926e+05,1.7306e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.0005325,0.012033,0.022592
3.593e+05,1.7306e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00053368,0.01133,0.021531
3.5934e+05,1.7306e+09,0,0,0,0,0,8.17,0.66,0,0,0.5,0.00053543,0.010567,0.020507
3.5939e+05,1.7306e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00053523,0.0098053,0.017293
3.5943e+05,1.7306e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.0005361,0.0091967,0.016421
3.5948e+05,1.7306e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00053688,0.0086202,0.015577
3.5952e+05,1.7307e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00053787,0.0080619,0.014815
3.5957e+05,1.7307e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00049504,0.0075513,0.014112
3.5962e+05,1.7307e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00046169,0.0070327,0.013391
3.5966e+05,1.7307e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00043495,0.0065305,0.01271
3.5971e+05,1.7307e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00043495,0.0065305,0.01271
3.5975e+05,1.7307e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00040143,0.0060585,0.012046
3.5979e+05,1.7307e+09,0,0,0,0,0,8.16,0.66,0,0,0.5,0.00041915,0.0056511,0.011407
3.5983e+05,1.7307e+09,0,0,0,0,0,8.15,0.66,0,0,0.5,0.00039198,0.0051435,0.0093274
