LineNo,TimeUS,C15,C16,C17,C18
1.4891e+05,1.6784e+09,0,0,0,0
1.4895e+05,1.6784e+09,0,0,0,0
1.49e+05,1.6784e+09,0,0,0,0
1.4904e+05,1.6784e+09,0,0,0,0
1.4909e+05,1.6784e+09,0,0,0,0
1.4914e+05,1.6784e+09,0,0,0,0
1.4918e+05,1.6784e+09,0,0,0,0
1.4923e+05,1.6784e+09,0,0,0,0
1.4927e+05,1.6785e+09,0,0,0,0
1.4931e+05,1.6785e+09,0,0,0,0
1.4936e+05,1.6785e+09,0,0,0,0
1.494e+05,1.6785e+09,0,0,0,0
1.4944e+05,1.6785e+09,0,0,0,0
1.4949e+05,1.6785e+09,0,0,0,0
1.4954e+05,1.6785e+09,0,0,0,0
1.4958e+05,1.6785e+09,0,0,0,0
1.4963e+05,1.6785e+09,0,0,0,0
1.4968e+05,1.6786e+09,0,0,0,0
1.4972e+05,1.6786e+09,0,0,0,0
1.4976e+05,1.6786e+09,0,0,0,0
1.4981e+05,1.6786e+09,0,0,0,0
1.4985e+05,1.6786e+09,0,0,0,0
1.499e+05,1.6786e+09,0,0,0,0
1.4994e+05,1.6786e+09,0,0,0,0
1.4999e+05,1.6786e+09,0,0,0,0
1.5003e+05,1.6786e+09,0,0,0,0
1.5008e+05,1.6787e+09,0,0,0,0
1.5012e+05,1.6787e+09,0,0,0,0
1.5016e+05,1.6787e+09,0,0,0,0
1.5021e+05,1.6787e+09,0,0,0,0
1.5025e+05,1.6787e+09,0,0,0,0
1.503e+05,1.6787e+09,0,0,0,0
1.5034e+05,1.6787e+09,0,0,0,0
1.5039e+05,1.6787e+09,0,0,0,0
1.5044e+05,1.6787e+09,0,0,0,0
1.5048e+05,1.6788e+09,0,0,0,0
1.5053e+05,1.6788e+09,0,0,0,0
1.5057e+05,1.6788e+09,0,0,0,0
1.5061e+05,1.6788e+09,0,0,0,0
1.5066e+05,1.6788e+09,0,0,0,0
1.507e+05,1.6788e+09,0,0,0,0
1.5074e+05,1.6788e+09,0,0,0,0
1.5079e+05,1.6788e+09,0,0,0,0
1.5084e+05,1.6788e+09,0,0,0,0
1.5088e+05,1.6789e+09,0,0,0,0
1.5093e+05,1.6789e+09,0,0,0,0
1.5097e+05,1.6789e+09,0,0,0,0
1.5102e+05,1.6789e+09,0,0,0,0
1.5106e+05,1.6789e+09,0,0,0,0
1.5111e+05,1.6789e+09,0,0,0,0
1.5115e+05,1.6789e+09,0,0,0,0
1.512e+05,1.6789e+09,0,0,0,0
1.5124e+05,1.6789e+09,0,0,0,0
1.5129e+05,1.679e+09,0,0,0,0
1.5133e+05,1.679e+09,0,0,0,0
1.5138e+05,1.679e+09,0,0,0,0
1.5142e+05,1.679e+09,0,0,0,0
1.5146e+05,1.679e+09,0,0,0,0
1.5151e+05,1.679e+09,0,0,0,0
1.5155e+05,1.679e+09,0,0,0,0
1.516e+05,1.679e+09,0,0,0,0
1.5164e+05,1.679e+09,0,0,0,0
1.5169e+05,1.6791e+09,0,0,0,0
1.5174e+05,1.6791e+09,0,0,0,0
1.5178e+05,1.6791e+09,0,0,0,0
1.5183e+05,1.6791e+09,0,0,0,0
1.5187e+05,1.6791e+09,0,0,0,0
1.5192e+05,1.6791e+09,0,0,0,0
1.5196e+05,1.6791e+09,0,0,0,0
1.5201e+05,1.6791e+09,0,0,0,0
1.5205e+05,1.6791e+09,0,0,0,0
1.521e+05,1.6792e+09,0,0,0,0
1.5214e+05,1.6792e+09,0,0,0,0
1.5218e+05,1.6792e+09,0,0,0,0
1.5223e+05,1.6792e+09,0,0,0,0
1.5228e+05,1.6792e+09,0,0,0,0
1.5232e+05,1.6792e+09,0,0,0,0
1.5236e+05,1.6792e+09,0,0,0,0
1.524e+05,1.6792e+09,0,0,0,0
1.5245e+05,1.6792e+09,0,0,0,0
1.5249e+05,1.6793e+09,0,0,0,0
1.5254e+05,1.6793e+09,0,0,0,0
1.5259e+05,1.6793e+09,0,0,0,0
1.5263e+05,1.6793e+09,0,0,0,0
1.5268e+05,1.6793e+09,0,0,0,0
1.5272e+05,1.6793e+09,0,0,0,0
1.5276e+05,1.6793e+09,0,0,0,0
1.5281e+05,1.6793e+09,0,0,0,0
1.5285e+05,1.6793e+09,0,0,0,0
1.529e+05,1.6794e+09,0,0,0,0
1.5294e+05,1.6794e+09,0,0,0,0
1.5299e+05,1.6794e+09,0,0,0,0
1.5304e+05,1.6794e+09,0,0,0,0
1.5308e+05,1.6794e+09,0,0,0,0
1.5313e+05,1.6794e+09,0,0,0,0
1.5317e+05,1.6794e+09,0,0,0,0
1.5321e+05,1.6794e+09,0,0,0,0
1.5326e+05,1.6794e+09,0,0,0,0
1.533e+05,1.6795e+09,0,0,0,0
1.5335e+05,1.6795e+09,0,0,0,0
1.5339e+05,1.6795e+09,0,0,0,0
1.5344e+05,1.6795e+09,0,0,0,0
1.5348e+05,1.6795e+09,0,0,0,0
1.5353e+05,1.6795e+09,0,0,0,0
1.5358e+05,1.6795e+09,0,0,0,0
1.5362e+05,1.6795e+09,0,0,0,0
1.5367e+05,1.6795e+09,0,0,0,0
1.5371e+05,1.6796e+09,0,0,0,0
1.5375e+05,1.6796e+09,0,0,0,0
1.538e+05,1.6796e+09,0,0,0,0
1.5384e+05,1.6796e+09,0,0,0,0
1.5389e+05,1.6796e+09,0,0,0,0
1.5394e+05,1.6796e+09,0,0,0,0
1.5398e+05,1.6796e+09,0,0,0,0
1.5402e+05,1.6796e+09,0,0,0,0
1.5407e+05,1.6796e+09,0,0,0,0
1.5411e+05,1.6797e+09,0,0,0,0
1.5416e+05,1.6797e+09,0,0,0,0
1.542e+05,1.6797e+09,0,0,0,0
1.5425e+05,1.6797e+09,0,0,0,0
1.543e+05,1.6797e+09,0,0,0,0
1.5434e+05,1.6797e+09,0,0,0,0
1.5439e+05,1.6797e+09,0,0,0,0
1.5443e+05,1.6797e+09,0,0,0,0
1.5448e+05,1.6797e+09,0,0,0,0
1.5452e+05,1.6798e+09,0,0,0,0
1.5456e+05,1.6798e+09,0,0,0,0
1.546e+05,1.6798e+09,0,0,0,0
1.5465e+05,1.6798e+09,0,0,0,0
1.5469e+05,1.6798e+09,0,0,0,0
1.5474e+05,1.6798e+09,0,0,0,0
1.5478e+05,1.6798e+09,0,0,0,0
1.5482e+05,1.6798e+09,0,0,0,0
1.5487e+05,1.6798e+09,0,0,0,0
1.5491e+05,1.6799e+09,0,0,0,0
1.5495e+05,1.6799e+09,0,0,0,0
1.5499e+05,1.6799e+09,0,0,0,0
1.5503e+05,1.6799e+09,0,0,0,0
1.5508e+05,1.6799e+09,0,0,0,0
1.5512e+05,1.6799e+09,0,0,0,0
1.5516e+05,1.6799e+09,0,0,0,0
1.5521e+05,1.6799e+09,0,0,0,0
1.5525e+05,1.6799e+09,0,0,0,0
1.553e+05,1.68e+09,0,0,0,0
1.5533e+05,1.68e+09,0,0,0,0
1.5538e+05,1.68e+09,0,0,0,0
1.5542e+05,1.68e+09,0,0,0,0
1.5546e+05,1.68e+09,0,0,0,0
1.5551e+05,1.68e+09,0,0,0,0
1.5556e+05,1.68e+09,0,0,0,0
1.556e+05,1.68e+09,0,0,0,0
1.5565e+05,1.68e+09,0,0,0,0
1.557e+05,1.6801e+09,0,0,0,0
1.5574e+05,1.6801e+09,0,0,0,0
1.5578e+05,1.6801e+09,0,0,0,0
1.5582e+05,1.6801e+09,0,0,0,0
1.5587e+05,1.6801e+09,0,0,0,0
1.5591e+05,1.6801e+09,0,0,0,0
1.5596e+05,1.6801e+09,0,0,0,0
1.56e+05,1.6801e+09,0,0,0,0
1.5605e+05,1.6801e+09,0,0,0,0
1.561e+05,1.6801e+09,0,0,0,0
1.5614e+05,1.6802e+09,0,0,0,0
1.5618e+05,1.6802e+09,0,0,0,0
1.5622e+05,1.6802e+09,0,0,0,0
1.5627e+05,1.6802e+09,0,0,0,0
1.5631e+05,1.6802e+09,0,0,0,0
1.5636e+05,1.6802e+09,0,0,0,0
1.564e+05,1.6802e+09,0,0,0,0
1.5645e+05,1.6802e+09,0,0,0,0
1.565e+05,1.6802e+09,0,0,0,0
1.5654e+05,1.6803e+09,0,0,0,0
1.5659e+05,1.6803e+09,0,0,0,0
1.5663e+05,1.6803e+09,0,0,0,0
1.5667e+05,1.6803e+09,0,0,0,0
1.5672e+05,1.6803e+09,0,0,0,0
1.5676e+05,1.6803e+09,0,0,0,0
1.568e+05,1.6803e+09,0,0,0,0
1.5685e+05,1.6803e+09,0,0,0,0
1.569e+05,1.6803e+09,0,0,0,0
1.5694e+05,1.6804e+09,0,0,0,0
1.5699e+05,1.6804e+09,0,0,0,0
1.5704e+05,1.6804e+09,0,0,0,0
1.5708e+05,1.6804e+09,0,0,0,0
1.5712e+05,1.6804e+09,0,0,0,0
1.5717e+05,1.6804e+09,0,0,0,0
1.5722e+05,1.6804e+09,0,0,0,0
1.5726e+05,1.6804e+09,0,0,0,0
1.5731e+05,1.6805e+09,0,0,0,0
1.5736e+05,1.6805e+09,0,0,0,0
1.574e+05,1.6805e+09,0,0,0,0
1.5744e+05,1.6805e+09,0,0,0,0
1.5749e+05,1.6805e+09,0,0,0,0
1.5754e+05,1.6805e+09,0,0,0,0
1.5758e+05,1.6805e+09,0,0,0,0
1.5762e+05,1.6805e+09,0,0,0,0
1.5767e+05,1.6805e+09,0,0,0,0
1.5772e+05,1.6806e+09,0,0,0,0
1.5776e+05,1.6806e+09,0,0,0,0
1.5781e+05,1.6806e+09,0,0,0,0
1.5785e+05,1.6806e+09,0,0,0,0
1.579e+05,1.6806e+09,0,0,0,0
1.5794e+05,1.6806e+09,0,0,0,0
1.5798e+05,1.6806e+09,0,0,0,0
1.5802e+05,1.6806e+09,0,0,0,0
1.5807e+05,1.6806e+09,0,0,0,0
1.5811e+05,1.6806e+09,0,0,0,0
1.5816e+05,1.6807e+09,0,0,0,0
1.5821e+05,1.6807e+09,0,0,0,0
1.5825e+05,1.6807e+09,0,0,0,0
1.583e+05,1.6807e+09,0,0,0,0
1.5834e+05,1.6807e+09,0,0,0,0
1.5839e+05,1.6807e+09,0,0,0,0
1.5843e+05,1.6807e+09,0,0,0,0
1.5848e+05,1.6807e+09,0,0,0,0
1.5852e+05,1.6807e+09,0,0,0,0
1.5856e+05,1.6808e+09,0,0,0,0
1.5861e+05,1.6808e+09,0,0,0,0
1.5866e+05,1.6808e+09,0,0,0,0
1.587e+05,1.6808e+09,0,0,0,0
1.5875e+05,1.6808e+09,0,0,0,0
1.5879e+05,1.6808e+09,0,0,0,0
1.5884e+05,1.6808e+09,0,0,0,0
1.5888e+05,1.6808e+09,0,0,0,0
1.5892e+05,1.6808e+09,0,0,0,0
1.5897e+05,1.6809e+09,0,0,0,0
1.5901e+05,1.6809e+09,0,0,0,0
1.5906e+05,1.6809e+09,0,0,0,0
1.5911e+05,1.6809e+09,0,0,0,0
1.5915e+05,1.6809e+09,0,0,0,0
1.592e+05,1.6809e+09,0,0,0,0
1.5924e+05,1.6809e+09,0,0,0,0
1.5928e+05,1.6809e+09,0,0,0,0
1.5933e+05,1.6809e+09,0,0,0,0
1.5937e+05,1.681e+09,0,0,0,0
1.5942e+05,1.681e+09,0,0,0,0
1.5946e+05,1.681e+09,0,0,0,0
1.5951e+05,1.681e+09,0,0,0,0
1.5955e+05,1.681e+09,0,0,0,0
1.596e+05,1.681e+09,0,0,0,0
1.5964e+05,1.681e+09,0,0,0,0
1.5969e+05,1.681e+09,0,0,0,0
1.5973e+05,1.681e+09,0,0,0,0
1.5977e+05,1.6811e+09,0,0,0,0
1.5982e+05,1.6811e+09,0,0,0,0
1.5986e+05,1.6811e+09,0,0,0,0
1.5991e+05,1.6811e+09,0,0,0,0
1.5996e+05,1.6811e+09,0,0,0,0
1.6e+05,1.6811e+09,0,0,0,0
1.6005e+05,1.6811e+09,0,0,0,0
1.6009e+05,1.6811e+09,0,0,0,0
1.6014e+05,1.6812e+09,0,0,0,0
1.6018e+05,1.6812e+09,0,0,0,0
1.6023e+05,1.6812e+09,0,0,0,0
1.6027e+05,1.6812e+09,0,0,0,0
1.6031e+05,1.6812e+09,0,0,0,0
1.6036e+05,1.6812e+09,0,0,0,0
1.6041e+05,1.6812e+09,0,0,0,0
1.6045e+05,1.6812e+09,0,0,0,0
1.605e+05,1.6812e+09,0,0,0,0
1.6054e+05,1.6812e+09,0,0,0,0
1.6058e+05,1.6813e+09,0,0,0,0
1.6063e+05,1.6813e+09,0,0,0,0
1.6067e+05,1.6813e+09,0,0,0,0
1.6072e+05,1.6813e+09,0,0,0,0
1.6076e+05,1.6813e+09,0,0,0,0
1.6081e+05,1.6813e+09,0,0,0,0
1.6085e+05,1.6813e+09,0,0,0,0
1.609e+05,1.6813e+09,0,0,0,0
1.6094e+05,1.6813e+09,0,0,0,0
1.6098e+05,1.6814e+09,0,0,0,0
1.6103e+05,1.6814e+09,0,0,0,0
1.6107e+05,1.6814e+09,0,0,0,0
1.6112e+05,1.6814e+09,0,0,0,0
1.6116e+05,1.6814e+09,0,0,0,0
1.612e+05,1.6814e+09,0,0,0,0
1.6125e+05,1.6814e+09,0,0,0,0
1.613e+05,1.6814e+09,0,0,0,0
1.6134e+05,1.6814e+09,0,0,0,0
1.6139e+05,1.6815e+09,0,0,0,0
1.6143e+05,1.6815e+09,0,0,0,0
1.6147e+05,1.6815e+09,0,0,0,0
1.6152e+05,1.6815e+09,0,0,0,0
1.6156e+05,1.6815e+09,0,0,0,0
1.6161e+05,1.6815e+09,0,0,0,0
1.6165e+05,1.6815e+09,0,0,0,0
1.617e+05,1.6815e+09,0,0,0,0
1.6175e+05,1.6815e+09,0,0,0,0
1.6179e+05,1.6815e+09,0,0,0,0
1.6183e+05,1.6816e+09,0,0,0,0
1.6187e+05,1.6816e+09,0,0,0,0
1.6192e+05,1.6816e+09,0,0,0,0
1.6196e+05,1.6816e+09,0,0,0,0
1.6201e+05,1.6816e+09,0,0,0,0
1.6205e+05,1.6816e+09,0,0,0,0
1.621e+05,1.6816e+09,0,0,0,0
1.6214e+05,1.6816e+09,0,0,0,0
1.6219e+05,1.6816e+09,0,0,0,0
1.6223e+05,1.6817e+09,0,0,0,0
1.6228e+05,1.6817e+09,0,0,0,0
1.6232e+05,1.6817e+09,0,0,0,0
1.6236e+05,1.6817e+09,0,0,0,0
1.6241e+05,1.6817e+09,0,0,0,0
1.6245e+05,1.6817e+09,0,0,0,0
1.625e+05,1.6817e+09,0,0,0,0
1.6254e+05,1.6817e+09,0,0,0,0
1.6259e+05,1.6817e+09,0,0,0,0
1.6264e+05,1.6818e+09,0,0,0,0
1.6268e+05,1.6818e+09,0,0,0,0
1.6272e+05,1.6818e+09,0,0,0,0
1.6276e+05,1.6818e+09,0,0,0,0
1.6281e+05,1.6818e+09,0,0,0,0
1.6285e+05,1.6818e+09,0,0,0,0
1.629e+05,1.6818e+09,0,0,0,0
1.6294e+05,1.6818e+09,0,0,0,0
1.6299e+05,1.6818e+09,0,0,0,0
1.6303e+05,1.6819e+09,0,0,0,0
1.6308e+05,1.6819e+09,0,0,0,0
1.6312e+05,1.6819e+09,0,0,0,0
1.6316e+05,1.6819e+09,0,0,0,0
1.6321e+05,1.6819e+09,0,0,0,0
1.6325e+05,1.6819e+09,0,0,0,0
1.633e+05,1.6819e+09,0,0,0,0
1.6334e+05,1.6819e+09,0,0,0,0
1.6338e+05,1.6819e+09,0,0,0,0
1.6343e+05,1.682e+09,0,0,0,0
1.6348e+05,1.682e+09,0,0,0,0
1.6352e+05,1.682e+09,0,0,0,0
1.6357e+05,1.682e+09,0,0,0,0
1.6362e+05,1.682e+09,0,0,0,0
1.6366e+05,1.682e+09,0,0,0,0
1.637e+05,1.682e+09,0,0,0,0
1.6375e+05,1.682e+09,0,0,0,0
1.638e+05,1.682e+09,0,0,0,0
1.6384e+05,1.6821e+09,0,0,0,0
1.6389e+05,1.6821e+09,0,0,0,0
1.6393e+05,1.6821e+09,0,0,0,0
1.6398e+05,1.6821e+09,0,0,0,0
1.6402e+05,1.6821e+09,0,0,0,0
1.6407e+05,1.6821e+09,0,0,0,0
1.641e+05,1.6821e+09,0,0,0,0
1.6415e+05,1.6821e+09,0,0,0,0
1.6419e+05,1.6821e+09,0,0,0,0
1.6424e+05,1.6822e+09,0,0,0,0
1.6428e+05,1.6822e+09,0,0,0,0
1.6433e+05,1.6822e+09,0,0,0,0
1.6438e+05,1.6822e+09,0,0,0,0
1.6442e+05,1.6822e+09,0,0,0,0
1.6447e+05,1.6822e+09,0,0,0,0
1.6451e+05,1.6822e+09,0,0,0,0
1.6456e+05,1.6822e+09,0,0,0,0
1.646e+05,1.6822e+09,0,0,0,0
1.6465e+05,1.6823e+09,0,0,0,0
1.6469e+05,1.6823e+09,0,0,0,0
1.6474e+05,1.6823e+09,0,0,0,0
1.6479e+05,1.6823e+09,0,0,0,0
1.6483e+05,1.6823e+09,0,0,0,0
1.6488e+05,1.6823e+09,0,0,0,0
1.6491e+05,1.6823e+09,0,0,0,0
1.6496e+05,1.6823e+09,0,0,0,0
1.65e+05,1.6823e+09,0,0,0,0
1.6504e+05,1.6824e+09,0,0,0,0
1.6509e+05,1.6824e+09,0,0,0,0
1.6513e+05,1.6824e+09,0,0,0,0
1.6518e+05,1.6824e+09,0,0,0,0
1.6522e+05,1.6824e+09,0,0,0,0
1.6526e+05,1.6824e+09,0,0,0,0
1.6531e+05,1.6824e+09,0,0,0,0
1.6535e+05,1.6824e+09,0,0,0,0
1.6539e+05,1.6824e+09,0,0,0,0
1.6543e+05,1.6825e+09,0,0,0,0
1.6548e+05,1.6825e+09,0,0,0,0
1.6552e+05,1.6825e+09,0,0,0,0
1.6556e+05,1.6825e+09,0,0,0,0
1.6561e+05,1.6825e+09,0,0,0,0
1.6565e+05,1.6825e+09,0,0,0,0
1.6569e+05,1.6825e+09,0,0,0,0
1.6574e+05,1.6825e+09,0,0,0,0
1.6578e+05,1.6825e+09,0,0,0,0
1.6582e+05,1.6826e+09,0,0,0,0
1.6586e+05,1.6826e+09,0,0,0,0
1.659e+05,1.6826e+09,0,0,0,0
1.6594e+05,1.6826e+09,0,0,0,0
1.6599e+05,1.6826e+09,0,0,0,0
1.6604e+05,1.6826e+09,0,0,0,0
1.6608e+05,1.6826e+09,0,0,0,0
1.6613e+05,1.6826e+09,0,0,0,0
1.6617e+05,1.6826e+09,0,0,0,0
1.6621e+05,1.6827e+09,0,0,0,0
1.6625e+05,1.6827e+09,0,0,0,0
1.663e+05,1.6827e+09,0,0,0,0
1.6634e+05,1.6827e+09,0,0,0,0
1.6639e+05,1.6827e+09,0,0,0,0
1.6643e+05,1.6827e+09,0,0,0,0
1.6648e+05,1.6827e+09,0,0,0,0
1.6652e+05,1.6827e+09,0,0,0,0
1.6657e+05,1.6827e+09,0,0,0,0
1.6661e+05,1.6827e+09,0,0,0,0
1.6666e+05,1.6828e+09,0,0,0,0
1.667e+05,1.6828e+09,0,0,0,0
1.6674e+05,1.6828e+09,0,0,0,0
1.6679e+05,1.6828e+09,0,0,0,0
1.6684e+05,1.6828e+09,0,0,0,0
1.6688e+05,1.6828e+09,0,0,0,0
1.6693e+05,1.6828e+09,0,0,0,0
1.6697e+05,1.6828e+09,0,0,0,0
1.6702e+05,1.6829e+09,0,0,0,0
1.6706e+05,1.6829e+09,0,0,0,0
1.6711e+05,1.6829e+09,0,0,0,0
1.6715e+05,1.6829e+09,0,0,0,0
1.6719e+05,1.6829e+09,0,0,0,0
1.6724e+05,1.6829e+09,0,0,0,0
1.6728e+05,1.6829e+09,0,0,0,0
1.6733e+05,1.6829e+09,0,0,0,0
1.6738e+05,1.6829e+09,0,0,0,0
1.6742e+05,1.6829e+09,0,0,0,0
1.6747e+05,1.683e+09,0,0,0,0
1.6751e+05,1.683e+09,0,0,0,0
1.6755e+05,1.683e+09,0,0,0,0
1.676e+05,1.683e+09,0,0,0,0
1.6764e+05,1.683e+09,0,0,0,0
1.6769e+05,1.683e+09,0,0,0,0
1.6773e+05,1.683e+09,0,0,0,0
1.6778e+05,1.683e+09,0,0,0,0
1.6782e+05,1.683e+09,0,0,0,0
1.6787e+05,1.6831e+09,0,0,0,0
1.6791e+05,1.6831e+09,0,0,0,0
1.6796e+05,1.6831e+09,0,0,0,0
1.68e+05,1.6831e+09,0,0,0,0
1.6804e+05,1.6831e+09,0,0,0,0
1.6809e+05,1.6831e+09,0,0,0,0
1.6813e+05,1.6831e+09,0,0,0,0
1.6818e+05,1.6831e+09,0,0,0,0
1.6823e+05,1.6831e+09,0,0,0,0
1.6828e+05,1.6832e+09,0,0,0,0
1.6832e+05,1.6832e+09,0,0,0,0
1.6837e+05,1.6832e+09,0,0,0,0
1.6841e+05,1.6832e+09,0,0,0,0
1.6845e+05,1.6832e+09,0,0,0,0
1.685e+05,1.6832e+09,0,0,0,0
1.6854e+05,1.6832e+09,0,0,0,0
1.6858e+05,1.6832e+09,0,0,0,0
1.6863e+05,1.6832e+09,0,0,0,0
1.6868e+05,1.6833e+09,0,0,0,0
1.6872e+05,1.6833e+09,0,0,0,0
1.6877e+05,1.6833e+09,0,0,0,0
1.6881e+05,1.6833e+09,0,0,0,0
1.6885e+05,1.6833e+09,0,0,0,0
1.6889e+05,1.6833e+09,0,0,0,0
1.6894e+05,1.6833e+09,0,0,0,0
1.6899e+05,1.6833e+09,0,0,0,0
1.6903e+05,1.6833e+09,0,0,0,0
1.6908e+05,1.6834e+09,0,0,0,0
1.6912e+05,1.6834e+09,0,0,0,0
1.6917e+05,1.6834e+09,0,0,0,0
1.6922e+05,1.6834e+09,0,0,0,0
1.6926e+05,1.6834e+09,0,0,0,0
1.693e+05,1.6834e+09,0,0,0,0
1.6935e+05,1.6834e+09,0,0,0,0
1.6939e+05,1.6834e+09,0,0,0,0
1.6944e+05,1.6834e+09,0,0,0,0
1.6949e+05,1.6835e+09,0,0,0,0
1.6954e+05,1.6835e+09,0,0,0,0
1.6958e+05,1.6835e+09,0,0,0,0
1.6962e+05,1.6835e+09,0,0,0,0
1.6967e+05,1.6835e+09,0,0,0,0
1.6971e+05,1.6835e+09,0,0,0,0
1.6976e+05,1.6835e+09,0,0,0,0
1.698e+05,1.6835e+09,0,0,0,0
1.6985e+05,1.6836e+09,0,0,0,0
1.699e+05,1.6836e+09,0,0,0,0
1.6994e+05,1.6836e+09,0,0,0,0
1.6999e+05,1.6836e+09,0,0,0,0
1.7003e+05,1.6836e+09,0,0,0,0
1.7008e+05,1.6836e+09,0,0,0,0
1.7012e+05,1.6836e+09,0,0,0,0
1.7016e+05,1.6836e+09,0,0,0,0
1.7021e+05,1.6836e+09,0,0,0,0
1.7025e+05,1.6837e+09,0,0,0,0
1.703e+05,1.6837e+09,0,0,0,0
1.7035e+05,1.6837e+09,0,0,0,0
1.7039e+05,1.6837e+09,0,0,0,0
1.7044e+05,1.6837e+09,0,0,0,0
1.7048e+05,1.6837e+09,0,0,0,0
1.7052e+05,1.6837e+09,0,0,0,0
1.7056e+05,1.6837e+09,0,0,0,0
1.7061e+05,1.6837e+09,0,0,0,0
1.7066e+05,1.6838e+09,0,0,0,0
1.707e+05,1.6838e+09,0,0,0,0
1.7074e+05,1.6838e+09,0,0,0,0
1.708e+05,1.6838e+09,0,0,0,0
1.7084e+05,1.6838e+09,0,0,0,0
1.7088e+05,1.6838e+09,0,0,0,0
1.7093e+05,1.6838e+09,0,0,0,0
1.7097e+05,1.6838e+09,0,0,0,0
1.7102e+05,1.6838e+09,0,0,0,0
1.7106e+05,1.6839e+09,0,0,0,0
1.7111e+05,1.6839e+09,0,0,0,0
1.7115e+05,1.6839e+09,0,0,0,0
1.712e+05,1.6839e+09,0,0,0,0
1.7124e+05,1.6839e+09,0,0,0,0
1.7129e+05,1.6839e+09,0,0,0,0
1.7133e+05,1.6839e+09,0,0,0,0
1.7138e+05,1.6839e+09,0,0,0,0
1.7142e+05,1.6839e+09,0,0,0,0
1.7146e+05,1.684e+09,0,0,0,0
1.7151e+05,1.684e+09,0,0,0,0
1.7155e+05,1.684e+09,0,0,0,0
1.716e+05,1.684e+09,0,0,0,0
1.7165e+05,1.684e+09,0,0,0,0
1.7169e+05,1.684e+09,0,0,0,0
1.7174e+05,1.684e+09,0,0,0,0
1.7178e+05,1.684e+09,0,0,0,0
1.7182e+05,1.684e+09,0,0,0,0
1.7186e+05,1.6841e+09,0,0,0,0
1.7191e+05,1.6841e+09,0,0,0,0
1.7195e+05,1.6841e+09,0,0,0,0
1.72e+05,1.6841e+09,0,0,0,0
1.7204e+05,1.6841e+09,0,0,0,0
1.7209e+05,1.6841e+09,0,0,0,0
1.7214e+05,1.6841e+09,0,0,0,0
1.7218e+05,1.6841e+09,0,0,0,0
1.7222e+05,1.6841e+09,0,0,0,0
1.7227e+05,1.6842e+09,0,0,0,0
1.723e+05,1.6842e+09,0,0,0,0
1.7235e+05,1.6842e+09,0,0,0,0
1.7239e+05,1.6842e+09,0,0,0,0
1.7244e+05,1.6842e+09,0,0,0,0
1.7248e+05,1.6842e+09,0,0,0,0
1.7253e+05,1.6842e+09,0,0,0,0
1.7258e+05,1.6842e+09,0,0,0,0
1.7262e+05,1.6842e+09,0,0,0,0
1.7266e+05,1.6842e+09,0,0,0,0
1.7271e+05,1.6843e+09,0,0,0,0
1.7275e+05,1.6843e+09,0,0,0,0
1.728e+05,1.6843e+09,0,0,0,0
1.7284e+05,1.6843e+09,0,0,0,0
1.7288e+05,1.6843e+09,0,0,0,0
1.7293e+05,1.6843e+09,0,0,0,0
1.7298e+05,1.6843e+09,0,0,0,0
1.7302e+05,1.6843e+09,0,0,0,0
1.7307e+05,1.6843e+09,0,0,0,0
1.7311e+05,1.6844e+09,0,0,0,0
1.7315e+05,1.6844e+09,0,0,0,0
1.7319e+05,1.6844e+09,0,0,0,0
1.7324e+05,1.6844e+09,0,0,0,0
1.7329e+05,1.6844e+09,0,0,0,0
1.7333e+05,1.6844e+09,0,0,0,0
1.7338e+05,1.6844e+09,0,0,0,0
1.7342e+05,1.6844e+09,0,0,0,0
1.7347e+05,1.6844e+09,0,0,0,0
1.7351e+05,1.6845e+09,0,0,0,0
1.7356e+05,1.6845e+09,0,0,0,0
1.736e+05,1.6845e+09,0,0,0,0
1.7365e+05,1.6845e+09,0,0,0,0
1.7369e+05,1.6845e+09,0,0,0,0
1.7374e+05,1.6845e+09,0,0,0,0
1.7378e+05,1.6845e+09,0,0,0,0
1.7383e+05,1.6845e+09,0,0,0,0
1.7388e+05,1.6845e+09,0,0,0,0
1.7392e+05,1.6846e+09,0,0,0,0
1.7396e+05,1.6846e+09,0,0,0,0
1.74e+05,1.6846e+09,0,0,0,0
1.7404e+05,1.6846e+09,0,0,0,0
1.7408e+05,1.6846e+09,0,0,0,0
1.7413e+05,1.6846e+09,0,0,0,0
1.7417e+05,1.6846e+09,0,0,0,0
1.7421e+05,1.6846e+09,0,0,0,0
1.7426e+05,1.6846e+09,0,0,0,0
1.743e+05,1.6847e+09,0,0,0,0
1.7434e+05,1.6847e+09,0,0,0,0
1.7438e+05,1.6847e+09,0,0,0,0
1.7443e+05,1.6847e+09,0,0,0,0
1.7447e+05,1.6847e+09,0,0,0,0
1.7451e+05,1.6847e+09,0,0,0,0
1.7456e+05,1.6847e+09,0,0,0,0
1.746e+05,1.6847e+09,0,0,0,0
1.7464e+05,1.6847e+09,0,0,0,0
1.7469e+05,1.6848e+09,0,0,0,0
1.7474e+05,1.6848e+09,0,0,0,0
1.7478e+05,1.6848e+09,0,0,0,0
1.7482e+05,1.6848e+09,0,0,0,0
1.7487e+05,1.6848e+09,0,0,0,0
1.7491e+05,1.6848e+09,0,0,0,0
1.7496e+05,1.6848e+09,0,0,0,0
1.75e+05,1.6848e+09,0,0,0,0
1.7505e+05,1.6848e+09,0,0,0,0
