LineNo,TimeUS,C,AX,AY,AZ,VWN,VWE,MN,ME,MD,MX,MY,MZ,IDX,IDY,IS
53137,1.6547e+09,0,0.16,0.01,0.03,0,0,169,11,365,1,0,1,0,0,0
53176,1.6547e+09,0,0.16,0.01,0.03,0,0,169,11,365,1,0,0,0,0,0
53213,1.6548e+09,0,0.16,0.01,0.03,0,0,168,11,365,1,0,0,0,0,0
53257,1.6548e+09,0,0.16,0.01,0.03,0,0,168,11,365,1,0,0,0,0,0
53301,1.6548e+09,0,0.16,0.01,0.03,0,0,168,11,365,1,0,0,0,0,0
53346,1.6548e+09,0,0.16,0.01,0.03,0,0,168,11,365,1,0,0,0,0,0
53390,1.6548e+09,0,0.16,0.01,0.03,0,0,168,11,365,1,0,0,0,0,0
53439,1.6548e+09,0,0.16,0.01,0.03,0,0,168,11,365,1,0,0,0,0,0
53483,1.6548e+09,0,0.16,0.01,0.03,0,0,168,11,365,1,0,0,0,0,0
53529,1.6548e+09,0,0.16,0.01,0.03,0,0,168,11,365,1,0,0,0,0,0
53575,1.6548e+09,0,0.16,0.01,0.03,0,0,168,11,365,1,0,0,0,0,0
53619,1.6549e+09,0,0.16,0.01,0.03,0,0,169,11,365,1,0,1,0,0,0
53664,1.6549e+09,0,0.16,0.01,0.03,0,0,169,11,365,1,0,1,0,0,0
53709,1.6549e+09,0,0.16,0.01,0.03,0,0,169,11,365,1,0,1,0,0,0
53753,1.6549e+09,0,0.16,0.01,0.03,0,0,169,11,365,1,0,1,0,0,0
53798,1.6549e+09,0,0.16,0.01,0.03,0,0,169,11,365,1,0,1,0,0,0
53846,1.6549e+09,0,0.16,0.01,0.03,0,0,169,11,365,1,0,1,0,0,0
53891,1.6549e+09,0,0.16,0.01,0.03,0,0,169,11,365,1,0,1,0,0,0
53935,1.6549e+09,0,0.16,0.01,0.03,0,0,169,11,365,1,0,1,0,0,0
53984,1.6549e+09,0,0.16,0.01,0.03,0,0,169,11,365,1,0,1,0,0,0
54024,1.655e+09,0,0.16,0.01,0.03,0,0,169,11,365,1,0,0,0,0,0
54063,1.655e+09,0,0.16,0.01,0.03,0,0,169,10,365,1,0,0,0,0,0
54107,1.655e+09,0,0.16,0.01,0.03,0,0,169,10,365,1,0,0,0,0,0
54152,1.655e+09,0,0.16,0.01,0.03,0,0,169,10,365,1,0,0,0,0,0
54197,1.655e+09,0,0.16,0.01,0.03,0,0,169,10,365,1,0,0,0,0,0
54241,1.655e+09,0,0.16,0.01,0.03,0,0,169,10,365,1,0,0,0,0,0
54290,1.655e+09,0,0.16,0.01,0.03,0,0,169,10,365,1,0,0,0,0,0
54334,1.655e+09,0,0.16,0.01,0.03,0,0,169,10,365,1,0,0,0,0,0
54380,1.655e+09,0,0.16,0.01,0.03,0,0,169,10,365,1,0,0,0,0,0
54426,1.6551e+09,0,0.16,0.01,0.03,0,0,169,10,365,1,0,0,0,0,0
54467,1.6551e+09,0,0.16,0.01,0.03,0,0,168,10,365,1,0,0,0,0,0
54512,1.6551e+09,0,0.16,0.01,0.03,0,0,168,10,365,1,0,0,0,0,0
54557,1.6551e+09,0,0.16,0.01,0.03,0,0,168,10,365,1,0,0,0,0,0
54602,1.6551e+09,0,0.16,0.01,0.03,0,0,168,10,365,1,0,0,0,0,0
54647,1.6551e+09,0,0.16,0.01,0.03,0,0,168,10,365,1,0,0,0,0,0
54692,1.6551e+09,0,0.16,0.01,0.03,0,0,168,10,365,1,0,0,0,0,0
54740,1.6551e+09,0,0.16,0.01,0.03,0,0,168,10,365,1,0,0,0,0,0
54788,1.6551e+09,0,0.16,0.01,0.03,0,0,168,10,365,1,0,0,0,0,0
54829,1.6552e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-1,0,0,0,0
54874,1.6552e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-1,0,0,0,0
54913,1.6552e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
54958,1.6552e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55004,1.6552e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55049,1.6552e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55095,1.6552e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55139,1.6552e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55187,1.6552e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55231,1.6553e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55277,1.6553e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55321,1.6553e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55360,1.6553e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55404,1.6553e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55449,1.6553e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55495,1.6553e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55539,1.6553e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55588,1.6553e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55637,1.6553e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55683,1.6554e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
55725,1.6554e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,0,0,0,0,0
55769,1.6554e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,0,0,0,0,0
55810,1.6554e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,0,0,0,0,0
55855,1.6554e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,0,0,0,0,0
55897,1.6554e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,0,0,0,0,0
55943,1.6554e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,0,0,0,0,0
55989,1.6554e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,0,0,0,0,0
56033,1.6554e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,0,0,0,0,0
56082,1.6555e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,0,0,0,0,0
56127,1.6555e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,0,0,0,0,0
56171,1.6555e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,0,0,0,0,0
56216,1.6555e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,0,0,0,0,0
56261,1.6555e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,0,0,0,0,0
56299,1.6555e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,0,1,0,0,0
56344,1.6555e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,0,1,0,0,0
56388,1.6555e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,0,1,0,0,0
56433,1.6555e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,0,1,0,0,0
56484,1.6556e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-1,0,0,0,0
56527,1.6556e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-1,0,0,0,0
56570,1.6556e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-1,0,0,0,0
56613,1.6556e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-1,0,0,0,0
56656,1.6556e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
56699,1.6556e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
56741,1.6556e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
56784,1.6556e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
56828,1.6557e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
56871,1.6557e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
56918,1.6557e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
56960,1.6557e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
57006,1.6557e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
57049,1.6557e+09,0,0.16,0.01,0.03,0,0,169,10,365,0,-1,0,0,0,0
57088,1.6557e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-1,0,0,0,0
57127,1.6557e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-1,0,0,0,0
57170,1.6557e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-1,0,0,0,0
57218,1.6558e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57257,1.6558e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57303,1.6558e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57352,1.6558e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57396,1.6558e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57441,1.6558e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57486,1.6558e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57524,1.6558e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57569,1.6558e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57616,1.6558e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57660,1.6559e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57705,1.6559e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57749,1.6559e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57799,1.6559e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57843,1.6559e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57889,1.6559e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57934,1.6559e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
57975,1.6559e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
58020,1.6559e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
58064,1.656e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-2,0,0,0,0
58109,1.656e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58154,1.656e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58202,1.656e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58247,1.656e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58291,1.656e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58336,1.656e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58379,1.656e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58423,1.6561e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58469,1.6561e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58514,1.6561e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58558,1.6561e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58604,1.6561e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58653,1.6561e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58697,1.6561e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58742,1.6561e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58787,1.6561e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58832,1.6561e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58876,1.6562e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58915,1.6562e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
58957,1.6562e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59005,1.6562e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59049,1.6562e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59098,1.6562e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59144,1.6562e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59188,1.6562e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59233,1.6562e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59274,1.6563e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59315,1.6563e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59360,1.6563e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59405,1.6563e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59449,1.6563e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59495,1.6563e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59543,1.6563e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59589,1.6563e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59634,1.6563e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59680,1.6563e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59719,1.6564e+09,0,0.16,0.01,0.03,0,0,168,10,365,0,-2,0,0,0,0
59757,1.6564e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
59802,1.6564e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
59847,1.6564e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
59895,1.6564e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
59940,1.6564e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
59988,1.6564e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60033,1.6564e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60078,1.6564e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60122,1.6565e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60164,1.6565e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60206,1.6565e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60250,1.6565e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60296,1.6565e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60341,1.6565e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60385,1.6565e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60435,1.6565e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60481,1.6565e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60523,1.6566e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60563,1.6566e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60599,1.6566e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60641,1.6566e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60684,1.6566e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60727,1.6566e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60770,1.6566e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60812,1.6566e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60860,1.6566e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60903,1.6567e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60946,1.6567e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
60989,1.6567e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
61030,1.6567e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
61069,1.6567e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
61113,1.6567e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
61155,1.6567e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
61199,1.6567e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
61243,1.6567e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
61289,1.6567e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
61334,1.6568e+09,0,0.16,0.01,0.03,0,0,168,8,365,0,-4,0,0,0,0
61374,1.6568e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61419,1.6568e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61460,1.6568e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61506,1.6568e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61548,1.6568e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61593,1.6568e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61637,1.6568e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61682,1.6568e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61730,1.6569e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61776,1.6569e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61820,1.6569e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61865,1.6569e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61903,1.6569e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61947,1.6569e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
61991,1.6569e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
62036,1.6569e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
62081,1.6569e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
62131,1.657e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62176,1.657e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62221,1.657e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62267,1.657e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62312,1.657e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62357,1.657e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62402,1.657e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62446,1.657e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62491,1.6571e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62535,1.6571e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62584,1.6571e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62630,1.6571e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62674,1.6571e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62719,1.6571e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62763,1.6571e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62810,1.6571e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62854,1.6571e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-4,0,0,0,0
62901,1.6572e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
62943,1.6572e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
62994,1.6572e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
63038,1.6572e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
63084,1.6572e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
63129,1.6572e+09,0,0.16,0.01,0.03,0,0,168,9,365,0,-3,0,0,0,0
63171,1.6572e+09,0,0.16,0.01,0.03,0,0,169,9,365,0,-3,0,0,0,0
63216,1.6572e+09,0,0.16,0.01,0.03,0,0,169,9,365,0,-3,0,0,0,0
63257,1.6572e+09,0,0.16,0.01,0.03,0,0,169,9,365,0,-3,0,0,0,0
63301,1.6573e+09,0,0.16,0.01,0.03,0,0,169,9,365,0,-3,0,0,0,0
63345,1.6573e+09,0,0.16,0.01,0.03,0,0,169,9,365,0,-3,0,0,0,0
63390,1.6573e+09,0,0.16,0.01,0.03,0,0,169,9,365,0,-3,0,0,0,0
63439,1.6573e+09,0,0.16,0.01,0.03,0,0,169,9,365,0,-3,0,0,0,0
63484,1.6573e+09,0,0.16,0.01,0.03,0,0,169,9,365,0,-3,0,0,0,0
63530,1.6573e+09,0,0.16,0.01,0.03,0,0,169,9,365,0,-3,0,0,0,0
63574,1.6573e+09,0,0.16,0.01,0.03,0,0,169,9,365,0,-3,0,0,0,0
63616,1.6573e+09,0,0.16,0.01,0.03,0,0,169,9,365,0,-3,0,0,0,0
63662,1.6573e+09,0,0.16,0.01,0.03,0,0,169,9,365,0,-3,0,0,0,0
63704,1.6574e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
63746,1.6574e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
63787,1.6574e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
63832,1.6574e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
63881,1.6574e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
63925,1.6574e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
63970,1.6574e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
64015,1.6574e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
64058,1.6574e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
64100,1.6575e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
64144,1.6575e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
64189,1.6575e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
64236,1.6575e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
64280,1.6575e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
64329,1.6575e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
64373,1.6575e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
64418,1.6575e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
64465,1.6575e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
64509,1.6575e+09,0,0.16,0.01,0.03,0,0,169,8,365,0,-4,0,0,0,0
64550,1.6576e+09,0,0.16,0.01,0.03,0,0,169,8,365,-1,-4,0,0,0,0
64588,1.6576e+09,0,0.16,0.01,0.03,0,0,169,8,365,-1,-5,0,0,0,0
64633,1.6576e+09,0,0.16,0.01,0.03,0,0,169,8,365,-1,-5,0,0,0,0
64678,1.6576e+09,0,0.16,0.01,0.03,0,0,169,8,365,-1,-5,0,0,0,0
64722,1.6576e+09,0,0.16,0.01,0.03,0,0,169,8,365,-1,-5,0,0,0,0
64771,1.6576e+09,0,0.16,0.01,0.03,0,0,169,8,365,-1,-5,0,0,0,0
64815,1.6576e+09,0,0.16,0.01,0.03,0,0,169,8,365,-1,-5,0,0,0,0
64861,1.6576e+09,0,0.16,0.01,0.03,0,0,169,8,365,-1,-5,0,0,0,0
64906,1.6576e+09,0,0.16,0.01,0.03,0,0,169,8,365,-1,-5,0,0,0,0
64949,1.6577e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
64994,1.6577e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65040,1.6577e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65085,1.6577e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65129,1.6577e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65174,1.6577e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65223,1.6577e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65267,1.6577e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65313,1.6577e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65359,1.6578e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65398,1.6578e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65439,1.6578e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65484,1.6578e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65527,1.6578e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65570,1.6578e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65612,1.6578e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65658,1.6578e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65700,1.6578e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65743,1.6579e+09,0,0.16,0.01,0.03,0,0,170,8,365,-1,-5,0,0,0,0
65786,1.6579e+09,0,0.16,0.01,0.03,0,0,170,8,366,-1,-5,0,0,0,0
65826,1.6579e+09,0,0.16,0.01,0.03,0,0,170,8,366,-1,-5,0,0,0,0
65868,1.6579e+09,0,0.16,0.01,0.03,0,0,170,8,366,-1,-5,0,0,0,0
65911,1.6579e+09,0,0.16,0.01,0.03,0,0,170,8,366,-1,-5,0,0,0,0
65953,1.6579e+09,0,0.16,0.01,0.03,0,0,170,8,366,-1,-5,0,0,0,0
65996,1.6579e+09,0,0.16,0.01,0.03,0,0,170,8,366,-1,-5,0,0,0,0
