LineNo,TimeUS,C,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IYAW,IVT,RErr,ErSc
2.3963e+05,1.7009e+09,1,-0.02,0.13,0.06,0.06,-0.03,-0.02,-1,-7,-6,0,0,1,0.0015761
2.3968e+05,1.7009e+09,1,-0.02,0.13,0.06,0.06,-0.03,-0.02,-1,-7,-6,0,0,1,0.0015761
2.3972e+05,1.7009e+09,1,-0.02,0.13,0.06,0.06,-0.03,-0.02,-1,-7,-6,0,0,1,0.0015761
2.3977e+05,1.7009e+09,1,-0.02,0.13,0.06,0.06,-0.03,-0.02,-1,-7,-6,0,0,1,0.0015761
2.3981e+05,1.7009e+09,1,-0.02,0.13,0.06,0.06,-0.03,-0.02,-1,-7,-6,0,0,1,0.0015761
2.3985e+05,1.7009e+09,1,-0.02,0.13,0.06,0.06,-0.03,-0.02,-7,-6,-3,0,0,1,0.0015761
2.3989e+05,1.701e+09,1,-0.02,0.13,0.06,0.06,-0.03,0.01,-7,-6,-3,0,0,1,0.0015761
2.3994e+05,1.701e+09,1,-0.02,0.13,0.06,0.06,-0.03,0.01,-7,-6,-3,0,0,1,0.0015761
2.3998e+05,1.701e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-7,-6,-3,0,0,1,0.00070474
2.4002e+05,1.701e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-7,-6,-3,0,0,1,0.00070474
2.4007e+05,1.701e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-7,-6,-3,0,0,1,0.00070474
2.4012e+05,1.701e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-7,-6,-3,0,0,1,0.00070474
2.4016e+05,1.701e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-7,-6,-3,0,0,1,0.00070474
2.4021e+05,1.701e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-7,-6,-3,0,0,1,0.00070474
2.4025e+05,1.701e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-6,-1,-2,0,0,1,0.00070474
2.403e+05,1.7011e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-6,-1,-2,0,0,1,0.00070474
2.4034e+05,1.7011e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-6,-1,-2,0,0,1,0.00070474
2.4038e+05,1.7011e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-6,-1,-2,0,0,1,0.00070474
2.4043e+05,1.7011e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-6,-1,-2,0,0,1,0.00070474
2.4047e+05,1.7011e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-6,-1,-2,0,0,1,0.00070474
2.4052e+05,1.7011e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-6,-1,-2,0,0,1,0.00070474
2.4057e+05,1.7011e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-6,-1,-2,0,0,1,0.00070474
2.4061e+05,1.7011e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.01,-6,-1,-2,0,0,1,0.00070474
2.4066e+05,1.7011e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.16,-6,-1,-2,0,0,1,0.00070474
2.407e+05,1.7012e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.16,-6,-1,-2,0,0,1,0.00070474
2.4074e+05,1.7012e+09,1,-0.07,0.06,0.03,0.01,-0.03,0.16,0,-5,0,0,0,1,0.00070474
2.4078e+05,1.7012e+09,1,-0.02,0,0.07,0,-0.03,0.16,0,-5,0,0,0,1,0.00038458
2.4082e+05,1.7012e+09,1,-0.02,0,0.07,0,-0.03,0.16,0,-5,0,0,0,1,0.00038458
2.4086e+05,1.7012e+09,1,-0.02,0,0.07,0,-0.03,0.16,0,-5,0,0,0,1,0.00038458
2.4091e+05,1.7012e+09,1,-0.02,0,0.07,0,-0.03,0.16,0,-5,0,0,0,1,0.00038458
2.4096e+05,1.7012e+09,1,-0.02,0,0.07,0,-0.03,0.16,0,-5,0,0,0,1,0.00038458
2.41e+05,1.7012e+09,1,-0.02,0,0.07,0,-0.03,0.16,0,-5,0,0,0,1,0.00038458
2.4104e+05,1.7012e+09,1,-0.02,0,0.07,0,-0.03,0.16,0,-5,0,0,0,1,0.00038458
2.4108e+05,1.7013e+09,1,-0.02,0,0.07,0,-0.03,0.16,0,-5,0,0,0,1,0.00038458
2.4112e+05,1.7013e+09,1,-0.02,0,0.07,0,-0.03,0.16,0,-7,-2,0,0,1,0.00038458
2.4116e+05,1.7013e+09,1,-0.02,0,0.07,0,-0.03,0.16,0,-7,-2,0,0,1,0.00038458
2.4121e+05,1.7013e+09,1,-0.02,0,0.07,0,-0.03,0.43,0,-7,-2,0,0,1,0.0018654
2.4125e+05,1.7013e+09,1,-0.02,0,0.07,0,-0.03,0.43,0,-7,-2,0,0,1,0.0018654
2.4129e+05,1.7013e+09,1,-0.02,0,0.07,0,-0.03,0.43,0,-7,-2,0,0,1,0.0018654
2.4134e+05,1.7013e+09,1,-0.02,0,0.07,0,-0.03,0.43,0,-7,-2,0,0,1,0.0018654
2.4138e+05,1.7013e+09,1,-0.02,0,0.07,0,-0.03,0.43,0,-7,-2,0,0,1,0.0018654
2.4143e+05,1.7013e+09,1,-0.02,0,0.07,0,-0.03,0.43,0,-7,-2,0,0,1,0.0018654
2.4147e+05,1.7014e+09,1,-0.02,0,0.07,0,-0.03,0.43,0,-7,-2,0,0,1,0.0018654
2.4151e+05,1.7014e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.43,0,-7,-2,0,0,1,0.0018654
2.4155e+05,1.7014e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.43,0,-7,-2,0,0,1,0.0018654
2.4159e+05,1.7014e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.43,-1,-1,-1,0,0,1,0.0018654
2.4164e+05,1.7014e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.38,-1,-1,-1,0,0,1,0.0014101
2.4168e+05,1.7014e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.38,-1,-1,-1,0,0,1,0.0014101
2.4173e+05,1.7014e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.38,-1,-1,-1,0,0,1,0.0014101
2.4178e+05,1.7014e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.38,-1,-1,-1,0,0,1,0.0014101
2.4182e+05,1.7014e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.38,-1,-1,-1,0,0,1,0.0014101
2.4186e+05,1.7014e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.38,-1,-1,-1,0,0,1,0.0014101
2.4191e+05,1.7015e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.38,-1,-1,-1,0,0,1,0.0014101
2.4195e+05,1.7015e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.13,1,-8,0,0,0,1,0.00059914
2.42e+05,1.7015e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.13,1,-8,0,0,0,1,0.00059914
2.4204e+05,1.7015e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.13,1,-8,0,0,0,1,0.00059914
2.4209e+05,1.7015e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.13,1,-8,0,0,0,1,0.00059914
2.4213e+05,1.7015e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.13,1,-8,0,0,0,1,0.00059914
2.4218e+05,1.7015e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.13,1,-8,0,0,0,1,0.00059914
2.4223e+05,1.7015e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.13,1,-8,0,0,0,1,0.00059914
2.4227e+05,1.7016e+09,1,-0.05,0.05,0.04,0.05,-0.02,0.13,1,-8,0,0,0,1,0.00059914
2.4231e+05,1.7016e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.13,1,-8,0,0,0,1,0.00080892
2.4236e+05,1.7016e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.13,1,-8,0,0,0,1,0.00080892
2.424e+05,1.7016e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.11,1,-8,0,0,0,1,0.00080892
2.4244e+05,1.7016e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.11,-5,-2,-7,0,0,1,0.00080892
2.4249e+05,1.7016e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.11,-5,-2,-7,0,0,1,0.00080892
2.4253e+05,1.7016e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.11,-5,-2,-7,0,0,1,0.00080892
2.4258e+05,1.7016e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.11,-5,-2,-7,0,0,1,0.00080892
2.4262e+05,1.7016e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.11,-5,-2,-7,0,0,1,0.00080892
2.4267e+05,1.7016e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.11,-5,-2,-7,0,0,1,0.00080892
2.4272e+05,1.7017e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.11,-5,-2,-7,0,0,1,0.00080892
2.4276e+05,1.7017e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.11,-5,-2,-7,0,0,1,0.00080892
2.428e+05,1.7017e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.11,-5,-2,-7,0,0,1,0.00080892
2.4285e+05,1.7017e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.11,-6,0,0,0,0,1,0.00080892
2.4289e+05,1.7017e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.24,-6,0,0,0,0,1,0.00080892
2.4294e+05,1.7017e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.24,-6,0,0,0,0,1,0.00080892
2.4298e+05,1.7017e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.24,-6,0,0,0,0,1,0.00080892
2.4303e+05,1.7017e+09,1,-0.1,-0.01,0.01,0.03,-0.02,0.24,-6,0,0,0,0,1,0.00080892
2.4308e+05,1.7018e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.24,-6,0,0,0,0,1,0.00070964
2.4312e+05,1.7018e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.24,-6,0,0,0,0,1,0.00070964
2.4317e+05,1.7018e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.24,-6,0,0,0,0,1,0.00070964
2.4321e+05,1.7018e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.24,-6,0,0,0,0,1,0.00070964
2.4326e+05,1.7018e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.24,-6,0,0,0,0,1,0.00070964
2.433e+05,1.7018e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.2,-6,0,0,0,0,1,0.00070964
2.4335e+05,1.7018e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.2,-1,-5,-2,0,0,1,0.00070964
2.4339e+05,1.7018e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.2,-1,-5,-2,0,0,1,0.00070964
2.4344e+05,1.7018e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.2,-1,-5,-2,0,0,1,0.00070964
2.4348e+05,1.7019e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.2,-1,-5,-2,0,0,1,0.00070964
2.4353e+05,1.7019e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.2,-1,-5,-2,0,0,1,0.00070964
2.4358e+05,1.7019e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.2,-1,-5,-2,0,0,1,0.00070964
2.4362e+05,1.7019e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.2,-1,-5,-2,0,0,1,0.00070964
2.4367e+05,1.7019e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.2,-1,-5,-2,0,0,1,0.00070964
2.4371e+05,1.7019e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.2,-1,-5,-2,0,0,1,0.00070964
2.4375e+05,1.7019e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.2,-1,-5,-2,0,0,1,0.00070964
2.4379e+05,1.7019e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.2,0,-5,-2,0,0,1,0.00070964
2.4384e+05,1.7019e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.84,0,-5,-2,0,0,1,0.0069076
2.4388e+05,1.702e+09,1,-0.08,-0.03,0.04,0.03,-0.02,0.84,0,-5,-2,0,0,1,0.0069076
2.4393e+05,1.702e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.84,0,-5,-2,0,0,1,0.0069076
2.4398e+05,1.702e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.84,0,-5,-2,0,0,1,0.0069076
2.4402e+05,1.702e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.84,0,-5,-2,0,0,1,0.0069076
2.4407e+05,1.702e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.84,0,-5,-2,0,0,1,0.0069076
2.4411e+05,1.702e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.84,-1,-5,-3,0,0,1,0.0069076
2.4416e+05,1.702e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.31,-1,-5,-3,0,0,1,0.00097691
2.442e+05,1.702e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.31,-1,-5,-3,0,0,1,0.00097691
2.4425e+05,1.702e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.31,-1,-5,-3,0,0,1,0.00097691
2.4429e+05,1.7021e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.31,-1,-5,-3,0,0,1,0.00097691
2.4434e+05,1.7021e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.31,-1,-5,-3,0,0,1,0.00097691
2.4438e+05,1.7021e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.31,-1,-5,-3,0,0,1,0.00097691
2.4443e+05,1.7021e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.31,-1,-5,-3,0,0,1,0.00097691
2.4447e+05,1.7021e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.31,-1,-5,-3,0,0,1,0.00097691
2.4452e+05,1.7021e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.31,-1,-5,-3,0,0,1,0.00097691
2.4456e+05,1.7021e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.31,0,-2,-1,0,0,1,0.00097691
2.446e+05,1.7021e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.34,0,-2,-1,0,0,1,0.0011812
2.4464e+05,1.7021e+09,1,-0.08,-0.04,-0.01,0.03,-0.02,0.34,0,-2,-1,0,0,1,0.0011812
2.4469e+05,1.7022e+09,1,-0.06,0.06,0,0.01,-0.03,0.34,0,-2,-1,0,0,1,0.0011812
2.4473e+05,1.7022e+09,1,-0.06,0.06,0,0.01,-0.03,0.34,0,-2,-1,0,0,1,0.0011812
2.4478e+05,1.7022e+09,1,-0.06,0.06,0,0.01,-0.03,0.34,0,-2,-1,0,0,1,0.0011812
2.4482e+05,1.7022e+09,1,-0.06,0.06,0,0.01,-0.03,0.34,0,-2,-1,0,0,1,0.0011812
2.4486e+05,1.7022e+09,1,-0.06,0.06,0,0.01,-0.03,0.34,0,-2,-1,0,0,1,0.0011812
2.449e+05,1.7022e+09,1,-0.06,0.06,0,0.01,-0.03,0.34,0,-2,-1,0,0,1,0.0011812
2.4495e+05,1.7022e+09,1,-0.06,0.06,0,0.01,-0.03,0.34,0,-2,-1,0,0,1,0.0011812
2.4499e+05,1.7022e+09,1,-0.06,0.06,0,0.01,-0.03,0.47,0,-2,-1,0,0,1,0.0021854
2.4503e+05,1.7022e+09,1,-0.06,0.06,0,0.01,-0.03,0.47,0,-2,-1,0,0,1,0.0021854
2.4507e+05,1.7023e+09,1,-0.06,0.06,0,0.01,-0.03,0.47,-4,-9,-4,0,0,1,0.0021854
2.4512e+05,1.7023e+09,1,-0.06,0.06,0,0.01,-0.03,0.47,-4,-9,-4,0,0,1,0.0021854
2.4516e+05,1.7023e+09,1,-0.06,0.06,0,0.01,-0.03,0.47,-4,-9,-4,0,0,1,0.0021854
2.452e+05,1.7023e+09,1,-0.06,0.06,0,0.01,-0.03,0.47,-4,-9,-4,0,0,1,0.0021854
2.4525e+05,1.7023e+09,1,-0.06,0.06,0,0.01,-0.03,0.47,-4,-9,-4,0,0,1,0.0021854
2.4529e+05,1.7023e+09,1,-0.06,0.06,0,0.01,-0.03,0.47,-4,-9,-4,0,0,1,0.0021854
2.4534e+05,1.7023e+09,1,-0.06,0.06,0,0.01,-0.03,0.47,-4,-9,-4,0,0,1,0.0021854
2.4538e+05,1.7023e+09,1,-0.06,0.06,0,0.01,-0.03,0.52,-4,-9,-4,0,0,1,0.0027158
2.4542e+05,1.7023e+09,1,-0.06,0.06,0,0.01,-0.03,0.52,-4,-9,-4,0,0,1,0.0027158
2.4546e+05,1.7024e+09,1,-0.06,0.06,0,0.01,-0.03,0.52,-5,-7,-4,0,0,1,0.0027158
2.455e+05,1.7024e+09,1,-0.06,0.06,0,0.01,-0.03,0.52,-5,-7,-4,0,0,1,0.0027158
2.4555e+05,1.7024e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.52,-5,-7,-4,0,0,1,0.0027158
2.4559e+05,1.7024e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.52,-5,-7,-4,0,0,1,0.0027158
2.4564e+05,1.7024e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.52,-5,-7,-4,0,0,1,0.0027158
2.4568e+05,1.7024e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.52,-5,-7,-4,0,0,1,0.0027158
2.4573e+05,1.7024e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.52,-5,-7,-4,0,0,1,0.0027158
2.4577e+05,1.7024e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.52,-5,-7,-4,0,0,1,0.0027158
2.4581e+05,1.7024e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.52,-3,-1,-5,0,0,1,0.0027158
2.4586e+05,1.7025e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.56,-3,-1,-5,0,0,1,0.0031288
2.459e+05,1.7025e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.56,-3,-1,-5,0,0,1,0.0031288
2.4595e+05,1.7025e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.56,-3,-1,-5,0,0,1,0.0031288
2.4599e+05,1.7025e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.56,-3,-1,-5,0,0,1,0.0031288
2.4604e+05,1.7025e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.56,-3,-1,-5,0,0,1,0.0031288
2.4608e+05,1.7025e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.56,-3,-1,-5,0,0,1,0.0031288
2.4613e+05,1.7025e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.56,-3,-1,-5,0,0,1,0.0031288
2.4617e+05,1.7025e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.56,-3,-1,-5,0,0,1,0.0031288
2.4622e+05,1.7025e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.56,-3,-1,-5,0,0,1,0.0031288
2.4626e+05,1.7026e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.56,-3,-1,-5,0,0,1,0.0031288
2.463e+05,1.7026e+09,1,-0.05,-0.07,0.04,-0.01,-0.03,0.56,0,4,0,0,0,1,0.0031288
2.4635e+05,1.7026e+09,1,-0.12,0.01,-0.05,0,-0.04,0.28,0,4,0,0,0,1,0.0013092
2.4639e+05,1.7026e+09,1,-0.12,0.01,-0.05,0,-0.04,0.28,0,4,0,0,0,1,0.0013092
2.4644e+05,1.7026e+09,1,-0.12,0.01,-0.05,0,-0.04,0.28,0,4,0,0,0,1,0.0013092
2.4649e+05,1.7026e+09,1,-0.12,0.01,-0.05,0,-0.04,0.28,0,4,0,0,0,1,0.0013092
2.4653e+05,1.7026e+09,1,-0.12,0.01,-0.05,0,-0.04,0.28,0,4,0,0,0,1,0.0013092
2.4658e+05,1.7026e+09,1,-0.12,0.01,-0.05,0,-0.04,0.28,0,4,0,0,0,1,0.0013092
2.4662e+05,1.7026e+09,1,-0.12,0.01,-0.05,0,-0.04,0.28,0,4,0,0,0,1,0.0013092
2.4666e+05,1.7027e+09,1,-0.12,0.01,-0.05,0,-0.04,0.28,-1,2,3,0,0,1,0.0013092
2.4671e+05,1.7027e+09,1,-0.12,0.01,-0.05,0,-0.04,0.36,-1,2,3,0,0,1,0.0013092
2.4676e+05,1.7027e+09,1,-0.12,0.01,-0.05,0,-0.04,0.36,-1,2,3,0,0,1,0.0013092
2.468e+05,1.7027e+09,1,-0.12,0.01,-0.05,0,-0.04,0.36,-1,2,3,0,0,1,0.0013092
2.4684e+05,1.7027e+09,1,-0.12,0.01,-0.05,0,-0.04,0.36,-1,2,3,0,0,1,0.0013092
2.4689e+05,1.7027e+09,1,-0.12,0.01,-0.05,0,-0.04,0.36,-1,2,3,0,0,1,0.0013092
2.4694e+05,1.7027e+09,1,-0.12,0.01,-0.05,0,-0.04,0.36,-1,2,3,0,0,1,0.0013092
2.4698e+05,1.7027e+09,1,-0.12,0.01,-0.05,0,-0.04,0.36,-1,2,3,0,0,1,0.0013092
2.4703e+05,1.7027e+09,1,-0.12,0.01,-0.05,0,-0.04,0.36,-1,2,3,0,0,1,0.0013092
2.4707e+05,1.7028e+09,1,-0.12,0.01,-0.05,0,-0.04,0.36,-1,2,3,0,0,1,0.0013092
2.4712e+05,1.7028e+09,1,-0.12,0.01,-0.05,0,-0.04,0.36,-1,2,3,0,0,1,0.0013092
2.4716e+05,1.7028e+09,1,-0.12,0.01,-0.05,0,-0.04,0.36,-10,-2,1,0,0,1,0.0013092
2.472e+05,1.7028e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,-0.07,-10,-2,1,0,0,1,0.00067275
2.4725e+05,1.7028e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,-0.07,-10,-2,1,0,0,1,0.00067275
2.4729e+05,1.7028e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,-0.07,-10,-2,1,0,0,1,0.00067275
2.4734e+05,1.7028e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,-0.07,-10,-2,1,0,0,1,0.00067275
2.4739e+05,1.7028e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,-0.07,-10,-2,1,0,0,1,0.00067275
2.4743e+05,1.7028e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,-0.07,-10,-2,1,0,0,1,0.00067275
2.4748e+05,1.7029e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,-0.07,-10,-2,1,0,0,1,0.00067275
2.4752e+05,1.7029e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,-0.07,-10,-2,1,0,0,1,0.00067275
2.4756e+05,1.7029e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,-0.07,-10,-2,1,0,0,1,0.00067275
2.476e+05,1.7029e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,-0.07,1,0,2,0,0,1,0.00067275
2.4765e+05,1.7029e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,0.1,1,0,2,0,0,1,0.00067275
2.4769e+05,1.7029e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,0.1,1,0,2,0,0,1,0.00067275
2.4774e+05,1.7029e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,0.1,1,0,2,0,0,1,0.00067275
2.4778e+05,1.7029e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,0.1,1,0,2,0,0,1,0.00067275
2.4783e+05,1.7029e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,0.1,1,0,2,0,0,1,0.00067275
2.4788e+05,1.7029e+09,1,-0.05,-0.05,0.04,-0.04,-0.05,0.1,1,0,2,0,0,1,0.00067275
2.4792e+05,1.703e+09,1,-0.06,0.03,0.01,0.03,-0.04,0.1,1,0,2,0,0,1,0.0004144
2.4796e+05,1.703e+09,1,-0.06,0.03,0.01,0.03,-0.04,0.1,1,0,2,0,0,1,0.0004144
2.48e+05,1.703e+09,1,-0.06,0.03,0.01,0.03,-0.04,0.1,-4,-5,-4,0,0,1,0.0004144
2.4805e+05,1.703e+09,1,-0.06,0.03,0.01,0.03,-0.04,0.26,-4,-5,-4,0,0,1,0.00065939
2.4809e+05,1.703e+09,1,-0.06,0.03,0.01,0.03,-0.04,0.26,-4,-5,-4,0,0,1,0.00065939
2.4814e+05,1.703e+09,1,-0.06,0.03,0.01,0.03,-0.04,0.26,-4,-5,-4,0,0,1,0.00065939
2.4818e+05,1.703e+09,1,-0.06,0.03,0.01,0.03,-0.04,0.26,-4,-5,-4,0,0,1,0.00065939
2.4823e+05,1.703e+09,1,-0.06,0.03,0.01,0.03,-0.04,0.26,-4,-5,-4,0,0,1,0.00065939
2.4828e+05,1.703e+09,1,-0.06,0.03,0.01,0.03,-0.04,0.26,-4,-5,-4,0,0,1,0.00065939
2.4832e+05,1.7031e+09,1,-0.06,0.03,0.01,0.03,-0.04,0.26,-4,-5,-4,0,0,1,0.00065939
2.4836e+05,1.7031e+09,1,-0.06,0.03,0.01,0.03,-0.04,0.26,-4,-5,-4,0,0,1,0.00065939
2.4841e+05,1.7031e+09,1,-0.06,0.03,0.01,0.03,-0.04,0.26,-4,-5,-4,0,0,1,0.00065939
2.4845e+05,1.7031e+09,1,-0.06,0.03,0.01,0.03,-0.04,0.26,0,-1,-1,0,0,1,0.00065939
2.485e+05,1.7031e+09,1,-0.06,0.03,0.01,0.03,-0.04,-0.15,0,-1,-1,0,0,1,0.0004144
2.4854e+05,1.7031e+09,1,-0.06,0.03,0.01,0.03,-0.04,-0.15,0,-1,-1,0,0,1,0.0004144
2.4859e+05,1.7031e+09,1,-0.06,0.03,0.01,0.03,-0.04,-0.15,0,-1,-1,0,0,1,0.0004144
2.4863e+05,1.7031e+09,1,-0.06,0.03,0.01,0.03,-0.04,-0.15,0,-1,-1,0,0,1,0.0004144
2.4868e+05,1.7031e+09,1,-0.08,0.01,-0.03,0.03,-0.04,-0.15,0,-1,-1,0,0,1,0.00059907
2.4872e+05,1.7032e+09,1,-0.08,0.01,-0.03,0.03,-0.04,-0.15,0,-1,-1,0,0,1,0.00059907
2.4876e+05,1.7032e+09,1,-0.08,0.01,-0.03,0.03,-0.04,-0.15,0,-1,-1,0,0,1,0.00059907
2.488e+05,1.7032e+09,1,-0.08,0.01,-0.03,0.03,-0.04,-0.15,0,-1,-1,0,0,1,0.00059907
2.4884e+05,1.7032e+09,1,-0.08,0.01,-0.03,0.03,-0.04,-0.15,0,-1,-1,0,0,1,0.00059907
2.4888e+05,1.7032e+09,1,-0.08,0.01,-0.03,0.03,-0.04,0.78,0,-1,-1,0,0,1,0.0059583
2.4893e+05,1.7032e+09,1,-0.08,0.01,-0.03,0.03,-0.04,0.78,0,-5,-2,0,0,1,0.0059583
2.4897e+05,1.7032e+09,1,-0.08,0.01,-0.03,0.03,-0.04,0.78,0,-5,-2,0,0,1,0.0059583
2.4901e+05,1.7032e+09,1,-0.08,0.01,-0.03,0.03,-0.04,0.78,0,-5,-2,0,0,1,0.0059583
2.4906e+05,1.7032e+09,1,-0.08,0.01,-0.03,0.03,-0.04,0.78,0,-5,-2,0,0,1,0.0059583
2.491e+05,1.7033e+09,1,-0.08,0.01,-0.03,0.03,-0.04,0.78,0,-5,-2,0,0,1,0.0059583
2.4914e+05,1.7033e+09,1,-0.08,0.01,-0.03,0.03,-0.04,0.78,0,-5,-2,0,0,1,0.0059583
2.4919e+05,1.7033e+09,1,-0.08,0.01,-0.03,0.03,-0.04,0.78,0,-5,-2,0,0,1,0.0059583
