LineNo,TimeUS,RMSRollP,RMSRollD,RMSPitchP,RMSPitchD,RMSYaw
2.4492e+05,1.7022e+09,0.02337,0.049209,0.016879,0.032978,0.018604
2.4496e+05,1.7022e+09,0.023025,0.048264,0.017,0.032849,0.018535
2.45e+05,1.7022e+09,0.022612,0.047665,0.017123,0.033824,0.018452
2.4504e+05,1.7022e+09,0.02248,0.048041,0.017029,0.033848,0.018346
2.4508e+05,1.7023e+09,0.022233,0.04793,0.017107,0.033706,0.018223
2.4513e+05,1.7023e+09,0.021927,0.047292,0.016896,0.03372,0.01808
2.4517e+05,1.7023e+09,0.021735,0.047143,0.016729,0.033191,0.017917
2.4522e+05,1.7023e+09,0.021565,0.047654,0.016534,0.03286,0.017728
2.4526e+05,1.7023e+09,0.02133,0.047532,0.016546,0.033284,0.017532
2.453e+05,1.7023e+09,0.020984,0.046889,0.016542,0.033699,0.017311
2.4535e+05,1.7023e+09,0.020856,0.047141,0.016462,0.033156,0.017078
2.4539e+05,1.7023e+09,0.020783,0.048005,0.016749,0.033202,0.016762
2.4543e+05,1.7023e+09,0.020899,0.049259,0.017001,0.032738,0.016495
2.4547e+05,1.7024e+09,0.020666,0.049122,0.016943,0.032418,0.016222
2.4552e+05,1.7024e+09,0.020612,0.049843,0.017492,0.03513,0.015862
2.4556e+05,1.7024e+09,0.020415,0.049665,0.017486,0.036255,0.015571
2.456e+05,1.7024e+09,0.020606,0.051214,0.017441,0.036466,0.015277
2.4565e+05,1.7024e+09,0.020335,0.050772,0.017511,0.037378,0.014979
2.457e+05,1.7024e+09,0.020101,0.050186,0.017258,0.036808,0.014684
2.4574e+05,1.7024e+09,0.019766,0.0496,0.017178,0.036301,0.014392
2.4578e+05,1.7024e+09,0.01959,0.049419,0.016993,0.035733,0.014106
2.4582e+05,1.7024e+09,0.019324,0.048853,0.016808,0.035288,0.013828
2.4587e+05,1.7025e+09,0.019252,0.048207,0.017013,0.03592,0.01356
2.4591e+05,1.7025e+09,0.019317,0.049241,0.01694,0.035325,0.013303
2.4596e+05,1.7025e+09,0.019129,0.049108,0.016835,0.034885,0.013062
2.46e+05,1.7025e+09,0.019452,0.050715,0.016784,0.034968,0.012835
2.4605e+05,1.7025e+09,0.019554,0.05059,0.016973,0.03558,0.012626
2.4609e+05,1.7025e+09,0.019437,0.050253,0.016942,0.035536,0.012444
2.4614e+05,1.7025e+09,0.019477,0.050694,0.016878,0.034868,0.012288
2.4618e+05,1.7025e+09,0.019824,0.051898,0.017033,0.03553,0.012147
2.4623e+05,1.7025e+09,0.019689,0.052096,0.017434,0.035947,0.012022
2.4627e+05,1.7026e+09,0.019433,0.051382,0.017245,0.035706,0.011924
2.4631e+05,1.7026e+09,0.019135,0.050277,0.017414,0.035587,0.011833
2.4636e+05,1.7026e+09,0.018854,0.049301,0.017274,0.036526,0.011792
2.464e+05,1.7026e+09,0.018774,0.04886,0.016962,0.035959,0.011775
2.4645e+05,1.7026e+09,0.018693,0.049106,0.016768,0.035778,0.011794
2.465e+05,1.7026e+09,0.018624,0.049063,0.016529,0.035544,0.011846
2.4654e+05,1.7026e+09,0.019282,0.051544,0.016455,0.035433,0.011911
2.4659e+05,1.7026e+09,0.020073,0.052574,0.016206,0.034768,0.012
2.4663e+05,1.7026e+09,0.020157,0.054121,0.016322,0.03488,0.012094
2.4667e+05,1.7027e+09,0.020077,0.053483,0.016221,0.034252,0.012234
2.4672e+05,1.7027e+09,0.019958,0.053319,0.016068,0.03377,0.012367
2.4677e+05,1.7027e+09,0.019931,0.052824,0.016156,0.03362,0.012494
2.4681e+05,1.7027e+09,0.020171,0.052262,0.01634,0.03371,0.012606
2.4686e+05,1.7027e+09,0.020302,0.052667,0.016389,0.033844,0.012701
2.469e+05,1.7027e+09,0.021246,0.053848,0.016468,0.033499,0.012824
2.4695e+05,1.7027e+09,0.021352,0.054149,0.016932,0.033796,0.012946
2.4699e+05,1.7027e+09,0.0218,0.055494,0.017342,0.033304,0.01307
2.4704e+05,1.7027e+09,0.02323,0.058492,0.017386,0.032856,0.013183
2.4708e+05,1.7028e+09,0.024023,0.059486,0.018421,0.033167,0.013288
2.4713e+05,1.7028e+09,0.024751,0.060938,0.01901,0.034698,0.013411
2.4717e+05,1.7028e+09,0.024942,0.060008,0.019904,0.034613,0.013486
2.4721e+05,1.7028e+09,0.025148,0.059267,0.020233,0.03409,0.013564
2.4726e+05,1.7028e+09,0.025386,0.058958,0.020677,0.035502,0.013632
2.473e+05,1.7028e+09,0.025224,0.059241,0.020604,0.035396,0.013674
2.4735e+05,1.7028e+09,0.02498,0.058358,0.020742,0.035062,0.013731
2.474e+05,1.7028e+09,0.024916,0.05833,0.020695,0.035083,0.013768
2.4744e+05,1.7028e+09,0.024605,0.057273,0.020702,0.034426,0.013784
2.4749e+05,1.7029e+09,0.024226,0.05643,0.020526,0.034042,0.013788
2.4753e+05,1.7029e+09,0.024269,0.05593,0.02036,0.033485,0.013828
2.4757e+05,1.7029e+09,0.024325,0.056517,0.020485,0.033511,0.013879
2.4761e+05,1.7029e+09,0.02394,0.055652,0.020399,0.034391,0.013918
2.4766e+05,1.7029e+09,0.023578,0.054892,0.020152,0.034237,0.013919
2.477e+05,1.7029e+09,0.023307,0.054344,0.020089,0.035229,0.013905
2.4775e+05,1.7029e+09,0.023125,0.054008,0.019939,0.036128,0.013901
2.4779e+05,1.7029e+09,0.022835,0.053118,0.019653,0.036057,0.01388
2.4784e+05,1.7029e+09,0.022495,0.052195,0.019405,0.036088,0.013859
2.4789e+05,1.703e+09,0.022268,0.051368,0.01947,0.037374,0.013822
2.4793e+05,1.703e+09,0.022047,0.051204,0.01941,0.037612,0.013802
2.4797e+05,1.703e+09,0.022095,0.051593,0.019183,0.038066,0.013776
2.4802e+05,1.703e+09,0.021778,0.050781,0.019444,0.040331,0.013747
2.4806e+05,1.703e+09,0.021774,0.051834,0.019176,0.040097,0.013691
2.481e+05,1.703e+09,0.022655,0.055633,0.019053,0.040129,0.013622
2.4815e+05,1.703e+09,0.023318,0.058746,0.018815,0.039481,0.013546
2.4819e+05,1.703e+09,0.023501,0.060761,0.018647,0.039426,0.013441
2.4824e+05,1.703e+09,0.023366,0.060748,0.018951,0.040445,0.013369
2.4829e+05,1.703e+09,0.02321,0.060503,0.018639,0.040366,0.013296
2.4833e+05,1.7031e+09,0.023293,0.061665,0.018432,0.040167,0.013214
2.4838e+05,1.7031e+09,0.02294,0.060863,0.018398,0.041048,0.013113
2.4842e+05,1.7031e+09,0.02274,0.060671,0.018037,0.040443,0.012965
2.4846e+05,1.7031e+09,0.023331,0.063309,0.017864,0.040234,0.012821
2.4851e+05,1.7031e+09,0.02358,0.064739,0.017723,0.0399,0.01271
2.4855e+05,1.7031e+09,0.023211,0.064019,0.017743,0.040143,0.01258
2.486e+05,1.7031e+09,0.022776,0.062834,0.017435,0.039949,0.012431
2.4864e+05,1.7031e+09,0.022507,0.062223,0.017412,0.040005,0.012264
2.4869e+05,1.7032e+09,0.022437,0.062343,0.017264,0.040165,0.012105
2.4873e+05,1.7032e+09,0.022619,0.062845,0.016935,0.039532,0.011958
2.4877e+05,1.7032e+09,0.022722,0.063703,0.016718,0.039084,0.011782
2.4882e+05,1.7032e+09,0.022664,0.063772,0.016464,0.038517,0.011587
2.4885e+05,1.7032e+09,0.022862,0.065082,0.016222,0.038021,0.011377
2.489e+05,1.7032e+09,0.023101,0.065595,0.015987,0.03747,0.011166
2.4894e+05,1.7032e+09,0.022797,0.064635,0.016039,0.038279,0.010901
2.4898e+05,1.7032e+09,0.022567,0.063824,0.016153,0.039546,0.010688
2.4902e+05,1.7032e+09,0.023097,0.06453,0.015985,0.039128,0.010477
2.4907e+05,1.7032e+09,0.023096,0.06539,0.016051,0.038858,0.01028
2.4911e+05,1.7033e+09,0.023169,0.064491,0.016064,0.039944,0.010101
2.4916e+05,1.7033e+09,0.023324,0.064126,0.015799,0.039156,0.0099259
2.492e+05,1.7033e+09,0.023238,0.063528,0.01562,0.03842,0.0097677
2.4924e+05,1.7033e+09,0.023173,0.063161,0.015656,0.038002,0.0096488
2.4928e+05,1.7033e+09,0.023184,0.062744,0.015689,0.037783,0.0095921
2.4933e+05,1.7033e+09,0.02329,0.061742,0.015704,0.037139,0.0095809
2.4936e+05,1.7033e+09,0.02327,0.060869,0.015563,0.036631,0.0096255
2.4941e+05,1.7033e+09,0.023058,0.060235,0.015532,0.037073,0.0096968
2.4945e+05,1.7033e+09,0.022886,0.060091,0.015899,0.037976,0.0098637
2.495e+05,1.7034e+09,0.023495,0.061903,0.016142,0.037925,0.010111
2.4955e+05,1.7034e+09,0.023343,0.060607,0.016232,0.03697,0.010542
2.4959e+05,1.7034e+09,0.023417,0.060554,0.016229,0.036348,0.010887
2.4964e+05,1.7034e+09,0.023123,0.059648,0.016533,0.036643,0.011297
2.4968e+05,1.7034e+09,0.022921,0.058679,0.016907,0.037153,0.011758
2.4972e+05,1.7034e+09,0.022813,0.058335,0.017328,0.036758,0.012259
2.4976e+05,1.7034e+09,0.022992,0.058428,0.017436,0.036527,0.012746
2.4981e+05,1.7034e+09,0.023724,0.060715,0.01771,0.036845,0.013252
2.4985e+05,1.7034e+09,0.024221,0.061398,0.017851,0.03666,0.013804
2.499e+05,1.7035e+09,0.024084,0.060636,0.018033,0.036428,0.014455
2.4994e+05,1.7035e+09,0.023961,0.060983,0.01782,0.036171,0.015064
2.4999e+05,1.7035e+09,0.02396,0.060409,0.017651,0.036004,0.01565
2.5004e+05,1.7035e+09,0.023633,0.05959,0.017548,0.035549,0.016246
2.5008e+05,1.7035e+09,0.023208,0.058624,0.017629,0.036089,0.016926
2.5013e+05,1.7035e+09,0.023293,0.058939,0.017583,0.037794,0.017651
2.5017e+05,1.7035e+09,0.024213,0.063284,0.017362,0.03745,0.018372
2.5021e+05,1.7035e+09,0.024079,0.063814,0.017345,0.037961,0.019054
2.5026e+05,1.7035e+09,0.023797,0.063145,0.017376,0.037735,0.019768
2.503e+05,1.7036e+09,0.023373,0.06211,0.01771,0.037993,0.020498
2.5034e+05,1.7036e+09,0.022942,0.060901,0.017943,0.037928,0.0212
2.5038e+05,1.7036e+09,0.022607,0.060214,0.018608,0.037702,0.021873
2.5043e+05,1.7036e+09,0.022314,0.059625,0.019153,0.038261,0.022537
2.5048e+05,1.7036e+09,0.022148,0.059194,0.019495,0.037899,0.023222
2.5052e+05,1.7036e+09,0.021857,0.058678,0.020363,0.037528,0.023913
2.5057e+05,1.7036e+09,0.021534,0.057907,0.020588,0.037515,0.024583
2.5061e+05,1.7036e+09,0.021391,0.057833,0.020787,0.037509,0.025205
2.5065e+05,1.7036e+09,0.021565,0.05887,0.020955,0.037377,0.025838
2.507e+05,1.7037e+09,0.021795,0.060113,0.020883,0.036728,0.026476
2.5074e+05,1.7037e+09,0.021726,0.060232,0.021203,0.036212,0.027079
2.5078e+05,1.7037e+09,0.021414,0.059407,0.021319,0.036177,0.027658
2.5083e+05,1.7037e+09,0.021131,0.058752,0.021322,0.036471,0.028238
2.5088e+05,1.7037e+09,0.020957,0.058565,0.021313,0.035852,0.028798
2.5092e+05,1.7037e+09,0.020597,0.05758,0.021226,0.035431,0.029349
2.5097e+05,1.7037e+09,0.020519,0.057407,0.021009,0.035449,0.029858
2.5101e+05,1.7037e+09,0.020109,0.056401,0.020691,0.03491,0.03057
2.5106e+05,1.7037e+09,0.019762,0.055472,0.020343,0.034601,0.031051
2.511e+05,1.7038e+09,0.0194,0.054463,0.020215,0.034797,0.031576
2.5115e+05,1.7038e+09,0.01965,0.055075,0.02007,0.0342,0.031941
2.5119e+05,1.7038e+09,0.019685,0.055124,0.019913,0.033968,0.032286
2.5124e+05,1.7038e+09,0.01987,0.056391,0.020312,0.035003,0.032581
2.5129e+05,1.7038e+09,0.019808,0.056414,0.020298,0.035308,0.032863
2.5133e+05,1.7038e+09,0.019728,0.056359,0.019933,0.03547,0.033098
2.5138e+05,1.7038e+09,0.019465,0.055633,0.019893,0.035905,0.033283
2.5142e+05,1.7038e+09,0.019198,0.055,0.019884,0.035674,0.033415
2.5146e+05,1.7038e+09,0.01885,0.054042,0.019637,0.035115,0.033527
2.5151e+05,1.7039e+09,0.018531,0.053133,0.019576,0.03454,0.03361
2.5155e+05,1.7039e+09,0.018294,0.052411,0.019535,0.033869,0.033662
2.516e+05,1.7039e+09,0.018094,0.052016,0.019671,0.033401,0.033673
2.5164e+05,1.7039e+09,0.017938,0.051588,0.019829,0.033073,0.033664
2.5169e+05,1.7039e+09,0.017903,0.051658,0.01985,0.032531,0.033619
2.5174e+05,1.7039e+09,0.018073,0.052222,0.020292,0.032582,0.033564
2.5178e+05,1.7039e+09,0.017755,0.051539,0.020978,0.033974,0.033491
2.5182e+05,1.7039e+09,0.017549,0.050624,0.020929,0.0352,0.033412
2.5187e+05,1.7039e+09,0.017272,0.04981,0.021012,0.036205,0.033315
2.5191e+05,1.7039e+09,0.017518,0.050762,0.021385,0.036904,0.033213
2.5195e+05,1.704e+09,0.017638,0.051374,0.021332,0.03666,0.033086
2.5199e+05,1.704e+09,0.017476,0.05078,0.021336,0.036335,0.032959
2.5204e+05,1.704e+09,0.017678,0.051129,0.021511,0.036282,0.03281
2.5208e+05,1.704e+09,0.017522,0.050544,0.02166,0.035658,0.032632
2.5213e+05,1.704e+09,0.017301,0.049773,0.02175,0.035178,0.032448
2.5218e+05,1.704e+09,0.017563,0.050168,0.022495,0.035843,0.032268
2.5222e+05,1.704e+09,0.0175,0.049685,0.023061,0.035751,0.032067
2.5227e+05,1.704e+09,0.01732,0.049037,0.023766,0.035248,0.031851
2.5231e+05,1.704e+09,0.017044,0.048274,0.024953,0.035018,0.031615
2.5236e+05,1.7041e+09,0.016744,0.04748,0.026181,0.034523,0.031363
2.524e+05,1.7041e+09,0.016558,0.0467,0.027471,0.034006,0.031092
2.5244e+05,1.7041e+09,0.016464,0.046271,0.028896,0.033432,0.030809
2.5248e+05,1.7041e+09,0.016528,0.046489,0.030323,0.033267,0.030519
2.5253e+05,1.7041e+09,0.016753,0.046628,0.031787,0.033114,0.030216
2.5258e+05,1.7041e+09,0.016514,0.046322,0.032918,0.032744,0.029888
2.5262e+05,1.7041e+09,0.016389,0.045581,0.033903,0.032827,0.029562
2.5267e+05,1.7041e+09,0.016181,0.044723,0.034684,0.032426,0.029218
2.5271e+05,1.7041e+09,0.015999,0.043878,0.035282,0.032008,0.028871
2.5276e+05,1.7042e+09,0.015869,0.043324,0.035807,0.031411,0.028504
2.528e+05,1.7042e+09,0.01577,0.043176,0.036291,0.031061,0.028122
2.5283e+05,1.7042e+09,0.015611,0.042521,0.036454,0.03084,0.027733
2.5288e+05,1.7042e+09,0.01539,0.04171,0.036367,0.030386,0.027329
2.5292e+05,1.7042e+09,0.015374,0.041963,0.036334,0.02983,0.026906
2.5297e+05,1.7042e+09,0.015575,0.042557,0.036305,0.029549,0.026477
2.5301e+05,1.7042e+09,0.015859,0.043834,0.036335,0.029021,0.026035
2.5306e+05,1.7042e+09,0.015596,0.043313,0.036344,0.028473,0.025591
2.5311e+05,1.7042e+09,0.015449,0.042585,0.036131,0.028032,0.025141
2.5315e+05,1.7042e+09,0.015367,0.042138,0.036138,0.028792,0.024688
2.532e+05,1.7043e+09,0.015419,0.041763,0.035656,0.028911,0.024232
2.5324e+05,1.7043e+09,0.015964,0.042503,0.035342,0.028667,0.023778
2.5328e+05,1.7043e+09,0.017039,0.043451,0.035799,0.029569,0.023321
2.5333e+05,1.7043e+09,0.017312,0.043852,0.03648,0.030012,0.022869
2.5337e+05,1.7043e+09,0.017378,0.043096,0.037011,0.029482,0.022423
2.5342e+05,1.7043e+09,0.017895,0.043055,0.037513,0.028943,0.021979
2.5346e+05,1.7043e+09,0.018347,0.042464,0.037455,0.028755,0.021542
2.5351e+05,1.7043e+09,0.018672,0.04261,0.037222,0.028482,0.021115
2.5356e+05,1.7043e+09,0.018766,0.042526,0.036811,0.029139,0.0207
2.536e+05,1.7044e+09,0.018829,0.04236,0.035912,0.028934,0.020113
2.5364e+05,1.7044e+09,0.019242,0.044134,0.035261,0.028527,0.019748
2.5369e+05,1.7044e+09,0.018925,0.044203,0.034841,0.028388,0.01942
2.5373e+05,1.7044e+09,0.01947,0.046344,0.034757,0.0289,0.019054
2.5378e+05,1.7044e+09,0.019251,0.046015,0.034747,0.029278,0.018808
2.5382e+05,1.7044e+09,0.019219,0.046258,0.034689,0.02941,0.018605
2.5387e+05,1.7044e+09,0.01937,0.047206,0.034263,0.029155,0.018445
2.5391e+05,1.7044e+09,0.019443,0.047802,0.033678,0.029037,0.018361
2.5396e+05,1.7045e+09,0.019153,0.047542,0.033034,0.029529,0.018336
2.54e+05,1.7045e+09,0.019129,0.047883,0.03253,0.030139,0.018369
2.5405e+05,1.7045e+09,0.018822,0.047258,0.032082,0.030025,0.018472
2.5409e+05,1.7045e+09,0.018746,0.047356,0.031977,0.03041,0.018745
2.5413e+05,1.7045e+09,0.018575,0.046833,0.031962,0.030064,0.019041
2.5418e+05,1.7045e+09,0.018886,0.047022,0.031666,0.029655,0.019422
2.5422e+05,1.7045e+09,0.020081,0.048651,0.031409,0.029333,0.01988
2.5427e+05,1.7045e+09,0.020249,0.049506,0.031034,0.030895,0.020383
2.5431e+05,1.7045e+09,0.020421,0.049021,0.030448,0.030761,0.020945
2.5436e+05,1.7046e+09,0.020534,0.048565,0.029932,0.030498,0.021515
2.544e+05,1.7046e+09,0.020715,0.048566,0.029367,0.030375,0.02207
2.5445e+05,1.7046e+09,0.021297,0.048905,0.028861,0.030492,0.022644
2.5449e+05,1.7046e+09,0.021334,0.049549,0.02836,0.030126,0.023182
2.5454e+05,1.7046e+09,0.021275,0.04995,0.028036,0.029998,0.023698
2.5458e+05,1.7046e+09,0.02127,0.049854,0.027739,0.029792,0.024159
2.5462e+05,1.7046e+09,0.021906,0.052827,0.027447,0.029365,0.024553
2.5466e+05,1.7046e+09,0.022323,0.053995,0.027338,0.02933,0.024902
2.5471e+05,1.7046e+09,0.022818,0.056223,0.027106,0.029455,0.025186
2.5475e+05,1.7046e+09,0.022578,0.05664,0.026968,0.029681,0.025363
2.548e+05,1.7047e+09,0.02225,0.055962,0.026916,0.02983,0.025474
2.5485e+05,1.7047e+09,0.022292,0.056328,0.026647,0.029602,0.025509
2.5489e+05,1.7047e+09,0.023269,0.057746,0.026695,0.029982,0.025469
2.5494e+05,1.7047e+09,0.024716,0.060778,0.026922,0.030057,0.025365
2.5498e+05,1.7047e+09,0.024895,0.060241,0.027059,0.02977,0.025206
2.5502e+05,1.7047e+09,0.026226,0.060746,0.027368,0.029324,0.025016
2.5506e+05,1.7047e+09,0.027505,0.060723,0.027161,0.029477,0.024794
2.5511e+05,1.7047e+09,0.029156,0.060668,0.026994,0.030432,0.024541
2.5515e+05,1.7047e+09,0.030849,0.061744,0.026676,0.030273,0.024261
2.552e+05,1.7048e+09,0.031062,0.061845,0.026172,0.029917,0.023955
2.5525e+05,1.7048e+09,0.031927,0.062178,0.025719,0.029512,0.023636
2.5529e+05,1.7048e+09,0.032568,0.063296,0.025229,0.029263,0.023283
2.5534e+05,1.7048e+09,0.033478,0.065342,0.024839,0.029629,0.022902
2.5538e+05,1.7048e+09,0.033805,0.066341,0.024568,0.030084,0.022506
2.5542e+05,1.7048e+09,0.033665,0.067535,0.024245,0.029882,0.022096
2.5546e+05,1.7048e+09,0.033644,0.067952,0.024269,0.030155,0.021678
2.5551e+05,1.7048e+09,0.0335,0.069097,0.02468,0.030491,0.021254
2.5555e+05,1.7048e+09,0.033644,0.070179,0.025502,0.030238,0.020831
2.556e+05,1.7049e+09,0.033699,0.070036,0.027269,0.030571,0.020418
2.5564e+05,1.7049e+09,0.034686,0.071536,0.028165,0.032238,0.020023
2.5569e+05,1.7049e+09,0.034682,0.072553,0.028187,0.033302,0.019658
2.5574e+05,1.7049e+09,0.034467,0.072384,0.027744,0.035952,0.019324
2.5578e+05,1.7049e+09,0.034661,0.07342,0.027614,0.038291,0.019036
2.5583e+05,1.7049e+09,0.034681,0.073401,0.027147,0.03812,0.018806
2.5587e+05,1.7049e+09,0.034514,0.072169,0.026548,0.037508,0.0186
2.5591e+05,1.7049e+09,0.034427,0.071312,0.026253,0.037474,0.018498
2.5596e+05,1.7049e+09,0.034035,0.070285,0.02587,0.037141,0.018463
2.56e+05,1.705e+09,0.033674,0.068923,0.02584,0.037926,0.018508
2.5605e+05,1.705e+09,0.033483,0.067984,0.025474,0.037492,0.018611
2.5609e+05,1.705e+09,0.033366,0.068453,0.025131,0.038227,0.018762
2.5614e+05,1.705e+09,0.032777,0.067533,0.024822,0.038155,0.018983
2.5618e+05,1.705e+09,0.032231,0.066802,0.024576,0.037905,0.01924
2.5622e+05,1.705e+09,0.031781,0.066132,0.024385,0.038542,0.019543
2.5627e+05,1.705e+09,0.031228,0.065169,0.024028,0.038407,0.019895
2.5631e+05,1.705e+09,0.03062,0.064253,0.023655,0.038307,0.020341
2.5636e+05,1.705e+09,0.030428,0.064896,0.023651,0.038722,0.020729
2.564e+05,1.7051e+09,0.02987,0.063985,0.023514,0.038932,0.02113
2.5644e+05,1.7051e+09,0.029526,0.063682,0.023217,0.038442,0.021568
2.5649e+05,1.7051e+09,0.029902,0.066977,0.02319,0.038704,0.021997
2.5653e+05,1.7051e+09,0.029886,0.067515,0.023344,0.039142,0.022405
2.5658e+05,1.7051e+09,0.030104,0.068995,0.023762,0.041608,0.02283
2.5663e+05,1.7051e+09,0.029534,0.068268,0.023466,0.041094,0.023232
2.5667e+05,1.7051e+09,0.02912,0.067486,0.02356,0.041788,0.02363
2.5672e+05,1.7051e+09,0.028813,0.066946,0.024157,0.043942,0.024022
2.5676e+05,1.7051e+09,0.028235,0.065699,0.024038,0.043249,0.024573
2.568e+05,1.7052e+09,0.027986,0.065297,0.024089,0.044333,0.024909
2.5685e+05,1.7052e+09,0.028281,0.066528,0.023964,0.044469,0.025238
2.5689e+05,1.7052e+09,0.028109,0.065659,0.023618,0.0437,0.025539
2.5694e+05,1.7052e+09,0.027875,0.064815,0.023289,0.042952,0.025839
2.5698e+05,1.7052e+09,0.027641,0.064477,0.023238,0.042935,0.026114
2.5703e+05,1.7052e+09,0.028411,0.06677,0.023008,0.042849,0.026366
2.5707e+05,1.7052e+09,0.028707,0.067186,0.023142,0.045057,0.026572
2.5712e+05,1.7052e+09,0.028311,0.067232,0.022751,0.044756,0.026767
2.5716e+05,1.7052e+09,0.028799,0.067434,0.023286,0.049126,0.027032
2.5721e+05,1.7053e+09,0.029091,0.071121,0.022983,0.048858,0.027183
2.5725e+05,1.7053e+09,0.029321,0.072661,0.02258,0.047977,0.027289
2.573e+05,1.7053e+09,0.029715,0.073785,0.022149,0.047028,0.02738
2.5734e+05,1.7053e+09,0.029319,0.072905,0.022263,0.046782,0.027469
2.5739e+05,1.7053e+09,0.029177,0.072266,0.022227,0.048488,0.027514
2.5744e+05,1.7053e+09,0.028978,0.073085,0.021923,0.047703,0.027535
2.5748e+05,1.7053e+09,0.028693,0.072897,0.021845,0.047582,0.027544
2.5753e+05,1.7053e+09,0.029053,0.074497,0.021455,0.04686,0.027515
2.5757e+05,1.7053e+09,0.028977,0.074282,0.021191,0.046113,0.027485
2.5761e+05,1.7053e+09,0.02929,0.075144,0.020936,0.045594,0.027438
2.5766e+05,1.7054e+09,0.03038,0.081081,0.020528,0.045151,0.027349
2.577e+05,1.7054e+09,0.031002,0.084151,0.020583,0.04622,0.027252
2.5774e+05,1.7054e+09,0.03129,0.085651,0.02044,0.046342,0.02714
2.5779e+05,1.7054e+09,0.030916,0.085109,0.020229,0.046387,0.026997
2.5783e+05,1.7054e+09,0.03119,0.086196,0.020331,0.04736,0.026833
2.5788e+05,1.7054e+09,0.031544,0.088433,0.020731,0.049358,0.026647
2.5792e+05,1.7054e+09,0.031469,0.088836,0.020367,0.049121,0.026433
2.5796e+05,1.7054e+09,0.031822,0.089739,0.020214,0.049157,0.026198
2.58e+05,1.7055e+09,0.032111,0.091538,0.020319,0.050149,0.025898
2.5804e+05,1.7055e+09,0.032853,0.094451,0.020134,0.049914,0.025637
2.5809e+05,1.7055e+09,0.032488,0.094115,0.019809,0.049056,0.025357
2.5813e+05,1.7055e+09,0.031961,0.092615,0.019524,0.048391,0.025068
2.5817e+05,1.7055e+09,0.031824,0.092497,0.019415,0.048685,0.024768
2.5822e+05,1.7055e+09,0.031631,0.091714,0.019184,0.048311,0.024468
2.5826e+05,1.7055e+09,0.031816,0.092571,0.018891,0.047747,0.024167
2.583e+05,1.7055e+09,0.031734,0.093028,0.018693,0.047424,0.023862
2.5835e+05,1.7055e+09,0.031902,0.093907,0.018338,0.046596,0.023551
2.5839e+05,1.7055e+09,0.031571,0.092949,0.018257,0.046617,0.023254
2.5843e+05,1.7056e+09,0.031096,0.09174,0.018128,0.046545,0.022959
2.5847e+05,1.7056e+09,0.030566,0.090223,0.017967,0.045872,0.022662
2.5851e+05,1.7056e+09,0.030007,0.088613,0.017903,0.04507,0.022364
2.5856e+05,1.7056e+09,0.029477,0.087028,0.017814,0.044913,0.022069
2.586e+05,1.7056e+09,0.02897,0.085372,0.017719,0.044305,0.021781
2.5865e+05,1.7056e+09,0.028405,0.083714,0.017655,0.043463,0.021493
2.587e+05,1.7056e+09,0.027861,0.082152,0.017851,0.042848,0.021206
2.5874e+05,1.7056e+09,0.027354,0.080614,0.018083,0.042743,0.020922
2.5879e+05,1.7056e+09,0.026876,0.079162,0.018134,0.042692,0.020639
2.5883e+05,1.7057e+09,0.026576,0.078233,0.017894,0.041982,0.020366
2.5888e+05,1.7057e+09,0.025976,0.076544,0.018284,0.041976,0.019955
2.5892e+05,1.7057e+09,0.025809,0.076039,0.01801,0.041405,0.019687
2.5897e+05,1.7057e+09,0.025538,0.075139,0.018304,0.041077,0.019424
2.5901e+05,1.7057e+09,0.025076,0.073925,0.018594,0.04074,0.019167
2.5906e+05,1.7057e+09,0.024855,0.073243,0.018768,0.040496,0.018917
2.591e+05,1.7057e+09,0.024452,0.071978,0.018686,0.039817,0.018662
2.5915e+05,1.7057e+09,0.024155,0.071315,0.018527,0.039353,0.018406
2.5919e+05,1.7057e+09,0.023762,0.070079,0.018584,0.03938,0.018148
2.5924e+05,1.7058e+09,0.023375,0.068933,0.018456,0.03907,0.017877
2.5928e+05,1.7058e+09,0.023051,0.06794,0.018149,0.03849,0.017612
2.5932e+05,1.7058e+09,0.022985,0.067427,0.017849,0.037944,0.017331
2.5936e+05,1.7058e+09,0.023134,0.067425,0.017721,0.038137,0.017058
2.5941e+05,1.7058e+09,0.02329,0.066828,0.017407,0.037461,0.016771
2.5946e+05,1.7058e+09,0.023214,0.06623,0.017101,0.036928,0.016485
2.595e+05,1.7058e+09,0.023195,0.06596,0.016966,0.036782,0.016195
2.5954e+05,1.7058e+09,0.023243,0.06597,0.016818,0.037105,0.015906
2.5959e+05,1.7058e+09,0.023346,0.064994,0.016645,0.037063,0.015616
2.5964e+05,1.7059e+09,0.023038,0.063874,0.016864,0.038159,0.015327
2.5968e+05,1.7059e+09,0.022937,0.062766,0.016965,0.039709,0.01504
2.5973e+05,1.7059e+09,0.022774,0.0621,0.016751,0.039025,0.014681
2.5977e+05,1.7059e+09,0.02246,0.06103,0.016772,0.038697,0.014399
2.5982e+05,1.7059e+09,0.022319,0.060033,0.01703,0.038772,0.014118
2.5986e+05,1.7059e+09,0.022162,0.059112,0.017511,0.03897,0.013845
2.5991e+05,1.7059e+09,0.021744,0.058441,0.01859,0.039104,0.013574
2.5995e+05,1.7059e+09,0.021709,0.058071,0.018847,0.040216,0.013309
2.6e+05,1.7059e+09,0.022143,0.059863,0.019601,0.03974,0.013048
