LineNo,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
3.339e+05,1.7243e+09,-0.16006,1.0397,-0.075476,-1.8998,-1.9388,0.015638,-0.14521,-1.29,-0.11079,-32.107,-15.915,0.25052
3.3394e+05,1.7243e+09,-0.34208,-0.6986,-0.060393,-1.7539,2.0955,-0.026419,-0.13977,-0.32484,-0.11083,-33.116,-1.695,0.25005
3.3399e+05,1.7243e+09,-0.86497,0.85482,-0.080002,-3.3541,4.3366,-0.062901,-0.068495,-0.85906,-0.11069,-33.662,-4.1217,0.24945
3.3404e+05,1.7243e+09,-0.54617,3.741,-0.1182,-3.3711,1.9046,-0.02936,-0.033031,-0.60146,-0.1107,-34.489,-9.4345,0.24917
3.3408e+05,1.7243e+09,-0.72722,2.9385,-0.12256,-2.7571,4.7943,-0.055088,-0.035575,0.26741,-0.11098,-35.306,-6.0508,0.24896
3.3413e+05,1.7244e+09,-0.28999,-0.79667,-0.08156,-3.7037,5.4547,-0.072991,0.12714,-1.0095,-0.11001,-36.161,-6.9767,0.2486
3.3418e+05,1.7244e+09,-0.56214,0.69805,-0.094206,-2.7461,-2.2019,0.0070622,0.10082,0.52188,-0.11072,-36.619,-8.6913,0.24835
3.3422e+05,1.7244e+09,-0.6712,8.594,-0.1913,-2.8093,1.1086,-0.014393,0.20975,-2.8616,-0.1102,-37.085,-14.71,0.24829
3.3426e+05,1.7244e+09,-0.43565,-1.3933,-0.098831,-3.7087,8.9555,-0.10546,0.27717,-1.034,-0.10987,-37.792,-5.1436,0.24818
3.3431e+05,1.7244e+09,-1.1887,-4.0899,-0.082529,-3.3636,-0.31593,-0.011411,0.24392,0.84915,-0.11039,-38.05,-13.315,0.24797
3.3435e+05,1.7244e+09,-1.0111,-3.5905,-0.080201,-3.5988,2.0252,-0.013545,0.27082,-0.2795,-0.11069,-38.226,-22.965,0.24777
3.344e+05,1.7244e+09,-1.1164,0.36549,-0.12646,-2.9777,8.1448,-0.079135,0.38382,-2.2381,-0.10979,-38.547,-7.6809,0.2478
3.3445e+05,1.7244e+09,-1.8839,-4.5659,-0.078441,-3.3042,-1.1288,0.015953,0.29021,2.9145,-0.11067,-38.565,-19.594,0.24743
3.3449e+05,1.7245e+09,-1.801,3.0667,-0.13877,-4.3571,1.2475,-0.00060575,0.3185,0.33372,-0.11099,-38.627,-47.52,0.24707
3.3454e+05,1.7245e+09,-1.5593,2.4366,-0.13612,-2.7562,2.5264,-0.015577,0.29067,0.40789,-0.11101,-39.073,-25.609,0.247
3.3458e+05,1.7245e+09,-2.365,5.5336,-0.16823,-2.6427,3.9823,-0.027975,0.33678,-0.50291,-0.11094,-39.424,-7.3499,0.24701
3.3463e+05,1.7245e+09,-2.5955,11.056,-0.23065,-3.5181,11.498,-0.10781,0.30191,0.85449,-0.11099,-39.315,0.78287,0.2472
3.3467e+05,1.7245e+09,-2.8918,-1.5968,-0.12379,-3.0169,-3.1977,0.03317,0.27959,0.050112,-0.11194,-39.578,-18.708,0.24707
3.3471e+05,1.7245e+09,-1.7694,-10.167,-0.011877,-3.1767,5.2761,-0.048261,0.18896,2.1574,-0.11191,-39.242,-43.774,0.24683
3.3476e+05,1.7245e+09,-1.174,-2.635,-0.069477,-3.2338,0.27821,-0.01135,0.18935,0.37098,-0.11221,-39.296,-24.56,0.24698
3.348e+05,1.7245e+09,-1.9936,11.699,-0.2152,-2.6652,-6.3374,0.07207,0.19012,0.091158,-0.11227,-39.294,-26.468,0.24669
3.3485e+05,1.7245e+09,-1.8318,8.491,-0.21251,-3.5987,0.40178,0.0034751,0.17854,0.29283,-0.1129,-39.654,-18.382,0.24637
3.349e+05,1.7246e+09,-1.0289,-12.556,-0.0096533,-2.8329,4.5972,-0.059246,0.022271,2.1475,-0.11351,-39.888,-12.531,0.24612
3.3494e+05,1.7246e+09,-0.80453,2.2219,-0.1576,-2.2214,-0.05356,-0.0017596,0.0018912,0.57771,-0.11362,-39.531,-26.03,0.24639
3.3498e+05,1.7246e+09,-0.88952,-3.1752,-0.097056,-1.4447,-0.57116,0.0071323,-0.003028,1.2657,-0.11363,-39.658,-4.8215,0.24671
3.3503e+05,1.7246e+09,-0.61736,-3.6598,-0.082697,-0.3109,-5.8578,0.043137,-0.090742,2.9546,-0.11405,-39.718,-21.046,0.24615
3.3507e+05,1.7246e+09,-1.3013,-1.7535,-0.095647,-0.51382,-0.12306,0.0083684,-0.19432,0.1343,-0.11508,-39.501,-41.939,0.24534
3.3512e+05,1.7246e+09,-1.3402,3.5073,-0.16255,2.2132,5.9238,-0.041162,-0.17873,-0.82969,-0.11454,-39.55,-5.4752,0.2452
3.3516e+05,1.7246e+09,-0.6184,-11.139,-0.013453,2.2423,1.9092,-0.010013,-0.26557,2.7133,-0.11501,-38.959,-48.24,0.24448
3.352e+05,1.7246e+09,-0.39131,-1.0168,-0.079776,1.5405,3.9046,-0.0085018,-0.4264,5.1336,-0.11586,-38.45,-45.397,0.24464
3.3525e+05,1.7246e+09,0.14513,3.67,-0.1507,0.52526,5.0388,-0.028765,-0.35043,-1.6193,-0.1159,-38.435,-26.153,0.24502
3.353e+05,1.7247e+09,-0.61725,2.6637,-0.12573,3.1698,0.76124,0.018897,-0.48309,2.899,-0.11622,-38.598,4.0861,0.2451
3.3534e+05,1.7247e+09,-0.83545,-2.4245,-0.090623,2.0769,0.68831,0.026254,-0.40862,-1.0878,-0.11627,-38.013,-38.585,0.24469
3.3539e+05,1.7247e+09,0.28251,-5.8576,-0.033642,1.3973,0.46659,0.036284,-0.57052,3.5172,-0.11653,-37.676,-49.261,0.24478
3.3543e+05,1.7247e+09,0.55909,7.5139,-0.17193,-0.0041696,8.902,-0.050812,-0.55477,-0.93716,-0.11697,-37.426,-29.199,0.24544
3.3548e+05,1.7247e+09,1.019,8.1705,-0.19813,-0.62189,9.9837,-0.071478,-0.68338,1.379,-0.11708,-36.766,-21.65,0.2463
3.3552e+05,1.7247e+09,0.54744,-7.4475,-0.043586,-0.32467,11.949,-0.076699,-0.7815,2.9065,-0.11777,-36.193,-30.931,0.24656
3.3557e+05,1.7247e+09,0.36051,-0.85939,-0.085275,-1.1682,2.4949,0.019024,-0.76526,-0.131,-0.11762,-35.744,-41.136,0.24694
3.3561e+05,1.7247e+09,-0.30413,0.60661,-0.10032,-0.41242,9.7668,-0.069837,-0.88313,1.8864,-0.11784,-34.944,-12.938,0.24774
3.3566e+05,1.7247e+09,-0.48018,-0.32963,-0.08047,0.46714,-4.6774,0.059277,-0.95247,0.77049,-0.11862,-33.966,-23.771,0.24847
3.357e+05,1.7248e+09,-0.094243,1.6369,-0.11145,-0.189,4.6932,-0.015304,-0.96895,-1.6214,-0.11813,-32.968,-44.215,0.24874
3.3575e+05,1.7248e+09,-0.50546,-6.8633,-0.038162,0.74739,6.4966,-0.031466,-1.119,3.6889,-0.11918,-31.82,-51.95,0.2491
3.3579e+05,1.7248e+09,0.10194,-6.3789,-0.035084,0.32961,9.5431,-0.049832,-1.2241,2.8913,-0.11945,-31.204,-37.151,0.24959
3.3584e+05,1.7248e+09,0.44663,-1.2662,-0.088785,-0.52283,17.49,-0.15203,-1.3629,3.8398,-0.12003,-30.802,-21.61,0.2498
3.3588e+05,1.7248e+09,0.75122,-7.3046,-0.028485,0.85787,6.6544,-0.031124,-1.3874,2.407,-0.12021,-29.691,-39.471,0.24993
3.3593e+05,1.7248e+09,0.4328,1.8026,-0.10675,0.70058,3.9988,0.0010828,-1.4733,2.7988,-0.1209,-29.108,-37.835,0.25014
3.3597e+05,1.7248e+09,0.096346,4.9381,-0.13347,0.64862,1.0007,0.018477,-1.4917,0.22665,-0.1206,-28.606,-39.608,0.2502
3.3601e+05,1.7248e+09,-0.72085,2.7307,-0.1055,0.50676,2.1154,0.018411,-1.712,4.9435,-0.12204,-27.651,-23.58,0.25056
3.3606e+05,1.7248e+09,-0.81157,8.5887,-0.16856,-0.10819,-0.69429,0.03554,-1.779,0.19393,-0.12215,-26.908,-36.534,0.25072
3.361e+05,1.7249e+09,-1.0397,1.1545,-0.085577,-0.061828,0.43834,0.022551,-1.9487,2.3816,-0.12296,-25.909,-53.098,0.25074
3.3615e+05,1.7249e+09,-2.1239,8.8556,-0.15875,-0.32475,5.6228,-0.027353,-2.0431,0.92668,-0.12255,-24.585,-53.061,0.25152
3.362e+05,1.7249e+09,-2.1223,5.9124,-0.14302,-1.5135,6.9781,-0.041581,-2.2854,5.4499,-0.12438,-24.024,-20.162,0.25256
3.3624e+05,1.7249e+09,-2.0036,-5.817,-0.02482,-1.4735,9.2424,-0.060518,-2.3749,1.2926,-0.12498,-23.005,-24.194,0.25282
3.3629e+05,1.7249e+09,-2.2992,-1.742,-0.042944,-1.5448,6.7605,-0.049683,-2.5948,4.7481,-0.1255,-22.178,-16.59,0.25315
3.3633e+05,1.7249e+09,-2.1755,6.7756,-0.12738,-1.9206,1.2047,0.0062255,-2.6594,1.2416,-0.1264,-21.274,-44.16,0.25311
3.3638e+05,1.7249e+09,-2.5182,1.4365,-0.085802,-2.2042,-0.074556,0.02203,-2.9221,5.0894,-0.1274,-20.402,-27.277,0.25299
3.3642e+05,1.7249e+09,-1.8546,6.6697,-0.13768,-2.3813,2.9659,-0.0079125,-3.1087,3.5475,-0.12821,-19.729,-28.968,0.25299
3.3646e+05,1.7249e+09,-2.4452,13.092,-0.20847,-1.5542,-3.6372,0.044689,-3.4299,3.1438,-0.12974,-19.739,-11.835,0.2522
3.365e+05,1.725e+09,-3.7801,11.037,-0.18573,-1.2609,-5.5084,0.070126,-3.5874,2.5088,-0.12985,-19.524,-23.984,0.25138
3.3655e+05,1.725e+09,-4.2727,1.5108,-0.084399,-1.5242,5.3729,-0.031528,-3.7738,4.2882,-0.13125,-20.023,16.094,0.25112
3.3659e+05,1.725e+09,-3.6217,-7.1951,-0.011875,-0.38717,2.194,-0.040921,-4.0344,5.3451,-0.13176,-20.161,-12.156,0.25027
3.3664e+05,1.725e+09,-4.126,-2.8512,-0.02686,0.82454,-1.0046,-0.0050099,-4.1962,2.9251,-0.1327,-19.616,-47.493,0.24986
3.3669e+05,1.725e+09,-5.5419,11.416,-0.17167,0.054326,-3.1115,0.018286,-4.2824,0.33152,-0.13235,-19.825,6.1879,0.25025
3.3673e+05,1.725e+09,-5.4705,8.0382,-0.14547,-0.96653,-2.7329,0.013057,-4.5025,4.7266,-0.13342,-20.374,4.2815,0.24958
3.3678e+05,1.725e+09,-5.8364,6.8896,-0.12822,-0.13019,3.6671,-0.055136,-4.7183,4.3629,-0.13419,-20.481,-22.404,0.2487
3.3682e+05,1.725e+09,-6.0839,8.6183,-0.163,0.33936,4.0267,-0.056278,-4.8076,1.1695,-0.13409,-20.014,-23.537,0.24907
3.3686e+05,1.725e+09,-5.8989,-11.334,0.0030895,0.85588,-2.7259,0.010718,-4.9498,3.9067,-0.13469,-19.952,-10.31,0.24934
3.369e+05,1.7251e+09,-6.5637,5.8001,-0.12943,0.85516,0.81345,-0.025357,-5.1545,4.8174,-0.13507,-19.373,-40.264,0.24924
3.3695e+05,1.7251e+09,-6.8175,14.738,-0.22928,1.2566,0.41692,-0.02034,-5.2981,2.1267,-0.13601,-19.895,-7.3742,0.24995
3.3699e+05,1.7251e+09,-6.7921,-6.8178,-0.064527,2.6143,-7.1459,0.059426,-5.3397,0.69223,-0.13583,-19.672,-21.958,0.24951
3.3704e+05,1.7251e+09,-6.3696,0.44358,-0.11017,2.481,-5.6631,0.035152,-5.5596,4.3135,-0.13591,-19.259,-36.34,0.24952
3.3709e+05,1.7251e+09,-6.217,0.89606,-0.12024,2.1688,-7.5295,0.04442,-5.5427,0.23517,-0.13627,-19.932,7.3009,0.24959
3.3713e+05,1.7251e+09,-6.2922,-4.7792,-0.066781,2.7316,-9.5412,0.075752,-5.7122,3.0272,-0.13675,-19.539,-35.568,0.24869
3.3718e+05,1.7251e+09,-5.9875,3.9126,-0.14272,2.8578,-4.8104,0.022824,-5.7611,-0.38007,-0.1364,-19.562,-20.244,0.24873
3.3722e+05,1.7251e+09,-6.6249,5.8974,-0.19438,2.8435,-4.1627,0.0027447,-5.7967,0.72091,-0.13625,-20.105,8.4318,0.24848
3.3726e+05,1.7251e+09,-6.6156,3.2406,-0.17358,3.0154,2.2582,-0.0621,-5.907,0.49736,-0.13631,-19.615,-14.71,0.24796
3.3731e+05,1.7251e+09,-6.5892,-14.251,-0.012296,4.4218,-5.1341,0.027408,-5.9688,1.9943,-0.13619,-19.663,4.8826,0.24805
3.3735e+05,1.7252e+09,-6.9941,-8.143,-0.064032,5.271,-1.6621,-0.0052066,-5.9892,0.33571,-0.13629,-19.398,-21.303,0.24796
3.374e+05,1.7252e+09,-7.7367,3.1658,-0.1723,5.2323,-3.0885,0.0055898,-5.9341,-0.69961,-0.13515,-18.67,-0.62618,0.24863
3.3744e+05,1.7252e+09,-7.0654,-8.9224,-0.084847,5.9603,-8.6978,0.060693,-5.9581,-0.51996,-0.13519,-18.112,-21.235,0.24867
3.3749e+05,1.7252e+09,-5.8066,-19.889,0.039743,6.0137,2.291,-0.04083,-6.0463,3.2022,-0.13522,-17.5,-42.371,0.24835
3.3754e+05,1.7252e+09,-6.8041,-1.3109,-0.11769,5.6449,-0.73541,-0.012898,-5.9161,-1.8058,-0.13442,-17.594,14.033,0.24905
3.3758e+05,1.7252e+09,-7.5247,2.718,-0.20784,5.4598,-11.834,0.092062,-5.8657,-1.8835,-0.13433,-16.791,-29.163,0.24908
3.3762e+05,1.7252e+09,-6.477,-13.863,-0.018861,5.9054,-2.6471,0.030763,-5.9003,0.71877,-0.13407,-15.86,-56.596,0.24898
3.3767e+05,1.7252e+09,-6.8632,-6.8361,-0.061475,5.8381,3.7134,-0.023102,-5.8374,-0.13223,-0.13358,-15.681,11.735,0.24893
3.3771e+05,1.7252e+09,-7.3841,3.5921,-0.18116,5.1313,8.9906,-0.097654,-5.7843,-1.841,-0.13296,-15.59,11.012,0.24843
3.3776e+05,1.7253e+09,-7.7881,-12.777,-0.043463,5.9097,-4.0508,0.043916,-5.7867,0.3044,-0.13303,-14.698,-14.006,0.24843
3.378e+05,1.7253e+09,-8.3805,0.057101,-0.13764,5.9205,3.3475,-0.0083124,-5.7325,-1.424,-0.13265,-13.399,-59.863,0.24876
3.3784e+05,1.7253e+09,-8.4834,-4.1843,-0.10519,5.8527,3.8944,-0.02653,-5.5468,-4.2355,-0.13157,-13.594,11.311,0.24986
3.3789e+05,1.7253e+09,-8.5669,-11.855,-0.024448,5.822,4.3377,-0.036775,-5.4882,-0.69911,-0.13079,-13.178,12.568,0.24972
3.3794e+05,1.7253e+09,-7.9989,-5.976,-0.07585,5.3772,5.4524,-0.035155,-5.4207,-2.0795,-0.1304,-11.771,-57.096,0.24981
3.3798e+05,1.7253e+09,-7.248,-0.94931,-0.11205,5.5105,5.4161,-0.02326,-5.4005,-0.72963,-0.13007,-11.979,14.768,0.25036
3.3803e+05,1.7253e+09,-7.499,6.5157,-0.21582,6.1418,3.3093,-0.017642,-5.2615,-3.2322,-0.12924,-11.758,9.8369,0.25007
3.3807e+05,1.7253e+09,-7.2558,-5.8375,-0.096864,6.138,0.71468,0.02064,-5.2249,-0.73324,-0.12913,-11.153,-3.3402,0.25033
3.3812e+05,1.7253e+09,-6.6507,-3.3415,-0.12703,4.0823,-0.17758,0.030549,-4.9306,-5.2893,-0.12784,-11.39,-8.904,0.24998
3.3816e+05,1.7254e+09,-6.675,-18.584,0.027905,6.6249,0.50436,0.039036,-4.9354,-0.33483,-0.12784,-10.608,-21.032,0.24928
3.382e+05,1.7254e+09,-5.6745,-10.033,-0.032995,6.578,7.8026,-0.018495,-4.7465,-3.3963,-0.12688,-9.5513,-35.543,0.24881
3.3825e+05,1.7254e+09,-6.197,7.5314,-0.22352,5.8876,13.46,-0.091889,-4.6224,-2.1832,-0.12601,-8.969,-9.4471,0.2491
3.3829e+05,1.7254e+09,-5.6224,-13.097,-0.037431,6.1975,5.2808,-0.0048579,-4.4185,-3.2366,-0.12531,-8.2525,13.912,0.24942
3.3834e+05,1.7254e+09,-4.1153,-8.0943,-0.055576,5.8381,5.1536,-0.00089812,-4.3816,0.013963,-0.12481,-7.2872,-22.785,0.24923
3.3839e+05,1.7254e+09,-3.748,3.586,-0.18027,5.2668,3.2584,0.018827,-4.083,-5.3684,-0.12376,-6.4698,-25.567,0.24947
3.3843e+05,1.7254e+09,-3.7935,-2.7207,-0.14007,4.8197,0.090992,0.067527,-3.8793,-3.0064,-0.12315,-5.708,-16.552,0.24964
3.3848e+05,1.7254e+09,-2.7416,-3.9196,-0.096979,3.5607,7.6777,-0.015286,-3.7414,-3.6949,-0.12202,-5.4137,-3.159,0.24986
3.3852e+05,1.7254e+09,-1.9445,-4.6913,-0.085824,3.1087,7.6021,-0.026715,-3.5587,-3.7905,-0.1214,-4.9674,1.3248,0.24985
3.3856e+05,1.7255e+09,-2.2788,-2.2601,-0.11292,2.8265,0.99653,0.040609,-3.2704,-6.0083,-0.11993,-4.1037,-35.044,0.24992
3.3861e+05,1.7255e+09,-2.5731,-6.25,-0.073889,3.7166,5.8872,-0.0049352,-3.0419,-5.7855,-0.11876,-3.2933,28.918,0.25025
3.3865e+05,1.7255e+09,-2.6161,-6.2135,-0.071725,3.3086,7.1235,-0.016353,-2.8999,-2.9543,-0.11811,-1.9715,-19.662,0.24968
3.387e+05,1.7255e+09,-2.4786,-0.16926,-0.1078,2.2541,17.613,-0.10653,-2.6606,-4.0158,-0.11707,-1.0882,-26.748,0.25006
3.3874e+05,1.7255e+09,-3.2022,8.3,-0.20129,1.8804,17.528,-0.12051,-2.3558,-5.0467,-0.11539,-1.2257,28.036,0.25086
3.3879e+05,1.7255e+09,-2.6941,-10.709,-0.041562,1.9562,0.60957,0.033395,-2.0787,-3.7907,-0.1142,-0.31179,-11.122,0.2506
3.3884e+05,1.7255e+09,-1.1714,-12.166,0.0095519,0.78941,8.8089,-0.017648,-1.9004,-2.3918,-0.11412,0.77229,-56.168,0.25057
3.3888e+05,1.7255e+09,-1.6886,8.7324,-0.16213,-0.13049,12.193,-0.056141,-1.584,-6.2469,-0.11192,0.97947,4.1595,0.25157
3.3893e+05,1.7255e+09,-2.2887,10.208,-0.21197,-0.55225,-8.2577,0.13623,-1.1976,-7.506,-0.11099,1.366,-7.8802,0.25161
3.3897e+05,1.7256e+09,-1.3334,8.4169,-0.17948,-1.9366,8.582,-0.027602,-0.97769,-5.4295,-0.10964,1.9044,-14.964,0.25145
3.3901e+05,1.7256e+09,-1.8826,12.245,-0.22228,-2.1262,7.2475,-0.030569,-0.70508,-7.0633,-0.1084,2.3701,13.403,0.25189
3.3905e+05,1.7256e+09,-2.3308,0.74481,-0.11588,-2.5397,7.175,-0.039517,-0.21442,-8.3338,-0.10662,3.6443,-10.767,0.25225
3.391e+05,1.7256e+09,-1.7782,6.2824,-0.1611,-2.0045,-1.9053,0.056432,0.075245,-6.2135,-0.1054,4.5877,-9.4051,0.25277
3.3914e+05,1.7256e+09,-0.61075,2.7269,-0.15023,-1.094,4.7651,-0.017888,0.34139,-6.3983,-0.10423,5.299,-2.7546,0.25321
3.3918e+05,1.7256e+09,-0.10607,-11.206,-0.023871,-1.085,0.74019,0.013019,0.68741,-6.7769,-0.10299,6.9526,-34.991,0.25385
3.3923e+05,1.7256e+09,0.0662,-4.4451,-0.059439,-2.8001,8.5128,-0.051495,0.9451,-5.097,-0.10172,7.5051,7.4345,0.25516
3.3928e+05,1.7256e+09,0.14442,6.2453,-0.18129,-3.4903,6.8443,-0.075136,1.3119,-8.6174,-0.1004,8.2029,14.464,0.25569
3.3933e+05,1.7256e+09,1.0373,-9.9667,-0.025256,-2.1091,-6.3686,0.055378,1.569,-6.6039,-0.099149,9.4451,-15.603,0.25595
3.3937e+05,1.7257e+09,1.8227,-5.2016,-0.058475,-2.6958,5.1934,-0.0565,1.7982,-4.1532,-0.098323,10.543,-30.797,0.25674
3.3942e+05,1.7257e+09,0.30994,-14.425,0.03243,-3.2869,5.4077,-0.061082,2.175,-5.9187,-0.097542,11.484,-6.5894,0.25792
3.3946e+05,1.7257e+09,0.64488,0.59566,-0.083859,-3.848,-0.83621,0.0077468,2.442,-6.93,-0.096397,12.536,-17.103,0.2585
3.395e+05,1.7257e+09,0.52352,9.6415,-0.19737,-4.1713,2.0432,-0.038394,2.6759,-6.5495,-0.095284,13.058,-1.6776,0.25909
3.3955e+05,1.7257e+09,-0.00025528,0.92117,-0.12075,-3.9475,-2.8955,0.016699,2.9025,-3.825,-0.095299,13.845,-2.0295,0.25951
3.3959e+05,1.7257e+09,-0.029165,-6.2104,-0.054981,-4.431,3.2656,-0.032244,3.1321,-5.7132,-0.094494,14.705,-16.947,0.25998
3.3964e+05,1.7257e+09,0.38541,-6.0808,-0.017081,-4.9332,5.6848,-0.067624,3.2952,-4.0035,-0.09408,15.185,5.1654,0.26045
3.3968e+05,1.7257e+09,-0.1058,3.2539,-0.10443,-4.765,1.8007,-0.037465,3.5511,-5.3572,-0.092849,16.321,-8.511,0.26066
3.3973e+05,1.7257e+09,0.25464,9.5805,-0.16586,-4.8395,-4.4966,0.023235,3.7356,-3.4382,-0.092999,16.686,-5.2188,0.26096
3.3977e+05,1.7258e+09,0.18421,2.7818,-0.11878,-4.6349,-0.44207,-0.013288,3.8779,-3.0471,-0.092745,17.078,-14.519,0.26082
3.3982e+05,1.7258e+09,-0.36629,-6.6289,-0.012533,-4.6842,1.019,-0.025203,4.0556,-3.6089,-0.092708,17.362,6.4626,0.26088
3.3986e+05,1.7258e+09,-2.0118,0.14088,-0.083669,-4.2858,-5.3652,0.037517,4.2556,-2.4517,-0.092491,17.375,19.192,0.26069
3.399e+05,1.7258e+09,-1.8875,-0.92094,-0.063423,-4.0598,-3.8071,0.01271,4.3758,-2.699,-0.092387,17.233,2.9915,0.26026
3.3995e+05,1.7258e+09,-3.3828,10.445,-0.17301,-2.1046,-5.2475,0.01528,4.4535,-4.2705,-0.092207,16.816,6.8527,0.26002
3.3999e+05,1.7258e+09,-5.2453,5.1945,-0.14066,-0.020043,-7.9966,0.051488,4.5584,-4.437,-0.092159,17.012,12.567,0.25971
3.4003e+05,1.7258e+09,-6.9486,0.70948,-0.10126,0.95206,-0.058846,-0.017471,4.4065,2.9276,-0.092851,16.398,12.601,0.25914
3.4007e+05,1.7258e+09,-8.5779,-1.7082,-0.074088,2.2921,5.6567,-0.081367,4.5026,-0.64952,-0.093622,15.477,15.564,0.25825
3.4012e+05,1.7258e+09,-10.545,0.24,-0.10597,4.5074,-6.204,0.039668,4.6007,-1.3094,-0.092915,14.68,26.71,0.25742
3.4016e+05,1.7259e+09,-11.825,4.2661,-0.1484,5.4968,0.3144,-0.01848,4.5749,0.74735,-0.093715,14.002,9.2655,0.25647
3.402e+05,1.7259e+09,-13.638,3.5483,-0.14279,6.5441,-1.5105,0.0031039,4.6044,-0.59539,-0.093852,13,12.501,0.25595
3.4025e+05,1.7259e+09,-15.696,-0.66973,-0.12709,7.4766,-1.3266,0.0069427,4.5753,0.019645,-0.094544,12.246,19.322,0.2556
3.4029e+05,1.7259e+09,-16.35,-13.778,-0.01891,8.4086,4.9191,-0.046552,4.4572,1.717,-0.095693,11.858,2.0825,0.25522
3.4033e+05,1.7259e+09,-17.637,-2.0769,-0.12826,9.8447,2.2215,-0.0070612,4.4386,-0.11364,-0.0957,11.881,39.512,0.25523
3.4037e+05,1.7259e+09,-17.939,8.1979,-0.2549,9.4213,-2.5977,0.027109,4.328,2.7439,-0.097057,11.621,-5.5215,0.25522
3.4041e+05,1.7259e+09,-17.063,-10.553,-0.070182,9.8494,-2.2693,0.045096,4.2729,3.1195,-0.098399,11.255,-11.036,0.25557
3.4046e+05,1.7259e+09,-16.697,-4.1113,-0.13467,10.329,-1.8988,0.043815,4.2826,-0.27186,-0.098477,10.74,8.849,0.25589
3.405e+05,1.7259e+09,-16.023,8.2517,-0.2802,8.1808,-0.50146,0.025066,4.2018,1.7069,-0.099292,10.333,12.906,0.25611
3.4055e+05,1.7259e+09,-14.115,-9.8414,-0.12738,6.8091,3.4275,-0.010255,4.1476,2.6997,-0.10082,10.219,-4.4497,0.2566
3.4059e+05,1.726e+09,-12.336,-16.646,-0.032252,2.7807,3.2485,-0.0068626,4.0752,3.2066,-0.10143,10.034,20.754,0.25727
3.4063e+05,1.726e+09,-10.17,-13.85,-0.059485,2.0397,5.6185,-0.050955,3.9873,2.1328,-0.10239,9.7426,-11.757,0.25704
3.4067e+05,1.726e+09,-8.8796,-11.873,-0.075852,-1.9588,6.3976,-0.051859,3.9754,2.9939,-0.10305,9.6907,12.332,0.25732
3.4071e+05,1.726e+09,-6.4841,-17.817,-0.031675,-6.0301,0.94397,-0.04172,3.8998,3.0074,-0.10359,9.8281,-10.734,0.25766
3.4075e+05,1.726e+09,-5.3934,-17.203,-0.010489,-6.1566,-6.0863,0.024756,3.6592,3.5606,-0.10498,10.367,-11.908,0.25818
3.408e+05,1.726e+09,-4.0281,-1.0441,-0.15721,-9.3397,-0.97887,-0.028708,3.6526,-0.24209,-0.1053,10.709,-0.42791,0.25876
3.4084e+05,1.726e+09,-2.728,-1.0952,-0.15633,-12.121,0.99833,-0.052147,3.5252,3.2434,-0.10571,10.448,8.0431,0.25881
3.4088e+05,1.726e+09,-1.5709,-5.508,-0.10238,-12.266,-1.6239,-0.044707,3.4621,1.589,-0.10605,10.843,-9.3225,0.25896
3.4093e+05,1.726e+09,-0.31961,-11.319,-0.039041,-11.659,-6.5067,0.0035169,3.274,3.9063,-0.10679,11.134,-2.1428,0.25951
3.4098e+05,1.7261e+09,1.1228,-8.9221,-0.057527,-12.918,-4.5294,-0.04129,3.1886,2.1392,-0.10734,10.81,-1.7192,0.25942
3.4102e+05,1.7261e+09,1.2511,-11.971,-0.020271,-12.405,-6.7772,-0.027755,3.1574,0.30443,-0.10673,11.047,-13.577,0.25888
3.4107e+05,1.7261e+09,0.98872,6.2089,-0.16427,-14.179,-4.3066,-0.051877,2.9623,5.2888,-0.10764,10.602,13.026,0.25867
3.4111e+05,1.7261e+09,1.4968,4.787,-0.1779,-14.317,-9.1045,-0.020994,3.0059,-1.1023,-0.10743,10.687,-13.502,0.25852
3.4115e+05,1.7261e+09,1.2148,0.011646,-0.12224,-15.689,-13.981,0.021957,2.9242,-0.28121,-0.10744,10.836,23.064,0.25887
3.412e+05,1.7261e+09,1.8327,-2.1323,-0.097531,-15.316,-1.3908,-0.11744,2.7139,2.6814,-0.10723,10.834,16.129,0.25883
3.4124e+05,1.7261e+09,1.6627,-4.2121,-0.047558,-15.691,-6.3615,-0.073495,2.6407,3.1339,-0.10808,10.59,19.352,0.25855
3.4129e+05,1.7261e+09,1.4528,3.5283,-0.12732,-15.289,-13.09,-0.016906,2.6316,1.0187,-0.10763,10.969,-21.178,0.25832
3.4133e+05,1.7261e+09,1.8948,3.6124,-0.11658,-14.875,-16.234,0.019541,2.5455,1.3965,-0.10775,10.924,-6.415,0.25869
3.4138e+05,1.7262e+09,0.54075,8.436,-0.158,-13.803,-15.835,0.013959,2.4937,1.6025,-0.10805,10.56,22.14,0.25865
3.4142e+05,1.7262e+09,0.29176,5.1746,-0.12299,-13.6,-17.191,0.022116,2.4485,-0.31699,-0.10776,10.237,8.2961,0.25812
3.4147e+05,1.7262e+09,-0.0025216,12.332,-0.1817,-12.681,-14.997,0.0036555,2.3378,1.9595,-0.10827,9.898,24.053,0.25765
3.4151e+05,1.7262e+09,0.17975,9.0014,-0.18145,-11.859,-17.449,0.038091,2.3678,-1.8847,-0.10832,10.376,-4.6073,0.2579
