LineNo,TimeUS,LiftMax,BatVolt,ThLimit,ThrAvMx,FailFlags
1.4448e+05,1.6773e+09,0.84071,0.89828,1,0.27636,0
1.4452e+05,1.6773e+09,0.84066,0.89824,1,0.27136,0
1.4457e+05,1.6773e+09,0.84061,0.89821,1,0.28045,0
1.4461e+05,1.6773e+09,0.84056,0.89818,1,0.26916,0
1.4466e+05,1.6773e+09,0.84051,0.89814,1,0.27122,0
1.447e+05,1.6773e+09,0.84047,0.89811,1,0.28348,0
1.4475e+05,1.6773e+09,0.8403,0.898,1,0.27177,0
1.4479e+05,1.6774e+09,0.84001,0.89781,1,0.26742,0
1.4484e+05,1.6774e+09,0.83972,0.89762,1,0.26881,0
1.4488e+05,1.6774e+09,0.83938,0.89739,1,0.27328,0
1.4492e+05,1.6774e+09,0.83912,0.89722,1,0.26342,0
1.4497e+05,1.6774e+09,0.83887,0.89705,1,0.26562,0
1.4501e+05,1.6774e+09,0.83862,0.89689,1,0.2645,0
1.4506e+05,1.6774e+09,0.83838,0.89673,1,0.26607,0
1.451e+05,1.6774e+09,0.83815,0.89657,1,0.27532,0
1.4515e+05,1.6774e+09,0.83793,0.89642,1,0.26135,0
1.452e+05,1.6774e+09,0.83774,0.8963,1,0.26765,0
1.4524e+05,1.6775e+09,0.83756,0.89618,1,0.27066,0
1.4528e+05,1.6775e+09,0.83739,0.89606,1,0.2638,0
1.4533e+05,1.6775e+09,0.83722,0.89595,1,0.27099,0
1.4537e+05,1.6775e+09,0.83702,0.89582,1,0.26575,0
1.4542e+05,1.6775e+09,0.83687,0.89571,1,0.27056,0
1.4546e+05,1.6775e+09,0.83671,0.89561,1,0.27679,0
1.4551e+05,1.6775e+09,0.83657,0.89552,1,0.27277,0
1.4555e+05,1.6775e+09,0.83643,0.89542,1,0.27128,0
1.456e+05,1.6775e+09,0.83629,0.89533,1,0.27304,0
1.4565e+05,1.6776e+09,0.8363,0.89533,1,0.26772,0
1.4569e+05,1.6776e+09,0.8363,0.89534,1,0.27859,0
1.4574e+05,1.6776e+09,0.83631,0.89534,1,0.2758,0
1.4578e+05,1.6776e+09,0.83631,0.89534,1,0.278,0
1.4582e+05,1.6776e+09,0.83632,0.89535,1,0.27879,0
1.4586e+05,1.6776e+09,0.83632,0.89535,1,0.27929,0
1.4591e+05,1.6776e+09,0.83633,0.89535,1,0.27895,0
1.4595e+05,1.6776e+09,0.83633,0.89536,1,0.27754,0
1.46e+05,1.6776e+09,0.83633,0.89536,1,0.27338,0
1.4605e+05,1.6777e+09,0.8363,0.89534,1,0.27505,0
1.4609e+05,1.6777e+09,0.83615,0.89524,1,0.276,0
1.4614e+05,1.6777e+09,0.83601,0.89515,1,0.27756,0
1.4618e+05,1.6777e+09,0.83588,0.89506,1,0.27944,0
1.4622e+05,1.6777e+09,0.83575,0.89497,1,0.28279,0
1.4627e+05,1.6777e+09,0.83562,0.89488,1,0.28271,0
1.4631e+05,1.6777e+09,0.83546,0.89478,1,0.28542,0
1.4636e+05,1.6777e+09,0.83535,0.8947,1,0.28645,0
1.464e+05,1.6777e+09,0.83523,0.89462,1,0.28707,0
1.4645e+05,1.6778e+09,0.83509,0.89453,1,0.28833,0
1.465e+05,1.6778e+09,0.83492,0.89442,1,0.29677,0
1.4654e+05,1.6778e+09,0.83473,0.89429,1,0.29623,0
1.4659e+05,1.6778e+09,0.83455,0.89417,1,0.29284,0
1.4663e+05,1.6778e+09,0.83434,0.89403,1,0.29855,0
1.4667e+05,1.6778e+09,0.83417,0.89391,1,0.2955,0
1.4672e+05,1.6778e+09,0.83401,0.8938,1,0.293,0
1.4676e+05,1.6778e+09,0.83385,0.8937,1,0.29723,0
1.4681e+05,1.6779e+09,0.8337,0.8936,1,0.29192,0
1.4685e+05,1.6779e+09,0.83355,0.8935,1,0.2894,0
1.469e+05,1.6779e+09,0.8334,0.8934,1,0.28513,0
1.4694e+05,1.6779e+09,0.83306,0.89317,1,0.28367,0
1.4699e+05,1.6779e+09,0.83272,0.89294,1,0.28177,0
1.4704e+05,1.6779e+09,0.83239,0.89272,1,0.27435,0
1.4708e+05,1.6779e+09,0.83207,0.89251,1,0.28105,0
1.4712e+05,1.6779e+09,0.83176,0.8923,1,0.27144,0
1.4716e+05,1.6779e+09,0.83146,0.8921,1,0.2808,0
1.4721e+05,1.678e+09,0.8311,0.89186,1,0.26929,0
1.4725e+05,1.678e+09,0.83083,0.89168,1,0.27269,0
1.473e+05,1.678e+09,0.83056,0.8915,1,0.26704,0
1.4735e+05,1.678e+09,0.83032,0.89134,1,0.26905,0
1.4739e+05,1.678e+09,0.83018,0.89125,1,0.2696,0
1.4744e+05,1.678e+09,0.83005,0.89116,1,0.26333,0
1.4748e+05,1.678e+09,0.82992,0.89107,1,0.27906,0
1.4753e+05,1.678e+09,0.82979,0.89098,1,0.2774,0
1.4757e+05,1.678e+09,0.82964,0.89088,1,0.27832,0
1.4762e+05,1.6781e+09,0.82952,0.8908,1,0.27493,0
1.4766e+05,1.6781e+09,0.82941,0.89073,1,0.26896,0
1.477e+05,1.6781e+09,0.8293,0.89065,1,0.28725,0
1.4775e+05,1.6781e+09,0.82919,0.89058,1,0.27456,0
1.478e+05,1.6781e+09,0.82916,0.89056,1,0.27941,0
1.4784e+05,1.6781e+09,0.82921,0.8906,1,0.29009,0
1.4788e+05,1.6781e+09,0.82926,0.89063,1,0.27477,0
1.4793e+05,1.6781e+09,0.82931,0.89066,1,0.28058,0
1.4798e+05,1.6781e+09,0.82936,0.89069,1,0.28407,0
1.4801e+05,1.6781e+09,0.8294,0.89072,1,0.28033,0
1.4806e+05,1.6782e+09,0.82945,0.89075,1,0.28373,0
1.481e+05,1.6782e+09,0.82951,0.8908,1,0.27755,0
1.4815e+05,1.6782e+09,0.82955,0.89082,1,0.28037,0
1.482e+05,1.6782e+09,0.82959,0.89085,1,0.27374,0
1.4824e+05,1.6782e+09,0.82954,0.89081,1,0.26693,0
1.4829e+05,1.6782e+09,0.82948,0.89078,1,0.26998,0
1.4833e+05,1.6782e+09,0.82943,0.89075,1,0.26376,0
1.4838e+05,1.6782e+09,0.82939,0.89071,1,0.2672,0
1.4842e+05,1.6782e+09,0.82934,0.89068,1,0.26354,0
1.4846e+05,1.6783e+09,0.82928,0.89064,1,0.2625,0
1.4851e+05,1.6783e+09,0.82924,0.89061,1,0.2627,0
1.4856e+05,1.6783e+09,0.8292,0.89059,1,0.25646,0
1.486e+05,1.6783e+09,0.82916,0.89056,1,0.26789,0
1.4865e+05,1.6783e+09,0.82914,0.89055,1,0.26072,0
1.4869e+05,1.6783e+09,0.82918,0.89057,1,0.26087,0
1.4874e+05,1.6783e+09,0.82922,0.8906,1,0.2647,0
1.4878e+05,1.6783e+09,0.82925,0.89062,1,0.2587,0
1.4882e+05,1.6783e+09,0.82929,0.89065,1,0.26228,0
1.4887e+05,1.6784e+09,0.82933,0.89067,1,0.26513,0
1.4891e+05,1.6784e+09,0.82936,0.89069,1,0.26098,0
1.4895e+05,1.6784e+09,0.82939,0.89072,1,0.27072,0
1.49e+05,1.6784e+09,0.82943,0.89074,1,0.26747,0
1.4904e+05,1.6784e+09,0.82946,0.89076,1,0.27252,0
1.4909e+05,1.6784e+09,0.82953,0.89081,1,0.2691,0
1.4914e+05,1.6784e+09,0.82974,0.89095,1,0.27143,0
1.4918e+05,1.6784e+09,0.82994,0.89108,1,0.27907,0
1.4923e+05,1.6784e+09,0.83013,0.89121,1,0.27253,0
1.4927e+05,1.6785e+09,0.83032,0.89134,1,0.27768,0
1.4931e+05,1.6785e+09,0.8305,0.89146,1,0.27165,0
1.4935e+05,1.6785e+09,0.83067,0.89158,1,0.27718,0
1.494e+05,1.6785e+09,0.83085,0.89169,1,0.27846,0
1.4944e+05,1.6785e+09,0.83101,0.8918,1,0.2697,0
1.4949e+05,1.6785e+09,0.83117,0.89191,1,0.28179,0
1.4954e+05,1.6785e+09,0.8313,0.89199,1,0.28076,0
1.4958e+05,1.6785e+09,0.83134,0.89202,1,0.27343,0
1.4963e+05,1.6785e+09,0.83138,0.89205,1,0.27859,0
1.4968e+05,1.6786e+09,0.83141,0.89207,1,0.27674,0
1.4972e+05,1.6786e+09,0.83146,0.8921,1,0.27601,0
1.4976e+05,1.6786e+09,0.8315,0.89213,1,0.27744,0
1.498e+05,1.6786e+09,0.83154,0.89215,1,0.26864,0
1.4985e+05,1.6786e+09,0.83157,0.89217,1,0.27425,0
1.4989e+05,1.6786e+09,0.8316,0.89219,1,0.27266,0
1.4994e+05,1.6786e+09,0.83163,0.89222,1,0.27571,0
1.4999e+05,1.6786e+09,0.83159,0.89219,1,0.27329,0
1.5003e+05,1.6786e+09,0.83152,0.89214,1,0.27279,0
1.5008e+05,1.6787e+09,0.83145,0.8921,1,0.2723,0
1.5012e+05,1.6787e+09,0.83138,0.89205,1,0.27244,0
1.5016e+05,1.6787e+09,0.83132,0.89201,1,0.27648,0
1.5021e+05,1.6787e+09,0.83126,0.89197,1,0.27292,0
1.5025e+05,1.6787e+09,0.8312,0.89193,1,0.27437,0
1.503e+05,1.6787e+09,0.83115,0.89189,1,0.27644,0
1.5034e+05,1.6787e+09,0.83109,0.89186,1,0.28029,0
1.5039e+05,1.6787e+09,0.83104,0.89182,1,0.28074,0
1.5044e+05,1.6787e+09,0.83106,0.89183,1,0.27978,0
1.5048e+05,1.6788e+09,0.83108,0.89185,1,0.27781,0
1.5052e+05,1.6788e+09,0.8311,0.89186,1,0.27702,0
1.5057e+05,1.6788e+09,0.83112,0.89187,1,0.27528,0
1.5061e+05,1.6788e+09,0.83113,0.89188,1,0.2797,0
1.5065e+05,1.6788e+09,0.83115,0.89189,1,0.27455,0
1.507e+05,1.6788e+09,0.83116,0.8919,1,0.27014,0
1.5074e+05,1.6788e+09,0.83118,0.89191,1,0.27179,0
1.5079e+05,1.6788e+09,0.83119,0.89192,1,0.27732,0
1.5084e+05,1.6788e+09,0.83119,0.89192,1,0.27708,0
1.5088e+05,1.6789e+09,0.83114,0.89189,1,0.27692,0
1.5093e+05,1.6789e+09,0.8311,0.89186,1,0.27573,0
1.5097e+05,1.6789e+09,0.83105,0.89183,1,0.27455,0
1.5102e+05,1.6789e+09,0.83099,0.89179,1,0.2755,0
1.5106e+05,1.6789e+09,0.83095,0.89176,1,0.27606,0
1.5111e+05,1.6789e+09,0.83091,0.89173,1,0.28217,0
1.5115e+05,1.6789e+09,0.83087,0.89171,1,0.28191,0
1.512e+05,1.6789e+09,0.83083,0.89168,1,0.28739,0
1.5124e+05,1.6789e+09,0.83079,0.89166,1,0.29278,0
1.5129e+05,1.679e+09,0.83077,0.89164,1,0.2897,0
1.5133e+05,1.679e+09,0.83074,0.89162,1,0.29306,0
1.5138e+05,1.679e+09,0.83071,0.8916,1,0.29377,0
1.5142e+05,1.679e+09,0.83069,0.89159,1,0.29669,0
1.5146e+05,1.679e+09,0.83067,0.89157,1,0.29746,0
1.515e+05,1.679e+09,0.83064,0.89156,1,0.29688,0
1.5155e+05,1.679e+09,0.83062,0.89154,1,0.29396,0
1.516e+05,1.679e+09,0.8306,0.89153,1,0.29481,0
1.5164e+05,1.679e+09,0.83058,0.89151,1,0.29968,0
1.5169e+05,1.6791e+09,0.83056,0.8915,1,0.30037,0
1.5174e+05,1.6791e+09,0.83036,0.89137,1,0.29816,0
1.5178e+05,1.6791e+09,0.83012,0.8912,1,0.29686,0
1.5183e+05,1.6791e+09,0.82988,0.89104,1,0.29935,0
1.5187e+05,1.6791e+09,0.82965,0.89089,1,0.30122,0
1.5191e+05,1.6791e+09,0.82937,0.8907,1,0.2991,0
1.5196e+05,1.6791e+09,0.82915,0.89056,1,0.29691,0
1.52e+05,1.6791e+09,0.82895,0.89042,1,0.29401,0
1.5205e+05,1.6791e+09,0.82874,0.89028,1,0.29649,0
1.521e+05,1.6792e+09,0.82855,0.89015,1,0.29807,0
1.5214e+05,1.6792e+09,0.82836,0.89002,1,0.29371,0
1.5218e+05,1.6792e+09,0.82806,0.88983,1,0.29815,0
1.5223e+05,1.6792e+09,0.82778,0.88964,1,0.29203,0
1.5227e+05,1.6792e+09,0.82751,0.88945,1,0.28732,0
1.5232e+05,1.6792e+09,0.82724,0.88928,1,0.28508,0
1.5236e+05,1.6792e+09,0.82699,0.8891,1,0.2822,0
1.524e+05,1.6792e+09,0.82668,0.8889,1,0.28376,0
1.5245e+05,1.6792e+09,0.82644,0.88873,1,0.28424,0
1.5249e+05,1.6793e+09,0.8262,0.88858,1,0.28134,0
1.5254e+05,1.6793e+09,0.82598,0.88843,1,0.27997,0
1.5258e+05,1.6793e+09,0.82578,0.88829,1,0.27709,0
1.5263e+05,1.6793e+09,0.82562,0.88819,1,0.27235,0
1.5268e+05,1.6793e+09,0.82548,0.88809,1,0.27699,0
1.5272e+05,1.6793e+09,0.82533,0.88799,1,0.27834,0
1.5276e+05,1.6793e+09,0.82516,0.88788,1,0.27341,0
1.5281e+05,1.6793e+09,0.82503,0.88779,1,0.27683,0
1.5285e+05,1.6793e+09,0.8249,0.8877,1,0.27607,0
1.529e+05,1.6794e+09,0.82474,0.8876,1,0.28117,0
1.5294e+05,1.6794e+09,0.82462,0.88752,1,0.27699,0
1.5299e+05,1.6794e+09,0.82451,0.88744,1,0.27552,0
1.5303e+05,1.6794e+09,0.82455,0.88747,1,0.2788,0
1.5308e+05,1.6794e+09,0.82464,0.88753,1,0.27203,0
1.5312e+05,1.6794e+09,0.82473,0.88759,1,0.27224,0
1.5317e+05,1.6794e+09,0.82482,0.88765,1,0.27734,0
1.5321e+05,1.6794e+09,0.82492,0.88772,1,0.27379,0
1.5326e+05,1.6794e+09,0.825,0.88777,1,0.27692,0
1.533e+05,1.6795e+09,0.82508,0.88783,1,0.27394,0
1.5334e+05,1.6795e+09,0.82516,0.88788,1,0.27237,0
1.5339e+05,1.6795e+09,0.82523,0.88793,1,0.27267,0
1.5344e+05,1.6795e+09,0.8253,0.88797,1,0.27079,0
1.5348e+05,1.6795e+09,0.82542,0.88805,1,0.2698,0
1.5353e+05,1.6795e+09,0.82554,0.88813,1,0.27345,0
1.5358e+05,1.6795e+09,0.82566,0.88821,1,0.2724,0
1.5362e+05,1.6795e+09,0.82577,0.88828,1,0.2726,0
1.5367e+05,1.6795e+09,0.82593,0.88839,1,0.27404,0
1.537e+05,1.6796e+09,0.82603,0.88846,1,0.27822,0
1.5375e+05,1.6796e+09,0.82613,0.88853,1,0.27743,0
1.538e+05,1.6796e+09,0.82622,0.88859,1,0.28001,0
1.5384e+05,1.6796e+09,0.82631,0.88865,1,0.28413,0
1.5389e+05,1.6796e+09,0.82643,0.88873,1,0.28134,0
1.5393e+05,1.6796e+09,0.82655,0.88881,1,0.27904,0
1.5398e+05,1.6796e+09,0.82668,0.8889,1,0.27703,0
1.5402e+05,1.6796e+09,0.8268,0.88898,1,0.27902,0
1.5406e+05,1.6796e+09,0.82695,0.88908,1,0.28054,0
1.5411e+05,1.6797e+09,0.82706,0.88915,1,0.28255,0
1.5416e+05,1.6797e+09,0.8272,0.88924,1,0.28266,0
1.542e+05,1.6797e+09,0.8273,0.88931,1,0.28549,0
1.5425e+05,1.6797e+09,0.8274,0.88938,1,0.28329,0
1.543e+05,1.6797e+09,0.8275,0.88945,1,0.28196,0
1.5434e+05,1.6797e+09,0.82748,0.88944,1,0.28396,0
1.5439e+05,1.6797e+09,0.82747,0.88943,1,0.28234,0
1.5443e+05,1.6797e+09,0.82745,0.88941,1,0.27849,0
1.5448e+05,1.6797e+09,0.82743,0.8894,1,0.27874,0
1.5452e+05,1.6798e+09,0.82741,0.88939,1,0.28066,0
1.5456e+05,1.6798e+09,0.82739,0.88938,1,0.28303,0
1.546e+05,1.6798e+09,0.82738,0.88937,1,0.28467,0
1.5465e+05,1.6798e+09,0.82737,0.88936,1,0.28303,0
1.5469e+05,1.6798e+09,0.82735,0.88935,1,0.28619,0
1.5474e+05,1.6798e+09,0.82731,0.88932,1,0.28576,0
1.5478e+05,1.6798e+09,0.82724,0.88927,1,0.28629,2
1.5482e+05,1.6798e+09,0.82717,0.88922,1,0.28941,2
1.5487e+05,1.6798e+09,0.8271,0.88918,1,0.28447,2
1.549e+05,1.6799e+09,0.82703,0.88913,1,0.28666,2
1.5495e+05,1.6799e+09,0.82697,0.88909,1,0.28521,2
1.5499e+05,1.6799e+09,0.82691,0.88905,1,0.28559,2
1.5503e+05,1.6799e+09,0.82685,0.88901,1,0.28537,2
1.5507e+05,1.6799e+09,0.82679,0.88897,1,0.28398,2
1.5512e+05,1.6799e+09,0.82673,0.88893,1,0.28672,2
1.5516e+05,1.6799e+09,0.82665,0.88888,1,0.28177,2
1.552e+05,1.6799e+09,0.82655,0.88881,1,0.28508,2
1.5525e+05,1.6799e+09,0.82646,0.88875,1,0.28926,2
1.5529e+05,1.68e+09,0.82636,0.88868,1,0.28209,2
1.5533e+05,1.68e+09,0.82627,0.88862,1,0.28466,2
1.5537e+05,1.68e+09,0.82616,0.88855,1,0.28227,2
1.5542e+05,1.68e+09,0.82608,0.88849,1,0.28298,2
1.5546e+05,1.68e+09,0.826,0.88844,1,0.28054,2
1.5551e+05,1.68e+09,0.82592,0.88839,1,0.2791,2
1.5555e+05,1.68e+09,0.82584,0.88833,1,0.28336,2
1.556e+05,1.68e+09,0.82578,0.88829,1,0.28115,2
1.5565e+05,1.68e+09,0.82572,0.88825,1,0.28499,2
1.5569e+05,1.6801e+09,0.82566,0.88822,1,0.28513,2
1.5574e+05,1.6801e+09,0.82561,0.88818,1,0.28696,2
1.5578e+05,1.6801e+09,0.82556,0.88815,1,0.28595,2
1.5582e+05,1.6801e+09,0.82551,0.88811,1,0.28508,2
1.5586e+05,1.6801e+09,0.82546,0.88808,1,0.28833,2
1.5591e+05,1.6801e+09,0.82541,0.88805,1,0.28679,2
1.5595e+05,1.6801e+09,0.82537,0.88802,1,0.28837,2
1.56e+05,1.6801e+09,0.82532,0.88799,1,0.28927,2
1.5605e+05,1.6801e+09,0.82528,0.88796,1,0.28532,2
1.5609e+05,1.6801e+09,0.82524,0.88793,1,0.28774,2
1.5614e+05,1.6802e+09,0.82518,0.88789,1,0.28425,2
1.5618e+05,1.6802e+09,0.82514,0.88787,1,0.28951,2
1.5622e+05,1.6802e+09,0.8251,0.88783,1,0.28546,2
1.5627e+05,1.6802e+09,0.82506,0.88781,1,0.2847,2
1.5631e+05,1.6802e+09,0.82502,0.88778,1,0.28577,2
1.5636e+05,1.6802e+09,0.82499,0.88776,1,0.28116,2
1.564e+05,1.6802e+09,0.82495,0.88774,1,0.28446,2
1.5645e+05,1.6802e+09,0.82491,0.88771,1,0.28261,2
1.565e+05,1.6802e+09,0.82485,0.88767,1,0.28087,2
1.5654e+05,1.6803e+09,0.82479,0.88763,1,0.28636,2
1.5658e+05,1.6803e+09,0.82473,0.88759,1,0.28594,2
1.5663e+05,1.6803e+09,0.82468,0.88755,1,0.28391,2
1.5667e+05,1.6803e+09,0.82462,0.88752,1,0.28493,2
1.5671e+05,1.6803e+09,0.82457,0.88748,1,0.28823,2
1.5676e+05,1.6803e+09,0.82452,0.88745,1,0.28482,2
1.568e+05,1.6803e+09,0.82447,0.88741,1,0.28548,2
1.5685e+05,1.6803e+09,0.82442,0.88738,1,0.28825,2
1.569e+05,1.6803e+09,0.82439,0.88736,1,0.28322,2
1.5694e+05,1.6804e+09,0.82442,0.88738,1,0.28366,2
1.5699e+05,1.6804e+09,0.82445,0.8874,1,0.28354,2
1.5704e+05,1.6804e+09,0.82447,0.88742,1,0.28305,2
1.5708e+05,1.6804e+09,0.8245,0.88744,1,0.28454,2
1.5712e+05,1.6804e+09,0.82453,0.88745,1,0.28403,2
1.5717e+05,1.6804e+09,0.82455,0.88746,1,0.28337,2
1.5721e+05,1.6804e+09,0.82457,0.88748,1,0.28357,2
1.5726e+05,1.6804e+09,0.82459,0.88749,1,0.28538,2
1.5731e+05,1.6805e+09,0.82461,0.8875,1,0.28252,2
1.5735e+05,1.6805e+09,0.82461,0.88751,1,0.27975,2
1.574e+05,1.6805e+09,0.82461,0.88751,1,0.27893,2
1.5744e+05,1.6805e+09,0.82461,0.88751,1,0.27561,2
1.5749e+05,1.6805e+09,0.82462,0.88751,1,0.27365,2
1.5753e+05,1.6805e+09,0.82462,0.88751,1,0.27429,2
1.5758e+05,1.6805e+09,0.82462,0.88752,1,0.27335,2
1.5762e+05,1.6805e+09,0.82463,0.88752,1,0.28108,2
1.5767e+05,1.6805e+09,0.82463,0.88752,1,0.27635,2
1.5771e+05,1.6806e+09,0.82463,0.88752,1,0.27443,2
1.5776e+05,1.6806e+09,0.82465,0.88753,1,0.27799,2
1.578e+05,1.6806e+09,0.82471,0.88758,1,0.27446,2
1.5785e+05,1.6806e+09,0.82478,0.88762,1,0.27503,2
1.579e+05,1.6806e+09,0.82484,0.88766,1,0.27929,2
1.5794e+05,1.6806e+09,0.8249,0.8877,1,0.27466,2
1.5798e+05,1.6806e+09,0.82495,0.88774,1,0.27769,2
1.5802e+05,1.6806e+09,0.82501,0.88778,1,0.27817,2
1.5807e+05,1.6806e+09,0.82506,0.88781,1,0.27395,2
1.5811e+05,1.6806e+09,0.82512,0.88785,1,0.27751,2
1.5816e+05,1.6807e+09,0.82517,0.88788,1,0.27947,2
1.5821e+05,1.6807e+09,0.82522,0.88792,1,0.27478,2
1.5825e+05,1.6807e+09,0.8253,0.88797,1,0.28138,2
1.583e+05,1.6807e+09,0.82538,0.88802,1,0.27945,2
1.5834e+05,1.6807e+09,0.82545,0.88807,1,0.27767,2
1.5839e+05,1.6807e+09,0.82556,0.88815,1,0.27673,2
1.5843e+05,1.6807e+09,0.82563,0.88819,1,0.28064,2
1.5848e+05,1.6807e+09,0.82569,0.88824,1,0.28281,2
1.5852e+05,1.6807e+09,0.82576,0.88828,1,0.28044,2
1.5856e+05,1.6808e+09,0.82582,0.88832,1,0.28398,2
1.5861e+05,1.6808e+09,0.82588,0.88836,1,0.28259,2
1.5866e+05,1.6808e+09,0.82591,0.88838,1,0.28504,2
1.587e+05,1.6808e+09,0.82592,0.88839,1,0.28977,2
1.5875e+05,1.6808e+09,0.82593,0.8884,1,0.28597,2
1.5879e+05,1.6808e+09,0.82594,0.8884,1,0.29194,2
1.5884e+05,1.6808e+09,0.82596,0.88841,1,0.28738,2
1.5888e+05,1.6808e+09,0.82597,0.88842,1,0.28771,2
1.5892e+05,1.6808e+09,0.82598,0.88843,1,0.28927,2
1.5897e+05,1.6809e+09,0.82599,0.88844,1,0.28591,2
1.5901e+05,1.6809e+09,0.826,0.88844,1,0.28362,2
1.5906e+05,1.6809e+09,0.82601,0.88845,1,0.28777,2
1.5911e+05,1.6809e+09,0.82591,0.88838,1,0.28456,2
1.5915e+05,1.6809e+09,0.82582,0.88832,1,0.28583,2
1.592e+05,1.6809e+09,0.82573,0.88826,1,0.28763,2
1.5924e+05,1.6809e+09,0.82564,0.8882,1,0.28411,2
1.5928e+05,1.6809e+09,0.82554,0.88813,1,0.28423,2
1.5933e+05,1.6809e+09,0.82545,0.88807,1,0.28722,2
1.5937e+05,1.681e+09,0.82537,0.88802,1,0.28427,2
1.5942e+05,1.681e+09,0.8253,0.88797,1,0.28825,2
1.5946e+05,1.681e+09,0.82522,0.88792,1,0.28707,2
1.5951e+05,1.681e+09,0.82515,0.88787,1,0.28832,2
1.5955e+05,1.681e+09,0.82507,0.88782,1,0.28787,2
1.596e+05,1.681e+09,0.82499,0.88776,1,0.28899,2
1.5964e+05,1.681e+09,0.82492,0.88771,1,0.28576,2
1.5968e+05,1.681e+09,0.82484,0.88766,1,0.28347,2
1.5973e+05,1.681e+09,0.82476,0.88761,1,0.28098,2
1.5977e+05,1.6811e+09,0.82469,0.88756,1,0.28344,2
1.5982e+05,1.6811e+09,0.82462,0.88752,1,0.2828,2
1.5986e+05,1.6811e+09,0.82456,0.88747,1,0.28163,2
1.5991e+05,1.6811e+09,0.8245,0.88743,1,0.28381,2
1.5996e+05,1.6811e+09,0.82444,0.8874,1,0.27985,2
1.6e+05,1.6811e+09,0.8244,0.88737,1,0.27932,2
1.6004e+05,1.6811e+09,0.82436,0.88734,1,0.28019,2
1.6009e+05,1.6811e+09,0.82432,0.88731,1,0.27976,2
1.6014e+05,1.6812e+09,0.82426,0.88727,1,0.28256,2
1.6018e+05,1.6812e+09,0.82422,0.88725,1,0.28081,2
1.6022e+05,1.6812e+09,0.82418,0.88722,1,0.27964,2
1.6027e+05,1.6812e+09,0.82415,0.8872,1,0.27994,2
1.6031e+05,1.6812e+09,0.82411,0.88718,1,0.28312,2
1.6036e+05,1.6812e+09,0.82408,0.88715,1,0.28486,2
1.6041e+05,1.6812e+09,0.82409,0.88716,1,0.28063,2
1.6045e+05,1.6812e+09,0.8241,0.88717,1,0.28034,2
1.605e+05,1.6812e+09,0.82411,0.88717,1,0.2817,2
1.6054e+05,1.6812e+09,0.82412,0.88718,1,0.27955,2
1.6058e+05,1.6813e+09,0.82413,0.88719,1,0.28328,2
1.6062e+05,1.6813e+09,0.82414,0.88719,1,0.28171,2
1.6067e+05,1.6813e+09,0.82415,0.8872,1,0.27579,2
1.6071e+05,1.6813e+09,0.82416,0.88721,1,0.28142,2
1.6076e+05,1.6813e+09,0.82417,0.88721,1,0.27288,2
1.6081e+05,1.6813e+09,0.82418,0.88722,1,0.27289,2
1.6085e+05,1.6813e+09,0.8242,0.88723,1,0.27424,2
1.609e+05,1.6813e+09,0.82423,0.88725,1,0.27364,2
1.6094e+05,1.6813e+09,0.82425,0.88726,1,0.28024,2
1.6098e+05,1.6814e+09,0.82427,0.88728,1,0.27449,2
1.6103e+05,1.6814e+09,0.8243,0.8873,1,0.27465,2
1.6107e+05,1.6814e+09,0.82432,0.88731,1,0.27359,2
1.6111e+05,1.6814e+09,0.82434,0.88732,1,0.27184,2
1.6116e+05,1.6814e+09,0.82435,0.88734,1,0.27179,2
1.612e+05,1.6814e+09,0.82437,0.88735,1,0.27221,2
1.6125e+05,1.6814e+09,0.82441,0.88737,1,0.27436,2
1.613e+05,1.6814e+09,0.82449,0.88743,1,0.27209,2
1.6134e+05,1.6814e+09,0.82457,0.88748,1,0.26947,2
1.6139e+05,1.6815e+09,0.82465,0.88754,1,0.27769,2
1.6143e+05,1.6815e+09,0.82473,0.88759,1,0.27483,2
1.6147e+05,1.6815e+09,0.82481,0.88764,1,0.27776,2
1.6152e+05,1.6815e+09,0.82488,0.88769,1,0.27429,2
1.6156e+05,1.6815e+09,0.82495,0.88774,1,0.27691,2
1.6161e+05,1.6815e+09,0.82502,0.88778,1,0.27933,2
1.6165e+05,1.6815e+09,0.82508,0.88783,1,0.27955,2
1.617e+05,1.6815e+09,0.82516,0.88788,1,0.28101,2
1.6174e+05,1.6815e+09,0.82529,0.88796,1,0.28409,2
1.6179e+05,1.6815e+09,0.82541,0.88804,1,0.28359,2
1.6183e+05,1.6816e+09,0.82553,0.88812,1,0.29068,2
1.6187e+05,1.6816e+09,0.82564,0.8882,1,0.28998,2
1.6192e+05,1.6816e+09,0.82578,0.88829,1,0.28621,2
1.6196e+05,1.6816e+09,0.82589,0.88836,1,0.28486,2
1.62e+05,1.6816e+09,0.82599,0.88843,1,0.27889,2
1.6205e+05,1.6816e+09,0.82609,0.8885,1,0.28828,2
1.621e+05,1.6816e+09,0.82619,0.88857,1,0.28095,2
1.6214e+05,1.6816e+09,0.82621,0.88858,1,0.28498,2
1.6219e+05,1.6816e+09,0.82615,0.88854,1,0.28755,2
1.6223e+05,1.6817e+09,0.8261,0.88851,1,0.28387,2
1.6228e+05,1.6817e+09,0.82605,0.88847,1,0.28692,2
1.6232e+05,1.6817e+09,0.826,0.88844,1,0.2907,2
1.6236e+05,1.6817e+09,0.82595,0.88841,1,0.28863,2
