LineNo,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S
1.3552e+05,1.6751e+09,1,100,-229,407,47,-57,-99,0,0,0,1,1.6751e+09
1.3593e+05,1.6752e+09,1,106,-213,400,47,-57,-99,0,0,0,1,1.6752e+09
1.3638e+05,1.6753e+09,1,110,-197,396,47,-57,-99,0,0,0,1,1.6753e+09
1.3682e+05,1.6754e+09,1,116,-201,400,47,-57,-99,0,0,0,1,1.6754e+09
1.3724e+05,1.6755e+09,1,119,-194,394,47,-57,-99,0,0,0,1,1.6755e+09
1.3768e+05,1.6756e+09,1,121,-179,391,47,-57,-99,0,0,0,1,1.6756e+09
1.3813e+05,1.6757e+09,1,112,-168,406,47,-57,-99,0,0,0,1,1.6757e+09
1.3857e+05,1.6758e+09,1,115,-137,395,47,-57,-99,0,0,0,1,1.6758e+09
1.3902e+05,1.6759e+09,1,121,-122,389,47,-57,-99,0,0,0,1,1.6759e+09
1.3943e+05,1.676e+09,1,118,-125,395,47,-57,-99,0,0,0,1,1.676e+09
1.3988e+05,1.6761e+09,1,125,-123,387,47,-57,-99,0,0,0,1,1.6761e+09
1.4032e+05,1.6763e+09,1,132,-127,382,47,-57,-99,0,0,0,1,1.6763e+09
1.4077e+05,1.6764e+09,1,130,-130,379,47,-57,-99,0,0,0,1,1.6764e+09
1.4122e+05,1.6765e+09,1,130,-130,383,47,-57,-99,0,0,0,1,1.6765e+09
1.4163e+05,1.6766e+09,1,130,-122,379,47,-57,-99,0,0,0,1,1.6766e+09
1.4208e+05,1.6767e+09,1,129,-127,386,47,-57,-99,0,0,0,1,1.6767e+09
1.4252e+05,1.6768e+09,1,124,-134,399,47,-57,-99,0,0,0,1,1.6768e+09
1.4297e+05,1.6769e+09,1,114,-153,421,47,-57,-99,0,0,0,1,1.6769e+09
1.4341e+05,1.677e+09,1,120,-121,405,47,-57,-99,0,0,0,1,1.677e+09
1.4386e+05,1.6771e+09,1,117,-93,406,47,-57,-99,0,0,0,1,1.6771e+09
1.4427e+05,1.6772e+09,1,122,-89,409,47,-57,-99,0,0,0,1,1.6772e+09
1.4471e+05,1.6773e+09,1,120,-105,415,47,-57,-99,0,0,0,1,1.6773e+09
1.4516e+05,1.6774e+09,1,109,-114,424,47,-57,-99,0,0,0,1,1.6774e+09
1.4557e+05,1.6775e+09,1,105,-114,423,47,-57,-99,0,0,0,1,1.6775e+09
1.4601e+05,1.6777e+09,1,106,-126,425,47,-57,-99,0,0,0,1,1.6777e+09
1.4646e+05,1.6778e+09,1,103,-138,424,47,-57,-99,0,0,0,1,1.6778e+09
1.4687e+05,1.6779e+09,1,105,-162,432,47,-57,-99,0,0,0,1,1.6779e+09
1.4731e+05,1.678e+09,1,109,-155,422,47,-57,-99,0,0,0,1,1.678e+09
1.4776e+05,1.6781e+09,1,110,-134,422,47,-57,-99,0,0,0,1,1.6781e+09
1.4817e+05,1.6782e+09,1,111,-119,422,47,-57,-99,0,0,0,1,1.6782e+09
1.4861e+05,1.6783e+09,1,108,-93,424,47,-57,-99,0,0,0,1,1.6783e+09
1.4906e+05,1.6784e+09,1,117,-78,413,47,-57,-99,0,0,0,1,1.6784e+09
1.495e+05,1.6785e+09,1,118,-84,417,47,-57,-99,0,0,0,1,1.6785e+09
1.4995e+05,1.6786e+09,1,112,-82,425,47,-57,-99,0,0,0,1,1.6786e+09
1.5036e+05,1.6787e+09,1,120,-85,415,47,-57,-99,0,0,0,1,1.6787e+09
1.508e+05,1.6788e+09,1,114,-102,423,47,-57,-99,0,0,0,1,1.6788e+09
1.5125e+05,1.6789e+09,1,117,-114,418,47,-57,-99,0,0,0,1,1.6789e+09
1.517e+05,1.6791e+09,1,112,-139,428,47,-57,-99,0,0,0,1,1.6791e+09
1.5211e+05,1.6792e+09,1,109,-164,429,47,-57,-99,0,0,0,1,1.6792e+09
1.5255e+05,1.6793e+09,1,104,-176,429,47,-57,-99,0,0,0,1,1.6793e+09
1.5299e+05,1.6794e+09,1,104,-157,421,47,-57,-99,0,0,0,1,1.6794e+09
1.5341e+05,1.6795e+09,1,105,-138,423,47,-57,-99,0,0,0,1,1.6795e+09
1.5385e+05,1.6796e+09,1,101,-120,430,47,-57,-99,0,0,0,1,1.6796e+09
1.5427e+05,1.6797e+09,1,107,-114,429,47,-57,-99,0,0,0,1,1.6797e+09
1.547e+05,1.6798e+09,1,101,-124,433,47,-57,-99,0,0,0,1,1.6798e+09
1.5513e+05,1.6799e+09,1,101,-127,434,47,-57,-99,0,0,0,1,1.6799e+09
1.5556e+05,1.68e+09,1,99,-132,434,47,-57,-99,0,0,0,1,1.68e+09
1.5601e+05,1.6801e+09,1,100,-133,434,47,-57,-99,0,0,0,1,1.6801e+09
1.5642e+05,1.6802e+09,1,100,-140,432,47,-57,-99,0,0,0,1,1.6802e+09
1.5686e+05,1.6803e+09,1,103,-141,427,47,-57,-99,0,0,0,1,1.6803e+09
1.5728e+05,1.6805e+09,1,104,-144,430,47,-57,-99,0,0,0,1,1.6805e+09
1.5773e+05,1.6806e+09,1,106,-142,427,47,-57,-99,0,0,0,1,1.6806e+09
1.5817e+05,1.6807e+09,1,107,-133,422,47,-57,-99,0,0,0,1,1.6807e+09
1.5861e+05,1.6808e+09,1,110,-128,422,47,-57,-99,0,0,0,1,1.6808e+09
1.5903e+05,1.6809e+09,1,109,-130,428,47,-57,-99,0,0,0,1,1.6809e+09
1.5947e+05,1.681e+09,1,107,-135,430,47,-57,-99,0,0,0,1,1.681e+09
1.5992e+05,1.6811e+09,1,106,-135,430,47,-57,-99,0,0,0,1,1.6811e+09
1.6033e+05,1.6812e+09,1,110,-137,425,47,-57,-99,0,0,0,1,1.6812e+09
1.6078e+05,1.6813e+09,1,107,-137,426,47,-57,-99,0,0,0,1,1.6813e+09
1.6122e+05,1.6814e+09,1,108,-137,423,47,-57,-99,0,0,0,1,1.6814e+09
1.6166e+05,1.6815e+09,1,116,-132,416,47,-57,-99,0,0,0,1,1.6815e+09
1.6211e+05,1.6816e+09,1,115,-136,421,47,-57,-99,0,0,0,1,1.6816e+09
1.6255e+05,1.6817e+09,1,115,-135,423,47,-57,-99,0,0,0,1,1.6817e+09
1.6299e+05,1.6818e+09,1,117,-137,422,47,-57,-99,0,0,0,1,1.6818e+09
1.6344e+05,1.682e+09,1,109,-130,424,47,-57,-99,0,0,0,1,1.682e+09
1.6385e+05,1.6821e+09,1,110,-124,427,47,-57,-99,0,0,0,1,1.6821e+09
1.6429e+05,1.6822e+09,1,112,-134,422,47,-57,-99,0,0,0,1,1.6822e+09
1.6471e+05,1.6823e+09,1,116,-130,420,47,-57,-99,0,0,0,1,1.6823e+09
1.6514e+05,1.6824e+09,1,114,-132,422,47,-57,-99,0,0,0,1,1.6824e+09
1.6557e+05,1.6825e+09,1,114,-130,423,47,-57,-99,0,0,0,1,1.6825e+09
1.6599e+05,1.6826e+09,1,114,-128,424,47,-57,-99,0,0,0,1,1.6826e+09
1.6644e+05,1.6827e+09,1,116,-128,418,47,-57,-99,0,0,0,1,1.6827e+09
1.6685e+05,1.6828e+09,1,115,-134,419,47,-57,-99,0,0,0,1,1.6828e+09
1.6729e+05,1.6829e+09,1,113,-134,422,47,-57,-99,0,0,0,1,1.6829e+09
1.6774e+05,1.683e+09,1,119,-139,420,47,-57,-99,0,0,0,1,1.683e+09
1.6818e+05,1.6831e+09,1,115,-138,420,47,-57,-99,0,0,0,1,1.6831e+09
1.686e+05,1.6832e+09,1,115,-136,421,47,-57,-99,0,0,0,1,1.6832e+09
1.6905e+05,1.6833e+09,1,117,-134,419,47,-57,-99,0,0,0,1,1.6833e+09
1.6946e+05,1.6835e+09,1,118,-143,420,47,-57,-99,0,0,0,1,1.6835e+09
1.6987e+05,1.6836e+09,1,114,-149,425,47,-57,-99,0,0,0,1,1.6836e+09
1.7031e+05,1.6837e+09,1,112,-150,422,47,-57,-99,0,0,0,1,1.6837e+09
1.7075e+05,1.6838e+09,1,117,-145,414,47,-57,-99,0,0,0,1,1.6838e+09
1.7117e+05,1.6839e+09,1,112,-149,420,47,-57,-99,0,0,0,1,1.6839e+09
1.7161e+05,1.684e+09,1,114,-147,416,47,-57,-99,0,0,0,1,1.684e+09
1.7206e+05,1.6841e+09,1,114,-130,412,47,-57,-99,0,0,0,1,1.6841e+09
1.725e+05,1.6842e+09,1,114,-127,414,47,-57,-99,0,0,0,1,1.6842e+09
1.7294e+05,1.6843e+09,1,114,-124,420,47,-57,-99,0,0,0,1,1.6843e+09
1.7339e+05,1.6844e+09,1,110,-123,422,47,-57,-99,0,0,0,1,1.6844e+09
1.7383e+05,1.6845e+09,1,108,-124,422,47,-57,-99,0,0,0,1,1.6845e+09
1.7423e+05,1.6846e+09,1,113,-124,415,47,-57,-99,0,0,0,1,1.6846e+09
1.7465e+05,1.6848e+09,1,114,-130,409,47,-57,-99,0,0,0,1,1.6848e+09
1.7506e+05,1.6849e+09,1,113,-138,412,47,-57,-99,0,0,0,1,1.6849e+09
1.7551e+05,1.685e+09,1,113,-146,412,47,-57,-99,0,0,0,1,1.685e+09
1.7595e+05,1.6851e+09,1,113,-152,411,47,-57,-99,0,0,0,1,1.6851e+09
1.764e+05,1.6852e+09,1,111,-155,413,47,-57,-99,0,0,0,1,1.6852e+09
1.7684e+05,1.6853e+09,1,110,-159,412,47,-57,-99,0,0,0,1,1.6853e+09
1.7729e+05,1.6854e+09,1,106,-158,412,47,-57,-99,0,0,0,1,1.6854e+09
1.7774e+05,1.6855e+09,1,105,-146,411,47,-57,-99,0,0,0,1,1.6855e+09
1.7818e+05,1.6856e+09,1,107,-148,411,47,-57,-99,0,0,0,1,1.6856e+09
1.7859e+05,1.6857e+09,1,106,-164,419,47,-57,-99,0,0,0,1,1.6857e+09
1.7903e+05,1.6858e+09,1,115,-169,405,47,-57,-99,0,0,0,1,1.6858e+09
1.7948e+05,1.6859e+09,1,114,-181,399,47,-57,-99,0,0,0,1,1.6859e+09
1.7988e+05,1.686e+09,1,121,-176,396,47,-57,-99,0,0,0,1,1.686e+09
1.8033e+05,1.6861e+09,1,122,-170,394,47,-57,-99,0,0,0,1,1.6861e+09
1.8077e+05,1.6863e+09,1,118,-157,399,47,-57,-99,0,0,0,1,1.6863e+09
1.8119e+05,1.6864e+09,1,113,-165,411,47,-57,-99,0,0,0,1,1.6864e+09
1.8161e+05,1.6865e+09,1,103,-174,424,47,-57,-99,0,0,0,1,1.6865e+09
1.8204e+05,1.6866e+09,1,100,-176,423,47,-57,-99,0,0,0,1,1.6866e+09
1.8245e+05,1.6867e+09,1,96,-164,427,47,-57,-99,0,0,0,1,1.6867e+09
1.8289e+05,1.6868e+09,1,103,-161,421,47,-57,-99,0,0,0,1,1.6868e+09
1.8334e+05,1.6869e+09,1,107,-156,424,47,-57,-99,0,0,0,1,1.6869e+09
1.8375e+05,1.687e+09,1,112,-161,417,47,-57,-99,0,0,0,1,1.687e+09
1.842e+05,1.6871e+09,1,108,-158,426,47,-57,-99,0,0,0,1,1.6871e+09
1.8464e+05,1.6872e+09,1,112,-154,420,47,-57,-99,0,0,0,1,1.6872e+09
1.8508e+05,1.6873e+09,1,108,-143,418,47,-57,-99,0,0,0,1,1.6873e+09
1.8549e+05,1.6874e+09,1,112,-128,413,47,-57,-99,0,0,0,1,1.6874e+09
1.8594e+05,1.6875e+09,1,118,-128,403,47,-57,-99,0,0,0,1,1.6875e+09
1.8635e+05,1.6877e+09,1,120,-139,405,47,-57,-99,0,0,0,1,1.6877e+09
1.868e+05,1.6878e+09,1,117,-142,406,47,-57,-99,0,0,0,1,1.6878e+09
1.8721e+05,1.6879e+09,1,117,-147,407,47,-57,-99,0,0,0,1,1.6879e+09
1.8765e+05,1.688e+09,1,113,-142,407,47,-57,-99,0,0,0,1,1.688e+09
1.8808e+05,1.6881e+09,1,115,-137,408,47,-57,-99,0,0,0,1,1.6881e+09
1.8848e+05,1.6882e+09,1,112,-139,408,47,-57,-99,0,0,0,1,1.6882e+09
1.8892e+05,1.6883e+09,1,112,-137,402,47,-57,-99,0,0,0,1,1.6883e+09
1.8933e+05,1.6884e+09,1,110,-140,406,47,-57,-99,0,0,0,1,1.6884e+09
1.8977e+05,1.6885e+09,1,112,-138,406,47,-57,-99,0,0,0,1,1.6885e+09
1.9018e+05,1.6886e+09,1,109,-140,410,47,-57,-99,0,0,0,1,1.6886e+09
1.9063e+05,1.6887e+09,1,110,-138,409,47,-57,-99,0,0,0,1,1.6887e+09
1.9108e+05,1.6888e+09,1,110,-140,408,47,-57,-99,0,0,0,1,1.6888e+09
1.9152e+05,1.6889e+09,1,108,-149,421,47,-57,-99,0,0,0,1,1.6889e+09
1.9196e+05,1.689e+09,1,106,-148,420,47,-57,-99,0,0,0,1,1.689e+09
1.9241e+05,1.6892e+09,1,106,-144,420,47,-57,-99,0,0,0,1,1.6892e+09
1.9282e+05,1.6893e+09,1,112,-140,413,47,-57,-99,0,0,0,1,1.6893e+09
1.9326e+05,1.6894e+09,1,115,-133,411,47,-57,-99,0,0,0,1,1.6894e+09
1.9369e+05,1.6895e+09,1,117,-118,405,47,-57,-99,0,0,0,1,1.6895e+09
1.9412e+05,1.6896e+09,1,121,-130,405,47,-57,-99,0,0,0,1,1.6896e+09
1.9456e+05,1.6897e+09,1,124,-139,405,47,-57,-99,0,0,0,1,1.6897e+09
1.9498e+05,1.6898e+09,1,114,-146,414,47,-57,-99,0,0,0,1,1.6898e+09
1.9542e+05,1.6899e+09,1,118,-149,408,47,-57,-99,0,0,0,1,1.6899e+09
1.9586e+05,1.69e+09,1,117,-139,409,47,-57,-99,0,0,0,1,1.69e+09
1.9631e+05,1.6901e+09,1,120,-139,399,47,-57,-99,0,0,0,1,1.6901e+09
1.9672e+05,1.6902e+09,1,121,-122,406,47,-57,-99,0,0,0,1,1.6902e+09
1.9713e+05,1.6903e+09,1,127,-112,404,47,-57,-99,0,0,0,1,1.6903e+09
1.9758e+05,1.6905e+09,1,124,-98,409,47,-57,-99,0,0,0,1,1.6905e+09
1.9803e+05,1.6906e+09,1,131,-98,408,47,-57,-99,0,0,0,1,1.6906e+09
1.9847e+05,1.6907e+09,1,128,-104,405,47,-57,-99,0,0,0,1,1.6907e+09
1.9891e+05,1.6908e+09,1,130,-100,401,47,-57,-99,0,0,0,1,1.6908e+09
1.9934e+05,1.6909e+09,1,127,-108,404,47,-57,-99,0,0,0,1,1.6909e+09
1.9974e+05,1.691e+09,1,128,-111,408,47,-57,-99,0,0,0,1,1.691e+09
2.0018e+05,1.6911e+09,1,126,-111,412,47,-57,-99,0,0,0,1,1.6911e+09
2.0062e+05,1.6912e+09,1,121,-111,418,47,-57,-99,0,0,0,1,1.6912e+09
2.0107e+05,1.6913e+09,1,123,-105,412,47,-57,-99,0,0,0,1,1.6913e+09
2.0148e+05,1.6914e+09,1,120,-108,412,47,-57,-99,0,0,0,1,1.6914e+09
2.0193e+05,1.6915e+09,1,124,-109,411,47,-57,-99,0,0,0,1,1.6915e+09
2.0237e+05,1.6916e+09,1,117,-115,411,47,-57,-99,0,0,0,1,1.6916e+09
2.0278e+05,1.6917e+09,1,117,-116,415,47,-57,-99,0,0,0,1,1.6917e+09
2.0319e+05,1.6919e+09,1,117,-122,408,47,-57,-99,0,0,0,1,1.6919e+09
2.0363e+05,1.692e+09,1,118,-119,412,47,-57,-99,0,0,0,1,1.692e+09
2.0408e+05,1.6921e+09,1,111,-118,411,47,-57,-99,0,0,0,1,1.6921e+09
2.0452e+05,1.6922e+09,1,113,-115,410,47,-57,-99,0,0,0,1,1.6922e+09
2.0491e+05,1.6923e+09,1,110,-114,412,47,-57,-99,0,0,0,1,1.6923e+09
2.0534e+05,1.6924e+09,1,109,-113,413,47,-57,-99,0,0,0,1,1.6924e+09
2.0575e+05,1.6925e+09,1,115,-136,411,47,-57,-99,0,0,0,1,1.6925e+09
2.0619e+05,1.6926e+09,1,109,-159,414,47,-57,-99,0,0,0,1,1.6926e+09
2.0664e+05,1.6927e+09,1,110,-169,413,47,-57,-99,0,0,0,1,1.6927e+09
2.0708e+05,1.6928e+09,1,110,-169,412,47,-57,-99,0,0,0,1,1.6928e+09
2.0753e+05,1.6929e+09,1,111,-177,415,47,-57,-99,0,0,0,1,1.6929e+09
2.0797e+05,1.693e+09,1,107,-167,418,47,-57,-99,0,0,0,1,1.693e+09
2.0841e+05,1.6931e+09,1,114,-147,405,47,-57,-99,0,0,0,1,1.6931e+09
2.0885e+05,1.6932e+09,1,113,-152,410,47,-57,-99,0,0,0,1,1.6932e+09
2.0926e+05,1.6934e+09,1,113,-145,416,47,-57,-99,0,0,0,1,1.6934e+09
2.0968e+05,1.6935e+09,1,118,-150,413,47,-57,-99,0,0,0,1,1.6935e+09
2.1008e+05,1.6936e+09,1,119,-163,418,47,-57,-99,0,0,0,1,1.6936e+09
2.1053e+05,1.6937e+09,1,120,-182,416,47,-57,-99,0,0,0,1,1.6937e+09
2.1094e+05,1.6938e+09,1,118,-200,416,47,-57,-99,0,0,0,1,1.6938e+09
2.1138e+05,1.6939e+09,1,115,-198,421,47,-57,-99,0,0,0,1,1.6939e+09
2.1182e+05,1.694e+09,1,116,-183,415,47,-57,-99,0,0,0,1,1.694e+09
2.1227e+05,1.6941e+09,1,119,-169,411,47,-57,-99,0,0,0,1,1.6941e+09
2.1271e+05,1.6942e+09,1,126,-154,404,47,-57,-99,0,0,0,1,1.6942e+09
2.1312e+05,1.6943e+09,1,128,-134,399,47,-57,-99,0,0,0,1,1.6943e+09
2.1357e+05,1.6944e+09,1,130,-121,395,47,-57,-99,0,0,0,1,1.6944e+09
2.1401e+05,1.6945e+09,1,133,-130,398,47,-57,-99,0,0,0,1,1.6945e+09
2.1444e+05,1.6946e+09,1,129,-134,399,47,-57,-99,0,0,0,1,1.6946e+09
2.1483e+05,1.6947e+09,1,131,-137,394,47,-57,-99,0,0,0,1,1.6947e+09
2.1527e+05,1.6949e+09,1,128,-143,394,47,-57,-99,0,0,0,1,1.6949e+09
2.1568e+05,1.695e+09,1,123,-145,400,47,-57,-99,0,0,0,1,1.695e+09
2.1612e+05,1.6951e+09,1,120,-140,396,47,-57,-99,0,0,0,1,1.6951e+09
2.1657e+05,1.6952e+09,1,120,-146,401,47,-57,-99,0,0,0,1,1.6952e+09
2.1698e+05,1.6953e+09,1,120,-169,403,47,-57,-99,0,0,0,1,1.6953e+09
2.1742e+05,1.6954e+09,1,123,-182,391,47,-57,-99,0,0,0,1,1.6954e+09
2.1787e+05,1.6955e+09,1,119,-196,398,47,-57,-99,0,0,0,1,1.6955e+09
2.1831e+05,1.6956e+09,1,119,-186,401,47,-57,-99,0,0,0,1,1.6956e+09
2.1876e+05,1.6957e+09,1,125,-175,405,47,-57,-99,0,0,0,1,1.6957e+09
2.192e+05,1.6958e+09,1,120,-148,406,47,-57,-99,0,0,0,1,1.6958e+09
2.1961e+05,1.6959e+09,1,119,-140,410,47,-57,-99,0,0,0,1,1.6959e+09
2.2006e+05,1.696e+09,1,116,-154,414,47,-57,-99,0,0,0,1,1.696e+09
2.205e+05,1.6961e+09,1,107,-156,422,47,-57,-99,0,0,0,1,1.6961e+09
2.2095e+05,1.6963e+09,1,103,-171,421,47,-57,-99,0,0,0,1,1.6963e+09
2.214e+05,1.6964e+09,1,98,-180,424,47,-57,-99,0,0,0,1,1.6964e+09
2.218e+05,1.6965e+09,1,96,-184,425,47,-57,-99,0,0,0,1,1.6965e+09
2.2224e+05,1.6966e+09,1,95,-182,426,47,-57,-99,0,0,0,1,1.6966e+09
2.2267e+05,1.6967e+09,1,99,-175,420,47,-57,-99,0,0,0,1,1.6967e+09
2.2309e+05,1.6968e+09,1,108,-173,409,47,-57,-99,0,0,0,1,1.6968e+09
2.2353e+05,1.6969e+09,1,100,-174,417,47,-57,-99,0,0,0,1,1.6969e+09
2.2398e+05,1.697e+09,1,90,-180,423,47,-57,-99,0,0,0,1,1.697e+09
2.2439e+05,1.6971e+09,1,83,-159,430,47,-57,-99,0,0,0,1,1.6971e+09
2.2483e+05,1.6972e+09,1,80,-164,426,47,-57,-99,0,0,0,1,1.6972e+09
2.2528e+05,1.6973e+09,1,75,-156,431,47,-57,-99,0,0,0,1,1.6973e+09
2.2572e+05,1.6974e+09,1,79,-156,427,47,-57,-99,0,0,0,1,1.6974e+09
2.2616e+05,1.6975e+09,1,81,-147,424,47,-57,-99,0,0,0,1,1.6975e+09
2.266e+05,1.6976e+09,1,98,-150,411,47,-57,-99,0,0,0,1,1.6976e+09
2.2702e+05,1.6978e+09,1,105,-155,411,47,-57,-99,0,0,0,1,1.6978e+09
2.2745e+05,1.6979e+09,1,102,-152,412,47,-57,-99,0,0,0,1,1.6979e+09
2.2787e+05,1.698e+09,1,102,-156,422,47,-57,-99,0,0,0,1,1.698e+09
2.2831e+05,1.6981e+09,1,103,-155,414,47,-57,-99,0,0,0,1,1.6981e+09
2.2875e+05,1.6982e+09,1,105,-150,417,47,-57,-99,0,0,0,1,1.6982e+09
2.292e+05,1.6983e+09,1,95,-157,427,47,-57,-99,0,0,0,1,1.6983e+09
2.2964e+05,1.6984e+09,1,89,-147,430,47,-57,-99,0,0,0,1,1.6984e+09
2.3009e+05,1.6985e+09,1,92,-138,426,47,-57,-99,0,0,0,1,1.6985e+09
2.3053e+05,1.6986e+09,1,89,-131,421,47,-57,-99,0,0,0,1,1.6986e+09
2.3094e+05,1.6987e+09,1,91,-116,416,47,-57,-99,0,0,0,1,1.6987e+09
2.3139e+05,1.6988e+09,1,94,-135,415,47,-57,-99,0,0,0,1,1.6988e+09
2.3183e+05,1.6989e+09,1,94,-144,413,47,-57,-99,0,0,0,1,1.6989e+09
2.3226e+05,1.6991e+09,1,91,-147,413,47,-57,-99,0,0,0,1,1.6991e+09
2.3268e+05,1.6992e+09,1,91,-150,415,47,-57,-99,0,0,0,1,1.6992e+09
2.3312e+05,1.6993e+09,1,88,-150,414,47,-57,-99,0,0,0,1,1.6993e+09
2.3354e+05,1.6994e+09,1,87,-142,418,47,-57,-99,0,0,0,1,1.6994e+09
2.3398e+05,1.6995e+09,1,81,-150,420,47,-57,-99,0,0,0,1,1.6995e+09
2.3443e+05,1.6996e+09,1,75,-159,430,47,-57,-99,0,0,0,1,1.6996e+09
2.3487e+05,1.6997e+09,1,71,-162,434,47,-57,-99,0,0,0,1,1.6997e+09
2.3528e+05,1.6998e+09,1,69,-137,428,47,-57,-99,0,0,0,1,1.6998e+09
2.3573e+05,1.6999e+09,1,75,-128,419,47,-57,-99,0,0,0,1,1.6999e+09
2.3614e+05,1.7e+09,1,76,-142,421,47,-57,-99,0,0,0,1,1.7e+09
2.3658e+05,1.7001e+09,1,69,-149,434,47,-57,-99,0,0,0,1,1.7001e+09
2.3701e+05,1.7002e+09,1,76,-146,425,47,-57,-99,0,0,0,1,1.7002e+09
2.3744e+05,1.7003e+09,1,85,-142,418,47,-57,-99,0,0,0,1,1.7003e+09
2.3785e+05,1.7004e+09,1,84,-134,415,47,-57,-99,0,0,0,1,1.7004e+09
2.3826e+05,1.7006e+09,1,86,-137,416,47,-57,-99,0,0,0,1,1.7006e+09
2.3871e+05,1.7007e+09,1,85,-147,415,47,-57,-99,0,0,0,1,1.7007e+09
2.3916e+05,1.7008e+09,1,86,-158,420,47,-57,-99,0,0,0,1,1.7008e+09
2.396e+05,1.7009e+09,1,81,-165,423,47,-57,-99,0,0,0,1,1.7009e+09
2.4004e+05,1.701e+09,1,85,-154,424,47,-57,-99,0,0,0,1,1.701e+09
2.4049e+05,1.7011e+09,1,87,-145,416,47,-57,-99,0,0,0,1,1.7011e+09
2.4089e+05,1.7012e+09,1,98,-142,406,47,-57,-99,0,0,0,1,1.7012e+09
2.4131e+05,1.7013e+09,1,99,-138,406,47,-57,-99,0,0,0,1,1.7013e+09
2.4175e+05,1.7014e+09,1,96,-143,407,47,-57,-99,0,0,0,1,1.7014e+09
2.4219e+05,1.7015e+09,1,94,-143,412,47,-57,-99,0,0,0,1,1.7015e+09
2.4264e+05,1.7016e+09,1,95,-146,409,47,-57,-99,0,0,0,1,1.7016e+09
2.4305e+05,1.7018e+09,1,97,-148,410,47,-57,-99,0,0,0,1,1.7018e+09
2.435e+05,1.7019e+09,1,99,-137,401,47,-57,-99,0,0,0,1,1.7019e+09
2.4391e+05,1.702e+09,1,103,-132,395,47,-57,-99,0,0,0,1,1.702e+09
2.4435e+05,1.7021e+09,1,106,-133,391,47,-57,-99,0,0,0,1,1.7021e+09
2.4475e+05,1.7022e+09,1,101,-138,394,47,-57,-99,0,0,0,1,1.7022e+09
2.4518e+05,1.7023e+09,1,101,-137,395,47,-57,-99,0,0,0,1,1.7023e+09
2.456e+05,1.7024e+09,1,102,-133,394,47,-57,-99,0,0,0,1,1.7024e+09
2.4605e+05,1.7025e+09,1,106,-126,385,47,-57,-99,0,0,0,1,1.7025e+09
2.4646e+05,1.7026e+09,1,108,-123,388,47,-57,-99,0,0,0,1,1.7026e+09
2.4691e+05,1.7027e+09,1,108,-118,385,47,-57,-99,0,0,0,1,1.7027e+09
2.4735e+05,1.7028e+09,1,113,-107,384,47,-57,-99,0,0,0,1,1.7028e+09
2.478e+05,1.7029e+09,1,111,-120,386,47,-57,-99,0,0,0,1,1.7029e+09
2.4824e+05,1.703e+09,1,106,-127,398,47,-57,-99,0,0,0,1,1.703e+09
2.4865e+05,1.7032e+09,1,110,-133,396,47,-57,-99,0,0,0,1,1.7032e+09
2.4908e+05,1.7033e+09,1,113,-139,389,47,-57,-99,0,0,0,1,1.7033e+09
2.495e+05,1.7034e+09,1,111,-132,394,47,-57,-99,0,0,0,1,1.7034e+09
2.4994e+05,1.7035e+09,1,114,-134,390,47,-57,-99,0,0,0,1,1.7035e+09
2.5038e+05,1.7036e+09,1,106,-150,399,47,-57,-99,0,0,0,1,1.7036e+09
2.5083e+05,1.7037e+09,1,100,-158,410,47,-57,-99,0,0,0,1,1.7037e+09
2.5124e+05,1.7038e+09,1,99,-172,409,47,-57,-99,0,0,0,1,1.7038e+09
2.5169e+05,1.7039e+09,1,98,-172,416,47,-57,-99,0,0,0,1,1.7039e+09
2.5213e+05,1.704e+09,1,98,-177,416,47,-57,-99,0,0,0,1,1.704e+09
2.5258e+05,1.7041e+09,1,95,-188,424,47,-57,-99,0,0,0,1,1.7041e+09
2.5302e+05,1.7042e+09,1,103,-182,418,47,-57,-99,0,0,0,1,1.7042e+09
2.5346e+05,1.7043e+09,1,126,-180,399,47,-57,-99,0,0,0,1,1.7043e+09
2.5387e+05,1.7044e+09,1,141,-185,389,47,-57,-99,0,0,0,1,1.7044e+09
2.5432e+05,1.7045e+09,1,155,-167,377,47,-57,-99,0,0,0,1,1.7045e+09
2.5476e+05,1.7047e+09,1,164,-160,359,47,-57,-99,0,0,0,1,1.7047e+09
2.5521e+05,1.7048e+09,1,163,-136,350,47,-57,-99,0,0,0,1,1.7048e+09
2.5565e+05,1.7049e+09,1,161,-104,336,47,-57,-99,0,0,0,1,1.7049e+09
2.5609e+05,1.705e+09,1,145,-122,352,47,-57,-99,0,0,0,1,1.705e+09
2.5654e+05,1.7051e+09,1,128,-132,366,47,-57,-99,0,0,0,1,1.7051e+09
2.5694e+05,1.7052e+09,1,117,-157,382,47,-57,-99,0,0,0,1,1.7052e+09
2.5739e+05,1.7053e+09,1,106,-161,389,47,-57,-99,0,0,0,1,1.7053e+09
2.578e+05,1.7054e+09,1,111,-162,389,47,-57,-99,0,0,0,1,1.7054e+09
2.5822e+05,1.7055e+09,1,113,-168,390,47,-57,-99,0,0,0,1,1.7055e+09
2.5866e+05,1.7056e+09,1,113,-161,387,47,-57,-99,0,0,0,1,1.7056e+09
2.591e+05,1.7057e+09,1,107,-149,393,47,-57,-99,0,0,0,1,1.7057e+09
