LineNo,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
3.5986e+05,2.1265e+08,0,3,4.6908e+08,2230,16,0.69,43.601,13.482,88.42,1.305,96.722,0.117,0,1
3.6064e+05,2.1285e+08,0,3,4.6908e+08,2230,16,0.69,43.601,13.482,88.43,1.153,86.24,0.123,0,1
3.6145e+05,2.1305e+08,0,3,4.6908e+08,2230,16,0.69,43.601,13.482,88.47,1.141,74.749,0.108,0,1
3.6226e+05,2.1325e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.44,0.994,62.893,0.08,0,1
3.6306e+05,2.1345e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.43,1.013,46.168,0.127,0,1
3.6383e+05,2.1364e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.43,1.125,26.832,0.036,0,1
3.6463e+05,2.1384e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,88.42,1.226,14.34,0.072,0,1
3.6552e+05,2.1405e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.39,1.331,6.0972,0.027,0,1
3.6633e+05,2.1425e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,88.39,1.553,0.05511,-0.126,0,1
3.671e+05,2.1444e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,88.4,1.638,358.82,0.029,0,1
3.679e+05,2.1464e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,88.45,1.518,358.27,-0.095,0,1
3.6879e+05,2.1485e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.47,1.488,359.1,-0.209,0,1
3.6959e+05,2.1504e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.51,1.392,359.21,-0.06,0,1
3.7039e+05,2.1524e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.54,1.365,0.03053,-0.086,0,1
3.7125e+05,2.1545e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.6,1.401,359.96,-0.108,0,1
3.7205e+05,2.1565e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.61,1.399,359.36,-0.059,0,1
3.7282e+05,2.1584e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,88.61,1.37,359.17,-0.165,0,1
3.7363e+05,2.1604e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,88.66,1.404,359.65,-0.266,0,1
3.7452e+05,2.1625e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,88.69,1.155,0.42561,-0.087,0,1
3.7532e+05,2.1645e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,88.71,1.189,1.3411,-0.275,0,1
3.7609e+05,2.1664e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,88.75,1.074,4.6716,-0.289,0,1
3.7698e+05,2.1686e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.79,0.955,9.2253,-0.091,0,1
3.7778e+05,2.1705e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,88.82,1.039,11.254,-0.286,0,1
3.7859e+05,2.1724e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.88,0.822,12.214,-0.146,0,1
3.7939e+05,2.1744e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,88.9,0.798,13.086,-0.339,0,1
3.8024e+05,2.1765e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,88.94,0.799,18.533,-0.16,0,1
3.8104e+05,2.1784e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.96,0.648,19.742,-0.128,0,1
3.8184e+05,2.1804e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,88.98,0.658,18.296,-0.221,0,1
3.8265e+05,2.1824e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,89,0.544,18.914,-0.013,0,1
3.8354e+05,2.1845e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,89,0.435,16.045,-0.079,0,1
3.8435e+05,2.1865e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,89.03,0.427,22.999,-0.14,0,1
3.8515e+05,2.1884e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,89.04,0.386,27.289,-0.14,0,1
3.8601e+05,2.1905e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,89.06,0.331,36.514,-0.018,0,1
3.8681e+05,2.1925e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,89.1,0.389,60.273,-0.016,0,1
3.8762e+05,2.1945e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,89.12,0.448,63.325,-0.134,0,1
3.8842e+05,2.1965e+08,0,3,4.6909e+08,2230,15,0.76,43.601,13.482,89.12,0.427,64.175,-0.19,0,1
3.8919e+05,2.1984e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,89.14,0.531,68.926,0.004,0,1
3.9008e+05,2.2006e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,89.18,0.461,72.934,-0.091,0,1
3.9088e+05,2.2025e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,89.2,0.434,73.433,-0.028,0,1
3.9168e+05,2.2045e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,89.18,0.529,76.055,0.017,0,1
3.9245e+05,2.2064e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,89.15,0.57,76.149,0.169,0,1
3.9325e+05,2.2083e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,89.11,0.634,81.299,0.136,0,1
3.9411e+05,2.2105e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,89.09,0.774,86.073,0.205,0,1
3.9491e+05,2.2125e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,89.05,0.749,85.869,0.179,0,1
3.9572e+05,2.2144e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,89.04,0.747,85.293,0.165,0,1
3.9649e+05,2.2164e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,89,0.766,86.149,0.093,0,1
3.9738e+05,2.2185e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.97,0.737,85.121,0.102,0,1
3.9809e+05,2.2203e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.94,0.691,84.826,0.237,0,1
3.9898e+05,2.2225e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.88,0.69,90.757,0.164,0,1
4.0021e+05,2.2266e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.84,0.586,92.162,0.05,0,1
4.0101e+05,2.2285e+08,0,3,4.6909e+08,2230,16,0.69,43.601,13.482,88.81,0.59,96.324,-0.007,0,1
4.0178e+05,2.2304e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.78,0.581,98.6,0.021,0,1
4.0259e+05,2.2324e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.79,0.579,104.43,0.067,0,1
4.0339e+05,2.2344e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.77,0.577,109.84,0.099,0,1
4.0428e+05,2.2365e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.75,0.676,116.75,0.002,0,1
4.0508e+05,2.2385e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.75,0.723,114.81,0.023,0,1
4.0588e+05,2.2405e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.74,0.583,114.81,0.041,0,1
4.0669e+05,2.2424e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.74,0.602,114.49,-0.024,0,1
4.0758e+05,2.2445e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.75,0.659,115.15,-0.032,0,1
4.0836e+05,2.2465e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.72,0.716,115.55,0.051,0,1
4.0915e+05,2.2484e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.71,0.611,115.19,0.038,0,1
4.1001e+05,2.2505e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.71,0.626,117.38,0.015,0,1
4.1077e+05,2.2525e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.71,0.603,116.23,0.013,0,1
4.1157e+05,2.2544e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.7,0.6,114.51,-0.046,0,1
4.1243e+05,2.2565e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.71,0.54,116,0.016,0,1
4.132e+05,2.2584e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.68,0.46,118.16,0.04,0,1
4.1401e+05,2.2604e+08,0,3,4.691e+08,2230,15,0.76,43.601,13.482,88.66,0.562,121.49,0.094,0,1
4.1481e+05,2.2624e+08,0,3,4.691e+08,2230,15,0.76,43.601,13.482,88.63,0.521,119.09,0.107,0,1
4.1562e+05,2.2644e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.61,0.433,119.46,0.122,0,1
4.1639e+05,2.2664e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.6,0.355,124.27,0.081,0,1
4.1728e+05,2.2685e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.58,0.117,124.27,0.072,0,1
4.1805e+05,2.2705e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.56,0.115,124.27,-0.008,0,1
4.1886e+05,2.2724e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.56,0.287,118.75,-0.061,0,1
4.1966e+05,2.2743e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.56,0.239,114.5,-0.179,0,1
4.2055e+05,2.2764e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.57,0.435,101.77,-0.085,0,1
4.2132e+05,2.2784e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.54,0.476,95.664,0.076,0,1
4.2221e+05,2.2805e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.5,0.506,96.497,0.165,0,1
4.2297e+05,2.2824e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.48,0.515,95.096,-0.016,0,1
4.2376e+05,2.2844e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.45,0.512,99.272,0.075,0,1
4.2462e+05,2.2865e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.45,0.439,91.011,0.008,0,1
4.2539e+05,2.2884e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.41,0.306,84.949,0.011,0,1
4.2596e+05,2.2904e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.41,0.243,75.632,0.05,0,1
4.2685e+05,2.2925e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.38,0.172,75.632,0.01,0,1
4.2765e+05,2.2945e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.36,0.102,75.632,0.041,0,1
4.2845e+05,2.2965e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.33,0.033,75.632,0.148,0,1
4.2922e+05,2.2984e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.29,0.022,75.632,0.125,0,1
4.3011e+05,2.3005e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.27,0.064,75.632,0.11,0,1
4.3088e+05,2.3024e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.22,0.016,75.632,0.134,0,1
4.3168e+05,2.3044e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.19,0.038,75.632,0.054,0,1
4.3254e+05,2.3065e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.15,0.059,75.632,0.125,0,1
4.3334e+05,2.3085e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.12,0.096,75.632,0.14,0,1
4.3414e+05,2.3104e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.08,0.173,122.28,0.105,0,1
4.3494e+05,2.3124e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.06,0.31,166.91,0.036,0,1
4.357e+05,2.3144e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.02,0.368,177.62,0.044,0,1
4.3651e+05,2.3163e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.02,0.543,184.13,-0.074,0,1
4.3736e+05,2.3185e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.02,0.542,181.47,-0.049,0,1
4.3817e+05,2.3205e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.03,0.543,174.75,-0.223,0,1
4.3897e+05,2.3225e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.05,0.476,169.13,-0.123,0,1
4.3977e+05,2.3244e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.06,0.454,156.71,-0.115,0,1
4.4062e+05,2.3265e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.06,0.496,152.78,-0.035,0,1
4.4141e+05,2.3285e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.05,0.392,148.93,-0.089,0,1
4.4218e+05,2.3304e+08,0,3,4.691e+08,2230,16,0.69,43.601,13.482,88.1,0.361,148.29,-0.161,0,1
4.4307e+05,2.3326e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.11,0.439,140.65,-0.133,0,1
4.4384e+05,2.3345e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.12,0.633,136.85,-0.176,0,1
4.4464e+05,2.3364e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.15,0.744,137.12,-0.096,0,1
4.454e+05,2.3383e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.18,0.834,133.27,-0.199,0,1
4.4629e+05,2.3405e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.19,0.744,132.88,-0.133,0,1
4.4701e+05,2.3423e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.24,0.884,134.64,-0.009,0,1
4.479e+05,2.3445e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.22,0.837,141.03,-0.088,0,1
4.487e+05,2.3464e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.23,1.049,150.09,-0.032,0,1
4.4959e+05,2.3485e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.23,0.967,158.23,-0.05,0,1
4.504e+05,2.3505e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.23,0.991,163.75,-0.031,0,1
4.5116e+05,2.3524e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.21,1.112,167.24,0.05,0,1
4.5193e+05,2.3544e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.18,1.112,168.65,0.122,0,1
4.5271e+05,2.3563e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.15,1.179,174.59,0.161,0,1
4.5359e+05,2.3585e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.08,1.218,174.61,0.251,0,1
4.544e+05,2.3604e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,88.02,1.219,174.83,0.295,0,1
4.5529e+05,2.3625e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.92,1.323,177.46,0.421,0,1
4.5605e+05,2.3644e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.86,1.285,179.72,0.424,0,1
4.5685e+05,2.3664e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.8,1.278,178.58,0.252,0,1
4.5774e+05,2.3686e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.71,1.189,181.73,0.388,0,1
4.5853e+05,2.3705e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.68,1.189,181.99,0.137,0,1
4.5934e+05,2.3724e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.62,1.099,180.48,0.228,0,1
4.6014e+05,2.3744e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.57,1.154,183.89,0.165,0,1
4.6103e+05,2.3765e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.53,0.874,186.33,0.219,0,1
4.6183e+05,2.3785e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.48,0.889,187.2,0.05,0,1
4.626e+05,2.3804e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.43,0.656,188.21,0.072,0,1
4.6339e+05,2.3824e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.43,0.476,188.12,-0.176,0,1
4.6419e+05,2.3844e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.46,0.521,197.47,-0.119,0,1
4.65e+05,2.3864e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.47,0.507,190.58,-0.127,0,1
4.6586e+05,2.3886e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.47,0.45,186.64,-0.204,0,1
4.6666e+05,2.3905e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.49,0.409,183.83,-0.174,0,1
4.6745e+05,2.3924e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.51,0.49,176.89,-0.161,0,1
4.6831e+05,2.3946e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.57,0.291,181.01,-0.266,0,1
4.691e+05,2.3965e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.6,0.208,183.37,-0.221,0,1
4.699e+05,2.3985e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.63,0.164,178.38,-0.263,0,1
4.7068e+05,2.4005e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.68,0.089,178.38,-0.242,0,1
4.7157e+05,2.4027e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.74,0.028,178.38,-0.251,0,1
4.7229e+05,2.4044e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.77,0.051,178.38,-0.32,0,1
4.7309e+05,2.4064e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.78,0.037,178.38,-0.115,0,1
4.7398e+05,2.4085e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.81,0.05,178.38,-0.167,0,1
4.7475e+05,2.4105e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.82,0.06,178.38,-0.095,0,1
4.7552e+05,2.4125e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.84,0.007,178.38,-0.112,0,1
4.7632e+05,2.4144e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.85,0.068,178.38,-0.052,0,1
4.7721e+05,2.4165e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.84,0.22,239.82,-0.011,0,1
4.7798e+05,2.4185e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.83,0.383,282.56,-0.101,0,1
4.7878e+05,2.4204e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.82,0.527,282.48,0.119,0,1
4.7954e+05,2.4224e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.79,0.84,286.3,0.091,0,1
4.8035e+05,2.4243e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.78,1.021,287.47,-0.019,0,1
4.8124e+05,2.4265e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.78,1.257,285.33,-0.001,0,1
4.8204e+05,2.4285e+08,0,3,4.6911e+08,2230,16,0.69,43.601,13.482,87.74,1.273,287.89,0.034,0,1
4.8281e+05,2.4304e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.74,1.379,288.97,0.04,0,1
4.837e+05,2.4325e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.73,1.43,289.14,-0.064,0,1
4.845e+05,2.4345e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.75,1.618,290.24,-0.004,0,1
4.8529e+05,2.4364e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.75,1.581,290.98,-0.088,0,1
4.8609e+05,2.4384e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.74,1.665,289.45,-0.079,0,1
4.8695e+05,2.4405e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.74,1.719,287.91,-0.053,0,1
4.8772e+05,2.4425e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.75,1.874,285.3,0.073,0,1
4.8853e+05,2.4444e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.75,1.914,283.98,0.023,0,1
4.8932e+05,2.4464e+08,0,3,4.6912e+08,2230,15,0.76,43.601,13.482,87.7,1.898,282.93,0.002,0,1
4.9013e+05,2.4484e+08,0,3,4.6912e+08,2230,15,0.76,43.601,13.482,87.69,2.041,285.23,-0.057,0,1
4.9094e+05,2.4504e+08,0,3,4.6912e+08,2230,15,0.76,43.601,13.482,87.67,2.173,286.4,0.056,0,1
4.9174e+05,2.4523e+08,0,3,4.6912e+08,2230,15,0.76,43.601,13.482,87.66,2.117,287.77,-0.028,0,1
4.9263e+05,2.4545e+08,0,3,4.6912e+08,2230,15,0.76,43.601,13.482,87.66,2.135,287.11,-0.094,0,1
4.9339e+05,2.4564e+08,0,3,4.6912e+08,2230,15,0.76,43.601,13.482,87.65,1.748,286.65,-0.005,0,1
4.942e+05,2.4584e+08,0,3,4.6912e+08,2230,15,0.76,43.601,13.482,87.65,1.738,287,-0.128,0,1
4.951e+05,2.4606e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.67,1.402,286.52,0.026,0,1
4.959e+05,2.4625e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.71,1.033,287.45,-0.065,0,1
4.9662e+05,2.4644e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.75,0.788,285.02,-0.082,0,1
4.9752e+05,2.4665e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.75,0.839,289.64,-0.03,0,1
4.9831e+05,2.4685e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.8,0.573,294.52,-0.126,0,1
4.9908e+05,2.4704e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.85,0.673,291.73,0.072,0,1
4.9997e+05,2.4726e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.87,0.716,291.11,0.046,0,1
5.0074e+05,2.4745e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.88,0.648,291.97,0.057,0,1
5.0154e+05,2.4764e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.89,0.508,294.83,0.152,0,1
5.0234e+05,2.4784e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.88,0.455,291.42,0.226,0,1
5.0313e+05,2.4804e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.84,0.204,289.16,0.143,0,1
5.0402e+05,2.4826e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.8,0.067,289.16,0.132,0,1
5.0482e+05,2.4845e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.78,0.099,289.16,0.248,0,1
5.0559e+05,2.4864e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.77,0.352,148.65,0.091,0,1
5.0639e+05,2.4884e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.73,0.548,124.81,0.124,0,1
5.0725e+05,2.4905e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.76,0.823,124.95,0.232,0,1
5.0805e+05,2.4925e+08,0,3,4.6912e+08,2230,15,0.76,43.601,13.482,87.67,0.979,120.69,0.14,0,1
5.0882e+05,2.4944e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.64,0.888,117.87,0.232,0,1
5.0958e+05,2.4964e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.65,0.906,118.25,0.118,0,1
5.1046e+05,2.4985e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.66,0.83,112.64,0.031,0,1
5.1123e+05,2.5005e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.66,0.738,111.63,0.067,0,1
5.1212e+05,2.5027e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.63,0.777,105.66,0.079,0,1
5.1284e+05,2.5044e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.63,0.751,99.877,0.081,0,1
5.136e+05,2.5063e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.63,0.76,92.085,0.026,0,1
5.1449e+05,2.5085e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.64,0.706,84.624,0.105,0,1
5.1526e+05,2.5104e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.64,0.752,78.089,0.024,0,1
5.1611e+05,2.5126e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.67,0.744,74.894,0.001,0,1
5.1691e+05,2.5145e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.69,0.798,72.019,-0.05,0,1
5.1767e+05,2.5164e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.67,0.738,71.362,-0.046,0,1
5.1848e+05,2.5184e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.71,0.732,67.789,-0.072,0,1
5.1928e+05,2.5203e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.74,0.7,66.735,-0.132,0,1
5.2016e+05,2.5225e+08,0,3,4.6912e+08,2230,15,0.76,43.601,13.482,87.75,0.717,64.045,-0.169,0,1
5.2096e+05,2.5245e+08,0,3,4.6912e+08,2230,15,0.76,43.601,13.482,87.77,0.706,63.873,-0.168,0,1
5.2173e+05,2.5264e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.81,0.521,63.462,-0.209,0,1
5.2262e+05,2.5285e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.9,0.556,64.601,-0.255,0,1
5.2343e+05,2.5305e+08,0,3,4.6912e+08,2230,16,0.69,43.601,13.482,87.93,0.321,67.785,-0.177,0,1
5.242e+05,2.5324e+08,0,3,4.6913e+08,2230,15,0.76,43.601,13.482,87.95,0.297,71.103,-0.233,0,1
5.25e+05,2.5344e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,88.01,0.258,64.934,-0.256,0,1
5.2585e+05,2.5365e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,88.08,0.051,64.934,-0.124,0,1
5.2666e+05,2.5385e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,88.12,0.103,64.934,-0.232,0,1
5.2742e+05,2.5404e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,88.18,0.077,64.934,-0.231,0,1
5.2823e+05,2.5424e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,88.23,0.089,64.934,-0.197,0,1
5.2911e+05,2.5446e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,88.3,0.027,64.934,-0.245,0,1
5.298e+05,2.5463e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,88.36,0.045,64.934,-0.218,0,1
5.3065e+05,2.5484e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,88.41,0.042,64.934,-0.193,0,1
5.3154e+05,2.5506e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,88.44,0.013,64.934,-0.13,0,1
5.3233e+05,2.5525e+08,0,3,4.6913e+08,2230,16,0.69,43.601,13.482,88.51,0.075,64.934,-0.303,0,1
