LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
6126,2.0985e+07,-0.15772,0.0021631,-0.15988,-0.021584,0,-0.00098322,0,1,0,1
6168,2.0995e+07,-0.15791,0.0036402,-0.16155,-0.02181,0,-0.00062429,0,1,0,1
6209,2.1005e+07,-0.15805,0.0032617,-0.16132,-0.021778,0,-0.00036401,0,1,0,1
6249,2.1015e+07,-0.15826,0.0057073,-0.16396,-0.022135,0,-0.0006333,0,1,0,1
6287,2.1025e+07,-0.15842,0.0028693,-0.16129,-0.021775,0,0.00030982,0,1,0,1
6328,2.1035e+07,-0.15863,0.0047054,-0.16334,-0.022051,0,-0.00013849,0,1,0,1
6372,2.1046e+07,-0.15883,0.002016,-0.16085,-0.021715,0,0.00084628,0,1,0,1
6412,2.1056e+07,-0.15889,-0.0023954,-0.1565,-0.021127,0,0.0013767,0,1,0,1
6456,2.1068e+07,-0.15876,-0.0039036,-0.15486,-0.020906,0,0.00038066,0,1,0,1
6500,2.1078e+07,-0.15857,-0.0037971,-0.15477,-0.020894,0,-0.00020782,0,1,0,1
6541,2.1088e+07,-0.15837,-0.0043813,-0.15399,-0.020789,0,3.409e-06,0,1,0,1
6583,2.1098e+07,-0.15819,-0.0046624,-0.15353,-0.020727,0,0.00032282,0,1,0,1
6623,2.1111e+07,-0.158,-0.0032176,-0.15478,-0.020895,0,1.0555e-05,0,1,0,1
6661,2.1121e+07,-0.15779,-0.0025557,-0.15524,-0.020957,0,-0.00013745,0,1,0,1
6701,2.1131e+07,-0.15757,-0.00084875,-0.15672,-0.021157,0,-0.0004234,0,1,0,1
6744,2.1141e+07,-0.15752,0.0012411,-0.15876,-0.021433,0,-0.00050494,0,1,0,1
6784,2.1151e+07,-0.15753,-0.00042924,-0.1571,-0.021208,0,0.00037715,0,1,0,1
6825,2.1161e+07,-0.15761,0.0028849,-0.16049,-0.021666,0,-0.00038777,0,1,0,1
6866,2.1171e+07,-0.15777,0.0072123,-0.16498,-0.022272,0,-0.0014046,0,1,0,1
6911,2.1182e+07,-0.15802,0.0077201,-0.16574,-0.022375,0,-0.00085139,0,1,0,1
6952,2.1192e+07,-0.15831,0.0047473,-0.16306,-0.022013,0,0.00036981,0,1,0,1
6992,2.1202e+07,-0.15853,0.0024998,-0.16103,-0.02174,0,0.00081232,0,1,0,1
7033,2.1215e+07,-0.15873,0.0043156,-0.16305,-0.022012,0,-0.000368,0,1,0,1
7073,2.1225e+07,-0.15898,0.005243,-0.16423,-0.022171,0,-0.00011334,0,1,0,1
7114,2.1235e+07,-0.1591,-0.0021239,-0.15698,-0.021192,0,0.0017517,0,1,0,1
7157,2.1245e+07,-0.15901,-0.0032936,-0.15571,-0.021021,0,0.00033129,0,1,0,1
7199,2.1255e+07,-0.15889,-0.0016009,-0.15729,-0.021234,0,-0.000435,0,1,0,1
7240,2.1265e+07,-0.15877,-0.0027905,-0.15598,-0.021057,0,-4.3199e-05,0,1,0,1
7284,2.1276e+07,-0.15863,-0.0011908,-0.15744,-0.021254,0,-0.00078873,0,1,0,1
7326,2.1286e+07,-0.15847,-0.0041108,-0.15436,-0.020838,0,0.00018142,0,1,0,1
7367,2.1296e+07,-0.15835,-0.0022276,-0.15612,-0.021077,0,-0.00016228,0,1,0,1
7409,2.1306e+07,-0.15826,-0.0018383,-0.15642,-0.021117,0,-3.1638e-05,0,1,0,1
