LineNo,TimeUS,C15,C16,C17,C18
3.4378e+05,2.0871e+08,0,0,0,0
3.4383e+05,2.0872e+08,0,0,0,0
3.4388e+05,2.0873e+08,0,0,0,0
3.4392e+05,2.0874e+08,0,0,0,0
3.4397e+05,2.0875e+08,0,0,0,0
3.4401e+05,2.0876e+08,0,0,0,0
3.4405e+05,2.0877e+08,0,0,0,0
3.441e+05,2.0878e+08,0,0,0,0
3.4414e+05,2.0879e+08,0,0,0,0
3.4418e+05,2.088e+08,0,0,0,0
3.4423e+05,2.0881e+08,0,0,0,0
3.4428e+05,2.0882e+08,0,0,0,0
3.4432e+05,2.0883e+08,0,0,0,0
3.4437e+05,2.0884e+08,0,0,0,0
3.4442e+05,2.0885e+08,0,0,0,0
3.4446e+05,2.0887e+08,0,0,0,0
3.445e+05,2.0888e+08,0,0,0,0
3.4454e+05,2.0889e+08,0,0,0,0
3.4459e+05,2.089e+08,0,0,0,0
3.4463e+05,2.0891e+08,0,0,0,0
3.4468e+05,2.0892e+08,0,0,0,0
3.4473e+05,2.0893e+08,0,0,0,0
3.4477e+05,2.0894e+08,0,0,0,0
3.4482e+05,2.0895e+08,0,0,0,0
3.4486e+05,2.0896e+08,0,0,0,0
3.449e+05,2.0898e+08,0,0,0,0
3.4495e+05,2.0899e+08,0,0,0,0
3.45e+05,2.09e+08,0,0,0,0
3.4504e+05,2.0901e+08,0,0,0,0
3.4508e+05,2.0902e+08,0,0,0,0
3.4513e+05,2.0903e+08,0,0,0,0
3.4518e+05,2.0904e+08,0,0,0,0
3.4522e+05,2.0906e+08,0,0,0,0
3.4527e+05,2.0907e+08,0,0,0,0
3.4531e+05,2.0908e+08,0,0,0,0
3.4535e+05,2.0909e+08,0,0,0,0
3.454e+05,2.091e+08,0,0,0,0
3.4544e+05,2.0911e+08,0,0,0,0
3.4548e+05,2.0912e+08,0,0,0,0
3.4553e+05,2.0913e+08,0,0,0,0
3.4558e+05,2.0914e+08,0,0,0,0
3.4562e+05,2.0915e+08,0,0,0,0
3.4567e+05,2.0916e+08,0,0,0,0
3.4571e+05,2.0918e+08,0,0,0,0
3.4576e+05,2.0919e+08,0,0,0,0
3.458e+05,2.092e+08,0,0,0,0
3.4584e+05,2.0921e+08,0,0,0,0
3.4589e+05,2.0922e+08,0,0,0,0
3.4593e+05,2.0923e+08,0,0,0,0
3.4598e+05,2.0924e+08,0,0,0,0
3.4602e+05,2.0925e+08,0,0,0,0
3.4607e+05,2.0926e+08,0,0,0,0
3.4611e+05,2.0928e+08,0,0,0,0
3.4616e+05,2.0929e+08,0,0,0,0
3.462e+05,2.093e+08,0,0,0,0
3.4625e+05,2.0931e+08,0,0,0,0
3.4629e+05,2.0932e+08,0,0,0,0
3.4634e+05,2.0933e+08,0,0,0,0
3.4638e+05,2.0934e+08,0,0,0,0
3.4643e+05,2.0935e+08,0,0,0,0
3.4647e+05,2.0936e+08,0,0,0,0
3.4652e+05,2.0937e+08,0,0,0,0
3.4656e+05,2.0938e+08,0,0,0,0
3.4661e+05,2.0939e+08,0,0,0,0
3.4665e+05,2.0941e+08,0,0,0,0
3.467e+05,2.0942e+08,0,0,0,0
3.4674e+05,2.0943e+08,0,0,0,0
3.4679e+05,2.0944e+08,0,0,0,0
3.4683e+05,2.0945e+08,0,0,0,0
3.4688e+05,2.0946e+08,0,0,0,0
3.4692e+05,2.0948e+08,0,0,0,0
3.4697e+05,2.0949e+08,0,0,0,0
3.4701e+05,2.095e+08,0,0,0,0
3.4706e+05,2.0951e+08,0,0,0,0
3.471e+05,2.0952e+08,0,0,0,0
3.4714e+05,2.0953e+08,0,0,0,0
3.4719e+05,2.0954e+08,0,0,0,0
3.4724e+05,2.0955e+08,0,0,0,0
3.4728e+05,2.0956e+08,0,0,0,0
3.4732e+05,2.0958e+08,0,0,0,0
3.4737e+05,2.0959e+08,0,0,0,0
3.4742e+05,2.096e+08,0,0,0,0
3.4746e+05,2.0961e+08,0,0,0,0
3.4751e+05,2.0962e+08,0,0,0,0
3.4755e+05,2.0963e+08,0,0,0,0
3.476e+05,2.0965e+08,0,0,0,0
3.4764e+05,2.0966e+08,0,0,0,0
3.4769e+05,2.0967e+08,0,0,0,0
3.4773e+05,2.0968e+08,0,0,0,0
3.4778e+05,2.0969e+08,0,0,0,0
3.4783e+05,2.097e+08,0,0,0,0
3.4787e+05,2.0971e+08,0,0,0,0
3.4792e+05,2.0972e+08,0,0,0,0
3.4796e+05,2.0974e+08,0,0,0,0
3.48e+05,2.0975e+08,0,0,0,0
3.4805e+05,2.0976e+08,0,0,0,0
3.4809e+05,2.0977e+08,0,0,0,0
3.4814e+05,2.0978e+08,0,0,0,0
3.4818e+05,2.0979e+08,0,0,0,0
3.4823e+05,2.098e+08,0,0,0,0
3.4828e+05,2.0981e+08,0,0,0,0
3.4832e+05,2.0982e+08,0,0,0,0
3.4836e+05,2.0984e+08,0,0,0,0
3.4841e+05,2.0985e+08,0,0,0,0
3.4845e+05,2.0986e+08,0,0,0,0
3.4849e+05,2.0987e+08,0,0,0,0
3.4854e+05,2.0988e+08,0,0,0,0
3.4858e+05,2.0989e+08,0,0,0,0
3.4863e+05,2.099e+08,0,0,0,0
3.4868e+05,2.0991e+08,0,0,0,0
3.4872e+05,2.0992e+08,0,0,0,0
3.4877e+05,2.0993e+08,0,0,0,0
3.4881e+05,2.0995e+08,0,0,0,0
3.4886e+05,2.0996e+08,0,0,0,0
3.489e+05,2.0997e+08,0,0,0,0
3.4895e+05,2.0998e+08,0,0,0,0
3.4899e+05,2.0999e+08,0,0,0,0
3.4904e+05,2.1e+08,0,0,0,0
3.4909e+05,2.1001e+08,0,0,0,0
3.4913e+05,2.1002e+08,0,0,0,0
3.4918e+05,2.1003e+08,0,0,0,0
3.4922e+05,2.1004e+08,0,0,0,0
3.4926e+05,2.1005e+08,0,0,0,0
3.493e+05,2.1007e+08,0,0,0,0
3.4934e+05,2.1008e+08,0,0,0,0
3.4939e+05,2.1009e+08,0,0,0,0
3.4944e+05,2.101e+08,0,0,0,0
3.4948e+05,2.1011e+08,0,0,0,0
3.4953e+05,2.1012e+08,0,0,0,0
3.4957e+05,2.1013e+08,0,0,0,0
3.4962e+05,2.1014e+08,0,0,0,0
3.4966e+05,2.1015e+08,0,0,0,0
3.4971e+05,2.1016e+08,0,0,0,0
3.4975e+05,2.1017e+08,0,0,0,0
3.498e+05,2.1018e+08,0,0,0,0
3.4984e+05,2.102e+08,0,0,0,0
3.4988e+05,2.1021e+08,0,0,0,0
3.4993e+05,2.1022e+08,0,0,0,0
3.4998e+05,2.1023e+08,0,0,0,0
3.5002e+05,2.1024e+08,0,0,0,0
3.5007e+05,2.1025e+08,0,0,0,0
3.5011e+05,2.1026e+08,0,0,0,0
3.5015e+05,2.1027e+08,0,0,0,0
3.5019e+05,2.1028e+08,0,0,0,0
3.5024e+05,2.1029e+08,0,0,0,0
3.5028e+05,2.103e+08,0,0,0,0
3.5033e+05,2.1032e+08,0,0,0,0
3.5038e+05,2.1033e+08,0,0,0,0
3.5042e+05,2.1034e+08,0,0,0,0
3.5047e+05,2.1035e+08,0,0,0,0
3.5052e+05,2.1036e+08,0,0,0,0
3.5056e+05,2.1037e+08,0,0,0,0
3.506e+05,2.1038e+08,0,0,0,0
3.5064e+05,2.1039e+08,0,0,0,0
3.5069e+05,2.104e+08,0,0,0,0
3.5073e+05,2.1041e+08,0,0,0,0
3.5078e+05,2.1042e+08,0,0,0,0
3.5082e+05,2.1043e+08,0,0,0,0
3.5087e+05,2.1044e+08,0,0,0,0
3.5092e+05,2.1045e+08,0,0,0,0
3.5096e+05,2.1046e+08,0,0,0,0
3.51e+05,2.1047e+08,0,0,0,0
3.5104e+05,2.1049e+08,0,0,0,0
3.5108e+05,2.105e+08,0,0,0,0
3.5113e+05,2.1051e+08,0,0,0,0
3.5117e+05,2.1052e+08,0,0,0,0
3.5122e+05,2.1053e+08,0,0,0,0
3.5126e+05,2.1054e+08,0,0,0,0
3.5131e+05,2.1055e+08,0,0,0,0
3.5136e+05,2.1056e+08,0,0,0,0
3.514e+05,2.1057e+08,0,0,0,0
3.5145e+05,2.1058e+08,0,0,0,0
3.5149e+05,2.106e+08,0,0,0,0
3.5154e+05,2.1061e+08,0,0,0,0
3.5158e+05,2.1062e+08,0,0,0,0
3.5163e+05,2.1063e+08,0,0,0,0
3.5167e+05,2.1064e+08,0,0,0,0
3.5172e+05,2.1065e+08,0,0,0,0
3.5176e+05,2.1066e+08,0,0,0,0
3.5181e+05,2.1067e+08,0,0,0,0
3.5186e+05,2.1069e+08,0,0,0,0
3.519e+05,2.107e+08,0,0,0,0
3.5194e+05,2.1071e+08,0,0,0,0
3.5199e+05,2.1072e+08,0,0,0,0
3.5203e+05,2.1073e+08,0,0,0,0
3.5208e+05,2.1074e+08,0,0,0,0
3.5212e+05,2.1075e+08,0,0,0,0
3.5217e+05,2.1076e+08,0,0,0,0
3.5222e+05,2.1077e+08,0,0,0,0
3.5226e+05,2.1079e+08,0,0,0,0
3.523e+05,2.108e+08,0,0,0,0
3.5235e+05,2.1081e+08,0,0,0,0
3.524e+05,2.1082e+08,0,0,0,0
3.5244e+05,2.1083e+08,0,0,0,0
3.5248e+05,2.1084e+08,0,0,0,0
3.5252e+05,2.1086e+08,0,0,0,0
3.5257e+05,2.1087e+08,0,0,0,0
3.5262e+05,2.1088e+08,0,0,0,0
3.5267e+05,2.1089e+08,0,0,0,0
3.5271e+05,2.109e+08,0,0,0,0
3.5276e+05,2.1091e+08,0,0,0,0
3.5279e+05,2.1092e+08,0,0,0,0
3.5284e+05,2.1093e+08,0,0,0,0
3.5288e+05,2.1094e+08,0,0,0,0
3.5293e+05,2.1095e+08,0,0,0,0
3.5297e+05,2.1096e+08,0,0,0,0
3.5302e+05,2.1097e+08,0,0,0,0
3.5307e+05,2.1098e+08,0,0,0,0
3.5311e+05,2.1099e+08,0,0,0,0
3.5316e+05,2.11e+08,0,0,0,0
3.532e+05,2.1102e+08,0,0,0,0
3.5324e+05,2.1103e+08,0,0,0,0
3.5329e+05,2.1105e+08,0,0,0,0
3.5333e+05,2.1106e+08,0,0,0,0
3.5338e+05,2.1107e+08,0,0,0,0
3.5342e+05,2.1108e+08,0,0,0,0
3.5347e+05,2.1109e+08,0,0,0,0
3.5352e+05,2.111e+08,0,0,0,0
3.5356e+05,2.1111e+08,0,0,0,0
3.536e+05,2.1112e+08,0,0,0,0
3.5365e+05,2.1113e+08,0,0,0,0
3.5369e+05,2.1114e+08,0,0,0,0
3.5373e+05,2.1115e+08,0,0,0,0
3.5378e+05,2.1116e+08,0,0,0,0
3.5382e+05,2.1117e+08,0,0,0,0
3.5387e+05,2.1118e+08,0,0,0,0
3.5392e+05,2.112e+08,0,0,0,0
3.5396e+05,2.1121e+08,0,0,0,0
3.5401e+05,2.1122e+08,0,0,0,0
3.5405e+05,2.1123e+08,0,0,0,0
3.5409e+05,2.1124e+08,0,0,0,0
3.5414e+05,2.1125e+08,0,0,0,0
3.5418e+05,2.1126e+08,0,0,0,0
3.5422e+05,2.1127e+08,0,0,0,0
3.5427e+05,2.1128e+08,0,0,0,0
3.5431e+05,2.1129e+08,0,0,0,0
3.5436e+05,2.113e+08,0,0,0,0
3.5441e+05,2.1132e+08,0,0,0,0
3.5445e+05,2.1133e+08,0,0,0,0
3.545e+05,2.1134e+08,0,0,0,0
3.5454e+05,2.1135e+08,0,0,0,0
3.5458e+05,2.1136e+08,0,0,0,0
3.5462e+05,2.1137e+08,0,0,0,0
3.5467e+05,2.1138e+08,0,0,0,0
3.5472e+05,2.1139e+08,0,0,0,0
3.5476e+05,2.114e+08,0,0,0,0
3.5481e+05,2.1141e+08,0,0,0,0
3.5485e+05,2.1142e+08,0,0,0,0
3.549e+05,2.1143e+08,0,0,0,0
3.5494e+05,2.1144e+08,0,0,0,0
3.5498e+05,2.1146e+08,0,0,0,0
3.5502e+05,2.1147e+08,0,0,0,0
3.5507e+05,2.1148e+08,0,0,0,0
3.5511e+05,2.1149e+08,0,0,0,0
3.5516e+05,2.115e+08,0,0,0,0
3.552e+05,2.1151e+08,0,0,0,0
3.5525e+05,2.1152e+08,0,0,0,0
3.553e+05,2.1153e+08,0,0,0,0
3.5534e+05,2.1154e+08,0,0,0,0
3.5539e+05,2.1155e+08,0,0,0,0
3.5543e+05,2.1157e+08,0,0,0,0
3.5547e+05,2.1158e+08,0,0,0,0
3.5552e+05,2.1159e+08,0,0,0,0
3.5556e+05,2.116e+08,0,0,0,0
3.5561e+05,2.1161e+08,0,0,0,0
3.5566e+05,2.1162e+08,0,0,0,0
3.557e+05,2.1163e+08,0,0,0,0
3.5575e+05,2.1164e+08,0,0,0,0
3.5579e+05,2.1165e+08,0,0,0,0
3.5583e+05,2.1166e+08,0,0,0,0
3.5587e+05,2.1168e+08,0,0,0,0
3.5592e+05,2.1169e+08,0,0,0,0
3.5596e+05,2.117e+08,0,0,0,0
3.5601e+05,2.1171e+08,0,0,0,0
3.5605e+05,2.1172e+08,0,0,0,0
3.561e+05,2.1173e+08,0,0,0,0
3.5615e+05,2.1174e+08,0,0,0,0
3.5619e+05,2.1175e+08,0,0,0,0
3.5624e+05,2.1176e+08,0,0,0,0
3.5628e+05,2.1177e+08,0,0,0,0
3.5632e+05,2.1178e+08,0,0,0,0
3.5636e+05,2.1179e+08,0,0,0,0
3.5641e+05,2.118e+08,0,0,0,0
3.5645e+05,2.1181e+08,0,0,0,0
3.565e+05,2.1182e+08,0,0,0,0
3.5655e+05,2.1184e+08,0,0,0,0
3.5659e+05,2.1185e+08,0,0,0,0
3.5664e+05,2.1186e+08,0,0,0,0
3.5668e+05,2.1187e+08,0,0,0,0
3.5672e+05,2.1188e+08,0,0,0,0
3.5676e+05,2.1189e+08,0,0,0,0
3.5681e+05,2.119e+08,0,0,0,0
3.5685e+05,2.1191e+08,0,0,0,0
3.569e+05,2.1192e+08,0,0,0,0
3.5694e+05,2.1193e+08,0,0,0,0
3.5699e+05,2.1194e+08,0,0,0,0
3.5704e+05,2.1195e+08,0,0,0,0
3.5708e+05,2.1196e+08,0,0,0,0
3.5713e+05,2.1197e+08,0,0,0,0
3.5717e+05,2.1199e+08,0,0,0,0
3.5721e+05,2.12e+08,0,0,0,0
3.5725e+05,2.1201e+08,0,0,0,0
3.573e+05,2.1202e+08,0,0,0,0
3.5734e+05,2.1203e+08,0,0,0,0
3.5739e+05,2.1204e+08,0,0,0,0
3.5744e+05,2.1205e+08,0,0,0,0
3.5748e+05,2.1206e+08,0,0,0,0
3.5753e+05,2.1208e+08,0,0,0,0
3.5757e+05,2.1209e+08,0,0,0,0
3.5762e+05,2.121e+08,0,0,0,0
3.5766e+05,2.1211e+08,0,0,0,0
3.5771e+05,2.1212e+08,0,0,0,0
3.5775e+05,2.1213e+08,0,0,0,0
3.578e+05,2.1214e+08,0,0,0,0
3.5785e+05,2.1216e+08,0,0,0,0
3.5789e+05,2.1217e+08,0,0,0,0
3.5794e+05,2.1218e+08,0,0,0,0
3.5798e+05,2.1219e+08,0,0,0,0
3.5803e+05,2.1221e+08,0,0,0,0
3.5807e+05,2.1222e+08,0,0,0,0
3.5812e+05,2.1223e+08,0,0,0,0
3.5816e+05,2.1224e+08,0,0,0,0
3.5821e+05,2.1225e+08,0,0,0,0
3.5825e+05,2.1226e+08,0,0,0,0
3.583e+05,2.1227e+08,0,0,0,0
3.5834e+05,2.1228e+08,0,0,0,0
3.5839e+05,2.1229e+08,0,0,0,0
3.5844e+05,2.123e+08,0,0,0,0
3.5847e+05,2.1232e+08,0,0,0,0
3.5852e+05,2.1233e+08,0,0,0,0
3.5856e+05,2.1234e+08,0,0,0,0
3.5861e+05,2.1235e+08,0,0,0,0
3.5865e+05,2.1236e+08,0,0,0,0
3.587e+05,2.1237e+08,0,0,0,0
3.5875e+05,2.1238e+08,0,0,0,0
3.5879e+05,2.1239e+08,0,0,0,0
3.5884e+05,2.124e+08,0,0,0,0
3.5888e+05,2.1241e+08,0,0,0,0
3.5892e+05,2.1242e+08,0,0,0,0
3.5896e+05,2.1243e+08,0,0,0,0
3.5901e+05,2.1244e+08,0,0,0,0
3.5906e+05,2.1246e+08,0,0,0,0
3.591e+05,2.1247e+08,0,0,0,0
3.5915e+05,2.1248e+08,0,0,0,0
3.5919e+05,2.1249e+08,0,0,0,0
3.5924e+05,2.125e+08,0,0,0,0
3.5928e+05,2.1251e+08,0,0,0,0
3.5933e+05,2.1252e+08,0,0,0,0
3.5937e+05,2.1253e+08,0,0,0,0
3.5941e+05,2.1254e+08,0,0,0,0
3.5946e+05,2.1255e+08,0,0,0,0
3.595e+05,2.1256e+08,0,0,0,0
3.5954e+05,2.1257e+08,0,0,0,0
3.5959e+05,2.1259e+08,0,0,0,0
3.5964e+05,2.126e+08,0,0,0,0
3.5968e+05,2.1261e+08,0,0,0,0
3.5973e+05,2.1262e+08,0,0,0,0
3.5978e+05,2.1263e+08,0,0,0,0
3.5982e+05,2.1264e+08,0,0,0,0
3.5986e+05,2.1265e+08,0,0,0,0
3.599e+05,2.1266e+08,0,0,0,0
3.5995e+05,2.1267e+08,0,0,0,0
3.5999e+05,2.1269e+08,0,0,0,0
3.6004e+05,2.127e+08,0,0,0,0
3.6009e+05,2.1271e+08,0,0,0,0
3.6013e+05,2.1272e+08,0,0,0,0
3.6018e+05,2.1273e+08,0,0,0,0
3.6022e+05,2.1274e+08,0,0,0,0
3.6026e+05,2.1275e+08,0,0,0,0
3.6031e+05,2.1276e+08,0,0,0,0
3.6035e+05,2.1277e+08,0,0,0,0
3.604e+05,2.1278e+08,0,0,0,0
3.6044e+05,2.1279e+08,0,0,0,0
3.6049e+05,2.128e+08,0,0,0,0
3.6054e+05,2.1281e+08,0,0,0,0
3.6058e+05,2.1282e+08,0,0,0,0
3.6063e+05,2.1283e+08,0,0,0,0
3.6068e+05,2.1285e+08,0,0,0,0
3.6072e+05,2.1286e+08,0,0,0,0
3.6076e+05,2.1288e+08,0,0,0,0
3.6081e+05,2.1289e+08,0,0,0,0
3.6085e+05,2.129e+08,0,0,0,0
3.609e+05,2.1291e+08,0,0,0,0
3.6094e+05,2.1292e+08,0,0,0,0
3.6099e+05,2.1293e+08,0,0,0,0
3.6104e+05,2.1294e+08,0,0,0,0
3.6108e+05,2.1295e+08,0,0,0,0
3.6112e+05,2.1296e+08,0,0,0,0
3.6116e+05,2.1297e+08,0,0,0,0
3.6121e+05,2.1298e+08,0,0,0,0
3.6125e+05,2.1299e+08,0,0,0,0
3.613e+05,2.13e+08,0,0,0,0
3.6135e+05,2.1301e+08,0,0,0,0
3.6139e+05,2.1303e+08,0,0,0,0
3.6144e+05,2.1304e+08,0,0,0,0
3.6148e+05,2.1305e+08,0,0,0,0
3.6152e+05,2.1306e+08,0,0,0,0
3.6157e+05,2.1308e+08,0,0,0,0
3.6161e+05,2.1309e+08,0,0,0,0
3.6166e+05,2.131e+08,0,0,0,0
3.617e+05,2.1311e+08,0,0,0,0
3.6174e+05,2.1312e+08,0,0,0,0
3.6179e+05,2.1313e+08,0,0,0,0
3.6184e+05,2.1314e+08,0,0,0,0
3.6188e+05,2.1315e+08,0,0,0,0
3.6193e+05,2.1316e+08,0,0,0,0
3.6197e+05,2.1317e+08,0,0,0,0
3.6202e+05,2.1319e+08,0,0,0,0
3.6206e+05,2.132e+08,0,0,0,0
3.6211e+05,2.1321e+08,0,0,0,0
3.6215e+05,2.1322e+08,0,0,0,0
3.622e+05,2.1323e+08,0,0,0,0
3.6224e+05,2.1324e+08,0,0,0,0
3.6229e+05,2.1325e+08,0,0,0,0
3.6233e+05,2.1326e+08,0,0,0,0
3.6238e+05,2.1328e+08,0,0,0,0
3.6242e+05,2.1329e+08,0,0,0,0
3.6246e+05,2.133e+08,0,0,0,0
3.6251e+05,2.1331e+08,0,0,0,0
3.6255e+05,2.1332e+08,0,0,0,0
3.626e+05,2.1333e+08,0,0,0,0
3.6265e+05,2.1334e+08,0,0,0,0
3.6269e+05,2.1335e+08,0,0,0,0
3.6274e+05,2.1336e+08,0,0,0,0
3.6278e+05,2.1337e+08,0,0,0,0
3.6282e+05,2.1338e+08,0,0,0,0
3.6286e+05,2.1339e+08,0,0,0,0
3.6291e+05,2.134e+08,0,0,0,0
3.6295e+05,2.1342e+08,0,0,0,0
3.63e+05,2.1343e+08,0,0,0,0
3.6304e+05,2.1344e+08,0,0,0,0
3.631e+05,2.1345e+08,0,0,0,0
3.6314e+05,2.1346e+08,0,0,0,0
3.6319e+05,2.1347e+08,0,0,0,0
3.6323e+05,2.1348e+08,0,0,0,0
3.6328e+05,2.135e+08,0,0,0,0
3.6332e+05,2.1351e+08,0,0,0,0
3.6336e+05,2.1352e+08,0,0,0,0
3.6341e+05,2.1353e+08,0,0,0,0
3.6345e+05,2.1354e+08,0,0,0,0
3.635e+05,2.1355e+08,0,0,0,0
3.6355e+05,2.1356e+08,0,0,0,0
3.6359e+05,2.1357e+08,0,0,0,0
3.6364e+05,2.1358e+08,0,0,0,0
3.6368e+05,2.136e+08,0,0,0,0
3.6372e+05,2.1361e+08,0,0,0,0
3.6377e+05,2.1362e+08,0,0,0,0
3.6381e+05,2.1363e+08,0,0,0,0
3.6386e+05,2.1364e+08,0,0,0,0
3.639e+05,2.1365e+08,0,0,0,0
3.6395e+05,2.1366e+08,0,0,0,0
3.6399e+05,2.1367e+08,0,0,0,0
3.6404e+05,2.1368e+08,0,0,0,0
3.6408e+05,2.1369e+08,0,0,0,0
3.6413e+05,2.1371e+08,0,0,0,0
3.6417e+05,2.1372e+08,0,0,0,0
3.6421e+05,2.1373e+08,0,0,0,0
3.6426e+05,2.1374e+08,0,0,0,0
3.643e+05,2.1375e+08,0,0,0,0
3.6435e+05,2.1376e+08,0,0,0,0
3.644e+05,2.1377e+08,0,0,0,0
3.6444e+05,2.1378e+08,0,0,0,0
3.6449e+05,2.1379e+08,0,0,0,0
3.6454e+05,2.138e+08,0,0,0,0
3.6458e+05,2.1381e+08,0,0,0,0
3.6462e+05,2.1383e+08,0,0,0,0
3.6467e+05,2.1384e+08,0,0,0,0
3.6471e+05,2.1385e+08,0,0,0,0
3.6475e+05,2.1386e+08,0,0,0,0
3.648e+05,2.1387e+08,0,0,0,0
3.6485e+05,2.1388e+08,0,0,0,0
3.6489e+05,2.1389e+08,0,0,0,0
3.6494e+05,2.139e+08,0,0,0,0
3.6498e+05,2.1391e+08,0,0,0,0
3.6502e+05,2.1393e+08,0,0,0,0
3.6507e+05,2.1394e+08,0,0,0,0
3.6511e+05,2.1395e+08,0,0,0,0
3.6515e+05,2.1396e+08,0,0,0,0
3.652e+05,2.1397e+08,0,0,0,0
3.6524e+05,2.1398e+08,0,0,0,0
3.6529e+05,2.1399e+08,0,0,0,0
3.6534e+05,2.14e+08,0,0,0,0
3.6538e+05,2.1401e+08,0,0,0,0
3.6543e+05,2.1402e+08,0,0,0,0
3.6547e+05,2.1403e+08,0,0,0,0
3.6551e+05,2.1404e+08,0,0,0,0
3.6556e+05,2.1406e+08,0,0,0,0
3.656e+05,2.1407e+08,0,0,0,0
3.6564e+05,2.1408e+08,0,0,0,0
3.6569e+05,2.1409e+08,0,0,0,0
3.6574e+05,2.141e+08,0,0,0,0
3.6578e+05,2.1411e+08,0,0,0,0
3.6583e+05,2.1412e+08,0,0,0,0
3.6587e+05,2.1413e+08,0,0,0,0
3.6591e+05,2.1415e+08,0,0,0,0
3.6595e+05,2.1416e+08,0,0,0,0
3.66e+05,2.1417e+08,0,0,0,0
3.6604e+05,2.1418e+08,0,0,0,0
3.6609e+05,2.1419e+08,0,0,0,0
3.6613e+05,2.142e+08,0,0,0,0
3.6618e+05,2.1421e+08,0,0,0,0
3.6623e+05,2.1422e+08,0,0,0,0
3.6627e+05,2.1423e+08,0,0,0,0
3.6632e+05,2.1424e+08,0,0,0,0
3.6636e+05,2.1425e+08,0,0,0,0
3.664e+05,2.1427e+08,0,0,0,0
3.6644e+05,2.1428e+08,0,0,0,0
3.6649e+05,2.1429e+08,0,0,0,0
3.6654e+05,2.143e+08,0,0,0,0
3.6658e+05,2.1431e+08,0,0,0,0
3.6663e+05,2.1432e+08,0,0,0,0
3.6668e+05,2.1433e+08,0,0,0,0
3.6672e+05,2.1434e+08,0,0,0,0
3.6676e+05,2.1436e+08,0,0,0,0
3.6681e+05,2.1437e+08,0,0,0,0
3.6685e+05,2.1438e+08,0,0,0,0
3.669e+05,2.1439e+08,0,0,0,0
3.6694e+05,2.144e+08,0,0,0,0
3.6699e+05,2.1441e+08,0,0,0,0
3.6704e+05,2.1442e+08,0,0,0,0
3.6708e+05,2.1443e+08,0,0,0,0
3.6713e+05,2.1444e+08,0,0,0,0
3.6717e+05,2.1446e+08,0,0,0,0
3.6721e+05,2.1447e+08,0,0,0,0
3.6726e+05,2.1448e+08,0,0,0,0
3.673e+05,2.1449e+08,0,0,0,0
3.6734e+05,2.145e+08,0,0,0,0
3.6739e+05,2.1451e+08,0,0,0,0
3.6743e+05,2.1452e+08,0,0,0,0
3.6748e+05,2.1453e+08,0,0,0,0
3.6753e+05,2.1454e+08,0,0,0,0
3.6757e+05,2.1455e+08,0,0,0,0
3.6762e+05,2.1456e+08,0,0,0,0
3.6766e+05,2.1457e+08,0,0,0,0
3.677e+05,2.1458e+08,0,0,0,0
3.6775e+05,2.146e+08,0,0,0,0
3.6779e+05,2.1461e+08,0,0,0,0
3.6784e+05,2.1462e+08,0,0,0,0
3.6788e+05,2.1463e+08,0,0,0,0
3.6793e+05,2.1464e+08,0,0,0,0
3.6797e+05,2.1465e+08,0,0,0,0
3.6802e+05,2.1466e+08,0,0,0,0
3.6806e+05,2.1467e+08,0,0,0,0
3.681e+05,2.1468e+08,0,0,0,0
3.6815e+05,2.147e+08,0,0,0,0
3.6819e+05,2.1471e+08,0,0,0,0
3.6824e+05,2.1472e+08,0,0,0,0
3.6828e+05,2.1473e+08,0,0,0,0
3.6833e+05,2.1474e+08,0,0,0,0
3.6838e+05,2.1475e+08,0,0,0,0
3.6842e+05,2.1476e+08,0,0,0,0
3.6847e+05,2.1477e+08,0,0,0,0
3.6851e+05,2.1478e+08,0,0,0,0
3.6855e+05,2.1479e+08,0,0,0,0
3.686e+05,2.1481e+08,0,0,0,0
3.6864e+05,2.1482e+08,0,0,0,0
3.6869e+05,2.1483e+08,0,0,0,0
3.6873e+05,2.1484e+08,0,0,0,0
3.6878e+05,2.1485e+08,0,0,0,0
3.6883e+05,2.1486e+08,0,0,0,0
3.6887e+05,2.1487e+08,0,0,0,0
3.6891e+05,2.1488e+08,0,0,0,0
3.6896e+05,2.1489e+08,0,0,0,0
3.69e+05,2.149e+08,0,0,0,0
3.6904e+05,2.1491e+08,0,0,0,0
3.6909e+05,2.1492e+08,0,0,0,0
3.6913e+05,2.1493e+08,0,0,0,0
3.6918e+05,2.1494e+08,0,0,0,0
3.6923e+05,2.1496e+08,0,0,0,0
3.6927e+05,2.1497e+08,0,0,0,0
3.6932e+05,2.1498e+08,0,0,0,0
3.6936e+05,2.1499e+08,0,0,0,0
3.6941e+05,2.15e+08,0,0,0,0
3.6945e+05,2.1501e+08,0,0,0,0
3.6949e+05,2.1502e+08,0,0,0,0
3.6954e+05,2.1503e+08,0,0,0,0
3.6958e+05,2.1504e+08,0,0,0,0
3.6962e+05,2.1505e+08,0,0,0,0
3.6967e+05,2.1506e+08,0,0,0,0
3.6972e+05,2.1508e+08,0,0,0,0
3.6976e+05,2.1509e+08,0,0,0,0
3.6981e+05,2.151e+08,0,0,0,0
3.6985e+05,2.1511e+08,0,0,0,0
3.6989e+05,2.1512e+08,0,0,0,0
3.6994e+05,2.1513e+08,0,0,0,0
3.6998e+05,2.1514e+08,0,0,0,0
3.7002e+05,2.1515e+08,0,0,0,0
