LineNo,TimeUS,RMSRollP,RMSRollD,RMSPitchP,RMSPitchD,RMSYaw
1.0352e+05,4.5462e+07,0.54372,0.011245,0.041296,0.0068178,0.0018958
1.0356e+05,4.5475e+07,0.54331,0.011073,0.042013,0.0069061,0.001866
1.036e+05,4.5485e+07,0.54308,0.010907,0.042362,0.0070215,0.0018477
1.0364e+05,4.5495e+07,0.54291,0.010718,0.042518,0.007178,0.0018309
1.0368e+05,4.5505e+07,0.54264,0.01056,0.042506,0.0073278,0.0018131
1.0372e+05,4.5515e+07,0.5422,0.01053,0.042337,0.0075211,0.0017914
1.0377e+05,4.5525e+07,0.5417,0.010396,0.042015,0.0077685,0.0017675
1.0381e+05,4.5536e+07,0.54127,0.010192,0.04155,0.0080703,0.0017425
1.0385e+05,4.5546e+07,0.54086,0.010029,0.041004,0.0082954,0.0017186
1.0389e+05,4.5555e+07,0.54046,0.0098422,0.040324,0.0088182,0.0017009
1.0393e+05,4.5565e+07,0.54006,0.0096568,0.039592,0.0090804,0.0016907
1.0397e+05,4.5576e+07,0.53971,0.0094788,0.038828,0.0092799,0.001689
1.0401e+05,4.5586e+07,0.53929,0.0093243,0.038058,0.0094732,0.0016938
1.0405e+05,4.5596e+07,0.53881,0.0091921,0.037302,0.0094945,0.0017092
1.0409e+05,4.5605e+07,0.53832,0.0090201,0.036581,0.0095928,0.0017297
1.0413e+05,4.5615e+07,0.53788,0.0088413,0.03591,0.0096522,0.0017564
1.0418e+05,4.5626e+07,0.5374,0.0086991,0.035303,0.0096682,0.0017915
1.0422e+05,4.5636e+07,0.53673,0.0088846,0.03478,0.0097188,0.0018382
1.0426e+05,4.5648e+07,0.53544,0.009873,0.034283,0.0097837,0.0019103
1.043e+05,4.5659e+07,0.53397,0.011304,0.034005,0.0097618,0.001976
1.0434e+05,4.5668e+07,0.53203,0.013236,0.033852,0.0097506,0.0020448
1.0438e+05,4.5678e+07,0.52976,0.01433,0.033806,0.0096855,0.0021173
1.0442e+05,4.5689e+07,0.52745,0.014343,0.033842,0.00957,0.0021902
1.0446e+05,4.5699e+07,0.52518,0.014126,0.033922,0.0094088,0.0022652
1.045e+05,4.5709e+07,0.5228,0.01411,0.034001,0.0092246,0.0023446
1.0454e+05,4.5718e+07,0.5202,0.014379,0.034079,0.0090419,0.0024265
1.0459e+05,4.5728e+07,0.51749,0.014484,0.034123,0.0088679,0.0025047
1.0463e+05,4.5738e+07,0.51467,0.014559,0.034134,0.0086985,0.0025763
1.0467e+05,4.5749e+07,0.51175,0.0146,0.034155,0.0085269,0.0026421
1.0471e+05,4.5759e+07,0.50885,0.014417,0.034178,0.0083578,0.0027052
1.0475e+05,4.5771e+07,0.50529,0.014111,0.034149,0.0081626,0.002783
1.0479e+05,4.5782e+07,0.50241,0.013961,0.034111,0.0080041,0.0028439
1.0483e+05,4.5791e+07,0.49949,0.013821,0.034074,0.0078451,0.0029053
1.0487e+05,4.5801e+07,0.49671,0.013565,0.034035,0.0076892,0.0029685
1.0491e+05,4.5811e+07,0.49412,0.013334,0.033994,0.0075367,0.0030276
1.0495e+05,4.5822e+07,0.49158,0.013084,0.03393,0.0073915,0.0030828
1.05e+05,4.5832e+07,0.489,0.01291,0.033825,0.0072676,0.0031326
1.0504e+05,4.5841e+07,0.48645,0.012694,0.03364,0.007206,0.0031725
1.0507e+05,4.5852e+07,0.48405,0.012462,0.033388,0.0071574,0.0031979
1.0511e+05,4.5863e+07,0.48182,0.01225,0.033098,0.0070691,0.0032052
1.0515e+05,4.5872e+07,0.47971,0.012033,0.032755,0.0070139,0.0031957
1.0519e+05,4.5883e+07,0.47773,0.011826,0.032368,0.0069563,0.0031728
1.0523e+05,4.5893e+07,0.47591,0.011642,0.031936,0.0069255,0.0031386
1.0527e+05,4.5903e+07,0.47412,0.011423,0.031451,0.0069577,0.0030938
1.0531e+05,4.5913e+07,0.47227,0.011271,0.030917,0.0070337,0.0030411
1.0536e+05,4.5924e+07,0.47046,0.011069,0.030353,0.007099,0.0029838
1.054e+05,4.5934e+07,0.46886,0.010961,0.029767,0.0072177,0.0029247
1.0544e+05,4.5945e+07,0.46755,0.011089,0.029176,0.0073781,0.0028688
1.0548e+05,4.5955e+07,0.46641,0.011047,0.028605,0.0075794,0.0028223
1.0552e+05,4.5967e+07,0.46518,0.01092,0.027971,0.0079477,0.0027882
1.0557e+05,4.5978e+07,0.46436,0.01082,0.027564,0.0081845,0.0027927
1.0561e+05,4.5988e+07,0.46363,0.010645,0.027289,0.0084235,0.0028379
1.0565e+05,4.5998e+07,0.46289,0.010435,0.027147,0.008553,0.002929
1.0569e+05,4.6008e+07,0.46221,0.010234,0.027124,0.0085761,0.0030673
1.0573e+05,4.6018e+07,0.46163,0.01007,0.027217,0.0085587,0.0032461
1.0577e+05,4.6028e+07,0.46108,0.009877,0.027462,0.0085729,0.0034516
1.0582e+05,4.604e+07,0.46032,0.0096648,0.027919,0.0085035,0.0037295
1.0585e+05,4.6053e+07,0.45956,0.009431,0.028578,0.0084684,0.0040313
1.0589e+05,4.6064e+07,0.45891,0.0092921,0.029241,0.0084248,0.0042963
1.0594e+05,4.6076e+07,0.45787,0.0094244,0.03021,0.0083479,0.0046672
1.0598e+05,4.6087e+07,0.45689,0.009454,0.031097,0.0082901,0.0049942
1.0602e+05,4.6098e+07,0.45589,0.0093581,0.032051,0.0082065,0.0053384
1.0606e+05,4.6108e+07,0.45485,0.0092351,0.03306,0.008111,0.0056901
1.061e+05,4.6118e+07,0.45384,0.0090622,0.034069,0.0079819,0.006035
1.0614e+05,4.6128e+07,0.45298,0.0089396,0.035083,0.0078529,0.0063681
1.0618e+05,4.6138e+07,0.45225,0.008854,0.036106,0.0077244,0.00669
1.0622e+05,4.6148e+07,0.45145,0.008746,0.037131,0.0075955,0.0069974
1.0627e+05,4.6159e+07,0.45042,0.0090183,0.038135,0.0074589,0.0072773
1.0631e+05,4.6171e+07,0.44885,0.0095473,0.0393,0.007275,0.0075734
1.0635e+05,4.6181e+07,0.44738,0.009997,0.04013,0.0071375,0.0077605
1.0639e+05,4.6191e+07,0.44562,0.010862,0.040832,0.0070246,0.0078992
1.0643e+05,4.6202e+07,0.44343,0.012655,0.041403,0.0069386,0.0079939
1.0647e+05,4.6212e+07,0.44067,0.015471,0.041873,0.0068482,0.0080509
1.0651e+05,4.6222e+07,0.43735,0.018345,0.042172,0.0068668,0.0080804
1.0655e+05,4.6232e+07,0.43367,0.019902,0.042401,0.0067826,0.0080876
1.066e+05,4.6243e+07,0.42984,0.020361,0.042577,0.0067252,0.0080738
1.0663e+05,4.6255e+07,0.42488,0.02052,0.042587,0.0067872,0.0080248
1.0668e+05,4.6265e+07,0.42085,0.020411,0.042467,0.0068118,0.0079589
1.0672e+05,4.6275e+07,0.41686,0.020097,0.042354,0.0066881,0.0078709
1.0676e+05,4.6285e+07,0.41295,0.019728,0.042242,0.0065595,0.0077665
1.068e+05,4.6295e+07,0.40908,0.019386,0.042084,0.0064566,0.0076526
1.0684e+05,4.6306e+07,0.40525,0.019054,0.041892,0.0063577,0.0075346
1.0688e+05,4.6316e+07,0.40153,0.018681,0.041652,0.0062888,0.0074154
1.0692e+05,4.6326e+07,0.39802,0.018354,0.041371,0.0062223,0.0072997
1.0696e+05,4.6336e+07,0.39469,0.018027,0.041041,0.0061618,0.0071904
1.07e+05,4.6346e+07,0.39141,0.017678,0.040682,0.0060854,0.0070885
1.0704e+05,4.6356e+07,0.38818,0.017342,0.040254,0.0061099,0.0069936
1.0708e+05,4.6367e+07,0.38502,0.017009,0.039754,0.0062033,0.006914
1.0713e+05,4.6379e+07,0.38111,0.016662,0.039031,0.0064253,0.0068492
1.0717e+05,4.6389e+07,0.37797,0.016405,0.03839,0.0065717,0.0068351
1.0721e+05,4.6399e+07,0.37501,0.016102,0.037722,0.0066367,0.0068666
1.0725e+05,4.6409e+07,0.3723,0.015918,0.037031,0.0066892,0.0069564
1.0729e+05,4.642e+07,0.36976,0.015671,0.036329,0.0066992,0.0071156
1.0733e+05,4.6429e+07,0.36735,0.015397,0.035621,0.00675,0.007358
1.0737e+05,4.644e+07,0.36513,0.015183,0.034914,0.0068369,0.0077035
1.0741e+05,4.645e+07,0.36318,0.01512,0.03422,0.0068623,0.008171
1.0745e+05,4.646e+07,0.36142,0.014956,0.033551,0.0069466,0.0087873
1.0749e+05,4.647e+07,0.35972,0.014668,0.032912,0.0069448,0.0095732
1.0753e+05,4.6482e+07,0.35757,0.014333,0.032157,0.0068826,0.010781
1.0757e+05,4.6493e+07,0.35586,0.014065,0.031597,0.0068348,0.01191
1.0761e+05,4.6503e+07,0.35425,0.013788,0.031075,0.0067655,0.013174
1.0765e+05,4.6513e+07,0.35265,0.013539,0.03059,0.0066748,0.014559
1.0769e+05,4.6523e+07,0.35089,0.013552,0.030111,0.006545,0.016045
1.0774e+05,4.6533e+07,0.34884,0.01413,0.029625,0.0064281,0.017633
1.0778e+05,4.6543e+07,0.34639,0.015488,0.029129,0.0063304,0.019323
1.0782e+05,4.6553e+07,0.3435,0.017347,0.028621,0.0062491,0.021106
1.0786e+05,4.6563e+07,0.34026,0.018713,0.028115,0.0061419,0.022974
1.079e+05,4.6573e+07,0.33689,0.019046,0.027607,0.0060481,0.024921
1.0794e+05,4.6583e+07,0.33346,0.019014,0.027086,0.0060177,0.026929
1.0798e+05,4.6593e+07,0.32996,0.018959,0.02656,0.0060078,0.028971
1.0802e+05,4.6603e+07,0.32636,0.018927,0.026032,0.0060553,0.031019
1.0806e+05,4.6613e+07,0.3227,0.018891,0.025516,0.0060896,0.03304
1.081e+05,4.6624e+07,0.31895,0.018911,0.025017,0.0060643,0.035002
1.0815e+05,4.6636e+07,0.31412,0.019003,0.024422,0.0059962,0.037325
1.0819e+05,4.6646e+07,0.31019,0.01897,0.023973,0.0059294,0.039046
1.0823e+05,4.6656e+07,0.30632,0.01867,0.023562,0.0059183,0.040622
1.0827e+05,4.6666e+07,0.30255,0.01831,0.023197,0.005903,0.042037
1.0831e+05,4.6676e+07,0.29888,0.017947,0.022868,0.0058434,0.043273
1.0835e+05,4.6689e+07,0.29445,0.017505,0.022492,0.0057242,0.044538
1.0839e+05,4.6699e+07,0.2911,0.017211,0.022216,0.0056225,0.045303
1.0843e+05,4.6709e+07,0.2879,0.016907,0.021958,0.0055161,0.045838
1.0848e+05,4.6718e+07,0.28473,0.016599,0.021728,0.0054214,0.046146
1.0852e+05,4.6729e+07,0.28155,0.016352,0.021528,0.0053288,0.046234
1.0856e+05,4.6739e+07,0.27846,0.016041,0.021353,0.0052354,0.04611
1.086e+05,4.6749e+07,0.27556,0.015799,0.021173,0.0051314,0.045797
1.0864e+05,4.6758e+07,0.27287,0.015598,0.020987,0.005033,0.045316
1.0868e+05,4.6769e+07,0.27031,0.015341,0.020781,0.0049482,0.044694
1.0872e+05,4.6781e+07,0.26719,0.014995,0.02048,0.0048836,0.043767
1.0876e+05,4.6792e+07,0.2648,0.014717,0.020169,0.0050582,0.042948
1.088e+05,4.6801e+07,0.26256,0.014503,0.019808,0.0052628,0.042103
1.0884e+05,4.6811e+07,0.26045,0.014268,0.019431,0.0053218,0.041268
1.0888e+05,4.6822e+07,0.25842,0.013989,0.019047,0.0053939,0.040476
1.0892e+05,4.6832e+07,0.25642,0.013716,0.018669,0.0054165,0.03975
1.0897e+05,4.6842e+07,0.25458,0.013497,0.018298,0.0053255,0.039106
1.0901e+05,4.6854e+07,0.25275,0.01384,0.017847,0.0052092,0.038427
1.0905e+05,4.6865e+07,0.25163,0.014084,0.017495,0.0051064,0.037977
1.0909e+05,4.6877e+07,0.25028,0.013777,0.017067,0.0050033,0.037528
1.0913e+05,4.6888e+07,0.24924,0.013512,0.016738,0.0049154,0.037247
1.0917e+05,4.6898e+07,0.2483,0.013261,0.016417,0.0048205,0.037021
1.0921e+05,4.6908e+07,0.24726,0.01311,0.016114,0.004756,0.036833
1.0925e+05,4.6918e+07,0.24603,0.013138,0.015816,0.0046641,0.036681
1.0929e+05,4.6928e+07,0.24474,0.013018,0.015523,0.0045762,0.036559
1.0934e+05,4.6941e+07,0.243,0.012949,0.015195,0.0045287,0.036441
1.0938e+05,4.6951e+07,0.24135,0.013349,0.014983,0.0045576,0.036373
1.0942e+05,4.6961e+07,0.23946,0.013831,0.014842,0.0046426,0.03634
1.0946e+05,4.6971e+07,0.23742,0.01414,0.014795,0.0047611,0.036357
1.0951e+05,4.6984e+07,0.23448,0.015286,0.014924,0.0050002,0.036473
1.0955e+05,4.6994e+07,0.23173,0.016875,0.015181,0.00513,0.036662
1.0959e+05,4.7004e+07,0.22877,0.017767,0.015573,0.0052377,0.03696
1.0963e+05,4.7014e+07,0.22569,0.018148,0.016097,0.0053192,0.03738
1.0967e+05,4.7024e+07,0.22246,0.018611,0.01667,0.0052863,0.037944
1.0971e+05,4.7034e+07,0.21909,0.019088,0.017298,0.00525,0.038675
1.0976e+05,4.7044e+07,0.21566,0.0192,0.017946,0.00518,0.039581
1.098e+05,4.7057e+07,0.21127,0.019455,0.018657,0.0050591,0.040952
1.0983e+05,4.7067e+07,0.2076,0.020364,0.019143,0.0049631,0.042228
1.0987e+05,4.7078e+07,0.20383,0.021254,0.019534,0.0049037,0.043635
1.0992e+05,4.709e+07,0.19912,0.021258,0.019795,0.004995,0.045511
1.0996e+05,4.71e+07,0.1954,0.020989,0.019782,0.0053444,0.047047
1.1e+05,4.711e+07,0.19171,0.020777,0.019637,0.0055892,0.048563
1.1004e+05,4.712e+07,0.18806,0.020497,0.019422,0.0056819,0.050014
1.1008e+05,4.713e+07,0.18445,0.02019,0.019161,0.0057005,0.051359
1.1012e+05,4.714e+07,0.18089,0.019905,0.01889,0.0056197,0.052573
1.1017e+05,4.715e+07,0.17739,0.01955,0.018629,0.0055099,0.053648
1.1021e+05,4.716e+07,0.17399,0.019226,0.018376,0.0054072,0.054586
1.1025e+05,4.717e+07,0.17072,0.019059,0.018159,0.005319,0.055391
1.1029e+05,4.718e+07,0.16755,0.018773,0.017974,0.005237,0.05608
1.1033e+05,4.719e+07,0.16443,0.018403,0.017845,0.005201,0.056676
1.1037e+05,4.72e+07,0.16139,0.01805,0.017799,0.0052128,0.057196
1.1041e+05,4.721e+07,0.15847,0.017854,0.017813,0.0051809,0.057654
1.1045e+05,4.722e+07,0.15569,0.017698,0.017862,0.0051123,0.05807
1.1049e+05,4.723e+07,0.153,0.017419,0.017964,0.0050503,0.058461
1.1053e+05,4.724e+07,0.15039,0.017086,0.018073,0.0049575,0.058844
1.1058e+05,4.7251e+07,0.14782,0.016747,0.018198,0.0048682,0.059231
1.1061e+05,4.7264e+07,0.14463,0.016423,0.018354,0.0047497,0.059722
1.1065e+05,4.7274e+07,0.14206,0.01633,0.018434,0.0046679,0.06012
1.1069e+05,4.7284e+07,0.13946,0.01634,0.018451,0.00462,0.06052
1.1073e+05,4.7294e+07,0.13685,0.016333,0.018401,0.0046117,0.060921
1.1077e+05,4.7305e+07,0.13424,0.016291,0.01829,0.0046075,0.061323
1.1081e+05,4.7315e+07,0.13164,0.016375,0.018141,0.0045805,0.061729
1.1086e+05,4.7325e+07,0.12905,0.016473,0.017943,0.0045824,0.062149
1.109e+05,4.7335e+07,0.1265,0.016259,0.017706,0.0046262,0.062588
1.1094e+05,4.7345e+07,0.12409,0.016645,0.017374,0.0069902,0.063051
1.1098e+05,4.7355e+07,0.12187,0.017887,0.017079,0.007883,0.063522
1.1102e+05,4.7365e+07,0.11997,0.019502,0.017059,0.0096072,0.063981
1.1106e+05,4.7374e+07,0.11834,0.020277,0.01748,0.010861,0.064436
1.111e+05,4.7385e+07,0.1171,0.021266,0.018343,0.011571,0.064865
1.1114e+05,4.7395e+07,0.1166,0.023328,0.019751,0.012353,0.065267
1.1118e+05,4.7405e+07,0.11658,0.024069,0.021324,0.012448,0.065619
1.1122e+05,4.7415e+07,0.11667,0.02379,0.022766,0.012261,0.065924
1.1126e+05,4.7425e+07,0.11657,0.023355,0.024112,0.012032,0.066196
1.113e+05,4.7435e+07,0.1161,0.023297,0.025251,0.011804,0.066441
1.1134e+05,4.7445e+07,0.11532,0.02335,0.026139,0.011611,0.06666
1.1138e+05,4.7455e+07,0.11423,0.023561,0.026901,0.011405,0.066849
1.1142e+05,4.7465e+07,0.11287,0.023774,0.027639,0.011185,0.066999
1.1146e+05,4.7475e+07,0.11131,0.023948,0.02821,0.011033,0.067101
1.115e+05,4.7485e+07,0.10961,0.023956,0.028765,0.010816,0.067141
1.1154e+05,4.7495e+07,0.10784,0.023727,0.029297,0.010611,0.067106
1.1158e+05,4.7505e+07,0.10604,0.023461,0.029661,0.010457,0.066995
1.1162e+05,4.7516e+07,0.10417,0.02324,0.029972,0.010265,0.066813
1.1167e+05,4.7526e+07,0.1023,0.022881,0.030347,0.010072,0.066566
1.1171e+05,4.7536e+07,0.10047,0.022451,0.030695,0.0098848,0.066263
1.1175e+05,4.7546e+07,0.098632,0.022154,0.030998,0.0099064,0.065921
1.1179e+05,4.7556e+07,0.096819,0.021767,0.031249,0.010003,0.065554
1.1183e+05,4.7566e+07,0.095066,0.021345,0.031706,0.010077,0.065183
1.1187e+05,4.7576e+07,0.093402,0.021039,0.031674,0.011768,0.064812
1.1191e+05,4.7587e+07,0.091839,0.020807,0.031999,0.01243,0.064422
1.1195e+05,4.7597e+07,0.090393,0.020706,0.031946,0.012502,0.064032
1.1199e+05,4.7606e+07,0.089169,0.020663,0.031726,0.012793,0.063654
1.1204e+05,4.7617e+07,0.088051,0.020403,0.031664,0.012702,0.063299
1.1208e+05,4.7627e+07,0.086894,0.020002,0.031496,0.012921,0.062937
1.1212e+05,4.7637e+07,0.085752,0.019614,0.031075,0.01307,0.06257
1.1216e+05,4.765e+07,0.084371,0.019142,0.030682,0.01283,0.06212
1.122e+05,4.766e+07,0.08337,0.018798,0.030265,0.012743,0.06178
1.1224e+05,4.767e+07,0.082493,0.018498,0.029845,0.012612,0.06143
1.1228e+05,4.768e+07,0.081825,0.018373,0.029486,0.012428,0.061036
1.1232e+05,4.7691e+07,0.081484,0.018562,0.029071,0.012207,0.060577
1.1236e+05,4.7701e+07,0.081327,0.018416,0.02876,0.012123,0.060047
1.124e+05,4.7711e+07,0.081205,0.018083,0.028518,0.012006,0.059435
1.1244e+05,4.7722e+07,0.081153,0.017751,0.028183,0.011801,0.05873
1.1248e+05,4.7731e+07,0.081067,0.017418,0.027907,0.011579,0.057937
1.1252e+05,4.7741e+07,0.08068,0.017418,0.027591,0.01138,0.057083
1.1257e+05,4.7752e+07,0.080019,0.01757,0.027225,0.011199,0.056188
1.1261e+05,4.7762e+07,0.079241,0.017469,0.026898,0.010978,0.055265
1.1265e+05,4.7772e+07,0.07832,0.017461,0.026474,0.011659,0.054318
1.1269e+05,4.7782e+07,0.077067,0.018773,0.025986,0.013297,0.053364
1.1273e+05,4.7792e+07,0.075644,0.019902,0.025829,0.016761,0.052422
1.1277e+05,4.7802e+07,0.074177,0.020171,0.025834,0.01753,0.051493
1.1281e+05,4.7813e+07,0.072712,0.021411,0.026871,0.019218,0.050573
1.1285e+05,4.7823e+07,0.071478,0.023593,0.028665,0.020184,0.049662
1.1289e+05,4.7833e+07,0.070691,0.025457,0.030921,0.020371,0.048773
1.1293e+05,4.7846e+07,0.069994,0.025453,0.033933,0.02019,0.047706
1.1297e+05,4.7856e+07,0.069568,0.025093,0.035794,0.019817,0.046888
1.1301e+05,4.7866e+07,0.069218,0.024642,0.037012,0.0202,0.046094
1.1305e+05,4.7875e+07,0.068656,0.024494,0.037482,0.020627,0.045321
1.131e+05,4.7885e+07,0.06775,0.02486,0.036881,0.024214,0.044563
1.1314e+05,4.7896e+07,0.066511,0.026089,0.036202,0.027121,0.043815
1.1318e+05,4.7906e+07,0.065205,0.027815,0.036321,0.030829,0.043071
1.1322e+05,4.7916e+07,0.064086,0.029342,0.037761,0.033081,0.042345
1.1326e+05,4.7927e+07,0.063187,0.029619,0.03972,0.03321,0.041648
1.133e+05,4.7936e+07,0.062403,0.02924,0.042573,0.033498,0.041003
1.1334e+05,4.7946e+07,0.061614,0.028669,0.044847,0.032898,0.040448
1.1338e+05,4.7957e+07,0.060796,0.028117,0.046795,0.032248,0.040023
1.1342e+05,4.7967e+07,0.059917,0.027622,0.047885,0.032076,0.0398
1.1346e+05,4.7978e+07,0.058917,0.027293,0.048134,0.032188,0.03986
1.1351e+05,4.799e+07,0.057541,0.027056,0.04792,0.031985,0.0405
1.1355e+05,4.8e+07,0.056413,0.026752,0.047469,0.031641,0.041564
1.1359e+05,4.801e+07,0.055292,0.026364,0.047048,0.031033,0.043158
1.1363e+05,4.8021e+07,0.054193,0.025941,0.046681,0.030422,0.04524
1.1367e+05,4.8031e+07,0.053121,0.025464,0.046315,0.029818,0.047724
1.1371e+05,4.8041e+07,0.052067,0.024962,0.045943,0.029228,0.050505
1.1375e+05,4.8051e+07,0.051044,0.024707,0.04557,0.028677,0.053473
1.1379e+05,4.8062e+07,0.050139,0.024793,0.045487,0.028263,0.056461
1.1383e+05,4.8071e+07,0.049589,0.025581,0.045723,0.028033,0.059278
1.1387e+05,4.8082e+07,0.049535,0.02625,0.046142,0.027593,0.061776
1.1391e+05,4.8091e+07,0.049814,0.026258,0.046264,0.027142,0.063909
1.1395e+05,4.8101e+07,0.050253,0.025884,0.046655,0.026797,0.065702
1.1399e+05,4.8112e+07,0.050625,0.025379,0.04692,0.026302,0.06722
1.1403e+05,4.8122e+07,0.050718,0.025015,0.047066,0.025863,0.068482
1.1407e+05,4.8132e+07,0.050495,0.024825,0.046994,0.025447,0.069488
1.1411e+05,4.8141e+07,0.049846,0.025364,0.046914,0.024954,0.070245
1.1416e+05,4.8152e+07,0.048917,0.026277,0.046886,0.02446,0.070779
1.142e+05,4.8162e+07,0.047948,0.02665,0.04688,0.024012,0.071097
1.1424e+05,4.8172e+07,0.047053,0.026864,0.047003,0.023593,0.071203
1.1428e+05,4.8182e+07,0.046309,0.026874,0.046961,0.023154,0.071102
1.1432e+05,4.8192e+07,0.04569,0.026562,0.046867,0.022724,0.07082
1.1436e+05,4.8203e+07,0.045111,0.026074,0.04673,0.022281,0.070379
1.144e+05,4.8212e+07,0.044542,0.025562,0.046554,0.021858,0.069807
1.1444e+05,4.8223e+07,0.04398,0.025054,0.0464,0.021425,0.069121
1.1448e+05,4.8233e+07,0.043479,0.024569,0.046238,0.021001,0.068337
1.1452e+05,4.8244e+07,0.043049,0.024103,0.04599,0.020615,0.067457
1.1456e+05,4.8254e+07,0.042616,0.023626,0.045725,0.020214,0.066493
1.146e+05,4.8264e+07,0.042187,0.023159,0.045434,0.019822,0.065456
1.1464e+05,4.8274e+07,0.041942,0.022808,0.04509,0.019448,0.064364
1.1468e+05,4.8285e+07,0.041872,0.022477,0.044695,0.019091,0.063234
1.1472e+05,4.8297e+07,0.04175,0.021926,0.044087,0.018816,0.061786
1.1476e+05,4.8308e+07,0.041561,0.021509,0.043467,0.018588,0.060617
1.148e+05,4.8318e+07,0.041345,0.021093,0.042754,0.018457,0.059451
1.1484e+05,4.8328e+07,0.041124,0.020678,0.041994,0.018247,0.058295
1.1488e+05,4.8338e+07,0.040846,0.020289,0.041235,0.017917,0.057157
1.1492e+05,4.8349e+07,0.040549,0.019893,0.040494,0.017565,0.056038
1.1497e+05,4.8359e+07,0.040267,0.019498,0.039778,0.017223,0.05494
1.1501e+05,4.8369e+07,0.039989,0.019111,0.03913,0.016935,0.053862
1.1505e+05,4.8378e+07,0.039755,0.018738,0.038503,0.016613,0.052805
1.1509e+05,4.8388e+07,0.039652,0.018444,0.03804,0.016534,0.051767
1.1513e+05,4.8399e+07,0.039492,0.018078,0.037717,0.016417,0.05075
1.1517e+05,4.8409e+07,0.039233,0.017763,0.037606,0.016417,0.049749
1.1521e+05,4.8419e+07,0.038938,0.017436,0.037652,0.016287,0.048768
1.1525e+05,4.8429e+07,0.038684,0.017096,0.037841,0.016077,0.047804
1.1529e+05,4.844e+07,0.038476,0.016771,0.038221,0.015935,0.046858
1.1533e+05,4.845e+07,0.038304,0.016468,0.038676,0.015677,0.045932
1.1537e+05,4.8463e+07,0.038096,0.01608,0.039171,0.015298,0.044802
1.1541e+05,4.8473e+07,0.03799,0.015796,0.039455,0.015009,0.04392
1.1545e+05,4.8484e+07,0.037923,0.015491,0.03965,0.014733,0.043059
1.1549e+05,4.8493e+07,0.037811,0.015215,0.039781,0.014458,0.042219
1.1553e+05,4.8504e+07,0.037679,0.014927,0.039792,0.014234,0.041398
1.1557e+05,4.8514e+07,0.037542,0.014636,0.039709,0.014012,0.040596
1.1561e+05,4.8524e+07,0.037274,0.014452,0.039559,0.013774,0.039813
1.1565e+05,4.8534e+07,0.036806,0.014533,0.039351,0.01354,0.039046
1.1569e+05,4.8545e+07,0.036219,0.014624,0.039077,0.013313,0.038293
1.1574e+05,4.8554e+07,0.035599,0.014471,0.038815,0.013051,0.037549
1.1578e+05,4.8565e+07,0.034971,0.014233,0.038546,0.012795,0.036813
1.1582e+05,4.8575e+07,0.034344,0.013963,0.038267,0.012546,0.036085
1.1586e+05,1.0782e+08,0.024762,0.0011977,0.011397,0.00058807,0.0025794
1.1591e+05,1.0783e+08,0.024801,0.0012359,0.011381,0.00058464,0.0025788
1.1595e+05,1.0784e+08,0.024854,0.0012483,0.011353,0.00058933,0.0025729
1.16e+05,1.0785e+08,0.024903,0.0012263,0.011323,0.0005822,0.0025639
1.1604e+05,1.0787e+08,0.02497,0.0012011,0.011293,0.00057535,0.0025489
1.1608e+05,1.0788e+08,0.025029,0.0011822,0.01129,0.00060408,0.0025364
1.1613e+05,1.0789e+08,0.025074,0.0011624,0.011296,0.00061064,0.0025256
1.1618e+05,1.079e+08,0.025086,0.0011888,0.0113,0.0006101,0.0025188
1.1622e+05,1.0791e+08,0.025075,0.001204,0.011328,0.00064086,0.0025184
1.1626e+05,1.0792e+08,0.025044,0.0012206,0.011366,0.00065449,0.0025245
1.1631e+05,1.0793e+08,0.025001,0.0012231,0.011392,0.00066694,0.0025366
1.1636e+05,1.0794e+08,0.024945,0.0012147,0.011429,0.00067061,0.0025542
1.164e+05,1.0795e+08,0.024887,0.0011973,0.011435,0.00070238,0.0025749
1.1645e+05,1.0796e+08,0.024842,0.0011867,0.011423,0.00072798,0.0025936
1.165e+05,1.0797e+08,0.024789,0.0011615,0.011395,0.00073292,0.00261
1.1654e+05,1.0798e+08,0.024771,0.0011709,0.01137,0.00072147,0.0026176
1.1658e+05,1.0799e+08,0.02479,0.0012219,0.011356,0.00072128,0.0026184
1.1663e+05,1.08e+08,0.024833,0.0012472,0.011345,0.00071936,0.0026134
1.1668e+05,1.0801e+08,0.024894,0.0012558,0.011354,0.00074382,0.0026048
1.1672e+05,1.0802e+08,0.024958,0.001238,0.011375,0.00076704,0.0025936
1.1677e+05,1.0803e+08,0.025017,0.0012136,0.011386,0.00076059,0.0025813
1.1681e+05,1.0804e+08,0.025061,0.0012245,0.011407,0.00075533,0.0025697
1.1686e+05,1.0805e+08,0.025106,0.0012097,0.011406,0.00077072,0.00256
1.169e+05,1.0806e+08,0.025134,0.0012039,0.011401,0.00076481,0.0025528
1.1695e+05,1.0808e+08,0.025132,0.0012294,0.011387,0.00075645,0.0025501
1.1699e+05,1.0809e+08,0.02511,0.0012511,0.011364,0.00075717,0.0025548
1.1704e+05,1.081e+08,0.025052,0.0013269,0.011362,0.00078301,0.0025647
1.1708e+05,1.0811e+08,0.024983,0.0013878,0.011361,0.00077095,0.0025797
1.1713e+05,1.0812e+08,0.024921,0.0014019,0.011383,0.00079292,0.0025977
1.1718e+05,1.0813e+08,0.024864,0.0013846,0.011416,0.00080519,0.0026191
1.1722e+05,1.0814e+08,0.024823,0.0013755,0.011458,0.00081538,0.0026381
