LineNo,TimeUS,C,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IYAW,IVT,RErr,ErSc
1.6338e+05,1.1933e+08,1,0.03,0.02,-0.01,-0.05,0.01,-0.26,0,0,0,-3.3,0,0.35071,0.00045379
1.6343e+05,1.1934e+08,1,0.03,0.02,-0.01,-0.05,0.01,-0.26,0,0,0,-3.3,0,0.35071,0.00045379
1.6347e+05,1.1935e+08,1,0.03,0.02,-0.01,-0.05,0.01,-0.26,0,0,0,-3.3,0,0.35071,0.00045379
1.6351e+05,1.1936e+08,1,0.03,0.02,-0.01,-0.05,0.01,-0.03,0,0,0,-1.22,0,0.35071,0.00045379
1.6355e+05,1.1937e+08,1,0.03,0.02,-0.01,-0.05,0.01,-0.03,0,0,0,-1.22,0,0.35071,0.00045379
1.6359e+05,1.1938e+08,1,0.03,0.02,-0.01,-0.05,0.01,-0.03,0,0,0,-1.22,0,0.35071,0.00045379
1.6363e+05,1.1939e+08,1,0.03,0.02,-0.01,-0.05,0.01,-0.03,0,0,0,-1.22,0,0.35071,0.00045379
1.6368e+05,1.194e+08,1,0.03,0.02,-0.01,-0.05,0.01,-0.03,0,0,0,-1.22,0,0.35071,0.00045379
1.6372e+05,1.1941e+08,1,0.03,0.02,-0.01,-0.05,0.01,-0.03,0,0,0,-1.22,0,0.35071,0.00045379
1.6376e+05,1.1942e+08,1,0.03,0.02,-0.01,-0.05,0.01,-0.03,0,0,0,-1.22,0,0.35071,0.00045379
1.638e+05,1.1943e+08,1,0.03,0.02,-0.01,-0.05,0.01,-0.03,0,0,0,-1.22,0,0.35071,0.00045379
1.6385e+05,1.1944e+08,1,0.03,0.02,-0.01,-0.05,0.01,0.04,0,0,0,-1.22,0,0.35071,0.00045379
1.6389e+05,1.1946e+08,1,0.03,0.02,-0.01,-0.05,0.01,0.04,0,0,0,-2.21,0,0.35071,0.00045379
1.6392e+05,1.1947e+08,1,0.07,0.01,0,-0.04,0.01,0.04,0,0,0,-2.21,0,0.35071,0.00045379
1.6396e+05,1.1948e+08,1,0.07,0.01,0,-0.04,0.01,0.04,0,0,0,-2.21,0,0.35071,0.00045379
1.64e+05,1.1949e+08,1,0.07,0.01,0,-0.04,0.01,0.04,0,0,0,-2.21,0,0.35071,0.00045379
1.6405e+05,1.195e+08,1,0.07,0.01,0,-0.04,0.01,0.04,0,0,0,-2.21,0,0.35071,0.00045379
1.6409e+05,1.1951e+08,1,0.07,0.01,0,-0.04,0.01,0.04,0,0,0,-2.21,0,0.35071,0.00045379
1.6413e+05,1.1952e+08,1,0.07,0.01,0,-0.04,0.01,0.04,0,0,0,-2.21,0,0.35071,0.00045379
1.6417e+05,1.1953e+08,1,0.07,0.01,0,-0.04,0.01,0.04,0,0,0,-2.21,0,0.35071,0.00045379
1.6421e+05,1.1954e+08,1,0.07,0.01,0,-0.04,0.01,0.04,0,0,0,-2.21,0,0.35071,0.00045379
1.6426e+05,1.1955e+08,1,0.07,0.01,0,-0.04,0.01,-0.23,0,0,0,-0.26,0,0.35071,0.00045379
1.643e+05,1.1956e+08,1,0.07,0.01,0,-0.04,0.01,-0.23,0,0,0,-0.26,0,0.35071,0.00045379
1.6434e+05,1.1957e+08,1,0.07,0.01,0,-0.04,0.01,-0.23,0,0,0,-0.26,0,0.35071,0.00045379
1.6438e+05,1.1958e+08,1,0.07,0.01,0,-0.04,0.01,-0.23,0,0,0,-0.26,0,0.35071,0.00045379
1.6442e+05,1.1959e+08,1,0.07,0.01,0,-0.04,0.01,-0.23,0,0,0,-0.26,0,0.35071,0.00045379
1.6446e+05,1.196e+08,1,0.07,0.01,0,-0.04,0.01,-0.23,0,0,0,-0.26,0,0.35071,0.00045379
1.645e+05,1.1961e+08,1,0.07,0.01,0,-0.04,0.01,-0.23,0,0,0,-0.26,0,0.35071,0.00045379
1.6455e+05,1.1962e+08,1,0.07,0.01,0,-0.04,0.01,-0.23,0,0,0,-0.26,0,0.35071,0.00045379
1.6459e+05,1.1963e+08,1,0.07,0.01,0,-0.04,0.01,-0.23,0,0,0,-0.26,0,0.35071,0.00045379
1.6463e+05,1.1964e+08,1,0,0.02,0.06,-0.03,0,-0.06,0,0,0,-0.26,0,0.35071,0.00045379
1.6467e+05,1.1965e+08,1,0,0.02,0.06,-0.03,0,-0.06,0,0,0,-0.01,0,0.35071,0.00045379
1.6471e+05,1.1966e+08,1,0,0.02,0.06,-0.03,0,-0.06,0,0,0,-0.01,0,0.35071,0.00045379
1.6475e+05,1.1967e+08,1,0,0.02,0.06,-0.03,0,-0.06,0,0,0,-0.01,0,0.35071,0.00045379
1.6479e+05,1.1968e+08,1,0,0.02,0.06,-0.03,0,-0.06,0,0,0,-0.01,0,0.35071,0.00045379
1.6483e+05,1.1969e+08,1,0,0.02,0.06,-0.03,0,-0.06,0,0,0,-0.01,0,0.35071,0.00045379
1.6487e+05,1.197e+08,1,0,0.02,0.06,-0.03,0,-0.06,0,0,0,-0.01,0,0.35071,0.00045379
1.6492e+05,1.1971e+08,1,0,0.02,0.06,-0.03,0,-0.06,0,0,0,-0.01,0,0.35071,0.00045379
1.6496e+05,1.1972e+08,1,0,0.02,0.06,-0.03,0,-0.06,0,0,0,-0.01,0,0.35071,0.00045379
1.65e+05,1.1973e+08,1,0,0.02,0.06,-0.03,0,-0.06,0,0,0,-0.01,0,0.35071,0.00045379
1.6504e+05,1.1975e+08,1,0,0.02,0.06,-0.03,0,-0.06,0,0,0,-0.01,0,0.35071,0.00045379
1.6508e+05,1.1976e+08,1,0,0.02,0.06,-0.03,0,0.01,0,0,0,-1.3,0,0.35071,0.00045379
1.6513e+05,1.1977e+08,1,0,0.02,0.06,-0.03,0,0.01,0,0,0,-1.3,0,0.35071,0.00045379
1.6517e+05,1.1978e+08,1,0,0.02,0.06,-0.03,0,0.01,0,0,0,-1.3,0,0.35071,0.00045379
1.6521e+05,1.1979e+08,1,0,0.02,0.06,-0.03,0,0.01,0,0,0,-1.3,0,0.35071,0.00045379
1.6525e+05,1.198e+08,1,0,0.02,0.06,-0.03,0,0.01,0,0,0,-1.3,0,0.35071,0.00045379
1.653e+05,1.1981e+08,1,0,0.02,0.06,-0.03,0,0.01,0,0,0,-1.3,0,0.35071,0.00045379
1.6534e+05,1.1982e+08,1,0,0.02,0.06,-0.03,0,0.01,0,0,0,-1.3,0,0.35071,0.00045379
1.6538e+05,1.1983e+08,1,0,0.02,0.06,-0.03,0,0.01,0,0,0,-1.3,0,0.35071,0.00045379
1.6542e+05,1.1984e+08,1,0,0.02,0.06,-0.03,0,0.01,0,0,0,-1.3,0,0.35071,0.00045379
1.6546e+05,1.1985e+08,1,0,-0.02,0.05,-0.02,0.01,0.01,0,0,0,-1.3,0,0.35071,0.00045379
1.655e+05,1.1987e+08,1,0,-0.02,0.05,-0.02,0.01,-0.19,0,0,0,0.43,0,0.35071,0.00045379
1.6554e+05,1.1987e+08,1,0,-0.02,0.05,-0.02,0.01,-0.19,0,0,0,0.43,0,0.35071,0.00045379
1.6558e+05,1.1989e+08,1,0,-0.02,0.05,-0.02,0.01,-0.19,0,0,0,0.43,0,0.35071,0.00045379
1.6562e+05,1.199e+08,1,0,-0.02,0.05,-0.02,0.01,-0.19,0,0,0,0.43,0,0.35071,0.00045379
1.6567e+05,1.1991e+08,1,0,-0.02,0.05,-0.02,0.01,-0.19,0,0,0,0.43,0,0.35071,0.00045379
1.6571e+05,1.1992e+08,1,0,-0.02,0.05,-0.02,0.01,-0.19,0,0,0,0.43,0,0.35071,0.00045379
1.6575e+05,1.1993e+08,1,0,-0.02,0.05,-0.02,0.01,-0.19,0,0,0,0.43,0,0.35071,0.00045379
1.658e+05,1.1994e+08,1,0,-0.02,0.05,-0.02,0.01,-0.19,0,0,0,0.43,0,0.35071,0.00045379
1.6584e+05,1.1995e+08,1,0,-0.02,0.05,-0.02,0.01,-0.19,0,0,0,0.43,0,0.35071,0.00045379
1.6588e+05,1.1996e+08,1,0,-0.02,0.05,-0.02,0.01,-0.21,0,0,0,-0.54,0,0.35071,0.00045379
1.6592e+05,1.1997e+08,1,0,-0.02,0.05,-0.02,0.01,-0.21,0,0,0,-0.54,0,0.35071,0.00045379
1.6596e+05,1.1998e+08,1,0,-0.02,0.05,-0.02,0.01,-0.21,0,0,0,-0.54,0,0.35071,0.00045379
1.6601e+05,1.1999e+08,1,0,-0.02,0.05,-0.02,0.01,-0.21,0,0,0,-0.54,0,0.35071,0.00045379
1.6605e+05,1.2e+08,1,0,-0.02,0.05,-0.02,0.01,-0.21,0,0,0,-0.54,0,0.35071,0.00045379
1.661e+05,1.2001e+08,1,0,-0.02,0.05,-0.02,0.01,-0.21,0,0,0,-0.54,0,0.35071,0.00045379
1.6614e+05,1.2002e+08,1,0,-0.02,0.05,-0.02,0.01,-0.21,0,0,0,-0.54,0,0.35071,0.00045379
1.6618e+05,1.2004e+08,1,0,-0.02,0.05,-0.02,0.01,-0.21,0,0,0,-0.54,0,0.35071,0.00045379
1.6622e+05,1.2005e+08,1,0,-0.02,0.05,-0.02,0.01,-0.21,0,0,0,-0.54,0,0.35071,0.00045379
1.6626e+05,1.2006e+08,1,0.01,0.02,0.04,-0.01,0,0.3,0,0,0,-0.41,0,0.35071,0.00045379
1.663e+05,1.2007e+08,1,0.01,0.02,0.04,-0.01,0,0.3,0,0,0,-0.41,0,0.35071,0.00045379
1.6634e+05,1.2008e+08,1,0.01,0.02,0.04,-0.01,0,0.3,0,0,0,-0.41,0,0.35071,0.00045379
1.6638e+05,1.2009e+08,1,0.01,0.02,0.04,-0.01,0,0.3,0,0,0,-0.41,0,0.35071,0.00045379
1.6642e+05,1.201e+08,1,0.01,0.02,0.04,-0.01,0,0.3,0,0,0,-0.41,0,0.35071,0.00045379
1.6646e+05,1.2011e+08,1,0.01,0.02,0.04,-0.01,0,0.3,0,0,0,-0.41,0,0.35071,0.00045379
1.6651e+05,1.2012e+08,1,0.01,0.02,0.04,-0.01,0,0.3,0,0,0,-0.41,0,0.35071,0.00045379
1.6655e+05,1.2013e+08,1,0.01,0.02,0.04,-0.01,0,0.3,0,0,0,-0.41,0,0.35071,0.00045379
1.6659e+05,1.2014e+08,1,0.01,0.02,0.04,-0.01,0,0.3,0,0,0,-0.41,0,0.35071,0.00045379
1.6663e+05,1.2015e+08,1,0.01,0.02,0.04,-0.01,0,0.3,0,0,0,-0.41,0,0.35071,0.00045379
1.6667e+05,1.2016e+08,1,0.01,0.02,0.04,-0.01,0,0.3,0,0,0,-0.41,0,0.35071,0.00045379
1.6672e+05,1.2017e+08,1,0.01,0.02,0.04,-0.01,0,-0.04,0,0,0,-0.41,0,0.35071,0.00045379
1.6676e+05,1.2019e+08,1,0.01,0.02,0.04,-0.01,0,-0.04,0,0,0,-0.94,0,0.35071,0.00045379
1.668e+05,1.202e+08,1,0.01,0.02,0.04,-0.01,0,-0.04,0,0,0,-0.94,0,0.35071,0.00045379
1.6684e+05,1.2021e+08,1,0.01,0.02,0.04,-0.01,0,-0.04,0,0,0,-0.94,0,0.35071,0.00045379
1.6688e+05,1.2022e+08,1,0.01,0.02,0.04,-0.01,0,-0.04,0,0,0,-0.94,0,0.35071,0.00045379
1.6693e+05,1.2023e+08,1,0.01,0.02,0.04,-0.01,0,-0.04,0,0,0,-0.94,0,0.35071,0.00045379
1.6697e+05,1.2024e+08,1,0.01,0.02,0.04,-0.01,0,-0.04,0,0,0,-0.94,0,0.35071,0.00045379
1.6701e+05,1.2025e+08,1,0.01,0.02,0.04,-0.01,0,-0.04,0,0,0,-0.94,0,0.35071,0.00045379
1.6705e+05,1.2026e+08,1,0.04,0.02,0.05,0,0,-0.04,0,0,0,-0.94,0,0.35071,0.00045379
1.6709e+05,1.2027e+08,1,0.04,0.02,0.05,0,0,-0.04,0,0,0,-0.94,0,0.35071,0.00045379
1.6713e+05,1.2028e+08,1,0.04,0.02,0.05,0,0,-0.2,0,0,0,-0.07,0,0.35071,0.00045379
1.6717e+05,1.2029e+08,1,0.04,0.02,0.05,0,0,-0.2,0,0,0,-0.07,0,0.35071,0.00045379
1.6721e+05,1.203e+08,1,0.04,0.02,0.05,0,0,-0.2,0,0,0,-0.07,0,0.35071,0.00045379
1.6726e+05,1.2031e+08,1,0.04,0.02,0.05,0,0,-0.2,0,0,0,-0.07,0,0.35071,0.00045379
1.673e+05,1.2032e+08,1,0.04,0.02,0.05,0,0,-0.2,0,0,0,-0.07,0,0.35071,0.00045379
1.6734e+05,1.2033e+08,1,0.04,0.02,0.05,0,0,-0.2,0,0,0,-0.07,0,0.35071,0.00045379
1.6738e+05,1.2034e+08,1,0.04,0.02,0.05,0,0,-0.2,0,0,0,-0.07,0,0.35071,0.00045379
1.6742e+05,1.2035e+08,1,0.04,0.02,0.05,0,0,-0.2,0,0,0,-0.07,0,0.35071,0.00045379
1.6746e+05,1.2036e+08,1,0.04,0.02,0.05,0,0,-0.06,0,0,0,-2.89,0,0.35071,0.00045379
1.6751e+05,1.2038e+08,1,0.04,0.02,0.05,0,0,-0.06,0,0,0,-2.89,0,0.35071,0.00045379
1.6755e+05,1.2039e+08,1,0.04,0.02,0.05,0,0,-0.06,0,0,0,-2.89,0,0.35071,0.00045379
1.6759e+05,1.204e+08,1,0.04,0.02,0.05,0,0,-0.06,0,0,0,-2.89,0,0.35071,0.00045379
1.6763e+05,1.2041e+08,1,0.04,0.02,0.05,0,0,-0.06,0,0,0,-2.89,0,0.35071,0.00045379
1.6767e+05,1.2042e+08,1,0.04,0.02,0.05,0,0,-0.06,0,0,0,-2.89,0,0.35071,0.00045379
1.6772e+05,1.2043e+08,1,0.04,0.02,0.05,0,0,-0.06,0,0,0,-2.89,0,0.35071,0.00045379
1.6776e+05,1.2044e+08,1,0.01,-0.03,0,0,0,-0.06,0,0,0,-2.89,0,0.35071,0.00045379
1.678e+05,1.2045e+08,1,0.01,-0.03,0,0,0,-0.06,0,0,0,-2.89,0,0.35071,0.00045379
1.6785e+05,1.2046e+08,1,0.01,-0.03,0,0,0,0.05,0,0,0,-0.07,0,0.35071,0.00045379
1.6789e+05,1.2047e+08,1,0.01,-0.03,0,0,0,0.05,0,0,0,-0.07,0,0.35071,0.00045379
1.6793e+05,1.2048e+08,1,0.01,-0.03,0,0,0,0.05,0,0,0,-0.07,0,0.35071,0.00045379
1.6797e+05,1.2049e+08,1,0.01,-0.03,0,0,0,0.05,0,0,0,-0.07,0,0.35071,0.00045379
1.6801e+05,1.205e+08,1,0.01,-0.03,0,0,0,0.05,0,0,0,-0.07,0,0.35071,0.00045379
1.6805e+05,1.2051e+08,1,0.01,-0.03,0,0,0,0.05,0,0,0,-0.07,0,0.35071,0.00045379
1.681e+05,1.2053e+08,1,0.01,-0.03,0,0,0,0.05,0,0,0,-0.07,0,0.35071,0.00045379
1.6814e+05,1.2054e+08,1,0.01,-0.03,0,0,0,0.05,0,0,0,-0.07,0,0.35071,0.00045379
1.6818e+05,1.2055e+08,1,0.01,-0.03,0,0,0,0.05,0,0,0,-0.07,0,0.35071,0.00045379
1.6822e+05,1.2056e+08,1,0.01,-0.03,0,0,0,0.05,0,0,0,-0.07,0,0.35071,0.00045379
1.6826e+05,1.2057e+08,1,0.01,-0.03,0,0,0,-0.12,0,0,0,1.12,0,0.35071,0.00045379
1.683e+05,1.2058e+08,1,0.01,-0.03,0,0,0,-0.12,0,0,0,1.12,0,0.35071,0.00045379
1.6834e+05,1.2059e+08,1,0.01,-0.03,0,0,0,-0.12,0,0,0,1.12,0,0.35071,0.00045379
1.6838e+05,1.206e+08,1,0.01,-0.03,0,0,0,-0.12,0,0,0,1.12,0,0.35071,0.00045379
1.6842e+05,1.2061e+08,1,0.01,-0.03,0,0,0,-0.12,0,0,0,1.12,0,0.35071,0.00045379
1.6847e+05,1.2062e+08,1,0.01,-0.03,0,0,0,-0.12,0,0,0,1.12,0,0.35071,0.00045379
1.6851e+05,1.2063e+08,1,0.01,-0.03,0,0,0,-0.12,0,0,0,1.12,0,0.35071,0.00045379
1.6856e+05,1.2064e+08,1,0.01,-0.03,0,0,0,-0.12,0,0,0,1.12,0,0.35071,0.00045379
1.6859e+05,1.2065e+08,1,0,0.01,0.03,0,0,-0.12,0,0,0,1.12,0,0.35071,0.00045379
1.6863e+05,1.2066e+08,1,0,0.01,0.03,0,0,-0.12,0,0,0,1.12,0,0.35071,0.00045379
1.6867e+05,1.2067e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.78,0,0.35071,0.00045379
1.6871e+05,1.2068e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.78,0,0.35071,0.00045379
1.6876e+05,1.2069e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.78,0,0.35071,0.00045379
1.688e+05,1.207e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.78,0,0.35071,0.00045379
1.6884e+05,1.2071e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.78,0,0.35071,0.00045379
1.6888e+05,1.2072e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.78,0,0.35071,0.00045379
1.6892e+05,1.2073e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.78,0,0.35071,0.00045379
1.6896e+05,1.2074e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.78,0,0.35071,0.00045379
1.6901e+05,1.2075e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.78,0,0.35071,0.00045379
1.6905e+05,1.2076e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.78,0,0.35071,0.00045379
1.6909e+05,1.2077e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.78,0,0.35071,0.00045379
1.6913e+05,1.2078e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.78,0,0.35071,0.00045379
1.6917e+05,1.2079e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.57,0,0.35071,0.00045379
1.6921e+05,1.208e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.57,0,0.35071,0.00045379
1.6925e+05,1.2081e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.57,0,0.35071,0.00045379
1.6929e+05,1.2082e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.57,0,0.35071,0.00045379
1.6934e+05,1.2083e+08,1,0,0.01,0.03,0,0,0.11,0,0,0,-0.57,0,0.35071,0.00045379
1.6938e+05,1.2085e+08,1,0.04,0.03,-0.03,0,0,0.11,0,0,0,-0.57,0,0.35071,0.00045379
1.6942e+05,1.2086e+08,1,0.04,0.03,-0.03,0,0,0.11,0,0,0,-0.57,0,0.35071,0.00045379
1.6946e+05,1.2087e+08,1,0.04,0.03,-0.03,0,0,0.11,0,0,0,-0.57,0,0.35071,0.00045379
1.695e+05,1.2088e+08,1,0.04,0.03,-0.03,0,0,0,0,0,0,-0.33,0,0.35071,0.00045379
1.6954e+05,1.2089e+08,1,0.04,0.03,-0.03,0,0,0,0,0,0,-0.33,0,0.35071,0.00045379
1.6958e+05,1.209e+08,1,0.04,0.03,-0.03,0,0,0,0,0,0,-0.33,0,0.35071,0.00045379
1.6962e+05,1.2091e+08,1,0.04,0.03,-0.03,0,0,0,0,0,0,-0.33,0,0.35071,0.00045379
1.6966e+05,1.2092e+08,1,0.04,0.03,-0.03,0,0,0,0,0,0,-0.33,0,0.35071,0.00045379
1.6971e+05,1.2093e+08,1,0.04,0.03,-0.03,0,0,0,0,0,0,-0.33,0,0.35071,0.00045379
1.6975e+05,1.2094e+08,1,0.04,0.03,-0.03,0,0,0,0,0,0,-0.33,0,0.35071,0.00045379
1.6979e+05,1.2095e+08,1,0.04,0.03,-0.03,0,0,0,0,0,0,-0.33,0,0.35071,0.00045379
1.6983e+05,1.2096e+08,1,0.04,0.03,-0.03,0,0,0,0,0,0,-0.33,0,0.35071,0.00045379
1.6987e+05,1.2097e+08,1,0.04,0.03,-0.03,0,0,0,0,0,0,-0.33,0,0.35071,0.00045379
1.6992e+05,1.2098e+08,1,0.04,0.03,-0.03,0,0,0,0,0,0,-0.33,0,0.35071,0.00045379
1.6996e+05,1.2099e+08,1,0.04,0.03,-0.03,0,0,-0.13,0,0,0,-0.33,0,0.35071,0.00045379
1.7e+05,1.21e+08,1,0.04,0.03,-0.03,0,0,-0.13,0,0,0,-1.29,0,0.35071,0.00045379
1.7004e+05,1.2101e+08,1,0.04,0.03,-0.03,0,0,-0.13,0,0,0,-1.29,0,0.35071,0.00045379
1.7008e+05,1.2102e+08,1,0.04,0.03,-0.03,0,0,-0.13,0,0,0,-1.29,0,0.35071,0.00045379
1.7012e+05,1.2103e+08,1,0.04,0.03,-0.03,0,0,-0.13,0,0,0,-1.29,0,0.35071,0.00045379
1.7017e+05,1.2104e+08,1,0.04,0.03,-0.03,0,0,-0.13,0,0,0,-1.29,0,0.35071,0.00045379
1.702e+05,1.2105e+08,1,0.03,-0.02,0,0,0,-0.13,0,0,0,-1.29,0,0.35071,0.00045379
1.7024e+05,1.2106e+08,1,0.03,-0.02,0,0,0,-0.13,0,0,0,-1.29,0,0.35071,0.00045379
1.7028e+05,1.2107e+08,1,0.03,-0.02,0,0,0,-0.13,0,0,0,-1.29,0,0.35071,0.00045379
1.7032e+05,1.2108e+08,1,0.03,-0.02,0,0,0,0.1,0,0,0,-0.51,0,0.35071,0.00045379
1.7036e+05,1.2109e+08,1,0.03,-0.02,0,0,0,0.1,0,0,0,-0.51,0,0.35071,0.00045379
1.704e+05,1.211e+08,1,0.03,-0.02,0,0,0,0.1,0,0,0,-0.51,0,0.35071,0.00045379
1.7044e+05,1.2111e+08,1,0.03,-0.02,0,0,0,0.1,0,0,0,-0.51,0,0.35071,0.00045379
1.7049e+05,1.2112e+08,1,0.03,-0.02,0,0,0,0.1,0,0,0,-0.51,0,0.35071,0.00045379
1.7053e+05,1.2113e+08,1,0.03,-0.02,0,0,0,0.1,0,0,0,-0.51,0,0.35071,0.00045379
1.7057e+05,1.2114e+08,1,0.03,-0.02,0,0,0,0.1,0,0,0,-0.51,0,0.35071,0.00045379
1.7061e+05,1.2115e+08,1,0.03,-0.02,0,0,0,0.1,0,0,0,-0.51,0,0.35071,0.00045379
1.7066e+05,1.2116e+08,1,0.03,-0.02,0,0,0,0.1,0,0,0,-0.51,0,0.35071,0.00045379
1.707e+05,1.2117e+08,1,0.03,-0.02,0,0,0,0.1,0,0,0,-0.51,0,0.35071,0.00045379
1.7074e+05,1.2119e+08,1,0.03,-0.02,0,0,0,0,0,0,0,-0.51,0,0.35071,0.00045379
1.7078e+05,1.212e+08,1,0.03,-0.02,0,0,0,0,0,0,0,-0.51,0,0.35071,0.00045379
1.7082e+05,1.2121e+08,1,0.03,-0.02,0,0,0,0,0,0,0,-1.43,0,0.35071,0.00045379
1.7086e+05,1.2122e+08,1,0.03,-0.02,0,0,0,0,0,0,0,-1.43,0,0.35071,0.00045379
1.709e+05,1.2123e+08,1,0.03,-0.02,0,0,0,0,0,0,0,-1.43,0,0.35071,0.00045379
1.7095e+05,1.2124e+08,1,0.03,-0.02,0,0,0,0,0,0,0,-1.43,0,0.35071,0.00045379
1.7099e+05,1.2125e+08,1,0.03,-0.02,0,0,0,0,0,0,0,-1.43,0,0.35071,0.00045379
1.7103e+05,1.2126e+08,1,0,0.04,0.05,0,-0.01,0,0,0,0,-1.43,0,0.35071,0.00045379
1.7107e+05,1.2127e+08,1,0,0.04,0.05,0,-0.01,0,0,0,0,-1.43,0,0.35071,0.00045379
1.7112e+05,1.2128e+08,1,0,0.04,0.05,0,-0.01,-0.18,0,0,0,-1.52,0,0.35071,0.00045379
1.7116e+05,1.2129e+08,1,0,0.04,0.05,0,-0.01,-0.18,0,0,0,-1.52,0,0.35071,0.00045379
1.712e+05,1.213e+08,1,0,0.04,0.05,0,-0.01,-0.18,0,0,0,-1.52,0,0.35071,0.00045379
1.7124e+05,1.2131e+08,1,0,0.04,0.05,0,-0.01,-0.18,0,0,0,-1.52,0,0.35071,0.00045379
1.7128e+05,1.2132e+08,1,0,0.04,0.05,0,-0.01,-0.18,0,0,0,-1.52,0,0.35071,0.00045379
1.7132e+05,1.2133e+08,1,0,0.04,0.05,0,-0.01,-0.18,0,0,0,-1.52,0,0.35071,0.00045379
1.7136e+05,1.2134e+08,1,0,0.04,0.05,0,-0.01,-0.18,0,0,0,-1.52,0,0.35071,0.00045379
1.714e+05,1.2135e+08,1,0,0.04,0.05,0,-0.01,-0.18,0,0,0,-1.52,0,0.35071,0.00045379
1.7145e+05,1.2136e+08,1,0,0.04,0.05,0,-0.01,-0.18,0,0,0,-1.52,0,0.35071,0.00045379
1.7149e+05,1.2137e+08,1,0,0.04,0.05,0,-0.01,-0.18,0,0,0,-1.52,0,0.35071,0.00045379
1.7152e+05,1.2138e+08,1,0,0.04,0.05,0,-0.01,-0.18,0,0,0,-1.52,0,0.35071,0.00045379
1.7156e+05,1.2139e+08,1,0,0.04,0.05,0,-0.01,0.35,0,0,0,-1.52,0,0.35071,0.00045379
1.7161e+05,1.214e+08,1,0,0.04,0.05,0,-0.01,0.35,0,0,0,-0.08,0,0.35071,0.00045379
1.7165e+05,1.2141e+08,1,0,0.04,0.05,0,-0.01,0.35,0,0,0,-0.08,0,0.35071,0.00045379
1.7169e+05,1.2142e+08,1,0,0.04,0.05,0,-0.01,0.35,0,0,0,-0.08,0,0.35071,0.00045379
1.7173e+05,1.2143e+08,1,0,0.04,0.05,0,-0.01,0.35,0,0,0,-0.08,0,0.35071,0.00045379
1.7178e+05,1.2144e+08,1,0,0.04,0.05,0,-0.01,0.35,0,0,0,-0.08,0,0.35071,0.00045379
1.7182e+05,1.2145e+08,1,0.03,0,0.01,0,0,0.35,0,0,0,-0.08,0,0.35071,0.00045379
1.7186e+05,1.2146e+08,1,0.03,0,0.01,0,0,0.35,0,0,0,-0.08,0,0.35071,0.00045379
1.719e+05,1.2148e+08,1,0.03,0,0.01,0,0,0.35,0,0,0,-0.08,0,0.35071,0.00045379
1.7193e+05,1.2149e+08,1,0.03,0,0.01,0,0,0.35,0,0,0,-0.08,0,0.35071,0.00045379
1.7198e+05,1.215e+08,1,0.03,0,0.01,0,0,0.03,0,0,0,-0.72,0,0.35071,0.00045379
1.7202e+05,1.2151e+08,1,0.03,0,0.01,0,0,0.03,0,0,0,-0.72,0,0.35071,0.00045379
1.7206e+05,1.2152e+08,1,0.03,0,0.01,0,0,0.03,0,0,0,-0.72,0,0.35071,0.00045379
1.721e+05,1.2153e+08,1,0.03,0,0.01,0,0,0.03,0,0,0,-0.72,0,0.35071,0.00045379
1.7214e+05,1.2154e+08,1,0.03,0,0.01,0,0,0.03,0,0,0,-0.72,0,0.35071,0.00045379
1.7218e+05,1.2155e+08,1,0.03,0,0.01,0,0,0.03,0,0,0,-0.72,0,0.35071,0.00045379
1.7222e+05,1.2156e+08,1,0.03,0,0.01,0,0,0.03,0,0,0,-0.72,0,0.35071,0.00045379
1.7226e+05,1.2157e+08,1,0.03,0,0.01,0,0,0.03,0,0,0,-0.72,0,0.35071,0.00045379
1.723e+05,1.2158e+08,1,0.03,0,0.01,0,0,0.03,0,0,0,-0.72,0,0.35071,0.00045379
1.7235e+05,1.2159e+08,1,0.03,0,0.01,0,0,0.03,0,0,0,-0.72,0,0.35071,0.00045379
1.7239e+05,1.216e+08,1,0.03,0,0.01,0,0,0.51,0,0,0,-0.71,0,0.35071,0.00045379
1.7243e+05,1.2161e+08,1,0.03,0,0.01,0,0,0.51,0,0,0,-0.71,0,0.35071,0.00045379
1.7247e+05,1.2162e+08,1,0.03,0,0.01,0,0,0.51,0,0,0,-0.71,0,0.35071,0.00045379
1.7251e+05,1.2163e+08,1,0.03,0,0.01,0,0,0.51,0,0,0,-0.71,0,0.35071,0.00045379
