LineNo,TimeUS,I,VDop,HAcc,VAcc,SAcc,YAcc,VV,SMS,Delta,Und
2.3536e+05,1.8244e+08,0,1.13,0.84,1.21,0.21,0,1,1.8242e+05,200,-43.044
2.3623e+05,1.8265e+08,0,1.13,0.84,1.21,0.22,0,1,1.8262e+05,200,-43.044
2.3704e+05,1.8283e+08,0,1.13,0.84,1.21,0.2,0,1,1.8282e+05,200,-43.043
2.3794e+05,1.8304e+08,0,1.13,0.84,1.21,0.22,0,1,1.8302e+05,200,-43.043
2.3884e+05,1.8325e+08,0,1.13,0.84,1.2,0.2,0,1,1.8322e+05,200,-43.043
2.3966e+05,1.8343e+08,0,1.13,0.84,1.2,0.2,0,1,1.8342e+05,200,-43.043
2.4052e+05,1.8364e+08,0,1.13,0.84,1.2,0.2,0,1,1.8362e+05,200,-43.043
2.4143e+05,1.8385e+08,0,1.13,0.84,1.2,0.22,0,1,1.8382e+05,200,-43.043
2.4224e+05,1.8404e+08,0,1.22,0.84,1.2,0.11,0,1,1.8402e+05,200,-43.043
2.4311e+05,1.8425e+08,0,1.22,0.84,1.2,0.19,0,1,1.8422e+05,200,-43.043
2.4392e+05,1.8444e+08,0,1.22,0.84,1.2,0.2,0,1,1.8442e+05,200,-43.043
2.447e+05,1.8463e+08,0,1.22,0.84,1.2,0.2,0,1,1.8462e+05,200,-43.043
2.456e+05,1.8484e+08,0,1.22,0.84,1.2,0.21,0,1,1.8482e+05,200,-43.043
2.465e+05,1.8505e+08,0,1.22,0.84,1.2,0.2,0,1,1.8502e+05,200,-43.043
2.4732e+05,1.8524e+08,0,1.22,0.84,1.2,0.22,0,1,1.8522e+05,200,-43.043
2.4819e+05,1.8545e+08,0,1.22,0.84,1.2,0.21,0,1,1.8542e+05,200,-43.043
2.49e+05,1.8564e+08,0,1.22,0.84,1.2,0.22,0,1,1.8562e+05,200,-43.043
2.4978e+05,1.8583e+08,0,1.22,0.84,1.2,0.2,0,1,1.8582e+05,200,-43.044
2.5068e+05,1.8604e+08,0,1.22,0.84,1.2,0.2,0,1,1.8602e+05,200,-43.043
2.5156e+05,1.8625e+08,0,1.22,0.84,1.2,0.21,0,1,1.8622e+05,200,-43.043
2.5236e+05,1.8644e+08,0,1.22,0.84,1.2,0.19,0,1,1.8642e+05,200,-43.044
2.5317e+05,1.8663e+08,0,1.22,0.84,1.2,0.19,0,1,1.8662e+05,200,-43.044
2.5404e+05,1.8684e+08,0,1.22,0.84,1.2,0.16,0,1,1.8682e+05,200,-43.043
2.5494e+05,1.8705e+08,0,1.22,0.84,1.2,0.13,0,1,1.8702e+05,200,-43.043
2.5576e+05,1.8724e+08,0,1.22,0.84,1.2,0.21,0,1,1.8722e+05,200,-43.043
2.5663e+05,1.8745e+08,0,1.22,0.84,1.2,0.2,0,1,1.8742e+05,200,-43.043
2.5744e+05,1.8764e+08,0,1.22,0.84,1.2,0.18,0,1,1.8762e+05,200,-43.043
2.5834e+05,1.8784e+08,0,1.22,0.84,1.2,0.21,0,1,1.8782e+05,200,-43.043
2.5913e+05,1.8803e+08,0,1.22,0.84,1.2,0.2,0,1,1.8802e+05,200,-43.043
2.6e+05,1.8823e+08,0,1.22,0.84,1.2,0.21,0,1,1.8822e+05,200,-43.043
2.6087e+05,1.8844e+08,0,1.22,0.84,1.2,0.21,0,1,1.8842e+05,200,-43.043
2.6176e+05,1.8865e+08,0,1.22,0.84,1.2,0.19,0,1,1.8862e+05,200,-43.043
2.6266e+05,1.8885e+08,0,1.22,0.84,1.2,0.17,0,1,1.8882e+05,200,-43.043
2.6344e+05,1.8904e+08,0,1.22,0.84,1.2,0.2,0,1,1.8902e+05,200,-43.043
2.6435e+05,1.8924e+08,0,1.22,0.84,1.19,0.17,0,1,1.8922e+05,200,-43.043
2.6525e+05,1.8945e+08,0,1.22,0.84,1.19,0.2,0,1,1.8942e+05,200,-43.043
2.6603e+05,1.8964e+08,0,1.22,0.84,1.19,0.2,0,1,1.8962e+05,200,-43.043
2.6693e+05,1.8984e+08,0,1.22,0.84,1.19,0.2,0,1,1.8982e+05,200,-43.043
2.6784e+05,1.9005e+08,0,1.22,0.84,1.19,0.18,0,1,1.9002e+05,200,-43.043
2.6874e+05,1.9026e+08,0,1.22,0.84,1.19,0.18,0,1,1.9022e+05,200,-43.043
2.6933e+05,1.9044e+08,0,1.22,0.84,1.19,0.2,0,1,1.9042e+05,200,-43.044
2.7023e+05,1.9065e+08,0,1.22,0.84,1.19,0.2,0,1,1.9062e+05,200,-43.043
2.7101e+05,1.9084e+08,0,1.22,0.84,1.19,0.2,0,1,1.9082e+05,200,-43.043
2.7191e+05,1.9104e+08,0,1.22,0.84,1.19,0.19,0,1,1.9102e+05,200,-43.043
2.7282e+05,1.9125e+08,0,1.22,0.84,1.19,0.18,0,1,1.9122e+05,200,-43.043
2.7363e+05,1.9144e+08,0,1.22,0.84,1.19,0.18,0,1,1.9142e+05,200,-43.043
2.745e+05,1.9164e+08,0,1.22,0.84,1.19,0.19,0,1,1.9162e+05,200,-43.044
2.7537e+05,1.9185e+08,0,1.22,0.84,1.19,0.19,0,1,1.9182e+05,200,-43.043
2.7627e+05,1.9205e+08,0,1.22,0.84,1.19,0.21,0,1,1.9202e+05,200,-43.043
2.7704e+05,1.9224e+08,0,1.22,0.84,1.19,0.21,0,1,1.9222e+05,200,-43.043
2.7794e+05,1.9245e+08,0,1.22,0.84,1.19,0.18,0,1,1.9242e+05,200,-43.043
2.7875e+05,1.9264e+08,0,1.22,0.84,1.19,0.18,0,1,1.9262e+05,200,-43.044
2.7962e+05,1.9285e+08,0,1.22,0.84,1.19,0.2,0,1,1.9282e+05,200,-43.044
2.8043e+05,1.9304e+08,0,1.22,0.84,1.19,0.2,0,1,1.9302e+05,200,-43.043
2.8121e+05,1.9323e+08,0,1.22,0.84,1.19,0.2,0,1,1.9322e+05,200,-43.043
2.8212e+05,1.9344e+08,0,1.22,0.83,1.19,0.21,0,1,1.9342e+05,200,-43.044
2.8292e+05,1.9364e+08,0,1.22,0.83,1.19,0.21,0,1,1.9362e+05,200,-43.043
2.8382e+05,1.9385e+08,0,1.13,0.83,1.19,0.21,0,1,1.9382e+05,200,-43.043
2.846e+05,1.9404e+08,0,1.13,0.83,1.19,0.21,0,1,1.9402e+05,200,-43.043
2.855e+05,1.9425e+08,0,1.13,0.83,1.18,0.21,0,1,1.9422e+05,200,-43.043
2.8628e+05,1.9444e+08,0,1.13,0.83,1.18,0.2,0,1,1.9442e+05,200,-43.043
2.8709e+05,1.9464e+08,0,1.13,0.83,1.18,0.21,0,1,1.9462e+05,200,-43.043
2.8787e+05,1.9483e+08,0,1.13,0.83,1.18,0.21,0,1,1.9482e+05,200,-43.043
2.8877e+05,1.9504e+08,0,1.13,0.83,1.18,0.21,0,1,1.9502e+05,200,-43.043
2.8954e+05,1.9523e+08,0,1.13,0.83,1.18,0.21,0,1,1.9522e+05,200,-43.043
2.9045e+05,1.9545e+08,0,1.13,0.83,1.18,0.21,0,1,1.9542e+05,201,-43.043
2.9126e+05,1.9564e+08,0,1.13,0.82,1.18,0.21,0,1,1.9562e+05,200,-43.043
2.9207e+05,1.9583e+08,0,1.13,0.82,1.18,0.2,0,1,1.9582e+05,200,-43.043
2.9297e+05,1.9605e+08,0,1.13,0.82,1.18,0.21,0,1,1.9602e+05,200,-43.043
2.9378e+05,1.9624e+08,0,1.13,0.82,1.18,0.23,0,1,1.9622e+05,200,-43.043
2.9465e+05,1.9645e+08,0,1.13,0.82,1.18,0.23,0,1,1.9642e+05,200,-43.043
2.9545e+05,1.9664e+08,0,1.13,0.82,1.18,0.22,0,1,1.9662e+05,200,-43.043
2.9626e+05,1.9684e+08,0,1.13,0.82,1.17,0.23,0,1,1.9682e+05,200,-43.043
2.9705e+05,1.9703e+08,0,1.13,0.82,1.17,0.23,0,1,1.9702e+05,200,-43.044
2.9785e+05,1.9723e+08,0,1.13,0.82,1.17,0.22,0,1,1.9722e+05,200,-43.044
2.9871e+05,1.9745e+08,0,1.13,0.82,1.17,0.23,0,1,1.9742e+05,200,-43.043
2.9952e+05,1.9765e+08,0,1.13,0.82,1.17,0.23,0,1,1.9762e+05,200,-43.043
3.0032e+05,1.9784e+08,0,1.13,0.82,1.17,0.22,0,1,1.9782e+05,200,-43.043
3.0112e+05,1.9804e+08,0,1.13,0.82,1.17,0.2,0,1,1.9802e+05,200,-43.043
3.0188e+05,1.9824e+08,0,1.13,0.82,1.17,0.16,0,1,1.9822e+05,200,-43.043
3.0278e+05,1.9845e+08,0,1.13,0.82,1.17,0.17,0,1,1.9842e+05,200,-43.043
3.0354e+05,1.9864e+08,0,1.13,0.82,1.17,0.13,0,1,1.9862e+05,200,-43.044
3.0435e+05,1.9885e+08,0,1.13,0.81,1.17,0.13,0,1,1.9882e+05,200,-43.043
3.0515e+05,1.9904e+08,0,1.13,0.81,1.17,0.13,0,1,1.9902e+05,200,-43.043
3.0601e+05,1.9925e+08,0,1.13,0.81,1.17,0.13,0,1,1.9922e+05,200,-43.043
3.0681e+05,1.9945e+08,0,1.13,0.81,1.17,0.15,0,1,1.9942e+05,200,-43.043
3.0757e+05,1.9964e+08,0,1.13,0.81,1.17,0.13,0,1,1.9962e+05,200,-43.044
3.0838e+05,1.9984e+08,0,1.13,0.81,1.17,0.14,0,1,1.9982e+05,200,-43.043
3.0915e+05,2.0004e+08,0,1.13,0.81,1.17,0.13,0,1,2.0002e+05,200,-43.043
3.1004e+05,2.0026e+08,0,1.13,0.81,1.17,0.12,0,1,2.0022e+05,200,-43.043
3.1085e+05,2.0045e+08,0,1.13,0.81,1.17,0.12,0,1,2.0042e+05,200,-43.043
3.1165e+05,2.0065e+08,0,1.13,0.81,1.17,0.12,0,1,2.0062e+05,200,-43.043
3.1245e+05,2.0084e+08,0,1.13,0.81,1.17,0.15,0,1,2.0082e+05,200,-43.043
3.1324e+05,2.0104e+08,0,1.13,0.81,1.17,0.14,0,1,2.0102e+05,200,-43.043
3.1405e+05,2.0123e+08,0,1.13,0.81,1.17,0.13,0,1,2.0122e+05,200,-43.043
3.1482e+05,2.0143e+08,0,1.13,0.81,1.17,0.12,0,1,2.0142e+05,200,-43.043
3.157e+05,2.0165e+08,0,1.22,0.81,1.17,0.11,0,1,2.0162e+05,200,-43.043
3.1651e+05,2.0184e+08,0,1.13,0.8,1.16,0.12,0,1,2.0182e+05,200,-43.043
3.1731e+05,2.0204e+08,0,1.22,0.8,1.16,0.12,0,1,2.0202e+05,200,-43.043
3.1807e+05,2.0223e+08,0,1.13,0.8,1.16,0.15,0,1,2.0222e+05,200,-43.043
3.1896e+05,2.0245e+08,0,1.13,0.8,1.16,0.14,0,1,2.0242e+05,200,-43.044
3.1973e+05,2.0264e+08,0,1.22,0.8,1.16,0.15,0,1,2.0262e+05,200,-43.043
3.2054e+05,2.0284e+08,0,1.22,0.8,1.17,0.15,0,1,2.0282e+05,200,-43.044
3.2134e+05,2.0304e+08,0,1.22,0.8,1.17,0.14,0,1,2.0302e+05,200,-43.044
3.2214e+05,2.0323e+08,0,1.13,0.8,1.17,0.16,0,1,2.0322e+05,200,-43.044
3.2304e+05,2.0345e+08,0,1.16,0.8,1.17,0.13,0,1,2.0342e+05,200,-43.043
3.2384e+05,2.0365e+08,0,1.22,0.8,1.17,0.15,0,1,2.0362e+05,200,-43.043
3.2463e+05,2.0384e+08,0,1.22,0.8,1.17,0.16,0,1,2.0382e+05,200,-43.043
3.2544e+05,2.0404e+08,0,1.22,0.8,1.17,0.13,0,1,2.0402e+05,200,-43.043
3.2625e+05,2.0424e+08,0,1.13,0.8,1.17,0.14,0,1,2.0422e+05,200,-43.043
3.2705e+05,2.0444e+08,0,1.22,0.8,1.17,0.13,0,1,2.0442e+05,200,-43.043
3.2794e+05,2.0466e+08,0,1.13,0.8,1.17,0.12,0,1,2.0462e+05,200,-43.043
3.2875e+05,2.0485e+08,0,1.13,0.8,1.17,0.12,0,1,2.0482e+05,200,-43.044
3.2951e+05,2.0505e+08,0,1.22,0.8,1.17,0.11,0,1,2.0502e+05,200,-43.043
3.3028e+05,2.0524e+08,0,1.22,0.8,1.17,0.12,0,1,2.0522e+05,200,-43.043
3.3142e+05,2.0565e+08,0,1.13,0.8,1.17,0.12,0,1,2.0562e+05,200,-43.044
3.3222e+05,2.0584e+08,0,1.13,0.8,1.17,0.11,0,1,2.0582e+05,200,-43.043
3.3299e+05,2.0604e+08,0,1.13,0.8,1.17,0.12,0,1,2.0602e+05,200,-43.043
3.3384e+05,2.0625e+08,0,1.22,0.8,1.17,0.12,0,1,2.0622e+05,200,-43.043
3.3464e+05,2.0644e+08,0,1.22,0.8,1.17,0.13,0,1,2.0642e+05,200,-43.044
3.3541e+05,2.0664e+08,0,1.22,0.8,1.17,0.13,0,1,2.0662e+05,200,-43.043
3.3622e+05,2.0684e+08,0,1.22,0.8,1.17,0.13,0,1,2.0682e+05,200,-43.043
3.3702e+05,2.0703e+08,0,1.22,0.8,1.17,0.13,0,1,2.0702e+05,200,-43.043
3.3791e+05,2.0725e+08,0,1.22,0.8,1.17,0.13,0,1,2.0722e+05,200,-43.043
3.3868e+05,2.0744e+08,0,1.13,0.8,1.17,0.13,0,1,2.0742e+05,200,-43.043
3.3949e+05,2.0764e+08,0,1.13,0.8,1.17,0.13,0,1,2.0762e+05,200,-43.043
3.4029e+05,2.0784e+08,0,1.22,0.79,1.17,0.14,0,1,2.0782e+05,200,-43.043
3.4111e+05,2.0805e+08,0,1.22,0.79,1.16,0.13,0,1,2.0802e+05,200,-43.043
3.4192e+05,2.0825e+08,0,1.13,0.79,1.17,0.14,0,1,2.0822e+05,200,-43.043
3.4272e+05,2.0845e+08,0,1.13,0.79,1.17,0.14,0,1,2.0842e+05,200,-43.043
3.4352e+05,2.0864e+08,0,1.13,0.79,1.17,0.16,0,1,2.0862e+05,200,-43.043
3.4438e+05,2.0885e+08,0,1.13,0.79,1.17,0.15,0,1,2.0882e+05,200,-43.044
3.4518e+05,2.0905e+08,0,1.13,0.79,1.17,0.15,0,1,2.0902e+05,200,-43.043
3.4595e+05,2.0924e+08,0,1.13,0.79,1.17,0.13,0,1,2.0922e+05,200,-43.043
3.4684e+05,2.0945e+08,0,1.22,0.79,1.17,0.12,0,1,2.0942e+05,200,-43.043
3.476e+05,2.0965e+08,0,1.22,0.79,1.17,0.12,0,1,2.0962e+05,200,-43.043
3.4838e+05,2.0984e+08,0,1.22,0.79,1.16,0.11,0,1,2.0982e+05,200,-43.043
3.4918e+05,2.1003e+08,0,1.22,0.79,1.16,0.11,0,1,2.1002e+05,200,-43.043
3.5007e+05,2.1025e+08,0,1.13,0.79,1.16,0.1,0,1,2.1022e+05,200,-43.043
3.5088e+05,2.1045e+08,0,1.13,0.79,1.16,0.1,0,1,2.1042e+05,200,-43.043
3.5168e+05,2.1064e+08,0,1.13,0.79,1.16,0.13,0,1,2.1062e+05,200,-43.044
3.5245e+05,2.1084e+08,0,1.13,0.79,1.16,0.16,0,1,2.1082e+05,200,-43.044
3.5325e+05,2.1104e+08,0,1.13,0.79,1.16,0.16,0,1,2.1102e+05,200,-43.043
3.5414e+05,2.1125e+08,0,1.13,0.79,1.16,0.15,0,1,2.1122e+05,200,-43.043
3.5491e+05,2.1144e+08,0,1.22,0.79,1.16,0.16,0,1,2.1142e+05,200,-43.043
3.5572e+05,2.1164e+08,0,1.22,0.79,1.16,0.15,0,1,2.1162e+05,200,-43.043
3.5661e+05,2.1185e+08,0,1.13,0.79,1.16,0.15,0,1,2.1182e+05,200,-43.043
3.5741e+05,2.1205e+08,0,1.13,0.79,1.16,0.13,0,1,2.1202e+05,200,-43.043
3.5818e+05,2.1225e+08,0,1.13,0.79,1.16,0.13,0,1,2.1222e+05,200,-43.043
3.5898e+05,2.1244e+08,0,1.22,0.79,1.16,0.12,0,1,2.1242e+05,200,-43.043
3.5987e+05,2.1265e+08,0,1.13,0.79,1.16,0.11,0,1,2.1262e+05,200,-43.043
3.6065e+05,2.1285e+08,0,1.13,0.79,1.16,0.11,0,1,2.1282e+05,200,-43.043
3.6145e+05,2.1305e+08,0,1.13,0.79,1.16,0.11,0,1,2.1302e+05,200,-43.043
3.6226e+05,2.1325e+08,0,1.13,0.79,1.16,0.13,0,1,2.1322e+05,200,-43.043
3.6306e+05,2.1345e+08,0,1.13,0.79,1.16,0.15,0,1,2.1342e+05,200,-43.044
3.6383e+05,2.1364e+08,0,1.13,0.79,1.16,0.17,0,1,2.1362e+05,200,-43.043
3.6463e+05,2.1384e+08,0,1.22,0.79,1.16,0.17,0,1,2.1382e+05,200,-43.043
3.6553e+05,2.1405e+08,0,1.13,0.79,1.16,0.16,0,1,2.1402e+05,200,-43.043
3.6633e+05,2.1425e+08,0,1.22,0.79,1.16,0.16,0,1,2.1422e+05,200,-43.043
3.671e+05,2.1444e+08,0,1.22,0.79,1.16,0.16,0,1,2.1442e+05,200,-43.043
3.679e+05,2.1464e+08,0,1.22,0.79,1.16,0.15,0,1,2.1462e+05,200,-43.043
3.6879e+05,2.1485e+08,0,1.13,0.79,1.16,0.15,0,1,2.1482e+05,200,-43.043
3.6959e+05,2.1504e+08,0,1.13,0.79,1.16,0.14,0,1,2.1502e+05,200,-43.043
3.7039e+05,2.1524e+08,0,1.13,0.78,1.16,0.15,0,1,2.1522e+05,200,-43.044
3.7125e+05,2.1545e+08,0,1.13,0.78,1.16,0.15,0,1,2.1542e+05,200,-43.043
3.7206e+05,2.1565e+08,0,1.13,0.78,1.16,0.15,0,1,2.1562e+05,200,-43.043
3.7283e+05,2.1584e+08,0,1.22,0.78,1.16,0.15,0,1,2.1582e+05,200,-43.043
3.7363e+05,2.1604e+08,0,1.22,0.78,1.16,0.18,0,1,2.1602e+05,200,-43.043
3.7452e+05,2.1625e+08,0,1.22,0.78,1.16,0.15,0,1,2.1622e+05,200,-43.043
3.7532e+05,2.1645e+08,0,1.22,0.78,1.16,0.16,0,1,2.1642e+05,200,-43.044
3.7609e+05,2.1664e+08,0,1.22,0.78,1.16,0.16,0,1,2.1662e+05,200,-43.044
3.7698e+05,2.1686e+08,0,1.13,0.78,1.16,0.14,0,1,2.1682e+05,200,-43.043
3.7778e+05,2.1705e+08,0,1.22,0.78,1.16,0.15,0,1,2.1702e+05,200,-43.043
3.7859e+05,2.1724e+08,0,1.13,0.78,1.16,0.15,0,1,2.1722e+05,200,-43.043
3.7939e+05,2.1744e+08,0,1.22,0.78,1.16,0.17,0,1,2.1742e+05,200,-43.043
3.8024e+05,2.1765e+08,0,1.22,0.78,1.16,0.15,0,1,2.1762e+05,200,-43.043
3.8104e+05,2.1784e+08,0,1.13,0.78,1.16,0.15,0,1,2.1782e+05,200,-43.043
3.8184e+05,2.1804e+08,0,1.22,0.78,1.16,0.16,0,1,2.1802e+05,200,-43.044
3.8265e+05,2.1824e+08,0,1.22,0.78,1.16,0.13,0,1,2.1822e+05,200,-43.043
3.8354e+05,2.1845e+08,0,1.22,0.78,1.16,0.15,0,1,2.1842e+05,200,-43.043
3.8435e+05,2.1865e+08,0,1.22,0.78,1.16,0.14,0,1,2.1862e+05,200,-43.043
3.8515e+05,2.1884e+08,0,1.13,0.78,1.16,0.15,0,1,2.1882e+05,200,-43.043
3.8601e+05,2.1905e+08,0,1.13,0.78,1.16,0.12,0,1,2.1902e+05,200,-43.043
3.8681e+05,2.1925e+08,0,1.13,0.78,1.16,0.11,0,1,2.1922e+05,200,-43.043
3.8762e+05,2.1945e+08,0,1.22,0.78,1.16,0.13,0,1,2.1942e+05,200,-43.044
3.8842e+05,2.1965e+08,0,1.22,0.78,1.16,0.14,0,1,2.1962e+05,200,-43.043
3.8919e+05,2.1984e+08,0,1.13,0.78,1.16,0.11,0,1,2.1982e+05,200,-43.043
3.9008e+05,2.2006e+08,0,1.13,0.78,1.16,0.12,0,1,2.2002e+05,200,-43.043
3.9088e+05,2.2025e+08,0,1.13,0.78,1.16,0.11,0,1,2.2022e+05,200,-43.043
3.9169e+05,2.2045e+08,0,1.13,0.78,1.16,0.11,0,1,2.2042e+05,200,-43.043
3.9245e+05,2.2064e+08,0,1.13,0.78,1.16,0.11,0,1,2.2062e+05,200,-43.043
3.9325e+05,2.2083e+08,0,1.13,0.78,1.16,0.12,0,1,2.2082e+05,200,-43.043
3.9411e+05,2.2105e+08,0,1.13,0.78,1.16,0.12,0,1,2.2102e+05,200,-43.043
3.9492e+05,2.2125e+08,0,1.13,0.78,1.16,0.12,0,1,2.2122e+05,200,-43.043
3.9572e+05,2.2144e+08,0,1.13,0.78,1.16,0.11,0,1,2.2142e+05,200,-43.043
3.9649e+05,2.2164e+08,0,1.13,0.78,1.16,0.11,0,1,2.2162e+05,200,-43.043
3.9738e+05,2.2185e+08,0,1.13,0.78,1.16,0.11,0,1,2.2182e+05,200,-43.043
3.9809e+05,2.2203e+08,0,1.13,0.78,1.15,0.13,0,1,2.2202e+05,200,-43.043
3.9898e+05,2.2225e+08,0,1.13,0.78,1.15,0.13,0,1,2.2222e+05,200,-43.044
4.0021e+05,2.2266e+08,0,1.13,0.77,1.15,0.12,0,1,2.2262e+05,200,-43.043
4.0101e+05,2.2285e+08,0,1.13,0.77,1.15,0.13,0,1,2.2282e+05,200,-43.044
4.0179e+05,2.2304e+08,0,1.13,0.77,1.15,0.12,0,1,2.2302e+05,200,-43.043
4.0259e+05,2.2324e+08,0,1.13,0.77,1.15,0.13,0,1,2.2322e+05,200,-43.043
4.0339e+05,2.2344e+08,0,1.13,0.77,1.15,0.16,0,1,2.2342e+05,200,-43.043
4.0428e+05,2.2365e+08,0,1.13,0.77,1.15,0.16,0,1,2.2362e+05,200,-43.043
4.0508e+05,2.2385e+08,0,1.13,0.77,1.15,0.15,0,1,2.2382e+05,200,-43.044
4.0589e+05,2.2405e+08,0,1.13,0.77,1.15,0.15,0,1,2.2402e+05,200,-43.043
4.0669e+05,2.2424e+08,0,1.13,0.77,1.15,0.13,0,1,2.2422e+05,200,-43.043
4.0758e+05,2.2445e+08,0,1.13,0.77,1.15,0.13,0,1,2.2442e+05,200,-43.043
4.0836e+05,2.2465e+08,0,1.13,0.77,1.15,0.13,0,1,2.2462e+05,200,-43.043
4.0915e+05,2.2484e+08,0,1.13,0.77,1.15,0.13,0,1,2.2482e+05,200,-43.043
4.1001e+05,2.2505e+08,0,1.13,0.77,1.15,0.14,0,1,2.2502e+05,200,-43.043
4.1077e+05,2.2525e+08,0,1.13,0.77,1.15,0.13,0,1,2.2522e+05,200,-43.043
4.1157e+05,2.2544e+08,0,1.13,0.77,1.15,0.13,0,1,2.2542e+05,200,-43.044
4.1243e+05,2.2565e+08,0,1.13,0.77,1.15,0.13,0,1,2.2562e+05,200,-43.044
4.132e+05,2.2584e+08,0,1.13,0.77,1.15,0.14,0,1,2.2582e+05,200,-43.043
4.1401e+05,2.2604e+08,0,1.22,0.77,1.15,0.14,0,1,2.2602e+05,200,-43.043
4.1481e+05,2.2624e+08,0,1.22,0.77,1.15,0.14,0,1,2.2622e+05,200,-43.043
4.1562e+05,2.2644e+08,0,1.13,0.77,1.15,0.14,0,1,2.2642e+05,200,-43.043
4.1639e+05,2.2664e+08,0,1.13,0.77,1.15,0.14,0,1,2.2662e+05,200,-43.043
4.1728e+05,2.2685e+08,0,1.13,0.77,1.15,0.16,0,1,2.2682e+05,200,-43.043
4.1805e+05,2.2705e+08,0,1.13,0.77,1.15,0.13,0,1,2.2702e+05,200,-43.044
4.1886e+05,2.2724e+08,0,1.13,0.77,1.15,0.14,0,1,2.2722e+05,200,-43.043
4.1966e+05,2.2743e+08,0,1.13,0.77,1.15,0.17,0,1,2.2742e+05,200,-43.044
4.2055e+05,2.2764e+08,0,1.13,0.77,1.15,0.13,0,1,2.2762e+05,200,-43.043
4.2132e+05,2.2784e+08,0,1.13,0.77,1.15,0.12,0,1,2.2782e+05,200,-43.043
4.2221e+05,2.2805e+08,0,1.13,0.77,1.15,0.13,0,1,2.2802e+05,200,-43.043
4.2297e+05,2.2824e+08,0,1.13,0.77,1.15,0.12,0,1,2.2822e+05,200,-43.043
4.2376e+05,2.2844e+08,0,1.13,0.77,1.15,0.13,0,1,2.2842e+05,200,-43.043
4.2462e+05,2.2865e+08,0,1.13,0.77,1.15,0.12,0,1,2.2862e+05,200,-43.043
4.2539e+05,2.2884e+08,0,1.13,0.77,1.15,0.12,0,1,2.2882e+05,200,-43.044
4.2596e+05,2.2904e+08,0,1.13,0.77,1.15,0.12,0,1,2.2902e+05,200,-43.044
4.2685e+05,2.2925e+08,0,1.13,0.77,1.15,0.12,0,1,2.2922e+05,200,-43.043
4.2765e+05,2.2945e+08,0,1.13,0.77,1.15,0.13,0,1,2.2942e+05,200,-43.043
4.2845e+05,2.2965e+08,0,1.13,0.77,1.15,0.21,0,1,2.2962e+05,200,-43.043
4.2922e+05,2.2984e+08,0,1.13,0.77,1.15,0.21,0,1,2.2982e+05,200,-43.044
4.3011e+05,2.3005e+08,0,1.13,0.77,1.15,0.21,0,1,2.3002e+05,200,-43.043
4.3088e+05,2.3024e+08,0,1.13,0.77,1.15,0.21,0,1,2.3022e+05,200,-43.043
4.3168e+05,2.3044e+08,0,1.13,0.76,1.15,0.2,0,1,2.3042e+05,200,-43.043
4.3254e+05,2.3065e+08,0,1.13,0.76,1.15,0.2,0,1,2.3062e+05,200,-43.043
4.3334e+05,2.3085e+08,0,1.13,0.76,1.14,0.2,0,1,2.3082e+05,200,-43.043
4.3414e+05,2.3104e+08,0,1.13,0.76,1.14,0.17,0,1,2.3102e+05,200,-43.044
4.3494e+05,2.3124e+08,0,1.13,0.76,1.14,0.15,0,1,2.3122e+05,200,-43.044
4.3571e+05,2.3144e+08,0,1.13,0.76,1.14,0.15,0,1,2.3142e+05,200,-43.043
4.3651e+05,2.3163e+08,0,1.13,0.76,1.14,0.14,0,1,2.3162e+05,200,-43.043
4.3737e+05,2.3185e+08,0,1.13,0.76,1.14,0.15,0,1,2.3182e+05,200,-43.043
4.3817e+05,2.3205e+08,0,1.13,0.76,1.14,0.15,0,1,2.3202e+05,200,-43.044
4.3897e+05,2.3225e+08,0,1.13,0.76,1.14,0.15,0,1,2.3222e+05,200,-43.043
4.3977e+05,2.3244e+08,0,1.13,0.76,1.14,0.15,0,1,2.3242e+05,200,-43.044
4.4062e+05,2.3265e+08,0,1.13,0.76,1.14,0.15,0,1,2.3262e+05,200,-43.044
4.4142e+05,2.3285e+08,0,1.13,0.76,1.14,0.16,0,1,2.3282e+05,200,-43.043
4.4218e+05,2.3304e+08,0,1.13,0.76,1.14,0.16,0,1,2.3302e+05,200,-43.043
4.4307e+05,2.3326e+08,0,1.13,0.76,1.14,0.16,0,1,2.3322e+05,200,-43.043
4.4384e+05,2.3345e+08,0,1.13,0.76,1.14,0.16,0,1,2.3342e+05,200,-43.043
4.4464e+05,2.3364e+08,0,1.13,0.76,1.14,0.15,0,1,2.3362e+05,200,-43.043
4.454e+05,2.3383e+08,0,1.13,0.76,1.14,0.15,0,1,2.3382e+05,200,-43.043
4.4629e+05,2.3405e+08,0,1.13,0.76,1.14,0.14,0,1,2.3402e+05,200,-43.043
4.4701e+05,2.3423e+08,0,1.13,0.76,1.14,0.14,0,1,2.3422e+05,200,-43.043
4.479e+05,2.3445e+08,0,1.13,0.76,1.14,0.15,0,1,2.3442e+05,200,-43.043
4.487e+05,2.3464e+08,0,1.13,0.76,1.14,0.15,0,1,2.3462e+05,200,-43.043
4.4959e+05,2.3485e+08,0,1.13,0.76,1.14,0.16,0,1,2.3482e+05,200,-43.043
4.504e+05,2.3505e+08,0,1.13,0.76,1.14,0.16,0,1,2.3502e+05,200,-43.043
4.5116e+05,2.3524e+08,0,1.13,0.76,1.15,0.16,0,1,2.3522e+05,200,-43.043
