LineNo,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
1.5876e+05,1.1817e+08,0,0,0,0,0,1.75,1.31,0,0,0.5,0.00015317,0.0047529,0.007489
1.588e+05,1.1818e+08,0,0,0,0,0,1.75,1.31,0,0,0.5,0.00014193,0.0044716,0.007115
1.5885e+05,1.1819e+08,0,0,0,0,0,1.75,1.31,0,0,0.5,0.00013091,0.0042028,0.0067705
1.5889e+05,1.182e+08,0,0,0,0,0,1.75,1.31,0,0,0.5,0.00013091,0.0042028,0.0067705
1.5893e+05,1.1821e+08,0,0,0,0,0,1.75,1.31,0,0,0.5,0.00012005,0.0039438,0.0064501
1.5897e+05,1.1822e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00011665,0.0034503,0.0059701
1.5901e+05,1.1823e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00010801,0.0032187,0.0054097
1.5905e+05,1.1824e+08,0,0,0,0,0,1.75,1.31,0,0,0.5,0.0001742,0.0054001,0.0068685
1.5909e+05,1.1825e+08,0,0,0,0,0,1.75,1.31,0,0,0.5,0.00016771,0.0050796,0.0062715
1.5913e+05,1.1826e+08,0,0,0,0,0,1.75,1.31,0,0,0.5,0.00016771,0.0050796,0.0062715
1.5918e+05,1.1827e+08,0,0,0,0,0,1.75,1.31,0,0,0.5,0.0001618,0.0047827,0.005707
1.5922e+05,1.1828e+08,0,0,0,0,0,1.75,1.31,0,0,0.5,0.00015762,0.0044963,0.0051614
1.5926e+05,1.1829e+08,0,0,0,0,0,1.75,1.31,0,0,0.5,0.00015302,0.0042251,0.0046612
1.593e+05,1.183e+08,0,0,0,0,0,1.75,1.31,0,0,0.5,0.0001488,0.0039668,0.0041972
1.5934e+05,1.1831e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00013647,0.0035886,0.0056185
1.5938e+05,1.1832e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00013318,0.0033576,0.0050172
1.5942e+05,1.1833e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00013039,0.0031382,0.0044484
1.5946e+05,1.1834e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00012164,0.0029298,0.0039118
1.5951e+05,1.1835e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00012164,0.0029298,0.0039118
1.5955e+05,1.1836e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00011362,0.0027316,0.0034086
1.5959e+05,1.1838e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00010597,0.0025413,0.0029317
1.5963e+05,1.1839e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,9.8905e-05,0.0023607,0.0024907
1.5967e+05,1.184e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,9.3559e-05,0.0021863,0.0020836
1.5971e+05,1.1841e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,8.7129e-05,0.0021608,0.0065187
1.5975e+05,1.1842e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.0001111,0.0019973,0.0060109
1.598e+05,1.1843e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.0001111,0.0019973,0.0060109
1.5984e+05,1.1844e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00010609,0.0018438,0.0055433
1.5988e+05,1.1845e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00010087,0.0016987,0.005116
1.5992e+05,1.1846e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00013096,0.0025851,0.0037811
1.5996e+05,1.1847e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00012893,0.0025302,0.0037333
1.6e+05,1.1848e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00012708,0.0024901,0.0037278
1.6004e+05,1.1849e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00012708,0.0024901,0.0037278
1.6008e+05,1.185e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00012575,0.0024498,0.003757
1.6012e+05,1.1851e+08,0,0,0,0,0,1.74,1.31,0,0,0.5,0.00012417,0.0024121,0.0038185
1.6016e+05,1.1852e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00015718,0.002706,0.010553
1.6021e+05,1.1853e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00015264,0.0026439,0.010002
1.6025e+05,1.1854e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00014848,0.0025848,0.0094929
1.6029e+05,1.1855e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00014522,0.0025272,0.0090228
1.6033e+05,1.1856e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00014522,0.0025272,0.0090228
1.6037e+05,1.1857e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00013661,0.0024763,0.0086036
1.6042e+05,1.1858e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00012821,0.0024256,0.0082155
1.6046e+05,1.1859e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.0001197,0.0023785,0.0078683
1.605e+05,1.186e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00011143,0.0023333,0.0075565
1.6054e+05,1.1861e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00010309,0.0023796,0.0082391
1.6058e+05,1.1862e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00010309,0.0023796,0.0082391
1.6062e+05,1.1864e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00016338,0.0035973,0.0055798
1.6066e+05,1.1865e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00015975,0.0033699,0.0050613
1.6071e+05,1.1866e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00015612,0.0031696,0.0045937
1.6075e+05,1.1867e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00015612,0.0031696,0.0045937
1.6079e+05,1.1868e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.0001531,0.0029785,0.0041658
1.6083e+05,1.1869e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00015085,0.0027989,0.0037847
1.6087e+05,1.187e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00014924,0.0026278,0.0034467
1.6091e+05,1.1871e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00014823,0.0024648,0.0031579
1.6095e+05,1.1872e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00014823,0.0024648,0.0031579
1.61e+05,1.1873e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00023943,0.0023432,0.0037281
1.6104e+05,1.1874e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00023377,0.0021959,0.0034582
1.6108e+05,1.1875e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.0002232,0.0020582,0.0032433
1.6112e+05,1.1876e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00021487,0.0019269,0.0030799
1.6116e+05,1.1877e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00021487,0.0019269,0.0030799
1.612e+05,1.1878e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00020457,0.0018041,0.002972
1.6124e+05,1.1879e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00019467,0.0016891,0.0029186
1.6128e+05,1.188e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00018481,0.0015816,0.0029127
1.6132e+05,1.1881e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00017527,0.0014805,0.0029481
1.6137e+05,1.1882e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00017527,0.0014805,0.0029481
1.6141e+05,1.1883e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00020441,0.0014338,0.0044104
1.6144e+05,1.1884e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00020629,0.0030434,0.0052583
1.6148e+05,1.1886e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00019139,0.0028722,0.0052543
1.6152e+05,1.1887e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00017719,0.0027147,0.0052647
1.6157e+05,1.1888e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00017719,0.0027147,0.0052647
1.6161e+05,1.1889e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.0001641,0.0025651,0.0052891
1.6165e+05,1.189e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00015169,0.002424,0.005325
1.617e+05,1.1891e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00014022,0.0022929,0.0053719
1.6174e+05,1.1892e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00012917,0.002171,0.0054248
1.6178e+05,1.1893e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00014361,0.0020497,0.0053688
1.6182e+05,1.1894e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00014361,0.0020497,0.0053688
1.6186e+05,1.1895e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00013399,0.001942,0.0054363
1.619e+05,1.1896e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00012104,0.0018421,0.0055112
1.6194e+05,1.1897e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00010718,0.0017508,0.0055882
1.6198e+05,1.1898e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00010718,0.0017508,0.0055882
1.6203e+05,1.1899e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,9.6533e-05,0.0016659,0.0056633
1.6207e+05,1.19e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,8.6636e-05,0.0015878,0.0057391
1.6211e+05,1.1901e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,7.9303e-05,0.001517,0.0058149
1.6215e+05,1.1902e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,7.0691e-05,0.0014529,0.0058893
1.6219e+05,1.1903e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,7.0691e-05,0.0014529,0.0058893
1.6224e+05,1.1904e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,6.2795e-05,0.001339,0.0043252
1.6227e+05,1.1905e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00016913,0.0018928,0.0047715
1.6231e+05,1.1906e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00016166,0.0018673,0.0049323
1.6235e+05,1.1907e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00015483,0.0018477,0.0050845
1.6239e+05,1.1908e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00014759,0.0018317,0.0052345
1.6244e+05,1.1909e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00014263,0.0018171,0.0053709
1.6248e+05,1.191e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.0001379,0.0018039,0.0054987
1.6252e+05,1.1911e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00013374,0.0017927,0.00562
1.6256e+05,1.1912e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00013374,0.0017927,0.00562
1.626e+05,1.1913e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00012994,0.0018369,0.0067015
1.6264e+05,1.1914e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00015753,0.0018253,0.0067619
1.6268e+05,1.1915e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00014865,0.001813,0.0068143
1.6272e+05,1.1916e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.000138,0.001801,0.0068653
1.6277e+05,1.1917e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.000138,0.001801,0.0068653
1.6281e+05,1.1918e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00012988,0.0017891,0.0069111
1.6285e+05,1.1919e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00011976,0.0017773,0.0069547
1.6289e+05,1.192e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00011182,0.0017653,0.0069931
1.6293e+05,1.1921e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,0.00010384,0.0017535,0.0070302
1.6298e+05,1.1922e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,9.4206e-05,0.0017428,0.0070661
1.6302e+05,1.1923e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,9.4206e-05,0.0017428,0.0070661
1.6306e+05,1.1924e+08,0,0,0,0,0,1.73,1.31,0,0,0.5,8.1638e-05,0.0020414,0.0069945
1.6309e+05,1.1925e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00015608,0.0055403,0.010455
1.6313e+05,1.1926e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00016105,0.0053102,0.010144
1.6317e+05,1.1927e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00016624,0.0051034,0.0098522
1.6321e+05,1.1929e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00017126,0.0049072,0.009589
1.6326e+05,1.193e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00017638,0.0047205,0.0093484
1.633e+05,1.1931e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00018123,0.0045413,0.0091223
1.6334e+05,1.1932e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00018481,0.0043697,0.0089098
1.6338e+05,1.1933e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00018481,0.0043697,0.0089098
1.6342e+05,1.1934e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00018922,0.0042809,0.0092256
1.6346e+05,1.1935e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00019296,0.0041218,0.0089932
1.635e+05,1.1936e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00018609,0.0039679,0.0087691
1.6354e+05,1.1937e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00017684,0.0038227,0.0085732
1.6358e+05,1.1938e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00016907,0.0036814,0.008379
1.6363e+05,1.1939e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00016907,0.0036814,0.008379
1.6367e+05,1.194e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00015874,0.003548,0.0082097
1.6371e+05,1.1941e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00015012,0.0034198,0.0080515
1.6375e+05,1.1942e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.000141,0.0032974,0.0079064
1.6379e+05,1.1943e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012955,0.0031817,0.0077827
1.6384e+05,1.1944e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00019476,0.0030287,0.0075763
1.6388e+05,1.1946e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00031629,0.01029,0.016467
1.6392e+05,1.1947e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00030518,0.0098238,0.016026
1.6396e+05,1.1948e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00029489,0.0094085,0.015627
1.64e+05,1.1949e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00028527,0.0090091,0.015233
1.6404e+05,1.195e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00028527,0.0090091,0.015233
1.6408e+05,1.1951e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00027654,0.0086274,0.014858
1.6413e+05,1.1952e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00026873,0.0082616,0.014498
1.6417e+05,1.1953e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00026176,0.007909,0.014145
1.6421e+05,1.1954e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00025656,0.0077116,0.014884
1.6425e+05,1.1955e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00022755,0.0073792,0.014395
1.6429e+05,1.1956e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00021309,0.0070588,0.013918
1.6433e+05,1.1957e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00021309,0.0070588,0.013918
1.6437e+05,1.1958e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00019525,0.0067536,0.013473
1.6441e+05,1.1959e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00018169,0.0064583,0.013041
1.6445e+05,1.196e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00016492,0.0061778,0.012645
1.645e+05,1.1961e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00016492,0.0061778,0.012645
1.6454e+05,1.1962e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00014889,0.005908,0.012267
1.6458e+05,1.1963e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00013345,0.005646,0.011898
1.6462e+05,1.1964e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00010311,0.0039676,0.0084655
1.6466e+05,1.1965e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00013395,0.0036436,0.0077594
1.647e+05,1.1966e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00013074,0.0034619,0.0076358
1.6475e+05,1.1967e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012803,0.0032878,0.0075284
1.6479e+05,1.1968e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012803,0.0032878,0.0075284
1.6483e+05,1.1969e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012642,0.0031213,0.0074266
1.6487e+05,1.197e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012565,0.0029614,0.0073238
1.6491e+05,1.1971e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012566,0.0028086,0.00724
1.6495e+05,1.1972e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012602,0.0026654,0.0071604
1.6499e+05,1.1973e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012625,0.0025296,0.0070689
1.6504e+05,1.1975e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00011117,0.0024021,0.006995
1.6508e+05,1.1976e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00010465,0.0022788,0.0069198
1.6512e+05,1.1977e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,9.8329e-05,0.0021627,0.0068503
1.6516e+05,1.1978e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,9.8329e-05,0.0021627,0.0068503
1.652e+05,1.1979e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,9.1883e-05,0.0020526,0.006783
1.6524e+05,1.198e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,8.5244e-05,0.0019481,0.0067233
1.6529e+05,1.1981e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,7.8485e-05,0.0018476,0.0066626
1.6534e+05,1.1982e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,7.2795e-05,0.0017525,0.0066047
1.6538e+05,1.1983e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,6.5208e-05,0.001662,0.0065524
1.6542e+05,1.1984e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,6.5208e-05,0.001662,0.0065524
1.6545e+05,1.1985e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00011396,0.004579,0.0085234
1.655e+05,1.1987e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00017595,0.004407,0.0083702
1.6554e+05,1.1987e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00017328,0.0042555,0.0082238
1.6558e+05,1.1989e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00017016,0.0041122,0.0080948
1.6562e+05,1.199e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00016743,0.0039748,0.0079705
1.6566e+05,1.1991e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00016743,0.0039748,0.0079705
1.6571e+05,1.1992e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00016465,0.0038471,0.0078717
1.6575e+05,1.1993e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00016267,0.0037214,0.0077631
1.6579e+05,1.1994e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00016083,0.0036024,0.0076658
1.6583e+05,1.1995e+08,0,0,0,0,0,1.71,1.31,0,0,0.5,0.00015959,0.0033677,0.0084014
1.6588e+05,1.1996e+08,0,0,0,0,0,1.71,1.31,0,0,0.5,0.00017974,0.0032615,0.0080796
1.6592e+05,1.1997e+08,0,0,0,0,0,1.71,1.31,0,0,0.5,0.00016783,0.0031617,0.0077888
1.6596e+05,1.1998e+08,0,0,0,0,0,1.71,1.31,0,0,0.5,0.00016783,0.0031617,0.0077888
1.66e+05,1.1999e+08,0,0,0,0,0,1.71,1.31,0,0,0.5,0.00015861,0.0030634,0.0075124
1.6604e+05,1.2e+08,0,0,0,0,0,1.71,1.31,0,0,0.5,0.00014708,0.0029703,0.0072605
1.6609e+05,1.2001e+08,0,0,0,0,0,1.71,1.31,0,0,0.5,0.00013343,0.0028827,0.0070386
1.6613e+05,1.2002e+08,0,0,0,0,0,1.71,1.31,0,0,0.5,0.00012233,0.0027956,0.0068277
1.6617e+05,1.2004e+08,0,0,0,0,0,1.71,1.31,0,0,0.5,0.00011155,0.00271,0.0066326
1.6622e+05,1.2005e+08,0,0,0,0,0,1.71,1.31,0,0,0.5,9.8906e-05,0.0025016,0.0057688
1.6625e+05,1.2006e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012831,0.0034629,0.011916
1.663e+05,1.2007e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00011731,0.0033284,0.011626
1.6634e+05,1.2008e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.0001072,0.0032006,0.011346
1.6638e+05,1.2009e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.0001072,0.0032006,0.011346
1.6642e+05,1.201e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,9.6596e-05,0.0030789,0.011085
1.6646e+05,1.2011e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,8.8562e-05,0.0029627,0.010829
1.665e+05,1.2012e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,8.1529e-05,0.0028519,0.010583
1.6654e+05,1.2013e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,7.6641e-05,0.0027446,0.01034
1.6659e+05,1.2014e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,7.6641e-05,0.0027446,0.01034
1.6663e+05,1.2015e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,7.1215e-05,0.0026416,0.010112
1.6667e+05,1.2016e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,7.092e-05,0.0023123,0.008395
1.6671e+05,1.2017e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,6.5007e-05,0.0022292,0.0082518
1.6675e+05,1.2019e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,5.7956e-05,0.002149,0.0081163
1.6679e+05,1.202e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,5.1706e-05,0.0020717,0.0079834
1.6683e+05,1.2021e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,4.5886e-05,0.0019977,0.0078546
1.6688e+05,1.2022e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,4.5886e-05,0.0019977,0.0078546
1.6692e+05,1.2023e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,4.0725e-05,0.0019271,0.0077285
1.6696e+05,1.2024e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,3.6193e-05,0.0018592,0.0076073
1.67e+05,1.2025e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,3.2209e-05,0.0017948,0.0074895
1.6704e+05,1.2026e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00013365,0.0041122,0.0097867
1.6708e+05,1.2027e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00013155,0.0039167,0.0095754
1.6712e+05,1.2028e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012977,0.0037414,0.0093697
1.6716e+05,1.2029e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012834,0.0035759,0.0091745
1.6721e+05,1.203e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012834,0.0035759,0.0091745
1.6725e+05,1.2031e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012719,0.0034185,0.0089881
1.673e+05,1.2032e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012612,0.0032691,0.0088087
1.6734e+05,1.2033e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012519,0.0031282,0.0086364
1.6738e+05,1.2034e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012453,0.0029934,0.0084678
1.6742e+05,1.2035e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.0001239,0.0026876,0.0073089
1.6746e+05,1.2036e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00013586,0.0025737,0.0071742
1.675e+05,1.2038e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00013492,0.002465,0.0070454
1.6754e+05,1.2039e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00013451,0.0023605,0.0069175
1.6758e+05,1.204e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00013451,0.0023605,0.0069175
1.6763e+05,1.2041e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00013395,0.0022613,0.0068006
1.6767e+05,1.2042e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00013377,0.0021657,0.0066855
1.6771e+05,1.2043e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00013378,0.0020732,0.0065705
1.6775e+05,1.2044e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00018865,0.0066566,0.012812
1.6779e+05,1.2045e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00018953,0.006358,0.012434
1.6784e+05,1.2046e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.0001555,0.0061221,0.012465
1.6788e+05,1.2047e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.0001527,0.0058608,0.012096
1.6792e+05,1.2048e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00015,0.0056108,0.011742
1.6796e+05,1.2049e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00015,0.0056108,0.011742
1.6801e+05,1.205e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00014699,0.005374,0.011416
1.6805e+05,1.2051e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00014439,0.0051463,0.011095
1.6809e+05,1.2053e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00014212,0.0049283,0.010788
1.6813e+05,1.2054e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00014065,0.0047181,0.010488
1.6818e+05,1.2055e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012968,0.0045192,0.010208
1.6822e+05,1.2056e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00012968,0.0045192,0.010208
1.6826e+05,1.2057e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00011918,0.0042869,0.0091119
1.683e+05,1.2058e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00018312,0.0041055,0.0088389
1.6834e+05,1.2059e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00017995,0.0039315,0.0085823
1.6838e+05,1.206e+08,0,0,0,0,0,1.72,1.31,0,0,0.5,0.00017709,0.0037632,0.0083325
