LineNo,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
77176,3.8824e+07,43.601,13.482,86.93,0.24492,-0.20508
77216,3.8834e+07,43.601,13.482,86.93,0.25238,-0.19762
77257,3.8844e+07,43.601,13.482,86.93,0.25976,-0.19024
77299,3.8854e+07,43.601,13.482,86.99,0.26192,-0.18808
77345,3.8864e+07,43.601,13.482,86.99,0.26893,-0.18107
77385,3.8874e+07,43.601,13.482,86.99,0.27561,-0.17439
77426,3.8885e+07,43.601,13.482,86.99,0.28181,-0.16819
77466,3.8895e+07,43.601,13.482,86.99,0.28773,-0.16227
77506,3.8904e+07,43.601,13.482,86.99,0.28945,-0.16055
77543,3.8915e+07,43.601,13.482,86.99,0.29652,-0.15348
77586,3.8925e+07,43.601,13.482,86.99,0.30334,-0.14666
77626,3.8935e+07,43.601,13.482,86.99,0.30988,-0.14012
77666,3.8945e+07,43.601,13.482,86.99,0.31618,-0.13382
77706,3.8955e+07,43.601,13.482,86.99,0.31778,-0.13222
77750,3.8965e+07,43.601,13.482,86.99,0.32391,-0.12609
77791,3.8975e+07,43.601,13.482,86.99,0.32979,-0.12021
77831,3.8985e+07,43.601,13.482,86.99,0.33542,-0.11458
77871,3.8995e+07,43.601,13.482,86.99,0.34082,-0.10918
77911,3.9005e+07,43.601,13.482,86.99,0.3423,-0.1077
77948,3.9015e+07,43.601,13.482,86.99,0.34912,-0.10088
77987,3.9025e+07,43.601,13.482,86.99,0.35563,-0.094368
78027,3.9035e+07,43.601,13.482,86.99,0.36188,-0.088122
78067,3.9046e+07,43.601,13.482,86.99,0.36785,-0.08215
78109,3.9055e+07,43.601,13.482,86.98,0.36912,-0.08088
78153,3.9065e+07,43.601,13.482,86.98,0.37479,-0.075212
78193,3.9075e+07,43.601,13.482,86.98,0.38009,-0.069907
78234,3.9085e+07,43.601,13.482,86.98,0.38499,-0.065006
78274,3.9096e+07,43.601,13.482,86.98,0.3895,-0.060502
78314,3.9105e+07,43.601,13.482,86.98,0.38994,-0.060065
78354,3.9115e+07,43.601,13.482,86.98,0.39546,-0.054545
78395,3.9125e+07,43.601,13.482,86.98,0.40052,-0.049484
78436,3.9136e+07,43.601,13.482,86.98,0.40517,-0.044833
78476,3.9146e+07,43.601,13.482,86.98,0.40945,-0.04055
78516,3.9155e+07,43.601,13.482,86.98,0.409,-0.041002
78562,3.9165e+07,43.601,13.482,86.98,0.41279,-0.037212
78602,3.9175e+07,43.601,13.482,86.98,0.41621,-0.033788
78643,3.9186e+07,43.601,13.482,86.98,0.41931,-0.030689
78683,3.9195e+07,43.601,13.482,86.98,0.4221,-0.0279
78723,3.9205e+07,43.601,13.482,86.98,0.42095,-0.029047
78763,3.9215e+07,43.601,13.482,86.98,0.42485,-0.025148
78805,3.9225e+07,43.601,13.482,86.98,0.42841,-0.02159
78847,3.9236e+07,43.601,13.482,86.98,0.43165,-0.018353
78887,3.9246e+07,43.601,13.482,86.98,0.43439,-0.015613
78927,3.9256e+07,43.601,13.482,86.98,0.43267,-0.017332
78971,3.9266e+07,43.601,13.482,86.98,0.43513,-0.014865
79012,3.9276e+07,43.601,13.482,86.98,0.43728,-0.012721
79052,3.9286e+07,43.601,13.482,86.98,0.43911,-0.010894
79092,3.9296e+07,43.601,13.482,86.98,0.44062,-0.0093775
79132,3.9309e+07,43.601,13.482,86.98,0.4421,-0.0079015
79172,3.932e+07,43.601,13.482,86.98,0.44398,-0.0060201
79214,3.933e+07,43.601,13.482,86.98,0.44535,-0.0046538
79254,3.9339e+07,43.601,13.482,86.98,0.44285,-0.0071537
79294,3.935e+07,43.601,13.482,86.98,0.44414,-0.0058565
79334,3.936e+07,43.601,13.482,86.98,0.44519,-0.0048055
79379,3.937e+07,43.601,13.482,86.98,0.44601,-0.0039885
79419,3.938e+07,43.601,13.482,86.98,0.44662,-0.0033841
79459,3.939e+07,43.601,13.482,86.98,0.44383,-0.006174
79499,3.94e+07,43.601,13.482,86.98,0.44419,-0.0058068
79536,3.941e+07,43.601,13.482,86.98,0.44526,-0.0047416
79577,3.9421e+07,43.601,13.482,86.98,0.44613,-0.0038744
79617,3.9431e+07,43.601,13.482,86.98,0.44682,-0.0031815
79659,3.9441e+07,43.601,13.482,86.95,0.44705,-0.0029463
79701,3.9451e+07,43.601,13.482,86.95,0.44418,-0.0058179
79742,3.9461e+07,43.601,13.482,86.95,0.44461,-0.0053901
79786,3.947e+07,43.601,13.482,86.95,0.44499,-0.0050136
79826,3.9481e+07,43.601,13.482,86.95,0.44537,-0.0046343
79867,3.949e+07,43.601,13.482,86.95,0.44294,-0.0070647
79907,3.9501e+07,43.601,13.482,86.95,0.44357,-0.0064314
79944,3.9511e+07,43.601,13.482,86.95,0.44614,-0.0038622
79981,3.9521e+07,43.601,13.482,86.95,0.4487,-0.0012954
80021,3.9531e+07,43.601,13.482,86.95,0.44707,-0.0029343
80062,3.9541e+07,43.601,13.482,86.95,0.44977,-0.00023076
80102,3.9551e+07,43.601,13.482,86.95,0.4525,0.0024978
80143,3.956e+07,43.601,13.482,86.95,0.45526,0.0052581
80187,3.9571e+07,43.601,13.482,86.95,0.45814,0.0081415
80228,3.9581e+07,43.601,13.482,86.95,0.45784,0.0078434
80268,3.959e+07,43.601,13.482,86.95,0.46146,0.011455
80308,3.96e+07,43.601,13.482,86.95,0.4653,0.015297
80342,3.9611e+07,43.601,13.482,86.95,0.47084,0.020845
80382,3.9621e+07,43.601,13.482,86.95,0.47639,0.026389
80422,3.9631e+07,43.601,13.482,86.95,0.47763,0.027629
80464,3.964e+07,43.601,13.482,86.89,0.48331,0.033307
80505,3.9651e+07,43.601,13.482,86.89,0.48885,0.038846
80548,3.9661e+07,43.601,13.482,86.89,0.49425,0.044247
80592,3.9671e+07,43.601,13.482,86.89,0.49955,0.049552
80632,3.9681e+07,43.601,13.482,86.89,0.50468,0.054684
80672,3.9691e+07,43.601,13.482,86.89,0.50621,0.056208
80713,3.9701e+07,43.601,13.482,86.89,0.5111,0.061099
80753,3.9714e+07,43.601,13.482,86.89,0.6923,NaN
80793,3.9724e+07,43.601,13.482,86.89,0.6923,NaN
80834,3.9734e+07,43.601,13.482,86.89,0.6923,NaN
80874,3.9745e+07,43.601,13.482,86.89,0.6923,NaN
80914,3.9754e+07,43.601,13.482,86.89,0.6923,NaN
80958,3.9765e+07,43.601,13.482,86.89,0.6923,NaN
81000,3.9774e+07,43.601,13.482,86.89,0.59058,NaN
81040,3.9785e+07,43.601,13.482,86.89,0.59058,NaN
81080,3.9795e+07,43.601,13.482,86.89,0.59058,NaN
81120,3.9805e+07,43.601,13.482,86.89,0.59058,NaN
81157,3.9817e+07,43.601,13.482,86.89,0.59058,NaN
81197,3.9827e+07,43.601,13.482,86.89,0.59058,NaN
81239,3.9838e+07,43.601,13.482,86.89,0.59058,NaN
81280,3.9848e+07,43.601,13.482,87,0.59058,NaN
81320,3.9858e+07,43.601,13.482,87,0.59058,NaN
81368,3.9868e+07,43.601,13.482,87,0.65274,NaN
81409,3.9879e+07,43.601,13.482,87,0.65274,NaN
81449,3.9889e+07,43.601,13.482,87,0.65274,NaN
81489,3.9899e+07,43.601,13.482,87,0.65274,NaN
81529,3.9909e+07,43.601,13.482,87,0.65274,NaN
81570,3.9919e+07,43.601,13.482,87,0.65274,NaN
81607,3.9929e+07,43.601,13.482,87,0.65274,NaN
81647,3.9939e+07,43.601,13.482,87,0.65274,NaN
81687,3.9949e+07,43.601,13.482,87,0.65274,NaN
81727,3.9959e+07,43.601,13.482,87,0.65274,NaN
81773,3.997e+07,43.601,13.482,87,0.62731,NaN
81813,3.998e+07,43.601,13.482,87,0.62731,NaN
81853,3.999e+07,43.601,13.482,87,0.62731,NaN
81893,4e+07,43.601,13.482,87,0.62731,NaN
81930,4.001e+07,43.601,13.482,87,0.62731,NaN
81967,4.002e+07,43.601,13.482,87,0.62731,NaN
82008,4.003e+07,43.601,13.482,87,0.62731,NaN
82050,4.004e+07,43.601,13.482,87,0.62731,NaN
82090,4.005e+07,43.601,13.482,87.01,0.62731,NaN
82130,4.006e+07,43.601,13.482,87.01,0.62731,NaN
82176,4.007e+07,43.601,13.482,87.01,0.51428,NaN
82216,4.008e+07,43.601,13.482,87.01,0.51428,NaN
82256,4.009e+07,43.601,13.482,87.01,0.51428,NaN
82296,4.01e+07,43.601,13.482,87.01,0.51428,NaN
82336,4.0113e+07,43.601,13.482,87.01,0.51428,NaN
82376,4.0123e+07,43.601,13.482,87.01,0.51428,NaN
82417,4.0133e+07,43.601,13.482,87.01,0.51428,NaN
82457,4.0143e+07,43.601,13.482,87.01,0.51428,NaN
82499,4.0154e+07,43.601,13.482,87.01,0.51428,NaN
82540,4.0163e+07,43.601,13.482,87.01,0.51428,NaN
82584,4.0173e+07,43.601,13.482,87.01,0.54536,NaN
82625,4.0184e+07,43.601,13.482,87.01,0.54536,NaN
82665,4.0194e+07,43.601,13.482,87.01,0.54536,NaN
82705,4.0204e+07,43.601,13.482,87.01,0.54536,NaN
82742,4.0213e+07,43.601,13.482,87.01,0.54536,NaN
82779,4.0224e+07,43.601,13.482,87.01,0.54536,NaN
82820,4.0234e+07,43.601,13.482,87.01,0.54536,NaN
82862,4.0244e+07,43.601,13.482,87.02,0.54536,NaN
82902,4.0254e+07,43.601,13.482,87.02,0.54536,NaN
82942,4.0264e+07,43.601,13.482,87.02,0.54536,NaN
82987,4.0275e+07,43.601,13.482,87.02,0.74882,NaN
83028,4.0284e+07,43.601,13.482,87.02,0.74882,NaN
83068,4.0294e+07,43.601,13.482,87.02,0.74882,NaN
83108,4.0305e+07,43.601,13.482,87.02,0.74882,NaN
83145,4.0314e+07,43.601,13.482,87.02,0.74882,NaN
83188,4.0325e+07,43.601,13.482,87.02,0.74882,NaN
83228,4.0335e+07,43.601,13.482,87.02,0.74882,NaN
83268,4.0346e+07,43.601,13.482,87.02,0.74882,NaN
83309,4.0355e+07,43.601,13.482,87.02,0.74882,NaN
83349,4.0365e+07,43.601,13.482,87.02,0.74882,NaN
83393,4.0376e+07,43.601,13.482,87.02,0.91553,NaN
83433,4.0385e+07,43.601,13.482,87.02,0.91553,NaN
83473,4.0395e+07,43.601,13.482,87.02,0.91553,NaN
83515,4.0405e+07,43.601,13.482,87.02,0.91553,NaN
83557,4.0418e+07,43.601,13.482,87.02,0.91553,NaN
83597,4.0428e+07,43.601,13.482,87.02,0.91553,NaN
83637,4.0438e+07,43.601,13.482,87.02,0.91553,NaN
83681,4.0448e+07,43.601,13.482,87.11,0.91553,NaN
83721,4.0458e+07,43.601,13.482,87.11,0.91553,NaN
83761,4.0468e+07,43.601,13.482,87.11,0.91553,NaN
83805,4.0479e+07,43.601,13.482,87.11,0.61318,NaN
83845,4.0488e+07,43.601,13.482,87.11,0.61318,NaN
83887,4.0498e+07,43.601,13.482,87.11,0.61318,NaN
83931,4.0511e+07,43.601,13.482,87.11,0.61318,NaN
83971,4.0523e+07,43.601,13.482,87.11,0.61318,NaN
84011,4.0534e+07,43.601,13.482,87.11,0.61318,NaN
84052,4.0544e+07,43.601,13.482,87.11,0.61318,NaN
84093,4.0554e+07,43.601,13.482,87.11,0.61318,NaN
84136,4.0566e+07,43.601,13.482,87.11,0.61318,NaN
84181,4.0576e+07,43.601,13.482,87.11,0.6047,NaN
84221,4.0586e+07,43.601,13.482,87.11,0.6047,NaN
84261,4.0596e+07,43.601,13.482,87.11,0.6047,NaN
84301,4.0606e+07,43.601,13.482,87.11,0.6047,NaN
84336,4.0616e+07,43.601,13.482,87.11,0.6047,NaN
84376,4.0626e+07,43.601,13.482,87.11,0.6047,NaN
84417,4.0637e+07,43.601,13.482,87.11,0.6047,NaN
84461,4.0646e+07,43.601,13.482,87.1,0.6047,NaN
84501,4.0656e+07,43.601,13.482,87.1,0.6047,NaN
84541,4.0666e+07,43.601,13.482,87.1,0.6047,NaN
84586,4.0677e+07,43.601,13.482,87.1,0.69513,NaN
84626,4.0687e+07,43.601,13.482,87.1,0.69513,NaN
84666,4.0697e+07,43.601,13.482,87.1,0.69513,NaN
84706,4.0707e+07,43.601,13.482,87.1,0.69513,NaN
84745,4.0717e+07,43.601,13.482,87.1,0.69513,NaN
84788,4.073e+07,43.601,13.482,87.1,0.69513,NaN
84828,4.074e+07,43.601,13.482,87.1,0.69513,NaN
84868,4.075e+07,43.601,13.482,87.1,0.69513,NaN
84908,4.076e+07,43.601,13.482,87.1,0.69513,NaN
84948,4.077e+07,43.601,13.482,87.1,0.69513,NaN
84992,4.078e+07,43.601,13.482,87.1,0.74882,NaN
85033,4.079e+07,43.601,13.482,87.1,0.74882,NaN
85073,4.0799e+07,43.601,13.482,87.1,0.74882,NaN
85113,4.081e+07,43.601,13.482,87.1,0.74882,NaN
85153,4.0822e+07,43.601,13.482,87.1,0.74882,NaN
85195,4.0833e+07,43.601,13.482,87.1,0.74882,NaN
85235,4.0843e+07,43.601,13.482,87.1,0.74882,NaN
85277,4.0853e+07,43.601,13.482,87.05,0.74882,NaN
85318,4.0863e+07,43.601,13.482,87.05,0.74882,NaN
85363,4.0873e+07,43.601,13.482,87.05,0.74882,NaN
85404,4.0883e+07,43.601,13.482,87.05,0.70643,NaN
85444,4.0893e+07,43.601,13.482,87.05,0.70643,NaN
85484,4.0904e+07,43.601,13.482,87.05,0.70643,NaN
85524,4.0916e+07,43.601,13.482,87.05,0.70643,NaN
85562,4.0927e+07,43.601,13.482,87.05,0.70643,NaN
85603,4.0937e+07,43.601,13.482,87.05,0.70643,NaN
85643,4.0947e+07,43.601,13.482,87.05,0.70643,NaN
85683,4.0956e+07,43.601,13.482,87.05,0.70643,NaN
85723,4.0966e+07,43.601,13.482,87.05,0.70643,NaN
85768,4.0977e+07,43.601,13.482,87.05,0.59623,NaN
85808,4.0987e+07,43.601,13.482,87.05,0.59623,NaN
85848,4.0997e+07,43.601,13.482,87.05,0.59623,NaN
85889,4.1007e+07,43.601,13.482,87.05,0.59623,NaN
85929,4.1017e+07,43.601,13.482,87.05,0.59623,NaN
85973,4.1032e+07,43.601,13.482,87.05,0.59623,NaN
86014,4.1042e+07,43.601,13.482,87.05,0.59623,NaN
86056,4.1052e+07,43.601,13.482,87.05,0.59623,NaN
86096,4.1062e+07,43.601,13.482,87.05,0.59623,NaN
86137,4.1072e+07,43.601,13.482,87.05,0.59623,NaN
86181,4.1082e+07,43.601,13.482,87.05,0.64144,NaN
86221,4.1092e+07,43.601,13.482,87.05,0.64144,NaN
86261,4.1102e+07,43.601,13.482,87.05,0.64144,NaN
86301,4.1115e+07,43.601,13.482,87.05,0.64144,NaN
86338,4.1125e+07,43.601,13.482,87.05,0.64144,NaN
86378,4.1135e+07,43.601,13.482,87.05,0.64144,NaN
86421,4.1145e+07,43.601,13.482,87.05,0.64144,NaN
86462,4.1155e+07,43.601,13.482,87.05,0.64144,NaN
86502,4.1165e+07,43.601,13.482,87.05,0.64144,NaN
86545,4.1175e+07,43.601,13.482,87.05,0.64144,NaN
86586,4.1186e+07,43.601,13.482,87.05,0.36734,NaN
86626,4.1195e+07,43.601,13.482,87.05,0.36734,NaN
86666,4.1205e+07,43.601,13.482,87.05,0.36734,NaN
86707,4.1218e+07,43.601,13.482,87.05,0.36734,NaN
86744,4.1228e+07,43.601,13.482,87.05,0.36734,NaN
86784,4.1238e+07,43.601,13.482,87.05,0.36734,NaN
86828,4.1249e+07,43.601,13.482,87.05,0.36734,NaN
86868,4.1259e+07,43.601,13.482,87.08,0.36734,NaN
86908,4.1269e+07,43.601,13.482,87.08,0.36734,NaN
86952,4.1279e+07,43.601,13.482,87.08,0.67535,NaN
86993,4.1289e+07,43.601,13.482,87.08,0.67535,NaN
87033,4.1299e+07,43.601,13.482,87.08,0.67535,NaN
87073,4.1309e+07,43.601,13.482,87.08,0.67535,NaN
87113,4.1321e+07,43.601,13.482,87.08,0.67535,NaN
87153,4.1332e+07,43.601,13.482,87.08,0.67535,NaN
87194,4.1342e+07,43.601,13.482,87.08,0.67535,NaN
87235,4.1352e+07,43.601,13.482,87.08,0.67535,NaN
87275,4.1361e+07,43.601,13.482,87.08,0.67535,NaN
87315,4.1371e+07,43.601,13.482,87.08,0.67535,NaN
87360,4.1382e+07,43.601,13.482,87.08,0.55102,NaN
87400,4.1392e+07,43.601,13.482,87.08,0.55102,NaN
87440,4.1402e+07,43.601,13.482,87.08,0.55102,NaN
87480,4.1412e+07,43.601,13.482,87.08,0.55102,NaN
87518,4.1424e+07,43.601,13.482,87.08,0.55102,NaN
87558,4.1435e+07,43.601,13.482,87.08,0.55102,NaN
87598,4.1445e+07,43.601,13.482,87.08,0.55102,NaN
87641,4.1454e+07,43.601,13.482,86.99,0.55102,NaN
87683,4.1464e+07,43.601,13.482,86.99,0.55102,NaN
87723,4.1475e+07,43.601,13.482,86.99,0.55102,NaN
87767,4.1484e+07,43.601,13.482,86.99,0.63861,NaN
87807,4.1494e+07,43.601,13.482,86.99,0.63861,NaN
87849,4.1504e+07,43.601,13.482,86.99,0.63861,NaN
87889,4.1514e+07,43.601,13.482,86.99,0.63861,NaN
87929,4.1524e+07,43.601,13.482,86.99,0.99224,0.54224
87969,4.1535e+07,43.601,13.482,86.99,0.9923,0.5423
88009,4.1545e+07,43.601,13.482,86.99,0.9919,0.5419
88050,4.1555e+07,43.601,13.482,86.99,0.99001,0.54001
88092,4.1565e+07,43.601,13.482,86.99,0.9894,0.5394
88132,4.1575e+07,43.601,13.482,86.99,0.98861,0.53861
88176,4.1585e+07,43.601,13.482,86.99,0.98768,0.53768
88217,4.1595e+07,43.601,13.482,86.99,0.98664,0.53664
88257,4.1605e+07,43.601,13.482,86.99,0.98412,0.53412
88297,4.1615e+07,43.601,13.482,86.99,0.98299,0.53299
88331,4.1625e+07,43.601,13.482,86.99,0.98201,0.53201
88371,4.1635e+07,43.601,13.482,86.99,0.98106,0.53106
88414,4.1645e+07,43.601,13.482,86.99,0.98017,0.53017
88456,4.1655e+07,43.601,13.482,86.95,0.97833,0.52833
88496,4.1665e+07,43.601,13.482,86.95,0.97778,0.52778
88537,4.1675e+07,43.601,13.482,86.95,0.97742,0.52742
88581,4.1685e+07,43.601,13.482,86.95,0.97723,0.52723
88622,4.1695e+07,43.601,13.482,86.95,0.97719,0.52719
88662,4.1705e+07,43.601,13.482,86.95,0.97648,0.52648
88705,4.1718e+07,43.601,13.482,86.95,0.97676,0.52676
88742,4.1728e+07,43.601,13.482,86.95,0.97744,0.52744
88782,4.1739e+07,43.601,13.482,86.95,0.97827,0.52827
88823,4.1749e+07,43.601,13.482,86.95,0.97935,0.52935
88863,4.1759e+07,43.601,13.482,86.95,0.98064,0.53064
88903,4.1769e+07,43.601,13.482,86.95,0.98212,0.53212
88948,4.1779e+07,43.601,13.482,86.95,0.98315,0.53315
88989,4.179e+07,43.601,13.482,86.95,0.9851,0.5351
89029,4.18e+07,43.601,13.482,86.95,0.98739,0.53739
89069,4.1809e+07,43.601,13.482,86.95,0.9897,0.5397
89109,4.1822e+07,43.601,13.482,86.95,0.993,0.543
89148,4.1833e+07,43.601,13.482,86.95,0.9964,0.5464
89189,4.1843e+07,43.601,13.482,86.9,0.99888,0.54888
89229,4.1853e+07,43.601,13.482,86.9,1.0024,0.55236
89269,4.1863e+07,43.601,13.482,86.9,1.0059,0.55591
89309,4.1874e+07,43.601,13.482,86.9,1.0096,0.55955
89355,4.1884e+07,43.601,13.482,86.9,1.0136,0.56356
89397,4.1894e+07,43.601,13.482,86.9,1.0166,0.56662
89437,4.1904e+07,43.601,13.482,86.9,1.0204,0.57039
89477,4.1914e+07,43.601,13.482,86.9,1.0241,0.57412
89518,4.1927e+07,43.601,13.482,86.9,1.0291,0.57909
89558,4.1938e+07,43.601,13.482,86.9,1.033,0.583
89598,4.1948e+07,43.601,13.482,86.9,1.037,0.58701
89639,4.1958e+07,43.601,13.482,86.9,1.0396,0.58963
89679,4.1968e+07,43.601,13.482,86.9,1.043,0.59297
89719,4.1978e+07,43.601,13.482,86.9,1.0461,0.59607
89764,4.1988e+07,43.601,13.482,86.9,1.0489,0.59895
89805,4.1999e+07,43.601,13.482,86.9,1.0516,0.60158
89845,4.2009e+07,43.601,13.482,86.9,1.0541,0.60412
89885,4.2019e+07,43.601,13.482,86.9,1.0556,0.60559
89925,4.2029e+07,43.601,13.482,86.9,1.0577,0.60769
89968,4.2039e+07,43.601,13.482,86.92,1.0596,0.60958
90008,4.2049e+07,43.601,13.482,86.92,1.0613,0.61128
90048,4.2059e+07,43.601,13.482,86.92,1.0628,0.61282
90088,4.2069e+07,43.601,13.482,86.92,1.0636,0.61359
90129,4.208e+07,43.601,13.482,86.92,1.0649,0.61491
90173,4.2089e+07,43.601,13.482,86.92,1.0662,0.61617
90213,4.21e+07,43.601,13.482,86.92,1.0673,0.6173
90254,4.211e+07,43.601,13.482,86.92,1.0684,0.61838
90294,4.212e+07,43.601,13.482,86.92,1.069,0.61895
90334,4.213e+07,43.601,13.482,86.92,1.0702,0.6202
90373,4.2141e+07,43.601,13.482,86.92,1.0716,0.62158
90414,4.2151e+07,43.601,13.482,86.92,1.0729,0.62293
90454,4.2161e+07,43.601,13.482,86.92,1.0743,0.62433
90494,4.2171e+07,43.601,13.482,86.92,1.0753,0.62532
90534,4.2181e+07,43.601,13.482,86.92,1.0769,0.62688
90578,4.2191e+07,43.601,13.482,86.92,1.0785,0.62854
90619,4.2201e+07,43.601,13.482,86.92,1.0803,0.6303
90660,4.221e+07,43.601,13.482,86.92,1.0822,0.63218
90700,4.2221e+07,43.601,13.482,86.92,1.0842,0.63419
90741,4.2236e+07,43.601,13.482,86.92,1.0886,0.63865
90783,4.2246e+07,43.601,13.482,86.85,1.0923,0.64225
90823,4.2256e+07,43.601,13.482,86.85,1.0944,0.64439
90863,4.2266e+07,43.601,13.482,86.85,1.0982,0.6482
90904,4.2276e+07,43.601,13.482,86.85,1.102,0.652
90947,4.2286e+07,43.601,13.482,86.85,1.1058,0.65577
90988,4.2296e+07,43.601,13.482,86.85,1.1095,0.65951
91028,4.2306e+07,43.601,13.482,86.85,1.112,0.66195
91068,4.2316e+07,43.601,13.482,86.85,1.1157,0.66572
91108,4.2326e+07,43.601,13.482,86.85,1.1194,0.66944
91144,4.2336e+07,43.601,13.482,86.85,1.1217,0.67173
91184,4.2346e+07,43.601,13.482,86.85,1.124,0.67402
91224,4.2356e+07,43.601,13.482,86.85,1.1265,0.67652
91264,4.2366e+07,43.601,13.482,86.85,1.1288,0.67878
91305,4.2376e+07,43.601,13.482,86.85,1.131,0.68101
91348,4.2386e+07,43.601,13.482,86.85,1.1332,0.68321
91389,4.2397e+07,43.601,13.482,86.85,1.1354,0.68537
91429,4.2407e+07,43.601,13.482,86.85,1.1377,0.68774
91469,4.2417e+07,43.601,13.482,86.85,1.1401,0.69013
91511,4.2429e+07,43.601,13.482,86.85,1.1428,0.69278
91553,4.244e+07,43.601,13.482,86.85,1.1443,0.69429
91593,4.245e+07,43.601,13.482,86.82,1.1461,0.69615
91634,4.246e+07,43.601,13.482,86.82,1.1479,0.69786
91675,4.247e+07,43.601,13.482,86.82,1.1497,0.69966
91715,4.248e+07,43.601,13.482,86.82,1.1524,0.70241
91759,4.249e+07,43.601,13.482,86.82,1.1543,0.70433
91799,4.25e+07,43.601,13.482,86.82,1.1563,0.70626
91839,4.251e+07,43.601,13.482,86.82,1.1584,0.70843
91881,4.252e+07,43.601,13.482,86.82,1.16,0.70997
91918,4.2533e+07,43.601,13.482,86.82,1.1613,0.71127
91959,4.2543e+07,43.601,13.482,86.82,1.1614,0.71143
91999,4.2553e+07,43.601,13.482,86.82,1.1635,0.71346
92040,4.2563e+07,43.601,13.482,86.82,1.1632,0.71322
92081,4.2574e+07,43.601,13.482,86.82,1.1628,0.7128
92121,4.2583e+07,43.601,13.482,86.82,1.1622,0.71218
92165,4.2594e+07,43.601,13.482,86.82,1.1613,0.71135
92205,4.2604e+07,43.601,13.482,86.82,1.1621,0.71208
92246,4.2613e+07,43.601,13.482,86.82,1.1608,0.71078
92290,4.2626e+07,43.601,13.482,86.82,1.1593,0.70932
92329,4.2636e+07,43.601,13.482,86.82,1.1558,0.70579
92372,4.2646e+07,43.601,13.482,86.82,1.1521,0.7021
92412,4.2657e+07,43.601,13.482,86.82,1.1483,0.69829
92452,4.2666e+07,43.601,13.482,86.82,1.1475,0.69752
92493,4.2677e+07,43.601,13.482,86.82,1.1435,0.69352
92533,4.2687e+07,43.601,13.482,86.82,1.1394,0.68942
92577,4.2697e+07,43.601,13.482,86.82,1.1355,0.68548
92617,4.2707e+07,43.601,13.482,86.82,1.1317,0.68165
92657,4.2717e+07,43.601,13.482,86.82,1.1307,0.68068
92697,4.2727e+07,43.601,13.482,86.82,1.1271,0.67709
92736,4.274e+07,43.601,13.482,86.82,1.1233,0.67328
92776,4.275e+07,43.601,13.482,86.82,1.12,0.66995
92816,4.276e+07,43.601,13.482,86.82,1.1169,0.66689
92856,4.277e+07,43.601,13.482,86.82,1.1141,0.6641
92897,4.278e+07,43.601,13.482,86.82,1.1116,0.66157
92940,4.279e+07,43.601,13.482,86.82,1.1117,0.66167
92981,4.28e+07,43.601,13.482,86.82,1.1097,0.65967
93021,4.281e+07,43.601,13.482,86.82,1.108,0.65797
93061,4.282e+07,43.601,13.482,86.82,1.1065,0.65655
93102,4.2833e+07,43.601,13.482,86.82,1.1045,0.65451
93142,4.2843e+07,43.601,13.482,86.82,1.1026,0.6526
93183,4.2854e+07,43.601,13.482,86.73,1.1042,0.65423
93224,4.2864e+07,43.601,13.482,86.73,1.1029,0.65285
93264,4.2873e+07,43.601,13.482,86.73,1.1018,0.65181
93304,4.2883e+07,43.601,13.482,86.73,1.1011,0.65109
93350,4.2894e+07,43.601,13.482,86.73,1.1007,0.65067
93390,4.2904e+07,43.601,13.482,86.73,1.1008,0.6508
93430,4.2914e+07,43.601,13.482,86.73,1.1036,0.65363
93470,4.2924e+07,43.601,13.482,86.73,1.1039,0.6539
93508,4.2934e+07,43.601,13.482,86.73,1.1047,0.65472
93548,4.2946e+07,43.601,13.482,86.73,1.1063,0.65627
93589,4.2956e+07,43.601,13.482,86.73,1.1073,0.6573
93629,4.2967e+07,43.601,13.482,86.73,1.1084,0.65838
93669,4.2976e+07,43.601,13.482,86.73,1.1114,0.66142
93710,4.2986e+07,43.601,13.482,86.73,1.1125,0.66248
93754,4.2996e+07,43.601,13.482,86.73,1.1136,0.66356
93794,4.3007e+07,43.601,13.482,86.73,1.1146,0.66463
93835,4.3017e+07,43.601,13.482,86.73,1.1159,0.66592
93875,4.3027e+07,43.601,13.482,86.73,1.1186,0.66855
93912,4.3037e+07,43.601,13.482,86.73,1.1195,0.66947
93954,4.3048e+07,43.601,13.482,86.73,1.1203,0.6703
93996,4.3058e+07,43.601,13.482,86.8,1.1212,0.67123
94036,4.3068e+07,43.601,13.482,86.8,1.1218,0.67179
94076,4.3078e+07,43.601,13.482,86.8,1.1222,0.67222
94116,4.3088e+07,43.601,13.482,86.8,1.1238,0.67382
94160,4.3098e+07,43.601,13.482,86.8,1.1239,0.67387
94200,4.3108e+07,43.601,13.482,86.8,1.1237,0.67374
94241,4.3119e+07,43.601,13.482,86.8,1.1234,0.67343
94283,4.3129e+07,43.601,13.482,86.8,1.123,0.673
94323,4.3142e+07,43.601,13.482,86.8,1.1218,0.67181
94363,4.3152e+07,43.601,13.482,86.8,1.1203,0.67034
94405,4.3162e+07,43.601,13.482,86.8,1.1205,0.67045
94445,4.3172e+07,43.601,13.482,86.8,1.1188,0.66877
94485,4.3182e+07,43.601,13.482,86.8,1.117,0.66704
94526,4.3193e+07,43.601,13.482,86.8,1.1153,0.66527
94570,4.3202e+07,43.601,13.482,86.8,1.1151,0.66507
94610,4.3212e+07,43.601,13.482,86.8,1.1133,0.6633
