LineNo,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
3.7234e+05,2.1572e+08,1.3366,0.31244,-0.09041,4.2941,8.8456,-0.075927,-3.5836,5.9164,-0.10174,8.4963,6.3789,0.26356
3.7238e+05,2.1573e+08,1.6635,-9.2628,0.004474,3.8558,5.2988,-0.044782,-3.7698,3.1352,-0.10218,7.5222,29.043,0.26323
3.7242e+05,2.1574e+08,1.8357,-4.8398,-0.034565,2.9157,6.3592,-0.063732,-4.0229,6.3309,-0.10305,7.0783,-4.5129,0.26265
3.7247e+05,2.1576e+08,1.5747,-2.3021,-0.060405,2.2584,4.526,-0.0338,-4.2355,2.5069,-0.10372,6.9772,27.573,0.26263
3.7251e+05,2.1577e+08,5.9933,-0.61524,-0.062448,3.0156,6.7976,-0.058345,-4.4361,4.3043,-0.10444,5.4718,29.955,0.26243
3.7256e+05,2.1578e+08,5.0026,-3.5112,-0.01776,4.0903,4.9491,-0.040228,-4.5616,2.9105,-0.10428,4.9147,11.104,0.26174
3.726e+05,2.1579e+08,8.5364,4.6743,-0.091242,3.4761,4.1319,-0.030825,-4.7866,4.7333,-0.10522,3.8342,26.473,0.26167
3.7265e+05,2.158e+08,8.4093,7.6797,-0.11685,3.344,4.4375,-0.039462,-4.9696,3.5339,-0.10565,2.9459,3.0242,0.26096
3.727e+05,2.1581e+08,10.725,5.9768,-0.10129,3.3024,8.4764,-0.065367,-5.0577,1.9163,-0.10593,1.6433,33.826,0.26063
3.7274e+05,2.1582e+08,9.4553,9.6173,-0.12589,2.4254,2.5794,-0.011236,-5.2467,5.5913,-0.10627,1.0316,16.091,0.26003
3.7278e+05,2.1583e+08,9.3344,8.328,-0.11249,1.7714,2.0578,-0.015712,-5.3104,2.7816,-0.10672,-0.23822,10.5,0.25938
3.7283e+05,2.1584e+08,11.733,4.6873,-0.055136,1.4674,5.8253,-0.058675,-5.4433,2.8336,-0.10666,-1.4489,16.642,0.25859
3.7287e+05,2.1585e+08,10.817,9.1982,-0.085444,0.78545,0.10936,-0.0076493,-5.5275,0.088547,-0.10648,-2.4534,28.669,0.25801
3.7291e+05,2.1587e+08,14.958,6.7665,-0.061353,1.076,2.9221,-0.029613,-5.6633,3.086,-0.10663,-2.568,-16.276,0.25736
3.7296e+05,2.1588e+08,15.142,6.2861,-0.047692,1.2526,-0.22313,-0.0088082,-5.7168,1.5354,-0.10645,-3.577,0.63353,0.25746
3.73e+05,2.1589e+08,17.595,7.3165,-0.040353,1.9946,-6.2306,0.045632,-5.6985,-0.7015,-0.10617,-4.2874,29.354,0.25713
3.7305e+05,2.159e+08,19.799,12.893,-0.099935,1.7229,-1.8854,0.0068054,-5.773,0.64489,-0.10578,-4.566,9.1337,0.25661
3.7309e+05,2.1591e+08,19.027,16.579,-0.12558,1.1268,1.1181,-0.028446,-5.8025,0.29097,-0.10557,-5.4764,27.861,0.25627
3.7314e+05,2.1592e+08,18.543,12.895,-0.091605,1.1426,1.5077,-0.036568,-5.8404,0.17169,-0.10509,-6.307,12.077,0.25534
3.7319e+05,2.1593e+08,24.107,6.8993,-0.013001,0.24459,0.69922,-0.026494,-5.8256,0.40222,-0.10464,-6.9867,1.8612,0.25487
3.7323e+05,2.1594e+08,23.218,8.108,-0.01563,-0.48675,-1.2598,-0.0060409,-5.8782,1.453,-0.10481,-7.6497,17.691,0.25459
3.7328e+05,2.1595e+08,24.487,11.743,-0.039033,-1.2106,-2.8222,0.00054836,-5.7924,-3.1766,-0.10381,-8.3579,-11.695,0.2539
3.7332e+05,2.1596e+08,22.593,12.789,-0.04524,-1.5002,-3.5474,0.0064688,-5.8924,1.8821,-0.10371,-9.1189,17.226,0.25399
3.7336e+05,2.1597e+08,22.694,18.602,-0.10207,-2.2694,5.3191,-0.079115,-5.7369,-3.0528,-0.10333,-9.3073,-15.029,0.25406
3.7341e+05,2.1598e+08,21.191,20.511,-0.10664,-1.1277,5.635,-0.083582,-5.7874,-0.34953,-0.10262,-10.575,37.63,0.25438
3.7345e+05,2.16e+08,19.454,20.346,-0.1201,-0.74174,2.4789,-0.057638,-5.8026,1.087,-0.10252,-10.725,0.24166,0.25372
3.735e+05,2.1601e+08,18.493,17.794,-0.093502,-1.8395,2.7549,-0.056734,-5.7145,-1.1861,-0.10185,-11.098,0.12627,0.25356
3.7354e+05,2.1602e+08,17.981,15.692,-0.067077,-1.8116,2.6372,-0.060713,-5.7092,0.032247,-0.10124,-11.551,0.66576,0.25368
3.7359e+05,2.1603e+08,17.036,14.129,-0.040139,-1.5175,-0.47436,-0.037472,-5.6773,-0.45692,-0.10111,-12.142,25.525,0.25366
3.7364e+05,2.1604e+08,15.647,21.371,-0.11727,-2.0744,-4.6557,0.0072748,-5.5957,-1.0453,-0.10037,-11.963,-37.114,0.25351
3.7368e+05,2.1605e+08,15.71,19.172,-0.09445,-3.2455,-2.7106,-0.018873,-5.4601,-3.5115,-0.099865,-12.595,15.78,0.25422
3.7372e+05,2.1606e+08,12.704,18.673,-0.11422,-2.2299,-3.2296,-0.0097972,-5.5054,-1.2632,-0.099023,-11.97,-20.757,0.25457
3.7376e+05,2.1607e+08,11.944,19.42,-0.13034,-2.6947,-5.4846,0.0078116,-5.5013,-0.51982,-0.09936,-11.438,-25.272,0.25547
3.7381e+05,2.1608e+08,12.723,21.235,-0.14387,-1.7398,-5.7272,0.011623,-5.4071,-2.9677,-0.098746,-11.339,-18.718,0.25624
3.7385e+05,2.1609e+08,11.407,14.755,-0.08533,-0.8862,-6.694,0.025843,-5.3536,-2.387,-0.098568,-10.88,-3.9104,0.25691
3.7389e+05,2.161e+08,12.47,13.076,-0.083529,-0.57099,-3.5548,-0.002405,-5.3267,-1.6824,-0.097901,-10.383,-1.133,0.2576
3.7394e+05,2.1611e+08,12.786,12.034,-0.083657,-0.66719,-0.79584,-0.028686,-5.3015,-1.0095,-0.098129,-10.152,-14.686,0.25772
3.7398e+05,2.1612e+08,13.315,10.408,-0.063763,-0.40763,-1.2821,-0.028879,-5.2293,-1.9159,-0.097433,-9.6015,-17.636,0.25801
3.7403e+05,2.1613e+08,11.647,14.282,-0.10029,-0.98053,-2.6486,-0.011495,-5.1485,-1.3306,-0.097131,-9.7401,29.16,0.25866
3.7408e+05,2.1614e+08,9.6298,15.231,-0.12914,-1.9418,1.4524,-0.050734,-5.0761,-3.1365,-0.096703,-9.5693,-22.11,0.2582
3.7412e+05,2.1615e+08,9.1984,11.673,-0.11469,-2.3552,6.331,-0.094427,-5.0919,-0.78031,-0.09673,-9.6098,10.795,0.25863
3.7417e+05,2.1616e+08,6.5736,3.064,-0.044119,-2.1376,6.8227,-0.10094,-5.0516,-0.9281,-0.096622,-9.7471,18.498,0.25849
3.7421e+05,2.1618e+08,6.1867,6.9263,-0.088727,-2.604,3.0528,-0.065361,-5.0378,1.0917,-0.096508,-9.6561,-22.647,0.25801
3.7426e+05,2.1619e+08,4.6065,4.1992,-0.050881,-3.398,4.004,-0.073787,-4.9376,-1.5954,-0.096305,-10.132,-7.7628,0.25804
3.743e+05,2.162e+08,3.2881,9.0922,-0.113,-2.1118,-2.857,-0.0016884,-4.9304,0.33515,-0.096254,-10.339,20.453,0.25801
3.7434e+05,2.1621e+08,0.0053985,14.419,-0.18368,-1.2866,-2.8681,0.00039738,-4.8241,-2.7158,-0.0961,-10.434,-16.679,0.25717
3.7439e+05,2.1622e+08,-0.32306,7.7489,-0.13424,-1.2625,0.94661,-0.048316,-4.8266,-0.56011,-0.09576,-10.85,5.2753,0.25706
3.7443e+05,2.1623e+08,-0.27775,-1.9953,-0.045506,-1.2486,1.9427,-0.061914,-4.8463,-0.41833,-0.096203,-10.97,12.696,0.25693
3.7448e+05,2.1624e+08,-11.166,-5.27,-0.054474,-0.7491,-0.79493,-0.047161,-4.8775,-0.44164,-0.095924,-10.177,-48.77,0.25668
3.7453e+05,2.1625e+08,-9.5416,-6.3001,-0.057334,-0.60016,-0.091392,-0.049949,-4.8006,-0.58871,-0.095876,-10.649,-8.3682,0.25748
3.7457e+05,2.1626e+08,-15.76,-10.396,-0.037545,-0.55077,-1.2762,-0.039631,-4.7288,-0.58838,-0.095725,-10.248,-2.5696,0.25758
3.7461e+05,2.1627e+08,-16.608,-8.52,-0.088317,-1.5816,0.72273,-0.059811,-4.6421,-2.2727,-0.095333,-9.8265,-19.437,0.25783
3.7465e+05,2.1629e+08,-16.197,-8.7408,-0.093581,-0.066022,-1.6885,-0.03452,-4.6275,0.4156,-0.095624,-9.8665,5.2011,0.25831
3.7469e+05,2.163e+08,-22.607,-6.715,-0.15567,0.38492,-3.3058,-0.011201,-4.571,-0.99371,-0.095336,-9.602,-3.0963,0.25821
3.7474e+05,2.1631e+08,-21.24,-10.559,-0.13032,-0.12023,0.037531,-0.052462,-4.4585,-1.7379,-0.094954,-9.1655,-27.827,0.25839
3.7478e+05,2.1632e+08,-20.421,-17.774,-0.068513,0.11759,-0.43153,-0.04493,-4.377,-0.94249,-0.094686,-8.8278,14.139,0.25892
3.7483e+05,2.1633e+08,-19.176,-21.813,-0.040094,0.022809,-5.0364,0.00072799,-4.3799,0.17709,-0.095024,-7.4748,-43.777,0.25894
3.7488e+05,2.1634e+08,-16.861,-26.145,0.0019107,-0.84896,-1.4054,-0.039775,-4.2457,-2.5583,-0.094693,-6.813,-24.6,0.25991
3.7492e+05,2.1635e+08,-15.541,-31.847,0.057759,-1.0267,4.0567,-0.095495,-4.255,0.34962,-0.094552,-5.7012,-7.8845,0.26086
3.7497e+05,2.1636e+08,-14.803,-23.771,-0.027315,-1.0174,3.6266,-0.092751,-4.1545,-1.5064,-0.094215,-4.2952,-31.197,0.26174
3.7501e+05,2.1637e+08,-14.127,-19.869,-0.064919,-0.47267,2.9599,-0.082945,-4.0929,0.53714,-0.094044,-3.6715,-20.824,0.26291
3.7506e+05,2.1638e+08,-13.798,-20.654,-0.064972,-0.012025,-1.2463,-0.043503,-3.9481,-1.335,-0.093809,-2.4157,-22.778,0.2637
3.751e+05,2.1639e+08,-12.018,-13.255,-0.13002,0.1173,-1.0347,-0.041443,-3.8759,-1.0825,-0.093523,-1.4338,-19.945,0.26511
3.7514e+05,2.1641e+08,-12.387,-16.758,-0.10199,0.84986,-0.65026,-0.041366,-3.7657,-2.031,-0.092987,-0.24171,-11.935,0.26597
3.7519e+05,2.1642e+08,-12.11,-21.026,-0.063716,0.6008,-1.8115,-0.021528,-3.7781,1.3999,-0.093277,1.1875,-19.013,0.26697
3.7523e+05,2.1643e+08,-10.803,-21.745,-0.057903,0.021248,2.824,-0.064488,-3.7545,0.0072606,-0.093594,2.2471,-19.959,0.26791
3.7528e+05,2.1644e+08,-9.8579,-24.557,-0.011456,1.0929,0.96101,-0.048174,-3.7493,0.32364,-0.09373,3.4412,2.3549,0.2685
3.7533e+05,2.1645e+08,-8.5671,-17.604,-0.049798,1.0474,-1.2208,-0.022009,-3.7021,-1.3761,-0.093842,4.3751,3.5587,0.26915
3.7538e+05,2.1647e+08,-7.6537,-14.163,-0.072894,3.2575,-1.5314,-0.0062532,-3.7415,1.6801,-0.094191,5.4136,-20.061,0.26923
3.7542e+05,2.1648e+08,-6.2081,-18.996,-0.01618,7.0765,3.8702,-0.060152,-3.6316,-1.5348,-0.094447,6.02,2.432,0.26949
3.7547e+05,2.1649e+08,-5.4084,-22.255,0.02466,8.5748,1.1684,-0.023482,-3.6637,0.83055,-0.094018,6.7749,-11.445,0.26946
3.7551e+05,2.165e+08,-4.1094,-12.594,-0.065582,8.8043,-0.54907,-0.0043251,-3.6841,0.12081,-0.095091,6.3821,14.291,0.26945
3.7556e+05,2.1651e+08,-3.2001,-14.864,-0.02699,12.806,-3.6787,0.045945,-3.6825,0.50779,-0.09541,6.7258,-24.946,0.26919
3.756e+05,2.1652e+08,-1.9696,-9.3128,-0.068384,12.061,-3.5828,0.049127,-3.6898,-0.63677,-0.095496,6.0048,38.695,0.26951
3.7564e+05,2.1653e+08,-1.5622,-5.2968,-0.10358,12.29,-3.336,0.042913,-3.7836,1.378,-0.095989,5.9499,4.1932,0.26843
3.7569e+05,2.1654e+08,-1.5281,-5.419,-0.093559,11.063,-0.1001,0.021335,-3.866,0.90673,-0.096606,5.5854,15.73,0.26803
3.7573e+05,2.1655e+08,-0.96641,-5.1509,-0.08338,9.9929,-0.15501,0.015947,-3.8888,-0.85239,-0.096697,5.1568,29.364,0.2676
3.7578e+05,2.1656e+08,0.2911,-3.655,-0.086804,9.9689,5.4024,-0.029741,-4.0068,1.5276,-0.096916,4.3375,-2.1132,0.26662
3.7583e+05,2.1657e+08,0.45494,-4.9983,-0.064011,10.36,7.3502,-0.041393,-4.08,2.1874,-0.097563,3.7464,9.2265,0.26591
3.7587e+05,2.1659e+08,0.89931,-0.32872,-0.11345,8.0755,3.2335,0.0043374,-4.1718,2.2605,-0.098019,3.4031,-6.2295,0.26539
3.7592e+05,2.166e+08,2.1505,1.7315,-0.13188,6.9322,7.2731,-0.0348,-4.2103,0.37591,-0.098308,2.8348,-5.0117,0.26547
3.7596e+05,2.1661e+08,2.4584,-3.2907,-0.085842,3.8167,5.8036,-0.02351,-4.3409,1.2834,-0.098436,2.4933,0.19836,0.2657
3.76e+05,2.1662e+08,2.6071,0.65475,-0.10758,2.8766,7.6533,-0.058079,-4.4377,1.4471,-0.098873,2.4556,-10.336,0.2659
3.7605e+05,2.1663e+08,3.2694,-4.3949,-0.035025,2.0701,8.3653,-0.063371,-4.5158,0.54492,-0.099252,1.8611,-0.77753,0.26609
3.7609e+05,2.1664e+08,3.2146,-3.1963,-0.034726,3.2158,6.833,-0.05492,-4.584,1.4557,-0.099606,1.7357,-3.6834,0.26634
3.7613e+05,2.1665e+08,3.4978,0.64132,-0.072066,4.3363,6.4254,-0.049429,-4.5276,0.31427,-0.099415,1.2247,-21.379,0.26643
3.7618e+05,2.1666e+08,3.3538,1.8743,-0.076154,4.1564,4.7281,-0.035038,-4.609,2.522,-0.099682,1.0057,-12.556,0.26643
3.7623e+05,2.1667e+08,2.6871,4.2674,-0.09752,4.1135,2.912,-0.024374,-4.6648,0.59947,-0.099895,0.55831,10.172,0.26653
3.7628e+05,2.1668e+08,2.4768,9.6518,-0.14718,3.899,5.2435,-0.050336,-4.7036,1.2997,-0.09996,-0.2655,4.8914,0.26627
3.7632e+05,2.1669e+08,2.1995,5.1186,-0.096053,4.0318,4.9244,-0.057642,-4.6346,-1.1536,-0.099621,-1.3546,8.0762,0.26571
3.7636e+05,2.167e+08,1.3678,2.3713,-0.065936,3.7385,-0.33846,-0.012471,-4.7182,1.1379,-0.09939,-2.1102,16.094,0.26516
3.7641e+05,2.1672e+08,1.2353,3.7578,-0.073713,2.9546,7.352,-0.087869,-4.7981,0.93822,-0.099909,-2.9024,8.5875,0.26449
3.7645e+05,2.1673e+08,1.1811,0.16438,-0.03463,4.3414,6.5538,-0.073726,-4.8221,1.5423,-0.099674,-3.431,-8.1007,0.26384
3.7649e+05,2.1674e+08,0.67108,6.1786,-0.090176,5.0675,2.5466,-0.031297,-4.8064,0.43301,-0.099776,-4.379,-3.4266,0.26384
3.7654e+05,2.1675e+08,-0.088481,5.3916,-0.089593,6.438,1.846,-0.026538,-4.8512,1.1929,-0.099722,-5.5638,13.823,0.26332
3.7658e+05,2.1676e+08,-0.88656,5.2721,-0.092521,6.6099,3.8578,-0.049302,-4.9344,1.1997,-0.10033,-6.359,3.9905,0.26245
3.7663e+05,2.1677e+08,-0.98303,4.9401,-0.09501,9.2126,1.4122,-0.030322,-4.9359,1.3007,-0.10024,-7.4811,13.714,0.26195
3.7668e+05,2.1678e+08,-1.0018,4.1081,-0.09004,8.8055,2.4868,-0.022015,-4.9732,1.1042,-0.10068,-8.7498,1.801,0.26125
3.7672e+05,2.1679e+08,-1.9606,0.2188,-0.052329,8.7143,1.2782,-0.011706,-5.0181,0.0091648,-0.10062,-10.03,11.941,0.26034
3.7677e+05,2.168e+08,-2.5595,5.8118,-0.10366,7.3762,1.8028,-0.011172,-5.1532,1.8175,-0.10135,-10.859,4.5784,0.25993
3.7681e+05,2.1681e+08,-1.9666,-0.10524,-0.052507,6.8511,1.4595,-0.016561,-5.2625,2.3117,-0.10174,-12.12,-3.0463,0.25938
3.7685e+05,2.1682e+08,-3.7076,2.3855,-0.073947,6.9028,4.3734,-0.04329,-5.2806,0.40716,-0.10209,-12.51,13.043,0.25885
3.7689e+05,2.1683e+08,-4.0235,3.0261,-0.086843,6.6864,3.2404,-0.033346,-5.4081,2.0129,-0.10245,-13.014,-17.226,0.25826
3.7694e+05,2.1685e+08,-4.2679,1.1108,-0.067981,7.2784,1.7113,-1.2111e-05,-5.5149,2.0733,-0.1031,-13.693,-16.637,0.25833
3.7699e+05,2.1686e+08,-4.855,3.1545,-0.10725,6.7625,0.82545,0.0086703,-5.5994,2.6033,-0.10369,-13.867,-24.364,0.25869
3.7702e+05,2.1687e+08,-4.53,-2.6366,-0.0528,6.8101,-1.2172,0.014474,-5.6222,-0.090555,-0.10389,-14.605,-0.61169,0.25909
3.7707e+05,2.1688e+08,-6.1755,1.5114,-0.10521,4.1343,-0.11042,0.0010358,-5.6731,0.52781,-0.10399,-14.727,12.307,0.259
3.7712e+05,2.1689e+08,-5.6159,-0.22886,-0.10219,4.1171,3.6455,-0.048141,-5.811,3.1663,-0.10469,-14.89,-17.118,0.25894
3.7717e+05,2.169e+08,-5.7064,-5.9813,-0.052561,4.5617,5.5459,-0.064105,-5.8338,1.354,-0.10486,-14.478,-29.589,0.25936
3.7721e+05,2.1691e+08,-6.1575,-5.8742,-0.050629,3.6133,1.3382,-0.031681,-5.9093,2.4445,-0.10537,-14.254,-9.3452,0.25985
3.7726e+05,2.1692e+08,-6.0648,-2.0996,-0.092048,3.4568,2.6836,-0.051794,-5.912,0.37034,-0.10502,-13.643,-47.308,0.26018
3.773e+05,2.1693e+08,-6.3097,-5.2015,-0.067483,4.6601,-0.033337,-0.020501,-5.9916,3.0388,-0.10535,-13.633,-22.526,0.26115
3.7734e+05,2.1694e+08,-5.8774,-6.268,-0.066592,5.3317,-4.0322,0.026882,-6.0685,2.3881,-0.10573,-12.698,-37.387,0.26208
3.7738e+05,2.1695e+08,-5.4635,-0.91498,-0.12641,3.2978,-2.8859,0.0078752,-6.0399,-0.16314,-0.10592,-11.516,-31.83,0.26315
3.7743e+05,2.1696e+08,-6.1795,-1.5325,-0.13085,3.3724,-4.5547,0.014875,-6.0408,-0.60827,-0.10559,-10.169,-23.686,0.26434
3.7747e+05,2.1697e+08,-6.5826,-5.9786,-0.09482,2.9699,-3.936,0.014746,-6.122,0.74806,-0.10578,-8.5473,-18.612,0.26551
3.7752e+05,2.1698e+08,-5.8409,-6.8946,-0.085564,2.1874,0.481,-0.024782,-6.2306,3.115,-0.10652,-6.6769,-42.131,0.26676
3.7757e+05,2.17e+08,-4.9242,-12.3,-0.030932,2.3255,1.6356,-0.035942,-6.2273,-0.22011,-0.10664,-4.7643,-39.259,0.26822
3.7761e+05,2.1701e+08,-4.9475,-9.9525,-0.053945,2.6687,-3.0094,0.0038749,-6.2746,1.0076,-0.1065,-2.8219,-16.655,0.26974
3.7766e+05,2.1702e+08,-4.6633,-3.4863,-0.12024,2.4537,-0.092756,-0.023758,-6.3339,1.8489,-0.10687,-1.1144,-25.413,0.27087
3.777e+05,2.1703e+08,-4.8569,-4.5282,-0.11937,2.5082,3.7359,-0.049828,-6.4,2.6164,-0.10737,0.17446,-21.09,0.27166
3.7774e+05,2.1704e+08,-4.4002,-4.2296,-0.095079,2.4351,-2.697,0.0040124,-6.5306,0.83788,-0.10766,1.1167,-14.419,0.27226
3.7779e+05,2.1705e+08,-5.186,-2.2124,-0.1179,3.2382,-2.1946,0.0068317,-6.5958,2.2972,-0.1081,2.483,2.2008,0.27247
3.7783e+05,2.1706e+08,-4.7741,-2.4084,-0.1114,3.0799,-2.0748,-0.0049314,-6.697,2.7032,-0.10857,3.4903,-2.1196,0.27228
3.7787e+05,2.1707e+08,-5.767,-3.4796,-0.084936,3.5858,1.7196,-0.04062,-6.8083,2.001,-0.10935,3.9529,12.435,0.27198
3.7792e+05,2.1709e+08,-6.5434,-2.2237,-0.081269,3.8959,-1.3056,-0.0056454,-6.9654,2.9587,-0.10967,4.4206,3.5053,0.27147
3.7796e+05,2.171e+08,-6.05,2.0204,-0.11276,3.7669,0.30883,-0.021803,-7.0884,3.1562,-0.11056,4.4655,-15.785,0.27076
3.7801e+05,2.1711e+08,-6.0711,3.2185,-0.11354,4.3177,-1.8396,-0.0053174,-7.2568,3.1608,-0.11108,4.2444,8.1451,0.26999
3.7806e+05,2.1712e+08,-6.266,4.576,-0.12905,4.7054,-0.37477,-0.011067,-7.5331,5.3809,-0.11252,4.0906,12.638,0.2693
3.781e+05,2.1713e+08,-5.6787,4.6646,-0.13322,4.726,1.0326,-0.028357,-7.7069,4.6384,-0.11327,3.232,-1.02,0.26831
3.7815e+05,2.1714e+08,-5.8999,4.8245,-0.12713,5.1101,-4.1439,0.0275,-7.8903,4.7619,-0.11442,1.9204,38.724,0.26738
3.7819e+05,2.1715e+08,-5.2618,2.9123,-0.10803,5.2184,1.8652,-0.035606,-8.2466,5.1621,-0.11562,1.1788,-0.12102,0.26563
3.7824e+05,2.1716e+08,-9.4323,3.942,-0.13398,14.99,-0.20265,0.019778,-8.5769,6.0989,-0.11731,-0.33335,47.134,0.26441
3.7828e+05,2.1717e+08,-12.275,6.9569,-0.16237,17.193,-1.9664,0.045708,-8.7631,4.329,-0.1183,-1.1783,15.756,0.26266
3.7832e+05,2.1718e+08,-12.222,-0.48606,-0.088816,17.69,-1.1203,0.017475,-8.9959,4.7514,-0.11919,-3.0595,48.791,0.26108
3.7837e+05,2.1719e+08,-12.087,2.3367,-0.11159,17.474,-5.0245,0.0451,-9.2833,5.5316,-0.12052,-4.6199,40.013,0.25931
3.7841e+05,2.1721e+08,-12.036,0.21227,-0.10143,18.813,-4.7309,0.047801,-9.5569,5.7974,-0.12151,-6.7139,38.842,0.25752
3.7846e+05,2.1722e+08,-12.182,5.2063,-0.15675,18.603,-6.9141,0.081041,-9.7057,2.7976,-0.12276,-8.5322,43.467,0.25585
3.7851e+05,2.1723e+08,-12.804,10.885,-0.21483,18.592,-2.8154,0.045412,-9.9992,3.6975,-0.12327,-10.638,52.827,0.25446
3.7855e+05,2.1724e+08,-12.532,5.0698,-0.16535,18.259,-2.9585,0.04458,-10.239,4.9862,-0.1245,-12.745,32.78,0.25258
3.786e+05,2.1725e+08,-9.6635,1.7261,-0.13109,16.328,-2.8519,0.042322,-10.551,4.979,-0.12551,-14.946,27.021,0.25051
3.7864e+05,2.1726e+08,-9.2062,-1.8017,-0.10776,16.209,1.9372,0.0087374,-10.697,2.1608,-0.12602,-16.59,37.419,0.24946
3.7868e+05,2.1727e+08,-6.9267,2.1755,-0.15381,15.469,0.95726,0.013807,-11.071,5.3368,-0.12696,-18.679,22.493,0.24855
3.7873e+05,2.1729e+08,-6.2403,-2.7114,-0.10317,16.292,-1.8834,0.044149,-11.243,3.9375,-0.12747,-20.24,15.216,0.24798
3.7877e+05,2.173e+08,-3.6699,-1.1541,-0.11828,15.969,-2.5777,0.062109,-11.396,1.7837,-0.12794,-21.184,4.4193,0.24792
3.7882e+05,2.1731e+08,-3.1714,-2.2017,-0.12534,15.708,1.3867,0.024047,-11.594,3.8413,-0.1283,-22.096,-11.761,0.24816
3.7887e+05,2.1732e+08,-2.6657,-8.8232,-0.069386,16.029,1.8418,0.021718,-11.752,3.1583,-0.12905,-22.883,10.318,0.24866
3.7891e+05,2.1733e+08,-2.9633,-10.019,-0.052698,15.912,4.7165,-0.0046694,-11.911,3.7938,-0.12961,-23.148,-10.337,0.24904
3.7896e+05,2.1734e+08,-2.516,-12.196,-0.019516,15.96,5.3281,-0.011175,-11.984,2.1149,-0.12971,-23.469,-11.961,0.24958
3.79e+05,2.1735e+08,-2.5635,-11.312,-0.021052,15.97,5.1112,-0.012076,-12.138,4.321,-0.13021,-23.485,-27.97,0.24986
3.7904e+05,2.1736e+08,-3.0207,-7.5881,-0.056027,16.072,8.7568,-0.044312,-12.293,3.1612,-0.13077,-23.076,-16.567,0.25062
3.7909e+05,2.1737e+08,-3.0433,-6.1903,-0.074515,15.736,12.457,-0.072548,-12.389,3.136,-0.13083,-22.852,-28.157,0.25177
3.7913e+05,2.1738e+08,-3.8106,-10.503,-0.026135,16.207,7.0571,-0.031671,-12.434,3.5678,-0.13089,-22.488,-20.281,0.25276
3.7917e+05,2.1739e+08,-3.2193,-7.1293,-0.053868,15.59,6.5355,-0.013685,-12.57,4.2499,-0.13125,-21.568,-45.32,0.25384
3.7922e+05,2.174e+08,-2.7596,-3.3525,-0.085794,13.707,4.9706,0.0055043,-12.657,1.8502,-0.13133,-21.013,-13.558,0.25499
3.7926e+05,2.1741e+08,-2.8304,1.2773,-0.1329,13.605,3.0358,0.018293,-12.823,3.2215,-0.13153,-19.923,-31.803,0.25546
3.7931e+05,2.1742e+08,-2.7473,7.6711,-0.1928,8.1039,3.3681,0.030181,-12.808,0.86886,-0.13187,-18.978,-32.641,0.25665
3.7936e+05,2.1743e+08,-2.631,5.5849,-0.17894,7.7528,5.7432,-0.0040911,-12.947,3.5713,-0.13189,-18.562,-19.874,0.2577
3.794e+05,2.1745e+08,-3.1627,3.791,-0.14529,6.8917,4.2459,0.0015494,-13.098,1.2609,-0.13246,-18.068,22.906,0.25794
3.7944e+05,2.1746e+08,-2.3491,-2.9271,-0.07864,3.4604,7.5402,-0.029194,-13.196,1.0281,-0.13263,-17.548,-15.84,0.25795
3.7948e+05,2.1747e+08,-2.1377,7.3076,-0.17714,3.9554,10.986,-0.061403,-13.533,6.0142,-0.13325,-17.381,19.613,0.25801
3.7953e+05,2.1748e+08,-2.4442,2.6354,-0.12555,4.3223,8.4305,-0.037008,-13.58,1.7234,-0.13398,-17.934,-4.0448,0.25745
3.7957e+05,2.1749e+08,-2.3296,-3.0744,-0.04391,3.4221,8.5131,-0.035985,-13.752,3.9289,-0.13394,-18.649,2.2786,0.25661
3.7962e+05,2.175e+08,-2.7373,5.4317,-0.12267,3.3667,3.0486,0.00010558,-13.925,4.7549,-0.13534,-19.137,11.884,0.25579
3.7966e+05,2.1751e+08,-3.0484,9.5983,-0.17319,3.8544,0.92029,0.016603,-14.023,1.747,-0.13567,-19.607,-3.2199,0.25482
3.7971e+05,2.1752e+08,-3.7753,5.3439,-0.13003,4.0628,-0.23468,0.01723,-14.117,1.0823,-0.13559,-20.31,8.7316,0.2542
3.7976e+05,2.1753e+08,-3.6594,3.313,-0.1145,3.6102,-1.4239,0.022845,-14.392,4.702,-0.13683,-20.8,-3.8671,0.25338
3.798e+05,2.1754e+08,-2.5398,-1.969,-0.052989,3.37,-1.5641,0.015966,-14.388,-0.027403,-0.13669,-21.361,-18.153,0.25281
3.7985e+05,2.1755e+08,-2.6309,-5.6943,0.0016802,3.0137,-3.6507,0.025425,-14.578,2.7512,-0.13697,-22.57,29.976,0.25238
3.7989e+05,2.1756e+08,-3.0895,7.8751,-0.13366,1.9982,-4.4515,0.019644,-14.74,2.1276,-0.13785,-22.886,-0.25396,0.25121
3.7993e+05,2.1758e+08,-2.8824,9.4084,-0.1616,1.9824,-4.5722,0.035505,-14.79,-0.019429,-0.1374,-23.644,-32.932,0.25054
3.7998e+05,2.1759e+08,-3.1492,7.4478,-0.13885,1.901,-4.629,0.031363,-14.909,2.9605,-0.13798,-24.295,23.833,0.25023
3.8002e+05,2.176e+08,-3.7077,10.687,-0.19635,1.4757,3.43,-0.055364,-14.948,0.0065128,-0.13799,-25.023,14.317,0.24949
