LineNo,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
4.3609e+05,2.3153e+08,-3.26,3.05,23.56,86.04,43.601,13.482,0.97805,-0.033321,0.020257,0.20467
4.3614e+05,2.3154e+08,-3.2,2.92,23.61,86.04,43.601,13.482,0.97801,-0.032586,0.019249,0.20511
4.3618e+05,2.3156e+08,-3.21,2.76,23.65,86.04,43.601,13.482,0.97798,-0.032411,0.017865,0.20539
4.3623e+05,2.3157e+08,-3.21,2.63,23.7,86.04,43.601,13.482,0.97793,-0.032152,0.016714,0.20578
4.3627e+05,2.3158e+08,-3.09,2.51,23.74,86.04,43.601,13.482,0.97792,-0.030937,0.015891,0.20608
4.3632e+05,2.3159e+08,-3.02,2.39,23.8,85.89,43.601,13.482,0.97785,-0.030109,0.01504,0.20657
4.3637e+05,2.316e+08,-2.9,2.23,23.85,85.89,43.601,13.482,0.97782,-0.028793,0.013804,0.20698
4.3641e+05,2.3161e+08,-2.77,2.1,23.9,85.89,43.601,13.482,0.97779,-0.027479,0.012917,0.20736
4.3646e+05,2.3162e+08,-2.64,1.99,23.94,85.89,43.601,13.482,0.97777,-0.026207,0.012195,0.20768
4.365e+05,2.3163e+08,-2.59,1.82,23.99,85.89,43.601,13.482,0.97773,-0.025498,0.010873,0.20804
4.3654e+05,2.3164e+08,-2.4,1.72,24.04,85.89,43.601,13.482,0.97769,-0.023672,0.010312,0.20844
4.3658e+05,2.3166e+08,-2.32,1.54,24.12,85.89,43.601,13.482,0.97759,-0.022663,0.0089356,0.20909
4.3663e+05,2.3167e+08,-2.26,1.44,24.16,85.89,43.601,13.482,0.97754,-0.021989,0.0081506,0.20944
4.3667e+05,2.3168e+08,-2.13,1.34,24.19,85.89,43.601,13.482,0.97752,-0.020658,0.0075876,0.20968
4.3672e+05,2.3169e+08,-1.98,1.23,24.24,85.89,43.601,13.482,0.97748,-0.019197,0.0068745,0.21006
4.3677e+05,2.317e+08,-1.98,1.1,24.28,86.22,43.601,13.482,0.97742,-0.018948,0.0057772,0.21035
4.3681e+05,2.3171e+08,-1.97,0.96,24.32,86.22,43.601,13.482,0.97736,-0.018607,0.0045887,0.21072
4.3686e+05,2.3172e+08,-1.95,0.87,24.36,86.22,43.601,13.482,0.97729,-0.01827,0.0039044,0.21108
4.369e+05,2.3173e+08,-1.89,0.76,24.41,86.22,43.601,13.482,0.97723,-0.017595,0.0030096,0.21144
4.3694e+05,2.3174e+08,-1.9,0.68,24.44,86.22,43.601,13.482,0.97717,-0.017529,0.0023025,0.21174
4.3699e+05,2.3176e+08,-1.96,0.58,24.52,86.22,43.601,13.482,0.97703,-0.017873,0.0013648,0.21234
4.3703e+05,2.3177e+08,-1.9,0.52,24.53,86.22,43.601,13.482,0.97701,-0.017191,0.00092959,0.21249
4.3708e+05,2.3178e+08,-1.82,0.51,24.58,86.22,43.601,13.482,0.97693,-0.016493,0.0010112,0.21291
4.3712e+05,2.3179e+08,-1.78,0.48,24.6,86.22,43.601,13.482,0.9769,-0.01608,0.00082914,0.21308
4.3717e+05,2.318e+08,-1.76,0.5,24.66,86.22,43.601,13.482,0.9768,-0.015966,0.0010531,0.21354
4.3722e+05,2.3181e+08,-1.86,0.5,24.67,86.14,43.601,13.482,0.97676,-0.016856,0.00083616,0.21367
4.3726e+05,2.3182e+08,-1.94,0.49,24.72,86.14,43.601,13.482,0.97667,-0.017539,0.00058174,0.21405
4.373e+05,2.3183e+08,-1.97,0.42,24.74,86.14,43.601,13.482,0.97662,-0.017602,-8.5461e-05,0.21423
4.3735e+05,2.3184e+08,-1.85,0.4,24.78,86.14,43.601,13.482,0.97658,-0.016576,-2.009e-05,0.21452
4.3739e+05,2.3185e+08,-1.94,0.3,24.8,86.14,43.601,13.482,0.97653,-0.017123,-0.0010422,0.21468
4.3744e+05,2.3186e+08,-1.85,0.19,24.8,86.14,43.601,13.482,0.97654,-0.01615,-0.001796,0.21471
4.3748e+05,2.3188e+08,-1.85,0.15,24.83,86.14,43.601,13.482,0.97649,-0.016107,-0.0021542,0.21496
4.3752e+05,2.3189e+08,-1.8,0.06,24.84,86.14,43.601,13.482,0.97648,-0.01546,-0.0028543,0.21503
4.3756e+05,2.319e+08,-1.93,0.03,24.84,86.14,43.601,13.482,0.97647,-0.016563,-0.0033141,0.215
4.3761e+05,2.3191e+08,-2.08,-0.07,24.85,86.14,43.601,13.482,0.97643,-0.017618,-0.0045923,0.21505
4.3766e+05,2.3192e+08,-2.06,-0.15,24.84,86.12,43.601,13.482,0.97645,-0.017328,-0.0051828,0.21499
4.377e+05,2.3193e+08,-2,-0.16,24.85,86.12,43.601,13.482,0.97644,-0.016741,-0.0052012,0.21507
4.3775e+05,2.3194e+08,-1.93,-0.3,24.83,86.12,43.601,13.482,0.97649,-0.015868,-0.0062618,0.21489
4.3779e+05,2.3195e+08,-1.88,-0.38,24.82,86.12,43.601,13.482,0.97652,-0.015377,-0.0068044,0.21477
4.3783e+05,2.3197e+08,-2,-0.46,24.8,86.12,43.601,13.482,0.97655,-0.016202,-0.0077134,0.21456
4.3788e+05,2.3198e+08,-1.96,-0.51,24.77,86.12,43.601,13.482,0.9766,-0.015758,-0.008053,0.21435
4.3792e+05,2.3199e+08,-2.08,-0.59,24.75,86.12,43.601,13.482,0.97661,-0.016657,-0.0089818,0.21419
4.3797e+05,2.32e+08,-2.09,-0.68,24.74,86.12,43.601,13.482,0.97664,-0.016542,-0.0097438,0.21404
4.3802e+05,2.3201e+08,-2.06,-0.72,24.72,86.12,43.601,13.482,0.97668,-0.016223,-0.010071,0.21386
4.3806e+05,2.3202e+08,-2.05,-0.77,24.69,85.58,43.601,13.482,0.97673,-0.01605,-0.010451,0.21362
4.3811e+05,2.3203e+08,-2.1,-0.8,24.68,85.58,43.601,13.482,0.97674,-0.016455,-0.010826,0.21353
4.3816e+05,2.3204e+08,-2.15,-0.86,24.66,85.58,43.601,13.482,0.97678,-0.016718,-0.011399,0.21329
4.382e+05,2.3205e+08,-2.19,-0.86,24.63,85.58,43.601,13.482,0.97682,-0.017091,-0.011418,0.21305
4.3824e+05,2.3206e+08,-2.26,-0.77,24.6,85.58,43.601,13.482,0.97686,-0.017891,-0.010808,0.21285
4.3829e+05,2.3208e+08,-2.36,-0.73,24.59,85.58,43.601,13.482,0.97686,-0.018812,-0.010682,0.21277
4.3833e+05,2.3209e+08,-2.41,-0.67,24.58,85.58,43.601,13.482,0.97688,-0.019298,-0.010257,0.21266
4.3837e+05,2.321e+08,-2.47,-0.55,24.55,85.58,43.601,13.482,0.97693,-0.020104,-0.0092888,0.2124
4.3842e+05,2.3211e+08,-2.65,-0.44,24.55,85.58,43.601,13.482,0.97689,-0.021798,-0.0086761,0.21246
4.3846e+05,2.3212e+08,-2.78,-0.42,24.54,85.58,43.601,13.482,0.97689,-0.022991,-0.00881,0.21234
4.3851e+05,2.3213e+08,-2.76,-0.27,24.52,85.47,43.601,13.482,0.97693,-0.023025,-0.0074857,0.21219
4.3856e+05,2.3214e+08,-2.8,-0.15,24.51,85.47,43.601,13.482,0.97694,-0.023625,-0.0065522,0.2121
4.386e+05,2.3215e+08,-2.92,-0.06,24.48,85.47,43.601,13.482,0.97697,-0.024794,-0.0059556,0.21186
4.3864e+05,2.3216e+08,-3.02,0.02,24.46,85.47,43.601,13.482,0.97696,-0.025842,-0.0053951,0.21177
4.3869e+05,2.3217e+08,-3.17,0.17,24.44,85.47,43.601,13.482,0.97696,-0.027356,-0.0043847,0.21162
4.3873e+05,2.3218e+08,-3.22,0.27,24.4,85.47,43.601,13.482,0.97702,-0.027996,-0.0036399,0.21126
4.3878e+05,2.322e+08,-3.26,0.39,24.39,85.47,43.601,13.482,0.97701,-0.028593,-0.0026497,0.21124
4.3882e+05,2.3221e+08,-3.4,0.5,24.37,85.47,43.601,13.482,0.97702,-0.029973,-0.0019251,0.21103
4.3886e+05,2.3222e+08,-3.47,0.62,24.34,85.47,43.601,13.482,0.97704,-0.030752,-0.001048,0.21084
4.3891e+05,2.3223e+08,-3.52,0.77,24.31,85.47,43.601,13.482,0.97707,-0.031453,0.00010663,0.2106
4.3896e+05,2.3224e+08,-3.67,0.84,24.29,85.54,43.601,13.482,0.97704,-0.032946,0.00048897,0.21047
4.39e+05,2.3225e+08,-3.77,0.89,24.28,85.54,43.601,13.482,0.97704,-0.033879,0.00070492,0.21036
4.3904e+05,2.3226e+08,-3.84,0.96,24.25,85.54,43.601,13.482,0.97705,-0.034572,0.0011557,0.21019
4.3909e+05,2.3227e+08,-3.86,1.06,24.23,85.54,43.601,13.482,0.97706,-0.034897,0.0020383,0.21006
4.3913e+05,2.3228e+08,-3.87,1.09,24.19,85.54,43.601,13.482,0.97714,-0.035019,0.0022355,0.20967
4.3917e+05,2.3229e+08,-3.97,1.23,24.18,85.54,43.601,13.482,0.97711,-0.036167,0.0032314,0.20962
4.3922e+05,2.323e+08,-4.11,1.25,24.13,85.54,43.601,13.482,0.97714,-0.037423,0.0031951,0.20925
4.3926e+05,2.3231e+08,-4.17,1.29,24.13,85.54,43.601,13.482,0.97713,-0.038014,0.0034593,0.2092
4.393e+05,2.3233e+08,-4.25,1.33,24.08,85.54,43.601,13.482,0.97717,-0.038719,0.0036623,0.20887
4.3935e+05,2.3234e+08,-4.38,1.38,24.08,85.54,43.601,13.482,0.97712,-0.039907,0.0038578,0.20885
4.394e+05,2.3235e+08,-4.32,1.4,24.06,85.56,43.601,13.482,0.97718,-0.039417,0.0041403,0.20866
4.3944e+05,2.3236e+08,-4.26,1.46,24.03,85.56,43.601,13.482,0.97724,-0.039035,0.0047789,0.20848
4.3949e+05,2.3237e+08,-4.29,1.54,24.01,85.56,43.601,13.482,0.97725,-0.039468,0.0053632,0.20833
4.3953e+05,2.3238e+08,-4.42,1.52,24.01,85.56,43.601,13.482,0.97722,-0.040562,0.0049667,0.20827
4.3958e+05,2.3239e+08,-4.47,1.64,23.98,85.56,43.601,13.482,0.97723,-0.041151,0.0058824,0.20807
4.3962e+05,2.324e+08,-4.58,1.7,23.98,85.56,43.601,13.482,0.97717,-0.042214,0.0062348,0.20814
4.3966e+05,2.3242e+08,-4.5,1.74,23.98,85.56,43.601,13.482,0.97719,-0.041594,0.0066823,0.20814
4.3971e+05,2.3243e+08,-4.65,1.76,23.96,85.56,43.601,13.482,0.97718,-0.042954,0.00659,0.20793
4.3975e+05,2.3244e+08,-4.74,1.75,23.98,85.56,43.601,13.482,0.9771,-0.043638,0.0063266,0.20816
4.398e+05,2.3245e+08,-4.72,1.83,23.99,86.27,43.601,13.482,0.97709,-0.043644,0.0070567,0.2082
4.3985e+05,2.3246e+08,-4.72,1.81,24.01,86.27,43.601,13.482,0.97705,-0.043576,0.0069097,0.20839
4.3989e+05,2.3247e+08,-4.65,1.81,24.02,86.27,43.601,13.482,0.97705,-0.043022,0.006988,0.20852
4.3994e+05,2.3248e+08,-4.62,1.84,24.04,86.27,43.601,13.482,0.97703,-0.042783,0.0073289,0.20863
4.3998e+05,2.3249e+08,-4.68,1.84,24.06,86.27,43.601,13.482,0.97695,-0.043366,0.0072212,0.20887
4.4002e+05,2.325e+08,-4.67,1.88,24.08,86.27,43.601,13.482,0.97691,-0.043316,0.0075276,0.20906
4.4006e+05,2.3251e+08,-4.73,1.9,24.11,86.27,43.601,13.482,0.97684,-0.043879,0.0076455,0.20929
4.4011e+05,2.3252e+08,-4.72,1.91,24.14,86.27,43.601,13.482,0.97679,-0.043815,0.0076716,0.20955
4.4015e+05,2.3254e+08,-4.65,1.88,24.17,86.27,43.601,13.482,0.97677,-0.043121,0.0075864,0.20977
4.402e+05,2.3255e+08,-4.62,1.89,24.19,86.27,43.601,13.482,0.97673,-0.042958,0.0077062,0.20999
4.4024e+05,2.3256e+08,-4.74,1.87,24.22,86.37,43.601,13.482,0.97663,-0.043905,0.0073174,0.21025
4.4029e+05,2.3257e+08,-4.75,1.82,24.28,86.37,43.601,13.482,0.97655,-0.043865,0.0068137,0.21067
4.4033e+05,2.3258e+08,-4.74,1.82,24.3,86.37,43.601,13.482,0.97651,-0.043857,0.0068568,0.21087
4.4038e+05,2.3259e+08,-4.77,1.82,24.34,86.37,43.601,13.482,0.97642,-0.044103,0.0067888,0.2112
4.4042e+05,2.326e+08,-4.79,1.79,24.42,86.37,43.601,13.482,0.97627,-0.0442,0.0064395,0.2119
4.4047e+05,2.3261e+08,-4.77,1.72,24.47,86.37,43.601,13.482,0.9762,-0.043891,0.0058791,0.2123
4.4051e+05,2.3263e+08,-4.72,1.69,24.51,86.37,43.601,13.482,0.97615,-0.043429,0.0056898,0.21266
4.4056e+05,2.3264e+08,-4.77,1.65,24.55,86.37,43.601,13.482,0.97606,-0.043803,0.0052075,0.21299
4.406e+05,2.3265e+08,-4.79,1.6,24.62,86.37,43.601,13.482,0.97593,-0.043872,0.0047583,0.21355
4.4065e+05,2.3266e+08,-4.67,1.59,24.7,86.37,43.601,13.482,0.97584,-0.042821,0.0048808,0.21418
4.407e+05,2.3267e+08,-4.64,1.52,24.76,86.28,43.601,13.482,0.97576,-0.042425,0.0043105,0.21466
4.4074e+05,2.3268e+08,-4.6,1.48,24.81,86.28,43.601,13.482,0.97567,-0.04203,0.0040309,0.21514
4.4078e+05,2.3269e+08,-4.61,1.48,24.87,86.28,43.601,13.482,0.97556,-0.042138,0.0039603,0.2156
4.4083e+05,2.327e+08,-4.57,1.45,24.92,86.28,43.601,13.482,0.97549,-0.041727,0.003783,0.21604
4.4087e+05,2.3271e+08,-4.46,1.47,24.99,86.28,43.601,13.482,0.97538,-0.040844,0.0041544,0.21666
4.4091e+05,2.3272e+08,-4.37,1.4,25.05,86.28,43.601,13.482,0.97532,-0.039933,0.0036514,0.21711
4.4096e+05,2.3274e+08,-4.28,1.33,25.09,86.28,43.601,13.482,0.97529,-0.039048,0.0032315,0.21743
4.41e+05,2.3275e+08,-4.24,1.34,25.13,86.28,43.601,13.482,0.97522,-0.038682,0.0033911,0.2178
4.4105e+05,2.3276e+08,-4.19,1.32,25.18,86.28,43.601,13.482,0.97515,-0.038234,0.0032566,0.21818
4.4109e+05,2.3277e+08,-4.08,1.24,25.22,86.28,43.601,13.482,0.97512,-0.037151,0.002806,0.21855
4.4114e+05,2.3278e+08,-3.96,1.19,25.25,86.55,43.601,13.482,0.97511,-0.036033,0.002625,0.21877
4.4118e+05,2.3279e+08,-3.82,1.16,25.3,86.55,43.601,13.482,0.97507,-0.034788,0.0025679,0.21912
4.4123e+05,2.328e+08,-3.67,1.11,25.33,86.55,43.601,13.482,0.97506,-0.033457,0.00246,0.21937
4.4127e+05,2.3281e+08,-3.59,1.07,25.36,86.55,43.601,13.482,0.97504,-0.032651,0.0023042,0.21962
4.4132e+05,2.3282e+08,-3.51,1.03,25.37,86.55,43.601,13.482,0.97504,-0.031877,0.0020627,0.21973
4.4136e+05,2.3283e+08,-3.36,0.99,25.4,86.55,43.601,13.482,0.97503,-0.030565,0.001967,0.21994
4.414e+05,2.3285e+08,-3.28,0.98,25.41,86.55,43.601,13.482,0.97503,-0.029872,0.0020631,0.22005
4.4145e+05,2.3286e+08,-3.21,1.01,25.43,86.55,43.601,13.482,0.97501,-0.029288,0.002456,0.22022
4.415e+05,2.3287e+08,-3.1,0.99,25.44,86.55,43.601,13.482,0.97502,-0.028363,0.0024491,0.22028
4.4155e+05,2.3288e+08,-3.04,1.02,25.44,86.21,43.601,13.482,0.97502,-0.027891,0.0028532,0.22033
4.4159e+05,2.3289e+08,-2.99,1.11,25.45,86.21,43.601,13.482,0.97502,-0.027592,0.0037118,0.22037
4.4164e+05,2.329e+08,-2.98,1.13,25.44,86.21,43.601,13.482,0.97502,-0.027602,0.0039154,0.22036
4.4168e+05,2.3291e+08,-3.01,1.22,25.43,86.21,43.601,13.482,0.97502,-0.028048,0.0046203,0.2203
4.4172e+05,2.3293e+08,-3,1.29,25.45,86.21,43.601,13.482,0.97498,-0.028024,0.0052104,0.22047
4.4177e+05,2.3294e+08,-2.98,1.29,25.44,86.21,43.601,13.482,0.97501,-0.027857,0.0052707,0.22032
4.4181e+05,2.3295e+08,-2.88,1.37,25.42,86.21,43.601,13.482,0.97505,-0.027152,0.0061265,0.22023
4.4185e+05,2.3296e+08,-2.81,1.55,25.44,86.21,43.601,13.482,0.97502,-0.026912,0.0078344,0.22036
4.419e+05,2.3297e+08,-2.87,1.66,25.44,86.21,43.601,13.482,0.97498,-0.027668,0.0086433,0.2204
4.4194e+05,2.3298e+08,-2.89,1.77,25.43,86.21,43.601,13.482,0.97497,-0.028072,0.009528,0.22034
4.4199e+05,2.3299e+08,-2.86,1.84,25.44,85.92,43.601,13.482,0.97495,-0.027936,0.010168,0.22042
4.4204e+05,2.33e+08,-2.8,1.91,25.44,85.92,43.601,13.482,0.97494,-0.027525,0.010867,0.22048
4.4208e+05,2.3301e+08,-2.72,1.98,25.44,85.92,43.601,13.482,0.97496,-0.027007,0.011643,0.22044
4.4213e+05,2.3302e+08,-2.66,2.11,25.44,85.92,43.601,13.482,0.97493,-0.026792,0.012894,0.2205
4.4217e+05,2.3304e+08,-2.64,2.26,25.46,85.92,43.601,13.482,0.97488,-0.026836,0.014232,0.22064
4.4222e+05,2.3305e+08,-2.52,2.43,25.47,85.92,43.601,13.482,0.97484,-0.026198,0.015811,0.22079
4.4226e+05,2.3306e+08,-2.54,2.58,25.48,85.92,43.601,13.482,0.97479,-0.026672,0.017106,0.22087
4.423e+05,2.3307e+08,-2.54,2.63,25.5,85.92,43.601,13.482,0.97473,-0.026739,0.017542,0.22109
4.4234e+05,2.3308e+08,-2.55,2.72,25.5,85.92,43.601,13.482,0.97472,-0.02703,0.018295,0.22104
4.4239e+05,2.3309e+08,-2.59,2.75,25.52,85.92,43.601,13.482,0.97465,-0.02737,0.018473,0.22129
4.4244e+05,2.331e+08,-2.45,2.8,25.53,85.92,43.601,13.482,0.97466,-0.02626,0.019142,0.22133
4.4248e+05,2.3311e+08,-2.37,2.82,25.54,85.92,43.601,13.482,0.97466,-0.025618,0.019428,0.22137
4.4253e+05,2.3312e+08,-2.39,2.87,25.54,85.92,43.601,13.482,0.97463,-0.025924,0.019819,0.22143
4.4257e+05,2.3313e+08,-2.36,2.9,25.56,85.92,43.601,13.482,0.9746,-0.025746,0.020114,0.22157
4.4262e+05,2.3314e+08,-2.38,2.98,25.56,85.92,43.601,13.482,0.97456,-0.026086,0.020748,0.22162
4.4266e+05,2.3315e+08,-2.5,2.97,25.58,85.92,43.601,13.482,0.97452,-0.027033,0.020516,0.22173
4.427e+05,2.3316e+08,-2.42,2.94,25.58,85.92,43.601,13.482,0.97454,-0.026355,0.020367,0.22174
4.4275e+05,2.3317e+08,-2.37,2.99,25.57,85.92,43.601,13.482,0.97454,-0.025947,0.020874,0.22171
4.4279e+05,2.3319e+08,-2.27,3,25.59,85.92,43.601,13.482,0.97454,-0.025182,0.021155,0.22181
4.4284e+05,2.332e+08,-2.29,3.04,25.6,85.92,43.601,13.482,0.97451,-0.025417,0.021457,0.22188
4.4288e+05,2.3321e+08,-2.33,3.12,25.59,85.54,43.601,13.482,0.97448,-0.025931,0.022106,0.22189
4.4293e+05,2.3322e+08,-2.41,3.06,25.59,85.54,43.601,13.482,0.97449,-0.026463,0.021366,0.22186
4.4297e+05,2.3323e+08,-2.37,2.98,25.6,85.54,43.601,13.482,0.97449,-0.026001,0.020757,0.22195
4.4302e+05,2.3324e+08,-2.29,2.99,25.6,85.54,43.601,13.482,0.97451,-0.02532,0.021027,0.22193
4.4306e+05,2.3325e+08,-2.24,2.98,25.61,85.54,43.601,13.482,0.9745,-0.024901,0.021067,0.22202
4.4311e+05,2.3326e+08,-2.35,2.95,25.6,85.54,43.601,13.482,0.97451,-0.025738,0.020571,0.22191
4.4315e+05,2.3328e+08,-2.28,2.95,25.59,85.54,43.601,13.482,0.97455,-0.025184,0.020713,0.22178
4.4319e+05,2.3329e+08,-2.23,2.99,25.6,85.54,43.601,13.482,0.97453,-0.02478,0.021181,0.22188
4.4324e+05,2.333e+08,-2.25,3.04,25.6,85.54,43.601,13.482,0.97452,-0.025082,0.021515,0.22187
4.4328e+05,2.3331e+08,-2.31,2.94,25.6,85.54,43.601,13.482,0.97451,-0.025358,0.020608,0.22195
4.4333e+05,2.3332e+08,-2.34,2.94,25.59,85.99,43.601,13.482,0.97453,-0.025689,0.020546,0.22184
4.4337e+05,2.3333e+08,-2.25,2.93,25.59,85.99,43.601,13.482,0.97456,-0.024835,0.020589,0.22179
4.4342e+05,2.3334e+08,-2.19,2.91,25.59,85.99,43.601,13.482,0.97458,-0.024345,0.020579,0.22178
4.4346e+05,2.3335e+08,-2.24,2.97,25.58,85.99,43.601,13.482,0.97457,-0.02488,0.021003,0.2217
4.435e+05,2.3336e+08,-2.15,3.03,25.58,85.99,43.601,13.482,0.97458,-0.024223,0.021645,0.22168
4.4355e+05,2.3337e+08,-2.12,3.07,25.58,85.99,43.601,13.482,0.97457,-0.024007,0.022095,0.22168
4.436e+05,2.3338e+08,-2.15,3.05,25.57,85.99,43.601,13.482,0.97459,-0.024201,0.021831,0.2216
4.4364e+05,2.3339e+08,-2.23,3.11,25.57,85.99,43.601,13.482,0.97456,-0.024979,0.022159,0.22163
4.4368e+05,2.3341e+08,-2.23,3.12,25.54,85.99,43.601,13.482,0.9746,-0.025056,0.02231,0.22144
4.4373e+05,2.3342e+08,-2.22,3.11,25.53,86.11,43.601,13.482,0.97463,-0.024956,0.022246,0.2213
4.4378e+05,2.3343e+08,-2.1,3.19,25.53,86.11,43.601,13.482,0.97464,-0.024034,0.023113,0.22128
4.4382e+05,2.3344e+08,-2.1,3.2,25.52,86.11,43.601,13.482,0.97465,-0.024104,0.023198,0.22121
4.4387e+05,2.3345e+08,-2.14,3.15,25.49,86.11,43.601,13.482,0.97472,-0.024351,0.022699,0.22093
4.4391e+05,2.3346e+08,-2.15,3.2,25.49,86.11,43.601,13.482,0.97471,-0.024461,0.023089,0.22094
4.4395e+05,2.3347e+08,-2.14,3.14,25.47,86.11,43.601,13.482,0.97475,-0.024254,0.022602,0.22082
4.4399e+05,2.3348e+08,-2.07,3.15,25.43,86.11,43.601,13.482,0.97484,-0.02375,0.022838,0.22047
4.4404e+05,2.3349e+08,-2.12,3.19,25.45,86.11,43.601,13.482,0.97478,-0.024249,0.023089,0.22065
4.4408e+05,2.335e+08,-2.13,3.17,25.41,86.11,43.601,13.482,0.97487,-0.024277,0.022959,0.22027
4.4413e+05,2.3351e+08,-2.11,3.13,25.42,86.11,43.601,13.482,0.97486,-0.024062,0.022633,0.22036
4.4418e+05,2.3353e+08,-2.11,3.15,25.38,86.02,43.601,13.482,0.97494,-0.024047,0.022833,0.21999
4.4422e+05,2.3354e+08,-2.07,3.09,25.38,86.02,43.601,13.482,0.97496,-0.023595,0.022361,0.22
4.4427e+05,2.3355e+08,-2.1,3.12,25.36,86.02,43.601,13.482,0.97498,-0.023938,0.022597,0.21983
4.4431e+05,2.3356e+08,-2.11,3.15,25.34,86.02,43.601,13.482,0.975,-0.024054,0.022783,0.21971
4.4435e+05,2.3357e+08,-2.15,3.15,25.34,86.02,43.601,13.482,0.975,-0.024369,0.022704,0.21968
4.444e+05,2.3358e+08,-2.21,3.15,25.31,86.02,43.601,13.482,0.97505,-0.024867,0.022586,0.21944
4.4444e+05,2.3359e+08,-2.21,3.01,25.29,86.02,43.601,13.482,0.97512,-0.024637,0.021451,0.21926
4.4449e+05,2.336e+08,-2.21,2.97,25.28,86.02,43.601,13.482,0.97515,-0.024576,0.021109,0.21916
4.4453e+05,2.3361e+08,-2.26,3.01,25.26,86.02,43.601,13.482,0.97516,-0.025011,0.021346,0.21904
4.4458e+05,2.3363e+08,-2.25,2.98,25.25,86.02,43.601,13.482,0.9752,-0.024851,0.021123,0.2189
4.4463e+05,2.3364e+08,-2.29,2.96,25.24,86.49,43.601,13.482,0.97522,-0.02518,0.020876,0.21881
4.4467e+05,2.3365e+08,-2.31,2.94,25.25,86.49,43.601,13.482,0.9752,-0.025302,0.020646,0.21889
4.4472e+05,2.3366e+08,-2.36,2.9,25.24,86.49,43.601,13.482,0.97522,-0.025694,0.020197,0.21883
4.4476e+05,2.3367e+08,-2.42,2.86,25.21,86.49,43.601,13.482,0.97526,-0.026098,0.019795,0.21862
4.448e+05,2.3369e+08,-2.42,2.82,25.2,86.49,43.601,13.482,0.97529,-0.02606,0.019417,0.21853
4.4485e+05,2.337e+08,-2.46,2.81,25.2,86.49,43.601,13.482,0.97529,-0.02638,0.019258,0.2185
4.4489e+05,2.3371e+08,-2.64,2.77,25.17,86.49,43.601,13.482,0.97531,-0.027831,0.018579,0.2183
4.4494e+05,2.3372e+08,-2.72,2.77,25.15,86.49,43.601,13.482,0.97533,-0.028503,0.018435,0.21812
4.4498e+05,2.3373e+08,-2.71,2.63,25.14,86.49,43.601,13.482,0.97539,-0.028116,0.017288,0.21802
4.4503e+05,2.3374e+08,-2.7,2.63,25.12,86.09,43.601,13.482,0.97543,-0.028006,0.017319,0.21784
4.4508e+05,2.3375e+08,-2.71,2.53,25.1,86.09,43.601,13.482,0.97549,-0.027895,0.016414,0.21765
4.4512e+05,2.3376e+08,-2.7,2.48,25.1,86.09,43.601,13.482,0.97551,-0.027716,0.015998,0.21762
4.4516e+05,2.3377e+08,-2.78,2.5,25.06,86.09,43.601,13.482,0.97555,-0.028474,0.016077,0.21732
4.4521e+05,2.3378e+08,-2.87,2.44,25.05,86.09,43.601,13.482,0.97557,-0.029113,0.015351,0.21721
4.4525e+05,2.3379e+08,-2.88,2.43,25.01,86.09,43.601,13.482,0.97564,-0.029163,0.01525,0.21688
4.4529e+05,2.338e+08,-2.98,2.42,25.02,86.09,43.601,13.482,0.9756,-0.030032,0.01504,0.21697
4.4534e+05,2.3381e+08,-3.02,2.4,25,86.09,43.601,13.482,0.97562,-0.030284,0.014741,0.21685
4.4538e+05,2.3383e+08,-3.05,2.38,24.99,86.09,43.601,13.482,0.97565,-0.030542,0.014581,0.21671
4.4543e+05,2.3384e+08,-3.2,2.34,24.99,86.09,43.601,13.482,0.97562,-0.03175,0.013937,0.21672
4.4547e+05,2.3385e+08,-3.43,2.43,25.01,86.03,43.601,13.482,0.97548,-0.033825,0.014216,0.21699
4.4552e+05,2.3386e+08,-3.56,2.47,25,86.03,43.601,13.482,0.97546,-0.035014,0.014364,0.21692
4.4556e+05,2.3387e+08,-3.63,2.55,25.01,86.03,43.601,13.482,0.9754,-0.035753,0.014895,0.21702
4.4561e+05,2.3388e+08,-3.89,2.52,25.01,86.03,43.601,13.482,0.97532,-0.037945,0.014169,0.21703
4.4565e+05,2.3389e+08,-4.07,2.56,25.02,86.03,43.601,13.482,0.97524,-0.039519,0.014131,0.21713
4.4569e+05,2.339e+08,-4.3,2.6,25,86.03,43.601,13.482,0.97517,-0.041557,0.014086,0.21705
4.4573e+05,2.3391e+08,-4.65,2.67,24.99,86.03,43.601,13.482,0.97504,-0.044726,0.013978,0.21704
4.4578e+05,2.3392e+08,-4.88,2.78,24.99,86.03,43.601,13.482,0.97493,-0.046876,0.014514,0.21705
4.4583e+05,2.3394e+08,-5.18,2.96,25,86.03,43.601,13.482,0.97473,-0.049745,0.01545,0.21725
4.4587e+05,2.3395e+08,-5.54,2.97,24.98,86.03,43.601,13.482,0.9746,-0.052852,0.014888,0.21711
4.4592e+05,2.3396e+08,-5.86,3.02,24.99,86.38,43.601,13.482,0.9744,-0.055627,0.014657,0.21732
4.4596e+05,2.3397e+08,-6.1,3.08,24.96,86.38,43.601,13.482,0.97432,-0.057797,0.014727,0.21711
4.4601e+05,2.3398e+08,-6.41,3.17,24.93,86.38,43.601,13.482,0.9742,-0.060614,0.014951,0.2169
