LineNo,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
32704,2.7661e+07,0,0,0,0.01,0,0,0.0095976,0,0,0,50,98471,0,0
32744,2.7671e+07,0,0,0,0.01,0,0,0.0096133,0,0,0,50,98471,0,0
32794,2.7684e+07,0,0,0,0.01,0,0,0.0096296,0,0,0,50,98471,0,0
32835,2.7694e+07,0,0,0,0.01,0,0,0.0096453,0,0,0,50,98471,0,0
32876,2.7704e+07,0,0,0,0.01,0,0,0.0096453,0,0,0,50,98471,0,0
32916,2.7714e+07,0,0,0,0.01,0,0,0.0096616,0,0,0,50,98471,0,0
32957,2.7727e+07,0,0,0,0.02,0,0,0.0096772,0,0,0,50,98471,0,0
32998,2.7737e+07,0,0,0,0.02,0,0,0.0095021,0,0,0,50,98471,0,0
33041,2.7747e+07,0,0,0,0.02,0,0,0.0095173,0,0,0,50,98471,0,0
33082,2.7757e+07,0,0,0,0.02,0,0,0.0095325,0,0,0,50,98471,0,0
33123,2.7767e+07,0,0,0,0.02,0,0,0.0095477,0,0,0,50,98471,0,0
33164,2.7778e+07,0,0,0,0.02,0,0,0.0095477,0,0,0,50,98471,0,0
33208,2.7788e+07,0,0,0,0.02,0,0,0.0095623,0,0,0,50,98471,0,0
33249,2.7798e+07,0,0,0,0.02,0,0,0.0095782,0,0,0,50,98471,0,0
33291,2.7808e+07,0,0,0,0.02,0,0,0.0095935,0,0,0,50,98471,0,0
33331,2.7818e+07,0,0,0,0.02,0,0,0.0096094,0,0,0,50,98471,0,0
33373,2.7831e+07,0,0,0,0.02,0,0,0.0094397,0,0,0,50,98471,0,0
33414,2.7841e+07,0,0,0,0.02,0,0,0.0094544,0,0,0,50,98471,0,0
33457,2.7851e+07,0,0,0,0.02,0,0,0.0094704,0,0,0,50,98471,0,0
33499,2.7861e+07,0,0,0,0.02,0,0,0.0094704,0,0,0,50,98471,0,0
33539,2.7871e+07,0,0,0,0.02,0,0,0.009485,0,0,0,50,98471,0,0
33580,2.7881e+07,0,0,0,0.02,0,0,0.0095006,0,0,0,50,98471,0,0
33624,2.7891e+07,0,0,0,0.02,0,0,0.009515,0,0,0,50,98471,0,0
33666,2.7901e+07,0,0,0,0.02,0,0,0.0095297,0,0,0,50,98471,0,0
33706,2.7911e+07,0,0,0,0.02,0,0,0.0095449,0,0,0,50,98471,0,0
33747,2.7922e+07,0,0,0,0.02,0,0,0.0095449,0,0,0,50,98471,0,0
33788,2.7934e+07,0,0,0,0.03,0,0,0.0095601,0,0,0,50,98471,0,0
33828,2.7944e+07,0,0,0,0.03,0,0,0.0093907,0,0,0,50,98471,0,0
33870,2.7955e+07,0,0,0,0.03,0,0,0.0094062,0,0,0,50,98471,0,0
33911,2.7965e+07,0,0,0,0.03,0,0,0.0094213,0,0,0,50,98471,0,0
33952,2.7975e+07,0,0,0,0.03,0,0,0.0094358,0,0,0,50,98471,0,0
34000,2.7988e+07,0,0,0,0.03,0,0,0.0094507,0,0,0,50,98471,0,0
34040,2.7998e+07,0,0,0,0.03,0,0,0.0094664,0,0,0,50,98471,0,0
34082,2.8009e+07,0,0,0,0.03,0,0,0.0094815,0,0,0,50,98471,0,0
34122,2.8019e+07,0,0,0,0.03,0,0,0.0094815,0,0,0,50,98471,0,0
34157,2.803e+07,0,0,0,0.07,0,0,0.0094974,0,0,0,50,98471,0,0
34198,2.804e+07,0,0,0,0.07,0.01,0,0.0093323,0,0,0,50,98471,0,0
34241,2.805e+07,0,0,0,0.07,0.01,0,0.0093462,0,0,0,50,98471,0,0
34283,2.8061e+07,0,0,0,0.07,0.01,0,0.0093613,0,0,0,50,98471,0,0
34324,2.8071e+07,0,0,0,0.07,0.01,0,0.0093613,0,0,0,50,98471,0,0
34365,2.8081e+07,0,0,0,0.07,0.01,0,0.0093782,0,0,0,50,98471,0,0
34410,2.8091e+07,0,0,0,0.07,0.01,0,0.0093925,0,0,0,50,98471,0,0
34451,2.8101e+07,0,0,0,0.07,0.01,0,0.0094073,0,0,0,50,98471,0,0
34492,2.8111e+07,0,0,0,0.07,0.01,0,0.0094216,0,0,0,50,98471,0,0
34533,2.8122e+07,0,0,0,0.07,0.01,0,0.0094369,0,0,0,50,98471,0,0
34573,2.8132e+07,0,0,0,0.07,0.01,0,0.0094369,0,0,0,50,98471,0,0
34611,2.8143e+07,0,0,0,0.05,0.01,0,0.0094524,0,0,0,50,98471,0,0
34651,2.8153e+07,0,0,0,0.05,0.01,0,0.0092863,0,0,0,50,98471,0,0
34692,2.8163e+07,0,0,0,0.05,0.01,0,0.0093018,0,0,0,50,98471,0,0
34734,2.8173e+07,0,0,0,0.05,0.01,0,0.0093173,0,0,0,50,98471,0,0
34775,2.8183e+07,0,0,0,0.05,0.01,0,0.0093322,0,0,0,50,98471,0,0
34819,2.8193e+07,0,0,0,0.05,0.01,0,0.0093322,0,0,0,50,98471,0,0
34860,2.8203e+07,0,0,0,0.05,0.01,0,0.0093477,0,0,0,50,98471,0,0
34901,2.8213e+07,0,0,0,0.05,0.01,0,0.0093625,0,0,0,50,98471,0,0
34942,2.8223e+07,0,0,0,0.05,0.01,0,0.0093766,0,0,0,50,98471,0,0
34985,2.8236e+07,0,0,0,0.01,0.01,0,0.0093922,0,0,0,50,98471,0,0
35030,2.825e+07,0,0,0,0.01,0.01,0,0.0092295,0,0,0,50,98471,0,0
35071,2.8259e+07,0,0,0,0.01,0.01,0,0.0092441,0,0,0,50,98471,0,0
35112,2.827e+07,0,0,0,0.01,0.01,0,0.0092581,0,0,0,50,98471,0,0
35154,2.828e+07,0,0,0,0.01,0.01,0,0.0092581,0,0,0,50,98471,0,0
35195,2.829e+07,0,0,0,0.01,0.01,0,0.0092726,0,0,0,50,98471,0,0
35239,2.83e+07,0,0,0,0.01,0.01,0,0.0092877,0,0,0,50,98471,0,0
35280,2.831e+07,0,0,0,0.01,0.01,0,0.0093024,0,0,0,50,98471,0,0
35320,2.832e+07,0,0,0,0.01,0.01,0,0.0093024,0,0,0,50,98471,0,0
35362,2.833e+07,0,0,0,0.01,0.01,0,0.0093176,0,0,0,50,98471,0,0
35397,2.8341e+07,0,0,0,0.04,0.01,0,0.0093324,0,0,0,50,98471,0,0
35437,2.8351e+07,0,0,0,0.04,0.01,0,0.0091722,0,0,0,50,98471,0,0
35478,2.8361e+07,0,0,0,0.04,0.01,0,0.0091875,0,0,0,50,98471,0,0
35518,2.8371e+07,0,0,0,0.04,0.01,0,0.0092027,0,0,0,50,98471,0,0
35559,2.8381e+07,0,0,0,0.04,0.01,0,0.0092027,0,0,0,50,98471,0,0
35601,2.8391e+07,0,0,0,0.04,0.01,0,0.0092194,0,0,0,50,98471,0,0
35646,2.8401e+07,0,0,0,0.04,0.01,0,0.0092339,0,0,0,50,98471,0,0
35686,2.8411e+07,0,0,0,0.04,0.01,0,0.0092492,0,0,0,50,98471,0,0
35728,2.8421e+07,0,0,0,0.04,0.01,0,0.0092637,0,0,0,50,98471,0,0
35774,2.8435e+07,0,0,0,0.05,0.02,0,0.0092787,0,0,0,50,98471,0,0
35813,2.8445e+07,0,0,0,0.05,0.02,0,0.0091208,0,0,0,50,98471,0,0
35854,2.8456e+07,0,0,0,0.05,0.02,0,0.0091208,0,0,0,50,98471,0,0
35895,2.8465e+07,0,0,0,0.05,0.02,0,0.0091356,0,0,0,50,98471,0,0
35937,2.8475e+07,0,0,0,0.05,0.02,0,0.0091499,0,0,0,50,98471,0,0
35978,2.8485e+07,0,0,0,0.05,0.02,0,0.0091647,0,0,0,50,98471,0,0
36022,2.8496e+07,0,0,0,0.05,0.02,0,0.0091792,0,0,0,50,98471,0,0
36063,2.8507e+07,0,0,0,0.05,0.02,0,0.0091792,0,0,0,50,98471,0,0
36103,2.8517e+07,0,0,0,0.05,0.02,0,0.0091942,0,0,0,50,98471,0,0
36145,2.8527e+07,0,0,0,0.05,0.02,0,0.0092085,0,0,0,50,98471,0,0
36185,2.854e+07,0,0,0,0.03,0.02,0,0.0092225,0,0,0,50,98471,0,0
36226,2.855e+07,0,0,0,0.03,0.02,0,0.0090703,0,0,0,50,98471,0,0
36267,2.856e+07,0,0,0,0.03,0.02,0,0.0090846,0,0,0,50,98471,0,0
36307,2.857e+07,0,0,0,0.03,0.02,0,0.0090993,0,0,0,50,98471,0,0
36350,2.858e+07,0,0,0,0.03,0.02,0,0.0090993,0,0,0,50,98471,0,0
36391,2.859e+07,0,0,0,0.03,0.02,0,0.0091139,0,0,0,50,98471,0,0
36435,2.86e+07,0,0,0,0.03,0.02,0,0.0091287,0,0,0,50,98471,0,0
36476,2.8611e+07,0,0,0,0.03,0.02,0,0.0091435,0,0,0,50,98471,0,0
36517,2.8621e+07,0,0,0,0.03,0.02,0,0.0091435,0,0,0,50,98471,0,0
36558,2.8631e+07,0,0,0,0.03,0.02,0,0.009158,0,0,0,50,98471,0,0
36598,2.8641e+07,0,0,0,0,0.02,0,0.0091724,0,0,0,50,98471,0,0
36638,2.8651e+07,0,0,0,0,0,0,0.0090221,0,0,0,50,98471,0,0
36678,2.8661e+07,0,0,0,0,0,0,0.0090356,0,0,0,50,98471,0,0
36719,2.8672e+07,0,0,0,0,0,0,0.0090492,0,0,0,50,98471,0,0
36762,2.8682e+07,0,0,0,0,0,0,0.0090492,0,0,0,50,98471,0,0
36802,2.8692e+07,0,0,0,0,0,0,0.0090654,0,0,0,50,98471,0,0
36849,2.8702e+07,0,0,0,0,0,0,0.0090817,0,0,0,50,98471,0,0
36889,2.8713e+07,0,0,0,0,0,0,0.0090954,0,0,0,50,98471,0,0
36930,2.8723e+07,0,0,0,0,0,0,0.0091102,0,0,0,50,98471,0,0
36970,2.8734e+07,0,0,0,0,0,0,0.0091102,0,0,0,50,98471,0,0
37013,2.8744e+07,0,0,0,0.01,0,0,0.0091245,0,0,0,50,98471,0,0
37051,2.8754e+07,0,0,0,0.01,0.01,0,0.0089764,0,0,0,50,98471,0,0
37092,2.8764e+07,0,0,0,0.01,0.01,0,0.0089897,0,0,0,50,98471,0,0
37133,2.8774e+07,0,0,0,0.01,0.01,0,0.0090032,0,0,0,50,98471,0,0
37173,2.8784e+07,0,0,0,0.01,0.01,0,0.0090032,0,0,0,50,98471,0,0
37215,2.8794e+07,0,0,0,0.01,0.01,0,0.0090178,0,0,0,50,98471,0,0
37261,2.8804e+07,0,0,0,0.01,0.01,0,0.0090338,0,0,0,50,98471,0,0
37301,2.8814e+07,0,0,0,0.01,0.01,0,0.0090469,0,0,0,50,98471,0,0
37342,2.8824e+07,0,0,0,0.01,0.01,0,0.0090616,0,0,0,50,98471,0,0
37382,2.8834e+07,0,0,0,0.01,0.01,0,0.0090616,0,0,0,50,98471,0,0
37424,2.8844e+07,0,0,0,0,0.01,0,0.0090761,0,0,0,50,98471,0,0
37464,2.8855e+07,0,0,0,0,0,0,0.0089303,0,0,0,50,98471,0,0
37504,2.8865e+07,0,0,0,0,0,0,0.0089437,0,0,0,50,98471,0,0
37545,2.8875e+07,0,0,0,0,0,0,0.0089583,0,0,0,50,98471,0,0
37585,2.8885e+07,0,0,0,0,0,0,0.0089724,0,0,0,50,98471,0,0
37627,2.8896e+07,0,0,0,0,0,0,0.0089871,0,0,0,50,98471,0,0
37672,2.8906e+07,0,0,0,0,0,0,0.0089871,0,0,0,50,98471,0,0
37713,2.8916e+07,0,0,0,0,0,0,0.0090011,0,0,0,50,98471,0,0
37753,2.8927e+07,0,0,0,0,0,0,0.0090157,0,0,0,50,98471,0,0
37794,2.8937e+07,0,0,0,0,0,0,0.0090307,0,0,0,50,98471,0,0
37835,2.8949e+07,0,0,0,0.01,0,0,0.0090446,0,0,0,50,98471,0,0
37873,2.8959e+07,0,0,0,0.01,0,0,0.0088957,0,0,0,50,98471,0,0
37914,2.897e+07,0,0,0,0.01,0,0,0.0089101,0,0,0,50,98471,0,0
37954,2.898e+07,0,0,0,0.01,0,0,0.0089101,0,0,0,50,98471,0,0
37996,2.899e+07,0,0,0,0.01,0,0,0.0089239,0,0,0,50,98471,0,0
38037,2.9e+07,0,0,0,0.01,0,0,0.008937,0,0,0,50,98471,0,0
38083,2.901e+07,0,0,0,0.01,0,0,0.0089514,0,0,0,50,98471,0,0
38124,2.902e+07,0,0,0,0.01,0,0,0.0089653,0,0,0,50,98471,0,0
38164,2.9031e+07,0,0,0,0.01,0,0,0.0089798,0,0,0,50,98471,0,0
38207,2.9041e+07,0,0,0,0.01,0,0,0.0089798,0,0,0,50,98471,0,0
38244,2.9052e+07,0,0,0,0.02,0,0,0.0089937,0,0,0,50,98471,0,0
38286,2.9064e+07,0,0,0,0.02,0,0,0.0088485,0,0,0,50,98471,0,0
38327,2.9074e+07,0,0,0,0.02,0,0,0.0088622,0,0,0,50,98471,0,0
38367,2.9084e+07,0,0,0,0.02,0,0,0.0088766,0,0,0,50,98471,0,0
38408,2.9094e+07,0,0,0,0.02,0,0,0.0088909,0,0,0,50,98471,0,0
38448,2.9105e+07,0,0,0,0.02,0,0,0.0089054,0,0,0,50,98471,0,0
38495,2.9115e+07,0,0,0,0.02,0,0,0.0089054,0,0,0,50,98471,0,0
38536,2.9125e+07,0,0,0,0.02,0,0,0.008919,0,0,0,50,98471,0,0
38577,2.9135e+07,0,0,0,0.02,0,0,0.0089321,0,0,0,50,98471,0,0
38615,2.9146e+07,0,0,0,0.02,0,0,0.0089465,0,0,0,50,98471,0,0
38656,2.9156e+07,0,0,0,0.02,0.01,0,0.0088074,0,0,0,50,98471,0,0
38694,2.9166e+07,0,0,0,0.02,0.01,0,0.0088204,0,0,0,50,98471,0,0
38734,2.9176e+07,0,0,0,0.02,0.01,0,0.0088204,0,0,0,50,98471,0,0
38775,2.9186e+07,0,0,0,0.02,0.01,0,0.0088334,0,0,0,50,98471,0,0
38816,2.9196e+07,0,0,0,0.02,0.01,0,0.0088471,0,0,0,50,98471,0,0
38857,2.9206e+07,0,0,0,0.02,0.01,0,0.0088602,0,0,0,50,98471,0,0
38902,2.9216e+07,0,0,0,0.02,0.01,0,0.0088602,0,0,0,50,98471,0,0
38943,2.9226e+07,0,0,0,0.02,0.01,0,0.0088745,0,0,0,50,98471,0,0
38986,2.9236e+07,0,0,0,0.02,0.01,0,0.0088882,0,0,0,50,98471,0,0
39028,2.9247e+07,0,0,0,0.02,0.01,0,0.0089014,0,0,0,50,98471,0,0
39070,2.9259e+07,0,0,0,0.03,0.02,0,0.0089151,0,0,0,50,98471,0,0
39107,2.9269e+07,0,0,0,0.03,0.02,0,0.0087741,0,0,0,50,98471,0,0
39148,2.928e+07,0,0,0,0.03,0.02,0,0.0087741,0,0,0,50,98471,0,0
39189,2.929e+07,0,0,0,0.03,0.02,0,0.0087882,0,0,0,50,98471,0,0
39229,2.93e+07,0,0,0,0.03,0.02,0,0.0088017,0,0,0,50,98471,0,0
39274,2.931e+07,0,0,0,0.03,0.02,0,0.0088157,0,0,0,50,98471,0,0
39315,2.932e+07,0,0,0,0.03,0.02,0,0.008831,0,0,0,50,98471,0,0
39357,2.933e+07,0,0,0,0.03,0.02,0,0.008831,0,0,0,50,98471,0,0
39398,2.934e+07,0,0,0,0.03,0.02,0,0.0088444,0,0,0,50,98471,0,0
39438,2.935e+07,0,0,0,0.03,0.02,0,0.0088585,0,0,0,50,98471,0,0
39477,2.936e+07,0,0,0,0,0,0,0.0088721,0,0,0,50,98471,0,0
39514,2.937e+07,0,0,0,0,0,0,0.008733,0,0,0,50,98471,0,0
39556,2.938e+07,0,0,0,0,0,0,0.0087472,0,0,0,50,98471,0,0
39597,2.9391e+07,0,0,0,0,0,0,0.0087608,0,0,0,50,98471,0,0
39637,2.9401e+07,0,0,0,0,0,0,0.0087608,0,0,0,50,98471,0,0
39682,2.9411e+07,0,0,0,0,0,0,0.008775,0,0,0,50,98471,0,0
39725,2.9421e+07,0,0,0,0,0,0,0.0087885,0,0,0,50,98471,0,0
39766,2.9431e+07,0,0,0,0,0,0,0.0088025,0,0,0,50,98471,0,0
39807,2.9441e+07,0,0,0,0,0,0,0.0088158,0,0,0,50,98471,0,0
39848,2.9451e+07,0,0,0,0,0,0,0.0088158,0,0,0,50,98471,0,0
39885,2.9462e+07,0,0,0,0.01,0.02,0,0.0088298,0,0,0,50,98471,0,0
39926,2.9472e+07,0,0,0,0.01,0.02,0,0.0086915,0,0,0,50,98471,0,0
39967,2.9482e+07,0,0,0,0.01,0.02,0,0.0087047,0,0,0,50,98471,0,0
40008,2.9492e+07,0,0,0,0.01,0.02,0,0.0087175,0,0,0,50,98471,0,0
40048,2.9502e+07,0,0,0,0.01,0.02,0,0.0087175,0,0,0,50,98471,0,0
40094,2.9512e+07,0,0,0,0.01,0.02,0,0.0087308,0,0,0,50,98471,0,0
40134,2.9522e+07,0,0,0,0.01,0.02,0,0.0087447,0,0,0,50,98471,0,0
40176,2.9533e+07,0,0,0,0.01,0.02,0,0.008758,0,0,0,50,98471,0,0
40216,2.9542e+07,0,0,0,0.01,0.02,0,0.008758,0,0,0,50,98471,0,0
40257,2.9553e+07,0,0,0,0.01,0.02,0,0.0087721,0,0,0,50,98471,0,0
40297,2.9563e+07,0,0,0,0.02,0,0,0.0087861,0,0,0,50,98471,0,0
40335,2.9574e+07,0,0,0,0.02,0,0,0.0086514,0,0,0,50,98471,0,0
40376,2.9584e+07,0,0,0,0.02,0,0,0.0086653,0,0,0,50,98471,0,0
40416,2.9594e+07,0,0,0,0.02,0,0,0.0086653,0,0,0,50,98471,0,0
40457,2.9604e+07,0,0,0,0.02,0,0,0.0086792,0,0,0,50,98471,0,0
40502,2.9614e+07,0,0,0,0.02,0,0,0.0086931,0,0,0,50,98471,0,0
40543,2.9624e+07,0,0,0,0.02,0,0,0.0087064,0,0,0,50,98471,0,0
40584,2.9634e+07,0,0,0,0.02,0,0,0.0087203,0,0,0,50,98471,0,0
40627,2.9644e+07,0,0,0,0.02,0,0,0.0087357,0,0,0,50,98471,0,0
40668,2.9654e+07,0,0,0,0.02,0,0,0.0087357,0,0,0,50,98471,0,0
40708,2.9665e+07,0,0,0,0,0.02,0,0.0087509,0,0,0,50,98471,0,0
40749,2.9675e+07,0,0,0,0,0.02,0,0.0086164,0,0,0,50,98471,0,0
40790,2.9685e+07,0,0,0,0,0.02,0,0.0086294,0,0,0,50,98471,0,0
40831,2.9695e+07,0,0,0,0,0.02,0,0.0086432,0,0,0,50,98471,0,0
40871,2.9706e+07,0,0,0,0,0.02,0,0.0086559,0,0,0,50,98471,0,0
40918,2.9716e+07,0,0,0,0,0.02,0,0.0086559,0,0,0,50,98471,0,0
40961,2.9728e+07,0,0,0,0,0.02,0,0.0086691,0,0,0,50,98471,0,0
41001,2.9738e+07,0,0,0,0,0.02,0,0.0086827,0,0,0,50,98471,0,0
41044,2.9748e+07,0,0,0,0,0.02,0,0.0086966,0,0,0,50,98471,0,0
41081,2.9759e+07,0,0,0,0,0,0,0.0087104,0,0,0,50,98471,0,0
41122,2.9769e+07,0,0,0,0,0,0,0.0085787,0,0,0,50,98471,0,0
41159,2.978e+07,0,0,0,0,0,0,0.0085787,0,0,0,50,98471,0,0
41200,2.9789e+07,0,0,0,0,0,0,0.0085917,0,0,0,50,98471,0,0
41242,2.98e+07,0,0,0,0,0,0,0.0086067,0,0,0,50,98471,0,0
41282,2.9809e+07,0,0,0,0,0,0,0.0086191,0,0,0,50,98471,0,0
41327,2.982e+07,0,0,0,0,0,0,0.0086328,0,0,0,50,98471,0,0
41367,2.983e+07,0,0,0,0,0,0,0.0086328,0,0,0,50,98471,0,0
41408,2.9841e+07,0,0,0,0,0,0,0.0086452,0,0,0,50,98471,0,0
41450,2.9851e+07,0,0,0,0,0,0,0.0086593,0,0,0,50,98471,0,0
41491,2.9864e+07,0,0,0,0,0,0,0.0086732,0,0,0,50,98471,0,0
41532,2.9874e+07,0,0,0,0,0,0,0.0085454,0,0,0,50,98471,0,0
41574,2.9884e+07,0,0,0,0,0,0,0.0085586,0,0,0,50,98471,0,0
41615,2.9894e+07,0,0,0,0,0,0,0.0085586,0,0,0,50,98471,0,0
41656,2.9904e+07,0,0,0,0,0,0,0.0085717,0,0,0,50,98471,0,0
41698,2.9914e+07,0,0,0,0,0,0,0.0085854,0,0,0,50,98471,0,0
41742,2.9924e+07,0,0,0,0,0,0,0.008599,0,0,0,50,98471,0,0
41783,2.9934e+07,0,0,0,0,0,0,0.0086125,0,0,0,50,98471,0,0
41823,2.9944e+07,0,0,0,0,0,0,0.0086125,0,0,0,50,98471,0,0
41864,2.9954e+07,0,0,0,0,0,0,0.008626,0,0,0,50,98471,0,0
41907,2.9964e+07,0,0,0,0,0,0,0.0086395,0,0,0,50,98471,0,0
41947,2.9974e+07,0,0,0,0,0.03,0,0.0085122,0,0,0,50,98471,0,0
41988,2.9984e+07,0,0,0,0,0.03,0,0.0085252,0,0,0,50,98471,0,0
42028,2.9994e+07,0,0,0,0,0.03,0,0.0085381,0,0,0,50,98471,0,0
42069,3.0005e+07,0,0,0,0,0.03,0,0.0085517,0,0,0,50,98471,0,0
42109,3.0015e+07,0,0,0,0,0.03,0,0.0085517,0,0,0,50,98471,0,0
42154,3.0025e+07,0,0,0,0,0.03,0,0.0085649,0,0,0,50,98471,0,0
42197,3.0035e+07,0,0,0,0,0.03,0,0.0085782,0,0,0,50,98471,0,0
42238,3.0046e+07,0,0,0,0,0.03,0,0.0085917,0,0,0,50,98471,0,0
42279,3.0056e+07,0,0,0,0.01,0.03,0,0.0086047,0,0,0,50,98471,0,0
42322,3.0068e+07,0,0,0,0.01,0,0,0.0084785,0,0,0,50,98471,0,0
42363,3.0078e+07,0,0,0,0.01,0,0,0.0084785,0,0,0,50,98471,0,0
42404,3.0088e+07,0,0,0,0.01,0,0,0.0084907,0,0,0,50,98471,0,0
42445,3.0098e+07,0,0,0,0.01,0,0,0.0085036,0,0,0,50,98471,0,0
42487,3.0108e+07,0,0,0,0.01,0,0,0.0085159,0,0,0,50,98471,0,0
42527,3.0118e+07,0,0,0,0.01,0,0,0.0085295,0,0,0,50,98471,0,0
42573,3.0129e+07,0,0,0,0.01,0,0,0.0085425,0,0,0,50,98471,0,0
42614,3.0139e+07,0,0,0,0.01,0,0,0.0085425,0,0,0,50,98471,0,0
42655,3.0149e+07,0,0,0,0.01,0,0,0.0085548,0,0,0,50,98471,0,0
42696,3.0159e+07,0,0,0,0.01,0,0,0.0085676,0,0,0,50,98471,0,0
42733,3.0169e+07,0,0,0,0.03,0,0,0.008581,0,0,0,50,98471,0,0
42774,3.0179e+07,0,0,0,0.03,0,0,0.0084571,0,0,0,50,98471,0,0
42816,3.019e+07,0,0,0,0.03,0,0,0.0084698,0,0,0,50,98471,0,0
42857,3.0199e+07,0,0,0,0.03,0,0,0.0084698,0,0,0,50,98471,0,0
42897,3.021e+07,0,0,0,0.03,0,0,0.0084834,0,0,0,50,98471,0,0
42940,3.022e+07,0,0,0,0.03,0,0,0.0084962,0,0,0,50,98471,0,0
42985,3.023e+07,0,0,0,0.03,0,0,0.0085084,0,0,0,50,98471,0,0
43027,3.024e+07,0,0,0,0.03,0,0,0.0085211,0,0,0,50,98471,0,0
43068,3.0249e+07,0,0,0,0.03,0,0,0.0085211,0,0,0,50,98471,0,0
43112,3.0262e+07,0,0,0,0.03,0,0,0.0085347,0,0,0,50,98471,0,0
43150,3.0273e+07,0,0,0,0.01,0.01,0,0.0085474,0,0,0,50,98471,0,0
43191,3.0283e+07,0,0,0,0.01,0.01,0,0.0084225,0,0,0,50,98471,0,0
43232,3.0293e+07,0,0,0,0.01,0.01,0,0.0084351,0,0,0,50,98471,0,0
43274,3.0303e+07,0,0,0,0.01,0.01,0,0.0084351,0,0,0,50,98471,0,0
43314,3.0313e+07,0,0,0,0.01,0.01,0,0.0084484,0,0,0,50,98471,0,0
43357,3.0323e+07,0,0,0,0.01,0.01,0,0.0084609,0,0,0,50,98471,0,0
43401,3.0333e+07,0,0,0,0.01,0.01,0,0.0084742,0,0,0,50,98471,0,0
43442,3.0343e+07,0,0,0,0.01,0.01,0,0.008487,0,0,0,50,98471,0,0
43484,3.0353e+07,0,0,0,0.01,0.01,0,0.008487,0,0,0,50,98471,0,0
43524,3.0363e+07,0,0,0,0.01,0.01,0,0.0085003,0,0,0,50,98471,0,0
43565,3.0374e+07,0,0,0,0.01,0,0,0.0085138,0,0,0,50,98471,0,0
43605,3.0387e+07,0,0,0,0.01,0,0,0.0083923,0,0,0,50,98471,0,0
43647,3.0397e+07,0,0,0,0.01,0,0,0.008405,0,0,0,50,98471,0,0
43690,3.0407e+07,0,0,0,0.01,0,0,0.0084198,0,0,0,50,98471,0,0
43730,3.0417e+07,0,0,0,0.01,0,0,0.008433,0,0,0,50,98471,0,0
43777,3.0427e+07,0,0,0,0.01,0,0,0.008433,0,0,0,50,98471,0,0
43819,3.0438e+07,0,0,0,0.01,0,0,0.0084463,0,0,0,50,98471,0,0
43861,3.0448e+07,0,0,0,0.01,0,0,0.0084589,0,0,0,50,98471,0,0
43902,3.0458e+07,0,0,0,0.01,0,0,0.0084722,0,0,0,50,98471,0,0
43943,3.0468e+07,0,0,0,0.01,0,0,0.0084722,0,0,0,50,98471,0,0
43987,3.0481e+07,0,0,0,0.02,0,0,0.0084848,0,0,0,50,98471,0,0
44027,3.0491e+07,0,0,0,0.02,0,0,0.0083631,0,0,0,50,98471,0,0
44070,3.0501e+07,0,0,0,0.02,0,0,0.0083763,0,0,0,50,98471,0,0
44110,3.0512e+07,0,0,0,0.02,0,0,0.0083888,0,0,0,50,98471,0,0
44151,3.0522e+07,0,0,0,0.02,0,0,0.008402,0,0,0,50,98471,0,0
44196,3.0532e+07,0,0,0,0.02,0,0,0.008402,0,0,0,50,98471,0,0
44237,3.0542e+07,0,0,0,0.02,0,0,0.0084152,0,0,0,50,98471,0,0
44278,3.0552e+07,0,0,0,0.02,0,0,0.0084298,0,0,0,50,98471,0,0
44321,3.0565e+07,0,0,0,0.02,0,0,0.0084429,0,0,0,50,98471,0,0
44359,3.0575e+07,0,0,0,0.02,0.01,0,0.0084561,0,0,0,50,98471,0,0
44399,3.0585e+07,0,0,0,0.02,0.01,0,0.0083365,0,0,0,50,98471,0,0
44439,3.0595e+07,0,0,0,0.02,0.01,0,0.008349,0,0,0,50,98471,0,0
44480,3.0605e+07,0,0,0,0.02,0.01,0,0.008349,0,0,0,50,98471,0,0
44522,3.0615e+07,0,0,0,0.02,0.01,0,0.0083609,0,0,0,50,98471,0,0
44563,3.0625e+07,0,0,0,0.02,0.01,0,0.0083756,0,0,0,50,98471,0,0
44607,3.0635e+07,0,0,0,0.02,0.01,0,0.0083888,0,0,0,50,98471,0,0
44650,3.0645e+07,0,0,0,0.02,0.01,0,0.0083888,0,0,0,50,98471,0,0
44692,3.0655e+07,0,0,0,0.02,0.01,0,0.0084004,0,0,0,50,98471,0,0
44732,3.0665e+07,0,0,0,0.02,0.01,0,0.0084128,0,0,0,50,98471,0,0
44770,3.0676e+07,0,0,0,0.01,0,0,0.0084261,0,0,0,50,98471,0,0
44810,3.0686e+07,0,0,0,0.01,0,0,0.0083077,0,0,0,50,98471,0,0
44848,3.0697e+07,0,0,0,0.01,0,0,0.0083209,0,0,0,50,98471,0,0
44889,3.0707e+07,0,0,0,0.01,0,0,0.0083209,0,0,0,50,98471,0,0
44932,3.0717e+07,0,0,0,0.01,0,0,0.0083334,0,0,0,50,98471,0,0
44973,3.0728e+07,0,0,0,0.01,0,0,0.0083465,0,0,0,50,98471,0,0
45019,3.0738e+07,0,0,0,0.01,0,0,0.0083593,0,0,0,50,98471,0,0
45063,3.0749e+07,0,0,0,0.01,0,0,0.0083746,0,0,0,50,98471,0,0
45104,3.0759e+07,0,0,0,0.01,0,0,0.0083746,0,0,0,50,98471,0,0
