LineNo,TimeUS,C,Q1,Q2,Q3,Q4
1.0802e+05,4.6601e+07,1,-0.87223,-0.21242,0.13018,0.42089
1.0806e+05,4.6612e+07,1,-0.87404,-0.20903,0.12855,0.41932
1.081e+05,4.6622e+07,1,-0.87571,-0.20588,0.12693,0.4179
1.0814e+05,4.6634e+07,1,-0.87815,-0.20106,0.12423,0.41592
1.0818e+05,4.6644e+07,1,-0.87985,-0.1976,0.12219,0.4146
1.0822e+05,4.6654e+07,1,-0.88148,-0.19429,0.12009,0.41331
1.0826e+05,4.6664e+07,1,-0.88298,-0.19124,0.11798,0.41214
1.083e+05,4.6674e+07,1,-0.88438,-0.18831,0.11588,0.41108
1.0834e+05,4.6686e+07,1,-0.88576,-0.1853,0.11356,0.41011
1.0838e+05,4.6697e+07,1,-0.88691,-0.18269,0.11136,0.40942
1.0842e+05,4.6707e+07,1,-0.88771,-0.18069,0.10962,0.40904
1.0847e+05,4.6717e+07,1,-0.88859,-0.17829,0.10739,0.40875
1.0851e+05,4.6727e+07,1,-0.88928,-0.17609,0.10535,0.40874
1.0855e+05,4.6737e+07,1,-0.88984,-0.17406,0.10335,0.40891
1.0859e+05,4.6747e+07,1,-0.89021,-0.17236,0.10148,0.40928
1.0863e+05,4.6757e+07,1,-0.89043,-0.17083,0.099697,0.40989
1.0867e+05,4.6767e+07,1,-0.89052,-0.16945,0.098036,0.41067
1.0871e+05,4.678e+07,1,-0.8905,-0.16769,0.095993,0.41192
1.0876e+05,4.679e+07,1,-0.89035,-0.16652,0.09479,0.41298
1.088e+05,4.68e+07,1,-0.89008,-0.16525,0.093532,0.41436
1.0884e+05,4.681e+07,1,-0.88979,-0.16424,0.092633,0.4156
1.0888e+05,4.682e+07,1,-0.88941,-0.16304,0.091668,0.41709
1.0892e+05,4.683e+07,1,-0.88907,-0.16202,0.09093,0.41838
1.0896e+05,4.684e+07,1,-0.88864,-0.16102,0.090194,0.41984
1.09e+05,4.6853e+07,1,-0.88803,-0.16025,0.089647,0.42152
1.0904e+05,4.6862e+07,1,-0.88763,-0.1599,0.089375,0.42256
1.0908e+05,4.6875e+07,1,-0.88705,-0.15934,0.08901,0.42407
1.0912e+05,4.6885e+07,1,-0.88664,-0.15899,0.088816,0.42508
1.0916e+05,4.6895e+07,1,-0.8863,-0.15867,0.088715,0.42594
1.092e+05,4.6906e+07,1,-0.88591,-0.15814,0.088553,0.42697
1.0924e+05,4.6916e+07,1,-0.88556,-0.15742,0.088266,0.42804
1.0928e+05,4.6926e+07,1,-0.88527,-0.15665,0.087984,0.42897
1.0934e+05,4.6939e+07,1,-0.88495,-0.15555,0.087666,0.4301
1.0938e+05,4.6949e+07,1,-0.88468,-0.15427,0.087272,0.43118
1.0942e+05,4.6959e+07,1,-0.88438,-0.15266,0.086893,0.43245
1.0946e+05,4.6969e+07,1,-0.88406,-0.15096,0.086536,0.43378
1.095e+05,4.6982e+07,1,-0.88363,-0.14818,0.085903,0.43573
1.0954e+05,4.6992e+07,1,-0.88328,-0.14555,0.085299,0.43745
1.0958e+05,4.7002e+07,1,-0.88288,-0.14268,0.084665,0.43931
1.0962e+05,4.7012e+07,1,-0.88242,-0.13961,0.083963,0.44135
1.0966e+05,4.7022e+07,1,-0.88194,-0.13669,0.083264,0.44335
1.097e+05,4.7032e+07,1,-0.88129,-0.13291,0.082283,0.44597
1.0975e+05,4.7042e+07,1,-0.8807,-0.12971,0.081448,0.44822
1.0979e+05,4.7055e+07,1,-0.87981,-0.12488,0.080058,0.45158
1.0982e+05,4.7065e+07,1,-0.87916,-0.12038,0.078637,0.45433
1.0986e+05,4.7075e+07,1,-0.87865,-0.11643,0.077285,0.45656
1.0991e+05,4.7088e+07,1,-0.87781,-0.11049,0.075045,0.46001
1.0995e+05,4.7098e+07,1,-0.87725,-0.10628,0.073239,0.46236
1.0999e+05,4.7108e+07,1,-0.87679,-0.10256,0.071577,0.46432
1.1003e+05,4.7118e+07,1,-0.87628,-0.098234,0.06954,0.46652
1.1007e+05,4.7128e+07,1,-0.87592,-0.094694,0.067798,0.46819
1.1012e+05,4.7138e+07,1,-0.8755,-0.090453,0.065717,0.4701
1.1016e+05,4.7148e+07,1,-0.87515,-0.086733,0.063923,0.4717
1.102e+05,4.7158e+07,1,-0.87477,-0.083327,0.062323,0.47323
1.1024e+05,4.7168e+07,1,-0.87436,-0.080246,0.060928,0.4747
1.1028e+05,4.7178e+07,1,-0.87395,-0.07756,0.059783,0.47605
1.1032e+05,4.7188e+07,1,-0.87341,-0.074454,0.058516,0.4777
1.1036e+05,4.7198e+07,1,-0.87291,-0.071981,0.057608,0.47908
1.104e+05,4.7208e+07,1,-0.87222,-0.069355,0.056732,0.48084
1.1044e+05,4.7218e+07,1,-0.87154,-0.067199,0.056057,0.48245
1.1048e+05,4.7228e+07,1,-0.8708,-0.065223,0.055491,0.48413
1.1052e+05,4.7238e+07,1,-0.87,-0.063356,0.054986,0.48587
1.1057e+05,4.7248e+07,1,-0.86915,-0.06152,0.054515,0.48767
1.106e+05,4.7262e+07,1,-0.8681,-0.059036,0.053841,0.48992
1.1064e+05,4.7272e+07,1,-0.86739,-0.057168,0.053257,0.49145
1.1068e+05,4.7282e+07,1,-0.86644,-0.054681,0.052333,0.49351
1.1072e+05,4.7292e+07,1,-0.86575,-0.052718,0.051526,0.49501
1.1076e+05,4.7302e+07,1,-0.86486,-0.05029,0.050409,0.49694
1.108e+05,4.7313e+07,1,-0.86414,-0.048175,0.049371,0.4985
1.1085e+05,4.7323e+07,1,-0.86318,-0.045562,0.048008,0.50054
1.1089e+05,4.7333e+07,1,-0.86229,-0.043362,0.046729,0.50239
1.1093e+05,4.7342e+07,1,-0.86136,-0.041847,0.045298,0.50425
1.1097e+05,4.7353e+07,1,-0.86048,-0.041024,0.044128,0.5059
1.1101e+05,4.7362e+07,1,-0.85956,-0.04091,0.043275,0.50756
1.1105e+05,4.7373e+07,1,-0.85858,-0.041397,0.041911,0.50928
1.1109e+05,4.7382e+07,1,-0.85769,-0.042319,0.041067,0.51077
1.1113e+05,4.7393e+07,1,-0.85659,-0.044563,0.039913,0.51252
1.1117e+05,4.7403e+07,1,-0.85574,-0.046472,0.039341,0.51381
1.1121e+05,4.7413e+07,1,-0.8547,-0.048769,0.03859,0.51538
1.1125e+05,4.7423e+07,1,-0.85384,-0.05041,0.037925,0.5167
1.1129e+05,4.7433e+07,1,-0.85279,-0.051946,0.036949,0.51834
1.1133e+05,4.7443e+07,1,-0.85202,-0.052813,0.036133,0.51958
1.1137e+05,4.7453e+07,1,-0.85113,-0.053396,0.034941,0.52106
1.1141e+05,4.7463e+07,1,-0.85041,-0.05357,0.033681,0.5223
1.1145e+05,4.7473e+07,1,-0.8497,-0.053347,0.0324,0.52355
1.1149e+05,4.7483e+07,1,-0.84913,-0.052883,0.030952,0.52462
1.1154e+05,4.7493e+07,1,-0.84862,-0.052362,0.02968,0.52556
1.1158e+05,4.7503e+07,1,-0.84807,-0.051481,0.028188,0.52662
1.1162e+05,4.7513e+07,1,-0.84764,-0.050623,0.026899,0.52746
1.1166e+05,4.7524e+07,1,-0.84713,-0.04955,0.025289,0.52846
1.117e+05,4.7534e+07,1,-0.84657,-0.048582,0.023746,0.52952
1.1174e+05,4.7544e+07,1,-0.84604,-0.047481,0.022454,0.53052
1.1178e+05,4.7554e+07,1,-0.84557,-0.046615,0.021141,0.5314
1.1182e+05,4.7564e+07,1,-0.84488,-0.045721,0.019558,0.53264
1.1186e+05,4.7574e+07,1,-0.84436,-0.044858,0.018912,0.53356
1.119e+05,4.7584e+07,1,-0.84368,-0.044242,0.017847,0.53473
1.1194e+05,4.7594e+07,1,-0.84307,-0.04389,0.017148,0.53573
1.1198e+05,4.7604e+07,1,-0.8423,-0.043562,0.016948,0.53698
1.1203e+05,4.7614e+07,1,-0.8416,-0.043428,0.016464,0.53809
1.1207e+05,4.7624e+07,1,-0.84093,-0.043114,0.016309,0.53917
1.1211e+05,4.7635e+07,1,-0.84022,-0.042655,0.016285,0.54032
1.1215e+05,4.7647e+07,1,-0.83923,-0.042234,0.016103,0.54189
1.1219e+05,4.7657e+07,1,-0.83859,-0.041912,0.016209,0.54291
1.1223e+05,4.7668e+07,1,-0.83788,-0.041752,0.016386,0.54401
1.1227e+05,4.7678e+07,1,-0.83743,-0.041778,0.016778,0.54469
1.1231e+05,4.7688e+07,1,-0.83704,-0.042128,0.017316,0.54524
1.1235e+05,4.7699e+07,1,-0.83671,-0.042693,0.017733,0.54569
1.1239e+05,4.771e+07,1,-0.83657,-0.043163,0.018209,0.54585
1.1243e+05,4.772e+07,1,-0.83661,-0.043617,0.018748,0.54573
1.1247e+05,4.773e+07,1,-0.83665,-0.043971,0.019114,0.54564
1.1251e+05,4.774e+07,1,-0.83668,-0.043979,0.019396,0.54558
1.1256e+05,4.775e+07,1,-0.83668,-0.043748,0.019526,0.54559
1.126e+05,4.776e+07,1,-0.83678,-0.043324,0.019537,0.54548
1.1264e+05,4.777e+07,1,-0.83683,-0.042631,0.019731,0.54544
1.1268e+05,4.778e+07,1,-0.8368,-0.041096,0.019657,0.5456
1.1272e+05,4.779e+07,1,-0.83664,-0.039096,0.020235,0.54598
1.1276e+05,4.78e+07,1,-0.83659,-0.036473,0.020801,0.54623
1.128e+05,4.781e+07,1,-0.83656,-0.032904,0.021502,0.54646
1.1284e+05,4.7821e+07,1,-0.83646,-0.029188,0.022065,0.5468
1.1288e+05,4.7831e+07,1,-0.83625,-0.024246,0.022513,0.54735
1.1292e+05,4.7844e+07,1,-0.83584,-0.01787,0.02315,0.5482
1.1296e+05,4.7853e+07,1,-0.83566,-0.014261,0.023346,0.54856
1.13e+05,4.7864e+07,1,-0.83543,-0.0098013,0.023125,0.54903
1.1304e+05,4.7874e+07,1,-0.83523,-0.0069299,0.02283,0.54938
1.1309e+05,4.7883e+07,1,-0.83503,-0.0046924,0.021659,0.54976
1.1313e+05,4.7894e+07,1,-0.8349,-0.0038111,0.020312,0.55001
1.1317e+05,4.7904e+07,1,-0.83477,-0.0043905,0.018248,0.55028
1.1321e+05,4.7914e+07,1,-0.83456,-0.0057147,0.016454,0.55064
1.1325e+05,4.7924e+07,1,-0.83417,-0.007797,0.014314,0.55127
1.1329e+05,4.7934e+07,1,-0.8336,-0.010067,0.012051,0.55215
1.1333e+05,4.7944e+07,1,-0.83278,-0.011945,0.010096,0.55338
1.1338e+05,4.7954e+07,1,-0.83173,-0.013725,0.0081065,0.55496
1.1342e+05,4.7965e+07,1,-0.83025,-0.01511,0.0064961,0.55715
1.1346e+05,4.7975e+07,1,-0.82862,-0.015825,0.0053034,0.55957
1.135e+05,4.7988e+07,1,-0.82632,-0.016024,0.0040724,0.56295
1.1354e+05,4.7998e+07,1,-0.82396,-0.01577,0.0031387,0.56642
1.1358e+05,4.8008e+07,1,-0.82186,-0.015523,0.002275,0.56948
1.1362e+05,4.8018e+07,1,-0.81932,-0.015091,0.0012074,0.57313
1.1366e+05,4.8028e+07,1,-0.81699,-0.014686,0.00017572,0.57647
1.137e+05,4.8038e+07,1,-0.81465,-0.01431,-0.000681,0.57977
1.1374e+05,4.8049e+07,1,-0.81222,-0.014216,-0.0014702,0.58317
1.1378e+05,4.806e+07,1,-0.81025,-0.014681,-0.002037,0.5859
1.1382e+05,4.807e+07,1,-0.80862,-0.015855,-0.0025137,0.58811
1.1386e+05,4.808e+07,1,-0.80721,-0.017358,-0.0027097,0.59
1.139e+05,4.809e+07,1,-0.80599,-0.019006,-0.0026337,0.59162
1.1394e+05,4.81e+07,1,-0.80483,-0.020482,-0.0025392,0.59314
1.1398e+05,4.811e+07,1,-0.80357,-0.022233,-0.0025416,0.59479
1.1402e+05,4.812e+07,1,-0.80253,-0.023304,-0.0025156,0.59615
1.1406e+05,4.813e+07,1,-0.80154,-0.024205,-0.0026108,0.59745
1.141e+05,4.814e+07,1,-0.80064,-0.024467,-0.0030228,0.59864
1.1415e+05,4.815e+07,1,-0.79993,-0.02429,-0.0038131,0.59959
1.1419e+05,4.816e+07,1,-0.79929,-0.023825,-0.004899,0.60045
1.1423e+05,4.817e+07,1,-0.79881,-0.022977,-0.0063069,0.60112
1.1427e+05,4.818e+07,1,-0.79848,-0.021887,-0.0076836,0.60158
1.1431e+05,4.819e+07,1,-0.79819,-0.020683,-0.0089916,0.60198
1.1435e+05,4.82e+07,1,-0.79796,-0.019544,-0.01022,0.6023
1.1439e+05,4.8211e+07,1,-0.79775,-0.018454,-0.011356,0.6026
1.1443e+05,4.8221e+07,1,-0.79758,-0.017411,-0.012487,0.60283
1.1447e+05,4.8231e+07,1,-0.7975,-0.016214,-0.013684,0.60294
1.1451e+05,4.8241e+07,1,-0.79753,-0.015063,-0.014711,0.60291
1.1455e+05,4.8252e+07,1,-0.79768,-0.01394,-0.015655,0.60272
1.1459e+05,4.8262e+07,1,-0.79797,-0.012673,-0.016594,0.60234
1.1463e+05,4.8272e+07,1,-0.79827,-0.011374,-0.017498,0.60194
1.1467e+05,4.8282e+07,1,-0.79861,-0.0099925,-0.018373,0.60148
1.1471e+05,4.8296e+07,1,-0.79903,-0.0083121,-0.019144,0.60093
1.1475e+05,4.8306e+07,1,-0.79936,-0.0068379,-0.019633,0.6005
1.1479e+05,4.8316e+07,1,-0.79959,-0.0053688,-0.019824,0.60019
1.1483e+05,4.8326e+07,1,-0.79977,-0.0038008,-0.019872,0.59996
1.1487e+05,4.8337e+07,1,-0.79986,-0.0025839,-0.019861,0.59985
1.1491e+05,4.8346e+07,1,-0.79989,-0.0012837,-0.01984,0.59981
1.1496e+05,4.8356e+07,1,-0.79992,-0.00014755,-0.019861,0.59978
1.15e+05,4.8366e+07,1,-0.79993,0.00086504,-0.019973,0.59976
1.1504e+05,4.8376e+07,1,-0.79995,0.0018744,-0.020138,0.59973
1.1508e+05,4.8386e+07,1,-0.79995,0.0027449,-0.020585,0.59971
1.1512e+05,4.8396e+07,1,-0.79999,0.0034515,-0.021129,0.59963
1.1516e+05,4.8407e+07,1,-0.80005,0.0039189,-0.021804,0.59953
1.152e+05,4.8417e+07,1,-0.8001,0.0042155,-0.022526,0.59943
1.1524e+05,4.8427e+07,1,-0.80009,0.0044076,-0.023196,0.59942
1.1528e+05,4.8438e+07,1,-0.80005,0.0045514,-0.024202,0.59943
1.1532e+05,4.8447e+07,1,-0.79997,0.0047445,-0.025056,0.59949
1.1536e+05,4.846e+07,1,-0.79977,0.0049192,-0.026235,0.59971
1.154e+05,4.8471e+07,1,-0.79963,0.0051557,-0.027062,0.59986
1.1544e+05,4.8481e+07,1,-0.79946,0.0054274,-0.027861,0.60005
1.1548e+05,4.8492e+07,1,-0.79931,0.0056463,-0.02843,0.60021
1.1552e+05,4.8502e+07,1,-0.79917,0.0059246,-0.028887,0.60038
1.1556e+05,4.8512e+07,1,-0.79902,0.0062396,-0.029265,0.60056
1.156e+05,4.8522e+07,1,-0.79887,0.0064116,-0.029463,0.60075
1.1564e+05,4.8532e+07,1,-0.79877,0.0063937,-0.029378,0.60089
1.1568e+05,4.8542e+07,1,-0.79878,0.0062546,-0.029126,0.60088
1.1573e+05,4.8552e+07,1,-0.79889,0.006053,-0.028849,0.60076
1.1577e+05,4.8562e+07,1,-0.79907,0.0058319,-0.028521,0.60054
1.1581e+05,4.8573e+07,1,-0.79933,0.0055914,-0.028189,0.60021
1.1586e+05,1.0782e+08,1,-0.77656,-0.005507,0.004123,0.63
1.159e+05,1.0783e+08,1,-0.77658,-0.0055257,0.0041792,0.62998
1.1594e+05,1.0784e+08,1,-0.77659,-0.0055697,0.0042365,0.62997
1.1599e+05,1.0785e+08,1,-0.77662,-0.0055853,0.0042954,0.62993
1.1603e+05,1.0786e+08,1,-0.77663,-0.0056278,0.004341,0.62992
1.1608e+05,1.0787e+08,1,-0.77662,-0.0057028,0.0043832,0.62993
1.1612e+05,1.0788e+08,1,-0.77661,-0.0057543,0.0043865,0.62993
1.1617e+05,1.0789e+08,1,-0.77661,-0.0058056,0.0044073,0.62993
1.1621e+05,1.0791e+08,1,-0.77658,-0.0058321,0.0043964,0.62997
1.1626e+05,1.0791e+08,1,-0.77654,-0.0058378,0.0043256,0.63003
1.163e+05,1.0792e+08,1,-0.77648,-0.0058144,0.0042779,0.6301
1.1635e+05,1.0794e+08,1,-0.77646,-0.0057662,0.0041971,0.63013
1.1639e+05,1.0795e+08,1,-0.77643,-0.0057124,0.0041823,0.63016
1.1644e+05,1.0796e+08,1,-0.77644,-0.0056478,0.004151,0.63016
1.1649e+05,1.0797e+08,1,-0.77644,-0.0056042,0.0041588,0.63015
1.1653e+05,1.0798e+08,1,-0.77646,-0.0055781,0.0042002,0.63013
1.1658e+05,1.0799e+08,1,-0.77648,-0.0055889,0.0042179,0.63011
1.1662e+05,1.08e+08,1,-0.77649,-0.0055954,0.0042341,0.63009
1.1667e+05,1.0801e+08,1,-0.77651,-0.0056232,0.0042928,0.63007
1.1671e+05,1.0802e+08,1,-0.77652,-0.005662,0.0043087,0.63005
1.1676e+05,1.0803e+08,1,-0.77654,-0.0056999,0.0043266,0.63003
1.168e+05,1.0804e+08,1,-0.77654,-0.0057136,0.0043407,0.63003
1.1685e+05,1.0805e+08,1,-0.77653,-0.0057458,0.004342,0.63004
1.1689e+05,1.0806e+08,1,-0.77651,-0.0057555,0.0043528,0.63007
1.1694e+05,1.0807e+08,1,-0.77648,-0.0057338,0.0043477,0.6301
1.1698e+05,1.0808e+08,1,-0.77645,-0.0057147,0.0043455,0.63014
1.1703e+05,1.0809e+08,1,-0.77642,-0.0057017,0.0043217,0.63017
1.1707e+05,1.081e+08,1,-0.77636,-0.0056306,0.0042502,0.63025
1.1712e+05,1.0811e+08,1,-0.77633,-0.0055732,0.0041787,0.63029
1.1717e+05,1.0812e+08,1,-0.77631,-0.005545,0.0041456,0.63031
1.1721e+05,1.0813e+08,1,-0.77629,-0.0055368,0.0041213,0.63033
1.1726e+05,1.0814e+08,1,-0.77631,-0.0055396,0.0041017,0.63031
1.173e+05,1.0815e+08,1,-0.77633,-0.0055611,0.0040698,0.63029
1.1735e+05,1.0817e+08,1,-0.77634,-0.005566,0.0040911,0.63027
1.1739e+05,1.0818e+08,1,-0.77639,-0.0055448,0.0041272,0.63021
1.1744e+05,1.0819e+08,1,-0.77644,-0.0055485,0.0042154,0.63015
1.1748e+05,1.082e+08,1,-0.7765,-0.0055339,0.0042743,0.63008
1.1753e+05,1.0821e+08,1,-0.77655,-0.0055713,0.004365,0.63001
1.1757e+05,1.0822e+08,1,-0.77657,-0.0055946,0.0044454,0.62999
1.1762e+05,1.0823e+08,1,-0.77657,-0.0056105,0.0045184,0.62999
1.1767e+05,1.0824e+08,1,-0.77655,-0.0056381,0.0045182,0.63001
1.1771e+05,1.0825e+08,1,-0.77652,-0.005618,0.0045065,0.63005
1.1775e+05,1.0826e+08,1,-0.77648,-0.005624,0.0044382,0.63011
1.178e+05,1.0827e+08,1,-0.77642,-0.0056145,0.0043588,0.63017
1.1784e+05,1.0828e+08,1,-0.77636,-0.0055731,0.0043141,0.63025
1.1789e+05,1.0829e+08,1,-0.77632,-0.0055311,0.0042756,0.6303
1.1793e+05,1.083e+08,1,-0.77628,-0.0055151,0.0041884,0.63035
1.1798e+05,1.0831e+08,1,-0.77624,-0.0054881,0.0041395,0.63039
1.1802e+05,1.0832e+08,1,-0.77623,-0.0054903,0.0040856,0.63041
1.1807e+05,1.0833e+08,1,-0.77626,-0.005499,0.0040896,0.63038
1.1812e+05,1.0834e+08,1,-0.77628,-0.0055199,0.0041113,0.63035
1.1816e+05,1.0835e+08,1,-0.77631,-0.005547,0.0041316,0.63031
1.182e+05,1.0836e+08,1,-0.77634,-0.0055979,0.0041804,0.63027
1.1825e+05,1.0838e+08,1,-0.77637,-0.0056445,0.0042639,0.63024
1.183e+05,1.0839e+08,1,-0.7764,-0.0056816,0.0043361,0.6302
1.1834e+05,1.084e+08,1,-0.77644,-0.005697,0.0043777,0.63015
1.1839e+05,1.0841e+08,1,-0.77645,-0.0057295,0.0044146,0.63014
1.1843e+05,1.0842e+08,1,-0.77642,-0.0057067,0.0044036,0.63018
1.1848e+05,1.0843e+08,1,-0.77639,-0.0056602,0.0043978,0.63021
1.1853e+05,1.0844e+08,1,-0.77636,-0.0055862,0.0043433,0.63025
1.1857e+05,1.0845e+08,1,-0.77633,-0.0055366,0.0043148,0.63029
1.1861e+05,1.0846e+08,1,-0.77629,-0.0054981,0.0042676,0.63033
1.1866e+05,1.0847e+08,1,-0.77622,-0.0054893,0.0042252,0.63042
1.1871e+05,1.0848e+08,1,-0.77617,-0.0055117,0.0042224,0.63048
1.1875e+05,1.0849e+08,1,-0.77617,-0.0055447,0.0041807,0.63048
1.188e+05,1.085e+08,1,-0.77618,-0.0055948,0.0042031,0.63047
1.1884e+05,1.0851e+08,1,-0.77619,-0.0055905,0.0042067,0.63046
1.1888e+05,1.0852e+08,1,-0.77622,-0.0056118,0.0042012,0.63042
1.1893e+05,1.0853e+08,1,-0.77625,-0.0056504,0.0042313,0.63039
1.1898e+05,1.0855e+08,1,-0.77629,-0.0056601,0.0043033,0.63034
1.1903e+05,1.0856e+08,1,-0.77632,-0.0057042,0.0043459,0.63029
1.1907e+05,1.0857e+08,1,-0.77634,-0.0057185,0.0043914,0.63027
1.1912e+05,1.0858e+08,1,-0.77636,-0.0057538,0.0043893,0.63025
1.1916e+05,1.0859e+08,1,-0.77635,-0.0057392,0.0043766,0.63026
1.1921e+05,1.086e+08,1,-0.77634,-0.0057148,0.0043698,0.63027
1.1925e+05,1.0861e+08,1,-0.77633,-0.0057069,0.0043482,0.63028
1.193e+05,1.0862e+08,1,-0.7763,-0.0056543,0.0043436,0.63033
1.1934e+05,1.0863e+08,1,-0.77624,-0.0056,0.0043096,0.6304
1.1939e+05,1.0864e+08,1,-0.7762,-0.0055409,0.0042666,0.63045
1.1944e+05,1.0865e+08,1,-0.77615,-0.005498,0.0042167,0.63051
1.1948e+05,1.0866e+08,1,-0.77613,-0.0054871,0.0041686,0.63054
1.1953e+05,1.0867e+08,1,-0.77613,-0.0054854,0.0041715,0.63053
1.1958e+05,1.0869e+08,1,-0.77615,-0.0055009,0.0042005,0.63051
1.1962e+05,1.087e+08,1,-0.77615,-0.0054962,0.0042703,0.63051
1.1966e+05,1.0871e+08,1,-0.77616,-0.0055119,0.0043056,0.63049
1.1971e+05,1.0872e+08,1,-0.77619,-0.0055,0.0043243,0.63046
1.1975e+05,1.0873e+08,1,-0.77619,-0.0054897,0.0043899,0.63046
1.198e+05,1.0874e+08,1,-0.77619,-0.0055193,0.004402,0.63046
1.1985e+05,1.0875e+08,1,-0.77618,-0.0055515,0.0044197,0.63047
1.1989e+05,1.0876e+08,1,-0.77618,-0.0055897,0.004412,0.63047
1.1994e+05,1.0877e+08,1,-0.77616,-0.00557,0.0043799,0.63049
1.1998e+05,1.0878e+08,1,-0.77613,-0.0055545,0.0043518,0.63053
1.2003e+05,1.0879e+08,1,-0.77613,-0.0055585,0.0043112,0.63053
1.2007e+05,1.088e+08,1,-0.77612,-0.0055496,0.0042754,0.63055
1.2012e+05,1.0881e+08,1,-0.7761,-0.005526,0.0042822,0.63057
1.2017e+05,1.0883e+08,1,-0.77608,-0.0054854,0.0042737,0.6306
1.2021e+05,1.0884e+08,1,-0.77606,-0.0054923,0.0042772,0.63062
1.2027e+05,1.0885e+08,1,-0.77606,-0.0054953,0.0043373,0.63062
1.2031e+05,1.0886e+08,1,-0.77608,-0.0055156,0.0044035,0.6306
1.2035e+05,1.0887e+08,1,-0.7761,-0.0055295,0.004477,0.63057
1.204e+05,1.0889e+08,1,-0.77613,-0.0055486,0.0045569,0.63053
1.2045e+05,1.089e+08,1,-0.77616,-0.0055779,0.0046126,0.6305
1.2049e+05,1.0891e+08,1,-0.77617,-0.0056082,0.0046258,0.63048
1.2054e+05,1.0892e+08,1,-0.77616,-0.0056243,0.0046102,0.6305
1.2058e+05,1.0893e+08,1,-0.77617,-0.0056513,0.0045785,0.63048
1.2063e+05,1.0894e+08,1,-0.77616,-0.0056483,0.0045461,0.63049
1.2068e+05,1.0895e+08,1,-0.77613,-0.0056592,0.0044942,0.63053
1.2072e+05,1.0896e+08,1,-0.77609,-0.0056513,0.0044697,0.63058
1.2077e+05,1.0897e+08,1,-0.77606,-0.0056179,0.0044448,0.63062
1.2081e+05,1.0898e+08,1,-0.77602,-0.0055848,0.0044329,0.63067
1.2086e+05,1.0899e+08,1,-0.776,-0.0055642,0.0044602,0.6307
1.209e+05,1.09e+08,1,-0.77599,-0.0055299,0.0044806,0.63071
1.2094e+05,1.0901e+08,1,-0.77597,-0.0055193,0.0045006,0.63073
1.2099e+05,1.0902e+08,1,-0.77599,-0.0055163,0.0045524,0.63071
1.2104e+05,1.0903e+08,1,-0.776,-0.0055149,0.0045787,0.6307
1.2108e+05,1.0904e+08,1,-0.77602,-0.0055064,0.0046132,0.63067
1.2113e+05,1.0905e+08,1,-0.77602,-0.0055226,0.0046026,0.63067
1.2117e+05,1.0906e+08,1,-0.77603,-0.0055291,0.0046165,0.63066
1.2122e+05,1.0907e+08,1,-0.77604,-0.0055574,0.0046215,0.63064
1.2126e+05,1.0908e+08,1,-0.77606,-0.0055549,0.0046192,0.63062
1.2131e+05,1.0909e+08,1,-0.77608,-0.0055568,0.0046234,0.6306
1.2135e+05,1.091e+08,1,-0.77607,-0.0055203,0.004577,0.6306
1.214e+05,1.0911e+08,1,-0.77605,-0.0055034,0.0045408,0.63063
1.2144e+05,1.0912e+08,1,-0.77603,-0.0054762,0.0044982,0.63065
1.2149e+05,1.0913e+08,1,-0.77601,-0.0054407,0.0044634,0.63068
1.2153e+05,1.0914e+08,1,-0.776,-0.005434,0.0044681,0.63069
1.2158e+05,1.0915e+08,1,-0.776,-0.0054392,0.0044651,0.63069
1.2163e+05,1.0916e+08,1,-0.77599,-0.0054464,0.0044485,0.63071
1.2167e+05,1.0917e+08,1,-0.77597,-0.0054813,0.0044383,0.63074
1.2172e+05,1.0918e+08,1,-0.77598,-0.0055067,0.00443,0.63072
1.2176e+05,1.0919e+08,1,-0.776,-0.005565,0.0044669,0.63069
1.218e+05,1.092e+08,1,-0.77601,-0.0055821,0.0044969,0.63068
1.2185e+05,1.0921e+08,1,-0.77604,-0.0055931,0.0045462,0.63064
1.219e+05,1.0922e+08,1,-0.77607,-0.0055702,0.0045938,0.63061
1.2194e+05,1.0923e+08,1,-0.77609,-0.0055741,0.0046422,0.63059
1.2198e+05,1.0924e+08,1,-0.77611,-0.0055394,0.0046659,0.63055
1.2203e+05,1.0925e+08,1,-0.77614,-0.0055127,0.0046801,0.63052
1.2207e+05,1.0926e+08,1,-0.77615,-0.0055061,0.0047155,0.63051
1.2212e+05,1.0927e+08,1,-0.77614,-0.0054995,0.0046882,0.63052
1.2216e+05,1.0928e+08,1,-0.77613,-0.0054624,0.0047215,0.63053
1.2221e+05,1.093e+08,1,-0.77607,-0.0054393,0.0046775,0.63061
1.2225e+05,1.0931e+08,1,-0.77602,-0.0054364,0.0046147,0.63067
1.223e+05,1.0932e+08,1,-0.776,-0.0054167,0.0046209,0.63069
1.2234e+05,1.0933e+08,1,-0.77594,-0.0054196,0.0046197,0.63076
1.2239e+05,1.0934e+08,1,-0.77593,-0.005432,0.0046284,0.63078
1.2243e+05,1.0935e+08,1,-0.77593,-0.0054524,0.0046497,0.63078
1.2248e+05,1.0936e+08,1,-0.77594,-0.005438,0.0046585,0.63077
1.2253e+05,1.0937e+08,1,-0.77595,-0.0054257,0.0046742,0.63075
1.2257e+05,1.0938e+08,1,-0.77595,-0.0054257,0.0046921,0.63075
1.2262e+05,1.0939e+08,1,-0.77598,-0.0054379,0.0046689,0.63072
