LineNo,TimeUS,C,MI,BI,GI,AI,SS
1.7714e+05,1.2279e+08,0,0,0,0,0,0
1.7718e+05,1.228e+08,0,0,0,0,0,0
1.7722e+05,1.2281e+08,0,0,0,0,0,0
1.7726e+05,1.2282e+08,0,0,0,0,0,0
1.773e+05,1.2283e+08,0,0,0,0,0,0
1.7735e+05,1.2284e+08,0,0,0,0,0,0
1.7738e+05,1.2285e+08,0,0,0,0,0,0
1.7742e+05,1.2286e+08,0,0,0,0,0,0
1.7747e+05,1.2287e+08,0,0,0,0,0,0
1.7751e+05,1.2288e+08,0,0,0,0,0,0
1.7755e+05,1.2289e+08,0,0,0,0,0,0
1.7759e+05,1.229e+08,0,0,0,0,0,0
1.7764e+05,1.2291e+08,0,0,0,0,0,0
1.7768e+05,1.2292e+08,0,0,0,0,0,0
1.7772e+05,1.2293e+08,0,0,0,0,0,0
1.7776e+05,1.2294e+08,0,0,0,0,0,0
1.778e+05,1.2295e+08,0,0,0,0,0,0
1.7784e+05,1.2296e+08,0,0,0,0,0,0
1.7788e+05,1.2297e+08,0,0,0,0,0,0
1.7793e+05,1.2298e+08,0,0,0,0,0,0
1.7797e+05,1.2299e+08,0,0,0,0,0,0
1.7801e+05,1.23e+08,0,0,0,0,0,0
1.7805e+05,1.2301e+08,0,0,0,0,0,0
1.7809e+05,1.2303e+08,0,0,0,0,0,0
1.7814e+05,1.2304e+08,0,0,0,0,0,0
1.7817e+05,1.2305e+08,0,0,0,0,0,0
1.7821e+05,1.2306e+08,0,0,0,0,0,0
1.7825e+05,1.2307e+08,0,0,0,0,0,0
1.783e+05,1.2308e+08,0,0,0,0,0,0
1.7834e+05,1.2309e+08,0,0,0,0,0,0
1.7838e+05,1.231e+08,0,0,0,0,0,0
1.7842e+05,1.2311e+08,0,0,0,0,0,0
1.7846e+05,1.2312e+08,0,0,0,0,0,0
1.785e+05,1.2313e+08,0,0,0,0,0,0
1.7854e+05,1.2314e+08,0,0,0,0,0,0
1.7858e+05,1.2315e+08,0,0,0,0,0,0
1.7862e+05,1.2316e+08,0,0,0,0,0,0
1.7867e+05,1.2317e+08,0,0,0,0,0,0
1.7871e+05,1.2318e+08,0,0,0,0,0,0
1.7875e+05,1.2319e+08,0,0,0,0,0,0
1.7879e+05,1.232e+08,0,0,0,0,0,0
1.7883e+05,1.2321e+08,0,0,0,0,0,0
1.7887e+05,1.2322e+08,0,0,0,0,0,0
1.7891e+05,1.2323e+08,0,0,0,0,0,0
1.7896e+05,1.2324e+08,0,0,0,0,0,0
1.79e+05,1.2326e+08,0,0,0,0,0,0
1.7904e+05,1.2327e+08,0,0,0,0,0,0
1.7908e+05,1.2328e+08,0,0,0,0,0,0
1.7912e+05,1.2329e+08,0,0,0,0,0,0
1.7917e+05,1.233e+08,0,0,0,0,0,0
1.7921e+05,1.2331e+08,0,0,0,0,0,0
1.7925e+05,1.2332e+08,0,0,0,0,0,0
1.7929e+05,1.2333e+08,0,0,0,0,0,0
1.7933e+05,1.2334e+08,0,0,0,0,0,0
1.7937e+05,1.2335e+08,0,0,0,0,0,0
1.7941e+05,1.2336e+08,0,0,0,0,0,0
1.7945e+05,1.2337e+08,0,0,0,0,0,0
1.795e+05,1.2338e+08,0,0,0,0,0,0
1.7954e+05,1.2339e+08,0,0,0,0,0,0
1.7958e+05,1.234e+08,0,0,0,0,0,0
1.7962e+05,1.2341e+08,0,0,0,0,0,0
1.7966e+05,1.2342e+08,0,0,0,0,0,0
1.797e+05,1.2343e+08,0,0,0,0,0,0
1.7974e+05,1.2344e+08,0,0,0,0,0,0
1.7978e+05,1.2345e+08,0,0,0,0,0,0
1.7982e+05,1.2346e+08,0,0,0,0,0,0
1.7986e+05,1.2347e+08,0,0,0,0,0,0
1.7991e+05,1.2348e+08,0,0,0,0,0,0
1.7995e+05,1.2349e+08,0,0,0,0,0,0
1.7999e+05,1.235e+08,0,0,0,0,0,0
1.8003e+05,1.2351e+08,0,0,0,0,0,0
1.8007e+05,1.2352e+08,0,0,0,0,0,0
1.8011e+05,1.2353e+08,0,0,0,0,0,0
1.8016e+05,1.2354e+08,0,0,0,0,0,0
1.802e+05,1.2355e+08,0,0,0,0,0,0
1.8024e+05,1.2356e+08,0,0,0,0,0,0
1.8028e+05,1.2357e+08,0,0,0,0,0,0
1.8032e+05,1.2358e+08,0,0,0,0,0,0
1.8036e+05,1.2359e+08,0,0,0,0,0,0
1.804e+05,1.236e+08,0,0,0,0,0,0
1.8044e+05,1.2361e+08,0,0,0,0,0,0
1.8049e+05,1.2363e+08,0,0,0,0,0,0
1.8053e+05,1.2364e+08,0,0,0,0,0,0
1.8057e+05,1.2365e+08,0,0,0,0,0,0
1.8061e+05,1.2366e+08,0,0,0,0,0,0
1.8065e+05,1.2367e+08,0,0,0,0,0,0
1.8069e+05,1.2368e+08,0,0,0,0,0,0
1.8073e+05,1.2369e+08,0,0,0,0,0,0
1.8078e+05,1.237e+08,0,0,0,0,0,0
1.8082e+05,1.2371e+08,0,0,0,0,0,0
1.8086e+05,1.2372e+08,0,0,0,0,0,0
1.809e+05,1.2373e+08,0,0,0,0,0,0
1.8094e+05,1.2374e+08,0,0,0,0,0,0
1.8098e+05,1.2375e+08,0,0,0,0,0,0
1.8102e+05,1.2376e+08,0,0,0,0,0,0
1.8106e+05,1.2377e+08,0,0,0,0,0,0
1.811e+05,1.2378e+08,0,0,0,0,0,0
1.8115e+05,1.2379e+08,0,0,0,0,0,0
1.8119e+05,1.238e+08,0,0,0,0,0,0
1.8123e+05,1.2381e+08,0,0,0,0,0,0
1.8127e+05,1.2382e+08,0,0,0,0,0,0
1.8131e+05,1.2383e+08,0,0,0,0,0,0
1.8135e+05,1.2385e+08,0,0,0,0,0,0
1.8139e+05,1.2386e+08,0,0,0,0,0,0
1.8143e+05,1.2387e+08,0,0,0,0,0,0
1.8147e+05,1.2388e+08,0,0,0,0,0,0
1.8151e+05,1.2389e+08,0,0,0,0,0,0
1.8156e+05,1.239e+08,0,0,0,0,0,0
1.816e+05,1.2391e+08,0,0,0,0,0,0
1.8164e+05,1.2392e+08,0,0,0,0,0,0
1.8168e+05,1.2393e+08,0,0,0,0,0,0
1.8173e+05,1.2394e+08,0,0,0,0,0,0
1.8177e+05,1.2395e+08,0,0,0,0,0,0
1.8181e+05,1.2396e+08,0,0,0,0,0,0
1.8185e+05,1.2397e+08,0,0,0,0,0,0
1.8189e+05,1.2398e+08,0,0,0,0,0,0
1.8193e+05,1.2399e+08,0,0,0,0,0,0
1.8198e+05,1.24e+08,0,0,0,0,0,0
1.8202e+05,1.2401e+08,0,0,0,0,0,0
1.8206e+05,1.2402e+08,0,0,0,0,0,0
1.821e+05,1.2403e+08,0,0,0,0,0,0
1.8214e+05,1.2404e+08,0,0,0,0,0,0
1.8218e+05,1.2405e+08,0,0,0,0,0,0
1.8222e+05,1.2406e+08,0,0,0,0,0,0
1.8226e+05,1.2407e+08,0,0,0,0,0,0
1.823e+05,1.2408e+08,0,0,0,0,0,0
1.8234e+05,1.2409e+08,0,0,0,0,0,0
1.8238e+05,1.241e+08,0,0,0,0,0,0
1.8243e+05,1.2411e+08,0,0,0,0,0,0
1.8247e+05,1.2412e+08,0,0,0,0,0,0
1.8251e+05,1.2413e+08,0,0,0,0,0,0
1.8255e+05,1.2414e+08,0,0,0,0,0,0
1.8259e+05,1.2415e+08,0,0,0,0,0,0
1.8263e+05,1.2416e+08,0,0,0,0,0,0
1.8267e+05,1.2417e+08,0,0,0,0,0,0
1.8271e+05,1.2418e+08,0,0,0,0,0,0
1.8275e+05,1.2419e+08,0,0,0,0,0,0
1.828e+05,1.242e+08,0,0,0,0,0,0
1.8284e+05,1.2421e+08,0,0,0,0,0,0
1.8288e+05,1.2422e+08,0,0,0,0,0,0
1.8292e+05,1.2423e+08,0,0,0,0,0,0
1.8296e+05,1.2424e+08,0,0,0,0,0,0
1.83e+05,1.2425e+08,0,0,0,0,0,0
1.8304e+05,1.2426e+08,0,0,0,0,0,0
1.8308e+05,1.2427e+08,0,0,0,0,0,0
1.8312e+05,1.2428e+08,0,0,0,0,0,0
1.8316e+05,1.2429e+08,0,0,0,0,0,0
1.8321e+05,1.243e+08,0,0,0,0,0,0
1.8325e+05,1.2432e+08,0,0,0,0,0,0
1.8329e+05,1.2433e+08,0,0,0,0,0,0
1.8333e+05,1.2434e+08,0,0,0,0,0,0
1.8337e+05,1.2435e+08,0,0,0,0,0,0
1.8341e+05,1.2436e+08,0,0,0,0,0,0
1.8345e+05,1.2437e+08,0,0,0,0,0,0
1.8349e+05,1.2438e+08,0,0,0,0,0,0
1.8353e+05,1.2439e+08,0,0,0,0,0,0
1.8358e+05,1.244e+08,0,0,0,0,0,0
1.8362e+05,1.2441e+08,0,0,0,0,0,0
1.8366e+05,1.2442e+08,0,0,0,0,0,0
1.837e+05,1.2443e+08,0,0,0,0,0,0
1.8374e+05,1.2444e+08,0,0,0,0,0,0
1.8379e+05,1.2445e+08,0,0,0,0,0,0
1.8382e+05,1.2446e+08,0,0,0,0,0,0
1.8386e+05,1.2447e+08,0,0,0,0,0,0
1.839e+05,1.2448e+08,0,0,0,0,0,0
1.8395e+05,1.2449e+08,0,0,0,0,0,0
1.8399e+05,1.245e+08,0,0,0,0,0,0
1.8403e+05,1.2451e+08,0,0,0,0,0,0
1.8407e+05,1.2452e+08,0,0,0,0,0,0
1.8411e+05,1.2453e+08,0,0,0,0,0,0
1.8416e+05,1.2454e+08,0,0,0,0,0,0
1.842e+05,1.2455e+08,0,0,0,0,0,0
1.8424e+05,1.2456e+08,0,0,0,0,0,0
1.8428e+05,1.2457e+08,0,0,0,0,0,0
1.8432e+05,1.2458e+08,0,0,0,0,0,0
1.8436e+05,1.2459e+08,0,0,0,0,0,0
1.844e+05,1.246e+08,0,0,0,0,0,0
1.8444e+05,1.2461e+08,0,0,0,0,0,0
1.8449e+05,1.2462e+08,0,0,0,0,0,0
1.8453e+05,1.2463e+08,0,0,0,0,0,0
1.8457e+05,1.2465e+08,0,0,0,0,0,0
1.8461e+05,1.2466e+08,0,0,0,0,0,0
1.8465e+05,1.2467e+08,0,0,0,0,0,0
1.8469e+05,1.2468e+08,0,0,0,0,0,0
1.8473e+05,1.2469e+08,0,0,0,0,0,0
1.8477e+05,1.247e+08,0,0,0,0,0,0
1.8482e+05,1.2471e+08,0,0,0,0,0,0
1.8486e+05,1.2472e+08,0,0,0,0,0,0
1.849e+05,1.2473e+08,0,0,0,0,0,0
1.8494e+05,1.2474e+08,0,0,0,0,0,0
1.8498e+05,1.2475e+08,0,0,0,0,0,0
1.8502e+05,1.2476e+08,0,0,0,0,0,0
1.8506e+05,1.2477e+08,0,0,0,0,0,0
1.8511e+05,1.2478e+08,0,0,0,0,0,0
1.8515e+05,1.2479e+08,0,0,0,0,0,0
1.8519e+05,1.248e+08,0,0,0,0,0,0
1.8523e+05,1.2481e+08,0,0,0,0,0,0
1.8527e+05,1.2482e+08,0,0,0,0,0,0
1.8531e+05,1.2483e+08,0,0,0,0,0,0
1.8535e+05,1.2484e+08,0,0,0,0,0,0
1.854e+05,1.2486e+08,0,0,0,0,0,0
1.8544e+05,1.2487e+08,0,0,0,0,0,0
1.8548e+05,1.2488e+08,0,0,0,0,0,0
1.8552e+05,1.2489e+08,0,0,0,0,0,0
1.8556e+05,1.249e+08,0,0,0,0,0,0
1.856e+05,1.2491e+08,0,0,0,0,0,0
1.8565e+05,1.2492e+08,0,0,0,0,0,0
1.8569e+05,1.2493e+08,0,0,0,0,0,0
1.8573e+05,1.2494e+08,0,0,0,0,0,0
1.8577e+05,1.2495e+08,0,0,0,0,0,0
1.8581e+05,1.2496e+08,0,0,0,0,0,0
1.8585e+05,1.2497e+08,0,0,0,0,0,0
1.8589e+05,1.2498e+08,0,0,0,0,0,0
1.8594e+05,1.2499e+08,0,0,0,0,0,0
1.8598e+05,1.25e+08,0,0,0,0,0,0
1.8602e+05,1.2501e+08,0,0,0,0,0,0
1.8606e+05,1.2502e+08,0,0,0,0,0,0
1.861e+05,1.2503e+08,0,0,0,0,0,0
1.8614e+05,1.2504e+08,0,0,0,0,0,0
1.8618e+05,1.2505e+08,0,0,0,0,0,0
1.8622e+05,1.2506e+08,0,0,0,0,0,0
1.8626e+05,1.2507e+08,0,0,0,0,0,0
1.8631e+05,1.2508e+08,0,0,0,0,0,0
1.8635e+05,1.2509e+08,0,0,0,0,0,0
1.8639e+05,1.251e+08,0,0,0,0,0,0
1.8643e+05,1.2511e+08,0,0,0,0,0,0
1.8647e+05,1.2512e+08,0,0,0,0,0,0
1.8651e+05,1.2513e+08,0,0,0,0,0,0
1.8655e+05,1.2514e+08,0,0,0,0,0,0
1.866e+05,1.2515e+08,0,0,0,0,0,0
1.8664e+05,1.2516e+08,0,0,0,0,0,0
1.8668e+05,1.2518e+08,0,0,0,0,0,0
1.8672e+05,1.2519e+08,0,0,0,0,0,0
1.8676e+05,1.252e+08,0,0,0,0,0,0
1.868e+05,1.2521e+08,0,0,0,0,0,0
1.8684e+05,1.2522e+08,0,0,0,0,0,0
1.8689e+05,1.2523e+08,0,0,0,0,0,0
1.8693e+05,1.2524e+08,0,0,0,0,0,0
1.8697e+05,1.2525e+08,0,0,0,0,0,0
1.8701e+05,1.2526e+08,0,0,0,0,0,0
1.8705e+05,1.2527e+08,0,0,0,0,0,0
1.8709e+05,1.2528e+08,0,0,0,0,0,0
1.8713e+05,1.2529e+08,0,0,0,0,0,0
1.8717e+05,1.253e+08,0,0,0,0,0,0
1.8721e+05,1.2531e+08,0,0,0,0,0,0
1.8726e+05,1.2532e+08,0,0,0,0,0,0
1.873e+05,1.2533e+08,0,0,0,0,0,0
1.8734e+05,1.2534e+08,0,0,0,0,0,0
1.8738e+05,1.2536e+08,0,0,0,0,0,0
1.8742e+05,1.2536e+08,0,0,0,0,0,0
1.8747e+05,1.2538e+08,0,0,0,0,0,0
1.8751e+05,1.2539e+08,0,0,0,0,0,0
1.8755e+05,1.254e+08,0,0,0,0,0,0
1.8759e+05,1.2541e+08,0,0,0,0,0,0
1.8763e+05,1.2542e+08,0,0,0,0,0,0
1.8768e+05,1.2543e+08,0,0,0,0,0,0
1.8772e+05,1.2544e+08,0,0,0,0,0,0
1.8776e+05,1.2545e+08,0,0,0,0,0,0
1.878e+05,1.2546e+08,0,0,0,0,0,0
1.8784e+05,1.2547e+08,0,0,0,0,0,0
1.8788e+05,1.2548e+08,0,0,0,0,0,0
1.8792e+05,1.2549e+08,0,0,0,0,0,0
1.8796e+05,1.255e+08,0,0,0,0,0,0
1.8801e+05,1.2551e+08,0,0,0,0,0,0
1.8805e+05,1.2552e+08,0,0,0,0,0,0
1.8809e+05,1.2553e+08,0,0,0,0,0,0
1.8813e+05,1.2554e+08,0,0,0,0,0,0
1.8817e+05,1.2555e+08,0,0,0,0,0,0
1.8822e+05,1.2556e+08,0,0,0,0,0,0
1.8826e+05,1.2558e+08,0,0,0,0,0,0
1.883e+05,1.2559e+08,0,0,0,0,0,0
1.8834e+05,1.256e+08,0,0,0,0,0,0
1.8838e+05,1.2561e+08,0,0,0,0,0,0
1.8842e+05,1.2562e+08,0,0,0,0,0,0
1.8846e+05,1.2563e+08,0,0,0,0,0,0
1.8851e+05,1.2564e+08,0,0,0,0,0,0
1.8855e+05,1.2565e+08,0,0,0,0,0,0
1.8859e+05,1.2566e+08,0,0,0,0,0,0
1.8863e+05,1.2567e+08,0,0,0,0,0,0
1.8867e+05,1.2568e+08,0,0,0,0,0,0
1.8872e+05,1.2569e+08,0,0,0,0,0,0
1.8876e+05,1.257e+08,0,0,0,0,0,0
1.888e+05,1.2571e+08,0,0,0,0,0,0
1.8884e+05,1.2572e+08,0,0,0,0,0,0
1.8888e+05,1.2573e+08,0,0,0,0,0,0
1.8892e+05,1.2574e+08,0,0,0,0,0,0
1.8896e+05,1.2575e+08,0,0,0,0,0,0
1.89e+05,1.2576e+08,0,0,0,0,0,0
1.8904e+05,1.2577e+08,0,0,0,0,0,0
1.8909e+05,1.2578e+08,0,0,0,0,0,0
1.8913e+05,1.2579e+08,0,0,0,0,0,0
1.8917e+05,1.258e+08,0,0,0,0,0,0
1.8921e+05,1.2581e+08,0,0,0,0,0,0
1.8925e+05,1.2583e+08,0,0,0,0,0,0
1.893e+05,1.2584e+08,0,0,0,0,0,0
1.8934e+05,1.2585e+08,0,0,0,0,0,0
1.8938e+05,1.2586e+08,0,0,0,0,0,0
1.8942e+05,1.2587e+08,0,0,0,0,0,0
1.8946e+05,1.2588e+08,0,0,0,0,0,0
1.895e+05,1.2589e+08,0,0,0,0,0,0
1.8954e+05,1.259e+08,0,0,0,0,0,0
1.8958e+05,1.2591e+08,0,0,0,0,0,0
1.8962e+05,1.2592e+08,0,0,0,0,0,0
1.8966e+05,1.2593e+08,0,0,0,0,0,0
1.8971e+05,1.2594e+08,0,0,0,0,0,0
1.8975e+05,1.2595e+08,0,0,0,0,0,0
1.8979e+05,1.2596e+08,0,0,0,0,0,0
1.8983e+05,1.2597e+08,0,0,0,0,0,0
1.8988e+05,1.2598e+08,0,0,0,0,0,0
1.8992e+05,1.2599e+08,0,0,0,0,0,0
1.8996e+05,1.26e+08,0,0,0,0,0,0
1.9e+05,1.2601e+08,0,0,0,0,0,0
1.9004e+05,1.2602e+08,0,0,0,0,0,0
1.9008e+05,1.2603e+08,0,0,0,0,0,0
1.9012e+05,1.2604e+08,0,0,0,0,0,0
1.9017e+05,1.2605e+08,0,0,0,0,0,0
1.902e+05,1.2606e+08,0,0,0,0,0,0
1.9024e+05,1.2607e+08,0,0,0,0,0,0
1.9029e+05,1.2609e+08,0,0,0,0,0,0
1.9033e+05,1.261e+08,0,0,0,0,0,0
1.9037e+05,1.2611e+08,0,0,0,0,0,0
1.9041e+05,1.2612e+08,0,0,0,0,0,0
1.9045e+05,1.2613e+08,0,0,0,0,0,0
1.9049e+05,1.2614e+08,0,0,0,0,0,0
1.9054e+05,1.2615e+08,0,0,0,0,0,0
1.9058e+05,1.2616e+08,0,0,0,0,0,0
1.9062e+05,1.2617e+08,0,0,0,0,0,0
1.9066e+05,1.2618e+08,0,0,0,0,0,0
1.907e+05,1.2619e+08,0,0,0,0,0,0
1.9074e+05,1.262e+08,0,0,0,0,0,0
1.9078e+05,1.2621e+08,0,0,0,0,0,0
1.9082e+05,1.2622e+08,0,0,0,0,0,0
1.9087e+05,1.2623e+08,0,0,0,0,0,0
1.9091e+05,1.2624e+08,0,0,0,0,0,0
1.9095e+05,1.2625e+08,0,0,0,0,0,0
1.9099e+05,1.2626e+08,0,0,0,0,0,0
1.9103e+05,1.2627e+08,0,0,0,0,0,0
1.9107e+05,1.2628e+08,0,0,0,0,0,0
1.9111e+05,1.2629e+08,0,0,0,0,0,0
1.9116e+05,1.263e+08,0,0,0,0,0,0
1.912e+05,1.2631e+08,0,0,0,0,0,0
1.9124e+05,1.2632e+08,0,0,0,0,0,0
1.9128e+05,1.2633e+08,0,0,0,0,0,0
1.9132e+05,1.2634e+08,0,0,0,0,0,0
1.9136e+05,1.2635e+08,0,0,0,0,0,0
1.914e+05,1.2636e+08,0,0,0,0,0,0
1.9144e+05,1.2637e+08,0,0,0,0,0,0
1.9149e+05,1.2639e+08,0,0,0,0,0,0
1.9153e+05,1.264e+08,0,0,0,0,0,0
1.9157e+05,1.2641e+08,0,0,0,0,0,0
1.9161e+05,1.2642e+08,0,0,0,0,0,0
1.9165e+05,1.2643e+08,0,0,0,0,0,0
1.9169e+05,1.2644e+08,0,0,0,0,0,0
1.9173e+05,1.2645e+08,0,0,0,0,0,0
1.9177e+05,1.2646e+08,0,0,0,0,0,0
1.9181e+05,1.2647e+08,0,0,0,0,0,0
1.9185e+05,1.2648e+08,0,0,0,0,0,0
1.9189e+05,1.2649e+08,0,0,0,0,0,0
1.9193e+05,1.265e+08,0,0,0,0,0,0
1.9198e+05,1.2651e+08,0,0,0,0,0,0
1.9202e+05,1.2652e+08,0,0,0,0,0,0
1.9206e+05,1.2653e+08,0,0,0,0,0,0
1.921e+05,1.2654e+08,0,0,0,0,0,0
1.9214e+05,1.2655e+08,0,0,0,0,0,0
1.9218e+05,1.2656e+08,0,0,0,0,0,0
1.9223e+05,1.2657e+08,0,0,0,0,0,0
1.9227e+05,1.2658e+08,0,0,0,0,0,0
1.9231e+05,1.2659e+08,0,0,0,0,0,0
1.9235e+05,1.266e+08,0,0,0,0,0,0
1.9239e+05,1.2661e+08,0,0,0,0,0,0
1.9243e+05,1.2662e+08,0,0,0,0,0,0
1.9248e+05,1.2663e+08,0,0,0,0,0,0
1.9252e+05,1.2664e+08,0,0,0,0,0,0
1.9256e+05,1.2665e+08,0,0,0,0,0,0
1.926e+05,1.2666e+08,0,0,0,0,0,0
1.9264e+05,1.2667e+08,0,0,0,0,0,0
1.9268e+05,1.2668e+08,0,0,0,0,0,0
1.9272e+05,1.2669e+08,0,0,0,0,0,0
1.9276e+05,1.267e+08,0,0,0,0,0,0
1.928e+05,1.2671e+08,0,0,0,0,0,0
1.9284e+05,1.2672e+08,0,0,0,0,0,0
1.9288e+05,1.2673e+08,0,0,0,0,0,0
1.9292e+05,1.2674e+08,0,0,0,0,0,0
1.9297e+05,1.2675e+08,0,0,0,0,0,0
1.9301e+05,1.2676e+08,0,0,0,0,0,0
1.9305e+05,1.2678e+08,0,0,0,0,0,0
1.9309e+05,1.2679e+08,0,0,0,0,0,0
1.9313e+05,1.268e+08,0,0,0,0,0,0
1.9317e+05,1.2681e+08,0,0,0,0,0,0
1.9321e+05,1.2682e+08,0,0,0,0,0,0
1.9326e+05,1.2683e+08,0,0,0,0,0,0
1.933e+05,1.2684e+08,0,0,0,0,0,0
1.9333e+05,1.2687e+08,0,0,0,0,0,0
1.9337e+05,1.2688e+08,0,0,0,0,0,0
1.9341e+05,1.2689e+08,0,0,0,0,0,0
1.9345e+05,1.269e+08,0,0,0,0,0,0
1.9349e+05,1.2691e+08,0,0,0,0,0,0
1.9353e+05,1.2692e+08,0,0,0,0,0,0
1.9358e+05,1.2693e+08,0,0,0,0,0,0
1.9362e+05,1.2694e+08,0,0,0,0,0,0
1.9366e+05,1.2696e+08,0,0,0,0,0,0
1.937e+05,1.2697e+08,0,0,0,0,0,0
1.9374e+05,1.2698e+08,0,0,0,0,0,0
1.9379e+05,1.2699e+08,0,0,0,0,0,0
1.9383e+05,1.27e+08,0,0,0,0,0,0
1.9387e+05,1.2701e+08,0,0,0,0,0,0
1.9391e+05,1.2702e+08,0,0,0,0,0,0
1.9395e+05,1.2703e+08,0,0,0,0,0,0
1.9399e+05,1.2704e+08,0,0,0,0,0,0
1.9404e+05,1.2705e+08,0,0,0,0,0,0
1.9408e+05,1.2706e+08,0,0,0,0,0,0
1.9412e+05,1.2707e+08,0,0,0,0,0,0
1.9416e+05,1.2708e+08,0,0,0,0,0,0
1.942e+05,1.2709e+08,0,0,0,0,0,0
1.9424e+05,1.271e+08,0,0,0,0,0,0
1.9428e+05,1.2711e+08,0,0,0,0,0,0
1.9432e+05,1.2712e+08,0,0,0,0,0,0
1.9437e+05,1.2713e+08,0,0,0,0,0,0
1.9441e+05,1.2714e+08,0,0,0,0,0,0
1.9445e+05,1.2715e+08,0,0,0,0,0,0
1.9449e+05,1.2716e+08,0,0,0,0,0,0
1.9453e+05,1.2717e+08,0,0,0,0,0,0
1.9457e+05,1.2718e+08,0,0,0,0,0,0
1.9461e+05,1.2719e+08,0,0,0,0,0,0
1.9466e+05,1.272e+08,0,0,0,0,0,0
1.947e+05,1.2721e+08,0,0,0,0,0,0
1.9474e+05,1.2722e+08,0,0,0,0,0,0
1.9478e+05,1.2723e+08,0,0,0,0,0,0
1.9482e+05,1.2725e+08,0,0,0,0,0,0
1.9486e+05,1.2726e+08,0,0,0,0,0,0
1.949e+05,1.2727e+08,0,0,0,0,0,0
1.9494e+05,1.2728e+08,0,0,0,0,0,0
1.9499e+05,1.2729e+08,0,0,0,0,0,0
1.9503e+05,1.273e+08,0,0,0,0,0,0
1.9507e+05,1.2731e+08,0,0,0,0,0,0
1.9511e+05,1.2732e+08,0,0,0,0,0,0
1.9515e+05,1.2733e+08,0,0,0,0,0,0
1.9519e+05,1.2734e+08,0,0,0,0,0,0
1.9523e+05,1.2735e+08,0,0,0,0,0,0
1.9528e+05,1.2736e+08,0,0,0,0,0,0
1.9532e+05,1.2737e+08,0,0,0,0,0,0
1.9536e+05,1.2738e+08,0,0,0,0,0,0
1.954e+05,1.2739e+08,0,0,0,0,0,0
1.9544e+05,1.274e+08,0,0,0,0,0,0
1.9549e+05,1.2741e+08,0,0,0,0,0,0
1.9553e+05,1.2742e+08,0,0,0,0,0,0
1.9557e+05,1.2743e+08,0,0,0,0,0,0
1.9561e+05,1.2744e+08,0,0,0,0,0,0
1.9564e+05,1.2745e+08,0,0,0,0,0,0
1.9569e+05,1.2746e+08,0,0,0,0,0,0
1.9573e+05,1.2747e+08,0,0,0,0,0,0
1.9577e+05,1.2748e+08,0,0,0,0,0,0
1.9581e+05,1.2749e+08,0,0,0,0,0,0
1.9585e+05,1.275e+08,0,0,0,0,0,0
1.959e+05,1.2751e+08,0,0,0,0,0,0
1.9594e+05,1.2752e+08,0,0,0,0,0,0
1.9598e+05,1.2753e+08,0,0,0,0,0,0
1.9602e+05,1.2754e+08,0,0,0,0,0,0
1.9606e+05,1.2755e+08,0,0,0,0,0,0
1.961e+05,1.2756e+08,0,0,0,0,0,0
1.9614e+05,1.2757e+08,0,0,0,0,0,0
1.9619e+05,1.2759e+08,0,0,0,0,0,0
1.9623e+05,1.276e+08,0,0,0,0,0,0
1.9627e+05,1.2761e+08,0,0,0,0,0,0
1.9631e+05,1.2762e+08,0,0,0,0,0,0
1.9635e+05,1.2763e+08,0,0,0,0,0,0
1.9639e+05,1.2764e+08,0,0,0,0,0,0
1.9643e+05,1.2765e+08,0,0,0,0,0,0
1.9647e+05,1.2766e+08,0,0,0,0,0,0
1.9651e+05,1.2767e+08,0,0,0,0,0,0
1.9656e+05,1.2768e+08,0,0,0,0,0,0
1.966e+05,1.2769e+08,0,0,0,0,0,0
1.9664e+05,1.277e+08,0,0,0,0,0,0
1.9668e+05,1.2771e+08,0,0,0,0,0,0
1.9672e+05,1.2773e+08,0,0,0,0,0,0
1.9677e+05,1.2774e+08,0,0,0,0,0,0
1.9681e+05,1.2775e+08,0,0,0,0,0,0
1.9685e+05,1.2776e+08,0,0,0,0,0,0
1.9689e+05,1.2777e+08,0,0,0,0,0,0
1.9693e+05,1.2778e+08,0,0,0,0,0,0
1.9698e+05,1.2779e+08,0,0,0,0,0,0
1.9702e+05,1.278e+08,0,0,0,0,0,0
1.9706e+05,1.2781e+08,0,0,0,0,0,0
1.971e+05,1.2782e+08,0,0,0,0,0,0
1.9714e+05,1.2783e+08,0,0,0,0,0,0
1.9718e+05,1.2784e+08,0,0,0,0,0,0
1.9722e+05,1.2785e+08,0,0,0,0,0,0
1.9726e+05,1.2786e+08,0,0,0,0,0,0
1.973e+05,1.2787e+08,0,0,0,0,0,0
1.9734e+05,1.2788e+08,0,0,0,0,0,0
1.9738e+05,1.2789e+08,0,0,0,0,0,0
1.9743e+05,1.279e+08,0,0,0,0,0,0
1.9747e+05,1.2791e+08,0,0,0,0,0,0
1.9751e+05,1.2792e+08,0,0,0,0,0,0
1.9755e+05,1.2793e+08,0,0,0,0,0,0
1.9759e+05,1.2794e+08,0,0,0,0,0,0
1.9763e+05,1.2795e+08,0,0,0,0,0,0
1.9767e+05,1.2796e+08,0,0,0,0,0,0
1.9771e+05,1.2797e+08,0,0,0,0,0,0
1.9776e+05,1.2798e+08,0,0,0,0,0,0
1.978e+05,1.2799e+08,0,0,0,0,0,0
1.9784e+05,1.28e+08,0,0,0,0,0,0
